date_obj,Mithril%20warhammer price
2015-09-08,842
2015-09-09,842
2015-09-10,842
2015-09-11,842
2015-09-12,842
2015-09-13,842
2015-09-14,829
2015-09-15,829
2015-09-16,829
2015-09-17,829
2015-09-18,829
2015-09-19,829
2015-09-20,829
2015-09-21,829
2015-09-22,829
2015-09-23,829
2015-09-24,829
2015-09-25,837
2015-09-27,837
2015-09-28,837
2015-09-29,837
2015-09-30,837
2015-10-05,834
2015-10-06,834
2015-10-07,834
2015-10-08,834
2015-10-09,834
2015-10-10,834
2015-10-11,834
2015-10-12,834
2015-10-13,834
2015-10-14,834
2015-10-15,850
2015-10-16,850
2015-10-17,850
2015-10-18,850
2015-10-19,850
2015-10-20,850
2015-10-22,850
2015-10-23,850
2015-10-24,850
2015-10-25,859
2015-10-26,859
2015-10-27,859
2015-10-29,859
2015-10-30,859
2015-10-31,859
2015-11-01,859
2015-11-02,859
2015-11-03,859
2015-11-04,850
2015-11-05,850
2015-11-06,850
2015-11-07,850
2015-11-08,850
2015-11-09,850
2015-11-10,850
2015-11-11,850
2015-11-12,850
2015-11-13,849
2015-11-14,849
2015-11-15,849
2015-11-16,849
2015-11-17,849
2015-11-18,849
2015-11-19,849
2015-11-20,849
2015-11-21,849
2015-11-22,858
2015-11-23,858
2015-11-24,858
2015-11-25,858
2015-11-26,858
2015-11-27,858
2015-11-28,858
2015-11-29,858
2015-11-30,858
2015-12-01,871
2015-12-02,871
2015-12-03,871
2015-12-04,871
2015-12-05,871
2015-12-06,871
2015-12-07,871
2015-12-08,871
2015-12-09,893
2015-12-10,893
2015-12-11,893
2015-12-12,893
2015-12-13,893
2015-12-14,893
2015-12-15,893
2015-12-16,893
2015-12-17,893
2015-12-18,893
2015-12-19,893
2015-12-20,893
2015-12-21,893
2015-12-22,893
2015-12-23,893
2015-12-24,893
2015-12-25,893
2015-12-26,893
2015-12-27,896
2015-12-28,896
2015-12-29,896
2015-12-30,896
2015-12-31,896
2016-01-01,896
2016-01-02,896
2016-01-03,896
2016-01-04,886
2016-01-05,886
2016-01-06,886
2016-01-07,886
2016-01-08,886
2016-01-09,886
2016-01-10,886
2016-01-11,886
2016-01-12,892
2016-01-13,892
2016-01-14,892
2016-01-15,892
2016-01-16,892
2016-01-17,892
2016-01-18,892
2016-01-19,892
2016-01-20,895
2016-01-21,895
2016-01-22,895
2016-01-23,895
2016-01-24,895
2016-01-25,895
2016-01-26,895
2016-01-27,910
2016-01-28,910
2016-01-29,910
2016-01-30,910
2016-01-31,910
2016-02-01,910
2016-02-02,910
2016-02-03,926
2016-02-04,926
2016-02-05,926
2016-02-06,926
2016-02-07,926
2016-02-08,926
2016-02-09,926
2016-02-10,929
2016-02-11,929
2016-02-12,929
2016-02-13,929
2016-02-14,929
2016-02-15,929
2016-02-16,929
2016-02-17,952
2016-02-18,952
2016-02-19,952
2016-02-20,952
2016-02-21,952
2016-02-22,952
2016-02-23,970
2016-02-24,970
2016-02-25,970
2016-02-26,970
2016-02-27,970
2016-02-28,970
2016-02-29,970
2016-03-01,983
2016-03-02,983
2016-03-03,983
2016-03-04,983
2016-03-05,983
2016-03-06,983
2016-03-07,983
2016-03-08,983
2016-03-09,956
2016-03-10,956
2016-03-11,956
2016-03-12,956
2016-03-13,956
2016-03-14,956
2016-03-15,956
2016-03-16,956
2016-03-17,956
2016-03-18,925
2016-03-19,925
2016-03-20,925
2016-03-21,925
2016-03-22,925
2016-03-23,925
2016-03-24,925
2016-03-25,925
2016-03-26,932
2016-03-27,932
2016-03-28,932
2016-03-29,932
2016-03-30,932
2016-03-31,932
2016-04-01,932
2016-04-02,932
2016-04-03,932
2016-04-04,943
2016-04-05,943
2016-04-06,943
2016-04-07,943
2016-04-08,943
2016-04-09,943
2016-04-10,943
2016-04-11,943
2016-04-12,904
2016-04-13,904
2016-04-14,904
2016-04-15,904
2016-04-16,904
2016-04-17,904
2016-04-18,904
2016-04-19,892
2016-04-20,892
2016-04-21,892
2016-04-22,892
2016-04-23,892
2016-04-24,892
2016-04-25,892
2016-04-26,892
2016-04-27,865
2016-04-28,865
2016-04-29,865
2016-04-30,865
2016-05-01,865
2016-05-02,865
2016-05-03,865
2016-05-04,844
2016-05-05,844
2016-05-06,844
2016-05-07,844
2016-05-08,844
2016-05-09,844
2016-05-10,844
2016-05-11,844
2016-05-12,824
2016-05-13,824
2016-05-14,824
2016-05-15,824
2016-05-16,824
2016-05-17,824
2016-05-18,824
2016-05-19,810
2016-05-22,810
2016-05-23,810
2016-05-24,810
2016-05-25,810
2016-05-26,810
2016-05-27,791
2016-05-28,791
2016-05-29,791
2016-05-30,791
2016-05-31,791
2016-06-01,791
2016-06-02,791
2016-06-03,797
2016-06-04,797
2016-06-05,797
2016-06-06,797
2016-06-07,797
2016-06-08,797
2016-06-09,797
2016-06-10,802
2016-06-11,802
2016-06-12,802
2016-06-13,802
2016-06-14,802
2016-06-15,802
2016-06-16,802
2016-06-17,798
2016-06-18,798
2016-06-19,798
2016-06-20,798
2016-06-21,798
2016-06-22,798
2016-06-23,798
2016-06-24,800
2016-06-25,800
2016-06-26,800
2016-06-27,800
2016-06-28,800
2016-06-29,800
2016-06-30,783
2016-07-01,783
2016-07-02,783
2016-07-03,783
2016-07-04,783
2016-07-05,783
2016-07-06,786
2016-07-07,786
2016-07-08,786
2016-07-09,786
2016-07-10,786
2016-07-11,786
2016-07-12,786
2016-07-13,800
2016-07-14,800
2016-07-15,800
2016-07-16,800
2016-07-17,800
2016-07-18,800
2016-07-23,805
2016-07-24,805
2016-07-25,805
2016-07-26,805
2016-07-27,805
2016-07-28,805
2016-07-29,799
2016-07-30,799
2016-07-31,799
2016-08-01,799
2016-08-02,799
2016-08-03,799
2016-08-04,799
2016-08-05,799
2016-08-06,799
2016-08-07,799
2016-08-08,799
2016-08-09,799
2016-08-10,799
2016-08-11,799
2016-08-12,799
2016-08-13,799
2016-08-14,799
2016-08-15,790
2016-08-16,790
2016-08-17,790
2016-08-18,790
2016-08-19,790
2016-08-20,790
2016-08-21,790
2016-08-22,790
2016-08-23,782
2016-08-24,782
2016-08-25,782
2016-08-26,782
2016-08-28,782
2016-08-31,782
2016-09-01,782
2016-09-02,808
2016-09-03,808
2016-09-04,808
2016-09-05,808
2016-09-06,808
2016-09-07,808
2016-09-08,808
2016-09-09,808
2016-09-10,787
2016-09-11,787
2016-09-12,787
2016-09-13,787
2016-09-14,787
2016-09-15,787
2016-09-16,787
2016-09-17,787
2016-09-18,787
2016-09-19,788
2016-09-20,788
2016-09-21,788
2016-09-22,788
2016-09-23,788
2016-09-24,788
2016-09-25,788
2016-09-26,788
2016-09-27,788
2016-09-28,786
2016-09-29,786
2016-09-30,786
2016-10-01,786
2016-10-02,786
2016-10-03,786
2016-10-04,786
2016-10-05,786
2016-10-06,786
2016-10-07,779
2016-10-08,779
2016-10-09,779
2016-10-10,779
2016-10-11,779
2016-10-12,779
2016-10-13,779
2016-10-14,779
2016-10-15,779
2016-10-16,791
2016-10-17,791
2016-10-18,791
2016-10-19,791
2016-10-20,791
2016-10-21,791
2016-10-22,791
2016-10-23,791
2016-10-24,788
2016-10-25,788
2016-10-26,788
2016-10-27,788
2016-10-28,788
2016-10-29,788
2016-10-30,788
2016-10-31,788
2016-11-01,788
2016-11-02,798
2016-11-03,798
2016-11-04,798
2016-11-05,798
2016-11-06,798
2016-11-07,798
2016-11-08,798
2016-11-09,798
2016-11-10,798
2016-11-11,811
2016-11-12,811
2016-11-13,811
2016-11-14,811
2016-12-07,794
2016-12-08,794
2016-12-09,794
2016-12-10,794
2016-12-11,789
2016-12-12,789
2016-12-13,789
2016-12-14,789
2016-12-15,789
2016-12-16,789
2016-12-17,789
2016-12-18,789
2016-12-19,797
2016-12-20,797
2016-12-21,797
2016-12-22,797
2016-12-23,797
2016-12-24,797
2016-12-25,797
2016-12-26,798
2016-12-27,798
2016-12-28,798
2016-12-29,798
2016-12-30,798
2016-12-31,798
2017-01-01,796
2017-01-02,796
2017-01-03,796
2017-01-04,796
2017-01-05,796
2017-01-06,796
2017-01-07,777
2017-01-08,777
2017-01-09,777
2017-01-10,777
2017-01-11,777
2017-01-12,785
2017-01-13,785
2017-01-14,785
2017-01-15,785
2017-01-16,785
2017-01-17,785
2017-01-18,786
2017-01-19,786
2017-01-20,786
2017-01-21,786
2017-01-22,786
2017-01-27,782
2017-01-28,782
2017-01-29,782
2017-01-30,792
2017-01-31,792
2017-02-01,792
2017-02-02,792
2017-02-03,792
2017-02-04,792
2017-02-05,800
2017-02-06,800
2017-02-07,800
2017-02-08,800
2017-02-09,800
2017-02-10,800
2017-02-11,786
2017-02-12,786
2017-02-13,786
2017-02-14,786
2017-02-15,786
2017-02-16,786
2017-02-18,774
2017-02-19,774
2017-02-20,774
2017-02-21,774
2017-02-22,774
2017-02-23,774
2017-02-24,774
2017-02-25,766
2017-02-26,766
2017-02-27,766
2017-02-28,766
2017-03-01,766
2017-03-02,770
2017-03-03,770
2017-03-04,770
2017-03-05,770
2017-03-06,770
2017-03-07,770
2017-03-08,779
2017-03-09,779
2017-03-10,779
2017-03-11,779
2017-03-12,779
2017-03-13,775
2017-03-14,775
2017-03-15,775
2017-03-16,775
2017-03-17,775
2017-03-18,775
2017-03-19,775
2017-03-20,775
2017-03-21,775
2017-03-22,775
2017-03-23,783
2017-03-24,783
2017-03-25,783
2017-03-26,783
2017-03-27,783
2017-03-28,783
2017-03-29,790
2017-03-30,790
2017-03-31,790
2017-04-01,790
2017-04-02,790
2017-04-03,795
2017-04-04,795
2017-04-12,794
2017-04-13,794
2017-04-14,794
2017-04-15,805
2017-04-16,805
2017-04-17,805
2017-04-18,805
2017-04-19,805
2017-04-20,805
2017-04-21,803
2017-04-22,803
2017-04-23,803
2017-04-24,803
2017-04-25,803
2017-04-26,803
2017-04-27,803
2017-04-28,803
2017-04-29,803
2017-04-30,803
2017-05-01,803
2017-05-02,803
2017-05-03,794
2017-05-04,794
2017-05-05,794
2017-05-06,794
2017-05-07,794
2017-05-08,794
2017-05-09,794
2017-05-10,794
2017-05-11,794
2017-05-12,794
2017-05-13,794
2017-05-14,794
2017-05-15,794
2017-05-16,783
2017-05-17,783
2017-05-18,783
2017-05-19,783
2017-05-20,783
2017-05-21,783
2017-05-22,783
2017-05-23,787
2017-05-24,787
2017-05-25,787
2017-05-26,787
2017-05-27,787
2017-05-28,787
2017-05-29,792
2017-05-30,792
2017-05-31,792
2017-06-01,792
2017-06-02,792
2017-06-03,792
2017-06-06,788
2017-06-07,788
2017-06-08,788
2017-06-09,788
2017-06-10,804
2017-06-11,804
2017-06-12,804
2017-06-13,804
2017-06-14,804
2017-06-15,804
2017-06-16,804
2017-06-17,802
2017-06-18,802
2017-06-19,802
2017-06-20,802
2017-06-21,802
2017-06-22,802
2017-06-23,802
2017-06-24,802
2017-06-25,802
2017-06-26,802
2017-06-27,802
2017-06-28,802
2017-06-29,802
2017-06-30,802
2017-07-01,798
2017-07-02,798
2017-07-03,798
2017-07-04,798
2017-07-05,798
2017-07-06,798
2017-07-07,775
2017-07-08,775
2017-07-13,775
2017-07-14,785
2017-07-15,785
2017-07-16,785
2017-07-17,785
2017-07-18,785
2017-07-19,785
2017-07-20,792
2017-07-21,792
2017-07-22,792
2017-07-23,792
2017-07-24,792
2017-07-25,792
2017-07-26,793
2017-07-27,793
2017-07-28,793
2017-07-29,793
2017-07-30,793
2017-07-31,793
2017-08-01,796
2017-08-02,796
2017-08-03,796
2017-08-04,796
2017-08-05,796
2017-08-06,796
2017-08-09,790
2017-08-10,790
2017-08-11,790
2017-08-12,790
2017-08-13,790
2017-08-14,807
2017-08-15,807
2017-08-16,807
2017-08-17,807
2017-08-18,807
2017-08-19,807
2017-08-20,807
2017-08-22,795
2017-08-23,795
2017-08-24,795
2017-08-25,795
2017-08-26,795
2017-08-27,799
2017-08-28,799
2017-08-29,799
2017-08-30,799
2017-08-31,799
2017-09-01,799
2017-09-02,799
2017-09-03,792
2017-09-04,792
2017-09-05,792
2017-09-06,792
2017-09-07,792
2017-09-08,781
2017-09-09,781
2017-09-10,781
2017-09-11,781
2017-09-12,781
2017-09-13,781
2017-09-14,780
2017-09-15,780
2017-09-16,780
2017-09-17,780
2017-09-19,780
2017-09-20,780
2017-09-21,778
2017-09-22,778
2017-09-23,778
2017-09-24,778
2017-09-25,778
2017-09-26,778
2017-09-27,778
2017-09-28,769
2017-09-29,769
2017-09-30,769
2017-10-01,769
2017-10-02,769
2017-10-03,772
2017-10-04,772
2017-10-05,772
2017-10-06,772
2017-10-07,772
2017-10-08,772
2017-10-09,786
2017-10-10,786
2017-10-11,786
2017-10-12,786
2017-10-13,786
2017-10-14,786
2017-10-15,786
2017-10-16,770
2017-10-17,770
2017-10-18,770
2017-10-19,770
2017-10-20,770
2017-10-21,770
2017-10-22,770
2017-10-23,775
2017-10-24,775
2017-10-25,775
2017-10-26,775
2017-10-27,775
2017-10-28,775
2017-10-29,776
2017-10-30,776
2017-10-31,776
2017-11-01,776
2017-11-02,776
2017-11-03,776
2017-11-04,767
2017-11-05,767
2017-11-06,767
2017-11-07,767
2017-11-08,767
2017-11-09,767
2017-11-10,775
2017-11-11,775
2017-11-12,775
2017-11-13,775
2017-11-14,775
2017-11-15,775
2017-11-16,775
2017-11-17,778
2017-11-18,778
2017-11-19,778
2017-11-20,778
2017-11-21,778
2017-11-22,778
2017-11-23,777
2017-11-24,777
2017-11-25,777
2017-11-26,777
2017-11-27,777
2017-11-28,777
2017-11-29,777
2017-11-30,777
2017-12-01,780
2017-12-02,780
2017-12-03,780
2017-12-04,780
2017-12-05,780
2017-12-06,780
2017-12-07,780
2017-12-08,793
2017-12-09,793
2017-12-10,793
2017-12-11,793
2017-12-12,793
2017-12-14,793
2017-12-15,793
2017-12-17,793
2017-12-18,793
2017-12-19,793
2017-12-20,797
2017-12-21,797
2017-12-22,797
2017-12-23,797
2017-12-24,797
2017-12-25,797
2017-12-26,775
2017-12-27,775
2017-12-28,775
2017-12-29,775
2017-12-30,775
2017-12-31,775
2018-01-01,760
2018-01-02,760
2018-01-03,760
2018-01-04,760
2018-01-05,760
2018-01-06,762
2018-01-07,762
2018-01-08,762
2018-01-09,762
2018-01-10,762
2018-01-11,776
2018-01-12,776
2018-01-13,776
2018-01-14,776
2018-01-15,776
2018-01-16,771
2018-01-17,771
2018-01-18,771
2018-01-19,771
2018-01-20,771
2018-01-21,777
2018-01-22,777
2018-01-23,777
2018-01-25,777
2018-01-26,777
2018-01-27,777
2018-01-28,776
2018-01-29,776
2018-01-31,773
2018-02-01,773
2018-02-02,773
2018-02-03,779
2018-02-04,779
2018-02-05,779
2018-02-06,773
2018-02-07,773
2018-02-08,773
2018-02-09,784
2018-02-10,784
2018-02-11,784
2018-02-12,788
2018-02-13,788
2018-02-14,788
2018-02-15,790
2018-02-16,790
2018-02-17,790
2018-02-18,785
2018-02-19,785
2018-02-20,785
2018-02-21,782
2018-02-22,782
2018-02-23,782
2018-02-24,782
2018-02-25,773
2018-02-26,773
2018-02-27,773
2018-03-01,785
2018-03-02,785
2018-03-03,780
2018-03-04,780
2018-03-05,780
2018-03-06,780
2018-03-07,784
2018-03-08,784
2018-03-09,784
2018-03-10,773
2018-03-11,773
2018-03-12,773
2018-03-13,769
2018-03-14,769
2018-03-15,769
2018-03-16,775
2018-03-17,775
2018-03-18,775
2018-03-19,786
2018-03-20,786
2018-03-21,786
2018-03-23,776
2018-03-24,776
2018-03-26,775
2018-03-27,775
2018-03-28,781
2018-03-29,781
2018-03-30,781
2018-03-31,788
2018-04-01,788
2018-04-02,788
2018-04-03,788
2018-04-04,788
2018-04-05,788
2018-04-06,788
2018-04-07,792
2018-04-08,792
2018-04-09,792
2018-04-10,792
2018-04-11,792
2018-04-12,792
2018-04-13,792
2018-04-14,792
2018-04-15,791
2018-04-16,791
2018-04-17,791
2018-04-18,791
2018-04-19,790
2018-04-20,790
2018-04-21,790
2018-04-22,795
2018-04-23,795
2018-04-24,795
2018-04-25,795
2018-04-26,780
2018-04-27,780
2018-04-28,780
2018-04-29,779
2018-04-30,779
2018-05-01,779
2018-05-04,770
2018-05-05,760
2018-05-06,760
2018-05-07,760
2018-05-08,760
2018-05-09,776
2018-05-10,776
2018-05-11,776
2018-05-12,782
2018-05-13,782
2018-05-14,782
2018-05-15,782
2018-05-16,779
2018-05-17,779
2018-05-18,779
2018-05-19,785
2018-05-20,785
2018-05-21,785
2018-05-22,785
2018-05-23,766
2018-05-24,766
2018-05-25,766
2018-05-26,763
2018-05-27,763
2018-05-28,763
2018-05-29,787
2018-05-30,787
2018-05-31,787
2018-06-01,794
2018-06-02,794
2018-06-03,794
2018-06-04,794
2018-06-05,783
2018-06-06,783
2018-06-07,783
2018-06-08,793
2018-06-09,793
2018-06-10,793
2018-06-11,789
2018-06-12,789
2018-06-13,789
2018-06-14,774
2018-06-15,774
2018-06-16,774
2018-06-17,785
2018-06-18,785
2018-06-19,785
2018-06-20,785
2018-06-21,779
2018-06-22,779
2018-06-23,779
2018-06-24,782
2018-06-25,782
2018-06-26,782
2018-06-27,782
2018-06-28,792
2018-06-29,792
2018-06-30,792
2018-07-01,798
2018-07-02,798
2018-07-03,798
2018-07-04,798
2018-07-05,794
2018-07-06,794
2018-07-07,794
2018-07-08,773
2018-07-09,773
2018-07-10,773
2018-07-11,774
2018-07-12,774
2018-07-13,774
2018-07-14,761
2018-07-15,761
2018-07-16,761
2018-07-17,784
2018-07-18,784
2018-07-19,784
2018-07-20,784
2018-07-21,788
2018-07-22,788
2018-07-23,795
2018-07-24,795
2018-07-25,795
2018-07-26,785
2018-07-27,785
2018-07-28,785
2018-07-29,796
2018-07-30,796
2018-07-31,796
2018-08-01,791
2018-08-02,791
2018-08-03,791
2018-08-04,792
2018-08-05,792
2018-08-06,792
2018-08-07,768
2018-08-08,768
2018-08-09,768
2018-08-10,776
2018-08-11,776
2018-08-12,752
2018-08-14,752
2018-08-16,735
2018-08-17,735
2018-08-18,747
2018-08-19,747
2018-08-20,752
2018-08-21,752
2018-08-22,745
2018-08-23,745
2018-08-24,745
2018-08-25,743
2018-08-26,743
2018-08-27,743
2018-08-28,752
2018-08-29,752
2018-08-30,752
2018-08-31,751
2018-09-01,751
2018-09-02,751
2018-09-03,733
2018-09-04,733
2018-09-05,741
2018-09-06,741
2018-09-07,743
2018-09-08,743
2018-09-09,743
2018-09-10,748
2018-09-11,748
2018-09-12,748
2018-09-13,757
2018-09-14,757
2018-09-15,774
2018-09-16,774
2018-09-17,774
2018-09-18,768
2018-09-19,768
2018-09-20,768
2018-09-21,768
2018-09-22,757
2018-09-23,757
2018-09-24,748
2018-09-25,748
2018-09-26,760
2018-09-27,760
2018-09-28,760
2018-09-29,766
2018-09-30,766
2018-10-02,746
2018-10-03,746
2018-10-04,746
2018-10-05,732
2018-10-06,732
2018-10-07,743
2018-10-08,743
2018-10-09,736
2018-10-10,736
2018-10-11,743
2018-10-12,743
2018-10-13,733
2018-10-14,733
2018-10-15,733
2018-10-16,752
2018-10-17,752
2018-10-18,747
2018-10-19,747
2018-10-20,747
2018-10-21,747
2018-10-22,747
2018-10-23,751
2018-10-24,751
2018-10-25,751
2018-10-26,755
2018-10-27,755
2018-10-28,751
2018-10-29,751
2018-10-30,751
2018-10-31,755
2018-11-01,763
2018-11-03,751
2018-11-04,749
2018-11-05,758
2018-11-06,763
2018-11-07,763
2018-11-08,760
2018-11-09,760
2018-11-10,750
2018-11-11,750
2018-11-12,734
2018-11-13,744
2018-11-14,744
2018-11-15,737
2018-11-16,730
2018-11-17,730
2018-11-18,723
2018-11-19,723
2018-11-20,718
2018-11-21,718
2018-11-22,698
2018-11-23,709
2018-11-24,718
2018-11-25,732
2018-11-26,732
2018-11-27,733
2018-11-28,745
2018-11-29,741
2018-12-01,732
2018-12-02,720
2018-12-03,720
2018-12-04,737
2018-12-05,756
2018-12-07,765
2018-12-09,748
2018-12-10,748
2018-12-11,748
2018-12-12,756
2018-12-13,764
2018-12-14,764
2018-12-15,776
2018-12-16,782
2018-12-17,782
2018-12-18,790
2018-12-19,790
2018-12-20,773
2018-12-21,773
2018-12-22,778
2018-12-23,764
2018-12-24,772
2018-12-25,772
2018-12-26,762
2018-12-27,748
2018-12-28,748
2018-12-29,735
2018-12-30,735
2018-12-31,731
2019-01-01,731
2019-01-02,756
2019-01-03,743
2019-01-04,743
2019-01-05,767
2019-01-06,791
2019-01-08,824
2019-01-10,865
2019-01-11,865
2019-01-12,864
2019-01-13,864
2019-01-14,870
2019-01-15,870
2019-01-16,868
2019-01-17,868
2019-01-18,843
2019-01-19,850
2019-01-20,870
2019-01-21,870
2019-01-22,831
2019-01-23,794
2019-01-25,764
2019-01-26,764
2019-01-27,737
2019-01-29,741
2019-01-30,741
2019-01-31,744
2019-02-01,747
2019-02-02,747
2019-02-03,754
2019-02-04,754
2019-02-05,769
2019-02-06,769
2019-02-07,759
2019-02-08,759
2019-02-09,767
2019-02-10,767
2019-02-11,761
2019-02-12,761
2019-02-13,762
2019-02-14,762
2019-02-15,766
2019-02-16,766
2019-02-17,760
2019-02-18,760
2019-02-19,761
2019-02-20,761
2019-02-21,754
2019-02-22,754
2019-02-23,771
2019-02-24,771
2019-02-25,763
2019-02-26,763
2019-02-27,770
2019-02-28,770
2019-03-01,760
2019-03-02,760
2019-03-03,760
2019-03-04,760
2019-03-05,755
2019-03-06,755
2019-03-07,757
2019-03-08,757
2019-03-09,771
2019-03-10,771
2019-03-11,764
2019-03-12,764
2019-03-13,754
2019-03-14,754
2019-03-15,756
2019-03-16,756
2019-03-17,761
2019-03-18,761
2019-03-19,761
2019-03-20,757
2019-03-21,757
2019-03-22,763
2019-03-23,748
2019-03-24,748
2019-03-25,744
2019-03-26,744
2019-03-27,742
2019-03-28,742
2019-03-29,740
2019-03-30,740
2019-03-31,740
2019-04-01,746
2019-04-02,746
2019-04-03,749
2019-04-04,749
2019-04-05,740
2019-04-06,740
2019-04-07,727
2019-04-08,727
2019-04-09,731
2019-04-10,731
2019-04-11,747
2019-04-12,747
2019-04-13,756
2019-04-14,756
2019-04-15,764
2019-04-16,764
2019-04-17,785
2019-04-18,785
2019-04-19,785
2019-04-20,770
2019-04-21,770
2019-04-22,750
2019-04-23,750
2019-04-24,774
2019-04-25,774
2019-04-26,766
2019-04-27,766
2019-04-28,766
2019-04-29,764
2019-04-30,764
2019-05-01,764
2019-05-02,745
2019-05-03,745
2019-05-04,752
2019-05-05,752
2019-05-06,752
2019-05-07,769
2019-05-08,769
2019-05-09,769
2019-05-10,774
2019-05-11,774
2019-05-12,757
2019-05-13,757
2019-05-14,739
2019-05-15,739
2019-05-16,739
2019-05-17,750
2019-05-18,752
2019-05-19,752
2019-05-20,733
2019-05-21,733
2019-05-22,733
2019-05-23,748
2019-05-24,748
2019-05-25,752
2019-05-26,752
2019-05-27,740
2019-05-28,740
2019-05-29,762
2019-05-30,762
2019-05-31,762
2019-06-01,762
2019-06-02,762
2019-06-03,762
2019-06-04,769
2019-06-05,769
2019-06-06,750
2019-06-07,750
2019-06-08,740
2019-06-09,740
2019-06-10,740
2019-06-11,742
2019-06-12,742
2019-06-13,752
2019-06-14,752
2019-06-15,752
2019-06-16,750
2019-06-17,750
2019-06-18,750
2019-06-19,749
2019-06-20,749
2019-06-21,746
2019-06-22,746
2019-06-23,745
2019-06-24,745
2019-06-25,745
2019-06-26,747
2019-06-27,747
2019-06-28,755
2019-06-29,755
2019-06-30,750
2019-07-01,750
2019-07-02,750
2019-07-03,747
2019-07-04,747
2019-07-05,747
2019-07-06,769
2019-07-07,769
2019-07-08,769
2019-07-09,770
2019-07-10,770
2019-07-11,770
2019-07-12,752
2019-07-13,752
2019-07-14,777
2019-07-15,777
2019-07-16,777
2019-07-17,771
2019-07-18,771
2019-07-19,771
2019-07-20,765
2019-07-21,765
2019-07-22,763
2019-07-23,763
2019-07-24,763
2019-07-25,741
2019-07-26,741
2019-07-27,741
2019-07-28,724
2019-07-29,724
2019-07-30,715
2019-07-31,715
2019-08-01,716
2019-08-02,716
2019-08-03,694
2019-08-04,694
2019-08-05,701
2019-08-06,701
2019-08-07,698
2019-08-08,698
2019-08-09,698
2019-08-10,681
2019-08-11,681
2019-08-12,682
2019-08-13,682
2019-08-14,682
2019-08-15,700
2019-08-16,700
2019-08-17,702
2019-08-18,702
2019-08-19,689
2019-08-20,689
2019-08-21,689
2019-08-22,695
2019-08-23,695
2019-08-24,705
2019-08-24,705
2019-08-25,705
2019-08-25,705
2019-08-26,705
2019-08-26,705
2019-08-27,709
2019-08-27,709
2019-08-28,709
2019-08-29,709
2019-08-30,714
2019-08-31,714
2019-09-01,712
2019-09-02,712
2019-09-03,712
2019-09-04,690
2019-09-05,690
2019-09-06,690
2019-09-07,691
