date_obj,Black%20helm%20(h1) price
2015-07-11,2047
2015-07-12,2109
2015-07-13,2109
2015-07-14,2109
2015-07-15,2120
2015-07-16,2120
2015-07-17,2120
2015-07-18,2120
2015-07-19,2093
2015-07-20,2093
2015-07-21,2093
2015-07-22,2097
2015-07-23,2097
2015-07-24,2097
2015-07-25,2097
2015-07-26,2017
2015-07-27,2017
2015-07-28,2017
2015-07-29,1984
2015-07-30,1984
2015-07-31,1984
2015-08-01,1984
2015-08-02,2025
2015-08-03,2025
2015-08-04,2025
2015-08-05,2025
2015-08-06,2025
2015-08-07,2025
2015-08-08,2018
2015-08-09,2018
2015-08-10,2018
2015-08-11,1983
2015-08-12,1983
2015-08-13,1983
2015-08-14,2033
2015-08-15,2033
2015-08-16,2033
2015-08-17,2033
2015-08-18,2076
2015-08-19,2076
2015-08-20,2076
2015-08-21,2153
2015-08-22,2153
2015-08-23,2153
2015-08-24,2172
2015-08-25,2172
2015-08-26,2172
2015-08-27,2172
2015-08-28,2201
2015-08-29,2201
2015-08-30,2201
2015-08-31,2201
2015-09-01,2279
2015-09-02,2279
2015-09-03,2279
2015-09-04,2279
2015-09-05,2279
2015-09-06,2337
2015-09-07,2337
2015-09-08,2337
2015-09-09,2337
2015-09-10,2327
2015-09-11,2327
2015-09-12,2327
2015-09-13,2327
2015-09-14,2296
2015-09-15,2296
2015-09-16,2296
2015-09-17,2225
2015-09-18,2225
2015-09-19,2225
2015-09-20,2225
2015-09-21,2191
2015-09-22,2191
2015-09-23,2191
2015-09-24,2191
2015-09-25,2146
2015-09-27,2146
2015-09-28,2146
2015-09-29,2160
2015-09-30,2160
2015-10-05,2156
2015-10-06,2156
2015-10-07,2147
2015-10-08,2147
2015-10-09,2147
2015-10-10,2147
2015-10-11,2198
2015-10-12,2198
2015-10-13,2198
2015-10-14,2198
2015-10-15,2198
2015-10-16,2198
2015-10-17,2198
2015-10-18,2198
2015-10-19,2220
2015-10-20,2220
2015-10-22,2220
2015-10-23,2112
2015-10-24,2112
2015-10-25,2112
2015-10-26,2132
2015-10-27,2132
2015-10-29,2132
2015-10-30,2098
2015-10-31,2098
2015-11-01,2098
2015-11-02,2098
2015-11-03,2106
2015-11-04,2106
2015-11-05,2106
2015-11-06,2106
2015-11-07,2105
2015-11-08,2105
2015-11-09,2105
2015-11-10,2105
2015-11-11,2084
2015-11-12,2084
2015-11-13,2084
2015-11-14,2084
2015-11-15,2048
2015-11-16,2048
2015-11-17,2048
2015-11-18,2048
2015-11-19,1987
2015-11-20,1987
2015-11-21,1987
2015-11-22,1970
2015-11-23,1970
2015-11-24,1970
2015-11-25,1970
2015-11-26,1970
2015-11-27,2004
2015-11-28,2004
2015-11-29,2004
2015-11-30,2031
2015-12-01,2031
2015-12-02,2031
2015-12-03,2031
2015-12-04,2008
2015-12-05,2008
2015-12-06,2008
2015-12-07,2048
2015-12-08,2048
2015-12-09,2048
2015-12-10,2048
2015-12-11,2051
2015-12-12,2051
2015-12-13,2051
2015-12-14,2051
2015-12-15,2017
2015-12-16,2017
2015-12-17,2017
2015-12-18,2017
2015-12-19,2017
2015-12-20,1986
2015-12-21,1986
2015-12-22,1986
2015-12-23,1919
2015-12-24,1919
2015-12-25,1919
2015-12-26,1919
2015-12-27,1869
2015-12-28,1869
2015-12-29,1869
2015-12-30,1852
2015-12-31,1852
2016-01-01,1852
2016-01-02,1852
2016-01-03,1900
2016-01-04,1900
2016-01-05,1877
2016-01-06,1877
2016-01-07,1877
2016-01-08,1877
2016-01-09,1897
2016-01-10,1897
2016-01-11,1897
2016-01-12,1937
2016-01-13,1937
2016-01-14,1937
2016-01-15,1937
2016-01-16,1929
2016-01-17,1929
2016-01-18,1929
2016-01-19,1929
2016-01-20,1959
2016-01-21,1959
2016-01-22,1959
2016-01-23,1959
2016-01-24,1946
2016-01-25,1946
2016-01-26,1946
2016-01-27,1946
2016-01-28,1946
2016-01-29,1878
2016-01-30,1878
2016-01-31,1878
2016-02-01,1887
2016-02-02,1887
2016-02-03,1887
2016-02-04,1887
2016-02-05,1890
2016-02-06,1890
2016-02-07,1890
2016-02-08,1923
2016-02-09,1923
2016-02-10,1923
2016-02-11,1923
2016-02-12,1999
2016-02-13,1999
2016-02-14,1999
2016-02-15,2070
2016-02-16,2070
2016-02-17,2070
2016-02-18,2058
2016-02-19,2058
2016-02-20,2058
2016-02-21,2038
2016-02-22,2038
2016-02-23,2038
2016-02-24,1943
2016-02-25,1943
2016-02-26,1943
2016-02-27,1869
2016-02-28,1869
2016-02-29,1869
2016-03-01,1869
2016-03-02,1845
2016-03-03,1845
2016-03-04,1849
2016-03-05,1849
2016-03-06,1891
2016-03-07,1891
2016-03-08,1891
2016-03-09,1891
2016-03-10,1873
2016-03-11,1873
2016-03-12,1873
2016-03-13,1873
2016-03-14,1883
2016-03-15,1883
2016-03-16,1883
2016-03-17,1883
2016-03-18,1907
2016-03-19,1907
2016-03-20,1907
2016-03-21,1907
2016-03-22,1911
2016-03-23,1911
2016-03-24,1911
2016-03-25,1932
2016-03-26,1932
2016-03-27,1932
2016-03-28,1863
2016-03-29,1863
2016-03-30,1863
2016-03-31,1863
2016-04-01,1864
2016-04-02,1864
2016-04-03,1864
2016-04-04,1864
2016-04-05,1868
2016-04-06,1868
2016-04-07,1868
2016-04-08,1815
2016-04-09,1815
2016-04-10,1815
2016-04-11,1815
2016-04-12,1847
2016-04-13,1847
2016-04-14,1847
2016-04-15,1888
2016-04-16,1888
2016-04-17,1888
2016-04-18,1913
2016-04-19,1913
2016-04-20,1913
2016-04-21,1913
2016-04-22,1983
2016-04-23,1983
2016-04-24,1983
2016-04-25,1989
2016-04-26,1989
2016-04-27,1989
2016-04-28,1990
2016-04-29,1990
2016-04-30,1990
2016-05-01,2024
2016-05-02,2024
2016-05-03,2024
2016-05-04,2005
2016-05-05,2005
2016-05-06,2005
2016-05-07,1995
2016-05-08,1995
2016-05-09,1995
2016-05-10,2031
2016-05-11,2031
2016-05-12,2031
2016-05-13,2031
2016-05-14,1998
2016-05-15,1998
2016-05-16,1998
2016-05-17,1987
2016-05-18,1987
2016-05-19,1987
2016-05-22,1905
2016-05-23,1905
2016-05-24,1870
2016-05-25,1870
2016-05-26,1870
2016-05-27,1929
2016-05-28,1929
2016-05-29,1985
2016-05-30,1985
2016-05-31,1985
2016-06-01,1982
2016-06-02,1982
2016-06-03,1982
2016-06-04,2035
2016-06-05,2035
2016-06-06,2035
2016-06-07,2035
2016-06-08,2120
2016-06-09,2120
2016-06-10,2179
2016-06-11,2179
2016-06-12,2179
2016-06-13,2251
2016-06-14,2251
2016-06-15,2251
2016-06-16,2352
2016-06-17,2352
2016-06-18,2456
2016-06-19,2456
2016-06-20,2456
2016-06-21,2572
2016-06-22,2572
2016-06-23,2572
2016-06-24,2688
2016-06-25,2688
2016-06-26,2688
2016-06-27,2815
2016-06-28,2815
2016-06-29,2815
2016-06-30,2926
2016-07-01,2926
2016-07-02,2926
2016-07-03,3040
2016-07-04,3040
2016-07-05,3040
2016-07-06,2986
2016-07-07,2986
2016-07-08,3000
2016-07-09,3000
2016-07-10,2955
2016-07-11,2955
2016-07-12,3057
2016-07-13,3057
2016-07-14,3057
2016-07-15,3165
2016-07-16,3165
2016-07-17,3165
2016-07-18,3145
2016-07-23,3198
2016-07-24,3198
2016-07-25,3270
2016-07-26,3270
2016-07-27,3270
2016-07-28,3270
2016-07-29,3301
2016-07-30,3301
2016-07-31,3301
2016-08-01,3301
2016-08-02,3300
2016-08-03,3300
2016-08-04,3300
2016-08-05,3300
2016-08-06,3281
2016-08-07,3281
2016-08-08,3281
2016-08-09,3384
2016-08-10,3384
2016-08-11,3384
2016-08-12,3384
2016-08-13,3384
2016-08-14,3362
2016-08-15,3362
2016-08-16,3362
2016-08-17,3362
2016-08-18,3433
2016-08-19,3433
2016-08-20,3433
2016-08-21,3433
2016-08-22,3557
2016-08-23,3557
2016-08-24,3557
2016-08-25,3557
2016-08-26,3557
2016-08-28,3486
2016-08-31,3486
2016-09-01,3475
2016-09-02,3475
2016-09-03,3475
2016-09-04,3475
2016-09-05,3475
2016-09-06,3582
2016-09-07,3582
2016-09-08,3582
2016-09-09,3582
2016-09-10,3447
2016-09-11,3447
2016-09-12,3447
2016-09-13,3374
2016-09-14,3374
2016-09-15,3374
2016-09-16,3374
2016-09-17,3379
2016-09-18,3379
2016-09-19,3379
2016-09-20,3379
2016-09-21,3379
2016-09-22,3241
2016-09-23,3241
2016-09-24,3241
2016-09-25,3241
2016-09-26,3129
2016-09-27,3129
2016-09-28,3129
2016-09-29,3149
2016-09-30,3149
2016-10-01,3149
2016-10-02,3081
2016-10-03,3081
2016-10-04,3081
2016-10-05,3081
2016-10-06,3081
2016-10-07,3015
2016-10-08,3015
2016-10-09,3015
2016-10-10,3015
2016-10-11,2967
2016-10-12,2967
2016-10-13,2967
2016-10-14,2967
2016-10-15,2970
2016-10-16,2970
2016-10-17,2970
2016-10-18,2970
2016-10-19,2918
2016-10-20,2918
2016-10-21,2918
2016-10-22,2918
2016-10-23,2772
2016-10-24,2772
2016-10-25,2772
2016-10-26,2707
2016-10-27,2707
2016-10-28,2707
2016-10-29,2707
2016-10-30,2635
2016-10-31,2635
2016-11-01,2635
2016-11-02,2635
2016-11-03,2605
2016-11-04,2605
2016-11-05,2605
2016-11-06,2605
2016-11-07,2703
2016-11-08,2703
2016-11-09,2703
2016-11-10,2803
2016-11-11,2803
2016-11-12,2803
2016-11-13,2803
2016-11-14,2906
2016-11-15,2906
2016-12-07,3089
2016-12-08,3089
2016-12-09,3182
2016-12-10,3182
2016-12-11,3182
2016-12-12,3188
2016-12-13,3188
2016-12-14,3188
2016-12-15,3188
2016-12-16,3225
2016-12-17,3225
2016-12-18,3225
2016-12-19,3225
2016-12-20,3344
2016-12-21,3344
2016-12-22,3344
2016-12-23,3344
2016-12-24,3338
2016-12-25,3338
2016-12-26,3338
2016-12-27,3338
2016-12-28,3474
2016-12-29,3474
2016-12-30,3474
2016-12-31,3474
2017-01-01,3634
2017-01-02,3634
2017-01-03,3634
2017-01-04,3807
2017-01-05,3807
2017-01-06,3807
2017-01-07,3947
2017-01-08,3947
2017-01-09,3947
2017-01-10,4023
2017-01-11,4023
2017-01-12,4023
2017-01-13,4023
2017-01-14,4019
2017-01-15,4019
2017-01-16,4019
2017-01-17,4101
2017-01-18,4101
2017-01-19,4101
2017-01-20,4101
2017-01-21,4089
2017-01-22,4089
2017-01-23,4089
2017-01-27,4238
2017-01-28,4248
2017-01-29,4248
2017-01-30,4248
2017-01-31,4248
2017-02-01,4268
2017-02-02,4268
2017-02-03,4268
2017-02-04,4268
2017-02-05,4322
2017-02-06,4322
2017-02-07,4322
2017-02-08,4286
2017-02-09,4286
2017-02-10,4286
2017-02-11,4286
2017-02-12,4316
2017-02-13,4316
2017-02-14,4316
2017-02-15,4244
2017-02-16,4244
2017-02-18,4178
2017-02-19,4178
2017-02-20,4178
2017-02-21,4335
2017-02-22,4335
2017-02-23,4335
2017-02-24,4335
2017-02-25,4445
2017-02-26,4445
2017-02-27,4445
2017-02-28,4586
2017-03-01,4586
2017-03-02,4586
2017-03-03,4586
2017-03-04,4736
2017-03-05,4736
2017-03-06,4736
2017-03-07,4818
2017-03-08,4818
2017-03-09,4818
2017-03-10,4818
2017-03-11,4862
2017-03-12,4862
2017-03-13,4862
2017-03-14,5063
2017-03-15,5063
2017-03-16,5063
2017-03-17,5063
2017-03-18,5252
2017-03-19,5252
2017-03-20,5252
2017-03-21,5428
2017-03-22,5428
2017-03-23,5428
2017-03-24,5428
2017-03-25,5539
2017-03-26,5539
2017-03-27,5539
2017-03-28,5539
2017-03-29,5397
2017-03-30,5397
2017-03-31,5397
2017-04-01,5583
2017-04-02,5583
2017-04-03,5583
2017-04-04,5757
2017-04-12,5787
2017-04-13,5903
2017-04-14,5903
2017-04-15,5903
2017-04-16,6096
2017-04-17,6096
2017-04-18,6096
2017-04-19,5998
2017-04-20,5998
2017-04-21,5998
2017-04-22,5998
2017-04-23,6179
2017-04-24,6179
2017-04-25,6179
2017-04-26,6193
2017-04-27,6193
2017-04-28,6193
2017-04-29,5980
2017-04-30,5980
2017-05-01,5980
2017-05-02,5781
2017-05-03,5781
2017-05-04,5781
2017-05-05,5913
2017-05-06,5913
2017-05-07,5913
2017-05-08,5913
2017-05-09,5791
2017-05-10,5791
2017-05-11,5791
2017-05-12,5791
2017-05-13,5930
2017-05-14,5930
2017-05-15,5930
2017-05-16,5930
2017-05-17,5919
2017-05-18,5919
2017-05-19,5919
2017-05-20,5919
2017-05-21,5880
2017-05-22,5880
2017-05-23,5880
2017-05-24,5880
2017-05-25,5760
2017-05-26,5760
2017-05-27,5760
2017-05-28,5760
2017-05-29,5767
2017-05-30,5767
2017-05-31,5767
2017-06-01,5909
2017-06-02,5909
2017-06-03,5909
2017-06-04,6111
2017-06-05,6111
2017-06-06,6111
2017-06-07,6055
2017-06-08,6055
2017-06-09,6055
2017-06-10,6055
2017-06-11,5823
2017-06-12,5823
2017-06-13,5823
2017-06-14,5823
2017-06-15,6012
2017-06-16,6012
2017-06-17,6012
2017-06-18,6012
2017-06-19,6012
2017-06-20,5910
2017-06-21,5910
2017-06-22,5910
2017-06-23,5910
2017-06-24,6058
2017-06-25,6058
2017-06-26,6058
2017-06-27,6058
2017-06-28,5879
2017-06-29,5879
2017-06-30,5879
2017-07-01,5879
2017-07-02,5879
2017-07-03,5635
2017-07-04,5635
2017-07-05,5635
2017-07-06,5635
2017-07-07,5452
2017-07-08,5452
2017-07-13,5473
2017-07-14,5473
2017-07-15,5473
2017-07-16,5260
2017-07-17,5260
2017-07-18,5260
2017-07-19,5246
2017-07-20,5246
2017-07-21,5246
2017-07-22,5102
2017-07-23,5102
2017-07-24,5102
2017-07-25,5102
2017-07-26,5302
2017-07-27,5302
2017-07-28,5302
2017-07-29,5302
2017-07-30,5436
2017-07-31,5436
2017-08-01,5436
2017-08-02,5326
2017-08-03,5326
2017-08-04,5326
2017-08-05,5326
2017-08-06,5339
2017-08-07,5339
2017-08-08,5339
2017-08-09,5278
2017-08-10,5278
2017-08-11,5278
2017-08-12,5303
2017-08-13,5303
2017-08-14,5303
2017-08-15,5303
2017-08-16,5303
2017-08-17,5108
2017-08-18,5108
2017-08-19,5108
2017-08-20,5108
2017-08-21,5187
2017-08-22,5187
2017-08-23,5187
2017-08-24,5401
2017-08-25,5401
2017-08-26,5401
2017-08-27,5545
2017-08-28,5545
2017-08-29,5545
2017-08-30,5652
2017-08-31,5652
2017-09-01,5652
2017-09-02,5752
2017-09-03,5752
2017-09-04,5752
2017-09-05,5752
2017-09-06,5829
2017-09-07,5829
2017-09-08,5829
2017-09-09,5829
2017-09-10,5623
2017-09-11,5623
2017-09-12,5623
2017-09-13,5623
2017-09-14,5872
2017-09-15,5872
2017-09-16,5872
2017-09-17,5872
2017-09-18,5924
2017-09-19,5924
2017-09-20,5924
2017-09-22,5829
2017-09-23,5829
2017-09-24,5829
2017-09-25,5829
2017-09-26,5829
2017-09-27,6048
2017-09-28,6048
2017-09-29,6048
2017-09-30,6048
2017-10-01,6034
2017-10-02,6034
2017-10-03,6034
2017-10-04,6034
2017-10-05,5902
2017-10-06,5902
2017-10-07,5902
2017-10-08,6135
2017-10-09,6135
2017-10-10,6135
2017-10-11,6135
2017-10-12,6345
2017-10-13,6345
2017-10-14,6345
2017-10-15,6345
2017-10-16,6345
2017-10-17,6569
2017-10-18,6569
2017-10-19,6569
2017-10-20,6569
2017-10-21,6728
2017-10-22,6728
2017-10-23,6728
2017-10-24,6728
2017-10-25,6717
2017-10-26,6717
2017-10-27,6717
2017-10-28,6717
2017-10-29,6717
2017-10-30,6853
2017-10-31,6853
2017-11-01,6853
2017-11-02,6853
2017-11-03,6923
2017-11-04,6923
2017-11-05,6923
2017-11-06,7204
2017-11-07,7204
2017-11-08,7204
2017-11-09,7442
2017-11-10,7442
2017-11-11,7442
2017-11-12,7442
2017-11-13,7442
2017-11-14,7431
2017-11-15,7431
2017-11-16,7431
2017-11-17,7431
2017-11-18,7431
2017-11-19,7493
2017-11-20,7493
2017-11-21,7493
2017-11-22,7493
2017-11-23,7541
2017-11-24,7541
2017-11-25,7541
2017-11-26,7541
2017-11-27,7541
2017-11-28,7677
2017-11-29,7677
2017-11-30,7677
2017-12-01,7677
2017-12-02,7677
2017-12-03,7498
2017-12-04,7498
2017-12-05,7498
2017-12-06,7498
2017-12-07,7428
2017-12-08,7428
2017-12-09,7428
2017-12-10,7428
2017-12-11,7772
2017-12-12,7772
2017-12-13,7772
2017-12-14,7772
2017-12-15,7772
2017-12-16,7809
2017-12-17,7809
2017-12-18,7809
2017-12-19,7809
2017-12-20,7516
2017-12-21,7516
2017-12-22,7516
2017-12-23,7254
2017-12-24,7254
2017-12-25,7254
2017-12-26,7254
2017-12-27,6986
2017-12-28,6986
2017-12-29,6986
2017-12-30,6986
2017-12-31,6856
2018-01-01,6856
2018-01-02,6856
2018-01-03,6856
2018-01-04,6624
2018-01-05,6624
2018-01-06,6624
2018-01-07,6528
2018-01-08,6528
2018-01-09,6528
2018-01-10,6528
2018-01-11,6571
2018-01-12,6571
2018-01-13,6571
2018-01-14,6571
2018-01-15,6573
2018-01-16,6573
2018-01-17,6573
2018-01-18,6707
2018-01-19,6707
2018-01-20,6707
2018-01-21,6707
2018-01-22,7017
2018-01-23,7017
2018-01-24,7017
2018-01-25,7249
2018-01-26,7249
2018-01-27,7249
2018-01-28,7249
2018-01-29,7056
2018-01-30,7056
2018-01-31,7056
2018-02-01,7056
2018-02-02,7056
2018-02-03,6838
2018-02-04,6838
2018-02-05,6838
2018-02-06,6838
2018-02-07,6578
2018-02-08,6578
2018-02-09,6578
2018-02-10,6578
2018-02-11,6387
2018-02-12,6387
2018-02-13,6387
2018-02-14,6107
2018-02-15,6107
2018-02-16,6107
2018-02-17,5874
2018-02-18,5874
2018-02-19,5874
2018-02-20,5608
2018-02-21,5608
2018-02-22,5608
2018-02-23,5406
2018-02-24,5406
2018-02-25,5406
2018-02-26,5509
2018-02-27,5509
2018-02-28,5509
2018-03-01,5509
2018-03-02,5546
2018-03-03,5546
2018-03-04,5546
2018-03-05,5705
2018-03-06,5705
2018-03-07,5705
2018-03-08,5705
2018-03-09,5766
2018-03-10,5766
2018-03-11,5766
2018-03-12,5766
2018-03-13,5527
2018-03-14,5527
2018-03-15,5527
2018-03-16,5527
2018-03-17,5385
2018-03-18,5385
2018-03-20,5385
2018-03-21,5385
2018-03-22,5500
2018-03-23,5500
2018-03-24,5500
2018-03-25,5500
2018-03-26,5378
2018-03-27,5378
2018-03-28,5378
2018-03-29,5156
2018-03-30,5156
2018-03-31,5156
2018-04-01,5156
2018-04-02,5000
2018-04-03,5000
2018-04-04,5000
2018-04-05,5000
2018-04-06,4807
2018-04-07,4807
2018-04-08,4807
2018-04-09,4807
2018-04-10,4598
2018-04-11,4598
2018-04-12,4598
2018-04-13,4788
2018-04-14,4788
2018-04-15,4788
2018-04-16,4788
2018-04-17,4985
2018-04-18,4985
2018-04-19,4985
2018-04-20,4985
2018-04-21,5212
2018-04-22,5212
2018-04-23,5212
2018-04-24,5212
2018-04-25,5367
2018-04-26,5367
2018-04-27,5367
2018-04-28,5367
2018-04-29,5591
2018-04-30,5591
2018-05-01,5591
2018-05-02,5591
2018-05-03,5591
2018-05-04,5756
2018-05-05,5756
2018-05-06,5756
2018-05-07,5587
2018-05-08,5587
2018-05-09,5587
2018-05-10,5407
2018-05-11,5407
2018-05-12,5407
2018-05-13,5407
2018-05-14,5147
2018-05-15,5147
2018-05-16,5147
2018-05-17,5147
2018-05-18,4980
2018-05-19,4980
2018-05-20,4980
2018-05-21,4787
2018-05-22,4787
2018-05-23,4787
2018-05-24,4561
2018-05-25,4561
2018-05-26,4561
2018-05-27,4352
2018-05-28,4352
2018-05-29,4153
2018-05-30,4153
2018-05-31,4153
2018-06-01,4010
2018-06-02,3995
2018-06-03,3995
2018-06-04,3995
2018-06-05,4055
2018-06-06,4055
2018-06-07,4055
2018-06-08,4133
2018-06-09,4133
2018-06-10,4133
2018-06-11,4133
2018-06-12,4209
2018-06-13,4209
2018-06-14,4209
2018-06-15,4209
2018-06-16,4292
2018-06-17,4292
2018-06-18,4292
2018-06-19,4483
2018-06-20,4483
2018-06-21,4483
2018-06-22,4483
2018-06-23,4675
2018-06-24,4675
2018-06-25,4675
2018-06-26,4675
2018-06-27,4830
2018-06-28,4830
2018-06-29,4830
2018-06-30,4984
2018-07-01,4984
2018-07-02,4984
2018-07-03,4984
2018-07-04,5102
2018-07-05,5102
2018-07-06,5102
2018-07-07,5102
2018-07-08,5102
2018-07-09,5102
2018-07-10,5102
2018-07-11,5088
2018-07-12,5088
2018-07-13,5088
2018-07-14,5185
2018-07-15,5185
2018-07-16,5185
2018-07-17,5367
2018-07-18,5367
2018-07-19,5367
2018-07-20,5275
2018-07-21,5275
2018-07-22,5211
2018-07-23,5211
2018-07-24,4993
2018-07-25,4993
2018-07-26,4965
2018-07-27,4965
2018-07-28,4965
2018-07-29,4959
2018-07-30,4959
2018-07-31,4959
2018-08-01,4784
2018-08-02,4784
2018-08-03,4568
2018-08-04,4568
2018-08-05,4512
2018-08-06,4512
2018-08-07,4512
2018-08-08,4410
2018-08-09,4410
2018-08-10,4410
2018-08-11,4444
2018-08-12,4444
2018-08-14,4332
2018-08-16,4271
2018-08-17,4271
2018-08-18,4271
2018-08-19,4436
2018-08-20,4436
2018-08-21,4572
2018-08-22,4572
2018-08-23,4572
2018-08-24,4507
2018-08-25,4507
2018-08-26,4646
2018-08-27,4646
2018-08-28,4827
2018-08-29,4827
2018-08-30,4827
2018-08-31,5025
2018-09-01,5025
2018-09-02,5069
2018-09-03,5069
2018-09-04,5158
2018-09-05,5158
2018-09-06,5158
2018-09-07,4981
2018-09-08,4981
2018-09-09,4981
2018-09-10,5064
2018-09-11,5064
2018-09-12,5064
2018-09-13,5146
2018-09-14,5146
2018-09-15,5220
2018-09-16,5220
2018-09-17,5220
2018-09-18,5262
2018-09-19,5262
2018-09-20,5262
2018-09-21,5388
2018-09-22,5388
2018-09-23,5424
2018-09-24,5424
2018-09-25,5424
2018-09-26,5423
2018-09-27,5423
2018-09-28,5423
2018-09-29,5521
2018-09-30,5521
2018-10-01,5521
2018-10-02,5723
2018-10-03,5723
2018-10-04,5886
2018-10-05,5886
2018-10-06,6065
2018-10-07,6065
2018-10-08,6065
2018-10-09,6230
2018-10-10,6230
2018-10-11,6230
2018-10-12,6352
2018-10-13,6352
2018-10-14,6352
2018-10-15,6562
2018-10-16,6562
2018-10-17,6562
2018-10-18,6236
2018-10-19,6236
2018-10-20,6236
2018-10-21,5924
2018-10-22,5924
2018-10-23,5742
2018-10-24,5742
2018-10-25,5625
2018-10-26,5625
2018-10-27,5832
2018-10-28,5832
2018-10-29,6002
2018-10-30,6002
2018-10-31,6115
2018-11-01,6310
2018-11-03,6677
2018-11-04,6928
2018-11-05,7093
2018-11-06,7205
2018-11-07,7300
2018-11-08,7361
2018-11-09,7322
2018-11-10,7433
2018-11-11,7598
2018-11-12,7598
2018-11-13,7660
2018-11-15,7258
2018-11-16,7106
2018-11-17,7207
2018-11-18,7021
2018-11-19,6820
2018-11-20,6736
2018-11-21,6736
2018-11-22,6561
2018-11-23,6634
2018-11-24,6783
2018-11-25,6691
2018-11-26,6691
2018-11-27,6489
2018-11-28,6231
2018-11-29,6209
2018-12-01,6172
2018-12-02,6172
2018-12-03,6452
2018-12-04,6551
2018-12-05,6666
2018-12-07,6332
2018-12-09,6038
2018-12-10,5793
2018-12-11,5828
2018-12-12,5828
2018-12-13,5698
2018-12-14,5698
2018-12-15,5488
2018-12-16,5273
2018-12-17,5273
2018-12-18,5013
2018-12-19,5013
2018-12-20,4765
2018-12-21,4570
2018-12-22,4646
2018-12-23,4436
2018-12-24,4273
2018-12-25,4273
2018-12-26,4140
2018-12-27,4090
2018-12-28,4090
2018-12-29,3885
2018-12-30,3710
2018-12-31,3575
2019-01-01,3575
2019-01-02,3531
2019-01-03,3456
2019-01-04,3456
2019-01-05,3405
2019-01-06,3332
2019-01-08,3189
2019-01-10,3082
2019-01-11,3082
2019-01-12,2990
2019-01-13,2971
2019-01-14,2971
2019-01-15,2949
2019-01-16,2949
2019-01-17,2874
2019-01-18,2874
2019-01-19,2958
2019-01-20,2958
2019-01-21,2998
2019-01-22,3087
2019-01-23,3198
2019-01-24,3198
2019-01-25,3287
2019-01-26,3287
2019-01-27,3335
2019-01-28,3335
2019-01-29,3342
2019-01-30,3342
2019-01-31,3440
2019-02-01,3569
2019-02-02,3569
2019-02-03,3590
2019-02-04,3590
2019-02-05,3611
2019-02-06,3611
2019-02-07,3612
2019-02-08,3612
2019-02-09,3673
2019-02-10,3673
2019-02-11,3786
2019-02-12,3786
2019-02-13,3761
2019-02-14,3761
2019-02-15,3828
2019-02-16,3828
2019-02-17,3738
2019-02-18,3738
2019-02-19,3821
2019-02-20,3821
2019-02-21,3971
2019-02-22,3971
2019-02-23,4121
2019-02-24,4286
2019-02-25,4342
2019-02-26,4342
2019-02-27,4468
2019-02-28,4468
2019-03-01,4661
2019-03-02,4661
2019-03-03,4845
2019-03-04,4845
2019-03-05,4939
2019-03-06,4939
2019-03-07,4863
2019-03-08,4863
2019-03-09,5068
2019-03-10,5194
2019-03-11,5194
2019-03-12,5149
2019-03-13,5149
2019-03-14,5248
2019-03-15,5248
2019-03-16,5220
2019-03-17,5152
2019-03-18,5152
2019-03-19,5152
2019-03-20,4924
2019-03-21,4924
2019-03-22,4924
2019-03-23,4896
