date_obj,Pineapple price
2016-03-01,187
2016-03-02,195
2016-03-03,195
2016-03-04,188
2016-03-05,188
2016-03-06,179
2016-03-07,179
2016-03-08,179
2016-03-09,178
2016-03-10,178
2016-03-11,181
2016-03-12,181
2016-03-13,181
2016-03-14,181
2016-03-15,182
2016-03-16,182
2016-03-17,173
2016-03-18,173
2016-03-19,169
2016-03-20,169
2016-03-21,166
2016-03-22,166
2016-03-23,168
2016-03-24,168
2016-03-25,165
2016-03-26,165
2016-03-27,165
2016-03-28,168
2016-03-29,168
2016-03-30,177
2016-03-31,177
2016-04-01,180
2016-04-02,180
2016-04-03,182
2016-04-04,182
2016-04-05,184
2016-04-06,184
2016-04-07,184
2016-04-08,184
2016-04-09,191
2016-04-10,200
2016-04-11,200
2016-04-12,209
2016-04-14,220
2016-04-15,220
2016-04-16,230
2016-04-17,230
2016-04-18,238
2016-04-19,238
2016-04-20,236
2016-04-21,236
2016-04-22,236
2016-04-23,237
2016-04-24,237
2016-04-25,236
2016-04-26,236
2016-04-27,243
2016-04-28,243
2016-04-29,255
2016-04-30,255
2016-05-01,244
2016-05-02,244
2016-05-03,235
2016-05-04,235
2016-05-05,229
2016-05-06,229
2016-05-07,221
2016-05-08,221
2016-05-09,211
2016-05-10,211
2016-05-11,200
2016-05-12,200
2016-05-13,190
2016-05-14,190
2016-05-15,180
2016-05-16,180
2016-05-17,173
2016-05-18,173
2016-05-19,174
2016-05-22,169
2016-05-23,166
2016-05-24,166
2016-05-25,166
2016-05-26,166
2016-05-27,173
2016-05-28,173
2016-05-29,169
2016-05-30,169
2016-05-31,168
2016-06-01,175
2016-06-02,175
2016-06-03,182
2016-06-04,182
2016-06-05,191
2016-06-06,200
2016-06-07,200
2016-06-08,210
2016-06-09,210
2016-06-10,221
2016-06-11,221
2016-06-12,233
2016-06-13,233
2016-06-14,243
2016-06-15,243
2016-06-16,253
2016-06-17,264
2016-06-18,264
2016-06-19,276
2016-06-20,276
2016-06-21,283
2016-06-22,283
2016-06-23,292
2016-06-24,292
2016-06-25,291
2016-06-26,291
2016-06-27,289
2016-06-28,289
2016-06-29,288
2016-06-30,288
2016-07-01,291
2016-07-02,291
2016-07-03,281
2016-07-04,272
2016-07-05,272
2016-07-06,273
2016-07-07,273
2016-07-08,269
2016-07-09,269
2016-07-10,275
2016-07-11,275
2016-07-12,288
2016-07-13,288
2016-07-14,303
2016-07-15,303
2016-07-16,314
2016-07-17,314
2016-07-18,308
2016-07-23,307
2016-07-24,306
2016-07-25,306
2016-07-26,311
2016-07-27,311
2016-07-28,300
2016-07-29,290
2016-07-30,290
2016-07-31,281
2016-08-01,281
2016-08-02,271
2016-08-03,271
2016-08-04,259
2016-08-05,259
2016-08-06,247
2016-08-07,247
2016-08-08,235
2016-08-09,224
2016-08-10,224
2016-08-11,212
2016-08-12,212
2016-08-13,206
2016-08-14,206
2016-08-15,202
2016-08-16,202
2016-08-17,195
2016-08-18,195
2016-08-19,192
2016-08-20,192
2016-08-21,198
2016-08-22,198
2016-08-23,201
2016-08-24,201
2016-08-25,204
2016-08-26,204
2016-08-28,204
2016-08-31,207
2016-09-01,208
2016-09-02,208
2016-09-03,208
2016-09-04,203
2016-09-05,203
2016-09-06,208
2016-09-07,208
2016-09-08,208
2016-09-09,205
2016-09-10,200
2016-09-11,200
2016-09-12,193
2016-09-13,186
2016-09-14,186
2016-09-15,178
2016-09-16,178
2016-09-17,169
2016-09-18,169
2016-09-19,160
2016-09-20,160
2016-09-21,160
2016-09-22,152
2016-09-23,152
2016-09-24,152
2016-09-25,145
2016-09-26,145
2016-09-27,137
2016-09-28,137
2016-09-29,130
2016-09-30,130
2016-10-01,123
2016-10-02,123
2016-10-03,123
2016-10-04,118
2016-10-05,118
2016-10-06,118
2016-10-07,118
2016-10-08,115
2016-10-09,115
2016-10-10,115
2016-10-11,114
2016-10-12,114
2016-10-13,114
2016-10-14,111
2016-10-15,111
2016-10-16,106
2016-10-17,106
2016-10-18,101
2016-10-19,101
2016-10-20,101
2016-10-21,98
2016-10-22,98
2016-10-23,96
2016-10-24,96
2016-10-25,96
2016-10-26,97
2016-10-27,97
2016-10-28,97
2016-10-29,97
2016-10-30,97
2016-10-31,95
2016-11-01,95
2016-11-02,95
2016-11-03,94
2016-11-04,94
2016-11-05,93
2016-11-06,93
2016-11-07,93
2016-11-08,93
2016-11-09,92
2016-11-10,92
2016-11-11,97
2016-11-12,97
2016-11-13,102
2016-11-14,102
2016-12-07,99
2016-12-08,99
2016-12-09,100
2016-12-10,100
2016-12-11,100
2016-12-12,100
2016-12-13,100
2016-12-14,100
2016-12-15,103
2016-12-16,103
2016-12-17,104
2016-12-18,104
2016-12-19,104
2016-12-20,101
2016-12-21,101
2016-12-22,98
2016-12-23,98
2016-12-24,98
2016-12-25,98
2016-12-26,96
2016-12-27,96
2016-12-28,97
2016-12-29,97
2016-12-30,100
2016-12-31,100
2017-01-01,98
2017-01-02,97
2017-01-03,97
2017-01-04,96
2017-01-05,96
2017-01-06,98
2017-01-07,98
2017-01-08,99
2017-01-09,99
2017-01-10,99
2017-01-11,99
2017-01-12,97
2017-01-13,97
2017-01-14,100
2017-01-15,100
2017-01-16,100
2017-01-17,102
2017-01-18,102
2017-01-19,101
2017-01-20,101
2017-01-21,100
2017-01-22,100
2017-01-28,105
2017-01-29,105
2017-01-30,106
2017-01-31,106
2017-02-01,109
2017-02-02,109
2017-02-03,110
2017-02-04,110
2017-02-05,113
2017-02-06,113
2017-02-07,113
2017-02-08,116
2017-02-09,116
2017-02-10,122
2017-02-11,122
2017-02-12,129
2017-02-13,136
2017-02-14,143
2017-02-15,143
2017-02-16,151
2017-02-18,158
2017-02-19,161
2017-02-20,161
2017-02-21,155
2017-02-22,155
2017-02-23,159
2017-02-24,159
2017-02-25,167
2017-02-26,167
2017-02-27,176
2017-02-28,185
2017-03-01,185
2017-03-02,195
2017-03-03,195
2017-03-04,204
2017-03-05,204
2017-03-06,197
2017-03-07,197
2017-03-08,187
2017-03-09,187
2017-03-10,177
2017-03-11,168
2017-03-12,168
2017-03-13,159
2017-03-14,161
2017-03-15,161
2017-03-16,169
2017-03-17,169
2017-03-18,177
2017-03-19,180
2017-03-20,172
2017-03-21,172
2017-03-22,164
2017-03-23,164
2017-03-24,155
2017-03-25,155
2017-03-26,147
2017-03-27,147
2017-03-28,141
2017-03-29,133
2017-03-30,133
2017-03-31,135
2017-04-01,135
2017-04-02,128
2017-04-03,127
2017-04-04,127
2017-04-12,119
2017-04-13,123
2017-04-14,123
2017-04-15,130
2017-04-16,137
2017-04-17,144
2017-04-18,144
2017-04-19,152
2017-04-20,152
2017-04-21,160
2017-04-22,160
2017-04-23,168
2017-04-24,168
2017-04-25,177
2017-04-26,177
2017-04-27,185
2017-04-28,185
2017-04-29,193
2017-04-30,193
2017-05-01,184
2017-05-02,177
2017-05-03,177
2017-05-04,181
2017-05-05,181
2017-05-06,183
2017-05-07,183
2017-05-08,181
2017-05-09,177
2017-05-10,177
2017-05-11,175
2017-05-12,176
2017-05-13,172
2017-05-14,172
2017-05-15,163
2017-05-16,155
2017-05-17,155
2017-05-18,150
2017-05-19,150
2017-05-20,149
2017-05-21,149
2017-05-22,142
2017-05-23,142
2017-05-24,137
2017-05-25,137
2017-05-26,144
2017-05-27,151
2017-05-28,151
2017-05-29,152
2017-05-30,152
2017-05-31,157
2017-06-01,157
2017-06-02,165
2017-06-03,165
2017-06-06,165
2017-06-07,169
2017-06-08,169
2017-06-09,170
2017-06-10,167
2017-06-11,167
2017-06-12,167
2017-06-13,162
2017-06-14,162
2017-06-15,162
2017-06-16,157
2017-06-17,157
2017-06-18,155
2017-06-19,155
2017-06-20,152
2017-06-21,152
2017-06-22,153
2017-06-23,153
2017-06-24,149
2017-06-25,149
2017-06-26,147
2017-06-27,141
2017-06-28,141
2017-06-29,138
2017-06-30,138
2017-07-01,139
2017-07-02,139
2017-07-03,139
2017-07-04,145
2017-07-05,145
2017-07-06,146
2017-07-07,146
2017-07-08,142
2017-07-13,139
2017-07-14,136
2017-07-15,136
2017-07-16,131
2017-07-17,124
2017-07-18,124
2017-07-19,117
2017-07-20,119
2017-07-21,119
2017-07-22,115
2017-07-23,115
2017-07-24,110
2017-07-25,110
2017-07-26,111
2017-07-27,111
2017-07-28,115
2017-07-29,115
2017-07-30,118
2017-07-31,118
2017-08-01,121
2017-08-02,122
2017-08-03,122
2017-08-04,124
2017-08-05,120
2017-08-06,120
2017-08-09,122
2017-08-10,124
2017-08-11,124
2017-08-12,123
2017-08-13,123
2017-08-14,120
2017-08-15,120
2017-08-17,125
2017-08-18,125
2017-08-19,130
2017-08-20,137
2017-08-22,144
2017-08-23,144
2017-08-24,151
2017-08-25,151
2017-08-26,158
2017-08-27,165
2017-08-28,165
2017-08-29,173
2017-08-30,176
2017-08-31,176
2017-09-01,183
2017-09-02,182
2017-09-03,182
2017-09-04,175
2017-09-05,174
2017-09-06,174
2017-09-07,177
2017-09-08,177
2017-09-09,183
2017-09-10,190
2017-09-11,190
2017-09-12,194
2017-09-13,200
2017-09-14,208
2017-09-15,208
2017-09-16,209
2017-09-17,200
2017-09-19,191
2017-09-20,184
2017-09-21,184
2017-09-22,177
2017-09-23,177
2017-09-24,173
2017-09-25,173
2017-09-26,165
2017-09-27,165
2017-09-28,161
2017-09-29,154
2017-09-30,154
2017-10-01,147
2017-10-02,140
2017-10-03,140
2017-10-04,140
2017-10-05,140
2017-10-06,136
2017-10-07,136
2017-10-08,137
2017-10-09,137
2017-10-10,134
2017-10-11,134
2017-10-12,132
2017-10-13,131
2017-10-14,131
2017-10-15,135
2017-10-16,132
2017-10-17,132
2017-10-18,135
2017-10-19,135
2017-10-20,138
2017-10-21,138
2017-10-22,143
2017-10-23,143
2017-10-24,148
2017-10-25,150
2017-10-26,150
2017-10-27,147
2017-10-28,147
2017-10-29,140
2017-10-30,144
2017-10-31,144
2017-11-01,143
2017-11-02,143
2017-11-03,141
2017-11-04,142
2017-11-05,142
2017-11-06,138
2017-11-07,138
2017-11-08,142
2017-11-09,148
2017-11-10,148
2017-11-11,156
2017-11-12,164
2017-11-13,172
2017-11-14,172
2017-11-15,180
2017-11-16,188
2017-11-17,188
2017-11-18,198
2017-11-19,204
2017-11-20,211
2017-11-21,214
2017-11-22,214
2017-11-23,208
2017-11-24,208
2017-11-25,198
2017-11-26,198
2017-11-27,190
2017-11-28,181
2017-11-29,181
2017-11-30,176
2017-12-01,180
2017-12-02,180
2017-12-03,183
2017-12-04,183
2017-12-05,187
2017-12-06,187
2017-12-07,187
2017-12-08,187
2017-12-09,182
2017-12-10,177
2017-12-11,177
2017-12-12,172
2017-12-14,171
2017-12-15,174
2017-12-16,174
2017-12-17,173
2017-12-18,171
2017-12-19,171
2017-12-20,172
2017-12-21,172
2017-12-22,172
2017-12-23,174
2017-12-24,174
2017-12-25,171
2017-12-26,173
2017-12-27,172
2017-12-28,172
2017-12-29,170
2017-12-30,163
2017-12-31,163
2018-01-01,157
2018-01-02,157
2018-01-03,154
2018-01-04,154
2018-01-05,150
2018-01-06,146
2018-01-07,146
2018-01-08,139
2018-01-09,135
2018-01-10,135
2018-01-11,132
2018-01-12,132
2018-01-13,130
2018-01-14,131
2018-01-15,130
2018-01-16,132
2018-01-17,130
2018-01-18,131
2018-01-19,131
2018-01-20,131
2018-01-21,131
2018-01-22,131
2018-01-23,132
2018-01-24,132
2018-01-25,132
2018-01-26,135
2018-01-27,141
2018-01-28,139
2018-01-29,142
2018-01-31,153
2018-02-01,153
2018-02-02,161
2018-02-03,170
2018-02-04,177
2018-02-05,185
2018-02-06,195
2018-02-07,205
2018-02-08,205
2018-02-09,216
2018-02-10,216
2018-02-11,224
2018-02-12,235
2018-02-13,247
2018-02-14,260
2018-02-15,273
2018-02-16,283
2018-02-17,294
2018-02-18,285
2018-02-19,283
2018-02-20,296
2018-02-21,305
2018-02-22,304
2018-02-23,299
2018-02-24,299
2018-02-25,286
2018-02-26,271
2018-02-27,257
2018-03-01,246
2018-03-02,238
2018-03-03,229
2018-03-04,229
2018-03-05,219
2018-03-06,210
2018-03-07,200
2018-03-08,193
2018-03-09,186
2018-03-10,181
2018-03-11,179
2018-03-12,179
2018-03-13,186
2018-03-14,193
2018-03-15,203
2018-03-16,214
2018-03-17,218
2018-03-18,212
2018-03-19,212
2018-03-20,208
2018-03-21,212
2018-03-23,215
2018-03-24,212
2018-03-26,209
2018-03-27,210
2018-03-28,210
2018-03-29,208
2018-03-30,209
2018-03-31,208
2018-04-01,206
2018-04-02,203
2018-04-03,196
2018-04-04,190
2018-04-05,190
2018-04-06,183
2018-04-08,174
2018-04-09,165
2018-04-10,163
2018-04-11,162
2018-04-12,159
2018-04-13,159
2018-04-14,154
2018-04-15,149
2018-04-16,149
2018-04-17,142
2018-04-18,142
2018-04-19,142
2018-04-20,134
2018-04-21,129
2018-04-22,129
2018-04-23,125
2018-04-24,120
2018-04-25,119
2018-04-26,119
2018-04-27,117
2018-04-28,116
2018-04-29,114
2018-04-30,115
2018-05-01,117
2018-05-02,117
2018-05-03,119
2018-05-04,122
2018-05-05,127
2018-05-06,127
2018-05-07,131
2018-05-08,137
2018-05-09,143
2018-05-10,147
2018-05-11,147
2018-05-12,152
2018-05-13,152
2018-05-14,157
2018-05-15,157
2018-05-16,157
2018-05-17,165
2018-05-18,169
2018-05-19,167
2018-05-20,163
2018-05-21,166
2018-05-22,166
2018-05-23,169
2018-05-24,167
2018-05-25,167
2018-05-26,169
2018-05-27,169
2018-05-28,168
2018-05-29,172
2018-05-30,172
2018-05-31,174
2018-06-01,174
2018-06-02,172
2018-06-03,172
2018-06-04,170
2018-06-05,168
2018-06-06,166
2018-06-07,166
2018-06-08,164
2018-06-09,164
2018-06-10,157
2018-06-11,154
2018-06-12,146
2018-06-13,148
2018-06-14,150
2018-06-15,151
2018-06-16,149
2018-06-17,147
2018-06-18,142
2018-06-19,143
2018-06-20,143
2018-06-21,144
2018-06-22,146
2018-06-23,146
2018-06-24,147
2018-06-25,151
2018-06-26,159
2018-06-27,166
2018-06-28,175
2018-06-29,184
2018-06-30,194
2018-07-01,204
2018-07-02,204
2018-07-03,215
2018-07-04,223
2018-07-05,223
2018-07-06,231
2018-07-07,238
2018-07-08,238
2018-07-09,234
2018-07-10,234
2018-07-11,232
2018-07-12,229
2018-07-13,230
2018-07-14,233
2018-07-15,233
2018-07-16,232
2018-07-17,237
2018-07-18,247
2018-07-19,260
2018-07-20,273
2018-07-21,287
2018-07-22,302
2018-07-23,318
2018-07-24,334
2018-07-25,351
2018-07-26,365
2018-07-27,358
2018-07-28,356
2018-07-29,342
2018-07-30,326
2018-07-31,309
2018-08-01,309
2018-08-02,293
2018-08-03,278
2018-08-04,267
2018-08-05,253
2018-08-06,240
2018-08-07,230
2018-08-08,227
2018-08-09,227
2018-08-10,219
2018-08-11,209
2018-08-12,201
2018-08-14,182
2018-08-16,178
2018-08-17,176
2018-08-18,176
2018-08-19,181
2018-08-20,187
2018-08-21,197
2018-08-22,199
2018-08-23,209
2018-08-24,209
2018-08-25,200
2018-08-26,196
2018-08-27,189
2018-08-28,184
2018-08-29,183
2018-08-30,185
2018-08-31,180
2018-09-01,177
2018-09-02,177
2018-09-03,181
2018-09-04,172
2018-09-05,177
2018-09-06,177
2018-09-07,178
2018-09-08,173
2018-09-09,178
2018-09-10,177
2018-09-11,177
2018-09-12,180
2018-09-13,177
2018-09-14,176
2018-09-15,173
2018-09-16,173
2018-09-17,175
2018-09-18,171
2018-09-19,170
2018-09-20,167
2018-09-21,163
2018-09-22,163
2018-09-23,165
2018-09-24,161
2018-09-25,161
2018-09-26,162
2018-09-27,162
2018-09-28,163
2018-09-29,160
2018-09-30,162
2018-10-02,165
2018-10-03,164
2018-10-04,164
2018-10-05,166
2018-10-06,163
2018-10-07,163
2018-10-08,161
2018-10-09,163
2018-10-10,161
2018-10-11,160
2018-10-12,160
2018-10-13,161
2018-10-14,164
2018-10-15,164
2018-10-16,165
2018-10-17,162
2018-10-18,162
2018-10-19,168
2018-10-20,168
2018-10-21,171
2018-10-22,175
2018-10-23,182
2018-10-24,179
2018-10-25,171
2018-10-26,168
2018-10-27,167
2018-10-28,166
2018-10-29,166
2018-10-30,168
2018-10-31,173
2018-11-01,182
2018-11-03,197
2018-11-04,200
2018-11-05,207
2018-11-06,206
2018-11-07,205
2018-11-08,207
2018-11-09,206
2018-11-10,204
2018-11-11,195
2018-11-12,186
2018-11-13,178
2018-11-15,175
2018-11-16,175
2018-11-17,176
2018-11-18,179
2018-11-19,174
2018-11-20,177
2018-11-21,184
2018-11-22,186
2018-11-23,188
2018-11-24,183
2018-11-25,177
2018-11-26,178
2018-11-27,174
2018-11-28,169
2018-11-29,168
2018-12-01,169
2018-12-02,170
2018-12-03,170
2018-12-04,169
2018-12-05,168
2018-12-07,169
2018-12-09,167
2018-12-10,165
2018-12-11,165
2018-12-12,166
2018-12-13,164
2018-12-14,161
2018-12-15,159
2018-12-16,153
2018-12-17,150
2018-12-18,150
2018-12-19,152
2018-12-20,153
2018-12-21,150
2018-12-22,149
2018-12-23,148
2018-12-24,150
2018-12-25,150
2018-12-26,157
2018-12-27,154
2018-12-28,155
2018-12-29,150
2018-12-30,144
2018-12-31,137
2019-01-01,131
2019-01-02,127
2019-01-03,126
2019-01-04,132
2019-01-05,131
2019-01-06,132
2019-01-08,140
2019-01-10,145
2019-01-11,149
2019-01-12,151
2019-01-13,155
2019-01-14,155
2019-01-15,159
2019-01-16,161
2019-01-17,164
2019-01-18,167
2019-01-19,168
2019-01-20,172
2019-01-22,170
2019-01-23,166
2019-01-24,165
2019-01-25,166
2019-01-26,163
2019-01-27,165
2019-01-28,168
2019-01-29,165
2019-01-30,160
2019-01-31,156
2019-02-01,153
2019-02-02,151
2019-02-03,149
2019-02-04,154
2019-02-05,150
2019-02-06,150
2019-02-07,144
2019-02-08,141
2019-02-09,137
2019-02-10,138
2019-02-11,134
2019-02-12,138
2019-02-13,132
2019-02-14,134
2019-02-15,131
2019-02-16,128
2019-02-17,127
2019-02-18,120
2019-02-19,117
2019-02-20,122
2019-02-21,119
2019-02-22,123
2019-02-23,122
2019-02-24,116
2019-02-25,112
2019-02-26,110
2019-02-27,109
2019-02-28,111
2019-03-01,110
2019-03-02,114
2019-03-03,108
2019-03-04,106
2019-03-05,107
2019-03-06,110
2019-03-07,107
2019-03-08,108
2019-03-09,106
2019-03-10,103
2019-03-11,103
2019-03-12,106
2019-03-13,110
2019-03-14,108
2019-03-15,109
2019-03-16,104
2019-03-17,104
2019-03-18,110
2019-03-19,115
2019-03-20,114
2019-03-21,114
2019-03-22,120
2019-03-23,119
2019-03-24,116
2019-03-25,118
2019-03-26,120
2019-03-27,125
2019-03-28,122
2019-03-29,118
2019-03-30,118
2019-03-31,115
2019-04-01,111
2019-04-02,113
2019-04-03,111
2019-04-04,111
2019-04-05,112
2019-04-06,118
2019-04-07,120
2019-04-08,116
2019-04-09,118
2019-04-10,119
2019-04-11,123
2019-04-12,125
2019-04-13,125
2019-04-14,121
2019-04-15,117
2019-04-16,116
2019-04-17,117
2019-04-18,117
2019-04-19,115
2019-04-20,115
2019-04-21,118
2019-04-22,114
2019-04-23,111
2019-04-24,116
2019-04-25,114
2019-04-26,113
2019-04-27,114
2019-04-28,113
2019-04-29,114
2019-04-30,114
2019-05-01,114
2019-05-02,111
2019-05-03,115
2019-05-04,121
2019-05-05,127
2019-05-06,129
2019-05-07,127
2019-05-08,124
2019-05-09,119
2019-05-10,123
2019-05-11,130
2019-05-12,136
2019-05-13,140
2019-05-14,141
2019-05-15,142
2019-05-16,138
2019-05-17,144
2019-05-18,144
2019-05-19,141
2019-05-20,145
2019-05-21,151
2019-05-22,155
2019-05-23,157
2019-05-24,157
2019-05-25,150
2019-05-26,142
2019-05-27,135
2019-05-28,128
2019-05-29,122
2019-05-30,117
2019-05-31,115
2019-06-01,117
2019-06-02,114
2019-06-03,118
2019-06-04,121
2019-06-05,127
2019-06-06,133
2019-06-07,139
2019-06-08,140
2019-06-09,136
2019-06-10,136
2019-06-11,131
2019-06-12,125
2019-06-13,122
2019-06-14,122
2019-06-15,125
2019-06-16,127
2019-06-17,128
2019-06-18,128
2019-06-19,131
2019-06-20,132
2019-06-21,134
2019-06-22,132
2019-06-23,133
2019-06-24,139
2019-06-25,144
2019-06-26,146
2019-06-27,149
2019-06-28,149
2019-06-29,150
2019-06-30,146
2019-07-01,145
2019-07-02,142
2019-07-03,136
2019-07-04,129
2019-07-05,122
2019-07-06,119
2019-07-07,117
2019-07-08,117
2019-07-09,122
2019-07-10,122
2019-07-11,129
2019-07-12,134
2019-07-13,138
2019-07-14,133
2019-07-15,131
2019-07-16,130
2019-07-17,127
2019-07-18,125
2019-07-19,124
2019-07-20,126
2019-07-21,122
2019-07-22,119
2019-07-23,117
2019-07-24,119
2019-07-25,116
2019-07-26,112
2019-07-27,114
2019-07-28,116
2019-07-29,115
2019-07-30,116
2019-07-31,112
2019-08-01,112
2019-08-02,110
2019-08-03,111
2019-08-04,116
2019-08-05,121
2019-08-06,125
2019-08-07,131
2019-08-08,132
2019-08-09,136
2019-08-10,138
2019-08-11,131
2019-08-12,129
2019-08-13,130
2019-08-14,128
2019-08-15,131
2019-08-16,134
2019-08-17,134
2019-08-18,130
2019-08-19,128
2019-08-20,128
2019-08-21,125
2019-08-22,128
2019-08-23,127
2019-08-24,126
2019-08-24,126
2019-08-25,125
2019-08-25,125
2019-08-26,127
2019-08-26,127
2019-08-27,132
2019-08-27,132
2019-08-28,133
2019-08-29,138
2019-08-30,139
2019-08-31,139
2019-09-01,138
2019-09-02,138
2019-09-03,142
2019-09-04,143
2019-09-05,149
2019-09-06,153
2019-09-07,151
2019-09-08,152
