date_obj,Cooking%20apple price
2015-11-28,20
2015-11-29,20
2015-11-30,20
2015-12-01,21
2015-12-02,21
2015-12-03,21
2015-12-04,21
2015-12-05,23
2015-12-06,23
2015-12-07,23
2015-12-08,23
2015-12-09,23
2015-12-10,23
2015-12-11,23
2015-12-12,23
2015-12-13,23
2015-12-14,23
2015-12-15,23
2015-12-16,23
2015-12-17,23
2015-12-18,22
2015-12-19,22
2015-12-20,22
2015-12-21,22
2015-12-22,23
2015-12-23,23
2015-12-24,23
2015-12-25,23
2015-12-26,23
2015-12-27,23
2015-12-28,23
2015-12-29,25
2015-12-30,25
2015-12-31,25
2016-01-01,25
2016-01-02,25
2016-01-03,25
2016-01-04,25
2016-01-05,25
2016-01-06,25
2016-01-07,27
2016-01-08,27
2016-01-09,27
2016-01-10,29
2016-01-11,29
2016-01-12,29
2016-01-13,31
2016-01-14,31
2016-01-15,31
2016-01-16,33
2016-01-17,33
2016-01-18,33
2016-01-19,35
2016-01-20,35
2016-01-21,35
2016-01-22,37
2016-01-23,37
2016-01-24,37
2016-01-25,38
2016-01-26,38
2016-01-27,38
2016-01-28,38
2016-01-29,39
2016-01-30,39
2016-01-31,39
2016-02-01,40
2016-02-02,40
2016-02-03,40
2016-02-04,42
2016-02-05,42
2016-02-06,42
2016-02-07,45
2016-02-08,45
2016-02-09,45
2016-02-10,47
2016-02-11,47
2016-02-12,47
2016-02-13,46
2016-02-14,46
2016-02-15,46
2016-02-16,49
2016-02-17,49
2016-02-18,49
2016-02-19,52
2016-02-20,52
2016-02-21,55
2016-02-22,55
2016-02-23,55
2016-02-24,58
2016-02-25,61
2016-02-26,61
2016-02-27,65
2016-02-28,65
2016-02-29,69
2016-03-01,69
2016-03-02,73
2016-03-03,73
2016-03-04,77
2016-03-05,77
2016-03-06,81
2016-03-07,81
2016-03-08,81
2016-03-09,86
2016-03-10,86
2016-03-11,91
2016-03-12,91
2016-03-13,96
2016-03-14,96
2016-03-15,101
2016-03-16,101
2016-03-17,107
2016-03-18,107
2016-03-19,113
2016-03-20,113
2016-03-21,119
2016-03-22,119
2016-03-23,125
2016-03-24,125
2016-03-25,132
2016-03-26,132
2016-03-27,139
2016-03-28,139
2016-03-29,143
2016-03-30,143
2016-03-31,143
2016-04-01,140
2016-04-02,140
2016-04-03,140
2016-04-04,133
2016-04-05,133
2016-04-06,133
2016-04-07,126
2016-04-08,126
2016-04-09,119
2016-04-10,119
2016-04-11,119
2016-04-12,113
2016-04-13,113
2016-04-14,113
2016-04-15,107
2016-04-16,107
2016-04-17,107
2016-04-18,101
2016-04-19,101
2016-04-20,101
2016-04-21,95
2016-04-22,95
2016-04-23,95
2016-04-24,90
2016-04-25,90
2016-04-26,85
2016-04-27,85
2016-04-28,85
2016-04-29,80
2016-04-30,80
2016-05-01,80
2016-05-02,76
2016-05-03,76
2016-05-04,76
2016-05-05,72
2016-05-06,72
2016-05-07,72
2016-05-08,72
2016-05-09,72
2016-05-10,72
2016-05-11,69
2016-05-12,69
2016-05-13,68
2016-05-14,68
2016-05-15,68
2016-05-16,64
2016-05-17,64
2016-05-18,64
2016-05-19,64
2016-05-22,64
2016-05-23,64
2016-05-24,64
2016-05-25,62
2016-05-26,62
2016-05-27,64
2016-05-28,64
2016-05-29,64
2016-05-30,64
2016-05-31,64
2016-06-01,63
2016-06-02,63
2016-06-03,63
2016-06-04,67
2016-06-05,67
2016-06-06,67
2016-06-07,67
2016-06-08,67
2016-06-09,68
2016-06-10,68
2016-06-11,71
2016-06-12,71
2016-06-13,74
2016-06-14,74
2016-06-15,78
2016-06-16,78
2016-06-17,81
2016-06-18,81
2016-06-19,84
2016-06-20,84
2016-06-21,84
2016-06-22,86
2016-06-23,86
2016-06-24,86
2016-06-25,89
2016-06-26,89
2016-06-27,89
2016-06-28,94
2016-06-29,94
2016-06-30,98
2016-07-01,98
2016-07-02,103
2016-07-03,103
2016-07-04,109
2016-07-05,109
2016-07-06,115
2016-07-07,115
2016-07-08,121
2016-07-09,121
2016-07-10,128
2016-07-11,128
2016-07-12,135
2016-07-13,135
2016-07-14,142
2016-07-15,142
2016-07-16,149
2016-07-17,149
2016-07-18,157
2016-07-23,164
2016-07-24,172
2016-07-25,172
2016-07-26,172
2016-07-27,181
2016-07-28,181
2016-07-29,191
2016-07-30,191
2016-07-31,191
2016-08-01,200
2016-08-02,200
2016-08-03,202
2016-08-04,202
2016-08-05,202
2016-08-06,202
2016-08-07,202
2016-08-08,202
2016-08-09,194
2016-08-10,194
2016-08-11,194
2016-08-12,194
2016-08-13,194
2016-08-14,194
2016-08-15,184
2016-08-16,184
2016-08-17,184
2016-08-18,180
2016-08-19,180
2016-08-20,177
2016-08-21,177
2016-08-22,177
2016-08-23,171
2016-08-24,171
2016-08-25,171
2016-08-26,171
2016-08-28,163
2016-08-31,154
2016-09-01,154
2016-09-02,147
2016-09-03,147
2016-09-04,145
2016-09-05,145
2016-09-06,145
2016-09-07,145
2016-09-08,145
2016-09-09,145
2016-09-10,145
2016-09-11,145
2016-09-12,145
2016-09-13,142
2016-09-14,142
2016-09-15,142
2016-09-16,142
2016-09-17,135
2016-09-18,135
2016-09-19,135
2016-09-20,129
2016-09-21,129
2016-09-22,129
2016-09-23,122
2016-09-24,122
2016-09-25,122
2016-09-26,122
2016-09-27,115
2016-09-28,115
2016-09-29,115
2016-09-30,110
2016-10-01,110
2016-10-02,110
2016-10-03,110
2016-10-04,104
2016-10-05,104
2016-10-06,104
2016-10-07,104
2016-10-08,98
2016-10-09,98
2016-10-10,98
2016-10-11,98
2016-10-12,95
2016-10-13,95
2016-10-14,95
2016-10-15,97
2016-10-16,97
2016-10-17,97
2016-10-18,97
2016-10-19,101
2016-10-20,101
2016-10-21,101
2016-10-22,101
2016-10-23,104
2016-10-24,104
2016-10-25,104
2016-10-26,101
2016-10-27,101
2016-10-28,101
2016-10-29,103
2016-10-30,103
2016-10-31,109
2016-11-01,109
2016-11-02,109
2016-11-03,115
2016-11-04,115
2016-11-05,115
2016-11-06,119
2016-11-07,119
2016-11-08,119
2016-11-09,125
2016-11-10,125
2016-11-11,125
2016-11-12,127
2016-11-13,127
2016-11-14,127
2016-11-15,133
2016-12-07,108
2016-12-08,103
2016-12-09,103
2016-12-10,103
2016-12-11,99
2016-12-12,99
2016-12-13,99
2016-12-14,97
2016-12-15,97
2016-12-16,97
2016-12-17,99
2016-12-18,99
2016-12-19,99
2016-12-20,99
2016-12-21,99
2016-12-22,99
2016-12-23,97
2016-12-24,97
2016-12-25,97
2016-12-26,92
2016-12-27,92
2016-12-28,87
2016-12-29,87
2016-12-30,82
2016-12-31,82
2017-01-01,77
2017-01-02,77
2017-01-03,73
2017-01-04,73
2017-01-05,72
2017-01-06,72
2017-01-07,68
2017-01-08,68
2017-01-09,65
2017-01-10,65
2017-01-11,63
2017-01-12,63
2017-01-13,63
2017-01-14,64
2017-01-15,64
2017-01-16,64
2017-01-17,64
2017-01-18,61
2017-01-19,61
2017-01-20,61
2017-01-21,61
2017-01-22,61
2017-01-23,61
2017-01-27,64
2017-01-28,64
2017-01-29,68
2017-01-30,68
2017-01-31,68
2017-02-01,72
2017-02-02,72
2017-02-03,72
2017-02-04,76
2017-02-05,76
2017-02-06,76
2017-02-07,80
2017-02-08,80
2017-02-09,80
2017-02-10,84
2017-02-11,84
2017-02-12,84
2017-02-13,85
2017-02-14,85
2017-02-15,85
2017-02-16,86
2017-02-18,86
2017-02-19,87
2017-02-20,87
2017-02-21,92
2017-02-22,92
2017-02-23,92
2017-02-24,97
2017-02-25,97
2017-02-26,97
2017-02-27,101
2017-02-28,101
2017-03-01,107
2017-03-02,107
2017-03-03,107
2017-03-04,106
2017-03-05,106
2017-03-06,104
2017-03-07,104
2017-03-08,104
2017-03-09,107
2017-03-10,107
2017-03-11,105
2017-03-12,105
2017-03-13,108
2017-03-14,108
2017-03-15,107
2017-03-16,107
2017-03-17,107
2017-03-18,107
2017-03-19,107
2017-03-20,113
2017-03-21,113
2017-03-22,118
2017-03-23,118
2017-03-24,124
2017-03-25,124
2017-03-26,131
2017-03-27,131
2017-03-28,138
2017-03-29,138
2017-03-30,144
2017-03-31,144
2017-04-01,151
2017-04-02,151
2017-04-03,159
2017-04-04,159
2017-04-12,177
2017-04-13,170
2017-04-14,170
2017-04-15,165
2017-04-16,165
2017-04-17,165
2017-04-18,165
2017-04-19,168
2017-04-20,168
2017-04-21,168
2017-04-22,174
2017-04-23,174
2017-04-24,174
2017-04-25,174
2017-04-26,177
2017-04-27,177
2017-04-28,175
2017-04-29,175
2017-04-30,174
2017-05-01,174
2017-05-02,179
2017-05-03,179
2017-05-04,176
2017-05-05,176
2017-05-06,169
2017-05-07,169
2017-05-08,162
2017-05-09,162
2017-05-10,160
2017-05-11,160
2017-05-12,153
2017-05-13,153
2017-05-14,145
2017-05-15,145
2017-05-16,142
2017-05-17,142
2017-05-18,141
2017-05-19,141
2017-05-20,135
2017-05-21,135
2017-05-22,135
2017-05-23,138
2017-05-24,138
2017-05-25,138
2017-05-26,138
2017-05-27,137
2017-05-28,137
2017-05-29,137
2017-05-30,132
2017-05-31,132
2017-06-01,128
2017-06-02,128
2017-06-03,128
2017-06-04,129
2017-06-05,129
2017-06-06,135
2017-06-07,135
2017-06-08,135
2017-06-09,138
2017-06-10,138
2017-06-11,138
2017-06-12,138
2017-06-13,135
2017-06-14,135
2017-06-15,130
2017-06-16,130
2017-06-17,127
2017-06-18,127
2017-06-19,127
2017-06-20,124
2017-06-21,124
2017-06-22,124
2017-06-23,126
2017-06-24,126
2017-06-25,120
2017-06-26,120
2017-06-27,121
2017-06-28,121
2017-06-29,120
2017-06-30,120
2017-07-01,120
2017-07-02,121
2017-07-03,121
2017-07-04,122
2017-07-05,122
2017-07-06,121
2017-07-07,121
2017-07-08,121
2017-07-13,114
2017-07-14,110
2017-07-15,110
2017-07-16,110
2017-07-17,107
2017-07-18,107
2017-07-19,107
2017-07-20,106
2017-07-21,106
2017-07-22,101
2017-07-23,101
2017-07-24,104
2017-07-25,104
2017-07-26,109
2017-07-27,109
2017-07-28,109
2017-07-29,109
2017-07-30,106
2017-07-31,106
2017-08-01,106
2017-08-02,108
2017-08-03,108
2017-08-04,108
2017-08-05,111
2017-08-06,111
2017-08-09,112
2017-08-10,113
2017-08-11,113
2017-08-12,114
2017-08-13,114
2017-08-14,118
2017-08-15,118
2017-08-16,121
2017-08-17,121
2017-08-18,122
2017-08-19,122
2017-08-20,121
2017-08-21,121
2017-08-22,120
2017-08-23,120
2017-08-24,120
2017-08-25,120
2017-08-26,120
2017-08-27,123
2017-08-28,123
2017-08-29,123
2017-08-30,125
2017-08-31,125
2017-09-01,125
2017-09-03,125
2017-09-04,125
2017-09-05,123
2017-09-06,123
2017-09-07,122
2017-09-08,122
2017-09-09,121
2017-09-10,121
2017-09-11,119
2017-09-12,119
2017-09-13,116
2017-09-14,116
2017-09-15,111
2017-09-16,111
2017-09-17,111
2017-09-18,111
2017-09-19,111
2017-09-20,111
2017-09-21,111
2017-09-22,105
2017-09-23,105
2017-09-24,100
2017-09-25,100
2017-09-26,101
2017-09-27,101
2017-09-28,101
2017-09-29,101
2017-09-30,98
2017-10-01,98
2017-10-02,93
2017-10-03,93
2017-10-04,93
2017-10-05,89
2017-10-06,89
2017-10-07,85
2017-10-08,85
2017-10-09,80
2017-10-10,80
2017-10-11,80
2017-10-12,77
2017-10-13,77
2017-10-14,78
2017-10-15,78
2017-10-16,78
2017-10-17,77
2017-10-18,77
2017-10-19,77
2017-10-20,74
2017-10-21,74
2017-10-22,70
2017-10-23,70
2017-10-24,70
2017-10-25,67
2017-10-26,67
2017-10-27,67
2017-10-28,67
2017-10-29,67
2017-10-30,65
2017-10-31,65
2017-11-01,65
2017-11-02,61
2017-11-03,61
2017-11-04,59
2017-11-05,59
2017-11-06,59
2017-11-07,56
2017-11-08,56
2017-11-09,53
2017-11-10,53
2017-11-11,53
2017-11-12,50
2017-11-13,50
2017-11-14,50
2017-11-15,51
2017-11-16,51
2017-11-17,51
2017-11-18,52
2017-11-19,52
2017-11-20,52
2017-11-21,55
2017-11-22,55
2017-11-23,58
2017-11-24,58
2017-11-25,61
2017-11-26,61
2017-11-27,61
2017-11-28,65
2017-11-29,65
2017-11-30,65
2017-12-01,69
2017-12-02,69
2017-12-03,73
2017-12-04,73
2017-12-05,77
2017-12-06,77
2017-12-07,80
2017-12-08,80
2017-12-09,80
2017-12-10,83
2017-12-11,83
2017-12-12,83
2017-12-13,84
2017-12-14,84
2017-12-15,84
2017-12-16,83
2017-12-17,83
2017-12-18,79
2017-12-19,79
2017-12-20,79
2017-12-21,79
2017-12-22,79
2017-12-23,78
2017-12-24,78
2017-12-25,78
2017-12-26,77
2017-12-27,77
2017-12-28,76
2017-12-29,76
2017-12-30,75
2017-12-31,75
2018-01-01,74
2018-01-02,74
2018-01-03,75
2018-01-04,75
2018-01-05,72
2018-01-06,72
2018-01-07,71
2018-01-08,71
2018-01-09,70
2018-01-10,70
2018-01-11,70
2018-01-12,68
2018-01-13,68
2018-01-14,67
2018-01-15,67
2018-01-16,70
2018-01-17,70
2018-01-18,70
2018-01-19,70
2018-01-20,70
2018-01-21,69
2018-01-22,69
2018-01-23,72
2018-01-24,73
2018-01-25,73
2018-01-26,75
2018-01-27,78
2018-01-28,80
2018-01-29,79
2018-01-30,83
2018-01-31,83
2018-02-01,87
2018-02-02,87
2018-02-03,85
2018-02-04,89
2018-02-05,89
2018-02-06,89
2018-02-07,89
2018-02-08,89
2018-02-09,87
2018-02-10,87
2018-02-11,86
2018-02-12,86
2018-02-13,81
2018-02-14,81
2018-02-15,80
2018-02-16,80
2018-02-17,79
2018-02-18,77
2018-02-19,77
2018-02-20,77
2018-02-21,77
2018-02-22,77
2018-02-23,77
2018-02-24,77
2018-02-25,75
2018-02-26,75
2018-02-27,76
2018-02-28,76
2018-03-01,76
2018-03-02,76
2018-03-03,77
2018-03-04,77
2018-03-05,77
2018-03-06,77
2018-03-07,81
2018-03-08,81
2018-03-09,81
2018-03-10,81
2018-03-11,82
2018-03-12,82
2018-03-13,81
2018-03-14,81
2018-03-15,83
2018-03-16,83
2018-03-17,81
2018-03-18,81
2018-03-19,82
2018-03-20,84
2018-03-21,84
2018-03-23,83
2018-03-24,86
2018-03-25,87
2018-03-26,87
2018-03-27,86
2018-03-28,86
2018-03-29,86
2018-03-30,86
2018-03-31,84
2018-04-02,81
2018-04-03,79
2018-04-04,79
2018-04-05,79
2018-04-06,78
2018-04-07,78
2018-04-08,77
2018-04-09,75
2018-04-10,75
2018-04-11,73
2018-04-12,70
2018-04-13,70
2018-04-14,71
2018-04-15,70
2018-04-16,70
2018-04-17,71
2018-04-18,71
2018-04-19,70
2018-04-20,69
2018-04-21,68
2018-04-22,68
2018-04-23,69
2018-04-24,69
2018-04-25,69
2018-04-26,69
2018-04-27,69
2018-04-28,68
2018-04-29,68
2018-04-30,68
2018-05-01,68
2018-05-03,68
2018-05-04,66
2018-05-05,65
2018-05-07,64
2018-05-08,64
2018-05-09,64
2018-05-10,64
2018-05-11,64
2018-05-12,64
2018-05-13,64
2018-05-14,62
2018-05-15,62
2018-05-16,60
2018-05-17,60
2018-05-18,58
2018-05-19,56
2018-05-20,56
2018-05-21,55
2018-05-22,55
2018-05-23,57
2018-05-24,57
2018-05-25,60
2018-05-26,60
2018-05-27,60
2018-05-28,60
2018-05-29,60
2018-05-30,60
2018-05-31,59
2018-06-01,59
2018-06-02,61
2018-06-03,61
2018-06-04,62
2018-06-05,62
2018-06-06,63
2018-06-07,63
2018-06-08,62
2018-06-09,62
2018-06-10,63
2018-06-11,63
2018-06-12,60
2018-06-13,60
2018-06-14,61
2018-06-15,61
2018-06-16,59
2018-06-17,58
2018-06-18,57
2018-06-19,59
2018-06-20,59
2018-06-21,59
2018-06-22,59
2018-06-23,59
2018-06-24,60
2018-06-25,58
2018-06-26,58
2018-06-27,58
2018-06-28,59
2018-06-29,59
2018-06-30,59
2018-07-01,58
2018-07-02,58
2018-07-03,58
2018-07-04,58
2018-07-05,59
2018-07-06,60
2018-07-07,60
2018-07-08,59
2018-07-09,59
2018-07-10,59
2018-07-11,57
2018-07-12,57
2018-07-13,57
2018-07-14,56
2018-07-15,56
2018-07-16,54
2018-07-17,55
2018-07-18,55
2018-07-19,57
2018-07-20,57
2018-07-21,60
2018-07-22,61
2018-07-23,63
2018-07-24,64
2018-07-25,66
2018-07-26,69
2018-07-27,72
2018-07-28,72
2018-07-29,72
2018-07-30,75
2018-07-31,77
2018-08-01,77
2018-08-02,79
2018-08-03,82
2018-08-04,85
2018-08-05,89
2018-08-06,92
2018-08-07,97
2018-08-08,102
2018-08-09,107
2018-08-10,113
2018-08-11,119
2018-08-12,125
2018-08-14,129
2018-08-16,127
2018-08-17,125
2018-08-18,125
2018-08-19,125
2018-08-20,126
2018-08-21,126
2018-08-22,127
2018-08-23,132
2018-08-24,137
2018-08-25,142
2018-08-26,147
2018-08-27,155
2018-08-28,157
2018-08-29,159
2018-08-30,163
2018-08-31,171
2018-09-01,174
2018-09-02,178
2018-09-03,186
2018-09-04,193
2018-09-05,202
2018-09-06,202
2018-09-07,206
2018-09-08,203
2018-09-09,209
2018-09-10,210
2018-09-11,210
2018-09-12,216
2018-09-13,221
2018-09-14,225
2018-09-15,223
2018-09-16,226
2018-09-17,219
2018-09-18,221
2018-09-19,222
2018-09-20,225
2018-09-21,234
2018-09-22,229
2018-09-23,219
2018-09-24,224
2018-09-25,224
2018-09-26,222
2018-09-27,222
2018-09-28,217
2018-09-29,217
2018-09-30,219
2018-10-01,213
2018-10-02,211
2018-10-03,211
2018-10-04,211
2018-10-05,205
2018-10-06,198
2018-10-07,191
2018-10-08,191
2018-10-09,199
2018-10-10,202
2018-10-11,203
2018-10-12,207
2018-10-13,201
2018-10-14,199
2018-10-15,199
2018-10-16,203
2018-10-17,202
2018-10-18,199
2018-10-19,199
2018-10-20,199
2018-10-21,201
2018-10-22,204
2018-10-23,214
2018-10-24,217
2018-10-25,211
2018-10-26,206
2018-10-27,202
2018-10-28,199
2018-10-29,206
2018-10-30,204
2018-10-31,204
2018-11-01,211
2018-11-03,213
2018-11-04,206
2018-11-05,211
2018-11-06,214
2018-11-07,222
2018-11-08,228
2018-11-09,229
2018-11-10,229
2018-11-11,234
2018-11-12,237
2018-11-13,241
2018-11-14,242
2018-11-15,238
2018-11-16,231
2018-11-17,219
2018-11-18,208
2018-11-19,197
2018-11-20,187
2018-11-21,177
2018-11-22,169
2018-11-23,160
2018-11-24,154
2018-11-25,147
2018-11-26,143
2018-11-27,136
2018-11-28,130
2018-11-29,129
2018-12-01,121
2018-12-02,117
2018-12-03,119
2018-12-04,117
2018-12-05,115
2018-12-07,110
2018-12-09,103
2018-12-10,101
2018-12-11,104
2018-12-12,105
2018-12-13,110
2018-12-14,109
2018-12-15,107
2018-12-16,106
2018-12-17,107
2018-12-18,106
2018-12-19,107
2018-12-20,110
2018-12-21,110
2018-12-22,107
2018-12-23,105
2018-12-24,105
2018-12-25,109
2018-12-26,105
2018-12-27,102
2018-12-28,103
2018-12-29,99
2018-12-30,98
2018-12-31,94
2019-01-01,96
2019-01-02,96
2019-01-03,97
2019-01-04,101
2019-01-05,103
2019-01-06,103
2019-01-08,109
2019-01-10,118
2019-01-11,123
2019-01-12,127
2019-01-13,130
2019-01-14,130
2019-01-15,136
2019-01-16,136
2019-01-17,142
2019-01-18,148
2019-01-19,147
2019-01-20,148
2019-01-21,148
2019-01-22,149
2019-01-23,154
2019-01-24,162
2019-01-25,170
2019-01-26,172
2019-01-27,180
2019-01-28,180
2019-01-29,187
2019-01-30,196
2019-01-31,206
2019-02-01,210
2019-02-02,208
2019-02-03,211
2019-02-04,211
2019-02-05,209
2019-02-06,209
2019-02-07,214
2019-02-08,223
2019-02-09,233
2019-02-10,238
2019-02-11,249
2019-02-12,260
2019-02-13,273
2019-02-14,285
2019-02-15,287
2019-02-16,275
2019-02-17,277
2019-02-18,279
2019-02-19,277
2019-02-20,271
2019-02-21,266
2019-02-22,257
2019-02-23,246
2019-02-24,233
2019-02-25,223
2019-02-26,219
2019-02-27,214
2019-02-28,203
2019-03-01,197
2019-03-02,190
2019-03-03,182
2019-03-04,182
2019-03-05,177
2019-03-06,174
2019-03-07,173
2019-03-08,169
2019-03-09,167
2019-03-10,173
2019-03-11,173
2019-03-12,177
2019-03-13,185
2019-03-14,190
2019-03-15,182
2019-03-16,179
2019-03-17,178
2019-03-18,181
2019-03-19,183
2019-03-20,182
2019-03-21,186
2019-03-22,185
2019-03-23,179
2019-03-24,175
2019-03-25,182
2019-03-26,185
2019-03-27,189
2019-03-28,187
2019-03-29,188
2019-03-30,186
2019-03-31,190
2019-04-01,185
2019-04-02,185
2019-04-03,183
2019-04-04,183
2019-04-05,181
2019-04-06,175
2019-04-07,172
2019-04-08,169
2019-04-09,170
2019-04-10,165
2019-04-11,160
2019-04-12,153
2019-04-13,148
2019-04-14,143
2019-04-15,138
2019-04-16,137
2019-04-17,136
2019-04-18,135
2019-04-19,133
2019-04-20,132
2019-04-21,127
2019-04-22,127
2019-04-23,126
2019-04-24,126
2019-04-25,124
2019-04-26,122
2019-04-27,123
2019-04-28,123
2019-04-29,124
2019-04-30,129
2019-05-01,135
2019-05-02,140
2019-05-03,140
2019-05-04,135
2019-05-05,135
2019-05-06,133
2019-05-07,130
2019-05-08,128
2019-05-09,130
2019-05-10,131
2019-05-11,131
2019-05-12,129
2019-05-13,128
2019-05-14,127
2019-05-15,127
2019-05-16,126
2019-05-17,126
2019-05-18,124
2019-05-19,122
2019-05-20,123
2019-05-21,123
2019-05-22,122
2019-05-23,123
2019-05-24,122
2019-05-25,119
2019-05-26,114
2019-05-27,113
2019-05-28,115
2019-05-29,117
2019-05-30,122
2019-05-31,128
2019-06-01,132
2019-06-02,130
2019-06-03,130
2019-06-04,130
2019-06-05,130
2019-06-06,129
2019-06-07,127
2019-06-08,125
2019-06-09,124
2019-06-10,124
2019-06-11,122
2019-06-12,121
2019-06-13,123
2019-06-14,123
2019-06-15,124
2019-06-16,118
2019-06-17,115
2019-06-18,115
2019-06-19,114
2019-06-20,113
2019-06-21,114
2019-06-22,118
2019-06-23,118
2019-06-24,120
2019-06-25,117
2019-06-26,117
2019-06-27,116
2019-06-28,116
2019-06-29,117
2019-06-30,113
2019-07-01,114
2019-07-02,112
2019-07-03,111
2019-07-04,113
2019-07-05,116
2019-07-06,112
2019-07-07,108
2019-07-08,106
2019-07-09,107
2019-07-10,110
2019-07-11,111
2019-07-12,112
2019-07-13,114
2019-07-14,116
2019-07-15,118
2019-07-16,121
2019-07-17,125
2019-07-18,128
2019-07-19,130
2019-07-20,132
2019-07-21,131
2019-07-22,131
2019-07-23,131
2019-07-24,133
2019-07-25,132
2019-07-26,130
2019-07-27,129
2019-07-28,130
2019-07-29,132
2019-07-30,136
2019-07-31,139
2019-08-01,137
2019-08-02,137
2019-08-03,137
2019-08-04,134
2019-08-05,135
2019-08-06,135
2019-08-07,136
2019-08-08,140
2019-08-09,139
2019-08-10,141
2019-08-11,140
2019-08-12,142
2019-08-13,146
2019-08-14,145
2019-08-15,146
2019-08-16,145
2019-08-17,145
2019-08-18,143
2019-08-19,142
2019-08-20,143
2019-08-21,141
2019-08-22,143
2019-08-23,141
2019-08-24,147
2019-08-24,147
2019-08-25,140
2019-08-25,140
2019-08-26,138
2019-08-26,138
2019-08-27,136
