date_obj,Dragon%20full%20helm price
2015-12-24,49761598
2015-12-25,49761598
2015-12-26,49928083
2015-12-27,49928083
2015-12-28,51969537
2015-12-29,51969537
2015-12-30,54282779
2015-12-31,54282779
2016-01-01,54282779
2016-01-02,54151527
2016-01-03,54151527
2016-01-04,54809488
2016-01-05,54809488
2016-01-06,52161504
2016-01-07,52161504
2016-01-08,52406787
2016-01-09,52406787
2016-01-10,52406787
2016-01-11,51414553
2016-01-12,51414553
2016-01-13,51232876
2016-01-14,51232876
2016-01-15,51424703
2016-01-16,51424703
2016-01-17,51068669
2016-01-18,51068669
2016-01-19,50949006
2016-01-20,50949006
2016-01-21,50696163
2016-01-22,50696163
2016-01-23,50125663
2016-01-24,50125663
2016-01-25,49476232
2016-01-26,49476232
2016-01-27,49881638
2016-01-28,49881638
2016-01-29,50543934
2016-01-30,50543934
2016-01-31,50466204
2016-02-01,50466204
2016-02-02,50276222
2016-02-03,50276222
2016-02-04,49739889
2016-02-05,49739889
2016-02-06,49280892
2016-02-07,49280892
2016-02-08,49280892
2016-02-09,49209695
2016-02-10,49209695
2016-02-11,48957974
2016-02-12,48957974
2016-02-13,48696424
2016-02-14,48696424
2016-02-15,48797518
2016-02-16,48797518
2016-02-17,48016068
2016-02-18,48016068
2016-02-19,47167820
2016-02-20,47167820
2016-02-21,46448700
2016-02-22,46448700
2016-02-23,48590187
2016-02-24,48590187
2016-02-25,50567421
2016-02-26,50567421
2016-02-27,52605062
2016-02-28,52605062
2016-02-29,52605062
2016-03-01,51704507
2016-03-02,51704507
2016-03-03,49169363
2016-03-04,49169363
2016-03-05,47784091
2016-03-06,47179746
2016-03-07,47179746
2016-03-08,47770233
2016-03-09,47770233
2016-03-10,48358666
2016-03-11,48358666
2016-03-12,47645057
2016-03-13,47645057
2016-03-14,47141245
2016-03-15,47141245
2016-03-16,47767265
2016-03-17,47767265
2016-03-18,48113505
2016-03-19,48113505
2016-03-20,48626666
2016-03-21,48626666
2016-03-22,48711690
2016-03-23,48711690
2016-03-24,48659313
2016-03-25,48659313
2016-03-26,48638094
2016-03-27,48638094
2016-03-28,48282515
2016-03-29,48282515
2016-03-30,48121452
2016-03-31,48121452
2016-04-01,48167944
2016-04-02,48167944
2016-04-03,49044241
2016-04-04,49044241
2016-04-05,49113507
2016-04-06,49113507
2016-04-07,47735573
2016-04-08,47735573
2016-04-09,47322188
2016-04-10,47322188
2016-04-11,47213361
2016-04-12,47213361
2016-04-13,47222607
2016-04-14,47222607
2016-04-15,47298274
2016-04-16,47298274
2016-04-17,47590599
2016-04-18,47590599
2016-04-19,47753565
2016-04-20,47753565
2016-04-21,47310230
2016-04-22,47310230
2016-04-23,47060257
2016-04-24,47060257
2016-04-25,47007110
2016-04-26,47007110
2016-04-27,47207222
2016-04-28,47207222
2016-04-29,47224196
2016-04-30,46949482
2016-05-01,46949482
2016-05-02,46606428
2016-05-03,46606428
2016-05-04,46959140
2016-05-05,46959140
2016-05-06,46834983
2016-05-07,46834983
2016-05-08,45219718
2016-05-09,43374120
2016-05-10,41679998
2016-05-11,41679998
2016-05-12,40098299
2016-05-13,41712435
2016-05-14,42902169
2016-05-15,43712811
2016-05-16,43712811
2016-05-17,43930914
2016-05-18,43930914
2016-05-19,42770192
2016-05-22,41152926
2016-05-23,40990443
2016-05-24,40990443
2016-05-25,40547629
2016-05-26,40547629
2016-05-27,40765715
2016-05-28,40765715
2016-05-29,41364924
2016-05-30,41364924
2016-05-31,40914874
2016-06-01,41205148
2016-06-02,41205148
2016-06-03,42362399
2016-06-04,43656393
2016-06-05,43656393
2016-06-06,43967652
2016-06-07,43967652
2016-06-08,44666720
2016-06-09,45628531
2016-06-10,45628531
2016-06-11,45528834
2016-06-12,44812051
2016-06-13,44812051
2016-06-14,42823714
2016-06-15,42823714
2016-06-16,40888566
2016-06-17,39220241
2016-06-18,39220241
2016-06-19,37311139
2016-06-20,35445582
2016-06-21,33773109
2016-06-22,32793347
2016-06-23,34433015
2016-06-24,35696813
2016-06-25,35491922
2016-06-26,35491922
2016-06-27,34437141
2016-06-28,33114382
2016-06-29,33114382
2016-06-30,32701807
2016-07-01,34069727
2016-07-02,34069727
2016-07-03,33331506
2016-07-04,34043637
2016-07-05,34043637
2016-07-06,34382094
2016-07-07,34382094
2016-07-08,33259460
2016-07-09,32373197
2016-07-10,32373197
2016-07-11,31711958
2016-07-12,31711958
2016-07-13,30939064
2016-07-14,30939064
2016-07-15,30300863
2016-07-16,30300863
2016-07-17,29945223
2016-07-18,28599729
2016-07-23,27635608
2016-07-24,28188802
2016-07-25,29272872
2016-07-26,29272872
2016-07-27,30620886
2016-07-28,30620886
2016-07-29,32151931
2016-07-30,33485078
2016-07-31,33485078
2016-08-01,32955302
2016-08-02,31527712
2016-08-03,31527712
2016-08-04,31789780
2016-08-05,31789780
2016-08-06,31976242
2016-08-07,31976242
2016-08-08,31313524
2016-08-09,31092763
2016-08-10,31121684
2016-08-11,31121684
2016-08-12,31077994
2016-08-13,31077994
2016-08-14,31056207
2016-08-15,31563329
2016-08-16,31563329
2016-08-17,31655053
2016-08-18,31655053
2016-08-19,30724809
2016-08-20,29680213
2016-08-21,29680213
2016-08-22,28285554
2016-08-23,26873827
2016-08-24,26873827
2016-08-25,26379954
2016-08-26,26379954
2016-08-28,26294970
2016-08-31,24364873
2016-09-01,23842347
2016-09-02,23842347
2016-09-03,23453194
2016-09-04,24543614
2016-09-05,25641836
2016-09-06,26738028
2016-09-07,26738028
2016-09-08,28073146
2016-09-09,28073146
2016-09-10,28886887
2016-09-11,28886887
2016-09-12,28148993
2016-09-13,26902629
2016-09-14,26902629
2016-09-15,25608821
2016-09-16,25608821
2016-09-17,24626042
2016-09-18,24626042
2016-09-19,24485632
2016-09-20,24485632
2016-09-21,24524655
2016-09-22,25069894
2016-09-23,25941507
2016-09-24,25941507
2016-09-25,26557212
2016-09-26,26557212
2016-09-27,25699938
2016-09-28,25699938
2016-09-29,24813586
2016-09-30,24788413
2016-10-01,24516053
2016-10-02,24516053
2016-10-03,25150670
2016-10-04,25150670
2016-10-05,25345805
2016-10-06,25921413
2016-10-07,25921413
2016-10-08,25794242
2016-10-09,25794242
2016-10-10,26086231
2016-10-11,25919682
2016-10-12,25919682
2016-10-13,25473141
2016-10-14,25523484
2016-10-15,25512941
2016-10-16,25512941
2016-10-17,25540003
2016-10-18,25540003
2016-10-19,25413345
2016-10-20,25517449
2016-10-21,25941855
2016-10-22,25941855
2016-10-23,25772793
2016-10-24,25642635
2016-10-25,25642635
2016-10-26,25958314
2016-10-27,25958314
2016-10-28,25739401
2016-10-29,25367925
2016-10-30,25367925
2016-10-31,25211463
2016-11-01,25211463
2016-11-02,25056015
2016-11-03,25056015
2016-11-04,24674693
2016-11-05,24674693
2016-11-06,24927038
2016-11-07,24927038
2016-11-08,24762824
2016-11-09,24732745
2016-11-10,24732745
2016-11-11,24814999
2016-11-12,24695980
2016-11-13,24695980
2016-11-14,24469267
2016-11-15,24469267
2016-12-07,24754045
2016-12-08,24392522
2016-12-09,24226673
2016-12-10,24226673
2016-12-11,24009611
2016-12-12,24009611
2016-12-13,23517826
2016-12-14,23213325
2016-12-15,23213325
2016-12-16,23078420
2016-12-17,23024457
2016-12-18,23024457
2016-12-19,23498476
2016-12-20,23243969
2016-12-21,23650252
2016-12-22,23650252
2016-12-23,23714984
2016-12-24,23714984
2016-12-25,23500544
2016-12-26,23414094
2016-12-27,23236527
2016-12-28,23148045
2016-12-29,23378052
2016-12-30,23378052
2016-12-31,23344227
2017-01-01,23181651
2017-01-02,23051032
2017-01-03,23051032
2017-01-04,22752881
2017-01-05,22752881
2017-01-06,21638209
2017-01-07,20562533
2017-01-08,19534730
2017-01-09,18587624
2017-01-10,17701617
2017-01-11,17300584
2017-01-12,17022931
2017-01-13,17206298
2017-01-14,17641768
2017-01-15,18366293
2017-01-16,19056254
2017-01-17,19648968
2017-01-18,18787273
2017-01-19,17866445
2017-01-20,17597599
2017-01-21,17495795
2017-01-22,17658434
2017-01-23,18151921
2017-01-27,17609111
2017-01-28,17521338
2017-01-29,17752697
2017-01-30,17752697
2017-01-31,17850196
2017-02-01,17382338
2017-02-02,17128448
2017-02-03,17327560
2017-02-04,16901790
2017-02-05,16641753
2017-02-06,16186046
2017-02-07,16289144
2017-02-08,16869240
2017-02-09,16869240
2017-02-10,16910740
2017-02-11,16406197
2017-02-12,16406197
2017-02-13,16196163
2017-02-14,16230449
2017-02-15,16230449
2017-02-16,16182997
2017-02-18,16704902
2017-02-19,16513948
2017-02-20,16491863
2017-02-21,16362070
2017-02-22,16362070
2017-02-23,16143885
2017-02-24,16143885
2017-02-25,15870729
2017-02-26,15469701
2017-02-27,15393454
2017-02-28,15296291
2017-03-01,15231162
2017-03-02,15108916
2017-03-03,15033691
2017-03-04,14998593
2017-03-05,14994899
2017-03-06,15172402
2017-03-07,15221834
2017-03-08,15318008
2017-03-09,15175221
2017-03-10,15047450
2017-03-11,14808501
2017-03-12,14351272
2017-03-13,13854251
2017-03-14,13803767
2017-03-15,13972348
2017-03-16,13762806
2017-03-17,13822315
2017-03-18,13760751
2017-03-19,13825420
2017-03-20,14031376
2017-03-21,14466063
2017-03-22,14687995
2017-03-23,15137262
2017-03-24,15894126
2017-03-25,15894126
2017-03-26,16024698
2017-03-27,15741409
2017-03-28,15620621
2017-03-29,15148259
2017-03-30,14778581
2017-03-31,14843797
2017-04-01,14458053
2017-04-02,14295912
2017-04-03,14615298
2017-04-04,15229013
2017-04-12,15379427
2017-04-13,15160791
2017-04-14,14578341
2017-04-15,14211412
2017-04-16,14174997
2017-04-17,14378152
2017-04-18,14486846
2017-04-19,14634275
2017-04-20,14884703
2017-04-21,15251111
2017-04-22,15489064
2017-04-23,15739159
2017-04-24,15923219
2017-04-25,15717295
2017-04-26,15717295
2017-04-27,15455230
2017-04-28,15061461
2017-04-29,14925009
2017-04-30,15122031
2017-05-01,14955393
2017-05-02,15168867
2017-05-03,15186458
2017-05-04,14965179
2017-05-05,14616130
2017-05-06,14688749
2017-05-07,14610290
2017-05-08,14748034
2017-05-09,14603408
2017-05-10,14392764
2017-05-11,14311195
2017-05-12,14423580
2017-05-13,14469210
2017-05-14,14469210
2017-05-15,14485469
2017-05-16,14680516
2017-05-17,14680516
2017-05-18,14680561
2017-05-19,14737513
2017-05-20,14792878
2017-05-21,14792878
2017-05-22,14844582
2017-05-23,15212089
2017-05-24,15281461
2017-05-25,15155278
2017-05-26,14730456
2017-05-27,14212516
2017-05-28,14349891
2017-05-29,14296643
2017-05-30,14037522
2017-05-31,14126073
2017-06-01,13764579
2017-06-02,13379007
2017-06-03,13400089
2017-06-04,13383063
2017-06-05,13204425
2017-06-06,13092652
2017-06-07,12640512
2017-06-08,12694574
2017-06-09,12704611
2017-06-10,12827978
2017-06-11,12874146
2017-06-12,12903006
2017-06-13,12676478
2017-06-14,12671750
2017-06-15,12490703
2017-06-16,12470356
2017-06-17,12586331
2017-06-18,12544472
2017-06-19,12544472
2017-06-20,12635898
2017-06-21,12786226
2017-06-22,12786226
2017-06-23,12711529
2017-06-24,12547697
2017-06-25,12373691
2017-06-26,12272852
2017-06-27,12313487
2017-06-28,12448394
2017-06-29,12687071
2017-06-30,12628804
2017-07-01,12528044
2017-07-02,12549890
2017-07-03,12393465
2017-07-04,12357719
2017-07-05,12579055
2017-07-06,13134515
2017-07-07,13738546
2017-07-08,14417291
2017-07-13,18159926
2017-07-14,18688726
2017-07-15,19191584
2017-07-16,20140236
2017-07-17,21147248
2017-07-18,22204611
2017-07-19,23314842
2017-07-20,24249810
2017-07-21,23447367
2017-07-22,22537268
2017-07-23,21760078
2017-07-24,21760078
2017-07-25,21817268
2017-07-26,21620690
2017-07-27,21318562
2017-07-28,21480854
2017-07-29,21480854
2017-07-30,20993503
2017-07-31,20993503
2017-08-01,20235091
2017-08-02,19475637
2017-08-03,19022752
2017-08-04,18661703
2017-08-05,18073125
2017-08-06,17340154
2017-08-09,16291461
2017-08-10,17105257
2017-08-11,17868002
2017-08-12,18591378
2017-08-13,18081898
2017-08-14,18645201
2017-08-15,19153897
2017-08-16,19502684
2017-08-17,18814803
2017-08-18,18814803
2017-08-19,18433377
2017-08-20,18423038
2017-08-21,18099938
2017-08-22,17815147
2017-08-23,17613665
2017-08-24,17495886
2017-08-25,17495886
2017-08-26,17291939
2017-08-27,17455069
2017-08-28,17428217
2017-08-29,17428217
2017-08-30,16900769
2017-08-31,16530917
2017-09-01,16296593
2017-09-03,15975218
2017-09-04,16017955
2017-09-05,16081530
2017-09-06,16186492
2017-09-07,16530061
2017-09-08,16530061
2017-09-09,16332767
2017-09-10,16040715
2017-09-11,15892536
2017-09-12,15892536
2017-09-13,15933017
2017-09-14,16463743
2017-09-15,17027558
2017-09-16,17544412
2017-09-17,17519090
2017-09-18,17442153
2017-09-19,17442153
2017-09-20,17267549
2017-09-21,17261897
2017-09-22,17181439
2017-09-23,17453838
2017-09-24,17771528
2017-09-25,17882671
2017-09-26,17783804
2017-09-27,17783804
2017-09-28,17834504
2017-09-29,18359837
2017-09-30,19204477
2017-10-01,19716694
2017-10-02,19586733
2017-10-03,19586733
2017-10-04,18667619
2017-10-05,18504178
2017-10-06,18345299
2017-10-07,18620435
2017-10-08,18620435
2017-10-09,18811605
2017-10-10,18647116
2017-10-11,18647116
2017-10-12,17962875
2017-10-13,17065188
2017-10-14,16507770
2017-10-15,16507770
2017-10-16,16591324
2017-10-17,16591324
2017-10-18,16638734
2017-10-19,16525930
2017-10-20,16434678
2017-10-21,16383140
2017-10-22,16822964
2017-10-23,17422927
2017-10-24,18055561
2017-10-25,17902530
2017-10-26,17183419
2017-10-27,16912984
2017-10-28,16912984
2017-10-29,16911411
2017-10-30,16852958
2017-10-31,16935537
2017-11-01,16935537
2017-11-02,17280152
2017-11-03,17280152
2017-11-04,17504430
2017-11-05,17598070
2017-11-06,17613445
2017-11-07,17613445
2017-11-08,17674819
2017-11-09,17630990
2017-11-10,17373103
2017-11-11,17440121
2017-11-12,17600418
2017-11-13,17548400
2017-11-14,17548400
2017-11-15,17584012
2017-11-16,17721771
2017-11-17,17869482
2017-11-18,17869482
2017-11-19,17896812
2017-11-20,17429044
2017-11-21,17067095
2017-11-22,16982021
2017-11-23,16830791
2017-11-24,16830791
2017-11-25,16799686
2017-11-26,17053714
2017-11-27,17053714
2017-11-28,17353692
2017-11-29,17659664
2017-11-30,18099520
2017-12-01,18995446
2017-12-02,19878815
2017-12-03,20794060
2017-12-04,20794060
2017-12-05,19868437
2017-12-06,18878665
2017-12-07,19353263
2017-12-08,20172549
2017-12-09,19903107
2017-12-10,20180138
2017-12-11,20297579
2017-12-12,20297579
2017-12-13,20438126
2017-12-14,21278715
2017-12-15,22151569
2017-12-16,23148281
2017-12-17,23148281
2017-12-18,24305089
2017-12-19,25083347
2017-12-20,25083347
2017-12-21,25555208
2017-12-22,26684212
2017-12-23,27838714
2017-12-24,27838714
2017-12-25,29008078
2017-12-26,30334238
2017-12-27,30727200
2017-12-28,29599745
2017-12-29,28235707
2017-12-30,27434671
2017-12-31,27434671
2018-01-01,28151157
2018-01-02,28151157
2018-01-03,29099358
2018-01-04,27944563
2018-01-05,26547334
2018-01-06,25245822
2018-01-07,24079328
2018-01-08,22890657
2018-01-09,23632922
2018-01-10,23632922
2018-01-11,24613797
2018-01-12,25009380
2018-01-13,25003573
2018-01-14,25133401
2018-01-15,25044286
2018-01-16,24886316
2018-01-17,25479415
2018-01-18,25550964
2018-01-19,25550964
2018-01-20,25859991
2018-01-21,27041118
2018-01-22,28030395
2018-01-23,28009420
2018-01-25,27405393
2018-01-26,26291029
2018-01-27,26417983
2018-01-28,26660079
2018-01-29,26913472
2018-01-30,26913472
2018-01-31,27025195
2018-02-01,27025195
2018-02-02,26924812
2018-02-03,26776645
2018-02-04,26499522
2018-02-05,26499522
2018-02-06,25333271
2018-02-07,25699786
2018-02-08,25699786
2018-02-09,25394012
2018-02-10,25394012
2018-02-11,25225297
2018-02-12,24722622
2018-02-13,24722622
2018-02-14,24143774
2018-02-15,24048989
2018-02-16,24315013
2018-02-17,24562706
2018-02-18,24031133
2018-02-19,23929160
2018-02-20,23929160
2018-02-21,23425849
2018-02-22,23425849
2018-02-23,23291468
2018-02-24,23291468
2018-02-25,22560285
2018-02-26,21457975
2018-02-27,20420301
2018-02-28,20420301
2018-03-01,19883897
2018-03-02,19248856
2018-03-03,19097402
2018-03-04,19097402
2018-03-05,19239122
2018-03-06,19690585
2018-03-07,19788297
2018-03-08,19687783
2018-03-09,19265457
2018-03-10,18910354
2018-03-11,18779591
2018-03-12,18550732
2018-03-13,18536241
2018-03-14,18748336
2018-03-15,18833130
2018-03-16,18833130
2018-03-17,18983106
2018-03-18,19209253
2018-03-20,19512561
2018-03-21,19605805
2018-03-23,19415251
2018-03-24,19426434
2018-03-25,19433139
2018-03-26,19433139
2018-03-27,19479236
2018-03-28,19479236
2018-03-29,19335508
2018-03-30,19335508
2018-03-31,19438354
2018-04-01,19372416
2018-04-02,19169338
2018-04-03,19053476
2018-04-04,18805260
2018-04-05,18805260
2018-04-06,18494934
2018-04-07,18494934
2018-04-08,18544743
2018-04-09,18752502
2018-04-10,18971613
2018-04-11,19202982
2018-04-12,20133879
2018-04-13,20133879
2018-04-14,20528705
2018-04-15,20367144
2018-04-16,20367144
2018-04-17,20721252
2018-04-18,21487156
2018-04-19,21650028
2018-04-20,21694057
2018-04-21,21407343
2018-04-22,21264926
2018-04-23,21157654
2018-04-24,20892959
2018-04-25,20758094
2018-04-26,20758094
2018-04-27,21320973
2018-04-28,22037131
2018-04-29,22186334
2018-04-30,22662757
2018-05-01,22612297
2018-05-03,22502367
2018-05-05,23242690
2018-05-07,23471230
2018-05-08,24272267
2018-05-09,24618693
2018-05-10,24066793
2018-05-11,22896184
2018-05-12,22340935
2018-05-13,22340935
2018-05-14,21483329
2018-05-15,21483329
2018-05-16,21397585
2018-05-17,21397585
2018-05-18,21672052
2018-05-19,22280141
2018-05-20,23039754
2018-05-21,23361625
2018-05-22,23361625
2018-05-23,24324324
2018-05-24,24758762
2018-05-25,24845690
2018-05-26,24823666
2018-05-27,24823666
2018-05-28,25541885
2018-05-29,25794662
2018-05-30,25794662
2018-05-31,25813323
2018-06-01,26666799
2018-06-02,27781444
2018-06-03,27781444
2018-06-04,27546061
2018-06-05,27447689
2018-06-06,26955179
2018-06-07,26955179
2018-06-08,25855043
2018-06-09,25855043
2018-06-10,25082264
2018-06-11,25082264
2018-06-12,24489848
2018-06-13,23265355
2018-06-14,22102087
2018-06-15,22429798
2018-06-16,23409348
2018-06-17,23750658
2018-06-18,23848119
2018-06-19,24476669
2018-06-20,24476669
2018-06-21,25350989
2018-06-22,25681066
2018-06-23,25681066
2018-06-24,25839751
2018-06-25,26508564
2018-06-26,26706227
2018-06-27,26706227
2018-06-28,26525219
2018-06-29,25675432
2018-06-30,24507123
2018-07-01,24474334
2018-07-02,24474334
2018-07-03,24742074
2018-07-04,24742074
2018-07-05,24805010
2018-07-06,25147706
2018-07-07,25497760
2018-07-08,25600512
2018-07-09,25603790
2018-07-10,26491743
2018-07-11,26390692
2018-07-12,25918460
2018-07-13,25526294
2018-07-14,25690459
2018-07-15,25690459
2018-07-16,25529549
2018-07-17,25430132
2018-07-18,25430132
2018-07-19,25506726
2018-07-20,26205251
2018-07-21,27047678
2018-07-22,27382022
2018-07-23,27766866
2018-07-24,27766866
2018-07-25,28316678
2018-07-26,28549026
2018-07-27,28218761
2018-07-28,28218761
2018-07-29,28297150
2018-07-30,28297150
2018-07-31,28636643
2018-08-01,28636643
2018-08-02,30041874
2018-08-03,30041874
2018-08-04,31328693
2018-08-05,31287381
2018-08-06,31287381
2018-08-07,30777840
2018-08-08,30393548
2018-08-09,30393548
2018-08-10,29626120
2018-08-11,29626120
2018-08-12,29455135
2018-08-14,29627528
2018-08-16,29553453
2018-08-17,29506807
2018-08-18,29506807
2018-08-19,30626382
2018-08-20,30237165
2018-08-21,30237165
2018-08-22,29903333
2018-08-23,29903333
2018-08-24,30028007
2018-08-25,30126099
2018-08-26,30126099
2018-08-27,30357388
2018-08-28,30558927
2018-08-29,30558927
2018-08-30,30731498
2018-08-31,31139274
2018-09-01,31283825
2018-09-02,31283825
2018-09-03,31651642
2018-09-04,32505940
2018-09-05,32757106
2018-09-06,32757106
2018-09-07,33290928
2018-09-08,33215519
2018-09-09,33215519
2018-09-10,33439309
2018-09-11,33439309
2018-09-12,34157797
2018-09-13,34157797
2018-09-14,35162589
2018-09-15,34868977
2018-09-16,34868977
2018-09-17,34831651
2018-09-18,34914443
2018-09-19,34914443
2018-09-20,35214377
2018-09-21,35214377
2018-09-22,35412168
2018-09-23,36224506
2018-09-24,37212808
2018-09-25,37212808
2018-09-26,38726570
2018-09-27,38726570
2018-09-28,40662899
2018-09-29,40662899
2018-09-30,42443644
2018-10-01,42443644
2018-10-02,42388308
2018-10-03,43336842
2018-10-04,43336842
2018-10-05,44113345
2018-10-06,45911182
2018-10-07,45911182
2018-10-08,48174635
2018-10-09,48174635
2018-10-10,48833716
2018-10-11,48833716
2018-10-12,50363769
2018-10-13,51232021
2018-10-14,51232021
2018-10-15,51428637
2018-10-16,51428637
2018-10-17,51825726
2018-10-18,51825726
2018-10-19,50292745
2018-10-20,50292745
2018-10-21,47780402
2018-10-22,45546870
2018-10-23,45546870
2018-10-24,43405076
2018-10-25,43405076
2018-10-26,42528945
2018-10-27,42211420
2018-10-28,41415803
2018-10-29,41415803
2018-10-30,41417826
2018-10-31,42107583
2018-11-01,41832501
2018-11-03,41442386
2018-11-04,41081678
2018-11-05,40309209
2018-11-06,39354212
2018-11-07,39354212
2018-11-08,38033671
2018-11-09,38376986
2018-11-10,39332172
2018-11-11,39736767
2018-11-12,40012638
2018-11-13,40345655
2018-11-14,40345655
2018-11-15,41952698
2018-11-16,43617269
2018-11-17,44549198
