date_obj,Bandos%20dragonhide%20set price
2016-01-01,144846
2016-01-02,144846
2016-01-03,144846
2016-01-04,144846
2016-01-05,144846
2016-01-06,142527
2016-01-07,142527
2016-01-08,142527
2016-01-09,142527
2016-01-10,142527
2016-01-11,142527
2016-01-12,142527
2016-01-13,142527
2016-01-14,142527
2016-01-15,145062
2016-01-16,145062
2016-01-17,145062
2016-01-18,145062
2016-01-19,145062
2016-01-20,145062
2016-01-21,145062
2016-01-22,145062
2016-01-23,145062
2016-01-24,148852
2016-01-25,148852
2016-01-26,148852
2016-01-27,148852
2016-01-28,148852
2016-01-29,148852
2016-01-30,148852
2016-01-31,148852
2016-02-01,148852
2016-02-02,148852
2016-02-03,150425
2016-02-04,150425
2016-02-05,150425
2016-02-06,150425
2016-02-07,150425
2016-02-08,150425
2016-02-09,150425
2016-02-10,150425
2016-02-11,150425
2016-02-12,150425
2016-02-13,150425
2016-02-14,154206
2016-02-15,154206
2016-02-16,154206
2016-02-17,154206
2016-02-18,154206
2016-02-19,154206
2016-02-20,154206
2016-02-21,154206
2016-02-22,154206
2016-02-23,154747
2016-02-24,154747
2016-02-25,154747
2016-02-26,154747
2016-02-27,154747
2016-02-28,154747
2016-02-29,154747
2016-03-01,154747
2016-03-02,154747
2016-03-03,154747
2016-03-04,151984
2016-03-05,151984
2016-03-06,151984
2016-03-07,151984
2016-03-08,151984
2016-03-09,151984
2016-03-10,151984
2016-03-11,151984
2016-03-12,151984
2016-03-13,151984
2016-03-14,146444
2016-03-15,146444
2016-03-16,146444
2016-03-17,146444
2016-03-18,146444
2016-03-19,146444
2016-03-20,146444
2016-03-21,143672
2016-03-22,143672
2016-03-23,143672
2016-03-24,143672
2016-03-25,143672
2016-03-26,143672
2016-03-27,143672
2016-03-28,143672
2016-03-29,140813
2016-03-30,140813
2016-03-31,140813
2016-04-01,140813
2016-04-02,140813
2016-04-03,140813
2016-04-04,140813
2016-04-05,140813
2016-04-06,140813
2016-04-07,138176
2016-04-08,138176
2016-04-09,138176
2016-04-10,138176
2016-04-11,138176
2016-04-12,138176
2016-04-13,138176
2016-04-14,138176
2016-04-15,140780
2016-04-16,140780
2016-04-17,140780
2016-04-18,140780
2016-04-19,140780
2016-04-20,140780
2016-04-21,140780
2016-04-22,140780
2016-04-23,144030
2016-04-24,144030
2016-04-25,144030
2016-04-26,144030
2016-04-27,144030
2016-04-28,144030
2016-04-29,144030
2016-04-30,144030
2016-05-01,147432
2016-05-02,147432
2016-05-03,147432
2016-05-04,147432
2016-05-05,147432
2016-05-06,147432
2016-05-07,147432
2016-05-08,147432
2016-05-09,147432
2016-05-10,143521
2016-05-11,143521
2016-05-12,143521
2016-05-13,143521
2016-05-14,143521
2016-05-15,143521
2016-05-16,143521
2016-05-17,143521
2016-05-18,138898
2016-05-19,138898
2016-05-22,138898
2016-05-23,138898
2016-05-24,138898
2016-05-25,132105
2016-05-26,132105
2016-05-27,132105
2016-05-28,132105
2016-05-29,132105
2016-05-30,132105
2016-05-31,130937
2016-06-01,130937
2016-06-02,130937
2016-06-03,130937
2016-06-04,130937
2016-06-05,130937
2016-06-06,130937
2016-06-07,135225
2016-06-08,135225
2016-06-09,135225
2016-06-10,135225
2016-06-11,135225
2016-06-12,135225
2016-06-13,140963
2016-06-14,140963
2016-06-15,140963
2016-06-16,140963
2016-06-17,140963
2016-06-18,140963
2016-06-19,145804
2016-06-20,145804
2016-06-21,145804
2016-06-22,145804
2016-06-23,145804
2016-06-24,145804
2016-06-25,149725
2016-06-26,149725
2016-06-27,149725
2016-06-28,149725
2016-06-29,149725
2016-06-30,149725
2016-07-01,151203
2016-07-02,151203
2016-07-03,151203
2016-07-04,151203
2016-07-05,151203
2016-07-06,151203
2016-07-07,151203
2016-07-08,151203
2016-07-09,153527
2016-07-10,153527
2016-07-11,153527
2016-07-12,153527
2016-07-13,153527
2016-07-14,153527
2016-07-15,153527
2016-07-16,153527
2016-07-17,153527
2016-07-18,152022
2016-07-23,152022
2016-07-24,152022
2016-07-25,152022
2016-07-26,152022
2016-07-27,148561
2016-07-28,148561
2016-07-29,148561
2016-07-30,148561
2016-07-31,148561
2016-08-01,148561
2016-08-02,148561
2016-08-03,151580
2016-08-04,151580
2016-08-05,151580
2016-08-06,151580
2016-08-07,151580
2016-08-08,151580
2016-08-09,151580
2016-08-10,151580
2016-08-11,150155
2016-08-12,150155
2016-08-13,150155
2016-08-14,150155
2016-08-15,150155
2016-08-16,150155
2016-08-17,150155
2016-08-18,150155
2016-08-19,150155
2016-08-20,148936
2016-08-21,148936
2016-08-22,148936
2016-08-23,148936
2016-08-24,148936
2016-08-25,148936
2016-08-26,148936
2016-08-28,148936
2016-08-31,142046
2016-09-01,142046
2016-09-02,142046
2016-09-03,142046
2016-09-04,142046
2016-09-05,142046
2016-09-06,139340
2016-09-07,139340
2016-09-08,139340
2016-09-09,139340
2016-09-10,139340
2016-09-11,139340
2016-09-12,139340
2016-09-13,139340
2016-09-14,139340
2016-09-15,139340
2016-09-16,138177
2016-09-17,138177
2016-09-18,138177
2016-09-19,138177
2016-09-20,138177
2016-09-21,138177
2016-09-22,138177
2016-09-23,138177
2016-09-24,138177
2016-09-25,138177
2016-09-26,136196
2016-09-27,136196
2016-09-28,136196
2016-09-29,136196
2016-09-30,136196
2016-10-01,136196
2016-10-02,136196
2016-10-03,136196
2016-10-04,136196
2016-10-05,136196
2016-10-06,133761
2016-10-07,133761
2016-10-08,133761
2016-10-09,133761
2016-10-10,133761
2016-10-11,133761
2016-10-12,133761
2016-10-13,133761
2016-10-14,133761
2016-10-15,131136
2016-10-16,131136
2016-10-17,131136
2016-10-18,131136
2016-10-19,131136
2016-10-20,131136
2016-10-21,131136
2016-10-22,131136
2016-10-23,131136
2016-10-24,124680
2016-10-25,124680
2016-10-26,124680
2016-10-27,124680
2016-10-28,124680
2016-10-29,124680
2016-10-30,124680
2016-10-31,124680
2016-11-01,124680
2016-11-02,124763
2016-11-03,124763
2016-11-04,124763
2016-11-05,124763
2016-11-06,124763
2016-11-07,124763
2016-11-08,124763
2016-11-09,124763
2016-11-10,129422
2016-11-11,129422
2016-11-12,129422
2016-11-13,129422
2016-11-14,129422
2016-11-15,129422
2016-12-07,135411
2016-12-08,135411
2016-12-09,135411
2016-12-10,135411
2016-12-11,135411
2016-12-12,135411
2016-12-13,135411
2016-12-14,133261
2016-12-15,133261
2016-12-16,133261
2016-12-17,133261
2016-12-18,133261
2016-12-19,133261
2016-12-20,134080
2016-12-21,134080
2016-12-22,134080
2016-12-23,134080
2016-12-24,134080
2016-12-25,136325
2016-12-26,136325
2016-12-27,136325
2016-12-28,136325
2016-12-29,136325
2016-12-30,141622
2016-12-31,141622
2017-01-01,141622
2017-01-02,141622
2017-01-03,141622
2017-01-04,147574
2017-01-05,147574
2017-01-06,147574
2017-01-07,147574
2017-01-08,147574
2017-01-09,152771
2017-01-10,152771
2017-01-11,152771
2017-01-12,152771
2017-01-13,152771
2017-01-14,152771
2017-01-15,156664
2017-01-16,156664
2017-01-17,156664
2017-01-18,156664
2017-01-19,156664
2017-01-20,156664
2017-01-21,158830
2017-01-22,158830
2017-01-23,158830
2017-01-27,160931
2017-01-28,160931
2017-01-29,160931
2017-01-30,160931
2017-01-31,160931
2017-02-01,160931
2017-02-02,160931
2017-02-03,160931
2017-02-04,153984
2017-02-05,153984
2017-02-06,153984
2017-02-07,153984
2017-02-08,153984
2017-02-09,153984
2017-02-10,146807
2017-02-11,146807
2017-02-12,146807
2017-02-13,146807
2017-02-14,146807
2017-02-15,146807
2017-02-16,142382
2017-02-18,142382
2017-02-19,142382
2017-02-20,142382
2017-02-21,142382
2017-02-22,141355
2017-02-23,141355
2017-02-24,141355
2017-02-25,141355
2017-02-26,141355
2017-02-27,141355
2017-02-28,135184
2017-03-01,135184
2017-03-02,135184
2017-03-03,135184
2017-03-04,135184
2017-03-05,135184
2017-03-06,128453
2017-03-07,128453
2017-03-08,128453
2017-03-09,128453
2017-03-10,128453
2017-03-11,128453
2017-03-12,126131
2017-03-13,126131
2017-03-14,126131
2017-03-15,126131
2017-03-16,126131
2017-03-17,128490
2017-03-18,128490
2017-03-19,128490
2017-03-20,128490
2017-03-21,132662
2017-03-22,132662
2017-03-23,132662
2017-03-24,132662
2017-03-25,132662
2017-03-26,132662
2017-03-27,137107
2017-03-28,137107
2017-03-29,137107
2017-03-30,137107
2017-03-31,140732
2017-04-01,140732
2017-04-02,140732
2017-04-03,140732
2017-04-04,140732
2017-04-05,146041
2017-04-12,144225
2017-04-13,144225
2017-04-14,144225
2017-04-15,144225
2017-04-16,145337
2017-04-17,145337
2017-04-18,145337
2017-04-19,145337
2017-04-20,145337
2017-04-21,141537
2017-04-22,141537
2017-04-23,141537
2017-04-24,141537
2017-04-25,140903
2017-04-26,140903
2017-04-27,140903
2017-04-28,140903
2017-04-29,146646
2017-04-30,146646
2017-05-01,146646
2017-05-02,146646
2017-05-03,146646
2017-05-04,152681
2017-05-05,152681
2017-05-06,152681
2017-05-07,152681
2017-05-08,152681
2017-05-09,157998
2017-05-10,157998
2017-05-11,157998
2017-05-12,157998
2017-05-13,157998
2017-05-14,163561
2017-05-15,163561
2017-05-16,163561
2017-05-17,163561
2017-05-18,168720
2017-05-19,168720
2017-05-20,168720
2017-05-21,168720
2017-05-22,168720
2017-05-23,168720
2017-05-24,173215
2017-05-25,173215
2017-05-26,173215
2017-05-27,173215
2017-05-28,173782
2017-05-29,173782
2017-05-30,173782
2017-05-31,180841
2017-06-01,180841
2017-06-02,180841
2017-06-03,189402
2017-06-04,189402
2017-06-05,189402
2017-06-06,198542
2017-06-07,198542
2017-06-08,198542
2017-06-09,207714
2017-06-10,207714
2017-06-11,207714
2017-06-12,216544
2017-06-13,216544
2017-06-14,216544
2017-06-15,216544
2017-06-16,219925
2017-06-17,219925
2017-06-18,219925
2017-06-19,219925
2017-06-20,220310
2017-06-21,220310
2017-06-22,220310
2017-06-23,220310
2017-06-24,220310
2017-06-25,218175
2017-06-26,218175
2017-06-27,218175
2017-06-28,218175
2017-06-29,224229
2017-06-30,224229
2017-07-01,224229
2017-07-02,224229
2017-07-03,224229
2017-07-04,218730
2017-07-05,218730
2017-07-06,218730
2017-07-07,218730
2017-07-08,218730
2017-07-09,217446
2017-07-13,221737
2017-07-14,221737
2017-07-15,221737
2017-07-16,221737
2017-07-17,227117
2017-07-18,227117
2017-07-19,227117
2017-07-20,227117
2017-07-21,227117
2017-07-22,225285
2017-07-23,225285
2017-07-24,225285
2017-07-25,225285
2017-07-26,225285
2017-07-27,223230
2017-07-28,223230
2017-07-29,223230
2017-07-30,223230
2017-07-31,223230
2017-08-01,226629
2017-08-02,226629
2017-08-03,226629
2017-08-04,226629
2017-08-05,226012
2017-08-06,226012
2017-08-07,226012
2017-08-08,226012
2017-08-09,222811
2017-08-10,222811
2017-08-11,222811
2017-08-12,222811
2017-08-13,222811
2017-08-14,221126
2017-08-15,221126
2017-08-16,221126
2017-08-17,221126
2017-08-18,221126
2017-08-19,226623
2017-08-20,226623
2017-08-21,226623
2017-08-22,226623
2017-08-23,228353
2017-08-24,228353
2017-08-25,228353
2017-08-26,228353
2017-08-27,225540
2017-08-28,225540
2017-08-29,225540
2017-08-30,225540
2017-08-31,225540
2017-09-01,226234
2017-09-02,226234
2017-09-03,226234
2017-09-04,226234
2017-09-05,226632
2017-09-06,226632
2017-09-07,226632
2017-09-08,226632
2017-09-09,227984
2017-09-10,227984
2017-09-11,227984
2017-09-12,227984
2017-09-13,234903
2017-09-14,234903
2017-09-15,234903
2017-09-16,234903
2017-09-17,242239
2017-09-18,242239
2017-09-19,242239
2017-09-20,242239
2017-09-22,235929
2017-09-23,235929
2017-09-24,235929
2017-09-25,235929
2017-09-26,235929
2017-09-27,235929
2017-09-28,237495
2017-09-29,237495
2017-09-30,237495
2017-10-01,237495
2017-10-02,239843
2017-10-03,239843
2017-10-04,239843
2017-10-05,239843
2017-10-06,239843
2017-10-07,248265
2017-10-08,248265
2017-10-09,248265
2017-10-10,248265
2017-10-11,248265
2017-10-12,252726
2017-10-13,252726
2017-10-14,252726
2017-10-15,252726
2017-10-16,252726
2017-10-17,254003
2017-10-18,254003
2017-10-19,254003
2017-10-20,254003
2017-10-21,254003
2017-10-22,250161
2017-10-23,250161
2017-10-24,250161
2017-10-25,250161
2017-10-26,248402
2017-10-27,248402
2017-10-28,248402
2017-10-29,248402
2017-10-30,258246
2017-10-31,258246
2017-11-01,258246
2017-11-02,258246
2017-11-03,258246
2017-11-04,264516
2017-11-05,264516
2017-11-06,264516
2017-11-07,264516
2017-11-08,264516
2017-11-09,264516
2017-11-10,273508
2017-11-11,273508
2017-11-12,273508
2017-11-13,273508
2017-11-14,273508
2017-11-15,273508
2017-11-16,270667
2017-11-17,270667
2017-11-18,270667
2017-11-19,270667
2017-11-20,270667
2017-11-21,264476
2017-11-22,264476
2017-11-23,264476
2017-11-24,264476
2017-11-25,264476
2017-11-26,253872
2017-11-27,253872
2017-11-28,253872
2017-11-29,253872
2017-11-30,253872
2017-12-01,246772
2017-12-02,246772
2017-12-03,246772
2017-12-04,246772
2017-12-05,246772
2017-12-06,235813
2017-12-07,235813
2017-12-08,235813
2017-12-09,235813
2017-12-10,235813
2017-12-11,224316
2017-12-12,224316
2017-12-13,224316
2017-12-14,224316
2017-12-15,218530
2017-12-16,218530
2017-12-17,218530
2017-12-18,218530
2017-12-19,218530
2017-12-20,215196
2017-12-21,215196
2017-12-22,215196
2017-12-23,215196
2017-12-24,214478
2017-12-25,214478
2017-12-26,214478
2017-12-27,214478
2017-12-28,220493
2017-12-29,220493
2017-12-30,220493
2017-12-31,229939
2018-01-01,229939
2018-01-02,229939
2018-01-03,238710
2018-01-04,238710
2018-01-05,238710
2018-01-06,247394
2018-01-07,247394
2018-01-08,247394
2018-01-09,255886
2018-01-10,255886
2018-01-11,255886
2018-01-12,255886
2018-01-13,266230
2018-01-14,266230
2018-01-15,266230
2018-01-16,266230
2018-01-17,274828
2018-01-18,274828
2018-01-19,274828
2018-01-20,274828
2018-01-21,274828
2018-01-22,267927
2018-01-23,267927
2018-01-24,263825
2018-01-25,263825
2018-01-26,261871
2018-01-27,261871
2018-01-28,258705
2018-01-29,258705
2018-01-30,253777
2018-01-31,253777
2018-02-01,254535
2018-02-02,254535
2018-02-03,258605
2018-02-04,258605
2018-02-05,258605
2018-02-06,258361
2018-02-07,258361
2018-02-08,258361
2018-02-09,267799
2018-02-10,267799
2018-02-11,278397
2018-02-12,278397
2018-02-13,280865
2018-02-14,280865
2018-02-15,283811
2018-02-16,283811
2018-02-17,283303
2018-02-18,283303
2018-02-19,277887
2018-02-20,277887
2018-02-21,282638
2018-02-22,282638
2018-02-23,291250
2018-02-24,291250
2018-02-25,291250
2018-02-26,289182
2018-02-27,289182
2018-02-28,289182
2018-03-01,283133
2018-03-02,283133
2018-03-03,286482
2018-03-04,286482
2018-03-05,286482
2018-03-06,276198
2018-03-07,276198
2018-03-08,268332
2018-03-09,268332
2018-03-10,260006
2018-03-11,260006
2018-03-12,260006
2018-03-13,262984
2018-03-14,262984
2018-03-15,262984
2018-03-16,261668
2018-03-17,261668
2018-03-18,257361
2018-03-20,257361
2018-03-21,251867
2018-03-22,251867
2018-03-23,251867
2018-03-24,248729
2018-03-25,248729
2018-03-26,248729
2018-03-27,252540
2018-03-28,252540
2018-03-29,252540
2018-03-30,259280
2018-03-31,259280
2018-04-01,259280
2018-04-02,263064
2018-04-03,263064
2018-04-04,272707
2018-04-05,272707
2018-04-06,272707
2018-04-07,280792
2018-04-08,280792
2018-04-09,287939
2018-04-10,287939
2018-04-11,287939
2018-04-12,289717
2018-04-13,289717
2018-04-14,289717
2018-04-15,290635
2018-04-16,290635
2018-04-17,292617
2018-04-18,292617
2018-04-19,292617
2018-04-20,299387
2018-04-21,299387
2018-04-22,299387
2018-04-23,314267
2018-04-24,314267
2018-04-25,314267
2018-04-26,325736
2018-04-27,325736
2018-04-28,337276
2018-04-29,337276
2018-04-30,340884
2018-05-01,340884
2018-05-02,340884
2018-05-03,347326
2018-05-04,347326
2018-05-05,352166
2018-05-06,352166
2018-05-07,352166
2018-05-08,343285
2018-05-09,343285
2018-05-10,343285
2018-05-11,336568
2018-05-12,336568
2018-05-13,336568
2018-05-14,331686
2018-05-15,331686
2018-05-16,331686
2018-05-17,335716
2018-05-18,335716
2018-05-19,342342
2018-05-20,342342
2018-05-21,342342
2018-05-22,346998
2018-05-23,346998
2018-05-24,353463
2018-05-25,353463
2018-05-26,354117
2018-05-27,354117
2018-05-28,356726
2018-05-29,356726
2018-05-30,349882
2018-05-31,349882
2018-06-01,349882
2018-06-02,344092
2018-06-03,344092
2018-06-04,344092
2018-06-05,346777
2018-06-06,346777
2018-06-07,346777
2018-06-08,355399
2018-06-09,355399
2018-06-10,355399
2018-06-11,353758
2018-06-12,353758
2018-06-13,344946
2018-06-14,344946
2018-06-15,344946
2018-06-16,338892
2018-06-17,338892
2018-06-18,336798
2018-06-19,336798
2018-06-20,336798
2018-06-21,330615
2018-06-22,330615
2018-06-23,333870
2018-06-24,333870
2018-06-25,332612
2018-06-26,332612
2018-06-27,332612
2018-06-28,341734
2018-06-29,341734
2018-06-30,341734
2018-07-01,341876
2018-07-02,341876
2018-07-03,341876
2018-07-04,341781
2018-07-05,341781
2018-07-06,329634
2018-07-07,329634
2018-07-08,329634
2018-07-09,319327
2018-07-10,319327
2018-07-11,310089
2018-07-12,310089
2018-07-13,305325
2018-07-14,305325
2018-07-15,303473
2018-07-16,303473
2018-07-17,301984
2018-07-18,301984
2018-07-19,301984
2018-07-20,308569
2018-07-21,308569
2018-07-22,316766
2018-07-23,316766
2018-07-24,327467
2018-07-25,327467
2018-07-26,337742
2018-07-27,337742
2018-07-28,342873
2018-07-29,342873
2018-07-30,353218
2018-07-31,353218
2018-08-01,362641
2018-08-02,362641
2018-08-03,362088
2018-08-04,362088
2018-08-05,365770
2018-08-06,365770
2018-08-07,375877
2018-08-08,375877
2018-08-09,377693
2018-08-10,377693
2018-08-11,380956
2018-08-12,380956
2018-08-14,384003
2018-08-16,375016
2018-08-17,364096
2018-08-18,364096
2018-08-19,365742
2018-08-20,365742
2018-08-21,361489
2018-08-22,361489
2018-08-23,353518
2018-08-24,353518
2018-08-25,347547
2018-08-26,347547
2018-08-27,347547
2018-08-28,345661
2018-08-29,345661
2018-08-30,345661
2018-08-31,340729
2018-09-01,340729
2018-09-02,343393
2018-09-03,343393
2018-09-04,353502
2018-09-05,353502
2018-09-06,353502
2018-09-07,359184
2018-09-08,359184
2018-09-09,365214
2018-09-10,365214
2018-09-11,366354
2018-09-12,366354
2018-09-13,366354
2018-09-14,361050
2018-09-15,361050
2018-09-16,361050
2018-09-17,355264
2018-09-18,355264
2018-09-19,346658
2018-09-20,346658
2018-09-21,339529
2018-09-22,339529
2018-09-23,340795
2018-09-24,340795
2018-09-25,338931
2018-09-26,338931
2018-09-27,334111
2018-09-28,334111
2018-09-29,331611
2018-09-30,331611
2018-10-01,328396
2018-10-02,328396
2018-10-03,332819
2018-10-04,332819
2018-10-05,332819
2018-10-06,338192
2018-10-07,338192
2018-10-08,349001
2018-10-09,349001
2018-10-10,344940
2018-10-11,344940
2018-10-12,344940
2018-10-13,352680
2018-10-14,352680
2018-10-15,365174
2018-10-16,365174
2018-10-17,366587
2018-10-18,366587
2018-10-19,369932
2018-10-20,369932
2018-10-21,369932
2018-10-22,370469
2018-10-23,370469
2018-10-24,370469
2018-10-25,372911
2018-10-26,372911
2018-10-27,371474
2018-10-28,362273
2018-10-29,362273
2018-10-30,352861
2018-10-31,349311
2018-11-01,349311
2018-11-03,352400
2018-11-04,360130
2018-11-05,363377
2018-11-06,363377
2018-11-07,357716
2018-11-08,357716
2018-11-09,345862
2018-11-10,352649
2018-11-11,352649
2018-11-12,366237
2018-11-13,366237
2018-11-14,379243
2018-11-15,385913
2018-11-16,394914
2018-11-17,394914
2018-11-18,402291
2018-11-19,402291
2018-11-20,399181
2018-11-21,399181
2018-11-22,398888
2018-11-23,398888
2018-11-24,396918
2018-11-25,406232
2018-11-26,406232
2018-11-27,411680
2018-11-28,414718
2018-11-29,423428
2018-12-01,441391
2018-12-02,458160
2018-12-03,458160
2018-12-04,479261
2018-12-05,496494
2018-12-07,494284
2018-12-09,488513
2018-12-10,484554
2018-12-11,484554
2018-12-12,489915
2018-12-13,486099
2018-12-14,480057
2018-12-15,489959
2018-12-16,487293
2018-12-17,487293
2018-12-18,484102
2018-12-19,484102
2018-12-20,481701
2018-12-21,476443
2018-12-22,476443
2018-12-23,470245
2018-12-24,477310
2018-12-25,477310
2018-12-26,498942
2018-12-27,521935
2018-12-28,521935
2018-12-29,547860
2018-12-30,568344
2018-12-31,576532
2019-01-01,576532
2019-01-02,593502
2019-01-03,617476
2019-01-04,617476
2019-01-05,624277
2019-01-06,614188
2019-01-08,609594
2019-01-10,582866
2019-01-11,569427
2019-01-12,566107
2019-01-13,593470
2019-01-14,620118
2019-01-15,650591
2019-01-16,675769
2019-01-17,705407
2019-01-18,708172
2019-01-19,681095
2019-01-20,672021
2019-01-21,672021
2019-01-22,665770
2019-01-23,666048
2019-01-24,680666
2019-01-25,674361
2019-01-26,673100
2019-01-27,686262
2019-01-28,692846
2019-01-29,686631
2019-01-30,680269
2019-01-31,680269
2019-02-01,702909
2019-02-02,725359
2019-02-03,734528
2019-02-04,734528
2019-02-05,726313
2019-02-06,726313
2019-02-07,710452
2019-02-08,694695
2019-02-09,690435
2019-02-10,684927
2019-02-11,674183
2019-02-12,674551
2019-02-13,667578
2019-02-14,667578
2019-02-15,652468
2019-02-16,646312
2019-02-17,657650
2019-02-18,644901
2019-02-19,644901
2019-02-20,623858
2019-02-21,612704
2019-02-22,612704
2019-02-23,598726
2019-02-24,582208
2019-02-25,570396
2019-02-26,572519
2019-02-27,572519
2019-02-28,572519
2019-03-01,561575
2019-03-02,568596
2019-03-03,569475
2019-03-04,578467
2019-03-05,591537
2019-03-06,602218
2019-03-07,602429
2019-03-08,602429
2019-03-09,602019
2019-03-10,601322
2019-03-11,620993
2019-03-12,641620
2019-03-13,641620
2019-03-14,644357
2019-03-15,644357
2019-03-16,640941
2019-03-17,649571
2019-03-18,649571
