date_obj,Nasturtiums price
2015-12-21,303
2015-12-22,303
2015-12-23,290
2015-12-24,290
2015-12-25,290
2015-12-26,290
2015-12-27,290
2015-12-28,290
2015-12-29,290
2015-12-30,290
2015-12-31,290
2016-01-01,290
2016-01-02,290
2016-01-03,290
2016-01-04,286
2016-01-05,286
2016-01-06,286
2016-01-07,286
2016-01-08,286
2016-01-09,286
2016-01-10,286
2016-01-11,286
2016-01-12,286
2016-01-13,286
2016-01-14,286
2016-01-15,274
2016-01-16,274
2016-01-17,274
2016-01-18,274
2016-01-19,274
2016-01-20,274
2016-01-21,274
2016-01-22,274
2016-01-23,274
2016-01-24,274
2016-01-25,274
2016-01-26,274
2016-01-27,262
2016-01-28,262
2016-01-29,262
2016-01-30,262
2016-01-31,262
2016-02-01,262
2016-02-02,262
2016-02-03,262
2016-02-04,262
2016-02-05,262
2016-02-06,262
2016-02-07,262
2016-02-08,257
2016-02-09,257
2016-02-10,257
2016-02-11,257
2016-02-12,257
2016-02-13,257
2016-02-14,257
2016-02-15,257
2016-02-16,257
2016-02-17,257
2016-02-18,257
2016-02-19,257
2016-02-20,257
2016-02-21,257
2016-02-22,257
2016-02-23,257
2016-02-24,257
2016-02-25,257
2016-02-26,257
2016-02-27,257
2016-02-28,257
2016-02-29,257
2016-03-01,257
2016-03-02,257
2016-03-03,249
2016-03-04,249
2016-03-05,249
2016-03-06,249
2016-03-07,249
2016-03-08,249
2016-03-09,249
2016-03-10,249
2016-03-11,249
2016-03-12,249
2016-03-13,249
2016-03-14,249
2016-03-15,237
2016-03-16,237
2016-03-17,237
2016-03-18,237
2016-03-19,237
2016-03-20,237
2016-03-21,237
2016-03-22,237
2016-03-23,237
2016-03-24,237
2016-03-25,237
2016-03-26,229
2016-03-27,229
2016-03-28,229
2016-03-29,229
2016-03-30,229
2016-03-31,229
2016-04-01,229
2016-04-02,229
2016-04-03,229
2016-04-04,229
2016-04-05,229
2016-04-06,229
2016-04-07,224
2016-04-08,224
2016-04-09,224
2016-04-10,224
2016-04-11,224
2016-04-12,224
2016-04-13,224
2016-04-14,224
2016-04-15,224
2016-04-16,224
2016-04-17,224
2016-04-18,214
2016-04-19,214
2016-04-20,214
2016-04-21,214
2016-04-22,214
2016-04-23,214
2016-04-24,214
2016-04-25,214
2016-04-26,214
2016-04-27,214
2016-04-28,214
2016-04-29,214
2016-04-30,213
2016-05-01,213
2016-05-02,213
2016-05-03,213
2016-05-04,213
2016-05-05,213
2016-05-06,213
2016-05-07,213
2016-05-08,213
2016-05-09,213
2016-05-10,213
2016-05-11,211
2016-05-12,211
2016-05-13,211
2016-05-14,211
2016-05-15,211
2016-05-16,211
2016-05-17,211
2016-05-18,211
2016-05-19,211
2016-05-22,211
2016-05-23,211
2016-05-24,211
2016-05-25,211
2016-05-26,211
2016-05-27,211
2016-05-28,211
2016-05-29,211
2016-05-30,211
2016-05-31,203
2016-06-01,203
2016-06-02,203
2016-06-03,203
2016-06-04,203
2016-06-05,203
2016-06-06,203
2016-06-07,203
2016-06-08,203
2016-06-09,203
2016-06-10,203
2016-06-11,200
2016-06-12,200
2016-06-13,200
2016-06-14,200
2016-06-15,200
2016-06-16,200
2016-06-17,200
2016-06-18,200
2016-06-19,191
2016-06-20,191
2016-06-21,191
2016-06-22,191
2016-06-23,191
2016-06-24,191
2016-06-25,191
2016-06-26,191
2016-06-27,191
2016-06-28,191
2016-06-29,185
2016-06-30,185
2016-07-01,185
2016-07-02,185
2016-07-03,185
2016-07-04,185
2016-07-05,185
2016-07-06,185
2016-07-07,185
2016-07-08,185
2016-07-09,176
2016-07-10,176
2016-07-11,176
2016-07-12,176
2016-07-13,176
2016-07-14,176
2016-07-15,176
2016-07-16,176
2016-07-17,176
2016-07-18,176
2016-07-23,177
2016-07-24,177
2016-07-25,177
2016-07-26,177
2016-07-27,177
2016-07-28,177
2016-07-29,177
2016-07-30,177
2016-07-31,177
2016-08-01,177
2016-08-02,177
2016-08-03,177
2016-08-04,177
2016-08-05,177
2016-08-06,177
2016-08-07,177
2016-08-08,177
2016-08-09,177
2016-08-10,177
2016-08-11,177
2016-08-12,181
2016-08-13,181
2016-08-14,181
2016-08-15,181
2016-08-16,181
2016-08-17,181
2016-08-18,181
2016-08-19,181
2016-08-20,181
2016-08-21,181
2016-08-22,181
2016-08-23,181
2016-08-24,180
2016-08-25,180
2016-08-26,180
2016-08-28,180
2016-08-31,180
2016-09-01,180
2016-09-02,180
2016-09-03,180
2016-09-04,180
2016-09-05,180
2016-09-06,181
2016-09-07,181
2016-09-08,181
2016-09-09,181
2016-09-10,181
2016-09-11,181
2016-09-12,181
2016-09-13,181
2016-09-14,181
2016-09-15,181
2016-09-16,181
2016-09-17,181
2016-09-18,181
2016-09-19,181
2016-09-20,189
2016-09-21,189
2016-09-22,189
2016-09-23,189
2016-09-24,189
2016-09-25,189
2016-09-26,189
2016-09-27,199
2016-09-28,199
2016-09-29,199
2016-09-30,199
2016-10-01,199
2016-10-02,199
2016-10-03,199
2016-10-04,208
2016-10-05,208
2016-10-06,208
2016-10-07,208
2016-10-08,208
2016-10-09,208
2016-10-10,208
2016-10-11,208
2016-10-12,219
2016-10-13,219
2016-10-14,219
2016-10-15,219
2016-10-16,219
2016-10-17,219
2016-10-18,219
2016-10-19,219
2016-10-20,229
2016-10-21,229
2016-10-22,229
2016-10-23,229
2016-10-24,229
2016-10-25,229
2016-10-26,229
2016-10-27,229
2016-10-28,229
2016-10-29,229
2016-10-30,238
2016-10-31,238
2016-11-01,238
2016-11-02,238
2016-11-03,238
2016-11-04,238
2016-11-05,238
2016-11-06,238
2016-11-07,238
2016-11-08,238
2016-11-09,238
2016-11-10,238
2016-11-11,250
2016-11-12,250
2016-11-13,250
2016-11-14,250
2016-12-07,269
2016-12-08,269
2016-12-09,269
2016-12-10,269
2016-12-11,269
2016-12-12,282
2016-12-13,282
2016-12-14,282
2016-12-15,282
2016-12-16,282
2016-12-17,282
2016-12-18,282
2016-12-19,282
2016-12-20,282
2016-12-21,282
2016-12-22,297
2016-12-23,297
2016-12-24,297
2016-12-25,297
2016-12-26,297
2016-12-27,297
2016-12-28,297
2016-12-29,297
2016-12-30,297
2016-12-31,312
2017-01-01,312
2017-01-02,312
2017-01-03,312
2017-01-04,312
2017-01-05,312
2017-01-06,312
2017-01-07,312
2017-01-08,323
2017-01-09,323
2017-01-10,323
2017-01-11,323
2017-01-12,323
2017-01-13,323
2017-01-14,323
2017-01-15,326
2017-01-16,326
2017-01-17,326
2017-01-18,326
2017-01-19,326
2017-01-20,326
2017-01-21,326
2017-01-22,334
2017-01-27,334
2017-01-28,334
2017-01-29,344
2017-01-30,344
2017-01-31,344
2017-02-01,344
2017-02-02,344
2017-02-03,344
2017-02-04,344
2017-02-05,344
2017-02-06,344
2017-02-07,344
2017-02-08,344
2017-02-09,344
2017-02-10,344
2017-02-11,344
2017-02-12,344
2017-02-13,344
2017-02-14,345
2017-02-15,345
2017-02-16,345
2017-02-18,345
2017-02-19,345
2017-02-20,345
2017-02-21,345
2017-02-22,345
2017-02-23,345
2017-02-24,352
2017-02-25,352
2017-02-26,352
2017-02-27,352
2017-02-28,352
2017-03-01,352
2017-03-02,352
2017-03-03,352
2017-03-04,347
2017-03-05,347
2017-03-06,347
2017-03-07,347
2017-03-08,347
2017-03-09,347
2017-03-10,347
2017-03-11,347
2017-03-12,335
2017-03-13,335
2017-03-14,335
2017-03-15,335
2017-03-16,335
2017-03-17,335
2017-03-18,335
2017-03-19,338
2017-03-20,338
2017-03-21,338
2017-03-22,338
2017-03-23,338
2017-03-24,338
2017-03-25,338
2017-03-26,338
2017-03-27,338
2017-03-28,338
2017-03-29,334
2017-03-30,334
2017-03-31,334
2017-04-01,334
2017-04-02,334
2017-04-03,334
2017-04-04,334
2017-04-12,330
2017-04-13,330
2017-04-14,314
2017-04-15,314
2017-04-16,314
2017-04-17,314
2017-04-18,314
2017-04-19,314
2017-04-20,309
2017-04-21,309
2017-04-22,309
2017-04-23,309
2017-04-24,309
2017-04-25,309
2017-04-26,309
2017-04-27,302
2017-04-28,302
2017-04-29,302
2017-04-30,302
2017-05-01,302
2017-05-02,302
2017-05-03,302
2017-05-04,302
2017-05-05,291
2017-05-06,291
2017-05-07,291
2017-05-08,291
2017-05-09,291
2017-05-10,291
2017-05-11,291
2017-05-12,291
2017-05-13,297
2017-05-14,297
2017-05-15,297
2017-05-16,297
2017-05-17,297
2017-05-18,297
2017-05-19,297
2017-05-20,297
2017-05-21,305
2017-05-22,305
2017-05-23,305
2017-05-24,305
2017-05-25,305
2017-05-26,305
2017-05-27,305
2017-05-28,308
2017-05-29,308
2017-05-30,308
2017-05-31,308
2017-06-01,308
2017-06-02,308
2017-06-03,316
2017-06-06,316
2017-06-07,316
2017-06-08,316
2017-06-09,316
2017-06-10,323
2017-06-11,323
2017-06-12,323
2017-06-13,323
2017-06-14,323
2017-06-15,323
2017-06-16,323
2017-06-17,321
2017-06-18,321
2017-06-19,321
2017-06-20,321
2017-06-21,321
2017-06-22,321
2017-06-23,321
2017-06-24,321
2017-06-25,337
2017-06-26,337
2017-06-27,337
2017-06-28,337
2017-06-29,337
2017-06-30,337
2017-07-01,352
2017-07-02,352
2017-07-03,352
2017-07-04,352
2017-07-05,352
2017-07-06,352
2017-07-07,352
2017-07-08,352
2017-07-13,370
2017-07-14,370
2017-07-15,370
2017-07-16,387
2017-07-17,387
2017-07-18,387
2017-07-19,387
2017-07-20,387
2017-07-21,387
2017-07-22,406
2017-07-23,406
2017-07-24,406
2017-07-25,406
2017-07-26,406
2017-07-27,406
2017-07-28,427
2017-07-29,427
2017-07-30,427
2017-07-31,427
2017-08-01,427
2017-08-02,427
2017-08-03,448
2017-08-04,448
2017-08-05,448
2017-08-06,448
2017-08-09,471
2017-08-10,471
2017-08-11,471
2017-08-12,471
2017-08-13,471
2017-08-14,471
2017-08-15,471
2017-08-16,495
2017-08-17,495
2017-08-18,495
2017-08-19,495
2017-08-20,495
2017-08-22,504
2017-08-23,504
2017-08-24,504
2017-08-25,504
2017-08-26,504
2017-08-27,504
2017-08-28,504
2017-08-29,507
2017-08-30,507
2017-08-31,507
2017-09-01,507
2017-09-02,507
2017-09-03,507
2017-09-04,507
2017-09-05,505
2017-09-06,505
2017-09-07,505
2017-09-08,505
2017-09-09,505
2017-09-10,505
2017-09-11,520
2017-09-12,520
2017-09-13,520
2017-09-14,520
2017-09-15,520
2017-09-16,520
2017-09-17,520
2017-09-19,542
2017-09-20,542
2017-09-21,542
2017-09-22,542
2017-09-23,542
2017-09-24,542
2017-09-25,569
2017-09-26,569
2017-09-27,569
2017-09-28,569
2017-09-29,569
2017-09-30,569
2017-10-01,569
2017-10-02,598
2017-10-03,598
2017-10-04,598
2017-10-05,598
2017-10-06,598
2017-10-07,598
2017-10-08,598
2017-10-09,598
2017-10-10,614
2017-10-11,614
2017-10-12,614
2017-10-13,614
2017-10-14,614
2017-10-15,614
2017-10-16,614
2017-10-17,613
2017-10-18,613
2017-10-19,613
2017-10-20,613
2017-10-21,613
2017-10-22,613
2017-10-23,613
2017-10-24,623
2017-10-25,623
2017-10-26,623
2017-10-27,623
2017-10-28,623
2017-10-29,623
2017-10-30,648
2017-10-31,648
2017-11-01,648
2017-11-02,648
2017-11-03,648
2017-11-04,648
2017-11-05,635
2017-11-06,635
2017-11-07,635
2017-11-08,635
2017-11-09,635
2017-11-10,635
2017-11-11,635
2017-11-12,618
2017-11-13,618
2017-11-14,618
2017-11-15,618
2017-11-16,618
2017-11-17,618
2017-11-18,618
2017-11-19,594
2017-11-20,594
2017-11-21,594
2017-11-22,594
2017-11-23,594
2017-11-24,594
2017-11-25,594
2017-11-26,569
2017-11-27,569
2017-11-28,569
2017-11-29,569
2017-11-30,569
2017-12-01,569
2017-12-02,569
2017-12-03,549
2017-12-04,549
2017-12-05,549
2017-12-06,549
2017-12-07,549
2017-12-08,549
2017-12-09,550
2017-12-10,550
2017-12-11,550
2017-12-12,550
2017-12-14,550
2017-12-15,550
2017-12-17,527
2017-12-18,527
2017-12-19,527
2017-12-20,527
2017-12-21,527
2017-12-22,503
2017-12-23,503
2017-12-24,503
2017-12-25,503
2017-12-26,503
2017-12-27,503
2017-12-28,503
2017-12-29,485
2017-12-30,485
2017-12-31,485
2018-01-01,485
2018-01-02,485
2018-01-03,485
2018-01-04,477
2018-01-05,477
2018-01-06,477
2018-01-07,477
2018-01-08,477
2018-01-09,477
2018-01-10,466
2018-01-11,466
2018-01-12,466
2018-01-13,466
2018-01-14,466
2018-01-15,466
2018-01-16,454
2018-01-17,454
2018-01-18,454
2018-01-19,454
2018-01-20,454
2018-01-21,454
2018-01-22,437
2018-01-23,437
2018-01-24,422
2018-01-25,422
2018-01-26,422
2018-01-27,409
2018-01-28,409
2018-01-29,409
2018-01-31,407
2018-02-01,407
2018-02-02,407
2018-02-03,413
2018-02-04,413
2018-02-05,413
2018-02-06,407
2018-02-07,407
2018-02-08,407
2018-02-09,399
2018-02-10,399
2018-02-11,399
2018-02-12,384
2018-02-13,384
2018-02-14,384
2018-02-15,372
2018-02-16,372
2018-02-17,372
2018-02-18,371
2018-02-19,371
2018-02-20,371
2018-02-21,386
2018-02-22,386
2018-02-23,386
2018-02-24,388
2018-02-25,388
2018-02-26,388
2018-02-27,386
2018-03-01,386
2018-03-02,391
2018-03-03,391
2018-03-04,391
2018-03-05,378
2018-03-06,378
2018-03-07,386
2018-03-08,386
2018-03-09,386
2018-03-10,392
2018-03-11,392
2018-03-12,389
2018-03-13,389
2018-03-14,389
2018-03-15,389
2018-03-16,390
2018-03-17,390
2018-03-18,390
2018-03-19,390
2018-03-20,390
2018-03-21,390
2018-03-23,388
2018-03-24,388
2018-03-26,370
2018-03-27,370
2018-03-28,379
2018-03-29,379
2018-03-30,379
2018-03-31,387
2018-04-01,387
2018-04-02,387
2018-04-03,378
2018-04-04,378
2018-04-05,378
2018-04-06,378
2018-04-07,378
2018-04-08,378
2018-04-09,378
2018-04-10,375
2018-04-11,375
2018-04-12,375
2018-04-13,384
2018-04-14,384
2018-04-15,384
2018-04-16,400
2018-04-17,400
2018-04-18,400
2018-04-19,394
2018-04-20,394
2018-04-21,394
2018-04-22,393
2018-04-23,393
2018-04-24,393
2018-04-25,385
2018-04-26,385
2018-04-27,385
2018-04-28,367
2018-04-29,367
2018-04-30,367
2018-05-01,349
2018-05-02,349
2018-05-04,332
2018-05-05,332
2018-05-06,318
2018-05-07,318
2018-05-08,305
2018-05-09,305
2018-05-10,290
2018-05-11,290
2018-05-12,290
2018-05-13,276
2018-05-14,276
2018-05-15,276
2018-05-16,267
2018-05-17,267
2018-05-18,267
2018-05-19,257
2018-05-20,257
2018-05-21,257
2018-05-22,257
2018-05-23,253
2018-05-24,253
2018-05-25,253
2018-05-26,247
2018-05-27,247
2018-05-28,247
2018-05-29,243
2018-05-30,243
2018-05-31,243
2018-06-01,243
2018-06-02,240
2018-06-03,240
2018-06-04,240
2018-06-05,232
2018-06-06,232
2018-06-07,232
2018-06-08,240
2018-06-09,240
2018-06-10,240
2018-06-11,240
2018-06-12,239
2018-06-13,239
2018-06-14,239
2018-06-15,239
2018-06-16,239
2018-06-17,239
2018-06-18,240
2018-06-19,240
2018-06-20,240
2018-06-21,248
2018-06-22,248
2018-06-23,248
2018-06-24,238
2018-06-25,238
2018-06-26,238
2018-06-27,226
2018-06-28,226
2018-06-29,226
2018-06-30,228
2018-07-01,228
2018-07-02,228
2018-07-03,235
2018-07-04,235
2018-07-05,235
2018-07-06,238
2018-07-07,238
2018-07-08,238
2018-07-09,238
2018-07-10,240
2018-07-11,240
2018-07-12,240
2018-07-13,240
2018-07-14,239
2018-07-15,239
2018-07-16,239
2018-07-17,247
2018-07-18,247
2018-07-19,247
2018-07-20,238
2018-07-21,238
2018-07-22,233
2018-07-23,233
2018-07-24,231
2018-07-25,231
2018-07-26,231
2018-07-27,235
2018-07-28,235
2018-07-29,235
2018-07-30,229
2018-07-31,229
2018-08-01,219
2018-08-02,219
2018-08-03,217
2018-08-04,217
2018-08-05,220
2018-08-06,220
2018-08-07,220
2018-08-08,218
2018-08-09,218
2018-08-10,218
2018-08-11,216
2018-08-12,216
2018-08-14,206
2018-08-16,199
2018-08-17,199
2018-08-18,199
2018-08-19,194
2018-08-20,194
2018-08-21,194
2018-08-22,194
2018-08-23,194
2018-08-24,194
2018-08-25,193
2018-08-26,193
2018-08-27,193
2018-08-28,190
2018-08-29,190
2018-08-30,190
2018-08-31,184
2018-09-01,184
2018-09-02,184
2018-09-03,179
2018-09-04,179
2018-09-05,180
2018-09-06,180
2018-09-07,180
2018-09-08,179
2018-09-09,179
2018-09-10,179
2018-09-11,179
2018-09-12,174
2018-09-13,174
2018-09-14,174
2018-09-15,168
2018-09-16,168
2018-09-17,168
2018-09-18,168
2018-09-19,160
2018-09-20,160
2018-09-21,160
2018-09-22,152
2018-09-23,152
2018-09-24,152
2018-09-25,146
2018-09-26,146
2018-09-27,146
2018-09-28,146
2018-09-29,146
2018-09-30,154
2018-10-02,154
2018-10-03,162
2018-10-04,162
2018-10-05,162
2018-10-06,171
2018-10-07,171
2018-10-08,171
2018-10-09,171
2018-10-10,175
2018-10-11,175
2018-10-12,175
2018-10-13,182
2018-10-14,182
2018-10-15,182
2018-10-16,192
2018-10-17,192
2018-10-18,192
2018-10-19,202
2018-10-20,202
2018-10-21,202
2018-10-22,202
2018-10-23,212
2018-10-24,212
2018-10-25,212
2018-10-26,223
2018-10-27,223
2018-10-28,235
2018-10-29,235
2018-10-30,235
2018-10-31,247
2018-11-01,247
2018-11-03,260
2018-11-04,260
2018-11-05,263
2018-11-06,263
2018-11-07,255
2018-11-08,255
2018-11-09,259
2018-11-10,259
2018-11-11,264
2018-11-12,264
2018-11-13,266
2018-11-15,266
2018-11-16,259
2018-11-17,259
2018-11-18,259
2018-11-19,251
2018-11-20,251
2018-11-21,250
2018-11-22,250
2018-11-23,252
2018-11-24,252
2018-11-25,247
2018-11-26,247
2018-11-27,247
2018-11-28,240
2018-11-29,240
2018-12-01,252
2018-12-02,265
2018-12-03,265
2018-12-04,271
2018-12-07,269
2018-12-09,272
2018-12-10,269
2018-12-11,269
2018-12-12,260
2018-12-13,260
2018-12-14,273
2018-12-15,273
2018-12-16,287
2018-12-17,287
2018-12-18,301
2018-12-19,301
2018-12-20,298
2018-12-21,298
2018-12-22,286
2018-12-23,286
2018-12-24,287
2018-12-25,287
2018-12-26,300
2018-12-27,311
2018-12-28,311
2018-12-29,304
2018-12-30,304
2018-12-31,310
2019-01-01,310
2019-01-02,317
2019-01-03,317
2019-01-04,316
2019-01-05,330
2019-01-06,339
2019-01-08,348
2019-01-10,336
2019-01-11,325
2019-01-12,311
2019-01-13,303
2019-01-14,293
2019-01-15,297
2019-01-16,304
2019-01-17,307
2019-01-18,299
2019-01-19,295
2019-01-20,286
2019-01-21,286
2019-01-22,293
2019-01-23,283
2019-01-24,269
2019-01-25,266
2019-01-26,257
2019-01-27,252
2019-01-28,247
2019-01-29,252
2019-01-30,247
2019-01-31,247
2019-02-01,256
2019-02-02,256
2019-02-03,250
2019-02-04,250
2019-02-05,251
2019-02-06,251
2019-02-07,256
2019-02-08,256
2019-02-09,257
2019-02-10,253
2019-02-11,243
2019-02-12,243
2019-02-13,247
2019-02-14,247
2019-02-15,240
2019-02-16,242
2019-02-17,242
2019-02-18,237
2019-02-19,245
2019-02-20,245
2019-02-21,255
2019-02-22,255
2019-02-23,247
2019-02-24,253
2019-02-25,243
2019-02-26,238
2019-02-27,228
2019-02-28,228
2019-03-01,219
2019-03-02,213
2019-03-03,214
2019-03-04,211
2019-03-05,211
2019-03-06,209
2019-03-07,209
2019-03-08,209
2019-03-09,207
2019-03-10,207
2019-03-11,207
2019-03-12,204
2019-03-13,204
2019-03-14,202
2019-03-15,202
2019-03-16,194
2019-03-17,190
2019-03-18,190
2019-03-19,187
2019-03-20,191
2019-03-21,191
2019-03-22,188
2019-03-23,190
2019-03-24,190
2019-03-25,193
2019-03-26,188
2019-03-27,188
2019-03-28,191
2019-03-29,198
2019-03-30,198
2019-03-31,201
2019-04-01,201
2019-04-02,194
2019-04-03,192
2019-04-04,192
2019-04-05,191
2019-04-06,191
2019-04-07,201
2019-04-08,201
2019-04-09,208
2019-04-10,208
2019-04-11,208
2019-04-12,208
2019-04-13,207
2019-04-14,207
2019-04-15,207
2019-04-16,207
2019-04-17,213
2019-04-18,213
2019-04-19,209
2019-04-20,209
2019-04-21,216
2019-04-22,216
2019-04-23,219
2019-04-24,219
2019-04-25,215
2019-04-26,215
2019-04-27,212
2019-04-28,212
2019-04-29,210
2019-04-30,210
2019-05-01,212
2019-05-02,212
2019-05-03,206
2019-05-04,206
2019-05-05,201
2019-05-06,201
2019-05-07,199
2019-05-08,199
2019-05-09,190
2019-05-10,190
2019-05-11,189
2019-05-12,189
2019-05-13,191
2019-05-14,191
2019-05-15,198
2019-05-16,198
2019-05-17,194
2019-05-18,200
2019-05-19,200
2019-05-20,210
2019-05-21,210
2019-05-22,221
2019-05-23,221
2019-05-24,227
2019-05-25,227
2019-05-26,236
2019-05-27,236
2019-05-28,225
2019-05-29,217
2019-05-30,217
2019-05-31,209
2019-06-01,209
2019-06-02,205
2019-06-03,205
2019-06-04,207
2019-06-05,207
2019-06-06,202
2019-06-07,202
2019-06-08,212
2019-06-09,212
2019-06-10,217
2019-06-11,217
2019-06-12,208
2019-06-13,208
2019-06-14,204
2019-06-15,204
2019-06-16,194
2019-06-17,194
2019-06-18,192
2019-06-19,192
2019-06-20,194
2019-06-21,194
2019-06-22,194
2019-06-23,194
2019-06-24,194
2019-06-25,202
2019-06-26,202
2019-06-27,205
2019-06-28,205
2019-06-29,205
2019-06-30,216
2019-07-01,216
2019-07-02,216
2019-07-03,227
2019-07-04,227
2019-07-05,227
2019-07-06,217
2019-07-07,217
2019-07-08,217
2019-07-09,212
2019-07-10,212
2019-07-11,212
2019-07-12,210
2019-07-13,210
2019-07-14,215
2019-07-15,215
2019-07-16,215
2019-07-17,212
2019-07-18,212
2019-07-19,205
2019-07-20,205
2019-07-21,204
2019-07-22,204
2019-07-23,198
2019-07-24,198
2019-07-25,201
2019-07-26,201
2019-07-27,207
2019-07-28,207
2019-07-29,202
2019-07-30,202
2019-07-31,197
2019-08-01,197
2019-08-02,197
2019-08-03,195
2019-08-04,195
2019-08-05,199
2019-08-06,199
2019-08-07,192
2019-08-08,192
2019-08-09,192
2019-08-10,190
2019-08-11,190
2019-08-12,191
2019-08-13,191
2019-08-14,182
2019-08-15,182
2019-08-16,182
2019-08-17,182
2019-08-18,182
2019-08-19,186
2019-08-20,186
2019-08-21,186
2019-08-22,181
2019-08-23,181
2019-08-24,183
2019-08-24,183
2019-08-25,183
2019-08-25,183
2019-08-26,183
2019-08-26,183
2019-08-27,183
2019-08-27,183
2019-08-28,183
2019-08-29,183
2019-08-30,187
2019-08-31,187
2019-09-01,187
2019-09-02,190
2019-09-03,190
2019-09-04,193
2019-09-05,193
2019-09-06,193
