date_obj,Saradomin%20page%201 price
2016-01-12,10968
2016-01-13,10968
2016-01-14,11109
2016-01-15,11109
2016-01-16,11264
2016-01-17,11264
2016-01-18,11226
2016-01-19,11226
2016-01-20,11332
2016-01-21,11332
2016-01-22,11152
2016-01-23,11152
2016-01-24,10960
2016-01-25,10745
2016-01-26,10745
2016-01-27,10527
2016-01-28,10527
2016-01-29,10381
2016-01-30,10381
2016-01-31,10338
2016-02-01,10338
2016-02-02,10345
2016-02-03,10345
2016-02-04,10080
2016-02-05,10080
2016-02-06,9893
2016-02-07,9893
2016-02-08,9874
2016-02-09,9874
2016-02-10,10016
2016-02-11,10016
2016-02-12,10099
2016-02-13,10010
2016-02-14,10010
2016-02-15,9882
2016-02-16,9882
2016-02-17,9899
2016-02-18,9899
2016-02-19,10078
2016-02-20,10078
2016-02-21,10247
2016-02-22,10247
2016-02-23,10394
2016-02-24,10394
2016-02-25,10391
2016-02-26,10391
2016-02-27,10476
2016-02-28,10476
2016-02-29,10728
2016-03-01,10902
2016-03-02,10902
2016-03-03,11091
2016-03-04,11091
2016-03-05,11443
2016-03-06,11778
2016-03-07,11778
2016-03-08,12064
2016-03-09,12280
2016-03-10,12280
2016-03-11,12757
2016-03-12,13212
2016-03-13,13212
2016-03-14,13601
2016-03-15,13601
2016-03-16,13785
2016-03-17,13785
2016-03-18,13876
2016-03-19,13876
2016-03-20,14013
2016-03-21,14013
2016-03-22,13537
2016-03-23,12918
2016-03-24,12918
2016-03-25,12323
2016-03-26,11756
2016-03-27,11756
2016-03-28,11253
2016-03-29,10760
2016-03-30,10760
2016-03-31,10257
2016-04-01,10257
2016-04-02,9952
2016-04-03,9919
2016-04-04,9919
2016-04-05,9832
2016-04-06,9832
2016-04-07,9666
2016-04-08,9666
2016-04-09,9299
2016-04-10,9136
2016-04-11,9136
2016-04-12,8908
2016-04-13,8908
2016-04-14,8786
2016-04-15,8786
2016-04-16,8491
2016-04-17,8491
2016-04-18,8147
2016-04-19,8147
2016-04-20,7890
2016-04-21,7890
2016-04-22,7719
2016-04-23,7719
2016-04-24,7621
2016-04-25,7640
2016-04-26,7640
2016-04-27,7658
2016-04-28,7658
2016-04-29,7734
2016-04-30,7734
2016-05-01,7693
2016-05-02,7693
2016-05-03,7621
2016-05-04,7621
2016-05-05,7400
2016-05-06,7400
2016-05-07,7055
2016-05-08,7055
2016-05-09,6817
2016-05-10,6669
2016-05-11,6669
2016-05-12,6384
2016-05-13,6135
2016-05-14,6135
2016-05-15,5979
2016-05-16,5979
2016-05-17,5828
2016-05-18,5828
2016-05-19,5759
2016-05-22,5679
2016-05-23,5699
2016-05-24,5699
2016-05-25,5582
2016-05-26,5582
2016-05-27,5345
2016-05-28,5345
2016-05-29,5219
2016-05-30,5219
2016-05-31,5177
2016-06-01,4955
2016-06-02,4955
2016-06-03,4840
2016-06-04,4840
2016-06-05,4775
2016-06-06,4864
2016-06-07,4864
2016-06-08,5015
2016-06-09,5015
2016-06-10,5218
2016-06-11,5218
2016-06-12,5263
2016-06-13,5263
2016-06-14,5396
2016-06-15,5396
2016-06-16,5320
2016-06-17,5326
2016-06-18,5326
2016-06-19,5359
2016-06-20,5359
2016-06-21,5355
2016-06-22,5355
2016-06-23,5178
2016-06-24,5178
2016-06-25,5030
2016-06-26,5030
2016-06-27,5024
2016-06-28,5024
2016-06-29,5040
2016-06-30,5040
2016-07-01,5242
2016-07-02,5242
2016-07-03,5442
2016-07-04,5583
2016-07-05,5583
2016-07-06,5551
2016-07-07,5401
2016-07-08,5391
2016-07-09,5219
2016-07-10,5017
2016-07-11,4790
2016-07-12,4790
2016-07-13,4641
2016-07-14,4525
2016-07-15,4525
2016-07-16,4464
2016-07-17,4464
2016-07-18,4473
2016-07-23,4616
2016-07-24,4677
2016-07-25,4677
2016-07-26,4771
2016-07-27,4771
2016-07-28,4764
2016-07-29,4667
2016-07-30,4667
2016-07-31,4602
2016-08-01,4602
2016-08-02,4411
2016-08-03,4411
2016-08-04,4241
2016-08-05,4241
2016-08-06,4104
2016-08-07,3947
2016-08-08,3947
2016-08-09,3799
2016-08-10,3799
2016-08-11,3700
2016-08-12,3700
2016-08-13,3570
2016-08-14,3570
2016-08-15,3476
2016-08-16,3476
2016-08-17,3413
2016-08-18,3413
2016-08-19,3434
2016-08-20,3434
2016-08-21,3424
2016-08-22,3424
2016-08-23,3318
2016-08-24,3318
2016-08-25,3260
2016-08-26,3260
2016-08-28,3194
2016-08-31,3052
2016-09-01,2957
2016-09-02,2957
2016-09-03,2957
2016-09-04,2958
2016-09-05,2958
2016-09-06,3017
2016-09-07,3017
2016-09-08,3017
2016-09-09,3075
2016-09-10,3075
2016-09-11,3054
2016-09-12,3054
2016-09-13,3057
2016-09-14,3057
2016-09-15,3093
2016-09-16,3093
2016-09-17,3093
2016-09-18,3123
2016-09-19,3123
2016-09-20,3122
2016-09-21,3122
2016-09-22,3099
2016-09-23,3099
2016-09-24,3099
2016-09-25,3083
2016-09-26,3083
2016-09-27,3118
2016-09-28,3118
2016-09-29,3167
2016-09-30,3167
2016-10-01,3149
2016-10-02,3149
2016-10-03,3149
2016-10-04,3230
2016-10-05,3230
2016-10-06,3244
2016-10-07,3244
2016-10-08,3298
2016-10-09,3298
2016-10-10,3298
2016-10-11,3306
2016-10-12,3306
2016-10-13,3334
2016-10-14,3334
2016-10-15,3217
2016-10-16,3217
2016-10-17,3062
2016-10-18,3062
2016-10-19,3062
2016-10-20,2908
2016-10-21,2786
2016-10-22,2786
2016-10-23,2692
2016-10-24,2692
2016-10-25,2569
2016-10-26,2493
2016-10-27,2493
2016-10-28,2406
2016-10-29,2361
2016-10-30,2361
2016-10-31,2293
2016-11-01,2293
2016-11-02,2251
2016-11-03,2251
2016-11-04,2151
2016-11-05,2151
2016-11-06,2045
2016-11-07,2045
2016-11-08,1983
2016-11-09,1983
2016-11-10,1984
2016-11-11,1984
2016-11-12,1968
2016-11-13,1968
2016-11-14,1968
2016-12-08,2194
2016-12-09,2194
2016-12-10,2203
2016-12-11,2203
2016-12-12,2157
2016-12-13,2157
2016-12-14,2097
2016-12-15,2097
2016-12-16,2137
2016-12-17,2118
2016-12-18,2118
2016-12-19,2121
2016-12-20,2121
2016-12-21,2193
2016-12-22,2193
2016-12-23,2265
2016-12-24,2265
2016-12-25,2345
2016-12-26,2345
2016-12-27,2438
2016-12-28,2438
2016-12-29,2496
2016-12-30,2496
2016-12-31,2576
2017-01-01,2576
2017-01-02,2581
2017-01-03,2581
2017-01-04,2570
2017-01-05,2570
2017-01-06,2647
2017-01-07,2720
2017-01-08,2750
2017-01-09,2788
2017-01-10,2788
2017-01-11,2859
2017-01-12,2956
2017-01-13,2956
2017-01-14,3006
2017-01-15,3116
2017-01-16,3116
2017-01-17,3178
2017-01-18,3178
2017-01-19,3235
2017-01-20,3235
2017-01-21,3313
2017-01-22,3313
2017-01-27,3551
2017-01-28,3603
2017-01-29,3603
2017-01-30,3684
2017-01-31,3684
2017-02-01,3689
2017-02-02,3689
2017-02-03,3822
2017-02-04,3868
2017-02-05,3868
2017-02-06,3930
2017-02-07,3930
2017-02-08,3928
2017-02-09,3928
2017-02-10,3895
2017-02-11,3891
2017-02-12,3891
2017-02-13,3801
2017-02-14,3704
2017-02-15,3704
2017-02-16,3743
2017-02-18,3767
2017-02-19,3848
2017-02-20,3848
2017-02-21,3951
2017-02-22,3951
2017-02-23,3965
2017-02-24,3965
2017-02-25,3882
2017-02-26,3882
2017-02-27,3810
2017-02-28,3727
2017-03-01,3727
2017-03-02,3843
2017-03-03,3843
2017-03-04,3897
2017-03-05,3897
2017-03-06,3761
2017-03-07,3761
2017-03-08,3614
2017-03-09,3614
2017-03-10,3456
2017-03-11,3310
2017-03-12,3310
2017-03-13,3312
2017-03-14,3381
2017-03-15,3463
2017-03-16,3463
2017-03-17,3524
2017-03-18,3524
2017-03-19,3498
2017-03-20,3594
2017-03-21,3594
2017-03-22,3516
2017-03-23,3516
2017-03-24,3553
2017-03-25,3553
2017-03-26,3558
2017-03-27,3607
2017-03-28,3607
2017-03-29,3690
2017-03-30,3690
2017-03-31,3787
2017-04-01,3787
2017-04-02,3937
2017-04-03,4055
2017-04-04,4055
2017-04-12,4092
2017-04-13,4148
2017-04-14,4148
2017-04-15,3971
2017-04-16,3918
2017-04-17,3772
2017-04-18,3772
2017-04-19,3705
2017-04-20,3705
2017-04-21,3644
2017-04-22,3644
2017-04-23,3491
2017-04-24,3491
2017-04-25,3486
2017-04-26,3486
2017-04-27,3537
2017-04-28,3537
2017-04-29,3645
2017-04-30,3645
2017-05-01,3747
2017-05-02,3773
2017-05-03,3773
2017-05-04,3821
2017-05-05,3783
2017-05-06,3783
2017-05-07,3691
2017-05-08,3691
2017-05-09,3698
2017-05-10,3698
2017-05-11,3632
2017-05-12,3699
2017-05-13,3751
2017-05-14,3751
2017-05-15,3687
2017-05-16,3665
2017-05-17,3665
2017-05-18,3707
2017-05-19,3707
2017-05-20,3687
2017-05-21,3687
2017-05-22,3797
2017-05-23,3797
2017-05-24,3755
2017-05-25,3755
2017-05-26,3752
2017-05-27,3752
2017-05-28,3735
2017-05-29,3735
2017-05-30,3687
2017-05-31,3687
2017-06-01,3577
2017-06-02,3577
2017-06-03,3402
2017-06-06,3243
2017-06-07,3243
2017-06-08,3141
2017-06-09,3141
2017-06-10,3120
2017-06-11,3143
2017-06-12,3143
2017-06-13,3122
2017-06-14,3122
2017-06-15,2988
2017-06-16,2988
2017-06-17,2892
2017-06-18,2796
2017-06-19,2796
2017-06-20,2696
2017-06-21,2696
2017-06-22,2583
2017-06-23,2583
2017-06-24,2484
2017-06-25,2484
2017-06-26,2422
2017-06-27,2422
2017-06-28,2378
2017-06-29,2284
2017-06-30,2284
2017-07-01,2185
2017-07-02,2185
2017-07-03,2117
2017-07-04,2117
2017-07-05,2011
2017-07-06,1918
2017-07-07,1918
2017-07-08,1842
2017-07-13,1707
2017-07-14,1699
2017-07-15,1699
2017-07-16,1712
2017-07-17,1712
2017-07-18,1705
2017-07-19,1705
2017-07-20,1703
2017-07-21,1703
2017-07-22,1728
2017-07-23,1728
2017-07-24,1746
2017-07-25,1746
2017-07-26,1748
2017-07-27,1748
2017-07-28,1743
2017-07-29,1743
2017-07-30,1759
2017-07-31,1759
2017-08-01,1766
2017-08-02,1741
2017-08-03,1741
2017-08-04,1703
2017-08-05,1676
2017-08-06,1676
2017-08-09,1576
2017-08-10,1526
2017-08-11,1526
2017-08-12,1546
2017-08-13,1546
2017-08-14,1565
2017-08-15,1565
2017-08-17,1622
2017-08-18,1622
2017-08-19,1622
2017-08-20,1599
2017-08-21,1599
2017-08-22,1627
2017-08-23,1627
2017-08-24,1633
2017-08-25,1633
2017-08-26,1655
2017-08-27,1655
2017-08-28,1720
2017-08-29,1720
2017-08-30,1786
2017-08-31,1786
2017-09-01,1860
2017-09-02,1899
2017-09-03,1899
2017-09-04,1926
2017-09-05,1926
2017-09-06,1929
2017-09-07,1929
2017-09-08,1915
2017-09-09,1920
2017-09-10,1920
2017-09-11,1974
2017-09-12,1974
2017-09-13,2062
2017-09-14,2106
2017-09-15,2106
2017-09-16,2124
2017-09-17,2171
2017-09-19,2172
2017-09-20,2127
2017-09-21,2127
2017-09-22,2060
2017-09-23,2060
2017-09-24,2044
2017-09-25,2044
2017-09-26,2012
2017-09-27,2012
2017-09-28,1925
2017-09-29,1925
2017-09-30,1866
2017-10-01,1866
2017-10-02,1778
2017-10-03,1778
2017-10-04,1778
2017-10-05,1785
2017-10-06,1785
2017-10-07,1855
2017-10-08,1855
2017-10-09,1896
2017-10-10,1896
2017-10-11,1937
2017-10-12,1937
2017-10-13,2014
2017-10-14,2014
2017-10-15,2054
2017-10-16,2052
2017-10-17,2052
2017-10-18,2101
2017-10-19,2101
2017-10-20,2148
2017-10-21,2148
2017-10-22,2211
2017-10-23,2211
2017-10-24,2275
2017-10-25,2334
2017-10-26,2334
2017-10-27,2336
2017-10-28,2336
2017-10-29,2322
2017-10-30,2322
2017-10-31,2355
2017-11-01,2355
2017-11-02,2404
2017-11-03,2404
2017-11-04,2408
2017-11-05,2408
2017-11-06,2435
2017-11-07,2435
2017-11-08,2446
2017-11-09,2446
2017-11-10,2475
2017-11-11,2475
2017-11-12,2493
2017-11-13,2493
2017-11-14,2481
2017-11-15,2481
2017-11-16,2459
2017-11-17,2459
2017-11-18,2548
2017-11-19,2548
2017-11-20,2597
2017-11-21,2597
2017-11-22,2630
2017-11-23,2630
2017-11-24,2646
2017-11-25,2646
2017-11-26,2515
2017-11-27,2515
2017-11-28,2560
2017-11-29,2560
2017-11-30,2539
2017-12-01,2452
2017-12-02,2452
2017-12-03,2336
2017-12-04,2336
2017-12-05,2219
2017-12-06,2219
2017-12-07,2141
2017-12-08,2141
2017-12-09,2066
2017-12-10,2022
2017-12-11,2022
2017-12-12,2072
2017-12-13,2072
2017-12-14,2169
2017-12-15,2169
2017-12-16,2248
2017-12-17,2248
2017-12-18,2331
2017-12-19,2331
2017-12-20,2424
2017-12-21,2424
2017-12-22,2517
2017-12-23,2517
2017-12-24,2609
2017-12-25,2609
2017-12-26,2672
2017-12-27,2672
2017-12-28,2715
2017-12-29,2715
2017-12-30,2791
2017-12-31,2791
2018-01-01,2748
2018-01-02,2748
2018-01-03,2741
2018-01-04,2741
2018-01-05,2692
2018-01-06,2663
2018-01-07,2663
2018-01-08,2566
2018-01-09,2450
2018-01-10,2450
2018-01-11,2379
2018-01-12,2379
2018-01-13,2260
2018-01-14,2260
2018-01-15,2147
2018-01-16,2070
2018-01-17,2052
2018-01-18,2029
2018-01-19,2029
2018-01-20,2010
2018-01-21,2010
2018-01-22,2037
2018-01-23,2089
2018-01-24,2138
2018-01-25,2203
2018-01-26,2244
2018-01-27,2226
2018-01-28,2193
2018-01-29,2094
2018-01-30,2146
2018-02-01,2327
2018-02-02,2415
2018-02-03,2483
2018-02-04,2488
2018-02-05,2484
2018-02-06,2493
2018-02-07,2507
2018-02-08,2507
2018-02-09,2528
2018-02-10,2528
2018-02-11,2527
2018-02-12,2574
2018-02-13,2563
2018-02-14,2626
2018-02-15,2674
2018-02-16,2676
2018-02-17,2704
2018-02-18,2705
2018-02-19,2641
2018-02-20,2661
2018-02-21,2670
2018-02-22,2718
2018-02-23,2699
2018-02-24,2699
2018-02-25,2700
2018-02-26,2734
2018-02-27,2733
2018-02-28,2733
2018-03-01,2734
2018-03-02,2680
2018-03-03,2640
2018-03-04,2640
2018-03-05,2665
2018-03-06,2649
2018-03-07,2629
2018-03-08,2553
2018-03-09,2545
2018-03-10,2551
2018-03-11,2657
2018-03-12,2563
2018-03-13,2653
2018-03-14,2733
2018-03-15,2828
2018-03-16,2916
2018-03-17,2881
2018-03-18,2918
2018-03-19,2918
2018-03-20,2939
2018-03-21,2983
2018-03-23,3044
2018-03-24,3049
2018-03-26,2911
2018-03-27,2863
2018-03-28,2816
2018-03-29,2779
2018-03-30,2678
2018-03-31,2573
2018-04-01,2499
2018-04-02,2452
2018-04-03,2446
2018-04-04,2387
2018-04-05,2387
2018-04-06,2354
2018-04-08,2312
2018-04-09,2281
2018-04-10,2261
2018-04-11,2244
2018-04-12,2189
2018-04-13,2189
2018-04-14,2237
2018-04-15,2241
2018-04-16,2241
2018-04-17,2230
2018-04-18,2230
2018-04-19,2205
2018-04-20,2173
2018-04-21,2158
2018-04-22,2177
2018-04-23,2171
2018-04-24,2178
2018-04-25,2217
2018-04-26,2217
2018-04-27,2226
2018-04-28,2150
2018-04-29,2065
2018-04-30,2023
2018-05-01,2055
2018-05-02,2055
2018-05-03,2017
2018-05-04,1992
2018-05-05,1973
2018-05-06,1973
2018-05-07,2027
2018-05-08,2075
2018-05-09,2067
2018-05-10,2060
2018-05-11,2095
2018-05-12,2091
2018-05-13,2091
2018-05-14,2057
2018-05-15,1972
2018-05-16,1941
2018-05-17,1938
2018-05-18,1991
2018-05-19,2039
2018-05-20,2094
2018-05-21,2120
2018-05-22,2120
2018-05-23,2155
2018-05-24,2177
2018-05-25,2148
2018-05-26,2069
2018-05-27,2069
2018-05-28,2000
2018-05-29,1968
2018-05-30,1954
2018-05-31,1948
2018-06-01,1919
2018-06-02,1833
2018-06-03,1785
2018-06-04,1721
2018-06-05,1670
2018-06-06,1603
2018-06-07,1603
2018-06-08,1527
2018-06-09,1465
2018-06-10,1415
2018-06-11,1362
2018-06-12,1313
2018-06-13,1279
2018-06-14,1238
2018-06-15,1223
2018-06-16,1236
2018-06-17,1219
2018-06-18,1185
2018-06-19,1173
2018-06-20,1173
2018-06-21,1167
2018-06-22,1180
2018-06-23,1180
2018-06-24,1147
2018-06-25,1111
2018-06-26,1109
2018-06-27,1133
2018-06-28,1157
2018-06-29,1165
2018-06-30,1147
2018-07-01,1146
2018-07-02,1177
2018-07-03,1140
2018-07-04,1103
2018-07-05,1111
2018-07-06,1119
2018-07-07,1141
2018-07-08,1116
2018-07-09,1129
2018-07-10,1108
2018-07-11,1130
2018-07-12,1139
2018-07-13,1147
2018-07-14,1150
2018-07-15,1120
2018-07-16,1115
2018-07-17,1131
2018-07-18,1155
2018-07-19,1155
2018-07-20,1179
2018-07-21,1197
2018-07-22,1213
2018-07-23,1245
2018-07-24,1294
2018-07-25,1308
2018-07-26,1344
2018-07-27,1347
2018-07-28,1342
2018-07-29,1329
2018-07-30,1339
2018-07-31,1317
2018-08-01,1317
2018-08-02,1302
2018-08-03,1311
2018-08-04,1306
2018-08-05,1305
2018-08-06,1308
2018-08-07,1332
2018-08-08,1359
2018-08-09,1359
2018-08-10,1392
2018-08-11,1414
2018-08-12,1409
2018-08-14,1406
2018-08-16,1396
2018-08-17,1404
2018-08-18,1418
2018-08-19,1467
2018-08-20,1486
2018-08-21,1502
2018-08-22,1494
2018-08-23,1481
2018-08-24,1484
2018-08-25,1453
2018-08-26,1422
2018-08-27,1392
2018-08-28,1368
2018-08-29,1355
2018-08-30,1353
2018-08-31,1354
2018-09-01,1343
2018-09-02,1347
2018-09-03,1338
2018-09-04,1322
2018-09-05,1305
2018-09-06,1305
2018-09-07,1340
2018-09-08,1349
2018-09-09,1339
2018-09-10,1367
2018-09-11,1400
2018-09-12,1437
2018-09-13,1476
2018-09-14,1548
2018-09-15,1626
2018-09-16,1706
2018-09-17,1778
2018-09-18,1867
2018-09-19,1961
2018-09-20,2060
2018-09-21,2163
2018-09-22,2272
2018-09-23,2386
2018-09-24,2506
2018-09-25,2624
2018-09-26,2756
2018-09-27,2894
2018-09-28,3024
2018-09-29,3050
2018-09-30,3099
2018-10-02,3166
2018-10-03,3182
2018-10-04,3257
2018-10-05,3336
2018-10-06,3409
2018-10-07,3545
2018-10-08,3708
2018-10-09,3867
2018-10-10,4018
2018-10-11,4062
2018-10-12,4195
2018-10-13,4307
2018-10-14,4331
2018-10-15,4315
2018-10-16,4319
2018-10-17,4308
2018-10-18,4174
2018-10-19,3992
2018-10-20,3992
2018-10-21,3937
2018-10-22,3927
2018-10-23,3957
2018-10-24,3975
2018-10-25,3826
2018-10-26,3750
2018-10-27,3647
2018-10-28,3558
2018-10-29,3559
2018-10-30,3535
2018-10-31,3549
2018-11-01,3580
2018-11-03,3499
2018-11-04,3434
2018-11-05,3375
2018-11-06,3226
2018-11-07,3100
2018-11-08,3019
2018-11-09,2993
2018-11-10,3045
2018-11-11,3066
2018-11-12,3148
2018-11-13,3095
2018-11-14,3115
2018-11-15,3128
2018-11-16,3145
2018-11-17,3194
2018-11-18,3197
2018-11-19,3168
2018-11-20,3205
2018-11-21,3230
2018-11-22,3295
2018-11-23,3242
2018-11-24,3229
2018-11-25,3313
2018-11-26,3162
2018-11-27,3157
2018-11-28,3131
2018-11-29,3013
2018-12-01,3094
2018-12-02,3146
2018-12-03,3237
2018-12-04,3283
2018-12-05,3437
2018-12-07,3696
2018-12-09,3823
2018-12-10,3979
2018-12-11,4017
2018-12-12,4146
2018-12-13,4297
2018-12-14,4475
2018-12-15,4625
2018-12-16,4814
2018-12-17,4947
2018-12-18,4988
2018-12-19,4987
2018-12-20,4914
2018-12-21,4924
2018-12-22,4961
2018-12-23,4967
2018-12-24,4948
2018-12-25,4867
2018-12-26,4776
2018-12-27,4718
2018-12-28,4695
2018-12-29,4692
2018-12-30,4820
2018-12-31,4900
2019-01-01,4938
2019-01-02,4848
2019-01-03,4731
2019-01-04,4928
2019-01-05,4954
2019-01-06,5014
2019-01-08,5045
2019-01-10,5008
2019-01-11,5039
2019-01-12,5005
2019-01-13,4937
2019-01-14,4996
2019-01-15,5155
2019-01-16,5236
2019-01-17,5305
2019-01-18,5333
2019-01-19,5363
2019-01-20,5377
2019-01-21,5424
2019-01-22,5379
2019-01-23,5473
2019-01-24,5514
2019-01-25,5664
2019-01-26,5710
2019-01-27,5770
2019-01-28,5861
2019-01-29,5722
2019-01-30,5778
2019-01-31,5844
2019-02-01,5989
2019-02-02,6067
2019-02-03,6180
2019-02-04,6268
2019-02-05,6327
2019-02-06,6315
2019-02-07,6249
2019-02-08,6334
2019-02-09,6214
2019-02-10,6202
2019-02-11,6314
2019-02-12,6408
2019-02-13,6160
2019-02-14,5961
2019-02-15,6003
2019-02-16,5990
2019-02-17,5690
2019-02-18,5551
2019-02-19,5788
2019-02-20,5962
2019-02-21,6143
2019-02-22,6209
2019-02-23,6273
2019-02-24,6299
2019-02-25,6299
2019-02-26,6378
2019-02-27,6432
2019-02-28,6317
2019-03-01,6353
2019-03-02,6386
2019-03-03,6536
2019-03-04,6691
2019-03-05,6815
2019-03-06,6957
2019-03-07,7125
2019-03-08,7250
2019-03-09,7250
2019-03-10,7194
2019-03-11,7090
2019-03-12,7232
2019-03-13,7235
2019-03-14,7287
2019-03-15,7244
2019-03-16,7427
2019-03-17,7547
2019-03-18,7690
2019-03-19,7667
2019-03-20,7874
2019-03-21,7769
2019-03-22,7735
2019-03-23,7622
2019-03-24,7382
2019-03-25,7106
2019-03-26,7040
2019-03-27,6920
2019-03-28,6811
2019-03-29,6939
2019-03-30,6806
2019-03-31,6630
2019-04-01,6732
2019-04-02,6803
2019-04-03,6785
