date_obj,Zamorak%20page%201 price
2015-08-22,1364311
2015-08-23,1364311
2015-08-24,1327541
2015-08-25,1327541
2015-08-26,1341506
2015-08-27,1346998
2015-08-28,1346998
2015-08-29,1314203
2015-08-30,1314203
2015-08-31,1295561
2015-09-01,1295561
2015-09-02,1314654
2015-09-03,1314654
2015-09-04,1369517
2015-09-05,1369517
2015-09-06,1437993
2015-09-07,1500104
2015-09-08,1565738
2015-09-09,1565738
2015-09-10,1644025
2015-09-11,1674380
2015-09-12,1674380
2015-09-13,1633418
2015-09-14,1633418
2015-09-15,1628705
2015-09-16,1628705
2015-09-17,1620558
2015-09-18,1620558
2015-09-19,1679972
2015-09-20,1679972
2015-09-21,1698261
2015-09-22,1698261
2015-09-23,1716589
2015-09-24,1716589
2015-09-25,1699760
2015-09-27,1725347
2015-09-28,1725347
2015-09-29,1796216
2015-09-30,1846964
2015-10-05,1820018
2015-10-06,1836856
2015-10-07,1836856
2015-10-08,1820790
2015-10-09,1820790
2015-10-10,1828997
2015-10-11,1816371
2015-10-12,1816371
2015-10-13,1822128
2015-10-14,1822128
2015-10-15,1849878
2015-10-16,1849878
2015-10-17,1906047
2015-10-18,1906047
2015-10-19,1943187
2015-10-20,1903133
2015-10-22,1894912
2015-10-23,1906430
2015-10-24,1906430
2015-10-25,1921431
2015-10-26,1921431
2015-10-27,1884625
2015-10-29,1831867
2015-10-30,1831867
2015-10-31,1835325
2015-11-01,1835325
2015-11-02,1797731
2015-11-03,1797731
2015-11-05,1749525
2015-11-06,1705081
2015-11-07,1753813
2015-11-08,1753813
2015-11-09,1792409
2015-11-10,1792409
2015-11-11,1782897
2015-11-12,1782897
2015-11-13,1810353
2015-11-14,1810353
2015-11-15,1788032
2015-11-16,1788032
2015-11-17,1830124
2015-11-18,1830124
2015-11-19,1918569
2015-11-20,1918569
2015-11-21,1939169
2015-11-22,1960223
2015-11-23,1960223
2015-11-24,1973208
2015-11-25,1977870
2015-11-26,1977870
2015-11-27,1977507
2015-11-28,1977507
2015-11-29,1954902
2015-11-30,1954902
2015-12-01,1929151
2015-12-02,1929151
2015-12-03,1919945
2015-12-04,1919945
2015-12-05,1903327
2015-12-06,1899138
2015-12-07,1899138
2015-12-08,1894329
2015-12-09,1894348
2015-12-10,1894348
2015-12-11,1880151
2015-12-13,1834501
2015-12-14,1834501
2015-12-15,1844976
2015-12-16,1801581
2015-12-17,1801581
2015-12-18,1837254
2015-12-19,1837254
2015-12-20,1915754
2015-12-21,1915754
2015-12-22,1980773
2015-12-23,1980773
2015-12-24,2079812
2015-12-25,2079812
2015-12-26,2132948
2015-12-27,2148485
2015-12-28,2148485
2015-12-29,2112227
2015-12-30,2120561
2015-12-31,2120561
2016-01-01,2109331
2016-01-02,2109331
2016-01-03,2113721
2016-01-04,2120402
2016-01-05,2146216
2016-01-06,2146216
2016-01-07,2106525
2016-01-08,2064111
2016-01-09,2064111
2016-01-10,2026274
2016-01-11,2026274
2016-01-12,1951867
2016-01-13,1951867
2016-01-14,1854816
2016-01-15,1763534
2016-01-16,1692854
2016-01-17,1635828
2016-01-18,1588789
2016-01-19,1588789
2016-01-20,1571344
2016-01-21,1571344
2016-01-22,1542089
2016-01-23,1542089
2016-01-24,1534395
2016-01-25,1519951
2016-01-26,1519951
2016-01-27,1471704
2016-01-28,1471704
2016-01-29,1437055
2016-01-30,1437055
2016-01-31,1409408
2016-02-01,1405734
2016-02-02,1405734
2016-02-03,1399777
2016-02-04,1399777
2016-02-05,1381944
2016-02-06,1376135
2016-02-07,1376135
2016-02-08,1358956
2016-02-09,1358956
2016-02-10,1313766
2016-02-11,1313766
2016-02-12,1264392
2016-02-13,1280700
2016-02-14,1280700
2016-02-15,1310180
2016-02-16,1340254
2016-02-17,1386659
2016-02-18,1386659
2016-02-19,1396884
2016-02-20,1396884
2016-02-21,1383619
2016-02-22,1383619
2016-02-23,1373355
2016-02-24,1373355
2016-02-25,1384699
2016-02-26,1384699
2016-02-27,1347347
2016-02-28,1347347
2016-02-29,1343386
2016-03-01,1359179
2016-03-02,1359179
2016-03-03,1345808
2016-03-04,1332859
2016-03-05,1332859
2016-03-06,1301612
2016-03-07,1301612
2016-03-08,1276904
2016-03-09,1245023
2016-03-10,1228049
2016-03-11,1228049
2016-03-12,1201529
2016-03-13,1201529
2016-03-14,1145833
2016-03-15,1096138
2016-03-16,1053590
2016-03-17,1053590
2016-03-18,1003810
2016-03-19,1003810
2016-03-20,957476
2016-03-21,957476
2016-03-22,924980
2016-03-23,906572
2016-03-24,906572
2016-03-25,905307
2016-03-26,914610
2016-03-27,914610
2016-03-28,908481
2016-03-29,898524
2016-03-30,898524
2016-03-31,888393
2016-04-01,888393
2016-04-02,892231
2016-04-03,922154
2016-04-04,938859
2016-04-05,938859
2016-04-06,942552
2016-04-07,942552
2016-04-08,965376
2016-04-09,960711
2016-04-10,976858
2016-04-11,976858
2016-04-12,984496
2016-04-13,984496
2016-04-14,1009367
2016-04-15,1011605
2016-04-16,1034987
2016-04-17,1036796
2016-04-18,1043542
2016-04-19,1043542
2016-04-20,1009403
2016-04-21,980681
2016-04-22,980681
2016-04-23,945917
2016-04-24,903656
2016-04-25,871295
2016-04-26,832543
2016-04-27,811626
2016-04-28,803454
2016-04-29,803454
2016-04-30,804950
2016-05-01,804950
2016-05-02,812329
2016-05-03,807734
2016-05-04,802856
2016-05-05,786036
2016-05-06,786036
2016-05-07,801178
2016-05-08,801178
2016-05-09,816285
2016-05-10,814928
2016-05-11,814928
2016-05-12,819301
2016-05-13,809572
2016-05-14,799338
2016-05-15,810590
2016-05-16,810590
2016-05-17,814545
2016-05-18,808365
2016-05-19,808365
2016-05-22,844659
2016-05-23,876459
2016-05-24,901267
2016-05-25,901267
2016-05-26,892348
2016-05-27,898144
2016-05-28,898144
2016-05-29,918102
2016-05-30,918102
2016-05-31,922883
2016-06-01,930141
2016-06-02,930141
2016-06-03,904907
2016-06-04,883656
2016-06-05,883656
2016-06-06,883761
2016-06-07,883761
2016-06-08,880701
2016-06-09,863134
2016-06-10,849145
2016-06-11,849145
2016-06-12,847830
2016-06-13,847830
2016-06-14,845154
2016-06-15,845154
2016-06-16,822837
2016-06-17,788558
2016-06-18,788558
2016-06-19,757669
2016-06-20,737425
2016-06-21,736552
2016-06-22,739914
2016-06-23,718333
2016-06-24,718333
2016-06-25,718702
2016-06-26,718702
2016-06-27,735867
2016-06-28,765394
2016-06-29,778355
2016-06-30,803470
2016-07-01,824256
2016-07-02,824256
2016-07-03,856553
2016-07-04,892061
2016-07-05,892061
2016-07-06,874360
2016-07-07,830642
2016-07-08,789109
2016-07-09,750604
2016-07-10,713073
2016-07-11,677419
2016-07-12,643548
2016-07-13,611370
2016-07-14,580817
2016-07-15,551794
2016-07-16,527840
2016-07-17,514770
2016-07-18,511244
2016-07-24,575326
2016-07-25,574648
2016-07-26,574648
2016-07-27,580367
2016-07-28,580367
2016-07-29,594942
2016-07-30,620393
2016-07-31,620393
2016-08-01,651413
2016-08-02,683984
2016-08-03,717988
2016-08-04,717988
2016-08-05,738099
2016-08-06,756705
2016-08-07,780149
2016-08-08,780149
2016-08-09,762740
2016-08-10,762740
2016-08-11,765753
2016-08-12,765753
2016-08-13,757187
2016-08-14,757187
2016-08-15,735462
2016-08-16,760445
2016-08-17,760445
2016-08-18,746557
2016-08-19,731346
2016-08-20,701829
2016-08-21,701829
2016-08-22,666737
2016-08-23,633400
2016-08-24,633400
2016-08-25,618320
2016-08-26,618320
2016-08-28,611520
2016-08-31,663071
2016-09-01,662291
2016-09-02,662291
2016-09-03,645907
2016-09-04,644883
2016-09-05,652090
2016-09-06,645857
2016-09-07,645857
2016-09-08,628700
2016-09-09,628700
2016-09-10,637456
2016-09-11,637456
2016-09-12,658602
2016-09-13,668502
2016-09-14,668502
2016-09-15,675054
2016-09-16,675054
2016-09-17,672007
2016-09-18,672007
2016-09-19,670751
2016-09-20,670751
2016-09-21,661560
2016-09-22,652113
2016-09-23,652113
2016-09-24,645308
2016-09-25,634824
2016-09-26,634824
2016-09-27,641444
2016-09-28,641444
2016-09-29,643078
2016-09-30,645933
2016-10-01,645933
2016-10-02,651137
2016-10-03,651137
2016-10-04,659241
2016-10-05,659241
2016-10-06,659697
2016-10-07,659697
2016-10-08,658334
2016-10-09,658334
2016-10-10,666712
2016-10-11,696558
2016-10-12,696558
2016-10-13,723485
2016-10-14,745825
2016-10-15,772061
2016-10-16,772061
2016-10-17,788660
2016-10-18,788660
2016-10-19,780313
2016-10-20,780313
2016-10-21,771240
2016-10-22,771240
2016-10-23,744977
2016-10-24,726570
2016-10-25,726570
2016-10-26,737623
2016-10-27,737623
2016-10-28,725007
2016-10-29,717063
2016-10-30,717063
2016-10-31,706602
2016-11-01,706602
2016-11-02,686368
2016-11-03,686368
2016-11-04,659480
2016-11-05,659480
2016-11-06,648551
2016-11-07,648551
2016-11-08,637728
2016-11-09,637728
2016-11-10,619096
2016-11-11,619096
2016-11-12,605519
2016-11-13,605519
2016-11-14,589601
2016-12-08,594774
2016-12-09,570947
2016-12-10,570947
2016-12-11,553338
2016-12-12,532041
2016-12-13,526140
2016-12-14,531326
2016-12-15,531326
2016-12-16,529198
2016-12-17,543950
2016-12-18,543950
2016-12-19,540691
2016-12-20,533064
2016-12-21,527978
2016-12-22,527978
2016-12-23,536956
2016-12-24,536956
2016-12-25,540586
2016-12-26,555361
2016-12-27,575279
2016-12-28,594428
2016-12-29,598730
2016-12-30,599682
2016-12-31,571877
2017-01-01,549308
2017-01-02,532926
2017-01-03,532926
2017-01-04,529336
2017-01-05,529336
2017-01-06,528519
2017-01-07,545189
2017-01-08,554390
2017-01-09,557961
2017-01-10,557961
2017-01-11,556487
2017-01-12,537331
2017-01-13,537331
2017-01-14,513479
2017-01-15,501990
2017-01-16,496515
2017-01-17,494362
2017-01-18,486522
2017-01-19,486522
2017-01-20,495058
2017-01-21,510581
2017-01-22,519951
2017-01-27,494281
2017-01-28,484817
2017-01-29,492223
2017-01-30,492223
2017-01-31,488138
2017-02-01,484568
2017-02-02,484568
2017-02-03,480167
2017-02-04,480305
2017-02-05,483240
2017-02-06,470057
2017-02-07,458585
2017-02-08,452268
2017-02-09,452268
2017-02-10,448039
2017-02-11,444444
2017-02-12,444444
2017-02-13,456909
2017-02-14,474534
2017-02-15,474534
2017-02-16,478319
2017-02-18,481288
2017-02-19,491237
2017-02-20,491237
2017-02-21,491455
2017-02-22,491455
2017-02-23,498599
2017-02-24,498599
2017-02-25,493291
2017-02-26,476082
2017-02-27,478911
2017-02-28,461035
2017-03-01,450066
2017-03-02,434697
2017-03-03,423975
2017-03-04,418565
2017-03-05,428609
2017-03-06,437117
2017-03-07,453955
2017-03-08,468084
2017-03-09,473230
2017-03-10,480414
2017-03-11,488946
2017-03-12,494583
2017-03-13,498873
2017-03-14,503634
2017-03-15,504169
2017-03-16,494865
2017-03-17,472205
2017-03-18,452507
2017-03-19,443438
2017-03-20,433916
2017-03-21,414874
2017-03-22,407983
2017-03-23,419247
2017-03-24,425442
2017-03-25,425442
2017-03-26,432684
2017-03-27,438218
2017-03-28,445170
2017-03-29,452903
2017-03-30,463166
2017-03-31,470669
2017-04-01,480761
2017-04-02,480761
2017-04-03,493351
2017-04-04,485842
2017-04-12,462106
2017-04-13,461400
2017-04-14,465044
2017-04-15,477227
2017-04-16,485216
2017-04-17,491240
2017-04-18,503357
2017-04-19,522411
2017-04-20,522411
2017-04-21,527348
2017-04-22,527348
2017-04-23,541827
2017-04-24,538951
2017-04-25,541767
2017-04-26,541767
2017-04-27,545235
2017-04-28,543813
2017-04-29,532612
2017-04-30,526685
2017-05-01,526685
2017-05-02,506552
2017-05-03,495009
2017-05-04,487481
2017-05-05,463125
2017-05-06,440515
2017-05-07,422854
2017-05-08,416889
2017-05-09,405066
2017-05-10,389626
2017-05-11,389626
2017-05-12,386388
2017-05-13,390967
2017-05-14,390967
2017-05-15,401894
2017-05-16,417039
2017-05-17,417039
2017-05-18,403694
2017-05-19,403694
2017-05-20,390074
2017-05-21,390074
2017-05-22,385322
2017-05-23,371629
2017-05-24,367084
2017-05-25,367084
2017-05-26,361580
2017-05-27,351778
2017-05-28,357331
2017-05-29,370480
2017-05-30,383824
2017-05-31,379433
2017-06-01,374087
2017-06-02,368008
2017-06-03,368008
2017-06-06,341366
2017-06-07,355737
2017-06-08,355737
2017-06-09,371867
2017-06-10,370360
2017-06-11,373148
2017-06-12,373148
2017-06-13,369130
2017-06-14,372651
2017-06-15,372651
2017-06-16,383184
2017-06-17,383184
2017-06-18,394993
2017-06-19,394993
2017-06-20,411370
2017-06-21,418909
2017-06-22,418909
2017-06-23,424433
2017-06-24,443071
2017-06-25,461312
2017-06-26,467232
2017-06-27,474762
2017-06-28,474762
2017-06-29,475909
2017-06-30,467101
2017-07-01,467101
2017-07-02,460875
2017-07-03,459546
2017-07-04,465307
2017-07-05,465307
2017-07-06,475923
2017-07-07,475923
2017-07-08,493339
2017-07-13,549902
2017-07-14,536475
2017-07-15,536475
2017-07-16,515262
2017-07-17,490039
2017-07-18,490039
2017-07-19,465543
2017-07-20,443401
2017-07-21,431582
2017-07-22,429494
2017-07-23,446974
2017-07-24,446974
2017-07-25,454915
2017-07-26,446410
2017-07-27,436342
2017-07-28,422847
2017-07-29,422847
2017-07-30,415001
2017-07-31,415001
2017-08-01,417465
2017-08-02,425744
2017-08-03,440866
2017-08-04,440866
2017-08-05,452610
2017-08-06,452610
2017-08-09,464301
2017-08-10,454758
2017-08-11,454758
2017-08-12,447689
2017-08-13,437396
2017-08-14,437396
2017-08-15,443597
2017-08-16,439934
2017-08-17,440868
2017-08-18,440868
2017-08-19,442501
2017-08-20,463501
2017-08-21,483893
2017-08-22,507727
2017-08-23,525254
2017-08-24,525254
2017-08-25,512492
2017-08-26,491033
2017-08-27,471949
2017-08-28,479904
2017-08-29,479904
2017-08-30,481498
2017-08-31,481498
2017-09-01,483176
2017-09-02,485401
2017-09-03,485401
2017-09-04,505318
2017-09-05,519480
2017-09-06,519480
2017-09-07,524314
2017-09-08,524314
2017-09-09,537164
2017-09-10,550206
2017-09-11,535943
2017-09-12,535943
2017-09-13,518686
2017-09-14,512585
2017-09-15,512585
2017-09-16,496133
2017-09-17,482534
2017-09-18,470016
2017-09-19,470016
2017-09-20,473193
2017-09-21,473193
2017-09-22,467366
2017-09-23,467366
2017-09-24,463585
2017-09-25,476266
2017-09-26,480706
2017-09-27,480706
2017-09-28,485920
2017-09-29,492565
2017-09-30,494254
2017-10-01,484773
2017-10-02,477415
2017-10-03,477415
2017-10-04,459750
2017-10-05,448309
2017-10-06,434478
2017-10-07,418499
2017-10-08,412705
2017-10-09,410058
2017-10-10,407181
2017-10-11,407181
2017-10-12,400533
2017-10-13,396080
2017-10-14,401189
2017-10-15,401189
2017-10-16,393814
2017-10-17,393814
2017-10-18,393886
2017-10-19,393886
2017-10-20,398176
2017-10-21,411588
2017-10-22,428417
2017-10-23,435439
2017-10-24,435439
2017-10-25,426396
2017-10-26,426396
2017-10-27,416745
2017-10-28,416745
2017-10-29,411837
2017-10-30,410047
2017-10-31,412824
2017-11-01,412824
2017-11-02,402296
2017-11-03,394267
2017-11-04,382473
2017-11-05,382473
2017-11-06,387134
2017-11-07,387134
2017-11-08,405836
2017-11-09,410872
2017-11-10,410872
2017-11-11,412404
2017-11-12,413927
2017-11-13,432520
2017-11-14,432520
2017-11-15,453077
2017-11-16,473595
2017-11-17,497026
2017-11-18,497026
2017-11-19,521878
2017-11-20,546342
2017-11-21,566498
2017-11-22,590638
2017-11-23,618922
2017-11-24,618922
2017-11-25,644307
2017-11-26,675080
2017-11-27,675080
2017-11-28,706441
2017-11-29,737299
2017-11-30,737299
2017-12-01,765896
2017-12-02,765896
2017-12-03,766791
2017-12-04,766791
2017-12-05,752255
2017-12-06,754591
2017-12-07,728001
2017-12-08,728001
2017-12-09,716463
2017-12-10,702076
2017-12-11,697589
2017-12-12,697589
2017-12-13,690003
2017-12-14,690003
2017-12-15,665674
2017-12-16,665674
2017-12-17,643490
2017-12-18,628761
2017-12-19,628761
2017-12-20,616773
2017-12-21,601654
2017-12-22,601654
2017-12-23,606415
2017-12-24,620371
2017-12-25,613275
2017-12-26,602177
2017-12-27,617389
2017-12-28,639921
2017-12-29,646794
2017-12-30,656540
2017-12-31,656540
2018-01-01,631624
2018-01-02,610647
2018-01-03,593922
2018-01-04,575399
2018-01-05,566406
2018-01-06,554005
2018-01-07,538958
2018-01-08,518310
2018-01-09,495856
2018-01-10,495856
2018-01-11,477984
2018-01-12,458847
2018-01-13,451769
2018-01-14,445172
2018-01-15,434430
2018-01-16,427150
2018-01-17,424962
2018-01-18,413324
2018-01-19,413324
2018-01-20,400541
2018-01-21,401621
2018-01-22,396470
2018-01-23,408728
2018-01-24,414164
2018-01-25,421652
2018-01-26,411997
2018-01-27,403261
2018-01-28,389349
2018-01-29,377259
2018-01-30,366270
2018-02-01,342885
2018-02-02,331889
2018-02-03,316607
2018-02-04,310133
2018-02-05,296957
2018-02-06,290537
2018-02-07,286412
2018-02-08,281651
2018-02-09,271982
2018-02-10,261992
2018-02-11,260212
2018-02-12,270545
2018-02-13,284073
2018-02-14,298277
2018-02-15,313191
2018-02-16,327671
2018-02-17,334720
2018-02-18,346274
2018-02-19,359176
2018-02-20,364711
2018-02-21,363170
2018-02-22,367133
2018-02-23,368592
2018-02-24,373453
2018-02-25,379372
2018-02-26,376399
2018-02-27,376923
2018-02-28,373502
2018-03-01,371667
2018-03-02,371890
2018-03-03,367564
2018-03-04,367564
2018-03-05,370548
2018-03-06,382064
2018-03-07,396449
2018-03-08,409267
2018-03-09,408775
2018-03-10,407913
2018-03-11,404312
2018-03-12,391204
2018-03-13,377188
2018-03-14,376269
2018-03-15,376990
2018-03-16,377283
2018-03-17,373683
2018-03-18,368904
2018-03-20,390195
2018-03-21,409583
2018-03-23,449794
2018-03-24,471813
2018-03-26,519534
2018-03-27,543474
2018-03-28,560677
2018-03-29,557459
2018-03-30,543837
2018-03-31,524345
2018-04-01,518515
2018-04-02,501618
2018-04-03,476610
2018-04-04,452855
2018-04-05,435242
2018-04-06,425336
2018-04-08,406740
2018-04-09,416830
2018-04-10,421251
2018-04-11,418350
2018-04-12,421642
2018-04-13,412073
2018-04-14,409642
2018-04-16,394747
2018-04-17,387188
2018-04-18,377215
2018-04-19,366040
2018-04-20,357702
2018-04-21,360844
2018-04-22,360215
2018-04-23,358754
2018-04-24,369490
2018-04-25,377783
2018-04-26,386535
2018-04-27,399836
2018-04-28,396506
2018-04-29,399392
2018-04-30,391068
2018-05-02,369521
2018-05-03,357153
2018-05-04,355341
2018-05-05,348902
2018-05-06,349495
2018-05-07,356665
2018-05-08,362560
2018-05-09,360188
2018-05-10,369838
2018-05-11,368141
2018-05-12,360623
2018-05-13,361741
2018-05-14,363668
2018-05-15,369564
2018-05-16,377360
2018-05-17,364560
2018-05-18,368190
2018-05-19,377155
2018-05-20,367985
2018-05-21,370198
2018-05-22,372573
2018-05-23,381071
2018-05-24,384816
2018-05-25,394581
2018-05-26,392091
2018-05-27,389334
2018-05-28,406041
2018-05-29,425697
2018-05-30,446206
2018-05-31,461828
2018-06-01,450078
2018-06-02,449820
2018-06-03,458572
2018-06-04,459093
2018-06-05,453283
2018-06-06,433037
2018-06-07,411414
2018-06-08,391497
2018-06-09,379309
2018-06-10,365606
2018-06-11,347821
2018-06-12,332152
2018-06-13,343415
2018-06-14,356552
2018-06-15,345354
2018-06-16,328161
2018-06-17,316359
2018-06-18,314706
2018-06-19,329197
2018-06-20,338132
2018-06-21,338994
2018-06-22,326669
2018-06-23,318953
2018-06-24,319813
2018-06-25,326192
2018-06-26,332098
2018-06-27,333091
2018-06-28,329119
2018-06-29,322855
2018-06-30,318051
2018-07-01,325878
2018-07-02,329351
2018-07-03,323886
2018-07-04,321340
2018-07-05,318379
2018-07-06,320767
2018-07-07,322885
2018-07-08,322678
2018-07-09,328393
2018-07-10,325949
2018-07-11,320039
2018-07-12,321064
2018-07-13,321103
2018-07-14,323361
2018-07-15,331102
2018-07-16,336967
2018-07-17,342970
2018-07-18,343168
2018-07-19,343003
2018-07-20,343766
2018-07-21,345329
2018-07-22,350569
2018-07-23,347601
2018-07-24,337172
2018-07-25,331658
2018-07-26,336261
2018-07-27,344933
2018-07-28,346071
2018-07-29,342603
2018-07-30,352536
2018-07-31,370123
2018-08-01,388374
2018-08-02,402785
2018-08-03,408950
2018-08-04,413426
2018-08-05,423037
2018-08-06,429935
2018-08-07,436550
2018-08-08,436066
2018-08-09,430261
2018-08-10,425473
2018-08-11,426915
2018-08-12,421987
2018-08-14,411887
2018-08-16,412586
2018-08-17,413951
2018-08-18,415806
2018-08-19,419428
2018-08-20,417963
2018-08-21,422531
2018-08-22,421034
2018-08-23,413502
2018-08-24,416385
2018-08-25,421291
2018-08-26,427755
2018-08-27,439990
2018-08-28,442495
2018-08-29,437336
2018-08-30,435115
2018-08-31,438048
2018-09-01,430072
2018-09-02,427544
2018-09-03,423177
2018-09-04,408204
2018-09-05,399031
2018-09-06,391714
2018-09-07,384801
2018-09-08,386085
2018-09-09,385395
2018-09-10,385983
2018-09-11,385242
2018-09-12,389844
2018-09-13,405242
2018-09-14,411181
2018-09-15,412728
2018-09-16,427839
2018-09-17,444263
2018-09-18,463666
2018-09-19,467887
2018-09-20,478980
2018-09-21,472876
2018-09-22,465714
2018-09-23,453222
2018-09-24,441144
2018-09-25,447051
2018-09-26,453538
2018-09-27,459996
2018-09-28,444959
2018-09-29,424115
2018-09-30,424654
2018-10-02,418509
2018-10-03,412828
2018-10-04,404882
2018-10-05,389342
2018-10-06,378084
2018-10-07,372879
2018-10-08,363050
2018-10-09,354290
2018-10-10,344172
2018-10-11,345538
2018-10-12,340067
2018-10-13,332018
2018-10-14,327604
2018-10-15,332530
2018-10-16,342375
2018-10-17,356588
2018-10-18,369341
2018-10-19,384560
2018-10-20,402499
2018-10-21,422622
2018-10-22,443754
2018-10-23,461126
2018-10-24,469583
2018-10-25,480090
2018-10-26,499175
2018-10-27,497243
2018-10-28,482032
2018-10-29,478205
2018-10-30,485654
2018-10-31,480805
2018-11-01,478174
2018-11-03,486820
2018-11-04,485323
2018-11-05,485092
2018-11-06,494136
2018-11-07,513943
2018-11-08,538323
2018-11-09,560846
2018-11-10,577825
2018-11-11,597360
2018-11-12,627140
2018-11-13,649712
2018-11-14,670743
2018-11-15,693517
2018-11-16,695782
2018-11-17,689179
2018-11-18,686271
2018-11-19,665692
2018-11-20,664783
2018-11-21,660867
2018-11-22,665624
2018-11-23,675892
2018-11-24,690242
2018-11-25,713304
2018-11-26,730384
2018-11-27,730622
2018-11-28,738702
2018-11-29,737707
2018-12-01,716113
2018-12-02,710629
2018-12-03,692010
2018-12-04,699799
2018-12-05,691999
2018-12-07,661086
2018-12-09,604868
2018-12-10,592997
2018-12-11,577197
2018-12-12,561768
2018-12-13,536225
2018-12-14,509413
2018-12-15,486721
2018-12-16,467738
2018-12-17,452179
2018-12-18,441572
2018-12-19,437550
2018-12-20,433246
2018-12-21,426774
2018-12-22,420273
2018-12-23,421423
2018-12-24,431928
2018-12-25,444025
2018-12-26,460610
2018-12-27,482229
2018-12-28,506341
2018-12-29,520614
2018-12-30,534125
2018-12-31,530236
2019-01-01,515656
2019-01-02,513946
2019-01-03,503684
2019-01-04,489725
2019-01-05,478251
2019-01-06,465547
2019-01-08,451942
2019-01-10,412081
2019-01-11,391545
2019-01-12,374073
2019-01-13,361495
2019-01-14,356313
2019-01-15,356221
2019-01-16,362518
2019-01-17,375976
2019-01-18,392980
2019-01-19,408866
2019-01-20,420452
2019-01-21,440739
2019-01-22,461282
2019-01-23,484347
2019-01-24,505985
2019-01-25,527031
2019-01-26,548549
2019-01-27,556736
2019-01-29,568350
2019-01-30,548696
2019-01-31,539843
2019-02-01,526564
2019-02-02,504574
2019-02-03,491889
2019-02-04,479487
2019-02-05,471273
2019-02-06,459439
2019-02-07,448477
2019-02-08,440160
2019-02-09,433382
2019-02-10,423810
2019-02-11,414854
2019-02-12,411382
2019-02-13,411356
2019-02-14,406430
2019-02-15,403576
2019-02-16,395809
2019-02-17,393210
2019-02-18,393003
2019-02-19,389812
2019-02-20,382963
2019-02-21,378006
2019-02-22,371132
2019-02-23,372970
2019-02-24,382026
2019-02-25,393153
2019-02-26,402530
2019-02-27,395471
2019-02-28,387572
2019-03-01,395900
2019-03-02,404070
2019-03-03,405584
2019-03-04,410693
2019-03-05,411386
2019-03-06,404798
2019-03-07,393490
