date_obj,Teal%20robe%20bottoms price
2015-10-10,6134
2015-10-11,6134
2015-10-12,6134
2015-10-13,6134
2015-10-14,6134
2015-10-15,6134
2015-10-16,6134
2015-10-17,6134
2015-10-18,6134
2015-10-19,6134
2015-10-20,6134
2015-10-22,6134
2015-10-23,6134
2015-10-24,6134
2015-10-25,6134
2015-10-26,6134
2015-10-27,6134
2015-10-29,6134
2015-10-30,5844
2015-10-31,5844
2015-11-01,5844
2015-11-02,5844
2015-11-03,5844
2015-11-04,5844
2015-11-05,5844
2015-11-06,5844
2015-11-07,5844
2015-11-08,5844
2015-11-09,5844
2015-11-10,5844
2015-11-11,5844
2015-11-12,5844
2015-11-13,5844
2015-11-14,5844
2015-11-15,5844
2015-11-16,5844
2015-11-17,5844
2015-11-18,5844
2015-11-19,5844
2015-11-20,5844
2015-11-21,5844
2015-11-22,5844
2015-11-23,5844
2015-11-24,5844
2015-11-25,5844
2015-11-26,5844
2015-11-27,5844
2015-11-28,5844
2015-11-29,5844
2015-11-30,5844
2015-12-01,5844
2015-12-02,5561
2015-12-03,5561
2015-12-04,5561
2015-12-05,5561
2015-12-06,5561
2015-12-07,5561
2015-12-08,5561
2015-12-09,5561
2015-12-10,5561
2015-12-11,5561
2015-12-13,5561
2015-12-14,5561
2015-12-15,5561
2015-12-16,5561
2015-12-17,5561
2015-12-18,5561
2015-12-19,5561
2015-12-20,5561
2015-12-21,5561
2015-12-22,5561
2015-12-23,5561
2015-12-24,5561
2015-12-25,5561
2015-12-26,5561
2015-12-27,5561
2015-12-28,5561
2015-12-29,5561
2015-12-30,5561
2015-12-31,5561
2016-01-01,5561
2016-01-02,5561
2016-01-03,5561
2016-01-04,5293
2016-01-05,5293
2016-01-06,5293
2016-01-07,5293
2016-01-08,5293
2016-01-09,5293
2016-01-10,5293
2016-01-11,5293
2016-01-12,5293
2016-01-13,5293
2016-01-14,5293
2016-01-15,5293
2016-01-16,5293
2016-01-17,5293
2016-01-18,5293
2016-01-19,5293
2016-01-20,5293
2016-01-21,5293
2016-01-22,5293
2016-01-23,5293
2016-01-24,5293
2016-01-25,5293
2016-01-26,5293
2016-01-27,5293
2016-01-28,5293
2016-01-29,5293
2016-01-30,5293
2016-01-31,5293
2016-02-01,5293
2016-02-02,5031
2016-02-03,5031
2016-02-04,5031
2016-02-05,5031
2016-02-06,5031
2016-02-07,5031
2016-02-08,5031
2016-02-09,5031
2016-02-10,5031
2016-02-11,5031
2016-02-12,5031
2016-02-13,5031
2016-02-14,5031
2016-02-15,5031
2016-02-16,5031
2016-02-17,5031
2016-02-18,5031
2016-02-19,5031
2016-02-20,5031
2016-02-21,5031
2016-02-22,5031
2016-02-23,5031
2016-02-24,5031
2016-02-25,4794
2016-02-26,4794
2016-02-27,4794
2016-02-28,4794
2016-02-29,4794
2016-03-01,4794
2016-03-02,4794
2016-03-03,4794
2016-03-04,4794
2016-03-05,4794
2016-03-06,4794
2016-03-07,4794
2016-03-08,4794
2016-03-09,4794
2016-03-10,4794
2016-03-11,4794
2016-03-12,4794
2016-03-13,4794
2016-03-14,4794
2016-03-15,4794
2016-03-16,4794
2016-03-17,4794
2016-03-18,4794
2016-03-19,4794
2016-03-20,4561
2016-03-21,4561
2016-03-22,4561
2016-03-23,4561
2016-03-24,4561
2016-03-25,4561
2016-03-26,4561
2016-03-27,4561
2016-03-28,4561
2016-03-29,4561
2016-03-30,4561
2016-03-31,4561
2016-04-01,4561
2016-04-02,4561
2016-04-03,4561
2016-04-04,4561
2016-04-05,4561
2016-04-06,4561
2016-04-07,4561
2016-04-08,4561
2016-04-09,4561
2016-04-10,4561
2016-04-11,4561
2016-04-12,4561
2016-04-13,4561
2016-04-14,4561
2016-04-15,4334
2016-04-16,4334
2016-04-17,4334
2016-04-18,4334
2016-04-19,4334
2016-04-20,4334
2016-04-21,4334
2016-04-22,4334
2016-04-23,4334
2016-04-24,4334
2016-04-25,4334
2016-04-26,4334
2016-04-27,4334
2016-04-28,4334
2016-04-29,4334
2016-04-30,4334
2016-05-01,4334
2016-05-02,4334
2016-05-03,4334
2016-05-04,4334
2016-05-05,4334
2016-05-06,4334
2016-05-07,4334
2016-05-08,4334
2016-05-09,4124
2016-05-10,4124
2016-05-11,4124
2016-05-12,4124
2016-05-13,4124
2016-05-14,4124
2016-05-15,4124
2016-05-16,4124
2016-05-17,4124
2016-05-18,4124
2016-05-19,4124
2016-05-22,4124
2016-05-23,4124
2016-05-24,4124
2016-05-25,4124
2016-05-26,4124
2016-05-27,4124
2016-05-28,4124
2016-05-29,4124
2016-05-30,4124
2016-05-31,4124
2016-06-01,4124
2016-06-02,3920
2016-06-03,3920
2016-06-04,3920
2016-06-05,3920
2016-06-06,3920
2016-06-07,3920
2016-06-08,3920
2016-06-09,3920
2016-06-10,3920
2016-06-11,3920
2016-06-12,3920
2016-06-13,3920
2016-06-14,3920
2016-06-15,3920
2016-06-16,3920
2016-06-17,3920
2016-06-18,3920
2016-06-19,3920
2016-06-20,3920
2016-06-21,3920
2016-06-22,3920
2016-06-23,3920
2016-06-24,3727
2016-06-25,3727
2016-06-26,3727
2016-06-27,3727
2016-06-28,3727
2016-06-29,3727
2016-06-30,3727
2016-07-01,3727
2016-07-02,3727
2016-07-03,3727
2016-07-04,3727
2016-07-05,3727
2016-07-06,3727
2016-07-07,3727
2016-07-08,3727
2016-07-09,3727
2016-07-10,3727
2016-07-11,3727
2016-07-12,3727
2016-07-13,3727
2016-07-14,3727
2016-07-15,3727
2016-07-16,3727
2016-07-17,3727
2016-07-18,3727
2016-07-24,3543
2016-07-25,3543
2016-07-26,3543
2016-07-27,3543
2016-07-28,3543
2016-07-29,3543
2016-07-30,3543
2016-07-31,3543
2016-08-01,3543
2016-08-02,3543
2016-08-03,3543
2016-08-04,3543
2016-08-05,3543
2016-08-06,3543
2016-08-07,3543
2016-08-08,3543
2016-08-09,3543
2016-08-10,3543
2016-08-11,3543
2016-08-12,3543
2016-08-13,3543
2016-08-14,3543
2016-08-15,3543
2016-08-16,3543
2016-08-17,3543
2016-08-18,3543
2016-08-19,3543
2016-08-20,3543
2016-08-21,3543
2016-08-22,3369
2016-08-23,3369
2016-08-24,3369
2016-08-25,3369
2016-08-26,3369
2016-08-28,3369
2016-08-31,3369
2016-09-01,3369
2016-09-02,3369
2016-09-03,3369
2016-09-04,3369
2016-09-05,3369
2016-09-06,3369
2016-09-07,3369
2016-09-08,3369
2016-09-09,3369
2016-09-10,3369
2016-09-11,3369
2016-09-12,3369
2016-09-13,3369
2016-09-14,3369
2016-09-15,3369
2016-09-16,3369
2016-09-17,3369
2016-09-18,3369
2016-09-19,3369
2016-09-20,3369
2016-09-21,3369
2016-09-22,3369
2016-09-23,3369
2016-09-24,3369
2016-09-25,3369
2016-09-26,3369
2016-09-27,3369
2016-09-28,3369
2016-09-29,3369
2016-09-30,3369
2016-10-01,3369
2016-10-02,3369
2016-10-03,3369
2016-10-04,3224
2016-10-05,3224
2016-10-06,3224
2016-10-07,3224
2016-10-08,3224
2016-10-09,3224
2016-10-10,3224
2016-10-11,3224
2016-10-12,3224
2016-10-13,3224
2016-10-14,3224
2016-10-15,3224
2016-10-16,3224
2016-10-17,3224
2016-10-18,3224
2016-10-19,3224
2016-10-20,3224
2016-10-21,3224
2016-10-22,3224
2016-10-23,3224
2016-10-24,3224
2016-10-25,3224
2016-10-26,3224
2016-10-27,3224
2016-10-28,3224
2016-10-29,3224
2016-10-30,3224
2016-10-31,3224
2016-11-01,3224
2016-11-02,3224
2016-11-03,3224
2016-11-04,3224
2016-11-05,3224
2016-11-06,3224
2016-11-07,3224
2016-11-08,3224
2016-11-09,3064
2016-11-10,3064
2016-11-11,3064
2016-11-12,3064
2016-11-13,3064
2016-11-14,3064
2016-12-08,3064
2016-12-09,3064
2016-12-10,3064
2016-12-11,3064
2016-12-12,2911
2016-12-13,2911
2016-12-14,2911
2016-12-15,2911
2016-12-16,2911
2016-12-17,2911
2016-12-18,2911
2016-12-19,2911
2016-12-20,2911
2016-12-21,2911
2016-12-22,2911
2016-12-23,2911
2016-12-24,2911
2016-12-25,2911
2016-12-26,2911
2016-12-27,2911
2016-12-28,2911
2016-12-29,2911
2016-12-30,2911
2016-12-31,2911
2017-01-01,2911
2017-01-02,2911
2017-01-03,2911
2017-01-04,2911
2017-01-05,2911
2017-01-06,2911
2017-01-07,2911
2017-01-08,2911
2017-01-09,2911
2017-01-10,2911
2017-01-11,2911
2017-01-12,2766
2017-01-13,2766
2017-01-14,2766
2017-01-15,2766
2017-01-16,2766
2017-01-17,2766
2017-01-18,2766
2017-01-19,2766
2017-01-20,2766
2017-01-21,2766
2017-01-22,2766
2017-01-27,2766
2017-01-28,2766
2017-01-29,2766
2017-01-30,2766
2017-01-31,2766
2017-02-01,2766
2017-02-02,2766
2017-02-03,2766
2017-02-04,2766
2017-02-05,2766
2017-02-06,2766
2017-02-07,2654
2017-02-08,2654
2017-02-09,2654
2017-02-10,2654
2017-02-11,2654
2017-02-12,2654
2017-02-13,2654
2017-02-14,2654
2017-02-15,2654
2017-02-16,2654
2017-02-18,2654
2017-02-19,2654
2017-02-20,2654
2017-02-21,2654
2017-02-22,2654
2017-02-23,2654
2017-02-24,2654
2017-02-25,2654
2017-02-26,2654
2017-02-27,2654
2017-02-28,2654
2017-03-01,2654
2017-03-02,2654
2017-03-03,2654
2017-03-04,2540
2017-03-05,2540
2017-03-06,2540
2017-03-07,2540
2017-03-08,2540
2017-03-09,2540
2017-03-10,2540
2017-03-11,2540
2017-03-12,2540
2017-03-13,2540
2017-03-14,2540
2017-03-15,2540
2017-03-16,2540
2017-03-17,2540
2017-03-18,2540
2017-03-19,2540
2017-03-20,2540
2017-03-21,2540
2017-03-22,2540
2017-03-23,2540
2017-03-24,2540
2017-03-25,2540
2017-03-26,2540
2017-03-27,2431
2017-03-28,2431
2017-03-29,2431
2017-03-30,2431
2017-03-31,2431
2017-04-01,2431
2017-04-02,2431
2017-04-03,2431
2017-04-04,2431
2017-04-12,2431
2017-04-13,2431
2017-04-14,2431
2017-04-15,2431
2017-04-16,2431
2017-04-17,2431
2017-04-18,2431
2017-04-19,2431
2017-04-20,2318
2017-04-21,2318
2017-04-22,2318
2017-04-23,2318
2017-04-24,2318
2017-04-25,2318
2017-04-26,2318
2017-04-27,2318
2017-04-28,2318
2017-04-29,2318
2017-04-30,2318
2017-05-01,2318
2017-05-02,2318
2017-05-03,2318
2017-05-04,2318
2017-05-05,2318
2017-05-06,2318
2017-05-07,2318
2017-05-08,2318
2017-05-09,2318
2017-05-10,2318
2017-05-11,2318
2017-05-12,2318
2017-05-13,2318
2017-05-14,2318
2017-05-15,2318
2017-05-16,2318
2017-05-17,2207
2017-05-18,2207
2017-05-19,2207
2017-05-20,2207
2017-05-21,2207
2017-05-22,2207
2017-05-23,2207
2017-05-24,2207
2017-05-25,2207
2017-05-26,2207
2017-05-27,2207
2017-05-28,2207
2017-05-29,2207
2017-05-30,2207
2017-05-31,2207
2017-06-01,2207
2017-06-02,2207
2017-06-03,2207
2017-06-06,2207
2017-06-07,2207
2017-06-08,2207
2017-06-09,2207
2017-06-10,2207
2017-06-11,2207
2017-06-12,2207
2017-06-13,2207
2017-06-14,2114
2017-06-15,2114
2017-06-16,2114
2017-06-17,2114
2017-06-18,2114
2017-06-19,2114
2017-06-20,2114
2017-06-21,2114
2017-06-22,2114
2017-06-23,2114
2017-06-24,2114
2017-06-25,2114
2017-06-26,2114
2017-06-27,2114
2017-06-28,2114
2017-06-29,2114
2017-06-30,2114
2017-07-01,2114
2017-07-02,2114
2017-07-03,2114
2017-07-04,2114
2017-07-05,2114
2017-07-06,2114
2017-07-07,2114
2017-07-08,2114
2017-07-13,2114
2017-07-14,2114
2017-07-15,2114
2017-07-16,2114
2017-07-17,2114
2017-07-18,2014
2017-07-19,2014
2017-07-20,2014
2017-07-21,2014
2017-07-22,2014
2017-07-23,2014
2017-07-24,2014
2017-07-25,2014
2017-07-26,2014
2017-07-27,2014
2017-07-28,2014
2017-07-29,2014
2017-07-30,2014
2017-07-31,2014
2017-08-01,2014
2017-08-02,2014
2017-08-03,2014
2017-08-04,2014
2017-08-05,2014
2017-08-06,2014
2017-08-09,2014
2017-08-10,2014
2017-08-11,2014
2017-08-12,2014
2017-08-13,1940
2017-08-14,1940
2017-08-15,1940
2017-08-16,1940
2017-08-17,1940
2017-08-18,1940
2017-08-19,1940
2017-08-20,1940
2017-08-21,1940
2017-08-22,1940
2017-08-23,1940
2017-08-24,1940
2017-08-25,1940
2017-08-26,1940
2017-08-27,1940
2017-08-28,1940
2017-08-29,1940
2017-08-30,1940
2017-08-31,1940
2017-09-01,1940
2017-09-02,1940
2017-09-03,1940
2017-09-04,1940
2017-09-05,1940
2017-09-06,1940
2017-09-07,1940
2017-09-08,1940
2017-09-09,1940
2017-09-10,1940
2017-09-11,1940
2017-09-12,1849
2017-09-13,1849
2017-09-14,1849
2017-09-15,1849
2017-09-16,1849
2017-09-17,1849
2017-09-19,1849
2017-09-20,1849
2017-09-21,1849
2017-09-22,1849
2017-09-23,1849
2017-09-24,1849
2017-09-25,1849
2017-09-26,1849
2017-09-27,1849
2017-09-28,1849
2017-09-29,1849
2017-09-30,1849
2017-10-01,1849
2017-10-02,1849
2017-10-03,1849
2017-10-04,1849
2017-10-05,1849
2017-10-06,1849
2017-10-07,1849
2017-10-08,1849
2017-10-09,1849
2017-10-10,1849
2017-10-11,1849
2017-10-12,1757
2017-10-13,1757
2017-10-14,1757
2017-10-15,1757
2017-10-16,1757
2017-10-17,1757
2017-10-18,1757
2017-10-19,1757
2017-10-20,1757
2017-10-21,1757
2017-10-22,1757
2017-10-23,1757
2017-10-24,1757
2017-10-25,1757
2017-10-26,1757
2017-10-27,1757
2017-10-28,1757
2017-10-29,1757
2017-10-30,1757
2017-10-31,1757
2017-11-01,1757
2017-11-02,1757
2017-11-03,1757
2017-11-04,1757
2017-11-05,1757
2017-11-06,1757
2017-11-07,1757
2017-11-08,1757
2017-11-09,1757
2017-11-10,1757
2017-11-11,1757
2017-11-12,1757
2017-11-13,1757
2017-11-14,1675
2017-11-15,1675
2017-11-16,1675
2017-11-17,1675
2017-11-18,1675
2017-11-19,1675
2017-11-20,1675
2017-11-21,1675
2017-11-22,1675
2017-11-23,1675
2017-11-24,1675
2017-11-25,1675
2017-11-26,1675
2017-11-27,1675
2017-11-28,1675
2017-11-29,1675
2017-11-30,1675
2017-12-01,1675
2017-12-02,1675
2017-12-03,1675
2017-12-04,1675
2017-12-05,1675
2017-12-06,1675
2017-12-07,1675
2017-12-08,1675
2017-12-09,1675
2017-12-10,1675
2017-12-11,1675
2017-12-12,1675
2017-12-13,1675
2017-12-14,1675
2017-12-15,1675
2017-12-16,1675
2017-12-17,1675
2017-12-18,1604
2017-12-19,1604
2017-12-20,1604
2017-12-21,1604
2017-12-22,1604
2017-12-23,1604
2017-12-24,1604
2017-12-25,1604
2017-12-26,1604
2017-12-27,1604
2017-12-28,1604
2017-12-29,1604
2017-12-30,1604
2017-12-31,1604
2018-01-01,1604
2018-01-02,1604
2018-01-03,1604
2018-01-04,1604
2018-01-05,1604
2018-01-06,1604
2018-01-07,1604
2018-01-08,1604
2018-01-09,1604
2018-01-10,1604
2018-01-11,1604
2018-01-12,1604
2018-01-13,1537
2018-01-14,1537
2018-01-15,1537
2018-01-16,1537
2018-01-17,1537
2018-01-18,1537
2018-01-19,1537
2018-01-20,1537
2018-01-21,1537
2018-01-22,1537
2018-01-23,1537
2018-01-24,1537
2018-01-25,1537
2018-01-26,1476
2018-01-27,1476
2018-01-28,1476
2018-01-29,1476
2018-01-30,1476
2018-02-01,1476
2018-02-02,1476
2018-02-03,1476
2018-02-04,1476
2018-02-05,1476
2018-02-06,1476
2018-02-07,1476
2018-02-08,1476
2018-02-09,1404
2018-02-10,1404
2018-02-11,1404
2018-02-12,1404
2018-02-13,1404
2018-02-14,1404
2018-02-15,1404
2018-02-16,1404
2018-02-17,1404
2018-02-18,1404
2018-02-19,1404
2018-02-20,1404
2018-02-21,1339
2018-02-22,1339
2018-02-23,1339
2018-02-24,1339
2018-02-25,1339
2018-02-26,1339
2018-02-27,1339
2018-02-28,1339
2018-03-01,1339
2018-03-02,1339
2018-03-03,1339
2018-03-04,1339
2018-03-05,1339
2018-03-06,1339
2018-03-07,1289
2018-03-08,1289
2018-03-09,1289
2018-03-10,1289
2018-03-11,1289
2018-03-12,1289
2018-03-13,1289
2018-03-14,1289
2018-03-15,1289
2018-03-16,1289
2018-03-17,1289
2018-03-18,1289
2018-03-19,1289
2018-03-20,1289
2018-03-21,1289
2018-03-23,1225
2018-03-24,1225
2018-03-26,1225
2018-03-27,1225
2018-03-28,1225
2018-03-29,1225
2018-03-30,1225
2018-03-31,1225
2018-04-01,1225
2018-04-02,1225
2018-04-03,1225
2018-04-04,1225
2018-04-05,1225
2018-04-06,1166
2018-04-08,1166
2018-04-09,1166
2018-04-10,1166
2018-04-11,1166
2018-04-12,1166
2018-04-13,1166
2018-04-14,1166
2018-04-16,1166
2018-04-17,1166
2018-04-18,1166
2018-04-19,1166
2018-04-20,1166
2018-04-21,1166
2018-04-22,1166
2018-04-23,1166
2018-04-24,1109
2018-04-25,1109
2018-04-26,1109
2018-04-27,1109
2018-04-28,1109
2018-04-29,1109
2018-04-30,1109
2018-05-02,1109
2018-05-03,1109
2018-05-04,1109
2018-05-05,1109
2018-05-06,1109
2018-05-07,1109
2018-05-08,1109
2018-05-09,1109
2018-05-10,1109
2018-05-11,1109
2018-05-12,1068
2018-05-13,1068
2018-05-14,1068
2018-05-15,1068
2018-05-16,1068
2018-05-17,1068
2018-05-18,1068
2018-05-19,1068
2018-05-20,1068
2018-05-21,1068
2018-05-22,1068
2018-05-23,1068
2018-05-24,1068
2018-05-25,1068
2018-05-26,1068
2018-05-27,1068
2018-05-28,1068
2018-05-29,1068
2018-05-30,1068
2018-05-31,1053
2018-06-01,1053
2018-06-02,1053
2018-06-03,1053
2018-06-04,1053
2018-06-05,1053
2018-06-06,1053
2018-06-07,1053
2018-06-08,1053
2018-06-09,1053
2018-06-10,1053
2018-06-11,1053
2018-06-12,1053
2018-06-13,1053
2018-06-14,1053
2018-06-15,1053
2018-06-16,1053
2018-06-17,1053
2018-06-18,1053
2018-06-19,1038
2018-06-20,1038
2018-06-21,1038
2018-06-22,1038
2018-06-23,1038
2018-06-24,1038
2018-06-25,1038
2018-06-26,1038
2018-06-27,1038
2018-06-28,1038
2018-06-29,1038
2018-06-30,1038
2018-07-01,1038
2018-07-02,1038
2018-07-03,1038
2018-07-04,1038
2018-07-05,1038
2018-07-06,1000
2018-07-07,1000
2018-07-08,1000
2018-07-09,1000
2018-07-10,1000
2018-07-11,1000
2018-07-12,1000
2018-07-13,1000
2018-07-14,1000
2018-07-15,1000
2018-07-16,1000
2018-07-17,1000
2018-07-18,1000
2018-07-19,1000
2018-07-20,1000
2018-07-21,1000
2018-07-22,1000
2018-07-23,1000
2018-07-24,1000
2018-07-25,983
2018-07-26,983
2018-07-27,983
2018-07-28,983
2018-07-29,983
2018-07-30,983
2018-07-31,983
2018-08-01,983
2018-08-02,983
2018-08-03,983
2018-08-04,983
2018-08-05,963
2018-08-06,963
2018-08-07,963
2018-08-08,963
2018-08-09,963
2018-08-10,963
2018-08-11,963
2018-08-12,963
2018-08-14,963
2018-08-16,978
2018-08-17,978
2018-08-18,978
2018-08-19,978
2018-08-20,978
2018-08-21,978
2018-08-22,978
2018-08-23,978
2018-08-24,978
2018-08-25,978
2018-08-26,978
2018-08-27,978
2018-08-28,979
2018-08-29,979
2018-08-30,979
2018-08-31,979
2018-09-01,979
2018-09-02,979
2018-09-03,979
2018-09-04,979
2018-09-05,979
2018-09-06,979
2018-09-07,979
2018-09-08,1001
2018-09-09,1001
2018-09-10,1001
2018-09-11,1001
2018-09-13,1001
2018-09-14,1001
2018-09-15,1001
2018-09-16,1001
2018-09-17,1001
2018-09-18,1001
2018-09-19,1001
2018-09-20,1001
2018-09-21,1001
2018-09-22,958
2018-09-23,958
2018-09-24,958
2018-09-25,958
2018-09-26,958
2018-09-27,958
2018-09-28,958
2018-09-29,958
2018-09-30,958
2018-10-02,958
2018-10-03,958
2018-10-04,958
2018-10-05,958
2018-10-06,957
2018-10-07,957
2018-10-08,957
2018-10-09,957
2018-10-10,957
2018-10-11,957
2018-10-12,957
2018-10-13,957
2018-10-14,957
2018-10-15,957
2018-10-16,957
2018-10-17,957
2018-10-18,957
2018-10-19,957
2018-10-20,960
2018-10-21,960
2018-10-22,960
2018-10-23,960
2018-10-24,960
2018-10-25,960
2018-10-26,960
2018-10-27,960
2018-10-28,960
2018-10-29,960
2018-10-30,960
2018-10-31,960
2018-11-01,960
2018-11-03,952
2018-11-04,952
2018-11-05,952
2018-11-06,952
2018-11-07,952
2018-11-08,952
2018-11-09,952
2018-11-10,907
2018-11-11,907
2018-11-12,907
2018-11-13,907
2018-11-14,907
2018-11-15,907
2018-11-16,864
2018-11-17,864
2018-11-18,864
2018-11-19,864
2018-11-20,864
2018-11-21,864
2018-11-22,864
2018-11-23,864
2018-11-24,828
2018-11-25,828
2018-11-26,828
2018-11-27,828
2018-11-28,828
2018-11-29,828
2018-12-01,805
2018-12-02,805
2018-12-03,805
2018-12-05,805
2018-12-07,805
2018-12-09,764
2018-12-10,764
2018-12-11,764
2018-12-12,764
2018-12-13,764
2018-12-14,764
2018-12-15,764
2018-12-16,770
2018-12-17,770
2018-12-18,770
2018-12-19,770
2018-12-20,770
2018-12-21,770
2018-12-22,770
2018-12-23,770
2018-12-24,755
2018-12-25,755
2018-12-26,755
2018-12-27,755
2018-12-28,755
2018-12-29,755
2018-12-30,755
2018-12-31,755
2019-01-01,755
2019-01-02,764
2019-01-03,764
2019-01-04,764
2019-01-05,764
2019-01-06,764
2019-01-08,764
2019-01-10,764
2019-01-11,764
2019-01-12,745
2019-01-13,745
2019-01-14,745
2019-01-15,745
2019-01-16,745
2019-01-17,745
2019-01-18,745
2019-01-19,745
2019-01-20,745
2019-01-21,748
2019-01-22,748
2019-01-23,748
2019-01-24,748
2019-01-25,748
2019-01-26,748
2019-01-27,748
2019-01-28,748
2019-01-29,748
2019-01-30,748
2019-01-31,748
2019-02-01,746
2019-02-02,746
2019-02-03,746
2019-02-04,746
2019-02-05,746
2019-02-06,746
2019-02-07,746
2019-02-08,746
2019-02-09,746
2019-02-10,746
2019-02-11,746
2019-02-12,746
2019-02-13,738
2019-02-14,738
2019-02-15,738
2019-02-16,738
2019-02-17,738
2019-02-18,738
2019-02-19,738
2019-02-20,738
2019-02-21,738
2019-02-22,738
2019-02-23,738
2019-02-24,738
2019-02-25,753
2019-02-26,753
2019-02-27,753
2019-02-28,753
2019-03-01,753
2019-03-02,753
2019-03-03,753
2019-03-04,753
2019-03-05,753
2019-03-06,753
2019-03-07,753
2019-03-08,753
2019-03-09,753
2019-03-10,753
2019-03-11,729
2019-03-12,729
2019-03-13,729
2019-03-14,729
2019-03-15,729
2019-03-16,729
2019-03-17,729
2019-03-18,729
2019-03-19,729
2019-03-20,729
2019-03-21,729
2019-03-22,729
2019-03-23,729
2019-03-24,744
2019-03-25,744
2019-03-26,744
2019-03-27,744
2019-03-28,744
2019-03-29,744
2019-03-30,744
2019-03-31,744
2019-04-01,744
2019-04-02,744
2019-04-03,744
2019-04-04,744
2019-04-05,744
2019-04-06,744
2019-04-07,744
2019-04-08,764
2019-04-09,764
2019-04-10,764
2019-04-11,764
2019-04-12,764
2019-04-13,764
2019-04-14,764
2019-04-15,764
2019-04-16,764
2019-04-17,764
2019-04-18,764
2019-04-19,764
2019-04-20,764
2019-04-21,746
2019-04-22,746
2019-04-23,746
2019-04-24,746
2019-04-25,746
2019-04-26,746
