date_obj,Tzhaar-ket-em price
2016-03-13,167864
2016-03-14,167864
2016-03-15,167864
2016-03-16,167864
2016-03-17,167864
2016-03-18,167864
2016-03-19,167864
2016-03-20,167864
2016-03-21,167864
2016-03-22,167864
2016-03-23,167864
2016-03-24,167864
2016-03-25,167864
2016-03-26,167864
2016-03-27,167864
2016-03-28,167864
2016-03-29,172930
2016-03-30,172930
2016-03-31,172930
2016-04-01,172930
2016-04-02,172930
2016-04-03,172930
2016-04-04,172930
2016-04-05,172930
2016-04-06,172930
2016-04-07,172930
2016-04-08,172930
2016-04-09,172930
2016-04-10,172930
2016-04-11,172930
2016-04-12,172930
2016-04-13,172930
2016-04-14,172930
2016-04-15,172930
2016-04-16,172930
2016-04-17,172930
2016-04-18,172930
2016-04-19,172930
2016-04-20,172930
2016-04-21,172930
2016-04-22,172930
2016-04-23,172930
2016-04-24,172930
2016-04-25,172930
2016-04-26,175222
2016-04-27,175222
2016-04-28,175222
2016-04-29,175222
2016-04-30,175222
2016-05-01,175222
2016-05-02,175222
2016-05-03,175222
2016-05-04,175222
2016-05-05,175222
2016-05-06,175222
2016-05-07,175222
2016-05-08,175222
2016-05-09,175222
2016-05-10,175222
2016-05-11,175222
2016-05-12,175222
2016-05-13,175222
2016-05-14,175222
2016-05-15,175222
2016-05-16,175222
2016-05-17,175222
2016-05-18,175222
2016-05-19,175222
2016-05-22,175222
2016-05-23,177197
2016-05-24,177197
2016-05-25,177197
2016-05-26,177197
2016-05-27,177197
2016-05-28,177197
2016-05-29,177197
2016-05-30,177197
2016-05-31,177197
2016-06-01,177197
2016-06-02,177197
2016-06-03,177197
2016-06-04,177197
2016-06-05,177197
2016-06-06,177197
2016-06-07,177197
2016-06-08,177197
2016-06-09,177197
2016-06-10,177197
2016-06-11,177197
2016-06-12,177197
2016-06-13,177197
2016-06-14,177197
2016-06-15,177197
2016-06-16,177197
2016-06-17,177197
2016-06-18,177197
2016-06-19,180303
2016-06-20,180303
2016-06-21,180303
2016-06-22,180303
2016-06-23,180303
2016-06-24,180303
2016-06-25,180303
2016-06-26,180303
2016-06-27,180303
2016-06-28,180303
2016-06-29,180303
2016-06-30,180303
2016-07-01,180303
2016-07-02,180303
2016-07-03,180303
2016-07-04,180303
2016-07-05,180303
2016-07-06,180303
2016-07-07,180303
2016-07-08,180303
2016-07-09,180303
2016-07-10,180303
2016-07-11,180303
2016-07-12,180303
2016-07-13,180303
2016-07-14,180303
2016-07-15,180303
2016-07-16,180303
2016-07-17,180303
2016-07-18,180303
2016-07-24,183635
2016-07-25,183635
2016-07-26,183635
2016-07-27,183635
2016-07-28,183635
2016-07-29,183635
2016-07-30,183635
2016-07-31,183635
2016-08-01,183635
2016-08-02,183635
2016-08-03,183635
2016-08-04,183635
2016-08-05,183635
2016-08-06,183635
2016-08-07,183635
2016-08-08,183635
2016-08-09,183635
2016-08-10,183635
2016-08-11,183635
2016-08-12,183635
2016-08-13,183635
2016-08-14,183635
2016-08-15,183635
2016-08-16,183635
2016-08-17,183635
2016-08-18,183635
2016-08-19,183635
2016-08-20,183635
2016-08-21,183635
2016-08-22,186739
2016-08-23,186739
2016-08-24,186739
2016-08-25,186739
2016-08-26,186739
2016-08-28,186739
2016-08-31,186739
2016-09-01,186739
2016-09-02,186739
2016-09-03,186739
2016-09-04,186739
2016-09-05,186739
2016-09-06,186739
2016-09-07,186739
2016-09-08,186739
2016-09-09,186739
2016-09-10,186739
2016-09-11,186739
2016-09-12,186739
2016-09-13,186739
2016-09-14,186739
2016-09-15,186739
2016-09-16,186739
2016-09-17,186739
2016-09-18,186739
2016-09-19,186739
2016-09-20,186739
2016-09-21,186739
2016-09-22,186739
2016-09-23,186739
2016-09-24,186739
2016-09-25,186739
2016-09-26,186739
2016-09-27,186739
2016-09-28,186739
2016-09-29,186739
2016-09-30,186739
2016-10-01,186952
2016-10-02,186952
2016-10-03,186952
2016-10-04,186952
2016-10-05,186952
2016-10-06,186952
2016-10-07,186952
2016-10-08,186952
2016-10-09,186952
2016-10-10,186952
2016-10-11,186952
2016-10-12,186952
2016-10-13,186952
2016-10-14,186952
2016-10-15,186952
2016-10-16,186952
2016-10-17,186952
2016-10-18,186952
2016-10-19,186952
2016-10-20,186952
2016-10-21,186952
2016-10-22,186952
2016-10-23,186952
2016-10-24,186952
2016-10-25,186952
2016-10-26,186952
2016-10-27,186952
2016-10-28,186952
2016-10-29,186952
2016-10-30,186952
2016-10-31,186952
2016-11-01,186952
2016-11-02,186952
2016-11-03,186952
2016-11-04,186952
2016-11-05,186952
2016-11-06,186952
2016-11-07,186952
2016-11-08,186952
2016-11-09,186952
2016-11-10,186952
2016-11-11,186987
2016-11-12,186987
2016-11-13,186987
2016-11-14,186987
2016-12-08,186987
2016-12-09,186987
2016-12-10,186987
2016-12-11,186987
2016-12-12,186987
2016-12-13,186987
2016-12-14,186987
2016-12-15,188717
2016-12-16,188717
2016-12-17,188717
2016-12-18,188717
2016-12-19,188717
2016-12-20,188717
2016-12-21,188717
2016-12-22,188717
2016-12-23,188717
2016-12-24,188717
2016-12-25,188717
2016-12-26,188717
2016-12-27,188717
2016-12-28,188717
2016-12-29,188717
2016-12-30,188717
2016-12-31,188717
2017-01-01,188717
2017-01-02,188717
2017-01-03,188717
2017-01-04,188717
2017-01-05,188717
2017-01-06,188717
2017-01-07,188717
2017-01-08,188717
2017-01-09,188717
2017-01-10,188717
2017-01-11,188717
2017-01-12,188717
2017-01-13,188717
2017-01-14,188717
2017-01-15,188338
2017-01-16,188338
2017-01-17,188338
2017-01-18,188338
2017-01-19,188338
2017-01-20,188338
2017-01-21,188338
2017-01-22,188338
2017-01-27,188338
2017-01-28,188338
2017-01-29,188338
2017-01-30,188338
2017-01-31,188338
2017-02-01,188338
2017-02-02,188338
2017-02-03,188338
2017-02-04,188338
2017-02-05,188338
2017-02-06,188338
2017-02-07,188338
2017-02-08,188338
2017-02-09,188338
2017-02-10,188338
2017-02-11,185599
2017-02-12,185599
2017-02-13,185599
2017-02-14,185599
2017-02-15,185599
2017-02-16,185599
2017-02-18,185599
2017-02-19,185599
2017-02-20,185599
2017-02-21,185599
2017-02-22,185599
2017-02-23,185599
2017-02-24,185599
2017-02-25,185599
2017-02-26,185599
2017-02-27,185599
2017-02-28,185599
2017-03-01,185599
2017-03-02,185599
2017-03-03,185599
2017-03-04,185599
2017-03-05,185599
2017-03-06,185599
2017-03-07,185599
2017-03-08,185599
2017-03-09,185599
2017-03-10,185599
2017-03-11,185599
2017-03-12,185599
2017-03-13,185599
2017-03-14,185430
2017-03-15,185430
2017-03-16,185430
2017-03-17,185430
2017-03-18,185430
2017-03-19,185430
2017-03-20,185430
2017-03-21,185430
2017-03-22,185430
2017-03-23,185430
2017-03-24,185430
2017-03-25,185430
2017-03-26,185430
2017-03-27,185430
2017-03-28,185430
2017-03-29,185430
2017-03-30,185430
2017-03-31,185430
2017-04-01,185430
2017-04-02,185430
2017-04-03,185430
2017-04-04,185430
2017-04-12,185430
2017-04-13,184501
2017-04-14,184501
2017-04-15,184501
2017-04-16,184501
2017-04-17,184501
2017-04-18,184501
2017-04-19,184501
2017-04-20,184501
2017-04-21,184501
2017-04-22,184501
2017-04-23,184501
2017-04-24,184501
2017-04-25,184501
2017-04-26,184501
2017-04-27,184501
2017-04-28,184501
2017-04-29,184501
2017-04-30,184501
2017-05-01,184501
2017-05-02,184501
2017-05-03,184501
2017-05-04,184501
2017-05-05,184501
2017-05-06,184501
2017-05-07,184501
2017-05-08,184501
2017-05-09,184501
2017-05-10,184501
2017-05-11,184501
2017-05-12,184501
2017-05-13,185177
2017-05-14,185177
2017-05-15,185177
2017-05-16,185177
2017-05-17,185177
2017-05-18,185177
2017-05-19,185177
2017-05-20,185177
2017-05-21,185177
2017-05-22,185177
2017-05-23,185177
2017-05-24,185177
2017-05-25,185177
2017-05-26,185177
2017-05-27,185177
2017-05-28,185177
2017-05-29,185177
2017-05-30,185177
2017-05-31,185177
2017-06-01,185177
2017-06-02,192086
2017-06-03,192086
2017-06-06,192086
2017-06-07,192086
2017-06-08,192086
2017-06-09,192086
2017-06-10,195862
2017-06-11,195862
2017-06-12,195862
2017-06-13,195862
2017-06-14,195862
2017-06-15,195862
2017-06-16,195862
2017-06-17,195862
2017-06-18,195862
2017-06-19,195862
2017-06-20,195862
2017-06-21,195862
2017-06-22,195862
2017-06-23,195862
2017-06-24,195862
2017-06-25,194408
2017-06-26,194408
2017-06-27,194408
2017-06-28,194408
2017-06-29,194408
2017-06-30,194408
2017-07-01,194408
2017-07-02,194408
2017-07-03,194408
2017-07-04,194408
2017-07-05,194408
2017-07-06,194408
2017-07-07,194408
2017-07-08,194408
2017-07-13,194408
2017-07-14,194408
2017-07-15,194408
2017-07-16,194408
2017-07-17,194068
2017-07-18,194068
2017-07-19,194068
2017-07-20,194068
2017-07-21,194068
2017-07-22,194068
2017-07-23,194068
2017-07-24,194068
2017-07-25,194068
2017-07-26,194068
2017-07-27,194068
2017-07-28,194068
2017-07-29,194068
2017-07-30,194068
2017-07-31,194068
2017-08-01,194068
2017-08-02,194068
2017-08-03,194068
2017-08-04,194068
2017-08-05,198086
2017-08-06,198086
2017-08-09,198086
2017-08-10,198086
2017-08-11,198086
2017-08-12,198086
2017-08-13,198086
2017-08-14,198086
2017-08-15,198086
2017-08-16,198086
2017-08-17,198086
2017-08-18,198086
2017-08-19,198086
2017-08-20,198086
2017-08-21,202269
2017-08-22,202269
2017-08-23,202269
2017-08-24,202269
2017-08-25,202269
2017-08-26,202269
2017-08-27,202269
2017-08-28,202269
2017-08-29,202269
2017-08-30,202269
2017-08-31,202269
2017-09-01,202269
2017-09-02,202269
2017-09-03,202269
2017-09-04,210195
2017-09-05,210195
2017-09-06,210195
2017-09-07,210195
2017-09-08,210195
2017-09-09,210195
2017-09-10,210195
2017-09-11,210195
2017-09-12,210195
2017-09-13,210195
2017-09-14,210195
2017-09-15,210195
2017-09-16,210195
2017-09-17,210195
2017-09-19,210195
2017-09-20,217557
2017-09-21,217557
2017-09-22,217557
2017-09-23,217557
2017-09-24,217557
2017-09-25,217557
2017-09-26,217557
2017-09-27,217557
2017-09-28,217557
2017-09-29,217557
2017-09-30,217557
2017-10-01,217557
2017-10-02,217557
2017-10-03,217557
2017-10-04,217557
2017-10-05,217557
2017-10-06,217557
2017-10-07,217557
2017-10-08,217557
2017-10-09,217557
2017-10-10,217557
2017-10-11,217557
2017-10-12,217557
2017-10-13,220280
2017-10-14,220280
2017-10-15,220280
2017-10-16,220280
2017-10-17,220280
2017-10-18,220280
2017-10-19,220280
2017-10-20,220280
2017-10-21,220280
2017-10-22,220280
2017-10-23,220280
2017-10-24,220280
2017-10-25,220280
2017-10-26,220280
2017-10-27,220280
2017-10-28,220280
2017-10-29,220280
2017-10-30,220280
2017-10-31,220280
2017-11-01,220280
2017-11-02,220280
2017-11-03,224468
2017-11-04,224468
2017-11-05,224468
2017-11-06,224468
2017-11-07,224468
2017-11-08,224468
2017-11-09,224468
2017-11-10,224468
2017-11-11,224468
2017-11-12,224468
2017-11-13,224468
2017-11-14,224468
2017-11-15,224468
2017-11-16,224468
2017-11-17,224468
2017-11-18,224468
2017-11-19,224468
2017-11-20,224468
2017-11-21,224468
2017-11-22,224468
2017-11-23,224468
2017-11-24,224468
2017-11-25,228144
2017-11-26,228144
2017-11-27,228144
2017-11-28,228144
2017-11-29,228144
2017-11-30,228144
2017-12-01,228144
2017-12-02,228144
2017-12-03,228144
2017-12-04,228144
2017-12-05,228144
2017-12-06,228144
2017-12-07,228144
2017-12-08,228144
2017-12-09,228144
2017-12-10,228144
2017-12-11,228144
2017-12-12,228144
2017-12-13,228144
2017-12-14,228144
2017-12-15,228144
2017-12-16,228144
2017-12-17,228144
2017-12-18,227820
2017-12-19,227820
2017-12-20,227820
2017-12-21,227820
2017-12-22,227820
2017-12-23,227820
2017-12-24,227820
2017-12-25,227820
2017-12-26,227820
2017-12-27,227820
2017-12-28,227820
2017-12-29,227820
2017-12-30,227820
2017-12-31,227820
2018-01-01,227820
2018-01-02,227820
2018-01-03,227820
2018-01-04,227820
2018-01-05,227820
2018-01-06,227820
2018-01-07,227820
2018-01-08,227820
2018-01-09,219070
2018-01-10,219070
2018-01-11,219070
2018-01-12,219070
2018-01-13,219070
2018-01-14,219070
2018-01-15,219070
2018-01-16,219070
2018-01-17,219070
2018-01-18,219070
2018-01-19,219070
2018-01-20,219070
2018-01-21,219070
2018-01-22,219070
2018-01-23,219070
2018-01-24,210822
2018-01-25,210822
2018-01-26,210822
2018-01-27,210822
2018-01-28,210822
2018-01-29,210822
2018-01-30,210822
2018-02-01,210822
2018-02-02,210822
2018-02-03,210822
2018-02-04,210822
2018-02-05,210822
2018-02-06,200749
2018-02-07,200749
2018-02-08,200749
2018-02-09,200749
2018-02-10,200749
2018-02-11,200749
2018-02-12,200749
2018-02-13,200749
2018-02-14,200749
2018-02-15,200749
2018-02-16,200749
2018-02-17,190711
2018-02-18,190711
2018-02-19,190711
2018-02-20,190711
2018-02-21,190711
2018-02-22,190711
2018-02-23,190711
2018-02-24,190711
2018-02-25,182296
2018-02-26,182296
2018-02-27,182296
2018-02-28,182296
2018-03-01,182296
2018-03-02,182296
2018-03-03,182296
2018-03-04,182296
2018-03-05,182296
2018-03-06,182296
2018-03-07,182296
2018-03-08,182296
2018-03-09,175753
2018-03-10,175753
2018-03-11,175753
2018-03-12,175753
2018-03-13,175753
2018-03-14,175753
2018-03-15,175753
2018-03-16,175753
2018-03-17,175753
2018-03-18,175753
2018-03-19,175753
2018-03-20,175753
2018-03-21,175753
2018-03-23,173439
2018-03-24,173439
2018-03-26,173439
2018-03-27,173439
2018-03-28,173439
2018-03-29,173439
2018-03-30,173439
2018-03-31,173439
2018-04-01,173439
2018-04-02,173439
2018-04-03,173439
2018-04-04,173439
2018-04-05,173420
2018-04-06,173420
2018-04-08,173420
2018-04-09,173420
2018-04-10,173420
2018-04-11,173420
2018-04-12,173420
2018-04-13,173420
2018-04-14,173420
2018-04-16,181308
2018-04-17,181308
2018-04-18,181308
2018-04-19,181308
2018-04-20,181308
2018-04-21,181308
2018-04-22,181308
2018-04-23,181308
2018-04-24,181308
2018-04-25,181308
2018-04-26,181308
2018-04-27,181308
2018-04-28,188372
2018-04-29,188372
2018-04-30,188372
2018-05-01,188372
2018-05-02,188372
2018-05-03,188372
2018-05-04,188372
2018-05-05,188372
2018-05-06,188372
2018-05-07,188372
2018-05-08,188372
2018-05-09,188372
2018-05-10,188372
2018-05-11,188372
2018-05-12,194268
2018-05-13,194268
2018-05-14,194268
2018-05-15,194268
2018-05-16,194268
2018-05-17,194268
2018-05-18,194268
2018-05-19,194268
2018-05-20,194268
2018-05-21,194268
2018-05-22,194268
2018-05-23,194268
2018-05-24,194268
2018-05-25,197577
2018-05-26,197577
2018-05-27,197577
2018-05-28,197577
2018-05-29,197577
2018-05-30,197577
2018-05-31,197577
2018-06-01,197577
2018-06-02,197577
2018-06-03,197577
2018-06-04,197577
2018-06-05,201707
2018-06-06,201707
2018-06-07,201707
2018-06-08,201707
2018-06-09,201707
2018-06-10,201707
2018-06-11,201707
2018-06-12,201707
2018-06-13,201707
2018-06-14,201707
2018-06-15,201707
2018-06-16,201707
2018-06-17,201707
2018-06-18,205814
2018-06-19,205814
2018-06-20,205814
2018-06-21,205814
2018-06-22,205814
2018-06-23,205814
2018-06-24,205814
2018-06-25,205814
2018-06-26,205814
2018-06-27,205814
2018-06-28,205814
2018-06-29,205814
2018-06-30,205814
2018-07-01,205814
2018-07-02,205814
2018-07-03,203456
2018-07-04,203456
2018-07-05,203456
2018-07-06,203456
2018-07-07,203456
2018-07-08,203456
2018-07-09,203456
2018-07-10,203456
2018-07-11,203456
2018-07-12,203456
2018-07-13,203456
2018-07-14,203456
2018-07-15,203456
2018-07-16,203456
2018-07-17,203456
2018-07-18,203456
2018-07-19,203456
2018-07-20,203456
2018-07-21,203456
2018-07-22,203456
2018-07-23,205056
2018-07-24,205056
2018-07-25,205056
2018-07-26,205056
2018-07-27,205056
2018-07-28,205056
2018-07-29,205056
2018-07-30,205056
2018-07-31,205056
2018-08-01,205056
2018-08-02,205056
2018-08-03,209350
2018-08-04,209350
2018-08-05,209350
2018-08-06,209350
2018-08-07,209350
2018-08-08,209350
2018-08-09,209350
2018-08-10,209350
2018-08-11,209350
2018-08-12,209350
2018-08-14,209098
2018-08-16,209098
2018-08-17,209098
2018-08-18,209098
2018-08-19,209098
2018-08-20,209098
2018-08-21,209098
2018-08-22,209098
2018-08-23,205990
2018-08-24,205990
2018-08-25,205990
2018-08-26,205990
2018-08-27,205990
2018-08-28,205990
2018-08-29,205990
2018-08-30,205990
2018-08-31,208705
2018-09-01,208705
2018-09-02,208705
2018-09-03,208705
2018-09-04,208705
2018-09-05,208705
2018-09-06,208705
2018-09-07,208705
2018-09-08,211922
2018-09-09,211922
2018-09-10,211922
2018-09-11,211922
2018-09-12,211922
2018-09-13,211922
2018-09-14,211922
2018-09-15,211922
2018-09-16,211922
2018-09-17,214791
2018-09-18,214791
2018-09-19,214791
2018-09-20,214791
2018-09-21,214791
2018-09-22,214791
2018-09-23,214791
2018-09-24,214791
2018-09-25,214791
2018-09-26,218606
2018-09-27,218606
2018-09-28,218606
2018-09-29,218606
2018-09-30,218606
2018-10-02,218606
2018-10-03,218606
2018-10-04,218606
2018-10-05,218606
2018-10-06,219750
2018-10-07,219750
2018-10-08,219750
2018-10-09,219750
2018-10-10,219750
2018-10-11,219750
2018-10-12,219750
2018-10-13,219750
2018-10-14,219750
2018-10-15,219750
2018-10-16,214996
2018-10-17,214996
2018-10-18,214996
2018-10-19,214996
2018-10-20,214996
2018-10-21,214996
2018-10-22,214996
2018-10-23,214996
2018-10-24,214996
2018-10-25,212834
2018-10-26,212834
2018-10-27,212834
2018-10-28,212834
2018-10-29,212834
2018-10-30,212834
2018-10-31,212834
2018-11-01,212834
2018-11-03,221680
2018-11-04,221680
2018-11-05,221680
2018-11-06,221680
2018-11-07,221680
2018-11-08,221680
2018-11-09,231191
2018-11-10,231191
2018-11-11,231191
2018-11-12,231191
2018-11-13,231191
2018-11-14,241604
2018-11-15,241604
2018-11-16,241604
2018-11-17,241604
2018-11-18,241604
2018-11-19,241604
2018-11-20,249410
2018-11-21,249410
2018-11-22,249410
2018-11-23,249410
2018-11-24,249410
2018-11-25,260947
2018-11-26,260947
2018-11-27,260947
2018-11-28,260947
2018-11-29,260947
2018-12-01,269863
2018-12-02,269863
2018-12-03,269863
2018-12-04,269863
2018-12-05,278572
2018-12-07,278572
2018-12-09,278572
2018-12-10,286415
2018-12-11,286415
2018-12-12,286415
2018-12-13,286415
2018-12-14,286415
2018-12-15,294356
2018-12-16,294356
2018-12-17,294356
2018-12-18,294356
2018-12-19,294356
2018-12-20,307907
2018-12-21,307907
2018-12-22,307907
2018-12-23,307907
2018-12-24,321781
2018-12-25,321781
2018-12-26,321781
2018-12-27,321781
2018-12-28,321781
2018-12-29,337267
2018-12-30,337267
2018-12-31,337267
2019-01-01,337267
2019-01-02,337267
2019-01-03,338600
2019-01-04,338600
2019-01-05,338600
2019-01-06,338600
2019-01-08,350473
2019-01-10,350473
2019-01-11,350473
2019-01-12,350473
2019-01-13,350473
2019-01-14,351802
2019-01-15,351802
2019-01-16,351802
2019-01-17,351802
2019-01-18,351802
2019-01-19,346942
2019-01-20,346942
2019-01-21,346942
2019-01-22,346942
2019-01-23,346942
2019-01-24,360870
2019-01-25,360870
2019-01-26,360870
2019-01-27,360870
2019-01-28,352758
2019-01-29,352758
2019-01-30,352758
2019-01-31,352758
2019-02-01,345488
2019-02-02,345488
2019-02-03,345488
2019-02-04,345488
2019-02-05,345488
2019-02-06,345488
2019-02-07,336725
2019-02-08,336725
2019-02-09,336725
2019-02-10,336725
2019-02-11,336725
2019-02-12,336725
2019-02-13,333752
2019-02-14,333752
2019-02-15,333752
2019-02-16,333752
2019-02-17,333752
2019-02-18,333752
2019-02-19,333179
2019-02-20,333179
2019-02-21,333179
2019-02-22,333179
2019-02-23,333179
2019-02-24,326192
2019-02-25,326192
2019-02-26,326192
2019-02-27,326192
2019-02-28,326192
2019-03-01,326192
2019-03-02,326192
2019-03-03,326192
2019-03-04,326192
2019-03-05,310222
2019-03-06,310222
2019-03-07,310222
2019-03-08,310222
2019-03-09,310222
2019-03-10,310222
2019-03-11,295136
2019-03-12,295136
2019-03-13,295136
2019-03-14,295136
2019-03-15,295136
2019-03-16,295136
2019-03-17,281774
2019-03-18,281774
2019-03-19,281774
2019-03-20,281774
2019-03-21,281774
2019-03-22,281774
2019-03-23,272859
2019-03-24,272859
2019-03-25,272859
2019-03-26,272859
2019-03-27,272859
2019-03-28,272859
2019-03-29,272859
2019-03-30,272859
2019-03-31,272859
2019-04-01,264707
2019-04-02,264707
2019-04-03,264707
2019-04-04,264707
2019-04-05,264707
2019-04-06,264707
