date_obj,3rd%20age%20range%20top price
2018-10-29,32828936
2018-10-30,33046338
2018-10-31,33046338
2018-11-01,33127709
2018-11-03,33170236
2018-11-04,33170236
2018-11-05,32715978
2018-11-06,32715978
2018-11-07,32415442
2018-11-08,32415442
2018-11-09,32018331
2018-11-10,32018331
2018-11-11,31818917
2018-11-12,31818917
2018-11-13,32035383
2018-11-14,32035383
2018-11-15,32399672
2018-11-16,32399672
2018-11-17,32334096
2018-11-18,32334096
2018-11-19,32120224
2018-11-20,32120224
2018-11-21,31819824
2018-11-22,31819824
2018-11-23,31630517
2018-11-24,31630517
2018-11-25,31536554
2018-11-26,31536554
2018-11-27,31536554
2018-11-28,31528527
2018-11-29,31528527
2018-12-01,31402926
2018-12-02,31402926
2018-12-03,31814332
2018-12-04,31814332
2018-12-05,31931644
2018-12-07,31931644
2018-12-09,32060380
2018-12-10,32096510
2018-12-11,32096510
2018-12-12,32096510
2018-12-13,32026269
2018-12-14,32026269
2018-12-15,32026269
2018-12-16,32258525
2018-12-17,32258525
2018-12-18,32146588
2018-12-19,32146588
2018-12-20,31820503
2018-12-21,31820503
2018-12-22,31328738
2018-12-23,31328738
2018-12-24,31121011
2018-12-25,31121011
2018-12-26,31121011
2018-12-27,30503965
2018-12-28,30503965
2018-12-29,30157732
2018-12-30,30157732
2018-12-31,29796615
2019-01-01,29796615
2019-01-02,28789886
2019-01-03,28789886
2019-01-04,28387775
2019-01-05,28387775
2019-01-06,28289138
2019-01-08,28833718
2019-01-10,28300879
2019-01-11,28300879
2019-01-12,28037901
2019-01-13,28037901
2019-01-14,27165450
2019-01-15,27165450
2019-01-16,27052984
2019-01-17,27533291
2019-01-18,27533291
2019-01-19,27921645
2019-01-20,27921645
2019-01-21,27169071
2019-01-22,27169071
2019-01-23,25995219
2019-01-24,25995219
2019-01-25,25339802
2019-01-26,25339802
2019-01-27,25445227
2019-01-28,25445227
2019-01-29,25607922
2019-01-30,25607922
2019-01-31,25736769
2019-02-01,25688508
2019-02-02,25688508
2019-02-03,25738157
2019-02-04,25738157
2019-02-05,26116931
2019-02-06,26116931
2019-02-07,25737152
2019-02-08,25737152
2019-02-09,24904428
2019-02-10,24904428
2019-02-11,24290698
2019-02-12,24290698
2019-02-13,23867098
2019-02-14,23867098
2019-02-15,23553881
2019-02-16,23553881
2019-02-17,23200028
2019-02-18,23200028
2019-02-19,22904943
2019-02-20,22904943
2019-02-21,22977108
2019-02-22,22977108
2019-02-23,23079852
2019-02-24,23079852
2019-02-25,23532599
2019-02-26,23532599
2019-02-27,24298203
2019-02-28,24298203
2019-03-01,24577914
2019-03-02,24721636
2019-03-03,24721636
2019-03-04,24392399
2019-03-05,24392399
2019-03-06,24618585
2019-03-07,24618585
2019-03-08,24949186
2019-03-09,24949186
2019-03-10,25665299
2019-03-11,25742474
2019-03-12,25772292
2019-03-13,25772292
2019-03-14,26260282
2019-03-15,26260282
2019-03-16,27059210
2019-03-17,28290282
2019-03-18,28290282
2019-03-19,28290282
2019-03-20,29544132
2019-03-21,29544132
2019-03-22,29160535
2019-03-23,28620280
2019-03-24,28620280
2019-03-25,28582883
2019-03-26,28582883
2019-03-27,28582883
2019-03-28,28956126
2019-03-29,28956126
2019-03-30,29042452
2019-03-31,30038260
2019-04-01,31288269
2019-04-02,31288269
2019-04-03,31872310
2019-04-04,31872310
2019-04-05,31074806
2019-04-06,31074806
2019-04-07,30303624
2019-04-08,30303624
2019-04-09,29223943
2019-04-10,29223943
2019-04-11,28491980
2019-04-12,28491980
2019-04-13,27991200
2019-04-14,27770243
2019-04-15,27770243
2019-04-16,27701215
2019-04-17,27701215
2019-04-18,27725700
2019-04-19,27725700
2019-04-20,28081052
2019-04-21,28081052
2019-04-22,27730263
2019-04-23,27730263
2019-04-24,28088784
2019-04-25,28088784
2019-04-26,27886016
2019-04-27,27886016
2019-04-28,27829539
2019-04-29,27829539
2019-04-30,27471296
2019-05-01,27471296
2019-05-02,27471296
2019-05-03,27444148
2019-05-04,27444148
2019-05-05,27308680
2019-05-06,27308680
2019-05-07,27000305
2019-05-08,27000305
2019-05-09,26408665
2019-05-10,26408665
2019-05-11,26153604
2019-05-12,26153604
2019-05-13,25894335
2019-05-14,25894335
2019-05-15,25894335
2019-05-16,25670543
2019-05-17,25670543
2019-05-18,25837855
2019-05-19,25837855
2019-05-20,26270152
2019-05-21,26270152
2019-05-22,27457740
2019-05-23,27457740
2019-05-24,28396618
2019-05-25,28396618
2019-05-26,28632986
2019-05-27,28632986
2019-05-28,29915999
2019-05-29,29915999
2019-05-30,31263070
2019-05-31,31263070
2019-06-01,31263070
2019-06-02,31336051
2019-06-03,31336051
2019-06-04,31336051
2019-06-05,31154822
2019-06-06,31154822
2019-06-07,31154822
2019-06-08,30599104
2019-06-09,30599104
2019-06-10,30599104
2019-06-11,29841607
2019-06-12,29841607
2019-06-13,29841607
2019-06-14,29320251
2019-06-15,29320251
2019-06-16,28843614
2019-06-17,28843614
2019-06-18,28305773
2019-06-19,28305773
2019-06-20,28127038
2019-06-21,28127038
2019-06-22,28127038
2019-06-23,28796367
2019-06-24,28796367
2019-06-25,28796367
2019-06-26,28283562
2019-06-27,28283562
2019-06-28,28283562
2019-06-29,28449671
2019-06-30,28909491
2019-07-01,28909491
2019-07-02,28909491
2019-07-03,29212498
2019-07-04,29212498
2019-07-05,29212498
2019-07-06,28815455
2019-07-07,28815455
2019-07-08,29149859
2019-07-09,29149859
2019-07-10,29444076
2019-07-11,29444076
2019-07-12,29302055
2019-07-13,29302055
2019-07-14,29161776
2019-07-15,29161776
2019-07-16,29161776
2019-07-17,28442438
2019-07-18,28442438
2019-07-19,28441924
2019-07-20,28441924
2019-07-21,28441924
2019-07-22,28870823
2019-07-23,28870823
2019-07-24,29764415
2019-07-25,29764415
2019-07-26,29764415
2019-07-27,30643957
2019-07-28,30643957
2019-07-29,30643957
2019-07-30,30223436
2019-07-31,30223436
2019-08-01,29368426
2019-08-02,29368426
2019-08-03,29147389
2019-08-04,29147389
2019-08-05,29068132
2019-08-06,29068132
2019-08-07,30352611
2019-08-08,30352611
2019-08-09,30352611
2019-08-10,29828500
2019-08-11,29828500
2019-08-12,29544592
2019-08-13,29544592
2019-08-14,29544592
2019-08-15,29489980
2019-08-16,29489980
2019-08-17,29425052
2019-08-18,29425052
2019-08-19,29900293
2019-08-20,29900293
2019-08-21,29900293
2019-08-22,29118077
2019-08-23,29118077
2019-08-24,29209710
2019-08-24,29209710
2019-08-25,29209710
2019-08-25,29209710
2019-08-26,30241001
2019-08-27,30241001
2019-08-27,30241001
2019-08-28,30929313
2019-08-29,30929313
2019-08-30,31978539
2019-08-31,31978539
2019-09-01,32944561
2019-09-02,32944561
2019-09-03,34019550
2019-09-04,34019550
2019-09-05,35332151
2019-09-06,35332151
2019-09-07,36797003
2019-09-08,36797003
2019-09-09,37694906
2019-09-10,37694906
2019-09-11,38321539
2019-09-12,38321539
2019-09-13,38321539
2019-09-14,39735970
2019-09-15,39735970
2019-09-16,39735970
2019-09-17,41017803
2019-09-18,41017803
2019-09-19,41017803
2019-09-20,42736176
2019-09-21,42736176
2019-09-22,42736176
2019-09-23,44415979
2019-09-24,44415979
2019-09-25,44415979
2019-09-26,42422919
2019-09-27,42422919
2019-09-28,42422919
2019-09-29,40301773
2019-09-30,40301773
2019-10-01,38286684
2019-10-02,38286684
2019-10-03,38286684
2019-10-04,36372349
2019-10-05,36372349
2019-10-06,34553731
2019-10-07,34553731
2019-10-08,32917816
2019-10-09,32917816
2019-10-10,32917816
2019-10-11,31272430
2019-10-12,31272430
2019-10-13,31451638
2019-10-14,31451638
2019-10-15,31659491
2019-10-16,31659491
2019-10-17,31659491
2019-10-18,31945258
2019-10-19,31945258
2019-10-20,32354649
2019-10-21,32354649
2019-10-22,32354649
2019-10-23,32079498
2019-10-24,32079498
2019-10-25,32079498
2019-10-26,31587520
2019-10-27,31587520
2019-10-28,31609810
2019-10-29,31609810
2019-10-30,31609810
2019-10-31,31660770
2019-11-01,31660770
2019-11-02,32059106
2019-11-03,32059106
2019-11-04,32397944
2019-11-05,32397944
2019-11-06,32397944
2019-11-07,32397944
2019-11-08,32147046
2019-11-09,32147046
2019-11-10,32864471
2019-11-11,32864471
2019-11-12,32864471
2019-11-13,32734234
2019-11-14,32734234
2019-11-15,33231275
2019-11-16,33231275
2019-11-17,34145367
2019-11-18,34145367
2019-11-19,34041119
2019-11-20,34041119
2019-11-21,34041119
2019-11-22,33419226
2019-11-23,33419226
2019-11-24,33419226
2019-11-25,33648230
2019-11-26,33648230
2019-11-27,33648230
2019-11-28,33833502
2019-11-29,33833502
2019-11-30,33421294
2019-12-01,33421294
2019-12-02,33022746
2019-12-03,33022746
2019-12-04,32669897
2019-12-05,32669897
2019-12-06,32669897
2019-12-07,31991263
2019-12-08,31991263
2019-12-09,31441979
2019-12-10,31441979
2019-12-11,31156786
2019-12-12,31156786
2019-12-13,31156786
2019-12-14,31232554
2019-12-15,31232554
2019-12-16,31160374
2019-12-17,31160374
2019-12-18,31160374
2019-12-19,31281925
2019-12-20,31281925
2019-12-21,31417651
2019-12-22,31417651
2019-12-23,31417651
2019-12-24,31154510
2019-12-25,31154510
2019-12-26,31117925
2019-12-27,31189692
2019-12-28,31189692
2019-12-29,31370800
2019-12-30,31370800
2019-12-31,31132911
2020-01-01,31132911
2020-01-02,30971078
2020-01-03,30971078
2020-01-04,30971078
2020-01-05,30744646
2020-01-06,30744646
2020-01-07,30717888
2020-01-08,30717888
2020-01-09,30717888
2020-01-10,30575895
2020-01-11,30575895
2020-01-12,30535280
2020-01-13,30535280
2020-01-14,30535280
2020-01-15,30744112
2020-01-16,30744112
2020-01-17,31599870
2020-01-18,31599870
2020-01-19,31368860
2020-01-20,31368860
2020-01-21,31368860
2020-01-22,31167197
2020-01-23,31167197
2020-01-24,30905211
2020-01-25,30905211
2020-01-26,31109404
2020-01-27,31109404
2020-01-28,31015275
2020-01-29,31015275
2020-01-30,30897600
2020-01-31,30897600
2020-02-01,30897600
2020-02-02,30571288
2020-02-03,30571288
2020-02-04,30142027
2020-02-05,30142027
2020-02-06,29470933
2020-02-07,29470933
2020-02-08,28460995
2020-02-09,28460995
2020-02-10,27616929
2020-02-11,27616929
2020-02-12,27337637
2020-02-13,27337637
2020-02-14,27103189
2020-02-15,27103189
2020-02-16,26992178
2020-02-17,26992178
2020-02-18,27422291
2020-02-19,27422291
2020-02-20,28320323
2020-02-21,28320323
2020-02-22,28311360
2020-02-23,28311360
2020-02-24,28032400
2020-02-25,28032400
2020-02-26,27989502
2020-02-27,27989502
2020-02-28,27898974
2020-02-29,27898974
2020-03-01,27619364
2020-03-02,27619364
2020-03-03,27151347
2020-03-04,27151347
2020-03-05,26850649
2020-03-06,26850649
2020-03-07,26436310
2020-03-08,26436310
2020-03-09,25991665
2020-03-10,25991665
2020-03-11,25991665
2020-03-12,25464159
2020-03-13,25464159
2020-03-14,25173438
2020-03-15,25173438
2020-03-16,24920230
2020-03-17,24920230
2020-03-18,24995935
2020-03-19,24995935
2020-03-20,25566222
2020-03-21,25566222
2020-03-22,25926512
2020-03-23,25926512
2020-03-24,25666885
2020-03-25,25666885
2020-03-26,25883338
2020-03-27,25883338
2020-03-28,26348538
2020-03-29,26365201
2020-03-30,26065356
2020-03-31,26065356
2020-04-01,25694309
2020-04-02,25694309
2020-04-03,25494532
2020-04-04,25215685
2020-04-05,25215685
2020-04-06,24915940
2020-04-07,24915940
2020-04-08,24532806
2020-04-09,24532806
2020-04-10,23998723
2020-04-11,24110610
2020-04-12,24494052
2020-04-13,24494052
2020-04-14,25015101
2020-04-15,25266387
2020-04-16,25266387
2020-04-17,25351646
2020-04-18,25300520
2020-04-19,25196196
2020-04-20,25196196
2020-04-21,25058129
2020-04-22,24955207
2020-04-23,24955207
2020-04-24,24627866
2020-04-25,24627866
2020-04-26,24425692
2020-04-27,24281976
2020-04-28,24281976
2020-04-29,24135164
2020-04-30,24108094
2020-05-01,24108094
2020-05-02,24103443
2020-05-03,23990545
2020-05-04,23990545
2020-05-05,23988501
2020-05-06,24151990
2020-05-07,24151990
2020-05-08,24143438
2020-05-09,24280636
2020-05-10,24308929
2020-05-11,24308929
2020-05-12,24063623
2020-05-13,24063623
