date_obj,Team-41%20cape price
2015-03-04,10000
2015-03-05,10000
2015-03-06,10000
2015-03-07,10000
2015-03-08,10000
2015-03-09,10000
2015-03-10,10000
2015-03-11,10000
2015-03-12,10000
2015-03-13,10000
2015-03-14,9562
2015-03-15,9562
2015-03-16,9562
2015-03-17,9562
2015-03-18,9562
2015-03-19,9562
2015-03-20,9562
2015-03-21,9562
2015-03-22,9562
2015-03-23,9562
2015-03-24,9562
2015-03-25,9562
2015-03-26,9562
2015-03-27,9562
2015-03-28,9562
2015-03-29,9562
2015-03-30,9562
2015-03-31,9562
2015-04-01,9562
2015-04-02,9562
2015-04-03,9101
2015-04-04,9101
2015-04-05,9101
2015-04-06,9101
2015-04-07,9101
2015-04-08,9101
2015-04-09,9101
2015-04-10,9101
2015-04-11,9101
2015-04-12,9101
2015-04-13,9101
2015-04-14,9101
2015-04-15,9101
2015-04-16,9101
2015-04-17,9101
2015-04-18,9101
2015-04-19,9101
2015-04-20,9101
2015-04-21,9101
2015-04-22,9101
2015-04-23,8670
2015-04-24,8670
2015-04-25,8670
2015-04-26,8670
2015-04-27,8670
2015-04-28,8670
2015-04-29,8670
2015-04-30,8670
2015-05-01,8670
2015-05-02,8670
2015-05-03,8670
2015-05-04,8670
2015-05-05,8670
2015-05-06,8670
2015-05-07,8670
2015-05-08,8670
2015-05-09,8670
2015-05-10,8264
2015-05-11,8264
2015-05-12,8264
2015-05-13,8264
2015-05-14,8264
2015-05-15,8264
2015-05-16,8264
2015-05-17,8264
2015-05-18,8264
2015-05-19,8264
2015-05-20,8264
2015-05-21,8264
2015-05-22,8264
2015-05-23,8264
2015-05-24,8264
2015-05-25,8264
2015-05-26,8264
2015-05-27,7860
2015-05-28,7860
2015-05-29,7860
2015-05-30,7860
2015-05-31,7860
2015-06-01,7860
2015-06-02,7860
2015-06-03,7860
2015-06-04,7860
2015-06-05,7860
2015-06-06,7860
2015-06-07,7860
2015-06-08,7860
2015-06-09,7475
2015-06-10,7475
2015-06-11,7475
2015-06-12,7475
2015-06-13,7475
2015-06-14,7475
2015-06-15,7475
2015-06-16,7475
2015-06-17,7475
2015-06-18,7475
2015-06-19,7475
2015-06-20,7475
2015-06-21,7475
2015-06-22,7109
2015-06-23,7109
2015-06-24,7109
2015-06-25,7109
2015-06-26,7109
2015-06-27,7109
2015-06-28,7109
2015-06-29,7109
2015-06-30,7109
2015-07-01,7109
2015-07-02,7109
2015-07-03,7109
2015-07-04,6759
2015-07-05,6759
2015-07-06,6759
2015-07-07,6759
2015-07-08,6759
2015-07-09,6759
2015-07-10,6759
2015-07-11,6759
2015-07-12,6759
2015-07-13,6759
2015-07-14,6759
2015-07-15,6759
2015-07-16,6429
2015-07-17,6429
2015-07-18,6429
2015-07-19,6429
2015-07-20,6429
2015-07-21,6429
2015-07-22,6429
2015-07-23,6429
2015-07-24,6429
2015-07-25,6429
2015-07-26,6429
2015-07-27,6110
2015-07-28,6110
2015-07-29,6110
2015-07-30,6110
2015-07-31,6110
2015-08-01,6110
2015-08-02,6110
2015-08-03,6110
2015-08-04,6110
2015-08-05,6110
2015-08-06,5811
2015-08-07,5811
2015-08-08,5811
2015-08-09,5811
2015-08-10,5811
2015-08-11,5811
2015-08-12,5811
2015-08-13,5811
2015-08-14,5811
2015-08-15,5811
2015-08-16,5527
2015-08-17,5527
2015-08-18,5527
2015-08-19,5527
2015-08-20,5527
2015-08-21,5527
2015-08-22,5527
2015-08-23,5527
2015-08-24,5527
2015-08-25,5527
2015-08-26,5259
2015-08-27,5259
2015-08-28,5259
2015-08-29,5259
2015-08-30,5259
2015-09-02,5259
2015-09-07,5009
2015-09-08,5009
2015-09-10,5009
2015-09-14,5009
2015-09-16,5009
2015-09-22,4765
2015-09-23,4765
2015-09-24,4765
2015-09-25,4765
2015-09-27,4765
2015-09-28,4765
2015-09-29,4765
2015-09-30,4765
2015-10-05,4535
2015-10-06,4535
2015-10-07,4535
2015-10-08,4535
2015-10-09,4535
2015-10-10,4535
2015-10-11,4535
2015-10-12,4535
2015-10-13,4535
2015-10-14,4535
2015-10-15,4535
2015-10-16,4322
2015-10-17,4322
2015-10-18,4322
2015-10-19,4322
2015-10-20,4322
2015-10-22,4322
2015-10-23,4322
2015-10-24,4322
2015-10-25,4322
2015-10-26,4322
2015-10-27,4322
2015-10-29,4322
2015-10-30,4115
2015-10-31,4115
2015-11-01,4115
2015-11-02,4115
2015-11-03,4115
2015-11-04,4115
2015-11-05,4115
2015-11-06,4115
2015-11-07,4115
2015-11-08,4115
2015-11-09,4115
