date_obj,Raw%20sea%20turtle price
2015-09-10,3855
2015-09-11,3855
2015-09-12,3855
2015-09-13,3855
2015-09-14,3855
2015-09-15,3855
2015-09-16,3855
2015-09-17,3665
2015-09-18,3665
2015-09-19,3500
2015-09-20,3500
2015-09-21,3334
2015-09-22,3334
2015-09-23,3174
2015-09-24,3174
2015-09-25,3174
2015-09-27,3020
2015-09-28,3020
2015-09-29,2885
2015-09-30,2885
2015-10-05,2747
2015-10-06,2612
2015-10-07,2612
2015-10-08,2612
2015-10-09,2612
2015-10-10,2612
2015-10-11,2485
2015-10-12,2485
2015-10-13,2485
2015-10-14,2485
2015-10-15,2485
2015-10-16,2364
2015-10-17,2364
2015-10-18,2364
2015-10-19,2364
2015-10-20,2364
2015-10-22,2252
2015-10-23,2252
2015-10-24,2252
2015-10-25,2252
2015-10-26,2141
2015-10-27,2141
2015-10-29,2141
2015-10-30,2141
2015-10-31,2141
2015-11-01,2141
2015-11-02,2141
2015-11-03,2035
2015-11-04,2035
2015-11-05,2035
2015-11-06,2035
2015-11-07,2035
2015-11-08,2035
2015-11-09,2035
2015-11-10,1942
2015-11-11,1942
2015-11-12,1942
2015-11-13,1942
2015-11-14,1942
2015-11-15,1942
2015-11-16,1850
2015-11-17,1850
2015-11-18,1850
2015-11-19,1850
2015-11-20,1850
2015-11-21,1850
2015-11-22,1762
2015-11-23,1762
2015-11-24,1762
2015-11-25,1762
2015-11-26,1762
2015-11-27,1762
2015-11-28,1762
2015-11-29,1676
2015-11-30,1676
2015-12-01,1676
2015-12-02,1676
2015-12-03,1676
2015-12-04,1600
2015-12-05,1600
2015-12-06,1600
2015-12-07,1600
2015-12-08,1600
2015-12-09,1600
2015-12-10,1585
2015-12-11,1585
2015-12-12,1585
2015-12-13,1585
2015-12-14,1585
2015-12-15,1585
2015-12-16,1569
2015-12-17,1569
2015-12-18,1569
2015-12-19,1569
2015-12-20,1569
2015-12-21,1569
2015-12-22,1569
2015-12-23,1546
2015-12-24,1546
2015-12-25,1546
2015-12-26,1546
2015-12-27,1546
2015-12-28,1546
2015-12-29,1546
2015-12-30,1476
2015-12-31,1476
2016-01-01,1476
2016-01-02,1476
2016-01-03,1476
2016-01-04,1476
2016-01-05,1476
2016-01-06,1459
2016-01-07,1459
2016-01-08,1459
2016-01-09,1459
2016-01-10,1459
2016-01-11,1459
2016-01-12,1402
2016-01-13,1402
2016-01-14,1402
2016-01-15,1402
2016-01-16,1402
2016-01-17,1402
2016-01-18,1416
2016-01-19,1416
2016-01-20,1416
2016-01-21,1416
2016-01-22,1416
2016-01-23,1416
2016-01-24,1416
2016-01-25,1360
2016-01-26,1360
2016-01-27,1360
2016-01-28,1360
2016-01-29,1360
2016-01-30,1360
2016-01-31,1360
2016-02-01,1312
2016-02-02,1312
2016-02-03,1312
2016-02-04,1312
2016-02-05,1312
2016-02-06,1312
2016-02-07,1312
2016-02-08,1285
2016-02-09,1285
2016-02-10,1285
2016-02-11,1285
2016-02-12,1285
2016-02-13,1285
2016-02-14,1279
2016-02-15,1279
2016-02-16,1279
2016-02-17,1279
2016-02-18,1279
2016-02-19,1279
2016-02-20,1279
2016-02-21,1231
2016-02-22,1231
2016-02-23,1231
2016-02-24,1231
2016-02-25,1231
2016-02-26,1231
2016-02-27,1231
2016-02-28,1231
2016-02-29,1207
2016-03-01,1207
2016-03-03,1207
2016-03-04,1207
2016-03-05,1207
2016-03-06,1207
2016-03-07,1205
2016-03-08,1205
2016-03-09,1205
2016-03-10,1205
2016-03-11,1205
2016-03-12,1205
2016-03-13,1205
2016-03-14,1172
2016-03-15,1172
2016-03-16,1172
2016-03-17,1172
2016-03-18,1172
2016-03-19,1172
2016-03-20,1172
2016-03-21,1201
2016-03-22,1201
2016-03-23,1201
2016-03-24,1201
2016-03-25,1201
2016-03-26,1201
2016-03-27,1201
2016-03-28,1211
2016-03-29,1211
2016-03-30,1211
2016-03-31,1211
2016-04-01,1211
2016-04-02,1211
2016-04-03,1211
2016-04-04,1211
2016-04-05,1214
2016-04-06,1214
2016-04-07,1214
2016-04-08,1214
2016-04-09,1214
2016-04-10,1214
2016-04-11,1214
2016-04-12,1157
2016-04-13,1157
2016-04-14,1157
2016-04-15,1157
2016-04-16,1157
2016-04-17,1157
2016-04-18,1157
2016-04-19,1157
2016-04-20,1157
2016-04-21,1157
2016-04-22,1157
2016-04-23,1157
2016-04-24,1157
2016-04-25,1167
2016-04-26,1167
2016-04-27,1167
2016-04-28,1167
2016-04-29,1167
2016-04-30,1167
2016-05-01,1167
2016-05-02,1222
2016-05-03,1222
2016-05-04,1222
2016-05-05,1222
2016-05-06,1222
2016-05-07,1222
2016-05-08,1222
2016-05-09,1210
2016-05-10,1210
2016-05-11,1210
2016-05-12,1210
2016-05-13,1210
2016-05-14,1210
2016-05-15,1210
2016-05-16,1236
2016-05-17,1236
2016-05-18,1236
2016-05-19,1236
2016-05-22,1280
2016-05-23,1280
2016-05-24,1280
2016-05-25,1280
2016-05-26,1280
2016-05-27,1280
2016-05-28,1280
2016-05-29,1344
2016-05-30,1344
2016-05-31,1344
2016-06-01,1344
2016-06-02,1344
2016-06-03,1344
2016-06-04,1344
2016-06-05,1357
2016-06-06,1357
2016-06-07,1357
2016-06-08,1357
2016-06-09,1357
2016-06-10,1357
2016-06-11,1363
2016-06-12,1363
2016-06-13,1363
2016-06-14,1363
2016-06-15,1363
2016-06-16,1363
2016-06-17,1382
2016-06-18,1382
2016-06-19,1382
2016-06-20,1382
2016-06-21,1382
2016-06-22,1382
2016-06-23,1385
2016-06-24,1385
2016-06-25,1385
2016-06-26,1385
2016-06-27,1385
2016-06-28,1385
2016-06-29,1385
2016-06-30,1411
2016-07-01,1411
2016-07-02,1411
2016-07-03,1411
2016-07-04,1411
2016-07-05,1430
2016-07-06,1430
2016-07-07,1430
2016-07-08,1401
2016-07-09,1349
2016-07-10,1349
2016-07-11,1337
2016-07-12,1337
2016-07-13,1337
2016-07-14,1333
2016-07-15,1333
2016-07-16,1333
2016-07-17,1333
2016-07-18,1327
2016-07-23,1278
2016-07-24,1278
2016-07-25,1278
2016-07-26,1219
2016-07-27,1219
2016-07-28,1219
2016-07-29,1219
2016-07-30,1169
2016-07-31,1169
2016-08-01,1169
2016-08-02,1169
2016-08-03,1169
2016-08-04,1172
2016-08-05,1172
2016-08-06,1172
2016-08-07,1172
2016-08-08,1172
2016-08-09,1204
2016-08-10,1204
2016-08-11,1204
2016-08-12,1204
2016-08-13,1204
2016-08-14,1157
2016-08-15,1157
2016-08-16,1157
2016-08-17,1157
2016-08-18,1157
2016-08-19,1128
2016-08-20,1128
2016-08-21,1128
2016-08-22,1128
2016-08-23,1128
2016-08-24,1106
2016-08-25,1106
2016-08-26,1106
2016-08-28,1106
2016-08-31,1113
2016-09-01,1113
2016-09-02,1113
2016-09-03,1113
2016-09-04,1113
2016-09-05,1091
2016-09-06,1091
2016-09-07,1091
2016-09-08,1091
2016-09-09,1091
2016-09-10,1091
2016-09-11,1091
2016-09-12,1106
2016-09-13,1106
2016-09-14,1106
2016-09-15,1106
2016-09-16,1106
2016-09-17,1106
2016-09-18,1106
2016-09-19,1114
2016-09-20,1114
2016-09-21,1114
2016-09-22,1114
2016-09-23,1114
2016-09-24,1114
2016-09-25,1114
2016-09-26,1114
2016-09-27,1139
2016-09-28,1139
2016-09-29,1139
2016-09-30,1139
2016-10-01,1139
2016-10-02,1139
2016-10-03,1139
2016-10-04,1136
2016-10-05,1136
2016-10-06,1136
2016-10-07,1136
2016-10-08,1136
2016-10-09,1136
2016-10-10,1136
2016-10-11,1172
2016-10-12,1172
2016-10-13,1172
2016-10-14,1172
2016-10-15,1172
2016-10-16,1172
2016-10-17,1175
2016-10-18,1175
2016-10-19,1175
2016-10-20,1175
2016-10-21,1175
2016-10-22,1175
2016-10-23,1175
2016-10-24,1229
2016-10-25,1229
2016-10-26,1229
2016-10-27,1229
2016-10-28,1229
2016-10-29,1229
2016-10-30,1229
2016-10-31,1291
2016-11-01,1291
2016-11-02,1291
2016-11-03,1291
2016-11-04,1291
2016-11-05,1291
2016-11-06,1291
2016-11-07,1316
2016-11-08,1316
2016-11-09,1316
2016-11-10,1316
2016-11-11,1316
2016-11-12,1316
2016-11-13,1316
2016-11-14,1310
2016-12-08,1391
2016-12-09,1391
2016-12-10,1391
2016-12-11,1391
2016-12-12,1415
2016-12-13,1415
2016-12-14,1415
2016-12-15,1415
2016-12-16,1415
2016-12-17,1483
2016-12-18,1483
2016-12-19,1483
2016-12-20,1483
2016-12-21,1483
2016-12-22,1516
2016-12-23,1516
2016-12-24,1516
2016-12-25,1516
2016-12-26,1516
2016-12-27,1495
2016-12-28,1495
2016-12-29,1495
2016-12-30,1495
2016-12-31,1495
2017-01-01,1431
2017-01-02,1431
2017-01-03,1431
2017-01-04,1431
2017-01-05,1431
2017-01-06,1382
2017-01-07,1382
2017-01-08,1382
2017-01-09,1382
2017-01-10,1372
2017-01-11,1372
2017-01-12,1372
2017-01-13,1372
2017-01-14,1372
2017-01-15,1354
2017-01-16,1354
2017-01-17,1354
2017-01-18,1354
2017-01-19,1354
2017-01-20,1293
2017-01-21,1293
2017-01-22,1293
2017-01-27,1241
2017-01-28,1241
2017-01-29,1190
2017-01-30,1190
2017-01-31,1190
2017-02-01,1190
2017-02-02,1190
2017-02-03,1179
2017-02-04,1179
2017-02-05,1179
2017-02-06,1179
2017-02-07,1179
2017-02-08,1155
2017-02-09,1155
2017-02-10,1155
2017-02-11,1155
2017-02-12,1155
2017-02-13,1168
2017-02-14,1168
2017-02-15,1168
2017-02-16,1168
2017-02-18,1159
2017-02-19,1159
2017-02-20,1159
2017-02-21,1159
2017-02-22,1159
2017-02-23,1135
2017-02-24,1135
2017-02-25,1135
2017-02-26,1135
2017-02-27,1135
2017-02-28,1081
2017-03-01,1081
2017-03-02,1081
2017-03-03,1081
2017-03-04,1028
2017-03-05,1028
2017-03-06,1028
2017-03-07,1028
2017-03-08,994
2017-03-09,994
2017-03-10,994
2017-03-11,994
2017-03-12,952
2017-03-13,952
2017-03-14,952
2017-03-15,952
2017-03-16,935
2017-03-17,935
2017-03-18,935
2017-03-19,935
2017-03-20,953
2017-03-21,953
2017-03-22,953
2017-03-23,953
2017-03-24,991
2017-03-25,991
2017-03-26,991
2017-03-27,991
2017-03-28,991
2017-03-29,976
2017-03-30,976
2017-03-31,976
2017-04-01,976
2017-04-02,976
2017-04-03,984
2017-04-04,984
2017-04-12,983
2017-04-13,1011
2017-04-14,1011
2017-04-15,1011
2017-04-16,1011
2017-04-17,1014
2017-04-18,1014
2017-04-19,1014
2017-04-20,1014
2017-04-21,1014
2017-04-22,1004
2017-04-23,1004
2017-04-24,1004
2017-04-25,1004
2017-04-26,1004
2017-04-27,1051
2017-04-28,1051
2017-04-29,1051
2017-04-30,1051
2017-05-01,1066
2017-05-02,1066
2017-05-03,1066
2017-05-04,1066
2017-05-05,1028
2017-05-06,1028
2017-05-07,1028
2017-05-08,1028
2017-05-09,1014
2017-05-10,1014
2017-05-11,1014
2017-05-12,1014
2017-05-13,1024
2017-05-14,1024
2017-05-15,1024
2017-05-16,1024
2017-05-17,1024
2017-05-18,1040
2017-05-19,1040
2017-05-20,1040
2017-05-21,1040
2017-05-22,1040
2017-05-23,1041
2017-05-24,1041
2017-05-25,1041
2017-05-26,1041
2017-05-27,1035
2017-05-28,1035
2017-05-29,1035
2017-05-30,1035
2017-05-31,1035
2017-06-01,1018
2017-06-02,1018
2017-06-03,1018
2017-06-06,1005
2017-06-07,1005
2017-06-08,1005
2017-06-09,1028
2017-06-10,1028
2017-06-11,1028
2017-06-12,1028
2017-06-13,1053
2017-06-14,1053
2017-06-15,1053
2017-06-16,1073
2017-06-17,1073
2017-06-18,1073
2017-06-19,1073
2017-06-20,1048
2017-06-21,1048
2017-06-22,1048
2017-06-23,1048
2017-06-24,1013
2017-06-25,1013
2017-06-26,1013
2017-06-27,1028
2017-06-28,1028
2017-06-29,1028
2017-06-30,1028
2017-07-01,1045
2017-07-02,1045
2017-07-03,1045
2017-07-04,1044
2017-07-05,1044
2017-07-06,999
2017-07-07,999
2017-07-08,970
2017-07-13,973
2017-07-14,928
2017-07-15,928
2017-07-16,928
2017-07-17,888
2017-07-18,888
2017-07-19,871
2017-07-20,871
2017-07-21,843
2017-07-22,843
2017-07-23,809
2017-07-24,809
2017-07-25,809
2017-07-26,786
2017-07-27,786
2017-07-28,786
2017-07-29,764
2017-07-30,764
2017-07-31,764
2017-08-01,782
2017-08-02,782
2017-08-03,798
2017-08-04,798
2017-08-05,791
2017-08-06,791
2017-08-09,790
2017-08-10,807
2017-08-11,807
2017-08-12,807
2017-08-13,812
2017-08-14,812
2017-08-15,812
2017-08-16,802
2017-08-17,802
2017-08-18,802
2017-08-19,805
2017-08-20,805
2017-08-22,801
2017-08-23,801
2017-08-24,801
2017-08-25,801
2017-08-26,821
2017-08-27,821
2017-08-28,821
2017-08-29,821
2017-08-30,821
2017-08-31,821
2017-09-01,834
2017-09-02,834
2017-09-03,834
2017-09-04,851
2017-09-05,851
2017-09-06,851
2017-09-07,874
2017-09-08,874
2017-09-09,874
2017-09-10,883
2017-09-11,883
2017-09-12,883
2017-09-13,916
2017-09-14,916
2017-09-15,916
2017-09-16,910
2017-09-17,910
2017-09-19,916
2017-09-20,916
2017-09-21,916
2017-09-22,922
2017-09-23,922
2017-09-24,922
2017-09-25,922
2017-09-26,926
2017-09-27,926
2017-09-28,926
2017-09-29,926
2017-09-30,930
2017-10-01,930
2017-10-02,930
2017-10-03,938
2017-10-04,938
2017-10-05,938
2017-10-06,902
2017-10-07,902
2017-10-08,902
2017-10-09,897
2017-10-10,897
2017-10-11,897
2017-10-12,873
2017-10-13,873
2017-10-14,873
2017-10-15,873
2017-10-16,843
2017-10-17,843
2017-10-18,843
2017-10-19,817
2017-10-20,817
2017-10-21,817
2017-10-22,806
2017-10-23,806
2017-10-24,806
2017-10-25,817
2017-10-26,817
2017-10-27,817
2017-10-28,817
2017-10-29,797
2017-10-30,797
2017-10-31,797
2017-11-01,797
2017-11-02,769
2017-11-03,769
2017-11-04,769
2017-11-05,788
2017-11-06,788
2017-11-07,788
2017-11-08,788
2017-11-09,784
2017-11-10,784
2017-11-11,784
2017-11-12,784
2017-11-13,812
2017-11-14,812
2017-11-15,812
2017-11-16,812
2017-11-17,842
2017-11-18,842
2017-11-19,842
2017-11-20,842
2017-11-21,824
2017-11-22,824
2017-11-23,824
2017-11-24,824
2017-11-25,821
2017-11-26,821
2017-11-27,821
2017-11-28,821
2017-11-29,799
2017-11-30,799
2017-12-01,799
2017-12-02,799
2017-12-03,791
2017-12-04,791
2017-12-05,791
2017-12-06,791
2017-12-07,831
2017-12-08,831
2017-12-09,831
2017-12-10,831
2017-12-11,822
2017-12-12,822
2017-12-14,822
2017-12-15,842
2017-12-16,842
2017-12-17,842
2017-12-18,837
2017-12-19,837
2017-12-20,837
2017-12-21,855
2017-12-22,855
2017-12-23,855
2017-12-24,855
2017-12-25,854
2017-12-26,854
2017-12-27,854
2017-12-28,860
2017-12-29,860
2017-12-30,860
2017-12-31,857
2018-01-01,857
2018-01-02,857
2018-01-03,832
2018-01-04,832
2018-01-05,814
2018-01-06,814
2018-01-07,814
2018-01-08,785
2018-01-09,785
2018-01-10,785
2018-01-11,783
2018-01-12,783
2018-01-13,783
2018-01-14,782
2018-01-15,782
2018-01-16,782
2018-01-17,789
2018-01-18,789
2018-01-19,789
2018-01-20,807
2018-01-21,807
2018-01-22,807
2018-01-23,813
2018-01-24,813
2018-01-25,849
2018-01-26,849
2018-01-27,871
2018-01-28,866
2018-01-29,866
2018-01-31,880
2018-02-01,886
2018-02-02,886
2018-02-03,842
2018-02-04,842
2018-02-05,799
2018-02-06,799
2018-02-07,769
2018-02-08,769
2018-02-09,730
2018-02-10,730
2018-02-11,702
2018-02-12,702
2018-02-13,687
2018-02-14,687
2018-02-15,653
2018-02-16,653
2018-02-17,635
2018-02-18,635
2018-02-19,636
2018-02-20,636
2018-02-21,630
2018-02-22,630
2018-02-23,621
2018-02-24,621
2018-02-25,639
2018-02-26,639
2018-02-27,646
2018-02-28,646
2018-03-01,661
2018-03-02,661
2018-03-03,654
2018-03-04,654
2018-03-05,670
2018-03-06,670
2018-03-07,687
2018-03-08,687
2018-03-09,720
2018-03-10,720
2018-03-11,753
2018-03-12,753
2018-03-13,790
2018-03-14,790
2018-03-15,756
2018-03-16,756
2018-03-17,745
2018-03-18,745
2018-03-19,764
2018-03-20,764
2018-03-21,770
2018-03-23,770
2018-03-24,762
2018-03-26,760
2018-03-27,760
2018-03-28,745
2018-03-29,745
2018-03-30,745
2018-03-31,745
2018-04-01,741
2018-04-02,741
2018-04-03,726
2018-04-04,726
2018-04-05,692
2018-04-06,692
2018-04-08,703
2018-04-09,694
2018-04-10,694
2018-04-11,695
2018-04-12,695
2018-04-13,663
2018-04-14,663
2018-04-15,639
2018-04-16,639
2018-04-17,619
2018-04-18,619
2018-04-19,619
2018-04-20,593
2018-04-21,593
2018-04-22,598
2018-04-23,598
2018-04-24,604
2018-04-25,604
2018-04-26,604
2018-04-27,615
2018-04-28,615
2018-04-29,629
2018-04-30,629
2018-05-01,633
2018-05-02,633
2018-05-03,633
2018-05-04,629
2018-05-05,629
2018-05-06,648
2018-05-07,648
2018-05-08,653
2018-05-09,653
2018-05-10,685
2018-05-11,685
2018-05-12,710
2018-05-13,710
2018-05-14,710
2018-05-15,701
2018-05-16,701
2018-05-17,682
2018-05-18,682
2018-05-19,650
2018-05-20,650
2018-05-21,653
2018-05-22,653
2018-05-23,640
2018-05-24,640
2018-05-25,640
2018-05-26,655
2018-05-27,655
2018-05-28,655
2018-05-29,655
2018-05-30,669
2018-05-31,669
2018-06-01,682
2018-06-02,689
2018-06-03,689
2018-06-04,697
2018-06-05,697
2018-06-06,726
2018-06-07,726
2018-06-08,753
2018-06-09,753
2018-06-10,775
2018-06-11,775
2018-06-12,775
2018-06-13,775
2018-06-14,771
2018-06-15,771
2018-06-16,771
2018-06-17,779
2018-06-18,779
2018-06-19,779
2018-06-20,779
2018-06-21,779
2018-06-22,789
2018-06-23,789
2018-06-24,807
2018-06-25,807
2018-06-26,812
2018-06-27,812
2018-06-28,837
2018-06-29,837
2018-06-30,874
2018-07-01,874
2018-07-02,866
2018-07-03,866
2018-07-04,873
2018-07-05,873
2018-07-06,897
2018-07-07,897
2018-07-08,910
2018-07-09,910
2018-07-10,928
2018-07-11,928
2018-07-12,928
2018-07-13,946
2018-07-14,942
2018-07-15,942
2018-07-16,970
2018-07-17,972
2018-07-18,972
2018-07-19,949
2018-07-20,949
2018-07-21,974
2018-07-22,974
2018-07-23,996
2018-07-24,996
2018-07-25,1023
2018-07-26,1023
2018-07-27,1039
2018-07-28,1039
2018-07-29,1045
2018-07-30,1045
2018-07-31,1055
2018-08-01,1055
2018-08-02,1059
2018-08-03,1059
2018-08-04,1028
2018-08-05,1028
2018-08-06,1003
2018-08-07,1003
2018-08-08,1016
2018-08-09,1016
2018-08-10,1042
2018-08-11,1042
2018-08-12,1080
2018-08-14,1065
2018-08-16,1030
2018-08-17,999
2018-08-18,999
2018-08-19,1049
2018-08-20,1089
2018-08-21,1089
2018-08-22,1084
2018-08-23,1084
2018-08-24,1089
2018-08-25,1080
2018-08-26,1080
2018-08-27,1093
2018-08-28,1093
2018-08-29,1085
2018-08-30,1085
2018-08-31,1061
2018-09-01,1074
2018-09-02,1074
2018-09-03,1092
2018-09-04,1067
2018-09-05,1067
2018-09-06,1087
2018-09-07,1120
2018-09-08,1083
2018-09-09,1083
2018-09-10,1083
2018-09-11,1083
2018-09-12,1088
2018-09-13,1088
2018-09-14,1035
2018-09-15,989
2018-09-16,989
2018-09-17,945
2018-09-18,940
2018-09-19,940
2018-09-20,950
2018-09-21,950
2018-09-22,968
2018-09-23,968
2018-09-24,938
2018-09-25,938
2018-09-26,940
2018-09-27,940
2018-09-28,927
2018-09-29,927
2018-09-30,907
2018-10-02,882
2018-10-03,897
2018-10-04,897
2018-10-05,893
2018-10-06,892
2018-10-07,892
2018-10-08,861
2018-10-09,861
2018-10-10,864
2018-10-11,864
2018-10-12,887
2018-10-13,887
2018-10-14,887
2018-10-15,915
2018-10-16,915
2018-10-17,942
2018-10-18,942
2018-10-19,937
2018-10-20,937
2018-10-21,934
2018-10-22,934
2018-10-23,980
2018-10-24,980
2018-10-25,962
2018-10-26,962
2018-10-27,953
2018-10-28,964
2018-10-29,964
2018-10-30,958
2018-10-31,969
2018-11-01,969
2018-11-03,1001
2018-11-04,978
2018-11-05,973
2018-11-06,951
2018-11-07,951
2018-11-08,960
2018-11-09,960
2018-11-10,1001
2018-11-11,1001
2018-11-12,1009
2018-11-13,980
2018-11-14,980
2018-11-15,991
2018-11-16,1034
2018-11-17,1034
2018-11-18,1072
2018-11-19,1072
2018-11-20,1056
2018-11-21,1056
2018-11-22,1007
2018-11-23,968
2018-11-24,978
2018-11-25,1001
2018-11-26,1001
2018-11-27,984
2018-11-28,969
2018-11-29,990
2018-12-01,994
2018-12-02,967
2018-12-03,967
2018-12-04,967
2018-12-05,976
2018-12-07,979
2018-12-09,973
2018-12-10,987
2018-12-11,987
2018-12-13,950
2018-12-14,950
2018-12-15,917
2018-12-16,883
2018-12-17,883
2018-12-18,882
2018-12-19,902
2018-12-20,920
2018-12-21,904
2018-12-22,910
2018-12-23,887
2018-12-24,861
2018-12-25,861
2018-12-26,836
2018-12-27,862
2018-12-28,862
2018-12-29,893
2018-12-30,893
2018-12-31,892
2019-01-01,892
2019-01-02,898
2019-01-03,909
2019-01-04,935
2019-01-05,961
2019-01-06,940
2019-01-08,949
2019-01-10,925
2019-01-11,945
2019-01-12,936
2019-01-13,894
2019-01-14,853
2019-01-15,867
2019-01-16,888
2019-01-17,890
2019-01-18,872
2019-01-19,832
2019-01-20,792
2019-01-21,803
2019-01-22,807
2019-01-23,825
2019-01-24,821
2019-01-25,814
2019-01-26,788
2019-01-27,761
2019-01-28,748
2019-01-29,742
2019-01-30,751
2019-01-31,732
2019-02-01,711
2019-02-02,704
2019-02-03,698
2019-02-04,698
2019-02-05,715
2019-02-06,740
2019-02-07,726
2019-02-08,719
2019-02-09,723
2019-02-10,722
2019-02-11,696
2019-02-12,679
2019-02-13,673
2019-02-14,692
2019-02-15,690
2019-02-16,681
2019-02-17,655
2019-02-18,651
2019-02-19,684
2019-02-20,705
2019-02-21,706
2019-02-22,711
2019-02-23,703
2019-02-24,690
2019-02-25,712
2019-02-26,722
2019-02-27,702
2019-02-28,696
2019-03-01,693
2019-03-02,673
2019-03-03,674
2019-03-04,666
2019-03-05,667
2019-03-06,683
2019-03-07,677
2019-03-08,687
2019-03-09,695
2019-03-10,686
2019-03-11,676
2019-03-12,675
2019-03-13,668
2019-03-14,689
2019-03-15,687
2019-03-16,681
2019-03-17,684
2019-03-18,684
2019-03-19,660
2019-03-20,654
2019-03-21,670
2019-03-22,662
2019-03-23,666
2019-03-24,680
2019-03-25,668
2019-03-26,666
2019-03-27,668
2019-03-28,670
2019-03-29,677
2019-03-30,677
2019-03-31,701
2019-04-01,719
2019-04-02,723
2019-04-03,745
2019-04-04,748
2019-04-05,768
2019-04-06,793
2019-04-07,781
2019-04-08,762
2019-04-09,747
2019-04-10,762
2019-04-11,785
2019-04-12,782
2019-04-13,781
2019-04-14,791
2019-04-15,810
2019-04-16,848
2019-04-17,867
2019-04-18,880
2019-04-19,868
2019-04-20,848
2019-04-21,831
2019-04-22,811
2019-04-23,797
2019-04-24,785
2019-04-25,784
2019-04-26,823
2019-04-27,859
2019-04-28,858
2019-04-29,852
2019-04-30,827
2019-05-01,796
2019-05-02,811
2019-05-03,803
2019-05-04,781
2019-05-05,752
2019-05-06,735
2019-05-07,733
2019-05-08,732
2019-05-09,743
2019-05-10,732
2019-05-11,730
2019-05-12,728
2019-05-13,753
2019-05-14,743
2019-05-15,739
2019-05-16,752
2019-05-17,752
2019-05-18,753
2019-05-19,745
2019-05-20,764
2019-05-21,763
2019-05-22,756
2019-05-23,780
2019-05-24,789
2019-05-25,786
2019-05-26,800
2019-05-27,790
2019-05-28,793
2019-05-29,823
2019-05-30,853
2019-05-31,894
2019-06-01,929
2019-06-02,976
2019-06-03,1016
2019-06-04,1007
2019-06-05,962
2019-06-06,914
2019-06-07,886
2019-06-08,854
2019-06-09,828
2019-06-10,828
