date_obj,White%20chainbody price
2016-06-24,15796
2016-06-25,15796
2016-06-26,15796
2016-06-27,15796
2016-06-28,15796
2016-06-29,15796
2016-06-30,15796
2016-07-01,15796
2016-07-02,15796
2016-07-03,15796
2016-07-04,15796
2016-07-05,15796
2016-07-06,15796
2016-07-07,15796
2016-07-08,15796
2016-07-09,15796
2016-07-10,15796
2016-07-11,15796
2016-07-12,15796
2016-07-13,15796
2016-07-14,15796
2016-07-15,15796
2016-07-16,15796
2016-07-17,15796
2016-07-18,15015
2016-07-24,15015
2016-07-25,15015
2016-07-26,15015
2016-07-27,15015
2016-07-28,15015
2016-07-29,15015
2016-07-30,15015
2016-07-31,15015
2016-08-01,15015
2016-08-02,15015
2016-08-03,15015
2016-08-04,15015
2016-08-05,15015
2016-08-06,15015
2016-08-07,15015
2016-08-08,15015
2016-08-09,15015
2016-08-10,15015
2016-08-11,15015
2016-08-12,15015
2016-08-13,15015
2016-08-14,15015
2016-08-15,15015
2016-08-16,14286
2016-08-17,14286
2016-08-18,14286
2016-08-19,14286
2016-08-20,14286
2016-08-21,14286
2016-08-22,14286
2016-08-23,14286
2016-08-24,14286
2016-08-25,14286
2016-08-26,14286
2016-08-28,14286
2016-08-31,14286
2016-09-01,14286
2016-09-02,14286
2016-09-03,14286
2016-09-04,14286
2016-09-05,14286
2016-09-06,14286
2016-09-07,14286
2016-09-08,14286
2016-09-09,14286
2016-09-10,14286
2016-09-11,14286
2016-09-12,14286
2016-09-13,14286
2016-09-14,14286
2016-09-15,14286
2016-09-16,14286
2016-09-17,14286
2016-09-18,14286
2016-09-19,14286
2016-09-20,14286
2016-09-21,14286
2016-09-22,13586
2016-09-23,13586
2016-09-24,13586
2016-09-25,13586
2016-09-26,13586
2016-09-27,13586
2016-09-28,13586
2016-09-29,13586
2016-09-30,13586
2016-10-01,13586
2016-10-02,13586
2016-10-03,13586
2016-10-04,13586
2016-10-05,13586
2016-10-06,13586
2016-10-07,13586
2016-10-08,13586
2016-10-09,13586
2016-10-10,13586
2016-10-11,13586
2016-10-12,13586
2016-10-13,13586
2016-10-14,13586
2016-10-15,13586
2016-10-16,13586
2016-10-17,13586
2016-10-18,13586
2016-10-19,13586
2016-10-20,13586
2016-10-21,13586
2016-10-22,13586
2016-10-23,13586
2016-10-24,13586
2016-10-25,13586
2016-10-26,13586
2016-10-27,13586
2016-10-28,13586
2016-10-29,13586
2016-10-30,13586
2016-10-31,12912
2016-11-01,12912
2016-11-02,12912
2016-11-03,12912
2016-11-04,12912
2016-11-05,12912
2016-11-06,12912
2016-11-07,12912
2016-11-08,12912
2016-11-09,12912
2016-11-10,12912
2016-11-11,12912
2016-11-12,12912
2016-11-13,12912
2016-11-14,12912
2016-12-08,12283
2016-12-09,12283
2016-12-10,12283
2016-12-11,12283
2016-12-12,12283
2016-12-13,12283
2016-12-14,12283
2016-12-15,12283
2016-12-16,12283
2016-12-17,12283
2016-12-18,12283
2016-12-19,12283
2016-12-20,12283
2016-12-21,12283
2016-12-22,12283
2016-12-23,12283
2016-12-24,12283
2016-12-25,12283
2016-12-26,12283
2016-12-27,12283
2016-12-28,12283
2016-12-29,12283
2016-12-30,12283
2016-12-31,12283
2017-01-01,12283
2017-01-02,12283
2017-01-03,12283
2017-01-04,12283
2017-01-05,12283
2017-01-06,12283
2017-01-07,12283
2017-01-08,12283
2017-01-09,12283
2017-01-10,11682
2017-01-11,11682
2017-01-12,11682
2017-01-13,11682
2017-01-14,11682
2017-01-15,11682
2017-01-16,11682
2017-01-17,11682
2017-01-18,11682
2017-01-19,11682
2017-01-20,11682
2017-01-21,11682
2017-01-22,11682
2017-01-27,11682
2017-01-28,11682
2017-01-29,11682
2017-01-30,11682
2017-01-31,11682
2017-02-01,11682
2017-02-02,11682
2017-02-03,11682
2017-02-04,11682
2017-02-05,11682
2017-02-06,11682
2017-02-07,11682
2017-02-08,11682
2017-02-09,11110
2017-02-10,11110
2017-02-11,11110
2017-02-12,11110
2017-02-13,11110
2017-02-14,11110
2017-02-15,11110
2017-02-16,11110
2017-02-18,11110
2017-02-19,11110
2017-02-20,11110
2017-02-21,11110
2017-02-22,11110
2017-02-23,11110
2017-02-24,11110
2017-02-25,11110
2017-02-26,11110
2017-02-27,11110
2017-02-28,11110
2017-03-01,11110
2017-03-02,11110
2017-03-03,11110
2017-03-04,11110
2017-03-05,11110
2017-03-06,11110
2017-03-07,11110
2017-03-08,11110
2017-03-09,11110
2017-03-10,10566
2017-03-11,10566
2017-03-12,10566
2017-03-13,10566
2017-03-14,10566
2017-03-15,10566
2017-03-16,10566
2017-03-17,10566
2017-03-18,10566
2017-03-19,10566
2017-03-20,10566
2017-03-21,10566
2017-03-22,10566
2017-03-23,10566
2017-03-24,10566
2017-03-25,10566
2017-03-26,10566
2017-03-27,10566
2017-03-28,10566
2017-03-29,10566
2017-03-30,10566
2017-03-31,10566
2017-04-01,10566
2017-04-02,10566
2017-04-03,10566
2017-04-04,10566
2017-04-12,10048
2017-04-13,10048
2017-04-14,10048
2017-04-15,10048
2017-04-16,10048
2017-04-17,10048
2017-04-18,10048
2017-04-19,10048
2017-04-20,10048
2017-04-21,10048
2017-04-22,10048
2017-04-23,10048
2017-04-24,10048
2017-04-25,10048
2017-04-26,10048
2017-04-27,10048
2017-04-28,10048
2017-04-29,10048
2017-04-30,10048
2017-05-01,10048
2017-05-02,10048
2017-05-03,10048
2017-05-04,10048
2017-05-05,10048
2017-05-06,10048
2017-05-07,10048
2017-05-08,10048
2017-05-09,9598
2017-05-10,9598
2017-05-11,9598
2017-05-12,9598
2017-05-13,9598
2017-05-14,9598
2017-05-15,9598
2017-05-16,9598
2017-05-17,9598
2017-05-18,9598
2017-05-19,9598
2017-05-20,9598
2017-05-21,9598
2017-05-22,9598
2017-05-23,9598
2017-05-24,9598
2017-05-25,9598
2017-05-26,9598
2017-05-27,9598
2017-05-28,9598
2017-05-29,9598
2017-05-30,9598
2017-05-31,9598
2017-06-01,9598
2017-06-02,9598
2017-06-03,9598
2017-06-06,9598
2017-06-07,9598
2017-06-08,9598
2017-06-09,9598
2017-06-10,9133
2017-06-11,9133
2017-06-12,9133
2017-06-13,9133
2017-06-14,9133
2017-06-15,9133
2017-06-16,9133
2017-06-17,9133
2017-06-18,9133
2017-06-19,9133
2017-06-20,9133
2017-06-21,9133
2017-06-22,9133
2017-06-23,9133
2017-06-24,9133
2017-06-25,9133
2017-06-26,9133
2017-06-27,9133
2017-06-28,9133
2017-06-29,9133
2017-06-30,9133
2017-07-01,9133
2017-07-02,9133
2017-07-03,9133
2017-07-04,9133
2017-07-05,9133
2017-07-06,9133
2017-07-07,9133
2017-07-08,9133
2017-07-13,8688
2017-07-14,8688
2017-07-15,8688
2017-07-16,8688
2017-07-17,8688
2017-07-18,8688
2017-07-19,8688
2017-07-20,8688
2017-07-21,8688
2017-07-22,8688
2017-07-23,8688
2017-07-24,8688
2017-07-25,8688
2017-07-26,8688
2017-07-27,8688
2017-07-28,8688
2017-07-29,8688
2017-07-30,8688
2017-07-31,8688
2017-08-01,8688
2017-08-02,8688
2017-08-03,8688
2017-08-04,8688
2017-08-05,8286
2017-08-06,8286
2017-08-09,8286
2017-08-10,8286
2017-08-11,8286
2017-08-12,8286
2017-08-13,8286
2017-08-14,8286
2017-08-15,8286
2017-08-16,8286
2017-08-17,8286
2017-08-18,8286
2017-08-19,8286
2017-08-20,8286
2017-08-21,8286
2017-08-22,8286
2017-08-23,8286
2017-08-24,8286
2017-08-25,8286
2017-08-26,8286
2017-08-27,8286
2017-08-28,8286
2017-08-29,8286
2017-08-30,8286
2017-08-31,8286
2017-09-01,8286
2017-09-02,8286
2017-09-03,8286
2017-09-04,8286
2017-09-05,8286
2017-09-06,8286
2017-09-07,8286
2017-09-08,8286
2017-09-09,7883
2017-09-10,7883
2017-09-11,7883
2017-09-12,7883
2017-09-13,7883
2017-09-14,7883
2017-09-15,7883
2017-09-16,7883
2017-09-17,7883
2017-09-18,7883
2017-09-19,7883
2017-09-20,7883
2017-09-21,7883
2017-09-22,7883
2017-09-23,7883
2017-09-24,7883
2017-09-25,7883
2017-09-26,7883
2017-09-27,7883
2017-09-28,7883
2017-09-29,7883
2017-09-30,7883
2017-10-01,7883
2017-10-02,7883
2017-10-03,7883
2017-10-04,7883
2017-10-05,7883
2017-10-06,7883
2017-10-07,7883
2017-10-08,7883
2017-10-09,7883
2017-10-10,7883
2017-10-11,7883
2017-10-12,7497
2017-10-13,7497
2017-10-14,7497
2017-10-15,7497
2017-10-16,7497
2017-10-17,7497
2017-10-18,7497
2017-10-19,7497
2017-10-20,7497
2017-10-21,7497
2017-10-22,7497
2017-10-23,7497
2017-10-24,7497
2017-10-25,7497
2017-10-26,7497
2017-10-27,7497
2017-10-28,7497
2017-10-29,7497
2017-10-30,7497
2017-10-31,7497
2017-11-01,7497
2017-11-02,7497
2017-11-03,7497
2017-11-04,7497
2017-11-05,7497
2017-11-06,7497
2017-11-07,7497
2017-11-08,7497
2017-11-09,7497
2017-11-10,7497
2017-11-11,7497
2017-11-12,7497
2017-11-13,7497
2017-11-14,7128
2017-11-15,7128
2017-11-16,7128
2017-11-17,7128
2017-11-18,7128
2017-11-19,7128
2017-11-20,7128
2017-11-21,7128
2017-11-22,7128
2017-11-23,7128
2017-11-24,7128
2017-11-25,7128
2017-11-26,7128
2017-11-27,7128
2017-11-28,7128
2017-11-29,7128
2017-11-30,7128
2017-12-01,7128
2017-12-02,7128
2017-12-03,7128
2017-12-04,7128
2017-12-05,7128
2017-12-06,7128
2017-12-07,7128
2017-12-08,7128
2017-12-09,7128
2017-12-10,6781
2017-12-11,6781
2017-12-12,6781
2017-12-13,6781
2017-12-14,6781
2017-12-15,6781
2017-12-16,6781
2017-12-17,6781
2017-12-18,6781
2017-12-19,6781
2017-12-20,6781
2017-12-21,6781
2017-12-22,6781
2017-12-23,6781
2017-12-24,6781
2017-12-25,6781
2017-12-26,6781
2017-12-27,6781
2017-12-28,6781
2017-12-29,6781
2017-12-30,6781
2017-12-31,6781
2018-01-01,6474
2018-01-02,6474
2018-01-03,6474
2018-01-04,6474
2018-01-05,6474
2018-01-06,6474
2018-01-07,6474
2018-01-08,6474
2018-01-09,6474
2018-01-10,6474
2018-01-11,6474
2018-01-12,6474
2018-01-13,6474
2018-01-14,6474
2018-01-15,6474
2018-01-16,6474
2018-01-17,6474
2018-01-18,6474
2018-01-19,6474
2018-01-20,6474
2018-01-21,6474
2018-01-22,6474
2018-01-23,6277
2018-01-24,6277
2018-01-25,6277
2018-01-26,6277
2018-01-27,6277
2018-01-28,6277
2018-01-29,6277
2018-01-30,6277
2018-02-01,6277
2018-02-02,6277
2018-02-03,6277
2018-02-04,6277
2018-02-05,6277
2018-02-06,6277
2018-02-07,5974
2018-02-08,5974
2018-02-09,5974
2018-02-10,5974
2018-02-11,5974
2018-02-12,5974
2018-02-13,5974
2018-02-14,5974
2018-02-15,5974
2018-02-16,5974
2018-02-17,5974
2018-02-18,5862
2018-02-19,5862
2018-02-20,5862
2018-02-21,5862
2018-02-22,5862
2018-02-23,5862
2018-02-24,5862
2018-02-25,5862
2018-02-26,5862
2018-02-27,5862
2018-02-28,5862
2018-03-01,5789
2018-03-02,5789
2018-03-03,5789
2018-03-04,5789
2018-03-05,5789
2018-03-06,5789
2018-03-07,5789
2018-03-08,5789
2018-03-09,5789
2018-03-10,5789
2018-03-11,5789
2018-03-12,5789
2018-03-13,5789
2018-03-14,5789
2018-03-15,5554
2018-03-16,5554
2018-03-17,5554
2018-03-18,5554
2018-03-19,5554
2018-03-20,5554
2018-03-21,5554
2018-03-23,5554
2018-03-24,5554
2018-03-26,5554
2018-03-27,5554
2018-03-28,5554
2018-03-29,5554
2018-03-30,5554
2018-03-31,5554
2018-04-01,5554
2018-04-02,5554
2018-04-03,5554
2018-04-04,5314
2018-04-05,5314
2018-04-06,5314
2018-04-08,5314
2018-04-09,5314
2018-04-10,5314
2018-04-11,5314
2018-04-12,5314
2018-04-13,5314
2018-04-14,5314
2018-04-16,5314
2018-04-17,5314
2018-04-18,5314
2018-04-19,5314
2018-04-20,5056
2018-04-21,5056
2018-04-22,5056
2018-04-23,5056
2018-04-24,5056
2018-04-25,5056
2018-04-26,5056
2018-04-27,5056
2018-04-28,5056
2018-04-29,5056
2018-04-30,5056
2018-05-01,5056
2018-05-02,5056
2018-05-03,5056
2018-05-04,5056
2018-05-05,5056
2018-05-06,5056
2018-05-07,5056
2018-05-08,5056
2018-05-09,4811
2018-05-10,4811
2018-05-11,4811
2018-05-12,4811
2018-05-13,4811
2018-05-14,4811
2018-05-15,4811
2018-05-16,4811
2018-05-17,4811
2018-05-18,4811
2018-05-19,4811
2018-05-20,4811
2018-05-21,4811
2018-05-22,4811
2018-05-23,4811
2018-05-24,4811
2018-05-25,4811
2018-05-26,4588
2018-05-27,4588
2018-05-28,4588
2018-05-29,4588
2018-05-30,4588
2018-05-31,4588
2018-06-01,4588
2018-06-02,4588
2018-06-03,4588
2018-06-04,4588
2018-06-05,4588
2018-06-06,4588
2018-06-07,4588
2018-06-08,4588
2018-06-09,4588
2018-06-10,4588
2018-06-11,4588
2018-06-12,4588
2018-06-13,4371
2018-06-14,4371
2018-06-15,4371
2018-06-16,4371
2018-06-17,4371
2018-06-18,4371
2018-06-19,4371
2018-06-20,4371
2018-06-21,4371
2018-06-22,4371
2018-06-23,4371
2018-06-24,4371
2018-06-25,4371
2018-06-26,4371
2018-06-27,4371
2018-06-28,4371
2018-06-29,4165
2018-06-30,4165
2018-07-01,4165
2018-07-02,4165
2018-07-03,4165
2018-07-04,4165
2018-07-05,4165
2018-07-06,4165
2018-07-07,4165
2018-07-08,4165
2018-07-09,4165
2018-07-10,4165
2018-07-11,4165
2018-07-12,4165
2018-07-13,4165
2018-07-14,4165
2018-07-15,4165
2018-07-16,4165
2018-07-17,4165
2018-07-18,4165
2018-07-19,4165
2018-07-20,4165
2018-07-21,4165
2018-07-22,4165
2018-07-23,4165
2018-07-24,4165
2018-07-25,4165
2018-07-26,3975
2018-07-27,3975
2018-07-28,3975
2018-07-29,3975
2018-07-30,3975
2018-07-31,3975
2018-08-01,3975
2018-08-02,3975
2018-08-03,3975
2018-08-04,3975
2018-08-05,3975
2018-08-06,3975
2018-08-07,3975
2018-08-08,3975
2018-08-09,3786
2018-08-10,3786
2018-08-11,3786
2018-08-12,3786
2018-08-14,3786
2018-08-16,3786
2018-08-17,3786
2018-08-18,3786
2018-08-19,3786
2018-08-20,3786
2018-08-21,3786
2018-08-22,3625
2018-08-23,3625
2018-08-24,3625
2018-08-25,3625
2018-08-26,3625
2018-08-27,3625
2018-08-28,3625
2018-08-29,3625
2018-08-30,3625
2018-08-31,3625
2018-09-01,3625
2018-09-02,3625
2018-09-03,3589
2018-09-04,3589
2018-09-05,3589
2018-09-06,3589
2018-09-07,3589
2018-09-08,3589
2018-09-09,3589
2018-09-10,3589
2018-09-11,3589
2018-09-12,3589
2018-09-13,3589
2018-09-14,3589
2018-09-15,3425
2018-09-16,3425
2018-09-17,3425
2018-09-18,3425
2018-09-19,3425
2018-09-20,3425
2018-09-21,3425
2018-09-22,3425
2018-09-23,3425
2018-09-24,3425
2018-09-25,3425
2018-09-26,3425
2018-09-27,3425
2018-09-28,3260
2018-09-29,3260
2018-09-30,3260
2018-10-02,3260
2018-10-03,3260
2018-10-04,3260
2018-10-05,3260
2018-10-06,3260
2018-10-07,3260
2018-10-08,3260
2018-10-09,3260
2018-10-10,3260
2018-10-11,3260
2018-10-12,3101
2018-10-13,3101
2018-10-14,3101
2018-10-15,3101
2018-10-16,3101
2018-10-17,3101
2018-10-18,3101
2018-10-19,3101
2018-10-20,3101
2018-10-21,3101
2018-10-22,3101
2018-10-23,3101
2018-10-24,3101
2018-10-25,3101
2018-10-26,3101
2018-10-27,3101
2018-10-28,3101
2018-10-29,3009
2018-10-30,3009
2018-10-31,3009
2018-11-01,3009
2018-11-03,3009
2018-11-04,3009
2018-11-05,3009
2018-11-06,3009
2018-11-07,2933
2018-11-08,2933
2018-11-09,2933
2018-11-10,2933
2018-11-11,2933
2018-11-12,2933
2018-11-13,2933
2018-11-14,2933
2018-11-15,2797
2018-11-16,2797
2018-11-17,2797
2018-11-18,2797
2018-11-19,2797
2018-11-20,2797
2018-11-21,2797
2018-11-22,2797
2018-11-23,2672
2018-11-24,2672
2018-11-25,2672
2018-11-26,2672
2018-11-27,2672
2018-11-28,2672
2018-11-29,2672
2018-12-01,2672
2018-12-02,2624
2018-12-03,2624
2018-12-04,2624
2018-12-05,2624
2018-12-07,2624
2018-12-09,2624
2018-12-10,2624
2018-12-11,2624
2018-12-12,2624
2018-12-13,2556
2018-12-14,2556
2018-12-15,2556
2018-12-16,2556
2018-12-17,2556
2018-12-18,2556
2018-12-19,2556
2018-12-20,2556
2018-12-21,2556
2018-12-22,2556
2018-12-23,2556
2018-12-24,2556
2018-12-25,2556
2018-12-26,2509
2018-12-27,2509
2018-12-28,2509
2018-12-29,2509
2018-12-30,2509
2018-12-31,2509
2019-01-01,2509
2019-01-02,2509
2019-01-03,2509
2019-01-04,2509
2019-01-05,2509
2019-01-06,2404
2019-01-08,2404
2019-01-10,2404
2019-01-11,2404
2019-01-12,2404
2019-01-13,2404
2019-01-14,2404
2019-01-15,2404
2019-01-16,2404
2019-01-17,2404
2019-01-18,2404
2019-01-19,2362
2019-01-20,2362
2019-01-21,2362
2019-01-22,2362
2019-01-23,2362
2019-01-25,2362
2019-01-26,2362
2019-01-27,2362
2019-01-28,2362
2019-01-29,2362
2019-01-30,2362
2019-01-31,2362
2019-02-01,2313
2019-02-02,2313
2019-02-03,2313
2019-02-04,2313
2019-02-05,2313
2019-02-06,2313
2019-02-07,2313
2019-02-08,2313
2019-02-09,2313
2019-02-10,2313
2019-02-11,2313
2019-02-12,2313
2019-02-13,2313
2019-02-14,2313
2019-02-15,2313
2019-02-16,2313
2019-02-17,2365
2019-02-18,2365
2019-02-19,2365
2019-02-20,2365
2019-02-21,2365
2019-02-22,2365
2019-02-23,2365
2019-02-24,2365
2019-02-25,2365
2019-02-26,2365
2019-02-27,2365
2019-02-28,2365
2019-03-01,2365
2019-03-02,2365
2019-03-03,2365
2019-03-04,2365
2019-03-05,2365
2019-03-06,2365
2019-03-07,2365
2019-03-08,2365
2019-03-09,2365
2019-03-10,2365
2019-03-11,2253
2019-03-12,2253
2019-03-13,2253
2019-03-14,2253
2019-03-15,2253
2019-03-16,2253
2019-03-17,2253
2019-03-18,2253
2019-03-19,2253
2019-03-20,2253
2019-03-21,2253
2019-03-22,2253
2019-03-23,2198
2019-03-24,2198
2019-03-25,2198
2019-03-26,2198
2019-03-27,2198
2019-03-28,2198
2019-03-29,2198
2019-03-30,2198
2019-03-31,2198
2019-04-01,2198
2019-04-02,2198
2019-04-03,2198
2019-04-04,2198
2019-04-05,2198
2019-04-06,2198
