date_obj,Cream%20robe%20top price
2015-07-05,3767
2015-07-06,3767
2015-07-07,3767
2015-07-08,3767
2015-07-09,3767
2015-07-10,3582
2015-07-11,3582
2015-07-12,3582
2015-07-13,3582
2015-07-14,3582
2015-07-15,3582
2015-07-16,3418
2015-07-17,3418
2015-07-18,3418
2015-07-19,3418
2015-07-20,3418
2015-07-21,3256
2015-07-22,3256
2015-07-23,3256
2015-07-24,3256
2015-07-25,3256
2015-07-26,3099
2015-07-27,3099
2015-07-28,3099
2015-07-29,3099
2015-07-30,3099
2015-07-31,2944
2015-08-01,2944
2015-08-02,2944
2015-08-03,2944
2015-08-04,2944
2015-08-05,2803
2015-08-06,2803
2015-08-07,2803
2015-08-08,2803
2015-08-09,2803
2015-08-10,2685
2015-08-11,2685
2015-08-12,2685
2015-08-13,2685
2015-08-14,2685
2015-08-15,2685
2015-08-16,2557
2015-08-17,2557
2015-08-18,2557
2015-08-19,2557
2015-08-20,2557
2015-08-21,2434
2015-08-22,2434
2015-08-23,2434
2015-08-24,2434
2015-08-25,2434
2015-08-26,2434
2015-08-27,2316
2015-08-28,2316
2015-08-29,2316
2015-08-30,2316
2015-08-31,2316
2015-09-01,445
2015-09-02,2213
2015-09-07,2213
2015-09-08,2126
2015-09-10,2126
2015-09-14,2023
2015-09-16,2023
2015-09-22,1928
2015-09-23,1928
2015-09-24,1928
2015-09-25,1928
2015-09-27,1839
2015-09-28,1839
2015-09-29,1839
2015-09-30,1839
2015-10-05,1797
2015-10-06,1797
2015-10-07,1797
2015-10-08,1797
2015-10-09,1716
2015-10-10,1716
2015-10-11,1716
2015-10-12,1716
2015-10-13,1716
2015-10-14,1716
2015-10-15,1716
2015-10-16,1646
2015-10-17,1646
2015-10-18,1646
2015-10-19,1646
2015-10-20,1646
2015-10-22,1646
2015-10-23,1596
2015-10-24,1596
2015-10-25,1596
2015-10-26,1596
2015-10-27,1596
2015-10-29,1596
2015-10-30,1581
2015-10-31,1581
2015-11-01,1581
2015-11-02,1581
2015-11-03,1581
2015-11-04,1581
2015-11-05,1581
2015-11-06,1581
2015-11-07,1567
2015-11-08,1567
2015-11-09,1567
2015-11-10,1567
2015-11-11,1567
2015-11-12,1567
2015-11-13,1567
2015-11-14,1567
2015-11-15,1517
2015-11-16,1517
2015-11-17,1517
2015-11-18,1517
2015-11-19,1517
2015-11-20,1517
2015-11-21,1517
2015-11-22,1532
2015-11-23,1532
2015-11-24,1532
2015-11-25,1532
2015-11-26,1532
2015-11-27,1532
2015-11-28,1532
2015-11-29,1462
2015-11-30,1462
2015-12-01,1462
2015-12-02,1462
2015-12-03,1462
2015-12-04,1462
2015-12-05,1462
2015-12-06,1392
2015-12-07,1392
2015-12-08,1392
2015-12-09,1392
2015-12-10,1392
2015-12-11,1392
2015-12-12,1392
2015-12-13,1349
2015-12-14,1349
2015-12-15,1349
2015-12-16,1349
2015-12-17,1349
2015-12-18,1349
2015-12-19,1314
2015-12-20,1314
2015-12-21,1314
2015-12-22,1314
2015-12-23,1314
2015-12-24,1314
2015-12-25,1270
2015-12-26,1270
2015-12-27,1270
2015-12-28,1270
2015-12-29,1270
2015-12-30,1207
2015-12-31,1207
2016-01-01,1207
2016-01-02,1207
2016-01-03,1207
2016-01-04,1149
2016-01-05,1149
2016-01-06,1149
2016-01-07,1149
2016-01-08,1149
2016-01-09,1149
2016-01-10,1094
2016-01-11,1094
2016-01-12,1094
2016-01-13,1094
2016-01-14,1094
2016-01-15,1083
2016-01-16,1083
2016-01-17,1083
2016-01-18,1083
2016-01-19,1083
2016-01-20,1083
2016-01-21,1054
2016-01-22,1054
2016-01-23,1054
2016-01-24,1054
2016-01-25,1054
2016-01-26,1054
2016-01-27,1001
2016-01-28,1001
2016-01-29,1001
2016-01-30,1001
2016-01-31,1001
2016-02-01,1001
2016-02-02,959
2016-02-03,959
2016-02-04,959
2016-02-05,959
2016-02-06,959
2016-02-07,959
2016-02-08,944
2016-02-09,944
2016-02-10,944
2016-02-11,944
2016-02-12,944
2016-02-13,912
2016-02-14,912
2016-02-15,912
2016-02-16,912
2016-02-17,912
2016-02-18,912
2016-02-19,900
2016-02-20,900
2016-02-21,900
2016-02-22,900
2016-02-23,862
2016-02-24,862
2016-02-25,862
2016-02-26,862
2016-02-27,862
2016-02-28,852
2016-03-01,852
2016-03-02,852
2016-03-03,852
2016-03-04,841
2016-03-05,841
2016-03-06,841
2016-03-07,841
2016-03-08,841
2016-03-09,837
2016-03-10,837
2016-03-11,837
2016-03-12,837
2016-03-13,837
2016-03-14,831
2016-03-15,831
2016-03-16,831
2016-03-17,831
2016-03-18,831
2016-03-19,850
2016-03-20,850
2016-03-21,850
2016-03-22,850
2016-03-23,850
2016-03-24,844
2016-03-25,844
2016-03-26,844
2016-03-27,844
2016-03-28,810
2016-03-29,810
2016-03-30,810
2016-03-31,810
2016-04-01,810
2016-04-02,829
2016-04-03,829
2016-04-04,829
2016-04-05,829
2016-04-06,829
2016-04-07,800
2016-04-08,800
2016-04-09,800
2016-04-10,800
2016-04-11,800
2016-04-12,809
2016-04-13,809
2016-04-14,809
2016-04-15,809
2016-04-16,794
2016-04-17,794
2016-04-18,794
2016-04-19,794
2016-04-20,794
2016-04-21,763
2016-04-22,763
2016-04-23,763
2016-04-24,763
2016-04-25,763
2016-04-26,752
2016-04-27,752
2016-04-28,752
2016-04-29,752
2016-04-30,752
2016-05-01,743
2016-05-02,743
2016-05-03,743
2016-05-04,743
2016-05-05,723
2016-05-06,723
2016-05-07,723
2016-05-08,723
2016-05-09,723
2016-05-10,724
2016-05-11,724
2016-05-12,724
2016-05-13,724
2016-05-14,724
2016-05-15,707
2016-05-16,707
2016-05-17,707
2016-05-18,707
2016-05-19,707
2016-05-22,707
2016-05-23,707
2016-05-24,713
2016-05-25,713
2016-05-26,713
2016-05-27,713
2016-05-28,713
2016-05-29,694
2016-05-30,694
2016-05-31,694
2016-06-01,694
2016-06-02,694
2016-06-03,684
2016-06-04,684
2016-06-05,684
2016-06-06,684
2016-06-07,684
2016-06-08,664
2016-06-09,664
2016-06-10,664
2016-06-11,664
2016-06-12,644
2016-06-13,644
2016-06-14,644
2016-06-15,644
2016-06-16,644
2016-06-17,645
2016-06-18,645
2016-06-19,645
2016-06-20,645
2016-06-21,645
2016-06-22,655
2016-06-23,655
2016-06-24,655
2016-06-25,655
2016-06-26,655
2016-06-27,655
2016-06-28,664
2016-06-29,664
2016-06-30,664
2016-07-01,664
2016-07-02,651
2016-07-03,651
2016-07-04,651
2016-07-05,651
2016-07-06,646
2016-07-07,646
2016-07-08,646
2016-07-09,646
2016-07-10,670
2016-07-11,670
2016-07-12,662
2016-07-13,662
2016-07-14,633
2016-07-15,633
2016-07-16,633
2016-07-17,664
2016-07-18,664
2016-07-23,695
2016-07-24,695
2016-07-25,695
2016-07-26,671
2016-07-27,671
2016-07-28,671
2016-07-29,671
2016-07-30,642
2016-07-31,642
2016-08-01,642
2016-08-02,642
2016-08-03,625
2016-08-04,625
2016-08-05,625
2016-08-06,625
2016-08-07,637
2016-08-08,637
2016-08-09,637
2016-08-10,637
2016-08-11,637
2016-08-12,648
2016-08-13,648
2016-08-14,648
2016-08-15,648
2016-08-16,631
2016-08-17,631
2016-08-18,631
2016-08-19,631
2016-08-20,631
2016-08-21,620
2016-08-22,620
2016-08-23,620
2016-08-24,620
2016-08-25,620
2016-08-26,620
2016-08-28,625
2016-08-31,625
2016-09-01,632
2016-09-02,632
2016-09-03,632
2016-09-04,632
2016-09-05,632
2016-09-06,634
2016-09-07,634
2016-09-08,634
2016-09-09,634
2016-09-10,634
2016-09-11,634
2016-09-12,619
2016-09-13,619
2016-09-14,619
2016-09-15,619
2016-09-16,619
2016-09-17,619
2016-09-18,619
2016-09-19,619
2016-09-20,619
2016-09-21,619
2016-09-22,619
2016-09-23,619
2016-09-24,611
2016-09-25,611
2016-09-26,611
2016-09-27,611
2016-09-28,611
2016-09-29,611
2016-09-30,605
2016-10-01,605
2016-10-02,605
2016-10-03,605
2016-10-04,605
2016-10-05,605
2016-10-06,605
2016-10-07,605
2016-10-08,596
2016-10-09,596
2016-10-10,596
2016-10-11,596
2016-10-12,596
2016-10-13,596
2016-10-14,596
2016-10-15,592
2016-10-16,592
2016-10-17,592
2016-10-18,592
2016-10-19,592
2016-10-20,592
2016-10-21,584
2016-10-22,584
2016-10-23,584
2016-10-24,584
2016-10-25,584
2016-10-26,586
2016-10-27,586
2016-10-28,586
2016-10-29,586
2016-10-30,586
2016-10-31,586
2016-11-01,600
2016-11-02,600
2016-11-03,600
2016-11-04,600
2016-11-05,600
2016-11-06,599
2016-11-07,599
2016-11-08,599
2016-11-09,599
2016-11-10,599
2016-11-11,599
2016-11-12,599
2016-11-13,611
2016-11-14,611
2016-11-15,611
2016-12-07,613
2016-12-08,611
2016-12-09,611
2016-12-10,611
2016-12-11,611
2016-12-12,611
2016-12-13,618
2016-12-14,618
2016-12-15,618
2016-12-16,618
2016-12-17,618
2016-12-18,618
2016-12-19,618
2016-12-20,618
2016-12-21,618
2016-12-22,618
2016-12-23,615
2016-12-24,615
2016-12-25,615
2016-12-26,615
2016-12-27,615
2016-12-28,624
2016-12-29,624
2016-12-30,624
2016-12-31,624
2017-01-01,624
2017-01-02,600
2017-01-03,600
2017-01-04,600
2017-01-05,600
2017-01-06,600
2017-01-07,576
2017-01-08,576
2017-01-09,576
2017-01-10,576
2017-01-11,558
2017-01-12,558
2017-01-13,558
2017-01-14,558
2017-01-15,562
2017-01-16,562
2017-01-17,562
2017-01-18,562
2017-01-19,563
2017-01-20,563
2017-01-21,563
2017-01-22,563
2017-01-23,563
2017-01-27,556
2017-01-28,532
2017-01-29,532
2017-01-30,532
2017-01-31,532
2017-02-01,542
2017-02-02,542
2017-02-03,542
2017-02-04,542
2017-02-05,542
2017-02-06,537
2017-02-07,537
2017-02-08,537
2017-02-09,537
2017-02-10,531
2017-02-11,531
2017-02-12,531
2017-02-13,531
2017-02-14,535
2017-02-15,535
2017-02-16,535
2017-02-18,535
2017-02-19,527
2017-02-20,527
2017-02-21,527
2017-02-22,527
2017-02-23,527
2017-02-24,533
2017-02-25,533
2017-02-26,533
2017-02-27,533
2017-02-28,508
2017-03-01,508
2017-03-02,508
2017-03-03,508
2017-03-04,508
2017-03-05,513
2017-03-06,513
2017-03-07,513
2017-03-08,513
2017-03-09,513
2017-03-10,505
2017-03-11,505
2017-03-12,505
2017-03-13,505
2017-03-14,499
2017-03-15,499
2017-03-16,499
2017-03-17,499
2017-03-18,491
2017-03-19,491
2017-03-20,491
2017-03-21,491
2017-03-22,503
2017-03-23,503
2017-03-24,503
2017-03-25,503
2017-03-26,503
2017-03-27,499
2017-03-28,499
2017-03-29,499
2017-03-30,499
2017-03-31,495
2017-04-01,495
2017-04-02,495
2017-04-03,495
2017-04-04,495
2017-04-12,483
2017-04-13,483
2017-04-14,481
2017-04-15,481
2017-04-16,481
2017-04-17,481
2017-04-18,483
2017-04-19,483
2017-04-20,483
2017-04-21,483
2017-04-22,483
2017-04-23,487
2017-04-24,487
2017-04-25,487
2017-04-26,487
2017-04-27,483
2017-04-28,483
2017-04-29,483
2017-04-30,483
2017-05-01,480
2017-05-02,480
2017-05-03,480
2017-05-04,480
2017-05-05,480
2017-05-06,480
2017-05-07,480
2017-05-08,480
2017-05-09,480
2017-05-10,480
2017-05-11,482
2017-05-12,482
2017-05-13,482
2017-05-14,482
2017-05-15,482
2017-05-16,495
2017-05-17,495
2017-05-18,495
2017-05-19,495
2017-05-20,495
2017-05-21,495
2017-05-22,495
2017-05-23,495
2017-05-24,495
2017-05-25,495
2017-05-26,495
2017-05-27,495
2017-05-28,504
2017-05-29,504
2017-05-30,504
2017-05-31,504
2017-06-01,504
2017-06-02,504
2017-06-03,481
2017-06-04,481
2017-06-05,481
2017-06-06,481
2017-06-07,481
2017-06-08,460
2017-06-09,460
2017-06-10,460
2017-06-11,460
2017-06-12,438
2017-06-13,438
2017-06-14,438
2017-06-15,438
2017-06-16,438
2017-06-17,438
2017-06-18,422
2017-06-19,422
2017-06-20,422
2017-06-21,422
2017-06-22,422
2017-06-23,422
2017-06-24,421
2017-06-25,421
2017-06-26,421
2017-06-27,421
2017-06-28,421
2017-06-29,423
2017-06-30,423
2017-07-01,423
2017-07-02,423
2017-07-03,423
2017-07-04,423
2017-07-05,426
2017-07-06,426
2017-07-07,426
2017-07-08,426
2017-07-13,432
2017-07-14,432
2017-07-15,442
2017-07-16,442
2017-07-17,442
2017-07-18,442
2017-07-19,442
2017-07-20,440
2017-07-21,440
2017-07-22,440
2017-07-23,440
2017-07-24,440
2017-07-25,440
2017-07-26,440
2017-07-27,440
2017-07-28,440
2017-07-29,440
2017-07-30,437
2017-07-31,437
2017-08-01,437
2017-08-02,437
2017-08-03,437
2017-08-04,437
2017-08-05,444
2017-08-06,444
2017-08-09,444
2017-08-10,453
2017-08-11,453
2017-08-12,453
2017-08-13,453
2017-08-14,453
2017-08-15,453
2017-08-16,451
2017-08-17,451
2017-08-18,451
2017-08-19,451
2017-08-20,451
2017-08-21,448
2017-08-22,448
2017-08-23,448
2017-08-24,448
2017-08-25,448
2017-08-26,455
2017-08-27,455
2017-08-28,455
2017-08-29,455
2017-08-30,455
2017-08-31,455
2017-09-01,455
2017-09-03,460
2017-09-04,460
2017-09-05,460
2017-09-06,460
2017-09-07,460
2017-09-08,459
2017-09-09,459
2017-09-10,459
2017-09-11,459
2017-09-12,459
2017-09-13,462
2017-09-14,462
2017-09-15,462
2017-09-16,462
2017-09-17,462
2017-09-18,474
2017-09-19,474
2017-09-20,474
2017-09-21,474
2017-09-22,474
2017-09-23,474
2017-09-24,481
2017-09-25,481
2017-09-26,481
2017-09-27,481
2017-09-28,481
2017-09-29,472
2017-09-30,472
2017-10-01,472
2017-10-02,472
2017-10-03,472
2017-10-04,472
2017-10-05,463
2017-10-06,463
2017-10-07,463
2017-10-08,463
2017-10-09,463
2017-10-10,463
2017-10-11,464
2017-10-12,464
2017-10-13,464
2017-10-14,464
2017-10-15,464
2017-10-16,471
2017-10-17,471
2017-10-18,471
2017-10-19,471
2017-10-20,471
2017-10-21,471
2017-10-22,468
2017-10-23,468
2017-10-24,468
2017-10-25,468
2017-10-26,468
2017-10-27,468
2017-10-28,468
2017-10-29,473
2017-10-30,473
2017-10-31,473
2017-11-01,473
2017-11-02,473
2017-11-03,473
2017-11-04,484
2017-11-05,484
2017-11-06,484
2017-11-07,484
2017-11-08,484
2017-11-09,484
2017-11-10,487
2017-11-11,487
2017-11-12,487
2017-11-13,487
2017-11-14,487
2017-11-15,487
2017-11-16,482
2017-11-17,482
2017-11-18,482
2017-11-19,482
2017-11-20,482
2017-11-21,482
2017-11-22,464
2017-11-23,464
2017-11-24,464
2017-11-25,464
2017-11-26,464
2017-11-27,464
2017-11-28,442
2017-11-29,442
2017-11-30,442
2017-12-01,442
2017-12-02,442
2017-12-03,421
2017-12-04,421
2017-12-05,421
2017-12-06,421
2017-12-07,421
2017-12-08,421
2017-12-09,407
2017-12-10,407
2017-12-11,407
2017-12-12,407
2017-12-13,407
2017-12-14,407
2017-12-15,400
2017-12-16,400
2017-12-17,400
2017-12-18,400
2017-12-19,400
2017-12-20,400
2017-12-21,400
2017-12-22,400
2017-12-23,400
2017-12-24,400
2017-12-25,400
2017-12-26,400
2017-12-27,405
2017-12-28,405
2017-12-29,405
2017-12-30,405
2017-12-31,405
2018-01-01,406
2018-01-02,406
2018-01-03,406
2018-01-04,406
2018-01-05,406
2018-01-06,415
2018-01-07,415
2018-01-08,415
2018-01-09,415
2018-01-10,415
2018-01-11,415
2018-01-12,417
2018-01-13,417
2018-01-14,417
2018-01-15,417
2018-01-16,417
2018-01-17,419
2018-01-18,419
2018-01-19,419
2018-01-20,419
2018-01-21,419
2018-01-22,417
2018-01-23,417
2018-01-24,417
2018-01-25,417
2018-01-26,417
2018-01-27,417
2018-01-28,423
2018-01-29,423
2018-01-30,423
2018-01-31,421
2018-02-01,421
2018-02-02,421
2018-02-03,434
2018-02-04,434
2018-02-05,434
2018-02-06,434
2018-02-07,432
2018-02-08,432
2018-02-09,432
2018-02-10,432
2018-02-11,436
2018-02-12,436
2018-02-13,436
2018-02-14,437
2018-02-15,437
2018-02-16,437
2018-02-17,443
2018-02-18,443
2018-02-19,443
2018-02-20,450
2018-02-21,450
2018-02-22,450
2018-02-23,457
2018-02-24,457
2018-02-25,457
2018-02-26,463
2018-02-27,463
2018-02-28,463
2018-03-01,463
2018-03-02,464
2018-03-03,464
2018-03-04,464
2018-03-05,468
2018-03-06,468
2018-03-07,468
2018-03-08,468
2018-03-09,461
2018-03-10,461
2018-03-11,461
2018-03-12,462
2018-03-13,462
2018-03-14,462
2018-03-15,462
2018-03-16,459
2018-03-17,459
2018-03-18,459
2018-03-19,451
2018-03-20,451
2018-03-21,451
2018-03-23,455
2018-03-24,455
2018-03-25,455
2018-03-26,455
2018-03-27,455
2018-03-28,455
2018-03-29,455
2018-03-30,455
2018-03-31,472
2018-04-01,472
2018-04-02,472
2018-04-03,471
2018-04-04,471
2018-04-05,471
2018-04-06,471
2018-04-07,485
2018-04-08,485
2018-04-09,485
2018-04-10,489
2018-04-11,489
2018-04-12,489
2018-04-13,489
2018-04-14,492
2018-04-15,492
2018-04-16,492
2018-04-17,489
2018-04-18,489
2018-04-19,489
2018-04-20,489
2018-04-21,495
2018-04-22,495
2018-04-23,495
2018-04-24,495
2018-04-25,499
2018-04-26,499
2018-04-27,499
2018-04-28,499
2018-04-29,502
2018-04-30,502
2018-05-01,502
2018-05-03,494
2018-05-04,494
2018-05-05,494
2018-05-07,508
2018-05-08,508
2018-05-09,508
2018-05-10,522
2018-05-11,522
2018-05-12,522
2018-05-13,522
2018-05-14,512
2018-05-15,512
2018-05-16,512
2018-05-17,512
2018-05-18,535
2018-05-19,535
2018-05-20,535
2018-05-21,562
2018-05-22,562
2018-05-23,562
2018-05-24,562
2018-05-25,556
2018-05-26,556
2018-05-27,556
2018-05-28,552
2018-05-29,552
2018-05-30,552
2018-05-31,543
2018-06-01,543
2018-06-02,543
2018-06-03,544
2018-06-04,544
2018-06-05,544
2018-06-06,540
2018-06-07,540
2018-06-08,540
2018-06-09,540
2018-06-10,533
2018-06-11,533
2018-06-12,533
2018-06-13,527
2018-06-14,527
2018-06-15,527
2018-06-16,527
2018-06-17,520
2018-06-18,520
2018-06-19,520
2018-06-20,520
2018-06-21,513
2018-06-22,513
2018-06-23,513
2018-06-24,518
2018-06-25,518
2018-06-26,518
2018-06-27,518
2018-06-28,492
2018-06-29,492
2018-06-30,492
2018-07-01,472
2018-07-02,472
2018-07-03,472
2018-07-04,472
2018-07-05,466
2018-07-06,466
2018-07-07,466
2018-07-08,477
2018-07-09,477
2018-07-10,477
2018-07-11,482
2018-07-12,482
2018-07-13,482
2018-07-14,466
2018-07-15,466
2018-07-16,466
2018-07-17,466
2018-07-18,466
2018-07-19,466
2018-07-20,466
2018-07-21,471
2018-07-22,471
2018-07-23,476
2018-07-24,476
2018-07-25,476
2018-07-26,472
2018-07-27,472
2018-07-28,472
2018-07-29,483
2018-07-30,483
2018-07-31,482
2018-08-01,482
2018-08-02,482
2018-08-03,472
2018-08-04,472
2018-08-05,467
2018-08-06,467
2018-08-07,467
2018-08-08,476
2018-08-09,476
2018-08-10,476
2018-08-11,481
2018-08-12,481
2018-08-14,456
2018-08-16,437
2018-08-17,437
2018-08-18,444
2018-08-19,444
2018-08-20,430
2018-08-21,430
2018-08-22,412
2018-08-23,412
2018-08-24,403
2018-08-25,403
2018-08-26,413
2018-08-27,413
2018-08-28,418
2018-08-29,418
2018-08-30,418
2018-08-31,417
2018-09-01,417
2018-09-02,417
2018-09-03,420
2018-09-04,420
2018-09-05,424
2018-09-06,424
2018-09-07,424
2018-09-08,430
2018-09-09,430
2018-09-10,430
2018-09-11,439
2018-09-12,439
2018-09-13,439
2018-09-14,429
2018-09-15,429
2018-09-16,429
2018-09-17,438
2018-09-18,438
2018-09-19,438
2018-09-20,442
2018-09-21,442
2018-09-22,442
2018-09-23,435
2018-09-24,435
2018-09-25,435
2018-09-26,434
2018-09-27,434
2018-09-28,434
2018-09-29,439
2018-09-30,439
2018-10-01,439
2018-10-02,440
2018-10-03,440
2018-10-04,440
2018-10-05,456
2018-10-06,456
2018-10-07,471
2018-10-08,471
2018-10-09,471
2018-10-10,465
2018-10-11,465
2018-10-12,465
2018-10-13,462
2018-10-14,462
2018-10-15,462
2018-10-16,454
2018-10-17,454
2018-10-18,454
2018-10-19,448
2018-10-20,448
2018-10-21,448
2018-10-22,453
2018-10-23,453
2018-10-24,453
2018-10-25,462
2018-10-26,462
2018-10-27,462
2018-10-28,448
2018-10-29,448
2018-10-30,448
2018-10-31,449
2018-11-01,449
2018-11-03,451
2018-11-04,465
2018-11-05,465
2018-11-06,473
2018-11-07,473
2018-11-08,490
2018-11-09,490
2018-11-10,507
2018-11-11,507
2018-11-12,505
2018-11-13,505
2018-11-14,517
2018-11-15,517
2018-11-16,520
2018-11-17,520
2018-11-18,505
2018-11-19,505
2018-11-20,497
2018-11-21,497
2018-11-22,506
2018-11-23,506
2018-11-24,512
2018-11-25,498
2018-11-26,498
2018-11-27,507
2018-11-28,507
2018-11-29,507
2018-12-01,513
2018-12-02,513
2018-12-03,516
2018-12-04,516
2018-12-05,506
2018-12-07,500
2018-12-09,493
2018-12-10,475
2018-12-11,475
2018-12-12,455
2018-12-13,455
2018-12-14,439
2018-12-15,439
2018-12-16,455
2018-12-17,455
2018-12-18,458
2018-12-19,458
2018-12-20,443
2018-12-21,443
2018-12-22,442
2018-12-23,442
2018-12-24,444
2018-12-25,444
2018-12-26,444
2018-12-27,426
2018-12-28,426
2018-12-29,411
2018-12-30,411
2018-12-31,418
2019-01-01,418
2019-01-02,417
2019-01-03,417
2019-01-04,432
2019-01-05,432
2019-01-06,445
2019-01-08,437
2019-01-10,419
2019-01-11,419
2019-01-12,408
2019-01-13,408
2019-01-14,396
2019-01-15,396
2019-01-16,390
2019-01-17,390
2019-01-18,377
2019-01-19,377
2019-01-20,383
2019-01-21,383
2019-01-22,386
2019-01-23,386
2019-01-24,386
2019-01-25,386
2019-01-26,376
2019-01-27,376
2019-01-28,362
2019-01-29,362
2019-01-30,351
2019-01-31,351
2019-02-01,358
2019-02-02,358
2019-02-03,357
2019-02-04,357
2019-02-05,361
2019-02-06,361
2019-02-07,361
2019-02-08,361
2019-02-09,359
2019-02-10,359
2019-02-11,362
2019-02-12,362
2019-02-13,365
2019-02-14,365
2019-02-15,371
2019-02-16,371
2019-02-17,371
2019-02-18,371
2019-02-19,378
2019-02-20,378
2019-02-21,375
2019-02-22,375
2019-02-23,368
2019-02-24,368
2019-02-25,363
2019-02-26,363
2019-02-27,367
2019-02-28,367
2019-03-01,360
2019-03-02,360
2019-03-03,363
2019-03-04,363
2019-03-05,368
2019-03-06,368
2019-03-07,365
2019-03-08,365
2019-03-09,365
2019-03-10,369
2019-03-11,369
2019-03-12,359
2019-03-13,359
2019-03-14,359
2019-03-15,375
2019-03-16,375
2019-03-17,367
2019-03-18,367
2019-03-19,367
2019-03-20,348
2019-03-21,348
2019-03-22,332
2019-03-23,332
2019-03-24,332
2019-03-25,332
2019-03-26,335
2019-03-27,335
2019-03-28,335
2019-03-29,331
2019-03-30,331
2019-03-31,331
2019-04-01,340
2019-04-02,340
2019-04-03,338
2019-04-04,338
2019-04-05,339
2019-04-06,339
2019-04-07,343
2019-04-08,343
2019-04-09,337
2019-04-10,337
2019-04-11,342
2019-04-12,349
2019-04-13,349
2019-04-14,352
2019-04-15,352
2019-04-16,370
2019-04-17,384
2019-04-18,397
2019-04-19,413
2019-04-20,413
2019-04-21,413
2019-04-22,411
2019-04-23,416
2019-04-24,416
2019-04-25,430
2019-04-26,430
2019-04-27,434
2019-04-28,434
2019-04-29,446
2019-04-30,446
2019-05-01,434
2019-05-02,434
2019-05-03,430
2019-05-04,430
2019-05-05,431
2019-05-06,431
2019-05-07,441
2019-05-08,441
2019-05-09,433
2019-05-10,433
2019-05-11,424
2019-05-12,424
2019-05-13,425
2019-05-14,425
2019-05-15,425
2019-05-16,409
2019-05-17,409
2019-05-18,409
2019-05-19,409
2019-05-20,409
2019-05-21,421
2019-05-22,421
2019-05-23,403
2019-05-24,403
2019-05-25,384
2019-05-26,384
2019-05-27,382
2019-05-28,382
2019-05-29,375
2019-05-30,375
2019-05-31,375
2019-06-01,378
2019-06-02,378
2019-06-03,378
2019-06-04,367
2019-06-05,367
2019-06-06,367
2019-06-07,374
2019-06-08,374
2019-06-09,392
2019-06-10,392
2019-06-11,392
2019-06-12,410
2019-06-13,410
2019-06-14,410
2019-06-15,410
2019-06-16,410
2019-06-17,410
2019-06-18,420
2019-06-19,420
2019-06-20,420
2019-06-21,429
2019-06-22,429
2019-06-23,429
2019-06-24,427
2019-06-25,427
2019-06-26,427
2019-06-27,424
2019-06-28,424
2019-06-29,424
2019-06-30,421
2019-07-01,421
2019-07-02,421
2019-07-03,418
2019-07-04,418
2019-07-05,418
2019-07-06,418
2019-07-07,418
2019-07-08,418
2019-07-09,407
2019-07-10,407
2019-07-11,407
2019-07-12,403
2019-07-13,403
2019-07-14,403
2019-07-15,388
2019-07-16,388
2019-07-17,388
2019-07-18,404
