date_obj,Ogre%20coffin%20key price
2015-07-18,24822
2015-07-19,23599
2015-07-20,23599
2015-07-21,23599
2015-07-22,23599
2015-07-23,22457
2015-07-24,22457
2015-07-25,22457
2015-07-26,22457
2015-07-27,21349
2015-07-28,21349
2015-07-29,21349
2015-07-30,20292
2015-07-31,20292
2015-08-01,20292
2015-08-02,20292
2015-08-03,20292
2015-08-04,19343
2015-08-05,19343
2015-08-06,19343
2015-08-07,19343
2015-08-08,18402
2015-08-09,18402
2015-08-10,18402
2015-08-11,18402
2015-08-12,18402
2015-08-13,18402
2015-08-14,17500
2015-08-15,17500
2015-08-16,17500
2015-08-17,17500
2015-08-18,17500
2015-08-19,17500
2015-08-20,17500
2015-08-21,16685
2015-08-22,16685
2015-08-23,16685
2015-08-24,16685
2015-08-25,15874
2015-08-26,15874
2015-08-27,15874
2015-08-28,15115
2015-08-29,15115
2015-08-30,15115
2015-08-31,15115
2015-09-01,14389
2015-09-02,14389
2015-09-03,14389
2015-09-04,14389
2015-09-05,13671
2015-09-06,13671
2015-09-07,13671
2015-09-08,13671
2015-09-09,13671
2015-09-10,13011
2015-09-11,13011
2015-09-12,13011
2015-09-13,13011
2015-09-14,12411
2015-09-15,12411
2015-09-16,12411
2015-09-17,12411
2015-09-18,11794
2015-09-19,11794
2015-09-20,11794
2015-09-21,11794
2015-09-22,11212
2015-09-23,11212
2015-09-24,11212
2015-09-25,11212
2015-09-27,10656
2015-09-28,10656
2015-09-29,10656
2015-09-30,10656
2015-10-05,10131
2015-10-06,9634
2015-10-07,9634
2015-10-08,9634
2015-10-09,9634
2015-10-10,9634
2015-10-11,9157
2015-10-12,9157
2015-10-13,9157
2015-10-14,9157
2015-10-15,9157
2015-10-16,8715
2015-10-17,8715
2015-10-18,8715
2015-10-19,8715
2015-10-20,8715
2015-10-22,8285
2015-10-23,8285
2015-10-24,8285
2015-10-25,7891
2015-10-26,7891
2015-10-27,7891
2015-10-29,7891
2015-10-30,7512
2015-10-31,7512
2015-11-01,7512
2015-11-02,7512
2015-11-03,7512
2015-11-04,7142
2015-11-05,7142
2015-11-06,7142
2015-11-07,7142
2015-11-08,7142
2015-11-09,6799
2015-11-10,6799
2015-11-11,6799
2015-11-12,6799
2015-11-13,6799
2015-11-14,6799
2015-11-15,6466
2015-11-16,6466
2015-11-17,6466
2015-11-18,6466
2015-11-19,6466
2015-11-20,6149
2015-11-21,6149
2015-11-22,6149
2015-11-23,6149
2015-11-24,6149
2015-11-25,5848
2015-11-26,5848
2015-11-27,5848
2015-11-28,5848
2015-11-29,5848
2015-11-30,5848
2015-12-01,5848
2015-12-02,5562
2015-12-03,5562
2015-12-04,5562
2015-12-05,5562
2015-12-06,5562
2015-12-07,5562
2015-12-08,5562
2015-12-09,5289
2015-12-10,5289
2015-12-11,5289
2015-12-12,5289
2015-12-13,5289
2015-12-14,5289
2015-12-15,5037
2015-12-16,5037
2015-12-17,5037
2015-12-18,5037
2015-12-19,5037
2015-12-20,5037
2015-12-21,4791
2015-12-22,4791
2015-12-23,4791
2015-12-24,4791
2015-12-25,4791
2015-12-26,4565
2015-12-27,4565
2015-12-28,4565
2015-12-29,4565
2015-12-30,4369
2015-12-31,4369
2016-01-01,4369
2016-01-02,4369
2016-01-03,4170
2016-01-04,4170
2016-01-05,4170
2016-01-06,4170
2016-01-07,3970
2016-01-08,3970
2016-01-09,3970
2016-01-10,3970
2016-01-11,3783
2016-01-12,3783
2016-01-13,3783
2016-01-14,3598
2016-01-15,3598
2016-01-16,3598
2016-01-17,3598
2016-01-18,3426
2016-01-19,3426
2016-01-20,3426
2016-01-21,3426
2016-01-22,3266
2016-01-23,3266
2016-01-24,3266
2016-01-25,3266
2016-01-26,3110
2016-01-27,3110
2016-01-28,3110
2016-01-29,3110
2016-01-30,2967
2016-01-31,2967
2016-02-01,2967
2016-02-02,2967
2016-02-03,2824
2016-02-04,2824
2016-02-05,2824
2016-02-06,2824
2016-02-07,2824
2016-02-08,2686
2016-02-09,2686
2016-02-10,2686
2016-02-11,2686
2016-02-12,2686
2016-02-13,2595
2016-02-14,2595
2016-02-15,2595
2016-02-16,2595
2016-02-17,2595
2016-02-18,2475
2016-02-19,2475
2016-02-20,2475
2016-02-21,2475
2016-02-22,2475
2016-02-23,2377
2016-02-24,2377
2016-02-25,2377
2016-02-26,2377
2016-02-27,2377
2016-02-28,2276
2016-02-29,2276
2016-03-01,2276
2016-03-02,2276
2016-03-03,2276
2016-03-04,2195
2016-03-05,2195
2016-03-06,2195
2016-03-07,2195
2016-03-08,2195
2016-03-09,2135
2016-03-10,2135
2016-03-11,2135
2016-03-12,2135
2016-03-13,2135
2016-03-14,2126
2016-03-15,2126
2016-03-16,2126
2016-03-17,2126
2016-03-18,2126
2016-03-19,2023
2016-03-20,2023
2016-03-21,2023
2016-03-22,2023
2016-03-23,2023
2016-03-24,1944
2016-03-25,1944
2016-03-26,1944
2016-03-27,1944
2016-03-28,1944
2016-03-29,1944
2016-03-30,1884
2016-03-31,1884
2016-04-01,1884
2016-04-02,1884
2016-04-03,1884
2016-04-04,1884
2016-04-05,1884
2016-04-06,1830
2016-04-07,1830
2016-04-08,1830
2016-04-09,1830
2016-04-10,1830
2016-04-11,1830
2016-04-12,1830
2016-04-13,1747
2016-04-14,1747
2016-04-15,1747
2016-04-16,1747
2016-04-17,1747
2016-04-18,1690
2016-04-19,1690
2016-04-20,1690
2016-04-21,1690
2016-04-22,1690
2016-04-23,1690
2016-04-24,1629
2016-04-25,1629
2016-04-26,1629
2016-04-27,1629
2016-04-28,1629
2016-04-29,1600
2016-04-30,1600
2016-05-01,1600
2016-05-02,1600
2016-05-03,1600
2016-05-04,1600
2016-05-05,1527
2016-05-06,1527
2016-05-07,1527
2016-05-08,1527
2016-05-09,1527
2016-05-10,1513
2016-05-11,1513
2016-05-12,1513
2016-05-13,1513
2016-05-14,1513
2016-05-15,1513
2016-05-16,1545
2016-05-17,1545
2016-05-18,1545
2016-05-19,1545
2016-05-22,1545
2016-05-23,1593
2016-05-24,1593
2016-05-25,1593
2016-05-26,1593
2016-05-27,1593
2016-05-28,1593
2016-05-29,1557
2016-05-30,1557
2016-05-31,1557
2016-06-01,1557
2016-06-02,1557
2016-06-03,1557
2016-06-04,1496
2016-06-05,1496
2016-06-06,1496
2016-06-07,1496
2016-06-08,1496
2016-06-09,1496
2016-06-10,1536
2016-06-11,1536
2016-06-12,1536
2016-06-13,1536
2016-06-14,1536
2016-06-15,1530
2016-06-16,1530
2016-06-17,1530
2016-06-18,1530
2016-06-19,1530
2016-06-20,1530
2016-06-21,1560
2016-06-22,1560
2016-06-23,1560
2016-06-24,1560
2016-06-25,1560
2016-06-26,1522
2016-06-27,1522
2016-06-28,1522
2016-06-29,1522
2016-06-30,1522
2016-07-01,1522
2016-07-02,1506
2016-07-03,1506
2016-07-04,1506
2016-07-05,1506
2016-07-06,1506
2016-07-07,1506
2016-07-08,1506
2016-07-09,1456
2016-07-10,1456
2016-07-11,1456
2016-07-12,1456
2016-07-13,1456
2016-07-14,1456
2016-07-15,1483
2016-07-16,1483
2016-07-17,1483
2016-07-18,1483
2016-07-23,1544
2016-07-24,1544
2016-07-25,1544
2016-07-26,1544
2016-07-27,1544
2016-07-28,1544
2016-07-29,1612
2016-07-30,1612
2016-07-31,1612
2016-08-01,1612
2016-08-02,1612
2016-08-03,1612
2016-08-04,1672
2016-08-05,1672
2016-08-06,1672
2016-08-07,1672
2016-08-08,1672
2016-08-09,1672
2016-08-10,1641
2016-08-11,1641
2016-08-12,1641
2016-08-13,1641
2016-08-14,1641
2016-08-15,1641
2016-08-16,1606
2016-08-17,1606
2016-08-18,1606
2016-08-19,1606
2016-08-20,1606
2016-08-21,1606
2016-08-22,1612
2016-08-23,1612
2016-08-24,1612
2016-08-25,1612
2016-08-26,1612
2016-08-28,1612
2016-08-31,1571
2016-09-01,1571
2016-09-02,1571
2016-09-03,1571
2016-09-04,1571
2016-09-05,1617
2016-09-06,1617
2016-09-07,1617
2016-09-08,1617
2016-09-09,1617
2016-09-10,1617
2016-09-11,1617
2016-09-12,1617
2016-09-13,1627
2016-09-14,1627
2016-09-15,1627
2016-09-16,1627
2016-09-17,1627
2016-09-18,1627
2016-09-19,1627
2016-09-20,1627
2016-09-21,1627
2016-09-22,1606
2016-09-23,1606
2016-09-24,1606
2016-09-25,1606
2016-09-26,1606
2016-09-27,1606
2016-09-28,1606
2016-09-29,1606
2016-09-30,1666
2016-10-01,1666
2016-10-02,1666
2016-10-03,1666
2016-10-04,1666
2016-10-05,1666
2016-10-06,1666
2016-10-07,1666
2016-10-08,1666
2016-10-09,1666
2016-10-10,1701
2016-10-11,1701
2016-10-12,1701
2016-10-13,1701
2016-10-14,1701
2016-10-15,1701
2016-10-16,1701
2016-10-17,1701
2016-10-18,1666
2016-10-19,1666
2016-10-20,1666
2016-10-21,1666
2016-10-22,1666
2016-10-23,1666
2016-10-24,1666
2016-10-25,1666
2016-10-26,1650
2016-10-27,1650
2016-10-28,1650
2016-10-29,1650
2016-10-30,1650
2016-10-31,1650
2016-11-01,1650
2016-11-02,1650
2016-11-03,1650
2016-11-04,1576
2016-11-05,1576
2016-11-06,1576
2016-11-07,1576
2016-11-08,1576
2016-11-09,1576
2016-11-10,1576
2016-11-11,1576
2016-11-12,1507
2016-11-13,1507
2016-11-14,1507
2016-12-07,1388
2016-12-08,1388
2016-12-09,1388
2016-12-10,1388
2016-12-11,1388
2016-12-12,1388
2016-12-13,1388
2016-12-14,1388
2016-12-15,1388
2016-12-16,1388
2016-12-17,1388
2016-12-18,1388
2016-12-19,1437
2016-12-20,1437
2016-12-21,1437
2016-12-22,1437
2016-12-23,1437
2016-12-24,1437
2016-12-25,1437
2016-12-26,1437
2016-12-27,1391
2016-12-28,1391
2016-12-29,1391
2016-12-30,1391
2016-12-31,1391
2017-01-01,1391
2017-01-03,1424
2017-01-04,1424
2017-01-05,1424
2017-01-06,1424
2017-01-07,1424
2017-01-08,1405
2017-01-09,1405
2017-01-10,1405
2017-01-11,1405
2017-01-12,1405
2017-01-13,1405
2017-01-14,1403
2017-01-15,1403
2017-01-16,1403
2017-01-17,1403
2017-01-18,1403
2017-01-19,1403
2017-01-20,1403
2017-01-21,1403
2017-01-22,1403
2017-01-27,1403
2017-01-28,1381
2017-01-29,1381
2017-01-30,1381
2017-01-31,1381
2017-02-01,1381
2017-02-02,1381
2017-02-03,1381
2017-02-04,1365
2017-02-05,1365
2017-02-06,1365
2017-02-07,1365
2017-02-08,1365
2017-02-09,1365
2017-02-10,1331
2017-02-11,1331
2017-02-12,1331
2017-02-13,1331
2017-02-14,1331
2017-02-15,1331
2017-02-16,1364
2017-02-18,1364
2017-02-19,1364
2017-02-20,1364
2017-02-21,1364
2017-02-22,1373
2017-02-23,1373
2017-02-24,1373
2017-02-25,1373
2017-02-26,1373
2017-02-27,1373
2017-02-28,1349
2017-03-01,1349
2017-03-02,1349
2017-03-03,1349
2017-03-04,1349
2017-03-05,1349
2017-03-06,1385
2017-03-07,1385
2017-03-08,1385
2017-03-09,1385
2017-03-10,1385
2017-03-11,1385
2017-03-12,1451
2017-03-13,1451
2017-03-14,1451
2017-03-15,1451
2017-03-16,1451
2017-03-17,1503
2017-03-18,1503
2017-03-19,1503
2017-03-20,1503
2017-03-21,1503
2017-03-22,1552
2017-03-23,1552
2017-03-24,1552
2017-03-25,1552
2017-03-26,1552
2017-03-27,1552
2017-03-28,1507
2017-03-29,1507
2017-03-30,1507
2017-03-31,1507
2017-04-01,1507
2017-04-02,1507
2017-04-03,1544
2017-04-04,1544
2017-04-12,1532
2017-04-13,1532
2017-04-14,1532
2017-04-15,1532
2017-04-16,1480
2017-04-17,1480
2017-04-18,1480
2017-04-19,1480
2017-04-20,1480
2017-04-21,1482
2017-04-22,1482
2017-04-23,1482
2017-04-24,1482
2017-04-25,1482
2017-04-26,1482
2017-04-27,1494
2017-04-28,1494
2017-04-29,1494
2017-04-30,1494
2017-05-01,1494
2017-05-02,1494
2017-05-03,1513
2017-05-04,1513
2017-05-05,1513
2017-05-06,1513
2017-05-07,1513
2017-05-08,1513
2017-05-09,1535
2017-05-10,1535
2017-05-11,1535
2017-05-12,1535
2017-05-13,1535
2017-05-14,1535
2017-05-15,1538
2017-05-16,1538
2017-05-17,1538
2017-05-18,1538
2017-05-19,1538
2017-05-20,1538
2017-05-21,1490
2017-05-22,1490
2017-05-23,1490
2017-05-24,1490
2017-05-25,1490
2017-05-26,1510
2017-05-27,1510
2017-05-28,1510
2017-05-29,1510
2017-05-30,1510
2017-05-31,1510
2017-06-01,1469
2017-06-02,1469
2017-06-03,1469
2017-06-06,1444
2017-06-07,1444
2017-06-08,1444
2017-06-09,1444
2017-06-10,1444
2017-06-11,1444
2017-06-12,1413
2017-06-13,1413
2017-06-14,1413
2017-06-15,1413
2017-06-16,1413
2017-06-17,1388
2017-06-18,1388
2017-06-19,1388
2017-06-20,1388
2017-06-21,1388
2017-06-22,1388
2017-06-23,1415
2017-06-24,1415
2017-06-25,1415
2017-06-26,1415
2017-06-27,1415
2017-06-28,1366
2017-06-29,1366
2017-06-30,1366
2017-07-01,1366
2017-07-02,1366
2017-07-03,1366
2017-07-04,1317
2017-07-05,1317
2017-07-06,1317
2017-07-07,1317
2017-07-08,1317
2017-07-13,1284
2017-07-14,1284
2017-07-15,1284
2017-07-16,1284
2017-07-17,1289
2017-07-18,1289
2017-07-19,1289
2017-07-20,1289
2017-07-21,1289
2017-07-22,1304
2017-07-23,1304
2017-07-24,1304
2017-07-25,1304
2017-07-26,1304
2017-07-27,1304
2017-07-28,1322
2017-07-29,1322
2017-07-30,1322
2017-07-31,1322
2017-08-01,1322
2017-08-02,1322
2017-08-03,1323
2017-08-04,1323
2017-08-05,1323
2017-08-06,1323
2017-08-09,1314
2017-08-10,1314
2017-08-11,1314
2017-08-12,1314
2017-08-13,1285
2017-08-14,1285
2017-08-15,1285
2017-08-17,1285
2017-08-18,1238
2017-08-19,1238
2017-08-20,1238
2017-08-21,1238
2017-08-22,1238
2017-08-23,1267
2017-08-24,1267
2017-08-25,1267
2017-08-26,1267
2017-08-27,1267
2017-08-28,1212
2017-08-29,1212
2017-08-30,1212
2017-08-31,1212
2017-09-01,1212
2017-09-02,1261
2017-09-03,1261
2017-09-04,1261
2017-09-05,1261
2017-09-06,1261
2017-09-07,1290
2017-09-08,1290
2017-09-09,1290
2017-09-10,1290
2017-09-11,1290
2017-09-12,1264
2017-09-13,1264
2017-09-14,1264
2017-09-15,1264
2017-09-16,1264
2017-09-17,1303
2017-09-19,1303
2017-09-20,1303
2017-09-21,1303
2017-09-22,1303
2017-09-23,1319
2017-09-24,1319
2017-09-25,1319
2017-09-26,1319
2017-09-27,1319
2017-09-28,1319
2017-09-29,1319
2017-09-30,1319
2017-10-01,1319
2017-10-02,1319
2017-10-03,1319
2017-10-04,1319
2017-10-05,1291
2017-10-06,1291
2017-10-07,1291
2017-10-08,1291
2017-10-09,1291
2017-10-10,1271
2017-10-11,1271
2017-10-12,1271
2017-10-13,1271
2017-10-14,1271
2017-10-15,1271
2017-10-16,1229
2017-10-17,1229
2017-10-18,1229
2017-10-19,1229
2017-10-20,1229
2017-10-21,1266
2017-10-22,1266
2017-10-23,1266
2017-10-24,1266
2017-10-25,1266
2017-10-26,1304
2017-10-27,1304
2017-10-28,1304
2017-10-29,1304
2017-10-30,1304
2017-10-31,1315
2017-11-01,1315
2017-11-02,1315
2017-11-03,1315
2017-11-04,1315
2017-11-05,1315
2017-11-06,1379
2017-11-07,1379
2017-11-08,1379
2017-11-09,1379
2017-11-10,1379
2017-11-11,1379
2017-11-12,1416
2017-11-13,1416
2017-11-14,1416
2017-11-15,1416
2017-11-16,1416
2017-11-17,1450
2017-11-18,1450
2017-11-19,1450
2017-11-20,1450
2017-11-21,1450
2017-11-22,1499
2017-11-23,1499
2017-11-24,1499
2017-11-25,1499
2017-11-26,1499
2017-11-27,1499
2017-11-28,1499
2017-11-29,1504
2017-11-30,1504
2017-12-01,1504
2017-12-02,1504
2017-12-03,1504
2017-12-04,1485
2017-12-05,1485
2017-12-06,1485
2017-12-07,1485
2017-12-08,1485
2017-12-09,1529
2017-12-10,1529
2017-12-11,1529
2017-12-12,1529
2017-12-14,1597
2017-12-15,1597
2017-12-16,1597
2017-12-17,1597
2017-12-18,1597
2017-12-19,1625
2017-12-20,1625
2017-12-21,1625
2017-12-22,1625
2017-12-23,1625
2017-12-24,1669
2017-12-25,1669
2017-12-26,1669
2017-12-27,1669
2017-12-28,1669
2017-12-29,1703
2017-12-30,1703
2017-12-31,1703
2018-01-01,1703
2018-01-02,1750
2018-01-03,1750
2018-01-04,1750
2018-01-05,1750
2018-01-06,1805
2018-01-07,1805
2018-01-08,1805
2018-01-09,1805
2018-01-10,1776
2018-01-11,1776
2018-01-12,1776
2018-01-13,1776
2018-01-14,1747
2018-01-15,1747
2018-01-16,1747
2018-01-17,1747
2018-01-18,1742
2018-01-19,1742
2018-01-20,1742
2018-01-21,1742
2018-01-22,1742
2018-01-23,1744
2018-01-24,1744
2018-01-25,1665
2018-01-26,1665
2018-01-27,1665
2018-01-28,1610
2018-01-29,1610
2018-01-31,1573
2018-02-01,1573
2018-02-02,1594
2018-02-03,1594
2018-02-04,1591
2018-02-05,1591
2018-02-06,1591
2018-02-07,1575
2018-02-08,1575
2018-02-09,1533
2018-02-10,1533
2018-02-11,1462
2018-02-12,1462
2018-02-13,1462
2018-02-14,1388
2018-02-15,1388
2018-02-16,1355
2018-02-17,1355
2018-02-18,1361
2018-02-19,1361
2018-02-20,1368
2018-02-21,1368
2018-02-22,1368
2018-02-23,1377
2018-02-24,1377
2018-02-25,1377
2018-02-26,1371
2018-02-27,1371
2018-03-01,1341
2018-03-02,1341
2018-03-03,1294
2018-03-04,1294
2018-03-05,1294
2018-03-06,1344
2018-03-07,1344
2018-03-08,1333
2018-03-09,1333
2018-03-10,1333
2018-03-11,1287
2018-03-12,1287
2018-03-13,1287
2018-03-14,1265
2018-03-15,1265
2018-03-16,1265
2018-03-17,1223
2018-03-18,1223
2018-03-19,1223
2018-03-20,1244
2018-03-21,1244
2018-03-23,1279
2018-03-24,1279
2018-03-26,1314
2018-03-27,1314
2018-03-28,1306
2018-03-29,1306
2018-03-30,1306
2018-03-31,1264
2018-04-01,1264
2018-04-02,1264
2018-04-03,1280
2018-04-04,1280
2018-04-05,1280
2018-04-06,1303
2018-04-08,1303
2018-04-09,1275
2018-04-10,1275
2018-04-11,1275
2018-04-12,1233
2018-04-13,1233
2018-04-14,1233
2018-04-15,1246
2018-04-16,1246
2018-04-17,1246
2018-04-18,1246
2018-04-19,1223
2018-04-20,1223
2018-04-21,1223
2018-04-22,1176
2018-04-23,1176
2018-04-24,1176
2018-04-25,1168
2018-04-26,1168
2018-04-27,1168
2018-04-28,1170
2018-04-29,1170
2018-04-30,1170
2018-05-01,1160
2018-05-02,1160
2018-05-04,1160
2018-05-05,1140
2018-05-06,1140
2018-05-07,1140
2018-05-08,1088
2018-05-09,1088
2018-05-10,1056
2018-05-11,1056
2018-05-12,1012
2018-05-13,1012
2018-05-14,1012
2018-05-15,1012
2018-05-16,1010
2018-05-17,1010
2018-05-18,1022
2018-05-19,1022
2018-05-20,1000
2018-05-21,1000
2018-05-22,1017
2018-05-23,1017
2018-05-24,1020
2018-05-25,1020
2018-05-26,1030
2018-05-27,1030
2018-05-28,1030
2018-05-29,1016
2018-05-30,1016
2018-05-31,1016
2018-06-01,1027
2018-06-02,1027
2018-06-03,1027
2018-06-04,1010
2018-06-05,1010
2018-06-06,971
2018-06-07,971
2018-06-08,971
2018-06-09,961
2018-06-10,961
2018-06-11,961
2018-06-12,954
2018-06-13,954
2018-06-14,961
2018-06-15,961
2018-06-16,961
2018-06-17,1004
2018-06-18,1004
2018-06-19,1004
2018-06-20,1055
2018-06-21,1055
2018-06-22,1108
2018-06-23,1108
2018-06-24,1108
2018-06-25,1141
2018-06-26,1141
2018-06-27,1141
2018-06-28,1123
2018-06-29,1123
2018-06-30,1160
2018-07-01,1160
2018-07-02,1160
2018-07-03,1205
2018-07-04,1205
2018-07-05,1205
2018-07-06,1211
2018-07-07,1211
2018-07-08,1211
2018-07-09,1207
2018-07-10,1207
2018-07-11,1207
2018-07-12,1207
2018-07-13,1207
2018-07-14,1222
2018-07-15,1222
2018-07-16,1222
2018-07-17,1188
2018-07-18,1188
2018-07-19,1188
2018-07-20,1141
2018-07-21,1141
2018-07-22,1085
2018-07-23,1085
2018-07-24,1030
2018-07-25,1030
2018-07-26,1035
2018-07-27,1035
2018-07-28,1052
2018-07-29,1052
2018-07-30,1066
2018-07-31,1066
2018-08-01,1051
2018-08-02,1051
2018-08-03,1057
2018-08-04,1057
2018-08-05,1088
2018-08-06,1088
2018-08-07,1112
2018-08-08,1112
2018-08-09,1097
2018-08-10,1097
2018-08-11,1098
2018-08-12,1098
2018-08-14,1049
2018-08-16,1009
2018-08-17,960
2018-08-18,960
2018-08-19,960
2018-08-20,990
2018-08-21,990
2018-08-22,1031
2018-08-23,1031
2018-08-24,1031
2018-08-25,1046
2018-08-26,1046
2018-08-27,1046
2018-08-28,1099
2018-08-29,1099
2018-08-30,1154
2018-08-31,1154
2018-09-01,1211
2018-09-02,1211
2018-09-03,1211
2018-09-04,1272
2018-09-05,1272
2018-09-06,1272
2018-09-07,1336
2018-09-08,1336
2018-09-09,1403
2018-09-10,1403
2018-09-11,1458
2018-09-12,1458
2018-09-13,1475
2018-09-14,1475
2018-09-15,1524
2018-09-16,1524
2018-09-17,1524
2018-09-18,1483
2018-09-19,1483
2018-09-20,1547
2018-09-21,1547
2018-09-22,1583
2018-09-23,1583
2018-09-24,1572
2018-09-25,1572
2018-09-26,1504
2018-09-27,1504
2018-09-28,1502
2018-09-29,1502
2018-09-30,1462
2018-10-02,1514
2018-10-03,1514
2018-10-04,1463
2018-10-05,1463
2018-10-06,1421
2018-10-07,1421
2018-10-08,1405
2018-10-09,1405
2018-10-10,1364
2018-10-11,1364
2018-10-12,1364
2018-10-13,1296
2018-10-14,1296
2018-10-15,1318
2018-10-16,1318
2018-10-17,1345
2018-10-18,1345
2018-10-19,1390
2018-10-20,1390
2018-10-21,1388
2018-10-22,1392
2018-10-23,1392
2018-10-24,1325
2018-10-25,1377
2018-10-26,1433
2018-10-27,1505
2018-10-28,1581
2018-10-29,1581
2018-10-30,1634
2018-10-31,1634
2018-11-01,1695
2018-11-03,1768
2018-11-04,1768
2018-11-05,1814
2018-11-06,1814
2018-11-07,1789
2018-11-08,1789
2018-11-09,1840
2018-11-10,1859
2018-11-11,1859
2018-11-12,1904
2018-11-13,1904
2018-11-15,2000
2018-11-16,1961
2018-11-17,1961
2018-11-18,2056
2018-11-19,2056
2018-11-20,2113
2018-11-21,2113
2018-11-22,2106
2018-11-23,2106
2018-11-24,2142
2018-11-25,2109
2018-11-26,2109
2018-11-27,2012
2018-11-28,1914
2018-11-29,1965
2018-12-01,2060
2018-12-02,2100
2018-12-03,2100
2018-12-04,2146
2018-12-05,2184
2018-12-07,2102
2018-12-09,2082
2018-12-10,2044
2018-12-11,2044
2018-12-12,2005
2018-12-13,1989
2018-12-14,2010
2018-12-15,1993
2018-12-16,2049
2018-12-17,2049
2018-12-18,2049
2018-12-19,2049
2018-12-20,1999
2018-12-21,1981
2018-12-22,1981
2018-12-23,1999
2018-12-24,1975
2018-12-25,1975
2018-12-26,1955
2018-12-27,1918
2018-12-28,1918
2018-12-29,1881
2018-12-30,1881
2018-12-31,1848
2019-01-01,1848
2019-01-02,1831
2019-01-03,1864
2019-01-04,1864
2019-01-05,1876
2019-01-06,1969
2019-01-08,2023
2019-01-10,1866
2019-01-11,1866
2019-01-12,1773
2019-01-13,1740
2019-01-14,1761
2019-01-15,1763
2019-01-16,1763
2019-01-17,1841
2019-01-18,1841
2019-01-19,1773
2019-01-20,1801
2019-01-21,1801
2019-01-22,1754
2019-01-23,1676
2019-01-24,1607
2019-01-25,1560
2019-01-26,1506
2019-01-27,1496
2019-01-28,1496
2019-01-29,1478
2019-01-30,1436
2019-01-31,1436
2019-02-01,1453
2019-02-02,1453
2019-02-03,1492
2019-02-04,1492
2019-02-05,1489
2019-02-06,1489
2019-02-07,1489
2019-02-08,1489
2019-02-09,1447
2019-02-10,1407
2019-02-11,1407
2019-02-12,1368
2019-02-13,1356
2019-02-14,1356
2019-02-15,1305
2019-02-16,1305
2019-02-17,1264
2019-02-18,1264
2019-02-19,1233
2019-02-20,1194
2019-02-21,1231
2019-02-22,1231
2019-02-23,1285
2019-02-24,1350
2019-02-25,1410
2019-02-26,1410
2019-02-27,1481
2019-02-28,1481
2019-03-01,1458
2019-03-02,1458
2019-03-03,1414
2019-03-04,1343
2019-03-05,1312
2019-03-06,1282
2019-03-07,1290
2019-03-08,1290
2019-03-09,1317
2019-03-10,1317
2019-03-11,1307
2019-03-12,1283
2019-03-13,1283
2019-03-14,1290
2019-03-15,1290
2019-03-16,1340
2019-03-17,1366
2019-03-18,1366
2019-03-19,1401
2019-03-20,1366
2019-03-21,1435
2019-03-22,1435
2019-03-23,1452
2019-03-24,1414
2019-03-25,1414
2019-03-26,1359
2019-03-27,1359
2019-03-28,1316
2019-03-29,1279
2019-03-30,1279
2019-03-31,1246
2019-04-01,1246
2019-04-02,1255
2019-04-03,1276
2019-04-04,1276
2019-04-05,1266
2019-04-06,1266
2019-04-07,1280
2019-04-08,1280
