date_obj,Citizen%20top price
2015-09-30,11074
2015-10-05,11074
2015-10-06,11074
2015-10-07,11074
2015-10-08,11074
2015-10-09,11074
2015-10-10,11074
2015-10-11,11074
2015-10-12,11074
2015-10-13,11074
2015-10-14,11074
2015-10-15,11074
2015-10-16,11074
2015-10-17,11074
2015-10-18,11074
2015-10-19,11074
2015-10-20,11074
2015-10-22,11074
2015-10-23,11074
2015-10-24,10790
2015-10-25,10790
2015-10-26,10790
2015-10-27,10790
2015-10-29,10790
2015-10-30,10790
2015-10-31,10790
2015-11-01,10790
2015-11-02,10790
2015-11-03,10790
2015-11-04,10790
2015-11-05,10790
2015-11-06,10790
2015-11-07,10790
2015-11-08,10790
2015-11-09,10790
2015-11-10,10790
2015-11-11,10790
2015-11-12,10790
2015-11-13,10790
2015-11-14,10790
2015-11-15,10790
2015-11-16,10790
2015-11-17,10790
2015-11-18,10790
2015-11-19,10790
2015-11-20,10790
2015-11-21,10790
2015-11-22,10790
2015-11-23,10790
2015-11-24,10790
2015-11-25,10790
2015-11-26,10790
2015-11-27,10790
2015-11-28,10790
2015-11-29,10465
2015-11-30,10465
2015-12-01,10465
2015-12-02,10465
2015-12-03,10465
2015-12-04,10465
2015-12-05,10465
2015-12-06,10465
2015-12-07,10465
2015-12-08,10465
2015-12-09,10465
2015-12-10,10465
2015-12-11,10465
2015-12-12,10465
2015-12-13,10465
2015-12-14,10465
2015-12-15,10465
2015-12-16,10465
2015-12-17,10465
2015-12-18,10465
2015-12-19,10465
2015-12-20,10465
2015-12-21,10465
2015-12-22,10465
2015-12-23,10465
2015-12-24,10465
2015-12-25,10465
2015-12-26,10465
2015-12-27,10465
2015-12-28,10465
2015-12-29,10465
2015-12-30,10019
2015-12-31,10019
2016-01-01,10019
2016-01-02,10019
2016-01-03,10019
2016-01-04,10019
2016-01-05,10019
2016-01-06,10019
2016-01-07,10019
2016-01-08,10019
2016-01-09,10019
2016-01-10,10019
2016-01-11,10019
2016-01-12,10019
2016-01-13,10019
2016-01-14,10019
2016-01-15,10019
2016-01-16,10019
2016-01-17,10019
2016-01-18,10019
2016-01-19,10019
2016-01-20,10019
2016-01-21,10019
2016-01-22,10019
2016-01-23,10019
2016-01-24,10019
2016-01-25,10019
2016-01-26,9528
2016-01-27,9528
2016-01-28,9528
2016-01-29,9528
2016-01-30,9528
2016-01-31,9528
2016-02-01,9528
2016-02-02,9528
2016-02-03,9528
2016-02-04,9528
2016-02-05,9528
2016-02-06,9528
2016-02-07,9528
2016-02-08,9528
2016-02-09,9528
2016-02-10,9528
2016-02-11,9528
2016-02-12,9528
2016-02-13,9528
2016-02-14,9528
2016-02-15,9528
2016-02-16,9528
2016-02-17,9528
2016-02-18,9528
2016-02-19,9528
2016-02-20,9528
2016-02-21,9528
2016-02-22,9137
2016-02-23,9137
2016-02-24,9137
2016-02-25,9137
2016-02-26,9137
2016-02-27,9137
2016-02-28,9137
2016-02-29,9137
2016-03-01,9137
2016-03-02,9137
2016-03-03,9137
2016-03-04,9137
2016-03-05,9137
2016-03-06,9137
2016-03-07,9137
2016-03-08,9137
2016-03-09,9137
2016-03-10,9137
2016-03-11,9137
2016-03-12,9137
2016-03-13,9137
2016-03-14,9137
2016-03-15,9137
2016-03-16,9137
2016-03-17,9137
2016-03-18,8789
2016-03-19,8789
2016-03-20,8789
2016-03-21,8789
2016-03-22,8789
2016-03-23,8789
2016-03-24,8789
2016-03-25,8789
2016-03-26,8789
2016-03-27,8789
2016-03-28,8789
2016-03-29,8789
2016-03-30,8789
2016-03-31,8789
2016-04-01,8789
2016-04-02,8789
2016-04-03,8789
2016-04-04,8789
2016-04-05,8789
2016-04-06,8789
2016-04-07,8789
2016-04-08,8789
2016-04-09,8789
2016-04-10,8789
2016-04-11,8789
2016-04-12,8789
2016-04-13,8789
2016-04-14,8789
2016-04-15,8553
2016-04-16,8553
2016-04-17,8553
2016-04-18,8553
2016-04-19,8553
2016-04-20,8553
2016-04-21,8553
2016-04-22,8553
2016-04-23,8553
2016-04-24,8553
2016-04-25,8553
2016-04-26,8553
2016-04-27,8553
2016-04-28,8553
2016-04-29,8553
2016-04-30,8553
2016-05-01,8553
2016-05-02,8553
2016-05-03,8553
2016-05-04,8553
2016-05-05,8553
2016-05-06,8553
2016-05-07,8553
2016-05-08,8553
2016-05-09,8553
2016-05-10,8141
2016-05-11,8141
2016-05-12,8141
2016-05-13,8141
2016-05-14,8141
2016-05-15,8141
2016-05-16,8141
2016-05-17,8141
2016-05-18,8141
2016-05-19,8141
2016-05-22,8141
2016-05-23,8141
2016-05-24,8141
2016-05-25,8141
2016-05-26,8141
2016-05-27,8141
2016-05-28,8141
2016-05-29,8141
2016-05-30,8141
2016-05-31,7786
2016-06-01,7786
2016-06-02,7786
2016-06-03,7786
2016-06-04,7786
2016-06-05,7786
2016-06-06,7786
2016-06-07,7786
2016-06-08,7786
2016-06-09,7786
2016-06-10,7786
2016-06-11,7786
2016-06-12,7786
2016-06-13,7786
2016-06-14,7786
2016-06-15,7786
2016-06-16,7786
2016-06-17,7786
2016-06-18,7786
2016-06-19,7786
2016-06-20,7786
2016-06-21,7786
2016-06-22,7786
2016-06-23,7464
2016-06-24,7464
2016-06-25,7464
2016-06-26,7464
2016-06-27,7464
2016-06-28,7464
2016-06-29,7464
2016-06-30,7464
2016-07-01,7464
2016-07-02,7464
2016-07-03,7464
2016-07-04,7464
2016-07-05,7464
2016-07-06,7464
2016-07-07,7464
2016-07-08,7464
2016-07-09,7464
2016-07-10,7464
2016-07-11,7464
2016-07-12,7464
2016-07-13,7464
2016-07-14,7464
2016-07-15,7464
2016-07-16,7464
2016-07-17,7464
2016-07-18,7464
2016-07-23,7096
2016-07-24,7096
2016-07-25,7096
2016-07-26,7096
2016-07-27,7096
2016-07-28,7096
2016-07-29,7096
2016-07-30,7096
2016-07-31,7096
2016-08-01,7096
2016-08-02,7096
2016-08-03,7096
2016-08-04,7096
2016-08-05,7096
2016-08-06,7096
2016-08-07,7096
2016-08-08,7096
2016-08-09,7096
2016-08-10,7096
2016-08-11,7096
2016-08-12,7096
2016-08-13,7096
2016-08-14,7096
2016-08-15,7096
2016-08-16,7096
2016-08-17,7096
2016-08-18,7096
2016-08-19,7096
2016-08-20,7096
2016-08-21,7096
2016-08-22,7096
2016-08-23,7096
2016-08-24,6744
2016-08-25,6744
2016-08-26,6744
2016-08-28,6744
2016-08-31,6744
2016-09-01,6744
2016-09-02,6744
2016-09-03,6744
2016-09-04,6744
2016-09-05,6744
2016-09-06,6744
2016-09-07,6744
2016-09-08,6744
2016-09-09,6744
2016-09-10,6744
2016-09-11,6744
2016-09-12,6744
2016-09-13,6744
2016-09-14,6744
2016-09-15,6744
2016-09-16,6744
2016-09-17,6744
2016-09-18,6744
2016-09-19,6744
2016-09-20,6744
2016-09-21,6744
2016-09-22,6744
2016-09-23,6744
2016-09-24,6744
2016-09-25,6744
2016-09-26,6744
2016-09-27,6744
2016-09-28,6744
2016-09-29,6516
2016-09-30,6516
2016-10-01,6516
2016-10-02,6516
2016-10-03,6516
2016-10-04,6516
2016-10-05,6516
2016-10-06,6516
2016-10-07,6516
2016-10-08,6516
2016-10-09,6516
2016-10-10,6516
2016-10-11,6516
2016-10-12,6516
2016-10-13,6516
2016-10-14,6516
2016-10-15,6516
2016-10-16,6516
2016-10-17,6516
2016-10-18,6516
2016-10-19,6516
2016-10-20,6516
2016-10-21,6516
2016-10-22,6516
2016-10-23,6516
2016-10-24,6516
2016-10-25,6516
2016-10-26,6516
2016-10-27,6516
2016-10-28,6516
2016-10-29,6516
2016-10-30,6516
2016-10-31,6516
2016-11-01,6516
2016-11-02,6249
2016-11-03,6249
2016-11-04,6249
2016-11-05,6249
2016-11-06,6249
2016-11-07,6249
2016-11-08,6249
2016-11-09,6249
2016-11-10,6249
2016-11-11,6249
2016-11-12,6249
2016-11-13,6249
2016-11-14,6249
2016-11-15,6249
2016-12-07,6249
2016-12-08,5988
2016-12-09,5988
2016-12-10,5988
2016-12-11,5988
2016-12-12,5988
2016-12-13,5988
2016-12-14,5988
2016-12-15,5988
2016-12-16,5988
2016-12-17,5988
2016-12-18,5988
2016-12-19,5988
2016-12-20,5988
2016-12-21,5988
2016-12-22,5988
2016-12-23,5988
2016-12-24,5988
2016-12-25,5988
2016-12-26,5988
2016-12-27,5988
2016-12-28,5988
2016-12-29,5988
2016-12-30,5988
2016-12-31,5988
2017-01-01,5988
2017-01-02,5988
2017-01-03,5988
2017-01-04,5988
2017-01-05,5988
2017-01-06,5988
2017-01-07,5988
2017-01-08,5988
2017-01-09,5988
2017-01-10,5988
2017-01-11,5988
2017-01-12,5988
2017-01-13,5988
2017-01-14,5988
2017-01-15,6089
2017-01-16,6089
2017-01-17,6089
2017-01-18,6089
2017-01-19,6089
2017-01-20,6089
2017-01-21,6089
2017-01-22,6089
2017-01-23,6089
2017-01-27,6089
2017-01-28,6089
2017-01-29,6089
2017-01-30,6089
2017-01-31,6089
2017-02-01,6089
2017-02-02,6089
2017-02-03,6089
2017-02-04,6089
2017-02-05,6089
2017-02-06,6089
2017-02-07,6089
2017-02-08,6089
2017-02-09,6089
2017-02-10,6089
2017-02-11,5991
2017-02-12,5991
2017-02-13,5991
2017-02-14,5991
2017-02-15,5991
2017-02-16,5991
2017-02-18,5991
2017-02-19,5991
2017-02-20,5991
2017-02-21,5991
2017-02-22,5991
2017-02-23,5991
2017-02-24,5991
2017-02-25,5991
2017-02-26,5991
2017-02-27,5991
2017-02-28,5991
2017-03-01,5991
2017-03-02,5991
2017-03-03,5991
2017-03-04,5991
2017-03-05,5991
2017-03-06,5991
2017-03-07,5991
2017-03-08,5991
2017-03-09,5991
2017-03-10,5991
2017-03-11,5835
2017-03-12,5835
2017-03-13,5835
2017-03-14,5835
2017-03-15,5835
2017-03-16,5835
2017-03-17,5835
2017-03-18,5835
2017-03-19,5835
2017-03-20,5835
2017-03-21,5835
2017-03-22,5835
2017-03-23,5835
2017-03-24,5835
2017-03-25,5835
2017-03-26,5835
2017-03-27,5835
2017-03-28,5835
2017-03-29,5835
2017-03-30,5835
2017-03-31,5835
2017-04-01,5835
2017-04-02,5835
2017-04-03,5596
2017-04-04,5596
2017-04-12,5596
2017-04-13,5596
2017-04-14,5596
2017-04-15,5596
2017-04-16,5596
2017-04-17,5596
2017-04-18,5596
2017-04-19,5596
2017-04-20,5596
2017-04-21,5596
2017-04-22,5596
2017-04-23,5596
2017-04-24,5596
2017-04-25,5596
2017-04-26,5596
2017-04-27,5596
2017-04-28,5596
2017-04-29,5596
2017-04-30,5596
2017-05-01,5319
2017-05-02,5319
2017-05-03,5319
2017-05-04,5319
2017-05-05,5319
2017-05-06,5319
2017-05-07,5319
2017-05-08,5319
2017-05-09,5319
2017-05-10,5319
2017-05-11,5319
2017-05-12,5319
2017-05-13,5319
2017-05-14,5319
2017-05-15,5319
2017-05-16,5319
2017-05-17,5319
2017-05-18,5319
2017-05-19,5319
2017-05-20,5319
2017-05-21,5319
2017-05-22,5319
2017-05-23,5319
2017-05-24,5319
2017-05-25,5319
2017-05-26,5319
2017-05-27,5055
2017-05-28,5055
2017-05-29,5055
2017-05-30,5055
2017-05-31,5055
2017-06-01,5055
2017-06-02,5055
2017-06-03,5055
2017-06-04,5055
2017-06-05,5055
2017-06-06,5055
2017-06-07,5055
2017-06-08,5055
2017-06-09,5055
2017-06-10,5055
2017-06-11,5055
2017-06-12,5055
2017-06-13,5055
2017-06-14,5055
2017-06-15,5055
2017-06-16,5055
2017-06-17,5055
2017-06-18,5055
2017-06-19,5055
2017-06-20,5055
2017-06-21,4829
2017-06-22,4829
2017-06-23,4829
2017-06-24,4829
2017-06-25,4829
2017-06-26,4829
2017-06-27,4829
2017-06-28,4829
2017-06-29,4829
2017-06-30,4829
2017-07-01,4829
2017-07-02,4829
2017-07-03,4829
2017-07-04,4829
2017-07-05,4829
2017-07-06,4829
2017-07-07,4829
2017-07-08,4829
2017-07-13,4829
2017-07-14,4829
2017-07-15,4829
2017-07-16,4829
2017-07-17,4829
2017-07-18,4829
2017-07-19,4829
2017-07-20,4829
2017-07-21,4829
2017-07-22,4829
2017-07-23,4829
2017-07-24,4829
2017-07-25,4829
2017-07-26,4829
2017-07-27,4829
2017-07-28,4829
2017-07-29,4764
2017-07-30,4764
2017-07-31,4764
2017-08-01,4764
2017-08-02,4764
2017-08-03,4764
2017-08-04,4764
2017-08-05,4764
2017-08-06,4764
2017-08-09,4764
2017-08-10,4764
2017-08-11,4764
2017-08-12,4764
2017-08-13,4764
2017-08-14,4764
2017-08-15,4764
2017-08-16,4764
2017-08-17,4764
2017-08-18,4764
2017-08-19,4764
2017-08-20,4764
2017-08-21,4764
2017-08-22,4764
2017-08-23,4764
2017-08-24,4764
2017-08-25,4764
2017-08-26,4764
2017-08-27,4764
2017-08-28,4622
2017-08-29,4622
2017-08-30,4622
2017-08-31,4622
2017-09-01,4622
2017-09-02,4622
2017-09-03,4622
2017-09-04,4622
2017-09-05,4622
2017-09-06,4622
2017-09-07,4622
2017-09-08,4622
2017-09-09,4622
2017-09-10,4622
2017-09-11,4622
2017-09-12,4622
2017-09-13,4622
2017-09-14,4622
2017-09-15,4622
2017-09-16,4622
2017-09-17,4622
2017-09-18,4622
2017-09-19,4622
2017-09-20,4622
2017-09-21,4622
2017-09-22,4622
2017-09-23,4622
2017-09-24,4622
2017-09-25,4507
2017-09-26,4507
2017-09-27,4507
2017-09-28,4507
2017-09-29,4507
2017-09-30,4507
2017-10-01,4507
2017-10-02,4507
2017-10-03,4507
2017-10-04,4507
2017-10-05,4507
2017-10-06,4507
2017-10-07,4507
2017-10-08,4507
2017-10-09,4507
2017-10-10,4507
2017-10-11,4507
2017-10-12,4507
2017-10-13,4507
2017-10-14,4507
2017-10-15,4507
2017-10-16,4507
2017-10-17,4507
2017-10-18,4507
2017-10-19,4507
2017-10-20,4507
2017-10-21,4507
2017-10-22,4507
2017-10-23,4507
2017-10-24,4507
2017-10-25,4507
2017-10-26,4507
2017-10-27,4507
2017-10-28,4507
2017-10-29,4507
2017-10-30,4507
2017-10-31,4507
2017-11-01,4507
2017-11-02,4507
2017-11-03,4377
2017-11-04,4377
2017-11-05,4377
2017-11-06,4377
2017-11-07,4377
2017-11-08,4377
2017-11-09,4377
2017-11-10,4377
2017-11-11,4377
2017-11-12,4377
2017-11-13,4377
2017-11-14,4377
2017-11-15,4377
2017-11-16,4377
2017-11-17,4377
2017-11-18,4377
2017-11-19,4377
2017-11-20,4377
2017-11-21,4377
2017-11-22,4377
2017-11-23,4377
2017-11-24,4377
2017-11-25,4377
2017-11-26,4377
2017-11-27,4377
2017-11-28,4377
2017-11-29,4377
2017-11-30,4377
2017-12-01,4377
2017-12-02,4377
2017-12-03,4377
2017-12-04,4377
2017-12-05,4377
2017-12-06,4377
2017-12-07,4377
2017-12-08,4377
2017-12-09,4201
2017-12-10,4201
2017-12-11,4201
2017-12-12,4201
2017-12-13,4201
2017-12-14,4201
2017-12-15,4201
2017-12-16,4201
2017-12-17,4201
2017-12-18,4201
2017-12-19,4201
2017-12-20,4201
2017-12-21,4201
2017-12-22,4201
2017-12-23,4201
2017-12-24,4201
2017-12-25,4201
2017-12-26,4201
2017-12-27,4201
2017-12-28,4201
2017-12-29,4201
2017-12-30,4201
2017-12-31,4201
2018-01-01,4201
2018-01-02,4201
2018-01-03,4201
2018-01-04,4201
2018-01-05,4201
2018-01-06,4201
2018-01-07,4201
2018-01-08,4201
2018-01-09,4201
2018-01-10,4201
2018-01-11,4108
2018-01-12,4108
2018-01-13,4108
2018-01-14,4108
2018-01-15,4108
2018-01-16,4108
2018-01-17,4108
2018-01-18,4108
2018-01-19,4108
2018-01-20,4108
2018-01-21,4108
2018-01-22,4108
2018-01-23,4108
2018-01-24,4108
2018-01-25,4108
2018-01-26,4108
2018-01-27,4108
2018-01-28,4108
2018-01-29,4108
2018-01-30,3915
2018-01-31,3915
2018-02-01,3915
2018-02-02,3915
2018-02-03,3915
2018-02-04,3915
2018-02-05,3915
2018-02-06,3915
2018-02-07,3915
2018-02-08,3915
2018-02-09,3915
2018-02-10,3915
2018-02-11,3915
2018-02-12,3915
2018-02-13,3915
2018-02-14,3915
2018-02-15,3915
2018-02-16,3915
2018-02-17,3915
2018-02-18,3915
2018-02-19,3824
2018-02-20,3824
2018-02-21,3824
2018-02-22,3824
2018-02-23,3824
2018-02-24,3824
2018-02-25,3824
2018-02-26,3824
2018-02-27,3824
2018-02-28,3824
2018-03-01,3824
2018-03-02,3824
2018-03-03,3824
2018-03-04,3824
2018-03-05,3824
2018-03-06,3824
2018-03-07,3824
2018-03-08,3824
2018-03-09,3670
2018-03-10,3670
2018-03-11,3670
2018-03-12,3670
2018-03-13,3670
2018-03-14,3670
2018-03-15,3670
2018-03-16,3670
2018-03-17,3670
2018-03-18,3670
2018-03-20,3670
2018-03-21,3670
2018-03-23,3670
2018-03-24,3670
2018-03-25,3670
2018-03-26,3670
2018-03-27,3670
2018-03-28,3670
2018-03-29,3670
2018-03-30,3670
2018-03-31,3670
2018-04-02,3521
2018-04-03,3521
2018-04-04,3521
2018-04-05,3521
2018-04-06,3521
2018-04-07,3521
2018-04-08,3521
2018-04-09,3521
2018-04-10,3521
2018-04-11,3521
2018-04-12,3521
2018-04-13,3521
2018-04-14,3521
2018-04-15,3521
2018-04-16,3521
2018-04-17,3521
2018-04-18,3521
2018-04-19,3521
2018-04-20,3521
2018-04-21,3521
2018-04-22,3521
2018-04-23,3431
2018-04-24,3431
2018-04-25,3431
2018-04-26,3431
2018-04-27,3431
2018-04-28,3431
2018-04-29,3431
2018-04-30,3431
2018-05-01,3431
2018-05-03,3431
2018-05-04,3431
2018-05-05,3431
2018-05-07,3431
2018-05-08,3431
2018-05-09,3431
2018-05-10,3431
2018-05-11,3431
2018-05-12,3431
2018-05-13,3431
2018-05-14,3431
2018-05-15,3431
2018-05-16,3431
2018-05-17,3431
2018-05-18,3431
2018-05-19,3529
2018-05-20,3529
2018-05-21,3529
2018-05-22,3529
2018-05-23,3529
2018-05-24,3529
2018-05-25,3529
2018-05-26,3529
2018-05-27,3529
2018-05-28,3529
2018-05-29,3529
2018-05-30,3529
2018-05-31,3529
2018-06-01,3529
2018-06-02,3529
2018-06-03,3529
2018-06-04,3529
2018-06-05,3529
2018-06-06,3529
2018-06-07,3529
2018-06-08,3470
2018-06-09,3470
2018-06-10,3470
2018-06-11,3470
2018-06-12,3470
2018-06-13,3470
2018-06-14,3470
2018-06-15,3470
2018-06-16,3470
2018-06-17,3470
2018-06-18,3470
2018-06-19,3470
2018-06-20,3470
2018-06-21,3470
2018-06-22,3470
2018-06-23,3470
2018-06-24,3470
2018-06-25,3470
2018-06-26,3470
2018-06-27,3470
2018-06-28,3470
2018-06-29,3470
2018-06-30,3470
2018-07-01,3304
2018-07-02,3304
2018-07-03,3304
2018-07-04,3304
2018-07-05,3304
2018-07-06,3304
2018-07-07,3304
2018-07-08,3304
2018-07-09,3304
2018-07-10,3304
2018-07-11,3304
2018-07-12,3304
2018-07-13,3304
2018-07-14,3304
2018-07-15,3304
2018-07-16,3304
2018-07-17,3304
2018-07-18,3304
2018-07-19,3304
2018-07-20,3304
2018-07-21,3304
2018-07-22,3304
2018-07-23,3304
2018-07-24,3304
2018-07-25,3304
2018-07-26,3304
2018-07-27,3156
2018-07-28,3156
2018-07-29,3156
2018-07-30,3156
2018-07-31,3156
2018-08-01,3156
2018-08-02,3156
2018-08-03,3156
2018-08-04,3156
2018-08-05,3156
2018-08-06,3156
2018-08-07,3156
2018-08-08,3156
2018-08-09,3156
2018-08-10,3156
2018-08-11,3156
2018-08-12,3156
2018-08-14,3156
2018-08-16,3173
2018-08-17,3173
2018-08-18,3173
2018-08-19,3173
2018-08-20,3173
2018-08-21,3173
2018-08-22,3173
2018-08-23,3173
2018-08-24,3173
2018-08-25,3173
2018-08-26,3173
2018-08-27,3173
2018-08-28,3173
2018-08-29,3173
2018-08-30,3173
2018-08-31,3173
2018-09-01,3020
2018-09-02,3020
2018-09-03,3020
2018-09-04,3020
2018-09-05,3020
2018-09-06,3020
2018-09-07,3020
2018-09-08,3020
2018-09-09,3020
2018-09-10,3020
2018-09-11,3020
2018-09-12,3020
2018-09-13,3020
2018-09-14,3020
2018-09-15,3020
2018-09-16,2880
2018-09-17,2880
2018-09-18,2880
2018-09-19,2880
2018-09-20,2880
2018-09-21,2880
2018-09-22,2880
2018-09-23,2880
2018-09-24,2880
2018-09-25,2880
2018-09-26,2880
2018-09-27,2880
2018-09-28,2880
2018-09-29,2746
2018-09-30,2746
2018-10-01,2746
2018-10-02,2746
2018-10-03,2746
2018-10-04,2746
2018-10-05,2746
2018-10-06,2746
2018-10-07,2746
2018-10-08,2746
2018-10-09,2746
2018-10-10,2746
2018-10-11,2746
2018-10-12,2746
2018-10-13,2746
2018-10-14,2746
2018-10-15,2613
2018-10-16,2613
2018-10-17,2613
2018-10-18,2613
2018-10-19,2613
2018-10-20,2613
2018-10-21,2613
2018-10-22,2613
2018-10-23,2613
2018-10-24,2613
2018-10-25,2613
2018-10-26,2613
2018-10-27,2613
2018-10-28,2613
2018-10-29,2613
2018-10-30,2613
2018-10-31,2603
2018-11-01,2603
2018-11-03,2603
2018-11-04,2603
2018-11-05,2603
2018-11-06,2603
2018-11-07,2603
2018-11-08,2603
2018-11-09,2603
2018-11-10,2603
2018-11-11,2603
2018-11-12,2557
2018-11-13,2557
2018-11-14,2557
2018-11-15,2557
2018-11-16,2557
2018-11-17,2557
2018-11-18,2557
2018-11-19,2557
2018-11-20,2557
2018-11-21,2557
2018-11-22,2557
2018-11-23,2557
2018-11-24,2557
2018-11-25,2557
2018-11-26,2493
2018-11-27,2493
2018-11-28,2493
2018-11-29,2493
2018-12-01,2493
2018-12-02,2493
2018-12-03,2493
2018-12-04,2493
2018-12-05,2493
2018-12-07,2493
2018-12-09,2493
2018-12-10,2405
2018-12-11,2405
2018-12-12,2405
2018-12-13,2405
2018-12-14,2405
2018-12-15,2405
2018-12-16,2405
2018-12-17,2405
2018-12-18,2405
2018-12-19,2405
2018-12-20,2405
2018-12-21,2405
2018-12-22,2354
2018-12-23,2354
2018-12-24,2354
2018-12-25,2354
2018-12-26,2354
2018-12-27,2354
2018-12-28,2354
2018-12-29,2354
2018-12-30,2354
2018-12-31,2354
2019-01-01,2354
2019-01-02,2354
2019-01-03,2354
2019-01-04,2354
2019-01-05,2242
2019-01-06,2242
2019-01-08,2242
2019-01-10,2242
2019-01-11,2242
2019-01-12,2242
2019-01-13,2242
2019-01-14,2242
2019-01-15,2242
2019-01-16,2242
2019-01-17,2242
2019-01-18,2228
2019-01-19,2228
2019-01-20,2228
2019-01-21,2228
2019-01-22,2228
2019-01-23,2228
2019-01-24,2228
2019-01-25,2228
2019-01-26,2228
2019-01-27,2228
2019-01-28,2228
2019-01-29,2228
2019-01-30,2212
2019-01-31,2212
2019-02-01,2212
2019-02-02,2212
2019-02-03,2212
2019-02-04,2212
2019-02-05,2212
2019-02-06,2212
2019-02-07,2212
2019-02-08,2212
2019-02-09,2212
2019-02-10,2212
2019-02-11,2212
2019-02-12,2212
2019-02-13,2198
2019-02-14,2198
2019-02-15,2198
2019-02-16,2198
2019-02-17,2198
2019-02-18,2198
2019-02-19,2198
2019-02-20,2198
2019-02-21,2198
2019-02-22,2198
2019-02-23,2198
2019-02-24,2198
2019-02-25,2198
2019-02-26,2198
2019-02-27,2099
2019-02-28,2099
2019-03-01,2099
2019-03-02,2099
2019-03-03,2099
2019-03-04,2099
2019-03-05,2099
2019-03-06,2099
2019-03-07,2099
2019-03-08,2099
2019-03-09,2099
2019-03-10,2099
2019-03-11,2004
2019-03-12,2004
2019-03-13,2004
2019-03-14,2004
2019-03-15,2004
2019-03-16,2004
2019-03-17,2004
2019-03-18,2004
2019-03-19,2004
2019-03-20,2004
2019-03-21,2004
2019-03-22,2004
2019-03-23,1907
2019-03-24,1907
2019-03-25,1907
2019-03-26,1907
2019-03-27,1907
2019-03-28,1907
