date_obj,Death%20tiara price
2017-12-27,2856
2017-12-28,2916
2017-12-29,2916
2017-12-30,2916
2017-12-31,2916
2018-01-01,2916
2018-01-02,2916
2018-01-03,2869
2018-01-04,2869
2018-01-05,2869
2018-01-06,2869
2018-01-07,2869
2018-01-08,2869
2018-01-09,2901
2018-01-10,2901
2018-01-11,2901
2018-01-12,2901
2018-01-13,2901
2018-01-14,2901
2018-01-15,2791
2018-01-16,2791
2018-01-17,2791
2018-01-18,2791
2018-01-19,2791
2018-01-20,2791
2018-01-21,2651
2018-01-22,2651
2018-01-23,2651
2018-01-25,2541
2018-01-26,2541
2018-01-27,2541
2018-01-28,2444
2018-01-29,2444
2018-01-30,2444
2018-01-31,2324
2018-02-01,2324
2018-02-02,2324
2018-02-03,2212
2018-02-04,2212
2018-02-05,2212
2018-02-06,2212
2018-02-07,2125
2018-02-08,2125
2018-02-09,2125
2018-02-10,2125
2018-02-11,2018
2018-02-12,2018
2018-02-13,2018
2018-02-14,2018
2018-02-15,1977
2018-02-16,1977
2018-02-17,1977
2018-02-18,1977
2018-02-19,1878
2018-02-20,1878
2018-02-21,1878
2018-02-22,1878
2018-02-23,1784
2018-02-24,1784
2018-02-25,1784
2018-02-26,1694
2018-02-27,1694
2018-02-28,1694
2018-03-01,1694
2018-03-02,1609
2018-03-03,1609
2018-03-04,1609
2018-03-05,1529
2018-03-06,1529
2018-03-07,1529
2018-03-08,1453
2018-03-09,1453
2018-03-10,1453
2018-03-11,1453
2018-03-12,1380
2018-03-13,1380
2018-03-14,1380
2018-03-15,1380
2018-03-16,1312
2018-03-17,1312
2018-03-18,1312
2018-03-19,1312
2018-03-20,1246
2018-03-21,1246
2018-03-23,1246
2018-03-24,1246
2018-03-25,1183
2018-03-26,1183
2018-03-27,1183
2018-03-28,1183
2018-03-29,1123
2018-03-30,1123
2018-03-31,1123
2018-04-01,1123
2018-04-02,1072
2018-04-03,1072
2018-04-04,1072
2018-04-05,1072
2018-04-06,1054
2018-04-07,1054
2018-04-08,1054
2018-04-09,1054
2018-04-10,1046
2018-04-11,1046
2018-04-12,1046
2018-04-13,1046
2018-04-14,1066
2018-04-15,1066
2018-04-16,1066
2018-04-17,1066
2018-04-18,1048
2018-04-19,1048
2018-04-20,1048
2018-04-21,1048
2018-04-22,1056
2018-04-23,1056
2018-04-24,1056
2018-04-25,1056
2018-04-26,1056
2018-04-27,1010
2018-04-28,1010
2018-04-29,1010
2018-04-30,1010
2018-05-01,960
2018-05-03,960
2018-05-04,960
2018-05-05,960
2018-05-07,912
2018-05-08,912
2018-05-09,912
2018-05-10,869
2018-05-11,869
2018-05-12,869
2018-05-13,869
2018-05-14,847
2018-05-15,847
2018-05-16,847
2018-05-17,847
2018-05-18,877
2018-05-19,877
2018-05-20,877
2018-05-21,878
2018-05-22,878
2018-05-23,878
2018-05-24,878
2018-05-25,873
2018-05-26,873
2018-05-27,873
2018-05-28,834
2018-05-29,834
2018-05-30,834
2018-05-31,834
2018-06-01,792
2018-06-02,792
2018-06-03,792
2018-06-04,792
2018-06-05,752
2018-06-06,752
2018-06-07,752
2018-06-08,752
2018-06-09,752
2018-06-10,716
2018-06-11,716
2018-06-12,716
2018-06-13,716
2018-06-14,729
2018-06-15,729
2018-06-16,729
2018-06-17,729
2018-06-18,756
2018-06-19,756
2018-06-20,756
2018-06-21,756
2018-06-22,790
2018-06-23,790
2018-06-24,790
2018-06-25,790
2018-06-26,816
2018-06-27,816
2018-06-28,816
2018-06-29,816
2018-06-30,857
2018-07-01,857
2018-07-02,857
2018-07-03,857
2018-07-04,900
2018-07-05,900
2018-07-06,900
2018-07-07,900
2018-07-08,936
2018-07-09,936
2018-07-10,936
2018-07-11,936
2018-07-12,936
2018-07-13,936
2018-07-14,936
2018-07-15,956
2018-07-16,956
2018-07-17,956
2018-07-18,930
2018-07-19,930
2018-07-20,930
2018-07-21,930
2018-07-22,966
2018-07-23,966
2018-07-24,966
2018-07-25,966
2018-07-26,1012
2018-07-27,1012
2018-07-28,1012
2018-07-29,1054
2018-07-30,1054
2018-07-31,1054
2018-08-01,1054
2018-08-02,1106
2018-08-03,1106
2018-08-04,1106
2018-08-05,1131
2018-08-06,1131
2018-08-07,1131
2018-08-08,1106
2018-08-09,1106
2018-08-10,1106
2018-08-11,1106
2018-08-12,1132
2018-08-14,1132
2018-08-16,1182
2018-08-17,1182
2018-08-18,1182
2018-08-19,1235
2018-08-20,1235
2018-08-21,1235
2018-08-22,1284
2018-08-23,1284
2018-08-24,1284
2018-08-25,1342
2018-08-26,1342
2018-08-27,1342
2018-08-28,1342
2018-08-29,1409
2018-08-30,1409
2018-08-31,1409
2018-09-01,1479
2018-09-02,1479
2018-09-03,1479
2018-09-04,1551
2018-09-05,1551
2018-09-06,1551
2018-09-07,1551
2018-09-08,1625
2018-09-09,1625
2018-09-10,1625
2018-09-11,1625
2018-09-12,1692
2018-09-13,1692
2018-09-14,1692
2018-09-15,1692
2018-09-16,1776
2018-09-17,1776
2018-09-18,1776
2018-09-19,1776
2018-09-20,1847
2018-09-21,1847
2018-09-22,1828
2018-09-23,1828
2018-09-24,1828
2018-09-25,1828
2018-09-26,1841
2018-09-27,1841
2018-09-28,1841
2018-09-29,1841
2018-09-30,1899
2018-10-01,1899
2018-10-02,1899
2018-10-03,1968
2018-10-04,1968
2018-10-05,1968
2018-10-06,2066
2018-10-07,2066
2018-10-08,2066
2018-10-09,2158
2018-10-10,2158
2018-10-11,2158
2018-10-12,2264
2018-10-13,2264
2018-10-14,2264
2018-10-15,2378
2018-10-16,2378
2018-10-17,2378
2018-10-18,2495
2018-10-19,2495
2018-10-20,2495
2018-10-21,2495
2018-10-22,2620
2018-10-23,2620
2018-10-24,2620
2018-10-25,2620
2018-10-26,2737
2018-10-27,2737
2018-10-28,2872
2018-10-29,2872
2018-10-30,2872
2018-10-31,2872
2018-11-01,3016
2018-11-03,3016
2018-11-04,3131
2018-11-05,3131
2018-11-06,3281
2018-11-07,3281
2018-11-08,3281
2018-11-09,3331
2018-11-10,3331
2018-11-11,3460
2018-11-12,3460
2018-11-13,3482
2018-11-14,3482
2018-11-15,3482
2018-11-16,3307
2018-11-17,3307
2018-11-18,3307
2018-11-19,3245
2018-11-20,3245
2018-11-21,3245
2018-11-22,3186
2018-11-23,3186
2018-11-24,3186
2018-11-25,3187
2018-11-26,3187
2018-11-27,3187
2018-11-28,3221
2018-11-29,3221
2018-12-01,3202
2018-12-02,3202
2018-12-03,3202
2018-12-04,3232
2018-12-05,3232
2018-12-07,3232
2018-12-09,3259
2018-12-10,3390
2018-12-11,3390
2018-12-12,3390
2018-12-13,3538
2018-12-14,3538
2018-12-15,3538
2018-12-16,3715
2018-12-17,3715
2018-12-18,3715
2018-12-19,3848
2018-12-20,3848
2018-12-21,3848
2018-12-22,4025
2018-12-23,4025
2018-12-24,4213
2018-12-25,4213
2018-12-26,4213
2018-12-27,4424
2018-12-28,4424
2018-12-29,4417
2018-12-30,4417
2018-12-31,4470
2019-01-01,4470
2019-01-02,4470
2019-01-03,4648
2019-01-04,4648
2019-01-05,4714
2019-01-06,4714
2019-01-08,4782
2019-01-10,4739
2019-01-11,4739
2019-01-12,4812
2019-01-13,4812
2019-01-14,5019
2019-01-15,5019
2019-01-16,5245
2019-01-17,5245
2019-01-18,5245
2019-01-19,5410
2019-01-20,5410
2019-01-21,5410
2019-01-22,5579
2019-01-23,5579
2019-01-24,5579
2019-01-25,5766
2019-01-26,5766
2019-01-27,5973
2019-01-28,5973
2019-01-29,6009
2019-01-30,6009
2019-01-31,6009
2019-02-01,6235
2019-02-02,6235
2019-02-03,6493
2019-02-04,6493
2019-02-05,6493
2019-02-06,6579
2019-02-07,6579
2019-02-08,6727
2019-02-09,6727
2019-02-10,6727
2019-02-11,6995
2019-02-12,6995
2019-02-13,7254
2019-02-14,7254
2019-02-15,7254
2019-02-16,7504
2019-02-17,7504
2019-02-18,7504
2019-02-19,7566
2019-02-20,7566
2019-02-21,7558
2019-02-22,7558
2019-02-23,7558
2019-02-24,7739
2019-02-25,7739
2019-02-26,7739
2019-02-27,7440
2019-02-28,7440
2019-03-01,7068
2019-03-02,7068
2019-03-03,6922
2019-03-04,6922
2019-03-05,6973
2019-03-06,6973
2019-03-07,7081
2019-03-08,7081
2019-03-09,7081
2019-03-10,7277
2019-03-11,7277
2019-03-12,6946
2019-03-13,6946
2019-03-14,6946
2019-03-15,6606
2019-03-16,6606
2019-03-17,6275
2019-03-18,6275
2019-03-19,6275
2019-03-20,5961
2019-03-21,5961
2019-03-22,5961
2019-03-23,5662
2019-03-24,5662
2019-03-25,5662
2019-03-26,5378
2019-03-27,5378
2019-03-28,5378
2019-03-29,5359
2019-03-30,5359
2019-03-31,5359
2019-04-01,5359
2019-04-02,5359
2019-04-03,5359
2019-04-04,5309
2019-04-05,5309
2019-04-06,5309
