date_obj,Tormented%20bracelet price
2016-12-11,14580227
2016-12-12,14528503
2016-12-13,14437553
2016-12-14,14451238
2016-12-15,14451238
2016-12-16,14411507
2016-12-17,14593430
2016-12-18,14593430
2016-12-19,15019948
2016-12-20,15106032
2016-12-21,15243727
2016-12-22,15243727
2016-12-23,15666899
2016-12-24,15666899
2016-12-25,15943548
2016-12-26,16310179
2016-12-27,16319201
2016-12-28,15980131
2016-12-29,15553436
2016-12-30,15301196
2016-12-31,15345563
2017-01-01,15327314
2017-01-02,15691935
2017-01-03,15691935
2017-01-04,15557966
2017-01-05,14780101
2017-01-06,14086523
2017-01-07,13826100
2017-01-08,14375137
2017-01-09,14892909
2017-01-10,15350117
2017-01-11,15744729
2017-01-12,16002414
2017-01-13,15809519
2017-01-14,15947287
2017-01-15,15996737
2017-01-16,15986961
2017-01-17,15975812
2017-01-18,15997065
2017-01-19,16102073
2017-01-20,16149694
2017-01-21,16464029
2017-01-22,16541858
2017-01-27,15746411
2017-01-28,15906034
2017-01-29,15958152
2017-01-30,15839081
2017-01-31,15756155
2017-02-01,15616172
2017-02-02,15450141
2017-02-03,15231281
2017-02-04,15327104
2017-02-05,15613419
2017-02-06,15640752
2017-02-07,15652987
2017-02-08,15771253
2017-02-09,15815206
2017-02-10,15863079
2017-02-11,16047321
2017-02-12,16048006
2017-02-13,16105669
2017-02-14,16162282
2017-02-15,16120123
2017-02-16,16134966
2017-02-18,16119231
2017-02-19,16122932
2017-02-20,16079112
2017-02-21,16005177
2017-02-22,15821902
2017-02-23,15196724
2017-02-24,15027227
2017-02-25,15309208
2017-02-26,15299730
2017-02-27,15394682
2017-02-28,15382743
2017-03-01,15363026
2017-03-02,15446947
2017-03-03,15466171
2017-03-04,15595038
2017-03-05,15719199
2017-03-06,15767532
2017-03-07,15858385
2017-03-08,15846218
2017-03-09,15782747
2017-03-10,15678790
2017-03-11,15609321
2017-03-12,15641410
2017-03-13,15511551
2017-03-14,15426882
2017-03-15,15312583
2017-03-16,15117564
2017-03-17,14583768
2017-03-18,14047567
2017-03-19,13845425
2017-03-20,13393853
2017-03-21,13567568
2017-03-22,14205643
2017-03-23,14544769
2017-03-24,14441552
2017-03-25,14327033
2017-03-26,14307239
2017-03-27,14298341
2017-03-28,14266939
2017-03-29,14217199
2017-03-30,14165695
2017-03-31,14145849
2017-04-01,14102190
2017-04-02,14260206
2017-04-03,14246066
2017-04-04,14200262
2017-04-12,14483360
2017-04-13,14727761
2017-04-14,14898250
2017-04-15,15120457
2017-04-16,15061934
2017-04-17,14906068
2017-04-18,14749839
2017-04-19,14850421
2017-04-20,15009602
2017-04-21,15222079
2017-04-22,15354621
2017-04-23,15299627
2017-04-24,15202882
2017-04-25,15200163
2017-04-26,15111954
2017-04-27,15082875
2017-04-28,15061430
2017-04-29,15194523
2017-04-30,15252504
2017-05-01,15318034
2017-05-02,15285364
2017-05-03,15349198
2017-05-04,15460805
2017-05-05,15608691
2017-05-06,15680481
2017-05-07,15871265
2017-05-08,15918227
2017-05-09,15960405
2017-05-10,15933566
2017-05-11,15880513
2017-05-12,15777207
2017-05-13,15664345
2017-05-14,15715967
2017-05-15,15698258
2017-05-16,15599540
2017-05-17,15546617
2017-05-18,15517363
2017-05-19,15452324
2017-05-20,15382095
2017-05-21,15303083
2017-05-22,15205260
2017-05-23,15071224
2017-05-24,14886281
2017-05-25,14141966
2017-05-26,13434867
2017-05-27,12763123
2017-05-28,12361433
2017-05-29,11944593
2017-05-30,11777886
2017-05-31,11624893
2017-06-01,11398529
2017-06-02,10844091
2017-06-03,10301886
2017-06-06,10219680
2017-06-07,10090400
2017-06-08,9906412
2017-06-09,9687529
2017-06-10,9239607
2017-06-11,8956232
2017-06-12,8680679
2017-06-13,9087368
2017-06-14,9541737
2017-06-15,10018824
2017-06-16,10517672
2017-06-17,10720597
2017-06-18,10975968
2017-06-19,10975968
2017-06-20,11355539
2017-06-21,11320722
2017-06-22,11441334
2017-06-23,11323222
2017-06-24,11267348
2017-06-25,11177130
2017-06-26,11204892
2017-06-27,11073114
2017-06-28,11060479
2017-06-29,11006584
2017-06-30,10946588
2017-07-01,10946588
2017-07-02,10941599
2017-07-03,10799931
2017-07-04,10770212
2017-07-05,10770212
2017-07-06,10486410
2017-07-07,10486410
2017-07-08,10400688
2017-07-13,9647662
2017-07-14,9677508
2017-07-15,9788952
2017-07-16,9971570
2017-07-17,10036129
2017-07-18,10055207
2017-07-19,10075971
2017-07-20,10274529
2017-07-21,10311849
2017-07-22,10364459
2017-07-23,10621467
2017-07-24,10842750
2017-07-25,11199335
2017-07-26,11461348
2017-07-27,11464509
2017-07-28,11314615
2017-07-29,11015824
2017-07-30,10742808
2017-07-31,10742808
2017-08-01,10845800
2017-08-02,10926129
2017-08-03,11130787
2017-08-04,11051605
2017-08-05,11124022
2017-08-06,11049777
2017-08-09,11036468
2017-08-10,10956945
2017-08-11,11003369
2017-08-12,10947593
2017-08-13,10945376
2017-08-14,10958754
2017-08-15,10963569
2017-08-16,11035780
2017-08-17,10999798
2017-08-18,11031856
2017-08-19,11076952
2017-08-20,11124984
2017-08-21,11352423
2017-08-22,11280504
2017-08-23,11252491
2017-08-24,11383133
2017-08-25,11374182
2017-08-26,11584210
2017-08-27,11472082
2017-08-28,11476413
2017-08-29,11435428
2017-08-30,11396619
2017-08-31,11485139
2017-09-01,11482445
2017-09-02,11593627
2017-09-03,11931211
2017-09-04,11873386
2017-09-05,12045407
2017-09-06,11988545
2017-09-07,11923715
2017-09-08,11749738
2017-09-09,11857741
2017-09-10,11783723
2017-09-11,11600816
2017-09-12,11587325
2017-09-13,11584791
2017-09-14,11485923
2017-09-15,11485923
2017-09-16,11247409
2017-09-17,11198165
2017-09-19,11173826
2017-09-20,11007549
2017-09-21,10948367
2017-09-22,10950689
2017-09-23,10888154
2017-09-24,10919537
2017-09-25,10954318
2017-09-26,11009162
2017-09-27,10999561
2017-09-28,10979590
2017-09-29,11217475
2017-09-30,11145145
2017-10-01,11079415
2017-10-02,11134921
2017-10-03,11072249
2017-10-04,10945728
2017-10-05,10796099
2017-10-06,10929640
2017-10-07,11101493
2017-10-08,11113076
2017-10-09,11275391
2017-10-10,11199378
2017-10-11,11199378
2017-10-12,11192918
2017-10-13,11374712
2017-10-14,11372072
2017-10-15,11410179
2017-10-16,11514461
2017-10-17,11555911
2017-10-18,11461487
2017-10-19,11362948
2017-10-20,11346049
2017-10-21,11329944
2017-10-22,11326722
2017-10-23,11514027
2017-10-24,11488206
2017-10-25,11567269
2017-10-26,11511165
2017-10-27,11500999
2017-10-28,11500999
2017-10-29,11892459
2017-10-30,12044285
2017-10-31,12210502
2017-11-01,12266205
2017-11-02,12527501
2017-11-03,12486227
2017-11-04,12455610
2017-11-05,12447240
2017-11-06,12378822
2017-11-07,12357755
2017-11-08,12263129
2017-11-09,12004107
2017-11-10,11974610
2017-11-11,11993674
2017-11-12,12037225
2017-11-13,12087920
2017-11-14,12124892
2017-11-15,12166062
2017-11-16,12157132
2017-11-17,12093882
2017-11-18,12106591
2017-11-19,12006554
2017-11-20,11957859
2017-11-21,11999998
2017-11-22,12054294
2017-11-23,11901234
2017-11-24,11947801
2017-11-25,11968989
2017-11-26,11988397
2017-11-27,11981701
2017-11-28,11944018
2017-11-29,11970360
2017-11-30,11913536
2017-12-01,11918318
2017-12-02,11969694
2017-12-03,11949929
2017-12-04,11893464
2017-12-05,11890690
2017-12-06,11844093
2017-12-07,11910882
2017-12-08,11940032
2017-12-09,11973196
2017-12-10,12031446
2017-12-11,11938508
2017-12-12,11974033
2017-12-13,11929669
2017-12-14,11930321
2017-12-15,12067184
2017-12-16,12046220
2017-12-17,12007684
2017-12-18,12023187
2017-12-19,12008075
2017-12-20,12025158
2017-12-21,12048356
2017-12-22,12141865
2017-12-23,12382413
2017-12-24,12377305
2017-12-25,12461030
2017-12-26,12680893
2017-12-27,12760462
2017-12-28,12741683
2017-12-29,12797920
2017-12-30,12773508
2017-12-31,12794913
2018-01-01,12766247
2018-01-02,12945679
2018-01-03,12862446
2018-01-04,12303090
2018-01-05,12259037
2018-01-06,12487247
2018-01-07,12637437
2018-01-08,12490316
2018-01-09,12220305
2018-01-10,12117336
2018-01-11,11927489
2018-01-12,12062267
2018-01-13,12155055
2018-01-14,11901925
2018-01-15,11995349
2018-01-16,12004421
2018-01-17,11860315
2018-01-18,11850656
2018-01-19,11783954
2018-01-20,11884173
2018-01-21,12113028
2018-01-22,11958321
2018-01-23,11982150
2018-01-24,12218258
2018-01-25,12154809
2018-01-26,12233669
2018-01-27,12299431
2018-01-28,12391671
2018-01-29,12362649
2018-01-30,12428155
2018-02-01,12440101
2018-02-02,12575758
2018-02-03,12627898
2018-02-04,12644659
2018-02-05,12649831
2018-02-06,12592413
2018-02-07,12594707
2018-02-08,12686865
2018-02-09,12641417
2018-02-10,12526610
2018-02-11,12530461
2018-02-12,12189826
2018-02-13,12181702
2018-02-14,12126250
2018-02-15,12229637
2018-02-16,12316436
2018-02-17,12437069
2018-02-18,12526359
2018-02-19,12726299
2018-02-20,12829139
2018-02-21,12923850
2018-02-22,13163887
2018-02-23,13581787
2018-02-24,13756622
2018-02-25,13981330
2018-02-26,13937200
2018-02-27,13884460
2018-02-28,13860207
2018-03-01,13906432
2018-03-02,13949772
2018-03-03,13917715
2018-03-04,13847664
2018-03-05,13863252
2018-03-06,13751259
2018-03-07,13656041
2018-03-08,13674770
2018-03-09,13631057
2018-03-10,13657248
2018-03-11,13704762
2018-03-12,13799098
2018-03-13,13855512
2018-03-14,13858762
2018-03-15,13949630
2018-03-16,13934746
2018-03-17,14080959
2018-03-18,14139831
2018-03-19,14320414
2018-03-20,14241153
2018-03-21,14217066
2018-03-23,14534048
2018-03-24,14622837
2018-03-26,14708496
2018-03-27,14652501
2018-03-28,14366474
2018-03-29,14305694
2018-03-30,14301505
2018-03-31,14340688
2018-04-01,14382494
2018-04-02,14374932
2018-04-03,14367431
2018-04-04,14490781
2018-04-05,14442357
2018-04-06,14428290
2018-04-08,14499862
2018-04-09,14677889
2018-04-10,14672753
2018-04-11,14645715
2018-04-12,14751185
2018-04-13,14753732
2018-04-14,14913734
2018-04-16,15096675
2018-04-17,15078629
2018-04-18,14971675
2018-04-19,15080812
2018-04-20,15139827
2018-04-21,15141316
2018-04-22,15287848
2018-04-23,15263985
2018-04-24,15211500
2018-04-25,15293208
2018-04-26,15414105
2018-04-27,15437632
2018-04-28,15668098
2018-04-29,16095968
2018-04-30,16141223
2018-05-01,16181104
2018-05-02,16081295
2018-05-03,16162821
2018-05-04,16046559
2018-05-05,15989187
2018-05-06,15870779
2018-05-07,15749571
2018-05-08,15529187
2018-05-09,14983372
2018-05-10,14300824
2018-05-11,13952127
2018-05-12,14645992
2018-05-13,14753827
2018-05-14,14956928
2018-05-15,15075600
2018-05-16,15005906
2018-05-17,15007456
2018-05-18,15060775
2018-05-19,15147301
2018-05-20,15231885
2018-05-21,15177237
2018-05-22,15142146
2018-05-23,15088577
2018-05-24,15110995
2018-05-25,15143153
2018-05-26,15131478
2018-05-27,15179041
2018-05-28,15180977
2018-05-29,15143849
2018-05-30,15168761
2018-05-31,15178836
2018-06-01,15154209
2018-06-02,15111354
2018-06-03,15096200
2018-06-04,15072871
2018-06-05,14942116
2018-06-06,14357193
2018-06-07,13649915
2018-06-08,13251389
2018-06-09,13494460
2018-06-10,13521373
2018-06-11,13586999
2018-06-12,13445599
2018-06-13,13300749
2018-06-14,13704431
2018-06-15,13967182
2018-06-16,14264929
2018-06-17,14466517
2018-06-18,14388572
2018-06-19,14393496
2018-06-20,14313734
2018-06-21,14333485
2018-06-22,14341099
2018-06-23,14545963
2018-06-24,14462018
2018-06-25,14349325
2018-06-26,14315383
2018-06-27,14284168
2018-06-28,14097228
2018-06-29,14094173
2018-06-30,14269840
2018-07-01,14320517
2018-07-02,14390627
2018-07-03,14403476
2018-07-04,14465041
2018-07-05,14634203
2018-07-06,14903140
2018-07-07,15276051
2018-07-08,15219950
2018-07-09,15310831
2018-07-10,15402750
2018-07-11,15522483
2018-07-12,15785444
2018-07-13,16116873
2018-07-14,16576196
2018-07-15,16593830
2018-07-16,16670347
2018-07-17,16692608
2018-07-18,16661013
2018-07-19,16646608
2018-07-20,16617571
2018-07-21,16838558
2018-07-22,17165986
2018-07-23,17186174
2018-07-24,17076212
2018-07-25,17013636
2018-07-26,16638216
2018-07-27,15840295
2018-07-28,15832521
2018-07-29,15697944
2018-07-30,15812901
2018-07-31,15862762
2018-08-01,15867416
2018-08-02,15850289
2018-08-03,15805367
2018-08-04,15844832
2018-08-05,15857271
2018-08-06,15859954
2018-08-07,15705511
2018-08-08,15174164
2018-08-09,14726431
2018-08-10,14696747
2018-08-11,14749459
2018-08-12,14702128
2018-08-14,14700753
2018-08-16,14104139
2018-08-17,14216488
2018-08-18,14679750
2018-08-19,15049157
2018-08-20,15524038
2018-08-21,15522020
2018-08-22,15668213
2018-08-23,15850862
2018-08-24,15904601
2018-08-25,15982926
2018-08-26,15866949
2018-08-27,15893739
2018-08-28,15878408
2018-08-29,15857855
2018-08-30,15826807
2018-08-31,15869543
2018-09-01,15947676
2018-09-02,16083566
2018-09-03,15995309
2018-09-04,16037652
2018-09-05,16054016
2018-09-06,15924407
2018-09-07,16006862
2018-09-08,16021232
2018-09-09,15907049
2018-09-10,15829750
2018-09-11,15684330
2018-09-12,15538715
2018-09-13,15351422
2018-09-14,15402238
2018-09-15,15612488
2018-09-16,15612344
2018-09-17,15666060
2018-09-18,15613231
2018-09-19,15564772
2018-09-20,15480095
2018-09-21,15471799
2018-09-22,15499844
2018-09-23,15631077
2018-09-24,15637097
2018-09-25,15667625
2018-09-26,15648227
2018-09-27,15703887
2018-09-28,15849875
2018-09-29,15925849
2018-09-30,15928552
2018-10-02,15850650
2018-10-03,15842081
2018-10-04,15829277
2018-10-05,15892224
2018-10-06,15876924
2018-10-07,15807849
2018-10-08,15789259
2018-10-09,15810423
2018-10-10,15857638
2018-10-11,15868679
2018-10-12,15872699
2018-10-13,15881797
2018-10-14,15930580
2018-10-15,15894396
2018-10-16,15894070
2018-10-17,15877077
2018-10-18,15801752
2018-10-19,15818908
2018-10-20,15791527
2018-10-21,15816358
2018-10-22,15817277
2018-10-23,15797960
2018-10-24,15729344
2018-10-25,15646542
2018-10-26,15582661
2018-10-27,15601140
2018-10-28,15573083
2018-10-29,15542210
2018-10-30,15421658
2018-10-31,15313732
2018-11-01,15356606
2018-11-03,15273485
2018-11-04,15256803
2018-11-05,15210989
2018-11-06,15179887
2018-11-07,15105236
2018-11-08,14960096
2018-11-09,14888573
2018-11-10,14865791
2018-11-11,14847640
2018-11-12,14762726
2018-11-13,14645014
2018-11-14,14513585
2018-11-15,14002594
2018-11-16,13933537
2018-11-17,13832195
2018-11-18,13801537
2018-11-19,13724878
2018-11-20,13773051
2018-11-21,13735706
2018-11-22,13494841
2018-11-23,12889650
2018-11-24,12924032
2018-11-25,13219471
2018-11-26,13332927
2018-11-27,13554831
2018-11-28,13863830
2018-11-29,14256225
2018-12-01,14390585
2018-12-02,14308864
2018-12-03,14026470
2018-12-04,13929166
2018-12-05,13972948
2018-12-07,13820360
2018-12-09,13863436
2018-12-10,14021390
2018-12-11,13973957
2018-12-12,14052707
2018-12-13,14071751
2018-12-14,14211246
2018-12-15,14176612
2018-12-16,14185715
2018-12-17,14197938
2018-12-18,14200547
2018-12-19,14172398
2018-12-20,14078739
2018-12-21,14121007
2018-12-22,14200755
2018-12-23,14143152
2018-12-24,14186482
2018-12-25,14321826
2018-12-26,14389551
2018-12-27,14430664
2018-12-28,14527954
2018-12-29,14668069
2018-12-30,14667228
2018-12-31,14436742
2019-01-01,14325499
2019-01-02,14312876
2019-01-03,14286744
2019-01-04,14305204
2019-01-05,14360923
2019-01-06,14490198
2019-01-08,14581632
2019-01-10,14143033
2019-01-11,13886521
2019-01-12,14081401
2019-01-13,14179325
2019-01-14,14609693
2019-01-15,15267081
2019-01-16,15251217
2019-01-17,15454119
2019-01-18,15517003
2019-01-19,15838617
2019-01-20,15884593
2019-01-21,15766999
2019-01-22,15961077
2019-01-23,16156371
2019-01-24,16263719
2019-01-25,16515621
2019-01-26,16623812
2019-01-27,16876218
2019-01-28,16811442
2019-01-29,16740364
2019-01-30,16711721
2019-01-31,16844266
2019-02-01,16946695
2019-02-02,17282258
2019-02-03,17340502
2019-02-04,17323824
2019-02-05,17349739
2019-02-06,17285294
2019-02-07,17140613
2019-02-08,16967799
2019-02-09,16991336
2019-02-10,16904771
2019-02-11,16777112
2019-02-12,16668372
2019-02-13,16266301
2019-02-14,15636350
2019-02-15,15755854
2019-02-16,16054176
2019-02-17,16254882
2019-02-18,16316072
2019-02-19,16594644
2019-02-20,16645007
2019-02-21,16742148
2019-02-22,16777628
2019-02-23,16807179
2019-02-24,16908870
2019-02-25,16815929
2019-02-26,16867955
2019-02-27,16781579
2019-02-28,16751786
2019-03-01,16777430
2019-03-02,16835218
2019-03-03,16856334
2019-03-04,16895522
2019-03-05,16806390
2019-03-06,16836448
2019-03-07,16878889
2019-03-08,17029964
2019-03-09,17058680
2019-03-10,16932930
2019-03-11,16921269
2019-03-12,17023294
2019-03-13,16922069
2019-03-14,16822374
2019-03-15,16803814
2019-03-16,16840256
2019-03-17,16781382
2019-03-18,16691184
2019-03-19,16539203
2019-03-20,16297750
2019-03-21,16219274
2019-03-22,16220895
2019-03-23,16259721
2019-03-24,16398591
2019-03-25,16358130
2019-03-26,16419630
2019-03-27,16332232
2019-03-28,16317028
2019-03-29,16326921
2019-03-30,16448474
2019-03-31,16401978
2019-04-01,16502530
2019-04-02,16518778
2019-04-03,16636350
2019-04-04,16623749
2019-04-05,16657607
2019-04-06,16655221
2019-04-07,16645381
2019-04-08,16682849
2019-04-09,16625274
2019-04-10,16672339
2019-04-11,16707967
2019-04-12,16711174
2019-04-13,16783069
2019-04-14,16805607
2019-04-15,16775744
2019-04-16,16755545
2019-04-17,16604384
2019-04-18,16454691
2019-04-19,16438788
2019-04-20,16414352
2019-04-21,16405180
2019-04-22,16332987
2019-04-23,16343327
2019-04-24,16350005
2019-04-25,16328164
2019-04-26,16313477
2019-04-27,16337506
2019-04-28,16274444
2019-04-29,16209421
2019-04-30,16185813
2019-05-01,16166513
2019-05-02,16095194
2019-05-03,16085324
2019-05-04,16089130
2019-05-05,16086013
2019-05-06,16048544
2019-05-07,15993699
2019-05-08,15773782
2019-05-09,15520746
2019-05-10,15455644
2019-05-11,15421011
2019-05-12,15324575
2019-05-13,15309076
2019-05-14,15233099
2019-05-15,15149700
2019-05-16,14980794
2019-05-17,14883266
2019-05-18,14741595
2019-05-19,14621725
2019-05-20,14715199
2019-05-21,14686202
2019-05-22,14665050
2019-05-23,14551138
2019-05-24,14518591
2019-05-25,14540648
2019-05-26,14528239
2019-05-27,14502744
2019-05-28,14496288
2019-05-29,14517862
2019-05-30,14600248
2019-05-31,14537081
2019-06-01,14604331
2019-06-02,14596784
2019-06-03,14560585
2019-06-04,14434903
2019-06-05,14193904
2019-06-06,13983283
2019-06-07,14003998
2019-06-08,14113268
2019-06-09,14026470
2019-06-10,14003290
2019-06-11,13869904
2019-06-12,13751137
2019-06-13,13679054
2019-06-14,13713909
2019-06-15,13666592
2019-06-16,13826437
2019-06-17,13826170
2019-06-18,13774542
2019-06-19,13710371
2019-06-20,13375152
2019-06-21,13165782
2019-06-22,12861100
2019-06-23,12398386
2019-06-24,12330133
2019-06-25,12744223
2019-06-26,13025815
2019-06-27,13608917
2019-06-28,14172039
2019-06-29,14430934
2019-06-30,14551287
2019-07-01,14274846
2019-07-02,14056537
2019-07-03,13866830
2019-07-04,13654278
2019-07-05,13755667
2019-07-06,13904397
2019-07-07,14138215
2019-07-08,14090682
2019-07-09,14086571
2019-07-10,14022132
2019-07-11,13966335
2019-07-12,13940184
2019-07-13,13949707
2019-07-14,13949957
2019-07-15,13890248
2019-07-16,13884889
2019-07-17,13901193
2019-07-18,13840243
2019-07-19,13790935
2019-07-20,13891467
2019-07-21,13894603
2019-07-22,14026238
2019-07-23,13968745
2019-07-24,13899220
2019-07-25,13978176
2019-07-26,13911889
2019-07-27,13736478
2019-07-28,13780589
2019-07-29,13781422
2019-07-30,13765596
2019-07-31,13753600
2019-08-01,13836427
2019-08-02,13655873
2019-08-03,13744485
2019-08-04,13880020
2019-08-05,13824424
2019-08-06,13841932
2019-08-07,13915533
2019-08-08,13913614
2019-08-09,13911780
2019-08-10,13979856
2019-08-11,14061143
2019-08-12,14032245
2019-08-13,14028587
2019-08-14,13959390
2019-08-15,13897864
2019-08-16,13885845
2019-08-17,13855892
2019-08-18,13811301
2019-08-19,13739980
2019-08-20,13762335
2019-08-21,13756950
2019-08-22,13693377
2019-08-23,13689639
2019-08-24,13689664
2019-08-24,13689664
2019-08-25,13734459
2019-08-25,13734459
2019-08-26,13657473
2019-08-26,13657473
2019-08-27,13622663
2019-08-27,13622663
2019-08-28,13603376
2019-08-29,13563687
2019-08-30,13616244
2019-08-31,13556254
2019-09-01,13562846
2019-09-02,13577188
2019-09-03,13597116
2019-09-04,13649896
2019-09-05,13601352
2019-09-06,13632686
2019-09-07,13607333
2019-09-08,13611472
2019-09-09,13573156
2019-09-10,13450801
2019-09-11,13421333
2019-09-12,13384389
2019-09-13,13304439
2019-09-14,13299496
2019-09-15,13339016
2019-09-16,13315288
2019-09-17,13296303
2019-09-18,13350324
2019-09-19,13278460
2019-09-20,13255379
2019-09-21,13228183
2019-09-22,13207263
2019-09-23,13172410
2019-09-24,13146674
2019-09-25,13159991
2019-09-26,13104971
2019-09-27,13148752
2019-09-28,13331486
2019-09-29,13654341
2019-09-30,14076488
2019-10-01,14196208
2019-10-02,14132897
2019-10-03,14199973
2019-10-04,14237965
2019-10-05,14349545
2019-10-06,14892033
2019-10-07,15150583
2019-10-08,15221980
2019-10-09,15234706
2019-10-10,15230531
2019-10-11,15126724
2019-10-12,15179928
2019-10-13,15212589
2019-10-14,15217547
2019-10-15,15261382
2019-10-16,15199860
2019-10-17,15336494
2019-10-18,15205564
2019-10-19,15369492
2019-10-20,15343081
2019-10-21,15445037
2019-10-22,15433911
2019-10-23,15383290
2019-10-24,15333621
2019-10-25,15320784
2019-10-26,15257982
2019-10-27,15301241
2019-10-28,15134804
2019-10-29,15065419
2019-10-30,15075315
2019-10-31,15062107
2019-11-01,15009122
2019-11-02,15031505
2019-11-03,15058482
2019-11-04,15021917
2019-11-05,14983582
2019-11-06,14984682
2019-11-07,14959646
2019-11-08,15054008
2019-11-09,15143424
2019-11-10,15293773
2019-11-11,15220870
2019-11-12,15206864
2019-11-13,15331421
2019-11-14,15241888
2019-11-15,15265715
2019-11-16,15466790
2019-11-17,15348468
2019-11-18,15342155
2019-11-19,15343017
2019-11-20,15414316
2019-11-21,15456940
2019-11-22,15512930
2019-11-23,15504823
2019-11-24,15370670
2019-11-25,15457286
2019-11-26,15683110
2019-11-27,15569180
2019-11-28,15621613
2019-11-29,15903615
2019-11-30,15813343
2019-12-01,15874452
2019-12-02,15743940
2019-12-03,15656430
2019-12-04,15530635
2019-12-05,15282696
2019-12-06,15273371
2019-12-07,15332787
2019-12-08,15570947
2019-12-09,15485843
2019-12-10,15459795
2019-12-11,15334386
2019-12-12,15317408
2019-12-13,15464723
2019-12-14,15560310
2019-12-15,15578775
2019-12-16,15454342
2019-12-17,15551445
2019-12-18,15593457
2019-12-19,15518593
2019-12-20,15440568
2019-12-21,15383832
2019-12-22,15451446
2019-12-23,15408353
2019-12-24,15368288
2019-12-25,15436649
2019-12-26,15531377
2019-12-27,15577116
2019-12-28,15498461
