date_obj,Heavy%20frame price
2016-08-13,7592633
2016-08-14,7592633
2016-08-15,7592633
2016-08-16,7592633
2016-08-17,7592633
2016-08-18,7592633
2016-08-19,7592633
2016-08-20,7217326
2016-08-21,7217326
2016-08-22,7217326
2016-08-23,7217326
2016-08-24,7217326
2016-08-25,7217326
2016-08-26,7217326
2016-08-28,7217326
2016-08-31,6857956
2016-09-01,6857956
2016-09-02,6857956
2016-09-03,6857956
2016-09-04,6857956
2016-09-05,6857956
2016-09-06,6857956
2016-09-07,6518339
2016-09-08,6518339
2016-09-09,6518339
2016-09-10,6518339
2016-09-11,6518339
2016-09-12,6518339
2016-09-13,6518339
2016-09-14,6518339
2016-09-15,6518339
2016-09-16,6518339
2016-09-17,6518339
2016-09-18,6194588
2016-09-19,6194588
2016-09-20,6194588
2016-09-21,6194588
2016-09-22,6194588
2016-09-23,6194588
2016-09-24,6194588
2016-09-25,6194588
2016-09-26,6194588
2016-09-27,6194588
2016-09-28,5886366
2016-09-29,5886366
2016-09-30,5886366
2016-10-01,5886366
2016-10-02,5886366
2016-10-03,5886366
2016-10-04,5886366
2016-10-05,5886366
2016-10-06,5886366
2016-10-07,5886366
2016-10-08,5886366
2016-10-09,5595217
2016-10-10,5595217
2016-10-11,5595217
2016-10-12,5595217
2016-10-13,5595217
2016-10-14,5595217
2016-10-15,5595217
2016-10-16,5595217
2016-10-17,5595217
2016-10-18,5595217
2016-10-19,5317353
2016-10-20,5317353
2016-10-21,5317353
2016-10-22,5317353
2016-10-23,5317353
2016-10-24,5317353
2016-10-25,5317353
2016-10-26,5317353
2016-10-27,5317353
2016-10-28,5054111
2016-10-29,5054111
2016-10-30,5054111
2016-10-31,5054111
2016-11-01,5054111
2016-11-02,5054111
2016-11-03,5054111
2016-11-04,5054111
2016-11-05,5054111
2016-11-06,4804881
2016-11-07,4804881
2016-11-08,4804881
2016-11-09,4804881
2016-11-10,4804881
2016-11-11,4804881
2016-11-12,4804881
2016-11-13,4804881
2016-11-14,4804881
2016-11-15,4568046
2016-12-07,4128683
2016-12-08,3925129
2016-12-09,3925129
2016-12-10,3925129
2016-12-11,3925129
2016-12-12,3925129
2016-12-13,3925129
2016-12-14,3925129
2016-12-15,3731355
2016-12-16,3731355
2016-12-17,3731355
2016-12-18,3731355
2016-12-19,3731355
2016-12-20,3731355
2016-12-21,3731355
2016-12-22,3731355
2016-12-23,3546783
2016-12-24,3546783
2016-12-25,3546783
2016-12-26,3546783
2016-12-27,3546783
2016-12-28,275000
2016-12-29,275000
2016-12-30,275000
2016-12-31,275000
2017-01-01,275000
2017-01-02,275000
2017-01-03,275000
2017-01-04,272964
2017-01-05,272964
2017-01-06,272964
2017-01-07,272964
2017-01-08,272964
2017-01-09,272964
2017-01-10,272964
2017-01-11,272964
2017-01-12,272964
2017-01-13,263201
2017-01-14,263201
2017-01-15,263201
2017-01-16,263201
2017-01-17,263201
2017-01-18,263201
2017-01-19,263201
2017-01-20,263201
2017-01-21,250465
2017-01-22,250465
2017-01-23,250465
2017-01-27,250465
2017-01-28,238269
2017-01-29,238269
2017-01-30,238269
2017-01-31,238269
2017-02-01,238269
2017-02-02,238269
2017-02-03,238269
2017-02-04,226517
2017-02-05,226517
2017-02-06,226517
2017-02-07,226517
2017-02-08,226517
2017-02-09,226517
2017-02-10,226517
2017-02-11,215353
2017-02-12,215353
2017-02-13,215353
2017-02-14,215353
2017-02-15,215353
2017-02-16,215353
2017-02-18,204685
2017-02-19,204685
2017-02-20,204685
2017-02-21,204685
2017-02-22,204685
2017-02-23,204685
2017-02-24,204685
2017-02-25,194944
2017-02-26,194944
2017-02-27,194944
2017-02-28,194944
2017-03-01,194944
2017-03-02,194944
2017-03-03,194944
2017-03-04,185497
2017-03-05,185497
2017-03-06,185497
2017-03-07,185497
2017-03-08,185497
2017-03-09,185497
2017-03-10,185497
2017-03-11,176433
2017-03-12,176433
2017-03-13,176433
2017-03-14,176433
2017-03-15,176433
2017-03-16,176433
2017-03-17,176433
2017-03-18,167792
2017-03-19,167792
2017-03-20,167792
2017-03-21,167792
2017-03-22,167792
2017-03-23,167792
2017-03-24,167792
2017-03-25,167792
2017-03-26,159664
2017-03-27,159664
2017-03-28,159664
2017-03-29,159664
2017-03-30,159664
2017-03-31,159664
2017-04-01,159664
2017-04-02,151895
2017-04-03,151895
2017-04-04,151895
2017-04-12,144442
2017-04-13,144442
2017-04-14,144442
2017-04-15,144442
2017-04-16,137460
2017-04-17,137460
2017-04-18,137460
2017-04-19,137460
2017-04-20,137460
2017-04-21,137460
2017-04-22,137460
2017-04-23,130833
2017-04-24,130833
2017-04-25,130833
2017-04-26,130833
2017-04-27,130833
2017-04-28,130833
2017-04-29,130833
2017-04-30,124560
2017-05-01,124560
2017-05-02,124560
2017-05-03,124560
2017-05-04,124560
2017-05-05,124560
2017-05-06,124560
2017-05-07,118505
2017-05-08,118505
2017-05-09,118505
2017-05-10,118505
2017-05-11,118505
2017-05-12,118505
2017-05-13,118505
2017-05-14,112886
2017-05-15,112886
2017-05-16,112886
2017-05-17,112886
2017-05-18,112886
2017-05-19,112886
2017-05-20,112886
2017-05-21,112886
2017-05-22,107447
2017-05-23,107447
2017-05-24,107447
2017-05-25,107447
2017-05-26,107447
2017-05-27,107447
2017-05-28,107447
2017-05-29,102266
2017-05-30,102266
2017-05-31,102266
2017-06-01,102266
2017-06-02,102266
2017-06-03,102266
2017-06-04,102266
2017-06-06,97353
2017-06-07,97353
2017-06-08,97353
2017-06-09,97353
2017-06-10,97353
2017-06-11,92743
2017-06-12,92743
2017-06-13,92743
2017-06-14,92743
2017-06-15,92743
2017-06-16,92743
2017-06-17,92743
2017-06-18,92743
2017-06-19,92743
2017-06-20,92743
2017-06-21,88322
2017-06-22,88322
2017-06-23,88322
2017-06-24,88322
2017-06-25,88322
2017-06-26,88322
2017-06-27,88322
2017-06-28,88322
2017-06-29,88322
2017-06-30,88322
2017-07-01,88322
2017-07-02,84079
2017-07-03,84079
2017-07-04,84079
2017-07-05,84079
2017-07-06,84079
2017-07-07,84079
2017-07-08,84079
2017-07-13,80048
2017-07-14,80048
2017-07-15,80048
2017-07-16,80048
2017-07-17,80048
2017-07-18,80048
2017-07-19,80048
2017-07-20,80048
2017-07-21,80048
2017-07-22,80048
2017-07-23,76274
2017-07-24,76274
2017-07-25,76274
2017-07-26,76274
2017-07-27,76274
2017-07-28,76274
2017-07-29,76274
2017-07-30,76274
2017-07-31,76274
2017-08-01,76274
2017-08-02,72611
2017-08-03,72611
2017-08-04,72611
2017-08-05,72611
2017-08-06,72611
2017-08-09,72611
2017-08-10,72611
2017-08-11,72611
2017-08-12,69204
2017-08-13,69204
2017-08-14,69204
2017-08-15,69204
2017-08-16,69204
2017-08-17,69204
2017-08-18,69204
2017-08-19,69204
2017-08-20,69204
2017-08-21,69204
2017-08-22,66012
2017-08-23,66012
2017-08-24,66012
2017-08-25,66012
2017-08-26,66012
2017-08-27,66012
2017-08-28,66012
2017-08-29,66012
2017-08-30,66012
2017-08-31,66012
2017-09-01,62871
2017-09-02,62871
2017-09-03,62871
2017-09-04,62871
2017-09-05,62871
2017-09-06,62871
2017-09-07,62871
2017-09-08,62871
2017-09-09,59864
2017-09-10,59864
2017-09-11,59864
2017-09-12,59864
2017-09-13,59864
2017-09-14,59864
2017-09-15,59864
2017-09-16,59864
2017-09-17,59864
2017-09-18,59864
2017-09-19,56990
2017-09-20,56990
2017-09-21,56990
2017-09-22,56990
2017-09-23,56990
2017-09-24,56990
2017-09-25,56990
2017-09-26,56990
2017-09-27,56990
2017-09-28,56990
2017-09-29,54312
2017-09-30,54312
2017-10-01,54312
2017-10-02,54312
2017-10-03,54312
2017-10-04,54312
2017-10-05,54312
2017-10-06,54312
2017-10-07,54312
2017-10-08,54312
2017-10-09,51772
2017-10-10,51772
2017-10-11,51772
2017-10-12,51772
2017-10-13,51772
2017-10-14,51772
2017-10-15,51772
2017-10-16,51772
2017-10-17,51772
2017-10-18,50410
2017-10-19,50410
2017-10-20,50410
2017-10-21,50410
2017-10-22,50410
2017-10-23,50410
2017-10-24,50410
2017-10-25,50410
2017-10-26,50410
2017-10-27,50410
2017-10-28,50410
2017-10-29,49182
2017-10-30,49182
2017-10-31,49182
2017-11-01,49182
2017-11-02,49182
2017-11-03,49182
2017-11-04,49182
2017-11-05,49182
2017-11-06,49182
2017-11-07,49182
2017-11-08,49321
2017-11-09,49321
2017-11-10,49321
2017-11-11,49321
2017-11-12,49321
2017-11-13,49321
2017-11-14,49321
2017-11-15,49321
2017-11-16,49321
2017-11-17,49321
2017-11-18,49321
2017-11-19,46920
2017-11-20,46920
2017-11-21,46920
2017-11-22,46920
2017-11-23,46920
2017-11-24,46920
2017-11-25,46920
2017-11-26,46920
2017-11-27,46920
2017-11-28,46920
2017-11-29,45142
2017-11-30,45142
2017-12-01,45142
2017-12-02,45142
2017-12-03,45142
2017-12-04,45142
2017-12-05,45142
2017-12-06,45142
2017-12-07,45142
2017-12-08,45142
2017-12-09,43215
2017-12-10,43215
2017-12-11,43215
2017-12-12,43215
2017-12-13,43215
2017-12-14,43215
2017-12-15,43215
2017-12-16,43215
2017-12-17,43215
2017-12-18,41882
2017-12-19,41882
2017-12-20,41882
2017-12-21,41882
2017-12-22,41882
2017-12-23,41882
2017-12-24,41882
2017-12-25,41882
2017-12-26,41882
2017-12-27,41882
2017-12-28,40200
2017-12-29,40200
2017-12-30,40200
2017-12-31,40200
2018-01-01,40200
2018-01-02,40200
2018-01-03,40200
2018-01-04,40200
2018-01-05,38984
2018-01-06,38984
2018-01-07,38984
2018-01-08,38984
2018-01-09,38984
2018-01-10,38984
2018-01-11,38984
2018-01-12,38984
2018-01-13,37750
2018-01-14,37750
2018-01-15,37750
2018-01-16,37750
2018-01-17,37750
2018-01-18,37750
2018-01-19,37750
2018-01-20,37750
2018-01-21,37302
2018-01-22,37302
2018-01-23,37302
2018-01-25,37302
2018-01-26,36502
2018-01-27,36502
2018-01-28,36502
2018-01-29,36502
2018-01-30,37456
2018-01-31,37456
2018-02-01,37456
2018-02-02,37456
2018-02-03,37456
2018-02-04,37456
2018-02-05,35744
2018-02-06,35744
2018-02-07,35744
2018-02-08,35744
2018-02-09,35744
2018-02-10,35694
2018-02-11,35694
2018-02-12,35694
2018-02-13,35694
2018-02-14,35694
2018-02-15,35694
2018-02-16,36322
2018-02-17,36322
2018-02-18,36322
2018-02-19,36322
2018-02-20,36322
2018-02-21,36322
2018-02-22,35287
2018-02-23,35287
2018-02-24,35287
2018-02-25,35287
2018-02-26,35287
2018-02-27,35702
2018-02-28,35702
2018-03-01,35702
2018-03-02,35702
2018-03-03,35702
2018-03-04,35702
2018-03-05,36205
2018-03-06,36205
2018-03-07,36205
2018-03-08,36205
2018-03-09,36205
2018-03-10,36205
2018-03-11,36205
2018-03-12,36076
2018-03-13,36076
2018-03-14,36076
2018-03-15,36076
2018-03-16,36076
2018-03-17,36076
2018-03-18,35883
2018-03-19,35883
2018-03-20,35883
2018-03-21,35883
2018-03-23,35883
2018-03-24,35883
2018-03-25,35235
2018-03-26,35235
2018-03-27,35235
2018-03-28,35235
2018-03-29,35235
2018-03-30,35235
2018-03-31,35066
2018-04-01,35066
2018-04-02,35066
2018-04-03,35066
2018-04-04,35066
2018-04-05,35066
2018-04-06,35066
2018-04-07,34155
2018-04-08,34155
2018-04-09,34155
2018-04-10,34155
2018-04-11,34155
2018-04-12,34155
2018-04-13,34392
2018-04-14,34392
2018-04-15,34392
2018-04-16,34392
2018-04-17,34392
2018-04-18,34392
2018-04-19,34392
2018-04-20,33181
2018-04-21,33181
2018-04-22,33181
2018-04-23,33181
2018-04-24,33181
2018-04-25,33181
2018-04-26,33916
2018-04-27,33916
2018-04-28,33916
2018-04-29,33916
2018-04-30,33916
2018-05-01,35574
2018-05-03,35574
2018-05-04,35574
2018-05-05,35574
2018-05-06,35574
2018-05-07,35574
2018-05-08,35114
2018-05-09,35114
2018-05-10,35114
2018-05-11,35114
2018-05-12,35114
2018-05-13,35114
2018-05-14,35360
2018-05-15,35360
2018-05-16,35360
2018-05-17,35360
2018-05-18,35360
2018-05-19,36853
2018-05-20,36853
2018-05-21,36853
2018-05-22,36853
2018-05-23,36853
2018-05-24,36853
2018-05-25,38579
2018-05-26,38579
2018-05-27,38579
2018-05-28,38579
2018-05-29,38579
2018-05-30,38560
2018-05-31,38560
2018-06-01,38560
2018-06-02,38560
2018-06-03,38560
2018-06-04,38560
2018-06-05,36633
2018-06-06,36633
2018-06-07,36633
2018-06-08,36633
2018-06-09,36633
2018-06-10,34805
2018-06-11,34805
2018-06-12,34805
2018-06-13,34805
2018-06-14,34777
2018-06-15,34777
2018-06-16,34777
2018-06-17,34777
2018-06-18,34777
2018-06-19,34972
2018-06-20,34972
2018-06-21,34972
2018-06-22,34972
2018-06-23,34972
2018-06-24,34972
2018-06-25,34402
2018-06-26,34402
2018-06-27,34402
2018-06-28,34402
2018-06-29,34402
2018-06-30,34402
2018-07-01,35110
2018-07-02,35110
2018-07-03,35110
2018-07-04,35110
2018-07-05,35110
2018-07-06,34857
2018-07-07,34857
2018-07-08,34857
2018-07-09,34857
2018-07-10,34857
2018-07-11,36367
2018-07-12,36367
2018-07-13,36367
2018-07-14,36367
2018-07-15,36367
2018-07-16,36311
2018-07-17,36311
2018-07-18,36311
2018-07-19,36311
2018-07-20,36311
2018-07-21,35264
2018-07-22,35264
2018-07-23,35264
2018-07-24,35264
2018-07-25,36384
2018-07-26,36384
2018-07-27,36384
2018-07-28,36384
2018-07-29,37199
2018-07-30,37199
2018-07-31,37199
2018-08-01,37199
2018-08-02,39059
2018-08-03,39059
2018-08-04,39059
2018-08-05,39059
2018-08-06,40798
2018-08-07,40798
2018-08-08,40798
2018-08-09,40798
2018-08-10,40953
2018-08-11,40953
2018-08-12,40953
2018-08-14,41468
2018-08-16,41468
2018-08-17,41468
2018-08-18,41468
2018-08-19,42106
2018-08-20,42106
2018-08-21,42106
2018-08-22,42106
2018-08-23,42106
2018-08-24,43633
2018-08-25,43633
2018-08-26,43633
2018-08-27,43633
2018-08-28,45807
2018-08-29,45807
2018-08-30,45807
2018-08-31,45807
2018-09-01,46775
2018-09-02,46775
2018-09-03,46775
2018-09-04,46775
2018-09-05,46775
2018-09-06,47826
2018-09-07,47826
2018-09-08,47826
2018-09-09,47826
2018-09-10,45783
2018-09-11,45783
2018-09-12,45783
2018-09-13,45783
2018-09-14,45783
2018-09-15,44045
2018-09-16,44045
2018-09-17,44045
2018-09-18,44045
2018-09-19,44045
2018-09-20,44045
2018-09-21,45118
2018-09-22,45118
2018-09-23,45118
2018-09-24,45118
2018-09-25,45118
2018-09-26,43394
2018-09-27,43394
2018-09-28,43394
2018-09-29,43394
2018-09-30,43394
2018-10-01,43291
2018-10-02,43291
2018-10-03,43291
2018-10-04,43291
2018-10-05,43291
2018-10-06,43035
2018-10-07,43035
2018-10-08,43035
2018-10-09,43035
2018-10-10,43035
2018-10-11,44395
2018-10-12,44395
2018-10-13,44395
2018-10-14,44395
2018-10-15,44395
2018-10-16,45002
2018-10-17,45002
2018-10-18,45002
2018-10-19,45002
2018-10-20,45002
2018-10-21,44132
2018-10-22,44132
2018-10-23,44132
2018-10-24,44132
2018-10-25,44132
2018-10-26,45061
2018-10-27,45061
2018-10-28,45061
2018-10-29,45061
2018-10-30,45093
2018-10-31,45093
2018-11-01,45093
2018-11-03,42974
2018-11-04,42974
2018-11-05,42974
2018-11-06,42974
2018-11-07,42837
2018-11-08,42837
2018-11-09,42837
2018-11-10,42837
2018-11-11,41592
2018-11-12,41592
2018-11-13,41592
2018-11-14,39636
2018-11-15,39636
2018-11-16,39636
2018-11-17,39636
2018-11-18,38828
2018-11-19,38828
2018-11-20,38828
2018-11-21,38828
2018-11-22,38813
2018-11-23,38813
2018-11-24,38813
2018-11-25,37906
2018-11-26,37906
2018-11-27,37906
2018-11-28,37906
2018-11-29,37184
2018-12-01,37184
2018-12-02,37372
2018-12-03,37372
2018-12-04,37372
2018-12-05,37372
2018-12-07,35829
2018-12-09,34113
2018-12-10,34113
2018-12-11,34113
2018-12-12,33811
2018-12-13,33811
2018-12-14,33811
2018-12-15,33811
2018-12-16,33851
2018-12-17,33851
2018-12-18,33851
2018-12-19,34126
2018-12-20,34126
2018-12-21,34126
2018-12-22,34126
2018-12-23,32671
2018-12-24,32671
2018-12-25,32671
2018-12-26,32671
2018-12-27,32689
2018-12-28,32689
2018-12-29,32689
2018-12-30,32915
2018-12-31,32915
2019-01-01,32915
2019-01-02,34535
2019-01-03,34535
2019-01-04,34535
2019-01-05,35062
2019-01-06,35062
2019-01-08,36475
2019-01-10,36475
2019-01-11,36577
2019-01-12,36577
2019-01-13,36577
2019-01-14,35804
2019-01-15,35804
2019-01-16,35804
2019-01-17,35804
2019-01-18,35212
2019-01-19,35212
2019-01-20,35212
2019-01-21,35212
2019-01-22,33589
2019-01-23,33589
2019-01-24,33589
2019-01-25,33589
2019-01-26,32974
2019-01-27,32974
2019-01-28,32974
2019-01-29,32974
2019-01-30,31622
2019-01-31,31622
2019-02-01,31622
2019-02-02,31622
2019-02-03,30044
2019-02-04,30044
2019-02-05,30044
2019-02-06,30044
2019-02-07,29631
2019-02-08,29631
2019-02-09,29631
2019-02-10,29631
2019-02-11,31016
2019-02-12,31016
2019-02-13,31016
2019-02-14,31016
2019-02-15,32328
2019-02-16,32328
2019-02-17,32328
2019-02-18,32328
2019-02-19,32454
2019-02-20,32454
2019-02-21,32454
2019-02-22,32454
2019-02-23,31581
2019-02-24,31581
2019-02-25,31581
2019-02-26,31581
2019-02-27,31581
2019-02-28,31581
2019-03-01,31581
2019-03-02,31581
2019-03-03,31855
2019-03-04,31855
2019-03-05,31855
2019-03-06,30940
2019-03-07,30940
2019-03-08,30940
2019-03-09,30940
2019-03-10,31863
2019-03-11,31863
2019-03-12,31863
2019-03-13,31863
2019-03-14,32126
2019-03-15,32126
2019-03-16,32126
2019-03-17,31641
2019-03-18,31641
2019-03-19,31641
2019-03-20,31641
2019-03-21,31982
2019-03-22,31982
2019-03-23,31982
2019-03-24,31967
2019-03-25,31967
2019-03-26,31967
2019-03-27,31967
2019-03-28,31967
2019-03-29,32003
2019-03-30,32003
2019-03-31,32003
2019-04-01,32003
2019-04-02,32003
2019-04-03,31965
2019-04-04,31965
2019-04-05,31965
2019-04-06,31965
2019-04-07,33330
2019-04-08,33330
2019-04-09,33330
2019-04-10,33330
2019-04-11,33330
2019-04-12,34756
2019-04-13,34756
2019-04-14,34756
2019-04-15,34756
2019-04-16,36078
2019-04-17,36078
2019-04-18,36078
2019-04-19,36078
2019-04-20,36391
2019-04-21,36391
2019-04-22,36391
2019-04-23,36391
2019-04-24,36746
2019-04-25,36746
2019-04-26,36746
2019-04-27,36746
2019-04-28,36155
2019-04-29,36155
2019-04-30,36155
2019-05-01,36155
2019-05-02,35945
2019-05-03,35945
2019-05-04,35945
2019-05-05,35875
2019-05-06,35875
2019-05-07,35875
2019-05-08,35875
2019-05-09,35875
2019-05-10,35967
2019-05-11,35967
2019-05-12,35967
2019-05-13,37396
2019-05-14,37396
2019-05-15,37396
2019-05-16,37396
2019-05-17,37396
2019-05-18,38907
2019-05-19,38907
2019-05-20,38907
2019-05-21,38907
2019-05-22,40657
2019-05-23,40657
2019-05-24,40657
2019-05-25,40657
2019-05-26,42205
2019-05-27,42205
2019-05-28,42205
2019-05-29,40843
2019-05-30,40843
2019-05-31,40843
2019-06-01,40843
2019-06-02,39024
2019-06-03,39024
2019-06-04,39024
2019-06-05,37253
2019-06-06,37253
2019-06-07,37253
2019-06-08,37253
2019-06-09,35866
2019-06-10,35866
2019-06-11,35866
2019-06-12,35866
2019-06-13,35866
2019-06-14,36727
2019-06-15,36727
2019-06-16,36727
2019-06-17,36727
2019-06-18,36727
2019-06-19,38152
2019-06-20,38152
2019-06-21,38152
2019-06-22,38152
2019-06-23,36312
2019-06-24,36312
2019-06-25,36312
2019-06-26,36312
2019-06-27,34882
2019-06-28,34882
2019-06-29,34882
2019-06-30,34882
2019-07-01,34882
2019-07-02,35317
2019-07-03,35317
2019-07-04,35317
2019-07-05,35317
2019-07-06,36526
2019-07-07,36526
2019-07-08,36526
2019-07-09,36526
2019-07-10,36046
2019-07-11,36046
2019-07-12,36046
2019-07-13,36046
2019-07-14,35370
2019-07-15,35370
2019-07-16,35370
2019-07-17,35370
2019-07-18,35370
2019-07-19,34296
2019-07-20,34296
2019-07-21,34296
2019-07-22,34296
2019-07-23,34881
2019-07-24,34881
2019-07-25,34881
2019-07-26,34881
2019-07-27,34881
2019-07-28,35780
2019-07-29,35780
2019-07-30,35780
2019-07-31,35780
2019-08-01,34579
2019-08-02,34579
2019-08-03,34579
2019-08-04,34579
2019-08-05,34579
2019-08-06,34225
2019-08-07,34225
2019-08-08,34225
2019-08-09,34225
2019-08-10,34225
2019-08-11,33233
2019-08-12,33233
2019-08-13,33233
2019-08-14,33233
2019-08-15,33865
2019-08-16,33865
2019-08-17,33865
2019-08-18,33865
2019-08-19,35499
2019-08-20,35499
2019-08-21,35499
2019-08-22,35499
2019-08-23,35499
2019-08-24,34877
2019-08-24,34877
2019-08-25,34877
2019-08-25,34877
2019-08-26,34877
2019-08-26,34877
2019-08-27,34877
2019-08-27,34877
2019-08-28,34877
2019-08-29,34367
2019-08-30,34367
2019-08-31,34367
2019-09-01,34367
2019-09-02,34367
2019-09-03,33796
2019-09-04,33796
2019-09-05,33796
2019-09-06,33796
2019-09-07,33796
2019-09-08,34022
2019-09-09,34022
2019-09-10,34022
2019-09-11,34022
2019-09-12,34022
2019-09-13,33114
2019-09-14,33114
2019-09-15,33114
2019-09-16,33114
2019-09-17,32973
2019-09-18,32973
2019-09-19,32973
2019-09-20,32973
2019-09-21,32973
2019-09-22,32784
2019-09-23,32784
2019-09-24,32784
2019-09-25,32784
2019-09-26,32555
2019-09-27,32555
2019-09-28,32555
2019-09-29,32555
2019-09-30,32555
2019-10-01,31006
2019-10-02,31006
2019-10-03,31006
2019-10-04,31006
2019-10-05,31006
2019-10-06,31006
2019-10-07,30275
2019-10-08,30275
2019-10-09,30275
2019-10-10,30275
2019-10-11,30275
2019-10-12,30275
2019-10-13,29608
2019-10-14,29608
2019-10-15,29608
2019-10-16,29608
2019-10-17,29608
2019-10-18,29608
2019-10-19,29481
2019-10-20,29481
2019-10-21,29481
2019-10-22,29481
2019-10-23,29481
2019-10-24,29481
2019-10-25,29481
2019-10-26,30702
2019-10-27,30702
2019-10-28,30702
2019-10-29,30702
2019-10-30,30702
2019-10-31,30702
2019-11-01,31932
2019-11-02,31932
2019-11-03,31932
2019-11-04,31932
2019-11-05,31932
2019-11-06,31932
2019-11-07,33224
2019-11-08,33224
2019-11-09,33224
2019-11-10,33224
2019-11-11,33224
2019-11-12,33722
2019-11-13,33722
2019-11-14,33722
2019-11-15,33722
2019-11-16,33722
2019-11-17,33722
2019-11-18,34927
2019-11-19,34927
2019-11-20,34927
2019-11-21,34927
2019-11-22,34927
2019-11-23,34927
2019-11-24,34834
2019-11-25,34834
2019-11-26,34834
2019-11-27,34834
2019-11-28,34834
2019-11-29,34834
2019-11-30,33211
2019-12-01,33211
2019-12-02,33211
2019-12-03,33211
2019-12-04,33211
2019-12-05,33211
2019-12-06,33182
2019-12-07,33182
2019-12-08,33182
2019-12-09,33182
2019-12-10,33182
2019-12-11,33182
2019-12-12,33983
2019-12-13,33983
2019-12-14,33983
2019-12-15,33983
2019-12-16,33983
2019-12-17,33782
2019-12-18,33782
2019-12-19,33782
2019-12-20,33782
2019-12-21,33782
2019-12-22,33736
2019-12-23,33736
2019-12-24,33736
2019-12-25,33736
2019-12-26,33736
2019-12-27,32272
2019-12-28,32272
2019-12-29,32272
2019-12-30,32272
2019-12-31,32272
2020-01-01,31934
2020-01-02,31934
2020-01-03,31934
2020-01-04,31934
2020-01-05,30485
2020-01-06,30485
2020-01-07,30485
2020-01-08,30485
2020-01-09,30485
2020-01-10,30333
2020-01-11,30333
2020-01-12,30333
2020-01-13,30333
2020-01-14,30813
2020-01-15,30813
2020-01-16,30813
2020-01-17,30813
2020-01-18,30813
2020-01-19,32332
2020-01-20,32332
2020-01-21,32332
2020-01-22,32332
2020-01-23,32332
2020-01-24,33944
2020-01-25,33944
2020-01-26,33944
2020-01-27,33944
2020-01-28,35582
2020-01-29,35582
2020-01-30,35582
2020-01-31,35582
2020-02-01,35582
2020-02-02,37362
2020-02-03,37362
2020-02-04,37362
2020-02-05,37362
2020-02-06,39231
2020-02-07,39231
2020-02-08,39231
2020-02-09,39231
2020-02-10,41193
2020-02-11,41193
2020-02-12,41193
2020-02-13,41193
2020-02-14,43253
2020-02-15,43253
2020-02-16,43253
2020-02-17,43253
2020-02-18,45416
2020-02-19,45416
2020-02-20,45416
2020-02-21,45416
2020-02-22,47687
2020-02-23,47687
2020-02-24,47687
2020-02-25,47687
2020-02-26,50007
2020-02-27,50007
2020-02-28,50007
2020-02-29,50007
2020-03-01,52482
2020-03-02,52482
2020-03-03,52482
2020-03-04,52482
2020-03-05,54936
2020-03-06,54936
2020-03-07,54936
2020-03-08,54936
2020-03-09,55472
2020-03-10,55472
2020-03-11,55472
2020-03-12,54885
2020-03-13,54885
2020-03-14,54885
2020-03-15,54885
2020-03-16,53861
2020-03-17,53861
2020-03-18,53861
2020-03-19,53861
2020-03-20,52654
2020-03-21,52654
2020-03-22,52654
2020-03-23,51586
2020-03-24,51586
2020-03-25,51586
2020-03-26,49351
2020-03-27,49351
2020-03-28,49351
2020-03-29,47434
2020-03-30,47434
2020-03-31,47434
2020-04-01,47038
2020-04-02,47038
2020-04-03,47038
2020-04-04,47452
