date_obj,Mahogany%20logs price
2016-02-07,207
2016-02-08,206
2016-02-09,210
2016-02-10,206
2016-02-11,206
2016-02-12,200
2016-02-13,196
2016-02-14,196
2016-02-15,192
2016-02-16,194
2016-02-17,197
2016-02-18,197
2016-02-19,201
2016-02-20,196
2016-02-21,193
2016-02-22,193
2016-02-23,198
2016-02-24,198
2016-02-25,203
2016-02-26,203
2016-02-27,203
2016-02-28,203
2016-02-29,201
2016-03-01,205
2016-03-02,205
2016-03-03,209
2016-03-04,212
2016-03-05,205
2016-03-06,204
2016-03-07,204
2016-03-08,209
2016-03-09,204
2016-03-10,207
2016-03-11,207
2016-03-12,208
2016-03-13,208
2016-03-14,209
2016-03-15,213
2016-03-16,216
2016-03-17,216
2016-03-18,221
2016-03-19,232
2016-03-20,239
2016-03-21,239
2016-03-22,242
2016-03-23,238
2016-03-24,246
2016-03-25,254
2016-03-26,245
2016-03-27,245
2016-03-28,234
2016-03-29,223
2016-03-30,223
2016-03-31,213
2016-04-01,213
2016-04-02,217
2016-04-03,215
2016-04-04,222
2016-04-05,222
2016-04-06,224
2016-04-07,224
2016-04-08,221
2016-04-09,225
2016-04-10,219
2016-04-11,219
2016-04-12,223
2016-04-13,223
2016-04-14,219
2016-04-15,216
2016-04-16,216
2016-04-17,213
2016-04-18,214
2016-04-19,211
2016-04-20,217
2016-04-21,217
2016-04-22,217
2016-04-23,218
2016-04-24,215
2016-04-25,215
2016-04-26,209
2016-04-27,207
2016-04-28,207
2016-04-29,207
2016-04-30,206
2016-05-01,202
2016-05-02,196
2016-05-03,192
2016-05-04,202
2016-05-05,211
2016-05-06,211
2016-05-07,219
2016-05-08,219
2016-05-09,219
2016-05-10,216
2016-05-11,216
2016-05-12,214
2016-05-13,213
2016-05-14,212
2016-05-15,213
2016-05-16,211
2016-05-17,215
2016-05-18,218
2016-05-19,222
2016-05-22,224
2016-05-23,227
2016-05-24,228
2016-05-25,224
2016-05-26,224
2016-05-27,226
2016-05-28,226
2016-05-29,228
2016-05-30,228
2016-05-31,224
2016-06-01,226
2016-06-02,234
2016-06-03,235
2016-06-04,244
2016-06-05,256
2016-06-06,269
2016-06-07,269
2016-06-08,283
2016-06-09,294
2016-06-10,302
2016-06-11,291
2016-06-12,287
2016-06-13,287
2016-06-14,279
2016-06-15,268
2016-06-16,274
2016-06-17,288
2016-06-18,303
2016-06-19,319
2016-06-20,335
2016-06-21,352
2016-06-22,370
2016-06-23,389
2016-06-24,409
2016-06-25,430
2016-06-26,452
2016-06-27,475
2016-06-28,498
2016-06-29,523
2016-06-30,546
2016-07-01,572
2016-07-02,556
2016-07-03,545
2016-07-04,524
2016-07-05,509
2016-07-06,500
2016-07-07,499
2016-07-08,496
2016-07-09,476
2016-07-10,455
2016-07-11,445
2016-07-12,448
2016-07-13,467
2016-07-14,480
2016-07-15,468
2016-07-16,466
2016-07-17,464
2016-07-18,457
2016-07-23,509
2016-07-24,516
2016-07-25,527
2016-07-26,552
2016-07-27,575
2016-07-28,582
2016-07-29,578
2016-07-30,592
2016-07-31,588
2016-08-01,590
2016-08-02,600
2016-08-03,630
2016-08-04,662
2016-08-05,692
2016-08-06,678
2016-08-07,661
2016-08-08,629
2016-08-09,599
2016-08-10,572
2016-08-11,578
2016-08-12,580
2016-08-13,592
2016-08-14,568
2016-08-15,542
2016-08-16,553
2016-08-17,556
2016-08-18,555
2016-08-19,549
2016-08-20,560
2016-08-21,575
2016-08-22,601
2016-08-23,629
2016-08-24,631
2016-08-25,599
2016-08-26,573
2016-08-28,604
2016-08-31,688
2016-09-01,670
2016-09-02,670
2016-09-03,671
2016-09-04,660
2016-09-05,673
2016-09-06,705
2016-09-07,726
2016-09-08,689
2016-09-09,654
2016-09-10,621
2016-09-11,589
2016-09-12,559
2016-09-13,531
2016-09-14,504
2016-09-15,478
2016-09-16,454
2016-09-17,431
2016-09-18,409
2016-09-19,396
2016-09-20,392
2016-09-21,394
2016-09-22,374
2016-09-23,361
2016-09-24,356
2016-09-25,356
2016-09-26,370
2016-09-27,367
2016-09-28,385
2016-09-29,395
2016-09-30,412
2016-10-01,433
2016-10-02,449
2016-10-03,448
2016-10-04,440
2016-10-05,457
2016-10-06,480
2016-10-07,504
2016-10-08,518
2016-10-09,496
2016-10-10,487
2016-10-11,501
2016-10-12,524
2016-10-13,504
2016-10-14,479
2016-10-15,473
2016-10-16,464
2016-10-17,475
2016-10-18,492
2016-10-19,494
2016-10-20,487
2016-10-21,486
2016-10-22,488
2016-10-23,503
2016-10-24,516
2016-10-25,537
2016-10-26,555
2016-10-27,551
2016-10-28,544
2016-10-29,561
2016-10-30,566
2016-10-31,578
2016-11-01,571
2016-11-02,568
2016-11-03,548
2016-11-04,524
2016-11-05,531
2016-11-06,549
2016-11-07,565
2016-11-08,567
2016-11-09,572
2016-11-10,576
2016-11-11,583
2016-11-12,597
2016-11-13,601
2016-11-14,610
2016-12-07,489
2016-12-08,475
2016-12-09,456
2016-12-10,446
2016-12-11,437
2016-12-12,421
2016-12-13,423
2016-12-14,423
2016-12-15,421
2016-12-16,418
2016-12-17,418
2016-12-18,411
2016-12-19,408
2016-12-20,405
2016-12-21,404
2016-12-22,400
2016-12-23,400
2016-12-24,387
2016-12-25,387
2016-12-26,388
2016-12-27,386
2016-12-28,374
2016-12-29,367
2016-12-30,375
2016-12-31,389
2017-01-01,394
2017-01-02,396
2017-01-03,387
2017-01-04,377
2017-01-05,358
2017-01-06,341
2017-01-07,329
2017-01-08,314
2017-01-09,299
2017-01-10,288
2017-01-11,296
2017-01-12,308
2017-01-13,311
2017-01-14,308
2017-01-15,310
2017-01-16,308
2017-01-17,297
2017-01-18,294
2017-01-19,292
2017-01-20,299
2017-01-21,307
2017-01-22,314
2017-01-27,371
2017-01-28,389
2017-01-29,409
2017-01-30,430
2017-01-31,452
2017-02-01,474
2017-02-02,488
2017-02-03,489
2017-02-04,464
2017-02-05,443
2017-02-06,443
2017-02-07,424
2017-02-08,431
2017-02-09,439
2017-02-10,428
2017-02-11,416
2017-02-12,409
2017-02-13,429
2017-02-14,451
2017-02-15,454
2017-02-16,444
2017-02-18,427
2017-02-19,414
2017-02-20,410
2017-02-21,414
2017-02-22,429
2017-02-23,438
2017-02-24,452
2017-02-25,470
2017-02-26,472
2017-02-27,466
2017-02-28,475
2017-03-01,496
2017-03-02,505
2017-03-03,525
2017-03-04,530
2017-03-05,507
2017-03-06,498
2017-03-07,501
2017-03-08,513
2017-03-09,507
2017-03-10,503
2017-03-11,501
2017-03-12,502
2017-03-13,501
2017-03-14,494
2017-03-15,491
2017-03-16,498
2017-03-17,487
2017-03-18,470
2017-03-19,458
2017-03-20,455
2017-03-21,469
2017-03-22,474
2017-03-23,455
2017-03-24,440
2017-03-25,436
2017-03-26,435
2017-03-27,451
2017-03-28,462
2017-03-29,454
2017-03-30,446
2017-03-31,449
2017-04-01,467
2017-04-02,461
2017-04-03,461
2017-04-04,455
2017-04-12,455
2017-04-13,442
2017-04-14,436
2017-04-15,436
2017-04-16,442
2017-04-17,456
2017-04-18,468
2017-04-19,484
2017-04-20,476
2017-04-21,477
2017-04-22,488
2017-04-23,480
2017-04-24,497
2017-04-25,501
2017-04-26,486
2017-04-27,465
2017-04-28,478
2017-04-29,480
2017-04-30,484
2017-05-01,485
2017-05-02,489
2017-05-03,498
2017-05-04,497
2017-05-05,485
2017-05-06,474
2017-05-07,457
2017-05-08,465
2017-05-09,462
2017-05-10,470
2017-05-11,472
2017-05-12,483
2017-05-13,473
2017-05-14,456
2017-05-15,452
2017-05-16,456
2017-05-17,452
2017-05-18,455
2017-05-19,458
2017-05-20,459
2017-05-21,462
2017-05-22,459
2017-05-23,459
2017-05-24,457
2017-05-25,464
2017-05-26,488
2017-05-27,506
2017-05-28,489
2017-05-29,480
2017-05-30,473
2017-05-31,477
2017-06-01,469
2017-06-02,464
2017-06-03,455
2017-06-06,446
2017-06-07,445
2017-06-08,442
2017-06-09,441
2017-06-10,434
2017-06-11,438
2017-06-12,436
2017-06-13,431
2017-06-14,434
2017-06-15,449
2017-06-16,456
2017-06-17,448
2017-06-18,442
2017-06-19,450
2017-06-20,466
2017-06-21,471
2017-06-22,475
2017-06-23,462
2017-06-24,446
2017-06-25,424
2017-06-26,422
2017-06-27,428
2017-06-28,428
2017-06-29,417
2017-06-30,422
2017-07-01,415
2017-07-02,407
2017-07-03,409
2017-07-04,408
2017-07-05,410
2017-07-06,395
2017-07-07,383
2017-07-08,365
2017-07-13,394
2017-07-14,414
2017-07-15,435
2017-07-16,450
2017-07-17,452
2017-07-18,463
2017-07-19,464
2017-07-20,449
2017-07-21,439
2017-07-22,424
2017-07-23,423
2017-07-24,427
2017-07-25,438
2017-07-26,438
2017-07-27,433
2017-07-28,420
2017-07-29,412
2017-07-30,408
2017-07-31,412
2017-08-01,422
2017-08-02,420
2017-08-03,441
2017-08-04,463
2017-08-05,479
2017-08-06,478
2017-08-09,516
2017-08-10,501
2017-08-11,497
2017-08-12,504
2017-08-13,498
2017-08-14,495
2017-08-15,491
2017-08-16,501
2017-08-17,495
2017-08-18,489
2017-08-19,490
2017-08-20,497
2017-08-21,501
2017-08-22,498
2017-08-23,493
2017-08-24,483
2017-08-25,474
2017-08-26,455
2017-08-27,444
2017-08-28,447
2017-08-29,445
2017-08-30,451
2017-08-31,445
2017-09-01,432
2017-09-02,428
2017-09-03,429
2017-09-04,424
2017-09-05,427
2017-09-06,425
2017-09-07,412
2017-09-08,407
2017-09-09,394
2017-09-10,387
2017-09-11,386
2017-09-12,389
2017-09-13,398
2017-09-14,415
2017-09-15,432
2017-09-16,443
2017-09-17,443
2017-09-19,442
2017-09-20,433
2017-09-21,422
2017-09-22,418
2017-09-23,413
2017-09-24,414
2017-09-25,424
2017-09-26,428
2017-09-27,417
2017-09-28,414
2017-09-29,415
2017-09-30,413
2017-10-01,408
2017-10-02,410
2017-10-03,412
2017-10-04,408
2017-10-05,404
2017-10-06,406
2017-10-07,399
2017-10-08,398
2017-10-09,404
2017-10-10,400
2017-10-11,399
2017-10-12,396
2017-10-13,395
2017-10-14,394
2017-10-15,383
2017-10-16,394
2017-10-17,396
2017-10-18,389
2017-10-19,387
2017-10-20,388
2017-10-21,391
2017-10-22,391
2017-10-23,388
2017-10-24,387
2017-10-25,393
2017-10-26,395
2017-10-27,394
2017-10-28,407
2017-10-29,409
2017-10-30,416
2017-10-31,415
2017-11-01,413
2017-11-02,408
2017-11-03,412
2017-11-04,417
2017-11-05,410
2017-11-06,419
2017-11-07,419
2017-11-08,413
2017-11-09,409
2017-11-10,409
2017-11-11,424
2017-11-12,428
2017-11-13,439
2017-11-14,457
2017-11-15,465
2017-11-16,464
2017-11-17,467
2017-11-18,455
2017-11-19,444
2017-11-20,436
2017-11-21,431
2017-11-22,432
2017-11-23,426
2017-11-24,412
2017-11-25,400
2017-11-26,387
2017-11-27,393
2017-11-28,393
2017-11-29,392
2017-11-30,384
2017-12-01,383
2017-12-02,389
2017-12-03,388
2017-12-04,398
2017-12-05,405
2017-12-06,411
2017-12-07,421
2017-12-08,423
2017-12-09,415
2017-12-10,404
2017-12-11,397
2017-12-12,395
2017-12-14,388
2017-12-15,386
2017-12-17,382
2017-12-18,380
2017-12-19,377
2017-12-20,383
2017-12-21,381
2017-12-22,375
2017-12-23,361
2017-12-24,355
2017-12-25,369
2017-12-26,366
2017-12-27,369
2017-12-28,371
2017-12-29,380
2017-12-30,386
2017-12-31,375
2018-01-01,385
2018-01-02,392
2018-01-03,390
2018-01-04,385
2018-01-05,384
2018-01-06,380
2018-01-07,380
2018-01-08,375
2018-01-09,385
2018-01-10,394
2018-01-11,403
2018-01-12,414
2018-01-13,404
2018-01-14,401
2018-01-15,403
2018-01-16,408
2018-01-17,406
2018-01-18,421
2018-01-19,434
2018-01-20,439
2018-01-21,445
2018-01-22,449
2018-01-23,433
2018-01-25,419
2018-01-26,426
2018-01-27,429
2018-01-28,428
2018-01-29,425
2018-01-31,404
2018-02-01,402
2018-02-02,400
2018-02-03,406
2018-02-04,398
2018-02-05,397
2018-02-06,407
2018-02-07,424
2018-02-08,435
2018-02-09,423
2018-02-10,408
2018-02-11,392
2018-02-12,389
2018-02-13,395
2018-02-14,393
2018-02-15,388
2018-02-16,371
2018-02-17,369
2018-02-18,372
2018-02-19,366
2018-02-20,365
2018-02-21,373
2018-02-22,363
2018-02-23,373
2018-02-24,391
2018-02-25,391
2018-02-26,390
2018-02-27,389
2018-02-28,388
2018-03-01,388
2018-03-02,389
2018-03-03,391
2018-03-04,386
2018-03-05,387
2018-03-06,390
2018-03-07,383
2018-03-08,388
2018-03-09,380
2018-03-10,385
2018-03-11,381
2018-03-12,392
2018-03-13,394
2018-03-14,408
2018-03-15,413
2018-03-16,421
2018-03-17,419
2018-03-18,408
2018-03-19,420
2018-03-20,425
2018-03-21,431
2018-03-23,436
2018-03-24,436
2018-03-26,457
2018-03-27,459
2018-03-28,472
2018-03-29,471
2018-03-30,459
2018-03-31,446
2018-04-01,446
2018-04-02,447
2018-04-03,449
2018-04-04,453
2018-04-05,459
2018-04-06,449
2018-04-07,443
2018-04-08,434
2018-04-09,429
2018-04-10,427
2018-04-11,446
2018-04-12,460
2018-04-13,443
2018-04-14,425
2018-04-15,414
2018-04-16,422
2018-04-17,432
2018-04-18,422
2018-04-19,441
2018-04-20,455
2018-04-21,448
2018-04-22,435
2018-04-23,424
2018-04-24,428
2018-04-25,440
2018-04-26,451
2018-04-27,464
2018-04-28,465
2018-04-29,456
2018-04-30,453
2018-05-01,451
2018-05-04,427
2018-05-05,423
2018-05-06,415
2018-05-07,424
2018-05-08,415
2018-05-09,413
2018-05-10,408
2018-05-11,399
2018-05-12,395
2018-05-13,404
2018-05-14,417
2018-05-15,417
2018-05-16,426
2018-05-17,425
2018-05-18,416
2018-05-19,412
2018-05-20,413
2018-05-21,420
2018-05-22,430
2018-05-23,441
2018-05-24,444
2018-05-25,450
2018-05-26,434
2018-05-27,418
2018-05-28,423
2018-05-29,431
2018-05-30,444
2018-05-31,439
2018-06-01,439
2018-06-02,447
2018-06-03,437
2018-06-04,431
2018-06-05,420
2018-06-06,403
2018-06-07,382
2018-06-08,365
2018-06-09,359
2018-06-10,362
2018-06-11,364
2018-06-12,352
2018-06-13,353
2018-06-14,347
2018-06-15,337
2018-06-16,331
2018-06-17,328
2018-06-18,317
2018-06-19,319
2018-06-20,320
2018-06-21,332
2018-06-22,347
2018-06-23,361
2018-06-24,374
2018-06-25,384
2018-06-26,390
2018-06-27,400
2018-06-28,393
2018-06-29,390
2018-06-30,401
2018-07-01,396
2018-07-02,382
2018-07-03,369
2018-07-04,367
2018-07-05,354
2018-07-06,342
2018-07-07,344
2018-07-08,332
2018-07-09,329
2018-07-10,335
2018-07-11,339
2018-07-12,341
2018-07-13,358
2018-07-14,374
2018-07-15,370
2018-07-16,363
2018-07-17,362
2018-07-18,362
2018-07-19,373
2018-07-20,379
2018-07-21,389
2018-07-22,385
2018-07-23,378
2018-07-24,391
2018-07-25,405
2018-07-26,403
2018-07-27,387
2018-07-28,382
2018-07-29,386
2018-07-30,398
2018-07-31,393
2018-08-01,386
2018-08-02,383
2018-08-03,394
2018-08-04,397
2018-08-05,393
2018-08-06,375
2018-08-07,361
2018-08-08,363
2018-08-09,364
2018-08-10,370
2018-08-11,374
2018-08-12,365
2018-08-14,369
2018-08-16,373
2018-08-17,375
2018-08-18,385
2018-08-19,381
2018-08-20,384
2018-08-21,384
2018-08-22,384
2018-08-23,384
2018-08-24,389
2018-08-25,403
2018-08-26,400
2018-08-27,392
2018-08-28,388
2018-08-29,371
2018-08-30,360
2018-08-31,361
2018-09-01,367
2018-09-02,367
2018-09-03,362
2018-09-04,363
2018-09-05,363
2018-09-06,354
2018-09-07,359
2018-09-08,349
2018-09-09,337
2018-09-10,339
2018-09-11,342
2018-09-12,342
2018-09-13,348
2018-09-14,359
2018-09-15,376
2018-09-16,390
2018-09-17,395
2018-09-18,385
2018-09-19,384
2018-09-20,380
2018-09-21,382
2018-09-22,388
2018-09-23,384
2018-09-24,385
2018-09-25,391
2018-09-26,402
2018-09-27,395
2018-09-28,405
2018-09-29,410
2018-09-30,405
2018-10-02,410
2018-10-03,419
2018-10-04,421
2018-10-05,432
2018-10-06,434
2018-10-07,419
2018-10-08,411
2018-10-09,416
2018-10-10,418
2018-10-11,408
2018-10-12,413
2018-10-13,398
2018-10-14,395
2018-10-15,402
2018-10-16,419
2018-10-17,435
2018-10-18,425
2018-10-19,441
2018-10-20,460
2018-10-21,454
2018-10-22,445
2018-10-23,422
2018-10-24,438
2018-10-25,447
2018-10-26,452
2018-10-27,432
2018-10-28,412
2018-10-29,404
2018-10-30,404
2018-10-31,404
2018-11-01,399
2018-11-03,407
2018-11-04,392
2018-11-05,377
2018-11-06,376
2018-11-07,378
2018-11-08,390
2018-11-09,408
2018-11-10,418
2018-11-11,399
2018-11-12,381
2018-11-13,391
2018-11-14,397
2018-11-15,406
2018-11-16,401
2018-11-17,391
2018-11-18,372
2018-11-19,375
2018-11-20,374
2018-11-21,379
2018-11-22,378
2018-11-23,383
2018-11-24,383
2018-11-25,374
2018-11-26,376
2018-11-27,376
2018-11-28,377
2018-11-29,379
2018-12-01,373
2018-12-02,361
2018-12-03,365
2018-12-04,372
2018-12-05,366
2018-12-07,361
2018-12-09,341
2018-12-10,345
2018-12-11,345
2018-12-12,342
2018-12-13,342
2018-12-14,338
2018-12-15,337
2018-12-16,329
2018-12-17,325
2018-12-18,325
2018-12-19,326
2018-12-20,326
2018-12-21,326
2018-12-22,328
2018-12-23,318
2018-12-24,320
2018-12-25,323
2018-12-26,335
2018-12-27,343
2018-12-28,355
2018-12-29,355
2018-12-30,358
2018-12-31,363
2019-01-01,358
2019-01-02,367
2019-01-03,367
2019-01-04,370
2019-01-05,367
2019-01-06,356
2019-01-08,369
2019-01-10,355
2019-01-11,337
2019-01-12,322
2019-01-13,308
2019-01-14,320
2019-01-15,334
2019-01-16,344
2019-01-17,357
2019-01-18,359
2019-01-19,358
2019-01-20,358
2019-01-21,374
2019-01-22,382
2019-01-23,385
2019-01-24,387
2019-01-25,392
2019-01-26,400
2019-01-27,390
2019-01-28,405
2019-01-29,418
2019-01-30,422
2019-01-31,436
2019-02-01,452
2019-02-02,462
2019-02-03,449
2019-02-04,448
2019-02-05,436
2019-02-06,421
2019-02-07,412
2019-02-08,419
2019-02-09,428
2019-02-10,431
2019-02-11,436
2019-02-12,444
2019-02-13,444
2019-02-14,434
2019-02-15,427
2019-02-16,425
2019-02-17,421
2019-02-18,414
2019-02-19,403
2019-02-20,396
2019-02-21,392
2019-02-22,407
2019-02-23,392
2019-02-24,372
2019-02-25,380
2019-02-26,393
2019-02-27,395
2019-02-28,400
2019-03-01,400
2019-03-02,384
2019-03-03,364
2019-03-04,358
2019-03-05,363
2019-03-06,376
2019-03-07,377
2019-03-08,381
2019-03-09,376
2019-03-10,367
2019-03-11,368
2019-03-12,371
2019-03-13,380
2019-03-14,389
2019-03-15,396
2019-03-16,394
2019-03-17,377
2019-03-18,373
2019-03-19,374
2019-03-20,378
2019-03-21,371
2019-03-22,367
2019-03-23,357
2019-03-24,349
2019-03-25,345
2019-03-26,348
2019-03-27,348
2019-03-28,345
2019-03-29,336
2019-03-30,327
2019-03-31,315
2019-04-01,308
2019-04-02,308
2019-04-03,317
2019-04-04,321
2019-04-05,321
2019-04-06,318
2019-04-07,313
2019-04-08,320
2019-04-09,324
2019-04-10,333
2019-04-11,344
2019-04-12,348
2019-04-13,337
2019-04-14,330
2019-04-15,331
2019-04-16,337
2019-04-17,345
2019-04-18,346
2019-04-19,350
2019-04-20,349
2019-04-21,336
2019-04-22,328
2019-04-23,337
2019-04-24,347
2019-04-25,340
2019-04-26,333
2019-04-27,330
2019-04-28,322
2019-04-29,322
2019-04-30,329
2019-05-01,326
2019-05-02,342
2019-05-03,360
2019-05-04,369
2019-05-05,362
2019-05-06,365
2019-05-07,371
2019-05-08,370
2019-05-09,370
2019-05-10,369
2019-05-11,360
2019-05-12,352
2019-05-13,348
2019-05-14,350
2019-05-15,350
2019-05-16,351
2019-05-17,350
2019-05-18,338
2019-05-19,332
2019-05-20,334
2019-05-21,334
2019-05-22,326
2019-05-23,322
2019-05-24,315
2019-05-25,303
2019-05-26,305
2019-05-27,306
2019-05-28,310
2019-05-29,312
2019-05-30,310
2019-05-31,310
2019-06-01,304
2019-06-02,290
2019-06-03,286
2019-06-04,289
2019-06-05,290
2019-06-06,290
2019-06-07,292
2019-06-08,292
2019-06-09,291
2019-06-10,292
2019-06-11,295
2019-06-12,297
2019-06-13,299
2019-06-14,301
2019-06-15,300
2019-06-16,295
2019-06-17,296
2019-06-18,297
2019-06-19,297
2019-06-20,298
2019-06-21,299
2019-06-22,300
2019-06-23,298
2019-06-24,298
2019-06-25,296
2019-06-26,294
2019-06-27,295
2019-06-28,300
2019-06-29,295
2019-06-30,289
2019-07-01,287
2019-07-02,285
2019-07-03,283
2019-07-04,279
2019-07-05,269
2019-07-06,266
2019-07-07,259
2019-07-08,262
2019-07-09,271
2019-07-10,283
2019-07-11,288
2019-07-12,284
2019-07-13,281
2019-07-14,275
2019-07-15,284
2019-07-16,291
2019-07-17,303
2019-07-18,309
2019-07-19,301
2019-07-20,287
2019-07-21,279
2019-07-22,290
2019-07-23,305
2019-07-24,315
2019-07-25,313
2019-07-26,308
2019-07-27,296
2019-07-28,289
2019-07-29,285
2019-07-30,294
2019-07-31,309
2019-08-01,324
2019-08-02,329
2019-08-03,317
2019-08-04,308
2019-08-05,309
2019-08-06,323
2019-08-07,338
2019-08-08,350
2019-08-09,343
2019-08-10,327
2019-08-11,317
2019-08-12,309
2019-08-13,310
2019-08-14,318
2019-08-15,329
2019-08-16,337
2019-08-17,340
2019-08-18,336
2019-08-19,351
2019-08-20,369
2019-08-21,384
2019-08-22,388
2019-08-23,381
2019-08-24,373
2019-08-24,373
2019-08-25,361
2019-08-25,361
2019-08-26,369
2019-08-26,369
2019-08-27,376
2019-08-27,376
2019-08-28,381
2019-08-29,382
2019-08-30,372
2019-08-31,356
2019-09-01,341
2019-09-02,349
2019-09-03,345
2019-09-04,354
