date_obj,Red%20elegant%20legs price
2019-03-31,26060
2019-04-01,25810
2019-04-02,25810
2019-04-03,25810
2019-04-04,25137
2019-04-05,25137
2019-04-06,25137
2019-04-07,25137
2019-04-08,25430
2019-04-09,25430
2019-04-10,25430
2019-04-11,25430
2019-04-12,25789
2019-04-13,25789
2019-04-14,25871
2019-04-15,25871
2019-04-16,25871
2019-04-17,25402
2019-04-18,25402
2019-04-19,25402
2019-04-20,25135
2019-04-21,25135
2019-04-22,25135
2019-04-23,25543
2019-04-24,25543
2019-04-25,25543
2019-04-26,26431
2019-04-27,26431
2019-04-28,26431
2019-04-29,26431
2019-04-30,26984
2019-05-01,26984
2019-05-02,26984
2019-05-03,26606
2019-05-04,26606
2019-05-05,26606
2019-05-06,26112
2019-05-07,26112
2019-05-08,26112
2019-05-09,26084
2019-05-10,26084
2019-05-11,26084
2019-05-12,25841
2019-05-13,25841
2019-05-14,25841
2019-05-15,25904
2019-05-16,25904
2019-05-17,25904
2019-05-18,25346
2019-05-19,25346
2019-05-20,25346
2019-05-21,25525
2019-05-22,25525
2019-05-23,25525
2019-05-24,25776
2019-05-25,25776
2019-05-26,25776
2019-05-27,25084
2019-05-28,25084
2019-05-29,25084
2019-05-30,24853
2019-05-31,24853
2019-06-01,24853
2019-06-02,24853
2019-06-03,24319
2019-06-04,24319
2019-06-05,24319
2019-06-06,23103
2019-06-07,23103
2019-06-08,22860
2019-06-09,22860
2019-06-10,22860
2019-06-11,21828
2019-06-12,21828
2019-06-13,21828
2019-06-14,21385
2019-06-15,21385
2019-06-16,21385
2019-06-17,21233
2019-06-18,21233
2019-06-19,21233
2019-06-20,21585
2019-06-21,21585
2019-06-22,21585
2019-06-23,21746
2019-06-24,21746
2019-06-25,21746
2019-06-26,21746
2019-06-27,21897
2019-06-28,21897
2019-06-29,21897
2019-06-30,22661
2019-07-01,22661
2019-07-02,22661
2019-07-03,23432
2019-07-04,23432
2019-07-05,23432
2019-07-06,24384
2019-07-07,24384
2019-07-08,24384
2019-07-09,25477
2019-07-10,25477
2019-07-11,25477
2019-07-12,26267
2019-07-13,26267
2019-07-14,26267
2019-07-15,26825
2019-07-16,26825
2019-07-17,26825
2019-07-18,26825
2019-07-19,27822
2019-07-20,27822
2019-07-21,27822
2019-07-22,28107
2019-07-23,28107
2019-07-24,28107
2019-07-25,28117
2019-07-26,28117
2019-07-27,28117
2019-07-28,27080
2019-07-29,27080
2019-07-30,27080
2019-07-31,26911
2019-08-01,26911
2019-08-02,26911
2019-08-03,27945
2019-08-04,27945
2019-08-05,27945
2019-08-06,27945
2019-08-07,29295
2019-08-08,29295
2019-08-09,29295
2019-08-10,30236
2019-08-11,30236
2019-08-12,30236
2019-08-13,30236
2019-08-14,31487
2019-08-15,31487
2019-08-16,31487
2019-08-17,32483
2019-08-18,32483
2019-08-19,32483
2019-08-20,33182
2019-08-21,33182
2019-08-22,33182
2019-08-23,33182
2019-08-24,33837
2019-08-24,33837
2019-08-25,33837
2019-08-25,33837
2019-08-26,33837
2019-08-26,33837
2019-08-27,33837
2019-08-27,33837
2019-08-28,33837
2019-08-29,34632
2019-08-30,34632
2019-08-31,34632
2019-09-01,35612
2019-09-02,35612
2019-09-03,35612
2019-09-04,35612
2019-09-05,34780
2019-09-06,34780
2019-09-07,34780
2019-09-08,35044
2019-09-09,35044
2019-09-10,35044
2019-09-11,35044
2019-09-12,35155
2019-09-13,35155
2019-09-14,35155
2019-09-15,35155
2019-09-16,35151
2019-09-17,35151
2019-09-18,35151
2019-09-19,35151
2019-09-20,35151
2019-09-21,34751
2019-09-22,34751
2019-09-23,34751
2019-09-24,34751
2019-09-25,34383
2019-09-26,34383
2019-09-27,34383
2019-09-28,34383
2019-09-29,34383
2019-09-30,33664
2019-10-01,33664
2019-10-02,33664
2019-10-03,33664
2019-10-04,33576
2019-10-05,33576
2019-10-06,33576
2019-10-07,33576
2019-10-08,33205
2019-10-09,33205
2019-10-10,33205
2019-10-11,33205
2019-10-12,33205
2019-10-13,32922
2019-10-14,32922
2019-10-15,32922
2019-10-16,32922
2019-10-17,32922
2019-10-18,33664
2019-10-19,33664
2019-10-20,33664
2019-10-21,33664
2019-10-22,34927
2019-10-23,34927
2019-10-24,34927
2019-10-25,34927
2019-10-26,35303
2019-10-27,35303
2019-10-28,35303
2019-10-29,35303
2019-10-30,35303
2019-10-31,33645
2019-11-01,33645
2019-11-02,33645
2019-11-03,32122
2019-11-04,32122
2019-11-05,32122
2019-11-06,32122
2019-11-07,31378
2019-11-08,31378
2019-11-09,31378
2019-11-10,31130
2019-11-11,31130
2019-11-12,31130
2019-11-13,31130
2019-11-14,31538
2019-11-15,31538
2019-11-16,31538
2019-11-17,31538
2019-11-18,30643
2019-11-19,30643
2019-11-20,30643
2019-11-21,30643
2019-11-22,30643
2019-11-23,29192
2019-11-24,29192
2019-11-25,29192
2019-11-26,28573
2019-11-27,28573
2019-11-28,28573
2019-11-29,28573
2019-11-30,29652
2019-12-01,29652
2019-12-02,29652
2019-12-03,29652
2019-12-04,30771
2019-12-05,30771
2019-12-06,30771
2019-12-07,30771
2019-12-08,31330
2019-12-09,31330
2019-12-10,31330
2019-12-11,30576
2019-12-12,30576
2019-12-13,30576
2019-12-14,30576
2019-12-15,30073
2019-12-16,30073
2019-12-17,30073
2019-12-18,30073
2019-12-19,30930
2019-12-20,30930
2019-12-21,30930
2019-12-22,30634
2019-12-23,30634
2019-12-24,30634
2019-12-25,31988
2019-12-26,31988
2019-12-27,31988
2019-12-28,31988
2019-12-29,31882
2019-12-30,31882
2019-12-31,31882
2020-01-01,31882
2020-01-02,32612
2020-01-03,32612
2020-01-04,32612
2020-01-05,32612
2020-01-06,32392
2020-01-07,32392
2020-01-08,32392
2020-01-09,31457
2020-01-10,31457
2020-01-11,31457
2020-01-12,31410
2020-01-13,31410
2020-01-14,31410
2020-01-15,31410
2020-01-16,31911
2020-01-17,31911
2020-01-18,31911
2020-01-19,31541
2020-01-20,31541
2020-01-21,31541
2020-01-22,31541
2020-01-23,30390
2020-01-24,30390
2020-01-25,30390
2020-01-26,30725
2020-01-27,30725
2020-01-28,30725
2020-01-29,30725
2020-01-30,29963
2020-01-31,29963
2020-02-01,29963
2020-02-02,29235
2020-02-03,29235
2020-02-04,29235
2020-02-05,29235
2020-02-06,28297
2020-02-07,28297
2020-02-08,28297
2020-02-09,26954
2020-02-10,26954
2020-02-11,26954
2020-02-12,25691
2020-02-13,25691
2020-02-14,25691
2020-02-15,24585
2020-02-16,24585
2020-02-17,23575
2020-02-18,23575
2020-02-19,23575
2020-02-20,22499
2020-02-21,22499
2020-02-22,22499
2020-02-23,21483
2020-02-24,21483
2020-02-25,21483
2020-02-26,20572
2020-02-27,20572
2020-02-28,20572
2020-02-29,19906
2020-03-01,19906
2020-03-02,19906
2020-03-03,19712
2020-03-04,19712
2020-03-05,19712
2020-03-06,19712
2020-03-07,19033
2020-03-08,19033
2020-03-09,18500
2020-03-10,18500
2020-03-11,18500
2020-03-12,17868
2020-03-13,17868
2020-03-14,17868
2020-03-15,17868
2020-03-16,17031
2020-03-17,17031
2020-03-18,17031
2020-03-19,16653
2020-03-20,16653
2020-03-21,16556
2020-03-22,16556
2020-03-23,16556
2020-03-24,15989
2020-03-25,15989
2020-03-26,15989
2020-03-27,15326
2020-03-28,15326
2020-03-29,14607
2020-03-30,14607
2020-03-31,14607
2020-04-01,14169
2020-04-02,14169
2020-04-03,14169
2020-04-04,13782
2020-04-05,13782
2020-04-06,13503
2020-04-07,13503
2020-04-08,12967
2020-04-09,12967
2020-04-10,12967
2020-04-11,12483
2020-04-12,12483
2020-04-13,12073
2020-04-14,12073
2020-04-15,11868
2020-04-16,11868
2020-04-17,11868
2020-04-18,11643
2020-04-19,11643
2020-04-20,11636
2020-04-21,11636
2020-04-22,11636
2020-04-23,11539
2020-04-24,11539
2020-04-25,11539
2020-04-26,11727
2020-04-27,11727
2020-04-28,11837
2020-04-29,11837
2020-04-30,11837
2020-05-01,11896
2020-05-02,11896
2020-05-03,11896
2020-05-04,11860
2020-05-05,11860
2020-05-06,11969
2020-05-07,11969
2020-05-08,11969
2020-05-09,11921
2020-05-10,11921
2020-05-11,11914
2020-05-12,11914
2020-05-13,11784
