date_obj,Raw%20cave%20eel price
2016-03-19,4781
2016-03-20,4781
2016-03-21,4781
2016-03-22,4781
2016-03-23,4781
2016-03-24,4781
2016-03-25,4543
2016-03-26,4543
2016-03-27,4543
2016-03-28,4543
2016-03-29,4543
2016-03-30,4543
2016-03-31,4543
2016-04-01,4543
2016-04-02,4543
2016-04-03,4543
2016-04-04,4543
2016-04-05,4543
2016-04-06,4315
2016-04-07,4315
2016-04-08,4315
2016-04-09,4315
2016-04-10,4315
2016-04-11,4315
2016-04-12,4315
2016-04-13,4315
2016-04-14,4315
2016-04-15,4315
2016-04-16,4315
2016-04-17,4102
2016-04-18,4102
2016-04-19,4102
2016-04-20,4102
2016-04-21,4102
2016-04-22,4102
2016-04-23,4102
2016-04-24,4102
2016-04-25,4102
2016-04-26,3907
2016-04-27,3907
2016-04-28,3907
2016-04-29,3907
2016-04-30,3907
2016-05-01,3907
2016-05-02,3907
2016-05-03,3907
2016-05-04,3907
2016-05-05,3907
2016-05-06,3752
2016-05-07,3752
2016-05-08,3752
2016-05-09,3752
2016-05-10,3752
2016-05-11,3752
2016-05-12,3752
2016-05-13,3752
2016-05-14,3752
2016-05-15,3568
2016-05-16,3568
2016-05-17,3568
2016-05-18,3568
2016-05-19,3568
2016-05-22,3568
2016-05-23,3568
2016-05-24,3568
2016-05-25,3391
2016-05-26,3391
2016-05-27,3391
2016-05-28,3391
2016-05-29,3391
2016-05-30,3391
2016-05-31,3391
2016-06-01,3391
2016-06-02,3391
2016-06-03,3231
2016-06-04,3231
2016-06-05,3231
2016-06-06,3231
2016-06-07,3231
2016-06-08,3231
2016-06-09,3231
2016-06-10,3231
2016-06-11,3231
2016-06-12,3101
2016-06-13,3101
2016-06-14,3101
2016-06-15,3101
2016-06-16,3101
2016-06-17,3101
2016-06-18,3101
2016-06-19,3101
2016-06-20,3101
2016-06-21,2953
2016-06-22,2953
2016-06-23,2953
2016-06-24,2953
2016-06-25,2953
2016-06-26,2953
2016-06-27,2953
2016-06-28,2953
2016-06-29,2953
2016-06-30,2953
2016-07-01,2805
2016-07-02,2805
2016-07-03,2805
2016-07-04,2805
2016-07-05,2805
2016-07-06,2805
2016-07-07,2805
2016-07-08,2805
2016-07-09,2689
2016-07-10,2689
2016-07-11,2689
2016-07-12,2689
2016-07-13,2689
2016-07-14,2689
2016-07-15,2689
2016-07-16,2689
2016-07-17,2554
2016-07-18,2554
2016-07-23,2554
2016-07-24,2554
2016-07-25,2554
2016-07-26,2443
2016-07-27,2443
2016-07-28,2443
2016-07-29,2443
2016-07-30,2443
2016-07-31,2443
2016-08-01,2443
2016-08-02,2443
2016-08-03,2443
2016-08-04,2443
2016-08-05,2443
2016-08-06,2373
2016-08-07,2373
2016-08-08,2373
2016-08-09,2373
2016-08-10,2373
2016-08-11,2373
2016-08-12,2373
2016-08-13,2373
2016-08-14,2373
2016-08-15,2373
2016-08-16,2373
2016-08-17,2373
2016-08-18,2373
2016-08-19,2254
2016-08-20,2254
2016-08-21,2254
2016-08-22,2254
2016-08-23,2254
2016-08-24,2254
2016-08-25,2254
2016-08-26,2254
2016-08-28,2254
2016-08-31,2254
2016-09-01,2141
2016-09-02,2141
2016-09-03,2141
2016-09-04,2141
2016-09-05,2141
2016-09-06,2141
2016-09-07,2141
2016-09-08,2141
2016-09-09,2141
2016-09-10,2141
2016-09-11,2141
2016-09-12,2141
2016-09-13,2141
2016-09-14,2141
2016-09-15,2037
2016-09-16,2037
2016-09-17,2037
2016-09-18,2037
2016-09-19,2037
2016-09-20,2037
2016-09-21,2037
2016-09-22,2037
2016-09-23,2037
2016-09-24,2037
2016-09-25,2037
2016-09-26,2037
2016-09-27,2037
2016-09-28,2037
2016-09-29,2037
2016-09-30,1935
2016-10-01,1935
2016-10-02,1935
2016-10-03,1935
2016-10-04,1935
2016-10-05,1935
2016-10-06,1935
2016-10-07,1935
2016-10-08,1935
2016-10-09,1935
2016-10-10,1935
2016-10-11,1935
2016-10-12,1935
2016-10-13,1935
2016-10-14,1847
2016-10-15,1847
2016-10-16,1847
2016-10-17,1847
2016-10-18,1847
2016-10-19,1847
2016-10-20,1847
2016-10-21,1847
2016-10-22,1847
2016-10-23,1847
2016-10-24,1847
2016-10-25,1847
2016-10-26,1754
2016-10-27,1754
2016-10-28,1754
2016-10-29,1754
2016-10-30,1754
2016-10-31,1754
2016-11-01,1754
2016-11-02,1754
2016-11-03,1754
2016-11-04,1754
2016-11-05,1754
2016-11-06,1754
2016-11-07,1754
2016-11-08,1672
2016-11-09,1672
2016-11-10,1672
2016-11-11,1672
2016-11-12,1672
2016-11-13,1672
2016-11-14,1672
2016-12-08,1484
2016-12-09,1484
2016-12-10,1484
2016-12-11,1484
2016-12-12,1484
2016-12-13,1484
2016-12-14,1484
2016-12-15,1484
2016-12-16,1484
2016-12-17,1484
2016-12-18,1484
2016-12-19,1441
2016-12-20,1441
2016-12-21,1441
2016-12-22,1441
2016-12-23,1441
2016-12-24,1441
2016-12-25,1441
2016-12-26,1441
2016-12-27,1441
2016-12-28,1441
2016-12-29,1375
2016-12-30,1375
2016-12-31,1375
2017-01-01,1375
2017-01-02,1375
2017-01-03,1375
2017-01-04,1375
2017-01-05,1375
2017-01-06,1309
2017-01-07,1309
2017-01-08,1309
2017-01-09,1309
2017-01-10,1309
2017-01-11,1309
2017-01-12,1309
2017-01-13,1309
2017-01-14,1309
2017-01-15,1252
2017-01-16,1252
2017-01-17,1252
2017-01-18,1252
2017-01-19,1252
2017-01-20,1252
2017-01-21,1252
2017-01-22,1252
2017-01-27,1191
2017-01-28,1191
2017-01-29,1191
2017-01-30,1191
2017-01-31,1131
2017-02-01,1131
2017-02-02,1131
2017-02-03,1131
2017-02-04,1131
2017-02-05,1131
2017-02-06,1131
2017-02-07,1131
2017-02-08,1104
2017-02-09,1104
2017-02-10,1104
2017-02-11,1104
2017-02-12,1104
2017-02-13,1104
2017-02-14,1104
2017-02-15,1104
2017-02-16,1104
2017-02-18,1064
2017-02-19,1064
2017-02-20,1064
2017-02-21,1064
2017-02-22,1064
2017-02-23,1064
2017-02-24,1064
2017-02-25,1064
2017-02-26,1064
2017-02-27,1026
2017-02-28,1026
2017-03-01,1026
2017-03-02,1026
2017-03-03,1026
2017-03-04,1026
2017-03-05,1026
2017-03-06,1026
2017-03-07,1026
2017-03-08,1020
2017-03-09,1020
2017-03-10,1020
2017-03-11,1020
2017-03-12,1020
2017-03-13,1020
2017-03-14,1020
2017-03-15,1020
2017-03-16,1020
2017-03-17,997
2017-03-18,997
2017-03-19,997
2017-03-20,997
2017-03-21,997
2017-03-22,997
2017-03-23,997
2017-03-24,997
2017-03-25,997
2017-03-26,1004
2017-03-27,1004
2017-03-28,1004
2017-03-29,1004
2017-03-30,1004
2017-03-31,1004
2017-04-01,1004
2017-04-02,1004
2017-04-03,1004
2017-04-04,1004
2017-04-12,953
2017-04-13,953
2017-04-14,953
2017-04-15,933
2017-04-16,933
2017-04-17,933
2017-04-18,933
2017-04-19,933
2017-04-20,933
2017-04-21,933
2017-04-22,933
2017-04-23,933
2017-04-24,907
2017-04-25,907
2017-04-26,907
2017-04-27,907
2017-04-28,907
2017-04-29,907
2017-04-30,907
2017-05-01,907
2017-05-02,907
2017-05-03,892
2017-05-04,892
2017-05-05,892
2017-05-06,892
2017-05-07,892
2017-05-08,892
2017-05-09,892
2017-05-10,892
2017-05-11,892
2017-05-12,891
2017-05-13,891
2017-05-14,891
2017-05-15,891
2017-05-16,891
2017-05-17,891
2017-05-18,891
2017-05-19,891
2017-05-20,891
2017-05-21,891
2017-05-22,897
2017-05-23,897
2017-05-24,897
2017-05-25,897
2017-05-26,897
2017-05-27,897
2017-05-28,897
2017-05-29,897
2017-05-30,897
2017-05-31,897
2017-06-01,862
2017-06-02,862
2017-06-03,862
2017-06-06,862
2017-06-07,862
2017-06-08,862
2017-06-09,862
2017-06-10,856
2017-06-11,856
2017-06-12,856
2017-06-13,856
2017-06-14,856
2017-06-15,856
2017-06-16,856
2017-06-17,856
2017-06-18,856
2017-06-19,863
2017-06-20,863
2017-06-21,863
2017-06-22,863
2017-06-23,863
2017-06-24,863
2017-06-25,863
2017-06-26,863
2017-06-27,863
2017-06-28,863
2017-06-29,877
2017-06-30,877
2017-07-01,877
2017-07-02,877
2017-07-03,877
2017-07-04,877
2017-07-05,877
2017-07-06,877
2017-07-07,877
2017-07-08,877
2017-07-13,835
2017-07-14,835
2017-07-15,835
2017-07-16,835
2017-07-17,835
2017-07-18,835
2017-07-19,835
2017-07-20,803
2017-07-21,803
2017-07-22,803
2017-07-23,803
2017-07-24,803
2017-07-25,803
2017-07-26,803
2017-07-27,803
2017-07-28,803
2017-07-29,796
2017-07-30,796
2017-07-31,796
2017-08-01,796
2017-08-02,796
2017-08-03,796
2017-08-04,796
2017-08-05,796
2017-08-06,796
2017-08-09,784
2017-08-10,784
2017-08-11,784
2017-08-12,784
2017-08-13,784
2017-08-14,784
2017-08-15,784
2017-08-16,756
2017-08-17,756
2017-08-18,756
2017-08-19,756
2017-08-20,756
2017-08-22,756
2017-08-23,756
2017-08-24,756
2017-08-25,756
2017-08-26,742
2017-08-27,742
2017-08-28,742
2017-08-29,742
2017-08-30,742
2017-08-31,742
2017-09-01,742
2017-09-02,742
2017-09-03,742
2017-09-04,742
2017-09-05,717
2017-09-06,717
2017-09-07,717
2017-09-08,717
2017-09-09,717
2017-09-10,717
2017-09-11,717
2017-09-12,717
2017-09-13,717
2017-09-14,717
2017-09-15,723
2017-09-16,723
2017-09-17,723
2017-09-19,723
2017-09-20,723
2017-09-21,723
2017-09-22,723
2017-09-23,723
2017-09-24,735
2017-09-25,735
2017-09-26,735
2017-09-27,735
2017-09-28,735
2017-09-29,735
2017-09-30,735
2017-10-01,735
2017-10-02,735
2017-10-03,735
2017-10-04,735
2017-10-05,740
2017-10-06,740
2017-10-07,740
2017-10-08,740
2017-10-09,740
2017-10-10,740
2017-10-11,740
2017-10-12,740
2017-10-13,740
2017-10-14,740
2017-10-15,740
2017-10-16,747
2017-10-17,747
2017-10-18,747
2017-10-19,747
2017-10-20,747
2017-10-21,747
2017-10-22,747
2017-10-23,747
2017-10-24,747
2017-10-25,747
2017-10-26,747
2017-10-27,779
2017-10-28,779
2017-10-29,779
2017-10-30,779
2017-10-31,779
2017-11-01,779
2017-11-02,779
2017-11-03,779
2017-11-04,779
2017-11-05,779
2017-11-06,779
2017-11-07,760
2017-11-08,760
2017-11-09,760
2017-11-10,760
2017-11-11,760
2017-11-12,760
2017-11-13,760
2017-11-14,760
2017-11-15,760
2017-11-16,760
2017-11-17,760
2017-11-18,728
2017-11-19,728
2017-11-20,728
2017-11-21,728
2017-11-22,728
2017-11-23,728
2017-11-24,728
2017-11-25,728
2017-11-26,728
2017-11-27,728
2017-11-28,734
2017-11-29,734
2017-11-30,734
2017-12-01,734
2017-12-02,734
2017-12-03,734
2017-12-04,734
2017-12-05,734
2017-12-06,734
2017-12-07,734
2017-12-08,734
2017-12-09,725
2017-12-10,725
2017-12-11,725
2017-12-12,725
2017-12-14,725
2017-12-15,725
2017-12-16,725
2017-12-17,725
2017-12-18,725
2017-12-19,725
2017-12-20,739
2017-12-21,739
2017-12-22,739
2017-12-23,739
2017-12-24,739
2017-12-25,739
2017-12-26,739
2017-12-27,739
2017-12-28,739
2017-12-29,739
2017-12-30,765
2017-12-31,765
2018-01-01,765
2018-01-02,765
2018-01-03,765
2018-01-04,765
2018-01-05,765
2018-01-06,765
2018-01-07,766
2018-01-08,766
2018-01-09,766
2018-01-10,766
2018-01-11,766
2018-01-12,766
2018-01-13,766
2018-01-14,766
2018-01-15,763
2018-01-16,763
2018-01-17,763
2018-01-18,763
2018-01-19,763
2018-01-20,763
2018-01-21,763
2018-01-22,763
2018-01-23,788
2018-01-24,788
2018-01-25,788
2018-01-26,788
2018-01-27,788
2018-01-28,806
2018-01-29,806
2018-01-31,806
2018-02-01,806
2018-02-02,806
2018-02-03,827
2018-02-04,827
2018-02-05,827
2018-02-06,827
2018-02-07,827
2018-02-08,827
2018-02-09,828
2018-02-10,828
2018-02-11,828
2018-02-12,828
2018-02-13,828
2018-02-14,828
2018-02-15,795
2018-02-16,795
2018-02-17,795
2018-02-18,795
2018-02-19,795
2018-02-20,817
2018-02-21,817
2018-02-22,817
2018-02-23,817
2018-02-24,817
2018-02-25,817
2018-02-26,817
2018-02-27,817
2018-02-28,817
2018-03-01,817
2018-03-02,817
2018-03-03,824
2018-03-04,824
2018-03-05,824
2018-03-06,824
2018-03-07,824
2018-03-08,824
2018-03-09,839
2018-03-10,839
2018-03-11,839
2018-03-12,839
2018-03-13,839
2018-03-14,834
2018-03-15,834
2018-03-16,834
2018-03-17,834
2018-03-18,834
2018-03-19,834
2018-03-20,836
2018-03-21,836
2018-03-23,836
2018-03-24,836
2018-03-26,844
2018-03-27,844
2018-03-28,844
2018-03-29,844
2018-03-30,844
2018-03-31,856
2018-04-01,856
2018-04-02,856
2018-04-03,856
2018-04-04,856
2018-04-05,856
2018-04-06,833
2018-04-08,833
2018-04-09,833
2018-04-10,833
2018-04-11,833
2018-04-12,864
2018-04-13,864
2018-04-14,864
2018-04-15,864
2018-04-16,864
2018-04-17,864
2018-04-18,864
2018-04-19,856
2018-04-20,856
2018-04-21,856
2018-04-22,856
2018-04-23,856
2018-04-24,856
2018-04-25,856
2018-04-26,828
2018-04-27,828
2018-04-28,828
2018-04-29,828
2018-04-30,828
2018-05-01,828
2018-05-02,804
2018-05-03,804
2018-05-04,804
2018-05-05,804
2018-05-06,804
2018-05-07,804
2018-05-08,790
2018-05-09,790
2018-05-10,790
2018-05-11,790
2018-05-12,790
2018-05-13,790
2018-05-14,773
2018-05-15,773
2018-05-16,773
2018-05-17,773
2018-05-18,773
2018-05-19,754
2018-05-20,754
2018-05-21,754
2018-05-22,754
2018-05-23,754
2018-05-24,782
2018-05-25,782
2018-05-26,782
2018-05-27,782
2018-05-28,782
2018-05-29,779
2018-05-30,779
2018-05-31,779
2018-06-01,779
2018-06-02,779
2018-06-03,771
2018-06-04,771
2018-06-05,771
2018-06-06,771
2018-06-07,771
2018-06-08,757
2018-06-09,757
2018-06-10,757
2018-06-11,757
2018-06-12,757
2018-06-13,736
2018-06-14,736
2018-06-15,736
2018-06-16,736
2018-06-17,736
2018-06-18,729
2018-06-19,729
2018-06-20,729
2018-06-21,729
2018-06-22,729
2018-06-23,729
2018-06-24,750
2018-06-25,750
2018-06-26,750
2018-06-27,750
2018-06-28,750
2018-06-29,750
2018-06-30,726
2018-07-01,726
2018-07-02,726
2018-07-03,726
2018-07-04,726
2018-07-05,726
2018-07-06,714
2018-07-07,714
2018-07-08,714
2018-07-09,714
2018-07-10,714
2018-07-11,714
2018-07-12,714
2018-07-13,714
2018-07-14,714
2018-07-15,714
2018-07-16,719
2018-07-17,719
2018-07-18,719
2018-07-19,719
2018-07-20,719
2018-07-21,721
2018-07-22,721
2018-07-23,721
2018-07-24,721
2018-07-25,706
2018-07-26,706
2018-07-27,706
2018-07-28,706
2018-07-29,687
2018-07-30,687
2018-07-31,687
2018-08-01,687
2018-08-02,700
2018-08-03,700
2018-08-04,700
2018-08-05,700
2018-08-06,713
2018-08-07,713
2018-08-08,713
2018-08-09,713
2018-08-10,709
2018-08-11,709
2018-08-12,709
2018-08-14,692
2018-08-16,692
2018-08-17,692
2018-08-18,692
2018-08-19,693
2018-08-20,693
2018-08-21,693
2018-08-22,693
2018-08-23,693
2018-08-24,710
2018-08-25,710
2018-08-26,710
2018-08-27,710
2018-08-28,728
2018-08-29,728
2018-08-30,728
2018-08-31,728
2018-09-01,725
2018-09-02,725
2018-09-03,725
2018-09-04,725
2018-09-05,749
2018-09-06,749
2018-09-07,749
2018-09-08,749
2018-09-09,749
2018-09-10,747
2018-09-11,747
2018-09-12,747
2018-09-13,747
2018-09-14,747
2018-09-15,727
2018-09-16,727
2018-09-17,727
2018-09-18,727
2018-09-19,727
2018-09-20,690
2018-09-21,690
2018-09-22,690
2018-09-23,690
2018-09-24,664
2018-09-25,664
2018-09-26,664
2018-09-27,664
2018-09-28,664
2018-09-29,650
2018-09-30,650
2018-10-02,650
2018-10-03,672
2018-10-04,672
2018-10-05,672
2018-10-06,672
2018-10-07,672
2018-10-08,667
2018-10-09,667
2018-10-10,667
2018-10-11,667
2018-10-12,667
2018-10-13,670
2018-10-14,670
2018-10-15,670
2018-10-16,670
2018-10-17,670
2018-10-18,672
2018-10-19,672
2018-10-20,672
2018-10-21,672
2018-10-22,672
2018-10-23,694
2018-10-24,694
2018-10-25,694
2018-10-26,694
2018-10-27,694
2018-10-28,707
2018-10-29,707
2018-10-30,707
2018-10-31,707
2018-11-01,707
2018-11-03,697
2018-11-04,697
2018-11-05,707
2018-11-06,707
2018-11-07,707
2018-11-08,707
2018-11-09,725
2018-11-10,725
2018-11-11,725
2018-11-12,713
2018-11-13,713
2018-11-14,713
2018-11-15,682
2018-11-16,682
2018-11-17,682
2018-11-18,663
2018-11-19,663
2018-11-20,676
2018-11-21,676
2018-11-22,676
2018-11-23,681
2018-11-24,681
2018-11-25,684
2018-11-26,684
2018-11-27,684
2018-11-28,714
2018-11-29,714
2018-12-01,744
2018-12-02,731
2018-12-03,731
2018-12-04,731
2018-12-05,714
2018-12-07,714
2018-12-09,689
2018-12-10,689
2018-12-11,703
2018-12-12,703
2018-12-13,703
2018-12-14,720
2018-12-15,720
2018-12-16,734
2018-12-17,734
2018-12-18,738
2018-12-19,738
2018-12-20,773
2018-12-21,773
2018-12-22,773
2018-12-23,801
2018-12-24,801
2018-12-25,801
2018-12-26,776
2018-12-27,776
2018-12-28,743
2018-12-29,743
2018-12-30,708
2018-12-31,708
2019-01-01,708
2019-01-02,689
2019-01-03,689
2019-01-04,689
2019-01-05,666
2019-01-06,666
2019-01-08,635
2019-01-10,629
2019-01-11,629
2019-01-12,621
2019-01-13,621
2019-01-14,604
2019-01-15,604
2019-01-16,589
2019-01-17,589
2019-01-18,583
2019-01-19,583
2019-01-20,567
2019-01-21,567
2019-01-22,544
2019-01-23,544
2019-01-24,544
2019-01-25,537
2019-01-26,537
2019-01-27,531
2019-01-29,515
2019-01-30,515
2019-01-31,515
2019-02-01,535
2019-02-02,535
2019-02-03,558
2019-02-04,558
2019-02-05,558
2019-02-06,563
2019-02-07,563
2019-02-08,560
2019-02-09,560
2019-02-10,560
2019-02-11,578
2019-02-12,578
2019-02-13,557
2019-02-14,557
2019-02-15,557
2019-02-16,559
2019-02-17,559
2019-02-18,559
2019-02-19,546
2019-02-20,546
2019-02-21,546
2019-02-22,539
2019-02-23,539
2019-02-24,539
2019-02-25,523
2019-02-26,523
2019-02-27,523
2019-02-28,523
2019-03-01,523
2019-03-02,523
2019-03-03,523
2019-03-04,523
2019-03-05,510
2019-03-06,510
2019-03-07,510
2019-03-08,510
2019-03-09,499
2019-03-10,499
2019-03-11,499
2019-03-12,497
2019-03-13,497
2019-03-14,497
2019-03-15,497
2019-03-16,515
2019-03-17,515
2019-03-18,515
2019-03-19,538
2019-03-20,538
2019-03-21,538
2019-03-22,542
2019-03-23,542
2019-03-24,536
2019-03-25,536
2019-03-26,536
2019-03-27,536
2019-03-28,542
2019-03-29,542
2019-03-30,542
2019-03-31,542
2019-04-01,543
2019-04-02,543
2019-04-03,543
2019-04-04,543
2019-04-05,552
2019-04-06,552
2019-04-07,552
2019-04-08,552
2019-04-09,548
2019-04-10,548
2019-04-11,548
2019-04-12,548
2019-04-13,548
2019-04-14,548
2019-04-15,548
2019-04-16,560
2019-04-17,560
2019-04-18,560
2019-04-19,560
2019-04-20,544
2019-04-21,544
2019-04-22,544
2019-04-23,543
2019-04-24,543
2019-04-25,543
2019-04-26,543
2019-04-27,553
2019-04-28,553
2019-04-29,566
2019-04-30,566
2019-05-01,566
2019-05-02,566
2019-05-03,586
2019-05-04,586
2019-05-05,611
2019-05-06,611
2019-05-07,611
2019-05-08,611
2019-05-09,623
2019-05-10,623
2019-05-11,623
2019-05-12,653
2019-05-13,653
2019-05-14,653
2019-05-15,653
2019-05-16,670
2019-05-17,670
2019-05-18,670
2019-05-19,670
2019-05-20,671
2019-05-21,671
2019-05-22,671
2019-05-23,671
2019-05-24,658
2019-05-25,658
2019-05-26,658
2019-05-27,650
2019-05-28,650
2019-05-29,650
2019-05-30,650
2019-05-31,620
2019-06-01,620
2019-06-02,620
2019-06-03,620
2019-06-04,603
2019-06-05,603
2019-06-06,603
2019-06-07,603
2019-06-08,578
2019-06-09,578
2019-06-10,578
2019-06-11,578
2019-06-12,565
2019-06-13,565
2019-06-14,565
2019-06-15,565
2019-06-16,547
2019-06-17,547
2019-06-18,547
2019-06-19,547
2019-06-20,557
2019-06-21,557
2019-06-22,557
2019-06-23,557
