date_obj,Wrapped%20oomlie price
2015-08-01,334
2015-08-02,334
2015-08-03,334
2015-08-04,334
2015-08-05,334
2015-08-06,334
2015-08-07,346
2015-08-08,346
2015-08-09,346
2015-08-10,346
2015-08-11,346
2015-08-12,346
2015-08-13,346
2015-08-14,346
2015-08-15,346
2015-08-16,346
2015-08-17,346
2015-08-18,346
2015-08-19,346
2015-08-20,346
2015-08-21,346
2015-08-22,346
2015-08-23,346
2015-08-24,346
2015-08-25,346
2015-08-26,346
2015-08-27,346
2015-08-28,346
2015-08-29,346
2015-08-30,346
2015-08-31,346
2015-09-01,346
2015-09-02,346
2015-09-03,346
2015-09-04,346
2015-09-05,346
2015-09-06,346
2015-09-07,346
2015-09-08,346
2015-09-09,346
2015-09-10,346
2015-09-11,346
2015-09-12,346
2015-09-13,346
2015-09-14,346
2015-09-15,346
2015-09-16,346
2015-09-17,346
2015-09-18,346
2015-09-19,346
2015-09-20,346
2015-09-21,346
2015-09-22,346
2015-09-23,346
2015-09-24,346
2015-09-25,346
2015-09-27,346
2015-09-28,346
2015-09-29,346
2015-09-30,346
2015-10-05,346
2015-10-06,346
2015-10-07,346
2015-10-08,346
2015-10-09,357
2015-10-10,357
2015-10-11,357
2015-10-12,357
2015-10-13,357
2015-10-14,357
2015-10-15,357
2015-10-16,357
2015-10-17,357
2015-10-18,357
2015-10-19,357
2015-10-20,357
2015-10-22,357
2015-10-23,357
2015-10-24,357
2015-10-25,357
2015-10-26,357
2015-10-27,357
2015-10-29,357
2015-10-30,357
2015-10-31,357
2015-11-01,357
2015-11-02,357
2015-11-03,357
2015-11-05,357
2015-11-06,357
2015-11-07,357
2015-11-08,357
2015-11-09,357
2015-11-10,357
2015-11-11,357
2015-11-12,357
2015-11-13,357
2015-11-14,357
2015-11-15,357
2015-11-16,357
2015-11-17,357
2015-11-18,357
2015-11-19,357
2015-11-20,357
2015-11-21,357
2015-11-22,357
2015-11-23,357
2015-11-24,357
2015-11-25,357
2015-11-26,357
2015-11-27,357
2015-11-28,357
2015-11-29,357
2015-11-30,357
2015-12-01,357
2015-12-02,357
2015-12-03,357
2015-12-04,357
2015-12-05,373
2015-12-06,373
2015-12-07,373
2015-12-08,373
2015-12-09,373
2015-12-10,373
2015-12-11,373
2015-12-13,373
2015-12-14,373
2015-12-15,373
2015-12-16,373
2015-12-17,373
2015-12-18,373
2015-12-19,373
2015-12-20,373
2015-12-21,373
2015-12-22,373
2015-12-23,373
2015-12-24,373
2015-12-25,373
2015-12-26,373
2015-12-27,373
2015-12-28,373
2015-12-29,373
2015-12-30,373
2015-12-31,373
2016-01-01,373
2016-01-02,373
2016-01-03,373
2016-01-04,373
2016-01-05,373
2016-01-06,373
2016-01-07,373
2016-01-08,373
2016-01-09,373
2016-01-10,373
2016-01-11,373
2016-01-12,373
2016-01-13,373
2016-01-14,373
2016-01-15,373
2016-01-16,373
2016-01-17,373
2016-01-18,373
2016-01-19,373
2016-01-20,373
2016-01-21,389
2016-01-22,389
2016-01-23,389
2016-01-24,389
2016-01-25,389
2016-01-26,389
2016-01-27,389
2016-01-28,389
2016-01-29,389
2016-01-30,389
2016-01-31,389
2016-02-01,389
2016-02-02,389
2016-02-03,389
2016-02-04,389
2016-02-05,389
2016-02-06,389
2016-02-07,389
2016-02-08,389
2016-02-09,389
2016-02-10,389
2016-02-11,389
2016-02-12,389
2016-02-13,389
2016-02-14,389
2016-02-15,389
2016-02-16,389
2016-02-17,389
2016-02-18,389
2016-02-19,389
2016-02-20,389
2016-02-21,389
2016-02-22,389
2016-02-23,389
2016-02-24,389
2016-02-25,389
2016-02-26,389
2016-02-27,402
2016-02-28,402
2016-02-29,402
2016-03-01,402
2016-03-02,402
2016-03-03,402
2016-03-04,402
2016-03-05,402
2016-03-06,402
2016-03-07,402
2016-03-08,402
2016-03-09,402
2016-03-10,402
2016-03-11,402
2016-03-12,402
2016-03-13,402
2016-03-14,402
2016-03-15,402
2016-03-16,402
2016-03-17,402
2016-03-18,402
2016-03-19,402
2016-03-20,402
2016-03-21,402
2016-03-22,402
2016-03-23,402
2016-03-24,402
2016-03-25,402
2016-03-26,402
2016-03-27,402
2016-03-28,421
2016-03-29,421
2016-03-30,421
2016-03-31,421
2016-04-01,421
2016-04-02,421
2016-04-03,421
2016-04-04,421
2016-04-05,421
2016-04-06,421
2016-04-07,421
2016-04-08,421
2016-04-09,421
2016-04-10,421
2016-04-11,421
2016-04-12,421
2016-04-13,421
2016-04-14,421
2016-04-15,421
2016-04-16,421
2016-04-17,421
2016-04-18,421
2016-04-19,421
2016-04-20,421
2016-04-21,421
2016-04-22,421
2016-04-23,442
2016-04-24,442
2016-04-25,442
2016-04-26,442
2016-04-27,442
2016-04-28,442
2016-04-29,442
2016-04-30,442
2016-05-01,442
2016-05-02,442
2016-05-03,442
2016-05-04,442
2016-05-05,442
2016-05-06,442
2016-05-07,442
2016-05-08,442
2016-05-09,442
2016-05-10,442
2016-05-11,442
2016-05-12,442
2016-05-13,442
2016-05-14,463
2016-05-15,463
2016-05-16,463
2016-05-17,463
2016-05-18,463
2016-05-19,463
2016-05-22,463
2016-05-23,463
2016-05-24,463
2016-05-25,463
2016-05-26,463
2016-05-27,463
2016-05-28,463
2016-05-29,463
2016-05-30,463
2016-05-31,463
2016-06-01,463
2016-06-02,463
2016-06-03,463
2016-06-04,463
2016-06-05,476
2016-06-06,476
2016-06-07,476
2016-06-08,476
2016-06-09,476
2016-06-10,476
2016-06-11,476
2016-06-12,476
2016-06-13,476
2016-06-14,476
2016-06-15,476
2016-06-16,476
2016-06-17,476
2016-06-18,476
2016-06-19,476
2016-06-20,476
2016-06-21,476
2016-06-22,476
2016-06-23,476
2016-06-24,476
2016-06-25,476
2016-06-26,476
2016-06-27,492
2016-06-28,492
2016-06-29,492
2016-06-30,492
2016-07-01,492
2016-07-02,492
2016-07-03,492
2016-07-04,492
2016-07-05,492
2016-07-06,492
2016-07-07,492
2016-07-08,513
2016-07-09,513
2016-07-10,513
2016-07-11,513
2016-07-12,513
2016-07-13,513
2016-07-14,513
2016-07-15,513
2016-07-16,513
2016-07-17,537
2016-07-18,537
2016-07-24,537
2016-07-25,537
2016-07-26,537
2016-07-27,537
2016-07-28,537
2016-07-29,537
2016-07-30,537
2016-07-31,537
2016-08-01,537
2016-08-02,537
2016-08-03,537
2016-08-04,564
2016-08-05,564
2016-08-06,564
2016-08-07,564
2016-08-08,564
2016-08-09,564
2016-08-10,564
2016-08-11,564
2016-08-12,564
2016-08-13,564
2016-08-14,564
2016-08-15,564
2016-08-16,564
2016-08-17,564
2016-08-18,564
2016-08-19,564
2016-08-20,593
2016-08-21,593
2016-08-22,593
2016-08-23,593
2016-08-24,593
2016-08-25,593
2016-08-26,593
2016-08-28,593
2016-08-31,593
2016-09-01,593
2016-09-02,593
2016-09-03,593
2016-09-04,593
2016-09-05,622
2016-09-06,622
2016-09-07,622
2016-09-08,622
2016-09-09,622
2016-09-10,622
2016-09-11,622
2016-09-12,622
2016-09-13,622
2016-09-14,622
2016-09-15,622
2016-09-16,622
2016-09-17,622
2016-09-18,622
2016-09-19,622
2016-09-20,622
2016-09-21,622
2016-09-22,622
2016-09-23,653
2016-09-24,653
2016-09-25,653
2016-09-26,653
2016-09-27,653
2016-09-28,653
2016-09-29,653
2016-09-30,653
2016-10-01,653
2016-10-02,653
2016-10-03,653
2016-10-04,653
2016-10-05,653
2016-10-06,653
2016-10-07,653
2016-10-08,653
2016-10-09,653
2016-10-10,653
2016-10-11,653
2016-10-12,682
2016-10-13,682
2016-10-14,682
2016-10-15,682
2016-10-16,682
2016-10-17,682
2016-10-18,682
2016-10-19,682
2016-10-20,682
2016-10-21,682
2016-10-22,682
2016-10-23,682
2016-10-24,682
2016-10-25,682
2016-10-26,682
2016-10-27,682
2016-10-28,682
2016-10-29,715
2016-10-30,715
2016-10-31,715
2016-11-01,715
2016-11-02,715
2016-11-03,715
2016-11-04,715
2016-11-05,715
2016-11-06,715
2016-11-07,715
2016-11-08,715
2016-11-09,715
2016-11-10,715
2016-11-11,715
2016-11-12,715
2016-11-13,715
2016-11-14,715
2016-12-08,786
2016-12-09,786
2016-12-10,786
2016-12-11,786
2016-12-12,786
2016-12-13,786
2016-12-14,786
2016-12-15,786
2016-12-16,786
2016-12-17,786
2016-12-18,825
2016-12-19,825
2016-12-20,825
2016-12-21,825
2016-12-22,825
2016-12-23,825
2016-12-24,825
2016-12-25,825
2016-12-26,825
2016-12-27,825
2016-12-28,825
2016-12-29,825
2016-12-30,862
2016-12-31,862
2017-01-01,862
2017-01-02,862
2017-01-03,862
2017-01-04,862
2017-01-05,862
2017-01-06,862
2017-01-07,862
2017-01-08,862
2017-01-09,862
2017-01-10,862
2017-01-11,862
2017-01-12,888
2017-01-13,888
2017-01-14,888
2017-01-15,888
2017-01-16,888
2017-01-17,888
2017-01-18,888
2017-01-19,888
2017-01-20,888
2017-01-21,888
2017-01-22,888
2017-01-27,913
2017-01-28,913
2017-01-29,913
2017-01-30,913
2017-01-31,913
2017-02-01,913
2017-02-02,958
2017-02-03,958
2017-02-04,958
2017-02-05,958
2017-02-06,958
2017-02-07,958
2017-02-08,958
2017-02-09,958
2017-02-10,1006
2017-02-11,1006
2017-02-12,1006
2017-02-13,1006
2017-02-14,1006
2017-02-15,1006
2017-02-16,1006
2017-02-18,1006
2017-02-19,1006
2017-02-20,1051
2017-02-21,1051
2017-02-22,1051
2017-02-23,1051
2017-02-24,1051
2017-02-25,1051
2017-02-26,1051
2017-02-27,1051
2017-02-28,1051
2017-03-01,1051
2017-03-02,1051
2017-03-03,1051
2017-03-04,1102
2017-03-05,1102
2017-03-06,1102
2017-03-07,1102
2017-03-08,1102
2017-03-09,1102
2017-03-10,1102
2017-03-11,1102
2017-03-12,1102
2017-03-13,1102
2017-03-14,1102
2017-03-15,1102
2017-03-16,1102
2017-03-17,1102
2017-03-18,1130
2017-03-19,1130
2017-03-20,1130
2017-03-21,1130
2017-03-22,1130
2017-03-23,1130
2017-03-24,1130
2017-03-25,1130
2017-03-26,1130
2017-03-27,1130
2017-03-28,1130
2017-03-29,1130
2017-03-30,1130
2017-03-31,1130
2017-04-01,1130
2017-04-02,1130
2017-04-03,1178
2017-04-04,1178
2017-04-12,1178
2017-04-13,1178
2017-04-14,1178
2017-04-15,1178
2017-04-16,1178
2017-04-17,1233
2017-04-18,1233
2017-04-19,1233
2017-04-20,1233
2017-04-21,1233
2017-04-22,1233
2017-04-23,1233
2017-04-24,1233
2017-04-25,1233
2017-04-26,1233
2017-04-27,1233
2017-04-28,1233
2017-04-29,1233
2017-04-30,1294
2017-05-01,1294
2017-05-02,1294
2017-05-03,1294
2017-05-04,1294
2017-05-05,1294
2017-05-06,1294
2017-05-07,1294
2017-05-08,1294
2017-05-09,1294
2017-05-10,1294
2017-05-11,1294
2017-05-12,1294
2017-05-13,1358
2017-05-14,1358
2017-05-15,1358
2017-05-16,1358
2017-05-17,1358
2017-05-18,1358
2017-05-19,1358
2017-05-20,1358
2017-05-21,1358
2017-05-22,1358
2017-05-23,1358
2017-05-24,1415
2017-05-25,1415
2017-05-26,1415
2017-05-27,1415
2017-05-28,1415
2017-05-29,1415
2017-05-30,1415
2017-05-31,1415
2017-06-01,1415
2017-06-02,1415
2017-06-03,1415
2017-06-06,1415
2017-06-07,1415
2017-06-08,1415
2017-06-09,1415
2017-06-10,1445
2017-06-11,1445
2017-06-12,1445
2017-06-13,1445
2017-06-14,1445
2017-06-15,1445
2017-06-16,1445
2017-06-17,1445
2017-06-18,1445
2017-06-19,1445
2017-06-20,1445
2017-06-21,1445
2017-06-22,1445
2017-06-23,1445
2017-06-24,1445
2017-06-25,1445
2017-06-26,1445
2017-06-27,1445
2017-06-28,1472
2017-06-29,1472
2017-06-30,1472
2017-07-01,1472
2017-07-02,1472
2017-07-03,1472
2017-07-04,1472
2017-07-05,1472
2017-07-06,1472
2017-07-07,1472
2017-07-08,1472
2017-07-13,1472
2017-07-14,1532
2017-07-15,1532
2017-07-16,1532
2017-07-17,1532
2017-07-18,1532
2017-07-19,1532
2017-07-20,1532
2017-07-21,1532
2017-07-22,1532
2017-07-23,1532
2017-07-24,1532
2017-07-25,1532
2017-07-26,1594
2017-07-27,1594
2017-07-28,1594
2017-07-29,1594
2017-07-30,1594
2017-07-31,1594
2017-08-01,1594
2017-08-02,1594
2017-08-03,1594
2017-08-04,1594
2017-08-05,1594
2017-08-06,1594
2017-08-09,1594
2017-08-10,1594
2017-08-11,1667
2017-08-12,1667
2017-08-13,1667
2017-08-14,1667
2017-08-15,1667
2017-08-16,1667
2017-08-17,1667
2017-08-18,1667
2017-08-19,1667
2017-08-20,1667
2017-08-21,1667
2017-08-22,1667
2017-08-23,1667
2017-08-24,1667
2017-08-25,1667
2017-08-26,1667
2017-08-27,1667
2017-08-28,1708
2017-08-29,1708
2017-08-30,1708
2017-08-31,1708
2017-09-01,1708
2017-09-02,1708
2017-09-03,1708
2017-09-04,1708
2017-09-05,1708
2017-09-06,1708
2017-09-07,1708
2017-09-08,1708
2017-09-09,1708
2017-09-10,1708
2017-09-11,1779
2017-09-12,1779
2017-09-13,1779
2017-09-14,1779
2017-09-15,1779
2017-09-16,1779
2017-09-17,1779
2017-09-18,1779
2017-09-19,1779
2017-09-20,1779
2017-09-21,1779
2017-09-22,1779
2017-09-23,1779
2017-09-24,1779
2017-09-25,1779
2017-09-26,1779
2017-09-27,1779
2017-09-28,1779
2017-09-29,1857
2017-09-30,1857
2017-10-01,1857
2017-10-02,1857
2017-10-03,1857
2017-10-04,1857
2017-10-05,1857
2017-10-06,1857
2017-10-07,1857
2017-10-08,1857
2017-10-09,1857
2017-10-10,1857
2017-10-11,1857
2017-10-12,1857
2017-10-13,1857
2017-10-14,1857
2017-10-15,1857
2017-10-16,1945
2017-10-17,1945
2017-10-18,1945
2017-10-19,1945
2017-10-20,1945
2017-10-21,1945
2017-10-22,1945
2017-10-23,1945
2017-10-24,1945
2017-10-25,1945
2017-10-26,1945
2017-10-27,1945
2017-10-28,1945
2017-10-29,1945
2017-10-30,1945
2017-10-31,2041
2017-11-01,2041
2017-11-02,2041
2017-11-03,2041
2017-11-04,2041
2017-11-05,2041
2017-11-06,2041
2017-11-07,2041
2017-11-08,2041
2017-11-09,2041
2017-11-10,2041
2017-11-11,2041
2017-11-12,2041
2017-11-13,2041
2017-11-14,2041
2017-11-15,2130
2017-11-16,2130
2017-11-17,2130
2017-11-18,2130
2017-11-19,2130
2017-11-20,2130
2017-11-21,2130
2017-11-22,2130
2017-11-23,2130
2017-11-24,2130
2017-11-25,2130
2017-11-26,2130
2017-11-27,2130
2017-11-28,2130
2017-11-29,2130
2017-11-30,2130
2017-12-01,2130
2017-12-02,2130
2017-12-03,2162
2017-12-04,2162
2017-12-05,2162
2017-12-06,2162
2017-12-07,2162
2017-12-08,2162
2017-12-09,2162
2017-12-10,2162
2017-12-11,2162
2017-12-12,2162
2017-12-13,2162
2017-12-14,2162
2017-12-15,2162
2017-12-16,2162
2017-12-17,2162
2017-12-18,2162
2017-12-19,2162
2017-12-20,2162
2017-12-21,2212
2017-12-22,2212
2017-12-23,2212
2017-12-24,2212
2017-12-25,2212
2017-12-26,2212
2017-12-27,2212
2017-12-28,2212
2017-12-29,2212
2017-12-30,2212
2017-12-31,2212
2018-01-01,2212
2018-01-02,2264
2018-01-03,2264
2018-01-04,2264
2018-01-05,2264
2018-01-06,2264
2018-01-07,2264
2018-01-08,2264
2018-01-09,2264
2018-01-10,2264
2018-01-11,2264
2018-01-12,2264
2018-01-13,2264
2018-01-14,2301
2018-01-15,2301
2018-01-16,2301
2018-01-17,2301
2018-01-18,2301
2018-01-19,2301
2018-01-20,2301
2018-01-21,2301
2018-01-22,2301
2018-01-23,2301
2018-01-24,2295
2018-01-25,2295
2018-01-26,2295
2018-01-27,2295
2018-01-28,2295
2018-01-29,2295
2018-01-30,2295
2018-02-01,2295
2018-02-02,2295
2018-02-03,2295
2018-02-04,2295
2018-02-05,2295
2018-02-06,2340
2018-02-07,2340
2018-02-08,2340
2018-02-09,2340
2018-02-10,2340
2018-02-11,2340
2018-02-12,2340
2018-02-13,2340
2018-02-14,2340
2018-02-15,2340
2018-02-16,2394
2018-02-17,2394
2018-02-18,2394
2018-02-19,2394
2018-02-20,2394
2018-02-21,2394
2018-02-22,2394
2018-02-23,2394
2018-02-24,2394
2018-02-25,2394
2018-02-26,2394
2018-02-27,2451
2018-02-28,2451
2018-03-01,2451
2018-03-02,2451
2018-03-03,2451
2018-03-04,2451
2018-03-05,2451
2018-03-06,2451
2018-03-07,2451
2018-03-08,2451
2018-03-09,2451
2018-03-10,2529
2018-03-11,2529
2018-03-12,2529
2018-03-13,2529
2018-03-14,2529
2018-03-15,2529
2018-03-16,2529
2018-03-17,2529
2018-03-18,2529
2018-03-20,2529
2018-03-21,2529
2018-03-23,2480
2018-03-24,2480
2018-03-26,2480
2018-03-27,2480
2018-03-28,2480
2018-03-29,2480
2018-03-30,2480
2018-03-31,2480
2018-04-01,2480
2018-04-02,2480
2018-04-03,2480
2018-04-04,2480
2018-04-05,2480
2018-04-06,2520
2018-04-08,2520
2018-04-09,2520
2018-04-10,2520
2018-04-11,2520
2018-04-12,2520
2018-04-13,2520
2018-04-14,2520
2018-04-16,2520
2018-04-17,2571
2018-04-18,2571
2018-04-19,2571
2018-04-20,2571
2018-04-21,2571
2018-04-22,2571
2018-04-23,2571
2018-04-24,2571
2018-04-25,2571
2018-04-26,2571
2018-04-27,2623
2018-04-28,2623
2018-04-29,2623
2018-04-30,2623
2018-05-02,2623
2018-05-03,2623
2018-05-04,2623
2018-05-05,2623
2018-05-06,2623
2018-05-07,2623
2018-05-08,2623
2018-05-09,2623
2018-05-10,2623
2018-05-11,2623
2018-05-12,2623
2018-05-13,2623
2018-05-14,2623
2018-05-15,2623
2018-05-16,2623
2018-05-17,2623
2018-05-18,2623
2018-05-19,2623
2018-05-20,2623
2018-05-21,2683
2018-05-22,2683
2018-05-23,2683
2018-05-24,2683
2018-05-25,2683
2018-05-26,2683
2018-05-27,2683
2018-05-28,2683
2018-05-29,2764
2018-05-30,2764
2018-05-31,2764
2018-06-01,2764
2018-06-02,2764
2018-06-03,2764
2018-06-04,2764
2018-06-05,2764
2018-06-06,2882
2018-06-07,2882
2018-06-08,2882
2018-06-09,2882
2018-06-10,2882
2018-06-11,2882
2018-06-12,2882
2018-06-13,2882
2018-06-14,2882
2018-06-15,2882
2018-06-16,2882
2018-06-17,2983
2018-06-18,2983
2018-06-19,2983
2018-06-20,2983
2018-06-21,2983
2018-06-22,2983
2018-06-23,2983
2018-06-24,2983
2018-06-25,2983
2018-06-26,2983
2018-06-27,2983
2018-06-28,3051
2018-06-29,3051
2018-06-30,3051
2018-07-01,3051
2018-07-02,3051
2018-07-03,3051
2018-07-04,3051
2018-07-05,3051
2018-07-06,3051
2018-07-07,3051
2018-07-08,3051
2018-07-09,3128
2018-07-10,3128
2018-07-11,3128
2018-07-12,3128
2018-07-13,3128
2018-07-14,3128
2018-07-15,3128
2018-07-16,3128
2018-07-17,3128
2018-07-18,3128
2018-07-19,3128
2018-07-20,3166
2018-07-21,3166
2018-07-22,3166
2018-07-23,3166
2018-07-24,3234
2018-07-25,3234
2018-07-26,3234
2018-07-27,3234
2018-07-28,3234
2018-07-29,3234
2018-07-30,3273
2018-07-31,3273
2018-08-01,3273
2018-08-02,3273
2018-08-03,3273
2018-08-04,3273
2018-08-05,3273
2018-08-06,3273
2018-08-07,3280
2018-08-08,3280
2018-08-09,3280
2018-08-10,3280
2018-08-11,3280
2018-08-12,3280
2018-08-14,3300
2018-08-16,3300
2018-08-17,3300
2018-08-18,3300
2018-08-19,3300
2018-08-20,3300
2018-08-21,3300
2018-08-22,3300
2018-08-23,3403
2018-08-24,3403
2018-08-25,3403
2018-08-26,3403
2018-08-27,3403
2018-08-28,3403
2018-08-29,3547
2018-08-30,3547
2018-08-31,3547
2018-09-01,3547
2018-09-02,3547
2018-09-03,3547
2018-09-04,3680
2018-09-05,3680
2018-09-06,3680
2018-09-07,3680
2018-09-08,3680
2018-09-09,3818
2018-09-10,3818
2018-09-11,3818
2018-09-12,3818
2018-09-13,3818
2018-09-14,3818
2018-09-15,3818
2018-09-16,3818
2018-09-17,3818
2018-09-18,3942
2018-09-19,3942
2018-09-20,3942
2018-09-21,3942
2018-09-22,3942
2018-09-23,3942
2018-09-24,3942
2018-09-25,3942
2018-09-26,4036
2018-09-27,4036
2018-09-28,4036
2018-09-29,4036
2018-09-30,4036
2018-10-02,4036
2018-10-03,4036
2018-10-04,4036
2018-10-05,4115
2018-10-06,4115
2018-10-07,4115
2018-10-08,4115
2018-10-09,4115
2018-10-10,4239
2018-10-11,4239
2018-10-12,4239
2018-10-13,4239
2018-10-14,4239
2018-10-15,4239
2018-10-16,4239
2018-10-17,4352
2018-10-18,4352
2018-10-19,4352
2018-10-20,4352
2018-10-21,4352
2018-10-22,4566
2018-10-23,4566
2018-10-24,4566
2018-10-25,4566
2018-10-26,4566
2018-10-27,4566
2018-10-28,4566
2018-10-29,4566
2018-10-30,4566
2018-10-31,4649
2018-11-01,4649
2018-11-03,4649
2018-11-04,4649
2018-11-05,4649
2018-11-06,4649
2018-11-07,4649
2018-11-08,4755
2018-11-09,4755
2018-11-10,4755
2018-11-11,4755
2018-11-12,4755
2018-11-13,4755
2018-11-14,4755
2018-11-15,4896
2018-11-16,4896
2018-11-17,4896
2018-11-18,4896
2018-11-19,4896
2018-11-20,4896
2018-11-21,4896
2018-11-22,4896
2018-11-23,5017
2018-11-24,5017
2018-11-25,5017
2018-11-26,5017
2018-11-27,5017
2018-11-28,5017
2018-11-29,5017
2018-12-01,5034
2018-12-02,5034
2018-12-03,5034
2018-12-04,5034
2018-12-05,5034
2018-12-07,4920
2018-12-09,4920
2018-12-10,5019
2018-12-11,5019
2018-12-12,5019
2018-12-13,5019
2018-12-14,5019
2018-12-15,5019
2018-12-16,4982
2018-12-17,4982
2018-12-18,4982
2018-12-19,4982
2018-12-20,4982
2018-12-21,4982
2018-12-22,5101
2018-12-23,5101
2018-12-24,5101
2018-12-25,5101
2018-12-26,5101
2018-12-27,5101
2018-12-28,5101
2018-12-29,5154
2018-12-30,5154
2018-12-31,5154
2019-01-01,5154
2019-01-02,5154
2019-01-03,4896
2019-01-04,4896
2019-01-05,4896
2019-01-06,4896
2019-01-08,4770
2019-01-10,4770
2019-01-11,4770
2019-01-12,4719
2019-01-13,4719
2019-01-14,4719
2019-01-15,4719
2019-01-16,4719
2019-01-17,4719
2019-01-18,4554
2019-01-19,4554
2019-01-20,4554
2019-01-21,4554
2019-01-22,4554
2019-01-23,4650
2019-01-24,4650
2019-01-25,4650
2019-01-26,4650
2019-01-27,4857
2019-01-28,4857
2019-01-29,4857
2019-01-30,4857
2019-01-31,4857
2019-02-01,5030
2019-02-02,5030
2019-02-03,5030
2019-02-04,5030
2019-02-05,5030
2019-02-06,5030
2019-02-07,5037
2019-02-08,5037
2019-02-09,5037
2019-02-10,5037
2019-02-11,5037
2019-02-12,5100
2019-02-13,5100
2019-02-14,5100
2019-02-15,5100
2019-02-16,5007
2019-02-17,5007
2019-02-18,5007
2019-02-19,5007
2019-02-20,5007
2019-02-21,4834
2019-02-22,4834
2019-02-23,4834
2019-02-24,4834
2019-02-25,4712
2019-02-26,4712
2019-02-27,4712
2019-02-28,4712
2019-03-01,4712
2019-03-02,4712
2019-03-03,4893
2019-03-04,4893
2019-03-05,4893
2019-03-06,5056
2019-03-07,5056
2019-03-08,5056
2019-03-09,5056
2019-03-10,5056
2019-03-11,5018
2019-03-12,5018
2019-03-13,5018
2019-03-14,5018
2019-03-15,5018
2019-03-16,5018
2019-03-17,4822
2019-03-18,4822
2019-03-19,4822
2019-03-20,4822
2019-03-21,4822
2019-03-22,4822
2019-03-23,4604
2019-03-24,4604
2019-03-25,4604
2019-03-26,4604
2019-03-27,4583
2019-03-28,4583
2019-03-29,4583
2019-03-30,4583
2019-03-31,4583
2019-04-01,4583
2019-04-02,4593
2019-04-03,4593
2019-04-04,4593
2019-04-05,4593
2019-04-06,4593
2019-04-07,4593
2019-04-08,4522
2019-04-09,4522
2019-04-10,4522
2019-04-11,4522
2019-04-12,4522
2019-04-13,4518
2019-04-14,4518
2019-04-15,4518
2019-04-16,4518
2019-04-17,4518
2019-04-18,4518
2019-04-19,4614
2019-04-20,4614
2019-04-21,4614
2019-04-22,4614
2019-04-23,4784
2019-04-24,4784
2019-04-25,4784
2019-04-26,4784
2019-04-27,4784
2019-04-28,4884
2019-04-29,4884
2019-04-30,4884
2019-05-01,4884
2019-05-02,4884
2019-05-03,4884
2019-05-04,4928
2019-05-05,4928
2019-05-06,4928
2019-05-07,4928
2019-05-08,4928
2019-05-09,4928
2019-05-10,4928
2019-05-11,4928
2019-05-12,4856
2019-05-13,4856
2019-05-14,4856
2019-05-15,4856
2019-05-16,4856
2019-05-17,4856
2019-05-18,4870
2019-05-19,4870
2019-05-20,4870
2019-05-21,4870
2019-05-22,4870
2019-05-23,4870
2019-05-24,4870
2019-05-25,4795
2019-05-26,4795
2019-05-27,4795
2019-05-28,4795
2019-05-29,4795
2019-05-30,4795
2019-05-31,4795
2019-06-01,4927
2019-06-02,4927
2019-06-03,4927
2019-06-04,4927
2019-06-05,4927
2019-06-06,4927
2019-06-07,5070
2019-06-08,5070
2019-06-09,5070
2019-06-10,5070
