date_obj,Pink%20robe%20bottoms price
2016-08-16,4118
2016-08-17,4118
2016-08-18,4118
2016-08-19,4118
2016-08-20,4118
2016-08-21,4118
2016-08-22,4118
2016-08-23,4118
2016-08-24,4118
2016-08-25,4118
2016-08-26,4118
2016-08-28,3919
2016-08-31,3919
2016-09-01,3919
2016-09-02,3919
2016-09-03,3919
2016-09-04,3919
2016-09-05,3919
2016-09-06,3919
2016-09-07,3919
2016-09-08,3731
2016-09-09,3731
2016-09-10,3731
2016-09-11,3731
2016-09-12,3731
2016-09-13,3731
2016-09-14,3731
2016-09-15,3731
2016-09-16,3731
2016-09-17,3731
2016-09-18,3731
2016-09-19,3570
2016-09-20,3570
2016-09-21,3570
2016-09-22,3570
2016-09-23,3570
2016-09-24,3570
2016-09-25,3570
2016-09-26,3570
2016-09-27,3570
2016-09-28,3570
2016-09-29,3570
2016-09-30,3570
2016-10-01,3399
2016-10-02,3399
2016-10-03,3399
2016-10-04,3399
2016-10-05,3399
2016-10-06,3399
2016-10-07,3399
2016-10-08,3399
2016-10-09,3399
2016-10-10,3399
2016-10-11,3399
2016-10-12,3399
2016-10-13,3399
2016-10-14,3399
2016-10-15,3231
2016-10-16,3231
2016-10-17,3231
2016-10-18,3231
2016-10-19,3231
2016-10-20,3231
2016-10-21,3231
2016-10-22,3231
2016-10-23,3231
2016-10-24,3231
2016-10-25,3075
2016-10-26,3075
2016-10-27,3075
2016-10-28,3075
2016-10-29,3075
2016-10-30,3075
2016-10-31,3075
2016-11-01,3075
2016-11-02,3075
2016-11-03,3075
2016-11-04,3075
2016-11-05,3075
2016-11-06,2923
2016-11-07,2923
2016-11-08,2923
2016-11-09,2923
2016-11-10,2923
2016-11-11,2923
2016-11-12,2923
2016-11-13,2923
2016-11-14,2923
2016-12-07,2641
2016-12-08,2510
2016-12-09,2510
2016-12-10,2510
2016-12-11,2510
2016-12-12,2510
2016-12-13,2510
2016-12-14,2510
2016-12-15,2510
2016-12-16,2510
2016-12-17,2510
2016-12-18,2510
2016-12-19,2386
2016-12-20,2386
2016-12-21,2386
2016-12-22,2386
2016-12-23,2386
2016-12-24,2386
2016-12-25,2386
2016-12-26,2386
2016-12-27,2386
2016-12-28,2386
2016-12-29,2275
2016-12-30,2275
2016-12-31,2275
2017-01-01,2275
2017-01-02,2275
2017-01-03,2275
2017-01-04,2275
2017-01-05,2275
2017-01-06,2275
2017-01-07,2163
2017-01-08,2163
2017-01-09,2163
2017-01-10,2163
2017-01-11,2163
2017-01-12,2163
2017-01-13,2163
2017-01-14,2163
2017-01-15,2056
2017-01-16,2056
2017-01-17,2056
2017-01-18,2056
2017-01-19,2056
2017-01-20,2056
2017-01-21,2056
2017-01-22,2056
2017-01-27,1961
2017-01-28,1961
2017-01-29,1961
2017-01-30,1865
2017-01-31,1865
2017-02-01,1865
2017-02-02,1865
2017-02-03,1865
2017-02-04,1865
2017-02-05,1865
2017-02-06,1865
2017-02-07,1773
2017-02-08,1773
2017-02-09,1773
2017-02-10,1773
2017-02-11,1773
2017-02-12,1773
2017-02-13,1773
2017-02-14,1686
2017-02-15,1686
2017-02-16,1686
2017-02-18,1686
2017-02-19,1686
2017-02-20,1686
2017-02-21,1686
2017-02-22,1686
2017-02-23,1602
2017-02-24,1602
2017-02-25,1602
2017-02-26,1602
2017-02-27,1602
2017-02-28,1602
2017-03-01,1602
2017-03-02,1602
2017-03-03,1523
2017-03-04,1523
2017-03-05,1523
2017-03-06,1523
2017-03-07,1523
2017-03-08,1523
2017-03-09,1523
2017-03-10,1523
2017-03-11,1449
2017-03-12,1449
2017-03-13,1449
2017-03-14,1449
2017-03-15,1449
2017-03-16,1449
2017-03-17,1449
2017-03-18,1449
2017-03-19,1377
2017-03-20,1377
2017-03-21,1377
2017-03-22,1377
2017-03-23,1377
2017-03-24,1377
2017-03-25,1377
2017-03-26,1377
2017-03-27,1377
2017-03-28,1310
2017-03-29,1310
2017-03-30,1310
2017-03-31,1310
2017-04-01,1310
2017-04-02,1310
2017-04-03,1310
2017-04-04,1310
2017-04-12,1245
2017-04-13,1245
2017-04-14,1191
2017-04-15,1191
2017-04-16,1191
2017-04-17,1191
2017-04-18,1191
2017-04-19,1191
2017-04-20,1191
2017-04-21,1191
2017-04-22,1141
2017-04-23,1141
2017-04-24,1141
2017-04-25,1141
2017-04-26,1141
2017-04-27,1141
2017-04-28,1141
2017-04-29,1141
2017-04-30,1141
2017-05-01,1141
2017-05-02,1085
2017-05-03,1085
2017-05-04,1085
2017-05-05,1085
2017-05-06,1085
2017-05-07,1085
2017-05-08,1085
2017-05-09,1085
2017-05-10,1085
2017-05-11,1085
2017-05-12,1035
2017-05-13,1035
2017-05-14,1035
2017-05-15,1035
2017-05-16,1035
2017-05-17,1035
2017-05-18,1035
2017-05-19,1035
2017-05-20,1035
2017-05-21,1035
2017-05-22,985
2017-05-23,985
2017-05-24,985
2017-05-25,985
2017-05-26,985
2017-05-27,985
2017-05-28,985
2017-05-29,985
2017-05-30,985
2017-05-31,985
2017-06-01,940
2017-06-02,940
2017-06-03,940
2017-06-06,940
2017-06-07,940
2017-06-08,940
2017-06-09,909
2017-06-10,909
2017-06-11,909
2017-06-12,909
2017-06-13,909
2017-06-14,909
2017-06-15,909
2017-06-16,909
2017-06-17,909
2017-06-18,878
2017-06-19,878
2017-06-20,878
2017-06-21,878
2017-06-22,878
2017-06-23,878
2017-06-24,878
2017-06-25,878
2017-06-26,878
2017-06-27,878
2017-06-28,878
2017-06-29,878
2017-06-30,847
2017-07-01,847
2017-07-02,847
2017-07-03,847
2017-07-04,847
2017-07-05,847
2017-07-06,847
2017-07-07,847
2017-07-08,847
2017-07-13,810
2017-07-14,810
2017-07-15,810
2017-07-16,810
2017-07-17,810
2017-07-18,810
2017-07-19,810
2017-07-20,810
2017-07-21,810
2017-07-22,810
2017-07-23,810
2017-07-24,772
2017-07-25,772
2017-07-26,772
2017-07-27,772
2017-07-28,772
2017-07-29,772
2017-07-30,772
2017-07-31,772
2017-08-01,772
2017-08-02,772
2017-08-03,747
2017-08-04,747
2017-08-05,747
2017-08-06,747
2017-08-09,747
2017-08-10,747
2017-08-11,747
2017-08-12,747
2017-08-13,747
2017-08-14,716
2017-08-15,716
2017-08-17,716
2017-08-18,716
2017-08-19,716
2017-08-20,716
2017-08-22,716
2017-08-23,716
2017-08-24,716
2017-08-25,716
2017-08-26,696
2017-08-27,696
2017-08-28,696
2017-08-29,696
2017-08-30,696
2017-08-31,696
2017-09-01,696
2017-09-02,696
2017-09-03,696
2017-09-04,696
2017-09-05,696
2017-09-06,696
2017-09-07,677
2017-09-08,677
2017-09-09,677
2017-09-10,677
2017-09-11,677
2017-09-12,677
2017-09-13,677
2017-09-14,677
2017-09-15,677
2017-09-16,677
2017-09-17,677
2017-09-19,679
2017-09-20,679
2017-09-21,679
2017-09-22,679
2017-09-23,679
2017-09-24,679
2017-09-25,679
2017-09-26,679
2017-09-27,679
2017-09-28,679
2017-09-29,679
2017-09-30,679
2017-10-01,678
2017-10-02,678
2017-10-03,678
2017-10-04,678
2017-10-05,678
2017-10-06,678
2017-10-07,678
2017-10-08,678
2017-10-09,678
2017-10-10,678
2017-10-11,678
2017-10-12,678
2017-10-13,678
2017-10-14,664
2017-10-15,664
2017-10-16,664
2017-10-17,664
2017-10-18,664
2017-10-19,664
2017-10-20,664
2017-10-21,664
2017-10-22,664
2017-10-23,664
2017-10-24,664
2017-10-25,664
2017-10-26,664
2017-10-27,630
2017-10-28,630
2017-10-29,630
2017-10-30,630
2017-10-31,630
2017-11-01,630
2017-11-02,630
2017-11-03,630
2017-11-04,630
2017-11-05,630
2017-11-06,630
2017-11-07,630
2017-11-08,630
2017-11-09,612
2017-11-10,612
2017-11-11,612
2017-11-12,612
2017-11-13,612
2017-11-14,612
2017-11-15,612
2017-11-16,612
2017-11-17,612
2017-11-18,612
2017-11-19,612
2017-11-20,612
2017-11-21,612
2017-11-22,612
2017-11-23,609
2017-11-24,609
2017-11-25,609
2017-11-26,609
2017-11-27,609
2017-11-28,609
2017-11-29,609
2017-11-30,609
2017-12-01,609
2017-12-02,609
2017-12-03,609
2017-12-04,609
2017-12-05,609
2017-12-06,601
2017-12-07,601
2017-12-08,601
2017-12-09,601
2017-12-10,601
2017-12-11,601
2017-12-12,601
2017-12-14,601
2017-12-15,601
2017-12-16,601
2017-12-17,601
2017-12-18,613
2017-12-19,613
2017-12-20,613
2017-12-21,613
2017-12-22,613
2017-12-23,613
2017-12-24,613
2017-12-25,613
2017-12-26,613
2017-12-27,613
2017-12-28,613
2017-12-29,613
2017-12-30,613
2017-12-31,585
2018-01-01,585
2018-01-02,585
2018-01-03,585
2018-01-04,585
2018-01-05,585
2018-01-06,585
2018-01-07,585
2018-01-08,585
2018-01-09,558
2018-01-10,558
2018-01-11,558
2018-01-12,558
2018-01-13,558
2018-01-14,558
2018-01-15,558
2018-01-16,558
2018-01-17,558
2018-01-18,558
2018-01-19,558
2018-01-20,533
2018-01-21,533
2018-01-22,533
2018-01-23,533
2018-01-24,533
2018-01-25,521
2018-01-26,521
2018-01-27,521
2018-01-28,521
2018-01-29,521
2018-01-31,508
2018-02-01,508
2018-02-02,508
2018-02-03,508
2018-02-04,508
2018-02-05,508
2018-02-06,500
2018-02-07,500
2018-02-08,500
2018-02-09,500
2018-02-10,500
2018-02-11,500
2018-02-12,495
2018-02-13,495
2018-02-14,495
2018-02-15,495
2018-02-16,495
2018-02-17,495
2018-02-18,480
2018-02-19,480
2018-02-20,480
2018-02-21,480
2018-02-22,480
2018-02-23,480
2018-02-24,481
2018-02-25,481
2018-02-26,481
2018-02-27,481
2018-03-01,481
2018-03-02,473
2018-03-03,473
2018-03-04,473
2018-03-05,473
2018-03-06,473
2018-03-07,473
2018-03-08,473
2018-03-09,463
2018-03-10,463
2018-03-11,463
2018-03-12,463
2018-03-13,463
2018-03-14,463
2018-03-15,463
2018-03-16,465
2018-03-17,465
2018-03-18,465
2018-03-19,465
2018-03-20,465
2018-03-21,465
2018-03-23,454
2018-03-24,454
2018-03-26,454
2018-03-27,454
2018-03-28,454
2018-03-29,450
2018-03-30,450
2018-03-31,450
2018-04-01,450
2018-04-02,450
2018-04-03,450
2018-04-04,450
2018-04-05,446
2018-04-06,446
2018-04-08,446
2018-04-09,446
2018-04-10,446
2018-04-11,446
2018-04-12,446
2018-04-13,435
2018-04-14,435
2018-04-15,435
2018-04-16,435
2018-04-17,435
2018-04-18,435
2018-04-19,435
2018-04-20,440
2018-04-21,440
2018-04-22,440
2018-04-23,440
2018-04-24,440
2018-04-25,440
2018-04-26,440
2018-04-27,440
2018-04-28,434
2018-04-29,434
2018-04-30,434
2018-05-01,434
2018-05-02,434
2018-05-03,434
2018-05-04,434
2018-05-05,439
2018-05-06,439
2018-05-07,439
2018-05-08,439
2018-05-09,439
2018-05-10,439
2018-05-11,439
2018-05-12,439
2018-05-13,439
2018-05-14,438
2018-05-15,438
2018-05-16,438
2018-05-17,438
2018-05-18,438
2018-05-19,438
2018-05-20,444
2018-05-21,444
2018-05-22,444
2018-05-23,444
2018-05-24,444
2018-05-25,444
2018-05-26,441
2018-05-27,441
2018-05-28,441
2018-05-29,441
2018-05-30,441
2018-05-31,441
2018-06-01,441
2018-06-02,440
2018-06-03,440
2018-06-04,440
2018-06-05,440
2018-06-06,440
2018-06-07,440
2018-06-08,433
2018-06-09,433
2018-06-10,433
2018-06-11,433
2018-06-12,433
2018-06-13,433
2018-06-14,433
2018-06-15,437
2018-06-16,437
2018-06-17,437
2018-06-18,437
2018-06-19,437
2018-06-20,437
2018-06-21,437
2018-06-22,438
2018-06-23,438
2018-06-24,438
2018-06-25,438
2018-06-26,438
2018-06-27,438
2018-06-28,438
2018-06-29,438
2018-06-30,425
2018-07-01,425
2018-07-02,425
2018-07-03,425
2018-07-04,425
2018-07-05,425
2018-07-06,425
2018-07-07,425
2018-07-08,432
2018-07-09,432
2018-07-10,432
2018-07-11,432
2018-07-12,432
2018-07-13,432
2018-07-14,432
2018-07-15,432
2018-07-16,432
2018-07-17,412
2018-07-18,412
2018-07-19,412
2018-07-20,412
2018-07-21,412
2018-07-22,412
2018-07-23,411
2018-07-24,411
2018-07-25,411
2018-07-26,411
2018-07-27,411
2018-07-28,411
2018-07-29,391
2018-07-30,391
2018-07-31,391
2018-08-01,391
2018-08-02,391
2018-08-03,391
2018-08-04,379
2018-08-05,379
2018-08-06,379
2018-08-07,379
2018-08-08,379
2018-08-09,386
2018-08-10,386
2018-08-11,386
2018-08-12,386
2018-08-14,378
2018-08-16,378
2018-08-17,359
2018-08-18,359
2018-08-19,359
2018-08-20,359
2018-08-21,342
2018-08-22,342
2018-08-23,342
2018-08-24,342
2018-08-25,325
2018-08-26,325
2018-08-27,325
2018-08-28,325
2018-08-29,309
2018-08-30,309
2018-08-31,309
2018-09-01,309
2018-09-02,294
2018-09-03,294
2018-09-04,294
2018-09-05,284
2018-09-06,284
2018-09-07,284
2018-09-08,284
2018-09-09,284
2018-09-10,281
2018-09-11,281
2018-09-12,281
2018-09-13,281
2018-09-14,281
2018-09-15,281
2018-09-16,272
2018-09-17,272
2018-09-18,272
2018-09-19,272
2018-09-20,272
2018-09-21,272
2018-09-22,263
2018-09-23,263
2018-09-24,263
2018-09-25,263
2018-09-26,263
2018-09-27,263
2018-09-28,250
2018-09-29,250
2018-09-30,250
2018-10-02,250
2018-10-03,245
2018-10-04,245
2018-10-05,245
2018-10-06,245
2018-10-07,245
2018-10-08,245
2018-10-09,245
2018-10-10,243
2018-10-11,243
2018-10-12,243
2018-10-13,243
2018-10-14,243
2018-10-15,243
2018-10-16,243
2018-10-17,235
2018-10-18,235
2018-10-19,235
2018-10-20,235
2018-10-21,235
2018-10-22,235
2018-10-23,235
2018-10-24,226
2018-10-25,226
2018-10-26,226
2018-10-27,226
2018-10-28,226
2018-10-29,226
2018-10-30,217
2018-10-31,217
2018-11-01,217
2018-11-03,217
2018-11-04,219
2018-11-05,219
2018-11-06,219
2018-11-07,219
2018-11-08,217
2018-11-09,217
2018-11-10,217
2018-11-11,217
2018-11-12,225
2018-11-13,225
2018-11-15,225
2018-11-16,220
2018-11-17,220
2018-11-18,220
2018-11-19,220
2018-11-20,218
2018-11-21,218
2018-11-22,218
2018-11-23,218
2018-11-24,225
2018-11-25,225
2018-11-26,225
2018-11-27,225
2018-11-28,233
2018-11-29,233
2018-12-01,233
2018-12-02,223
2018-12-03,223
2018-12-05,223
2018-12-07,217
2018-12-09,217
2018-12-10,215
2018-12-11,215
2018-12-12,215
2018-12-13,215
2018-12-14,210
2018-12-15,210
2018-12-16,210
2018-12-17,210
2018-12-18,209
2018-12-19,209
2018-12-20,209
2018-12-21,209
2018-12-22,209
2018-12-23,206
2018-12-24,206
2018-12-25,206
2018-12-26,206
2018-12-27,199
2018-12-28,199
2018-12-29,199
2018-12-30,199
2018-12-31,190
2019-01-01,190
2019-01-02,190
2019-01-03,190
2019-01-04,181
2019-01-05,181
2019-01-06,181
2019-01-08,172
2019-01-10,172
2019-01-11,174
2019-01-12,174
2019-01-13,174
2019-01-14,174
2019-01-15,171
2019-01-16,171
2019-01-17,171
2019-01-18,171
2019-01-19,165
2019-01-20,165
2019-01-22,165
2019-01-23,166
2019-01-24,166
2019-01-25,166
2019-01-26,166
2019-01-27,162
2019-01-28,162
2019-01-29,162
2019-01-30,162
2019-01-31,162
2019-02-01,156
2019-02-02,156
2019-02-03,156
2019-02-04,156
2019-02-05,156
2019-02-06,157
2019-02-07,157
2019-02-08,157
2019-02-09,157
2019-02-10,152
2019-02-11,152
2019-02-12,152
2019-02-13,152
2019-02-14,144
2019-02-15,144
2019-02-16,144
2019-02-17,139
2019-02-18,139
2019-02-19,139
2019-02-20,139
2019-02-21,139
2019-02-22,139
2019-02-23,139
2019-02-24,139
2019-02-25,139
2019-02-26,139
2019-02-27,139
2019-02-28,139
2019-03-01,139
2019-03-02,139
2019-03-03,139
2019-03-04,144
2019-03-05,144
2019-03-06,144
2019-03-07,144
2019-03-08,144
2019-03-09,141
2019-03-10,141
2019-03-11,141
2019-03-12,141
2019-03-13,141
2019-03-14,135
2019-03-15,135
2019-03-16,135
2019-03-17,135
2019-03-18,135
2019-03-19,135
2019-03-20,136
2019-03-21,136
2019-03-22,136
2019-03-23,136
2019-03-24,136
2019-03-25,136
2019-03-26,133
2019-03-27,133
2019-03-28,133
2019-03-29,133
2019-03-30,133
2019-03-31,133
2019-04-01,133
2019-04-02,132
2019-04-03,132
2019-04-04,132
2019-04-05,132
2019-04-06,132
2019-04-07,132
2019-04-08,134
2019-04-09,134
2019-04-10,134
2019-04-11,134
2019-04-12,135
2019-04-13,135
2019-04-14,135
2019-04-15,135
2019-04-16,141
2019-04-17,141
2019-04-18,141
2019-04-19,141
2019-04-20,146
2019-04-21,146
2019-04-22,146
2019-04-23,146
2019-04-24,146
2019-04-25,140
2019-04-26,140
2019-04-27,140
2019-04-28,140
2019-04-29,140
2019-04-30,140
2019-05-01,140
2019-05-02,140
2019-05-03,140
2019-05-04,140
2019-05-05,140
2019-05-06,140
2019-05-07,143
2019-05-08,143
2019-05-09,143
2019-05-10,143
2019-05-11,143
2019-05-12,143
2019-05-13,143
2019-05-14,149
2019-05-15,149
2019-05-16,149
2019-05-17,149
2019-05-18,149
2019-05-19,149
2019-05-20,149
2019-05-21,157
2019-05-22,157
2019-05-23,157
2019-05-24,157
2019-05-25,157
2019-05-26,157
2019-05-27,157
2019-05-28,161
2019-05-29,161
2019-05-30,161
2019-05-31,161
2019-06-01,161
2019-06-02,161
2019-06-03,161
2019-06-04,157
2019-06-05,157
2019-06-06,157
2019-06-07,157
2019-06-08,157
2019-06-09,157
2019-06-10,157
2019-06-11,163
2019-06-12,163
