date_obj,Tall%20fancy%20hedge%20(bagged) price
2016-08-07,51500
2016-08-08,51500
2016-08-09,51500
2016-08-10,51500
2016-08-11,51500
2016-08-12,51500
2016-08-13,51500
2016-08-14,51500
2016-08-15,51500
2016-08-16,51500
2016-08-17,51500
2016-08-18,51500
2016-08-19,51500
2016-08-20,51500
2016-08-21,51500
2016-08-22,51500
2016-08-23,51500
2016-08-24,51500
2016-08-25,51500
2016-08-26,51500
2016-08-28,51500
2016-08-31,51500
2016-09-01,51500
2016-09-02,51500
2016-09-03,51500
2016-09-04,51500
2016-09-05,51500
2016-09-06,51500
2016-09-07,51500
2016-09-08,51500
2016-09-09,51500
2016-09-10,51500
2016-09-11,51500
2016-09-12,51500
2016-09-13,51500
2016-09-14,51500
2016-09-15,51500
2016-09-16,51500
2016-09-17,51500
2016-09-18,51500
2016-09-19,51500
2016-09-20,51500
2016-09-21,51500
2016-09-22,51500
2016-09-23,51500
2016-09-24,51500
2016-09-25,51500
2016-09-26,51500
2016-09-27,51500
2016-09-28,51500
2016-09-29,51500
2016-09-30,51500
2016-10-01,51500
2016-10-02,51500
2016-10-03,51500
2016-10-04,50922
2016-10-05,50922
2016-10-06,50922
2016-10-07,50922
2016-10-08,50922
2016-10-09,50922
2016-10-10,50922
2016-10-11,50922
2016-10-12,50922
2016-10-13,50922
2016-10-14,50922
2016-10-15,50922
2016-10-16,50922
2016-10-17,50922
2016-10-18,50922
2016-10-19,50922
2016-10-20,50922
2016-10-21,50922
2016-10-22,50922
2016-10-23,50922
2016-10-24,50922
2016-10-25,50922
2016-10-26,50922
2016-10-27,50922
2016-10-28,50922
2016-10-29,50922
2016-10-30,50922
2016-10-31,50922
2016-11-01,50922
2016-11-02,50922
2016-11-03,50922
2016-11-04,50922
2016-11-05,50922
2016-11-06,50922
2016-11-07,50922
2016-11-08,50922
2016-11-09,50922
2016-11-10,50922
2016-11-11,50922
2016-11-12,50922
2016-11-13,50922
2016-11-14,50922
2016-12-08,50922
2016-12-09,50922
2016-12-10,50922
2016-12-11,50922
2016-12-12,50922
2016-12-13,50922
2016-12-14,50922
2016-12-15,50922
2016-12-16,50922
2016-12-17,50922
2016-12-18,50922
2016-12-19,50922
2016-12-20,50922
2016-12-21,50922
2016-12-22,50922
2016-12-23,50922
2016-12-24,50922
2016-12-25,50922
2016-12-26,50922
2016-12-27,50922
2016-12-28,50922
2016-12-29,50922
2016-12-30,50922
2016-12-31,50922
2017-01-01,50922
2017-01-02,50922
2017-01-03,50922
2017-01-04,50922
2017-01-05,50922
2017-01-06,50922
2017-01-07,50922
2017-01-08,50922
2017-01-09,50922
2017-01-10,50922
2017-01-11,50922
2017-01-12,50922
2017-01-13,50922
2017-01-14,50922
2017-01-15,50922
2017-01-16,50922
2017-01-17,50922
2017-01-18,50922
2017-01-19,50922
2017-01-20,50922
2017-01-21,50922
2017-01-22,50922
2017-01-27,50922
2017-01-28,50922
2017-01-29,50922
2017-01-30,50922
2017-01-31,50922
2017-02-01,50922
2017-02-02,50922
2017-02-03,50922
2017-02-04,50922
2017-02-05,50922
2017-02-06,50922
2017-02-07,50922
2017-02-08,50922
2017-02-09,50922
2017-02-10,50922
2017-02-11,50922
2017-02-12,50922
2017-02-13,50922
2017-02-14,50922
2017-02-15,50922
2017-02-16,50922
2017-02-18,50922
2017-02-19,50922
2017-02-20,50922
2017-02-21,50922
2017-02-22,50922
2017-02-23,50922
2017-02-24,50922
2017-02-25,50922
2017-02-26,50922
2017-02-27,50922
2017-02-28,50922
2017-03-01,50922
2017-03-02,50922
2017-03-03,50922
2017-03-04,50922
2017-03-05,50922
2017-03-06,50922
2017-03-07,50922
2017-03-08,50922
2017-03-09,50922
2017-03-10,50922
2017-03-11,50922
2017-03-12,50922
2017-03-13,50922
2017-03-14,50922
2017-03-15,50922
2017-03-16,50922
2017-03-17,50922
2017-03-18,50922
2017-03-19,50922
2017-03-20,50922
2017-03-21,50922
2017-03-22,50922
2017-03-23,50922
2017-03-24,50922
2017-03-25,50922
2017-03-26,50922
2017-03-27,50922
2017-03-28,50922
2017-03-29,50922
2017-03-30,50922
2017-03-31,50922
2017-04-01,50922
2017-04-02,50922
2017-04-03,50922
2017-04-04,50922
2017-04-12,50922
2017-04-13,50922
2017-04-14,50922
2017-04-15,50922
2017-04-16,50922
2017-04-17,50922
2017-04-18,50922
2017-04-19,50922
2017-04-20,50922
2017-04-21,50922
2017-04-22,50922
2017-04-23,50922
2017-04-24,50922
2017-04-25,50922
2017-04-26,50922
2017-04-27,50922
2017-04-28,50922
2017-04-29,50922
2017-04-30,50922
2017-05-01,50922
2017-05-02,50358
2017-05-03,50358
2017-05-04,50358
2017-05-05,50358
2017-05-06,50358
2017-05-07,50358
2017-05-08,50358
2017-05-09,50358
2017-05-10,50358
2017-05-11,50358
2017-05-12,50358
2017-05-13,50358
2017-05-14,50358
2017-05-15,50358
2017-05-16,50358
2017-05-17,50358
2017-05-18,50358
2017-05-19,50358
2017-05-20,50358
2017-05-21,50358
2017-05-22,50358
2017-05-23,50358
2017-05-24,50358
2017-05-25,50358
2017-05-26,50358
2017-05-27,50358
2017-05-28,50358
2017-05-29,50358
2017-05-30,50358
2017-05-31,50358
2017-06-01,50358
2017-06-02,50358
2017-06-03,50358
2017-06-06,50358
2017-06-07,50358
2017-06-08,50358
2017-06-09,50358
2017-06-10,50358
2017-06-11,50358
2017-06-12,50358
2017-06-13,50358
2017-06-14,50358
2017-06-15,50358
2017-06-16,50358
2017-06-17,50358
2017-06-18,50358
2017-06-19,50358
2017-06-20,50358
2017-06-21,50358
2017-06-22,50358
2017-06-23,50358
2017-06-24,50358
2017-06-25,50358
2017-06-26,50358
2017-06-27,50358
2017-06-28,50358
2017-06-29,50358
2017-06-30,50358
2017-07-01,50358
2017-07-02,50358
2017-07-03,50358
2017-07-04,50358
2017-07-05,50358
2017-07-06,50358
2017-07-07,50358
2017-07-08,50358
2017-07-13,50358
2017-07-14,50358
2017-07-15,50358
2017-07-16,50358
2017-07-17,50358
2017-07-18,50358
2017-07-19,50358
2017-07-20,50358
2017-07-21,50358
2017-07-22,50358
2017-07-23,50358
2017-07-24,50358
2017-07-25,50358
2017-07-26,50358
2017-07-27,50358
2017-07-28,50358
2017-07-29,50358
2017-07-30,50358
2017-07-31,50358
2017-08-01,50358
2017-08-02,50358
2017-08-03,50358
2017-08-04,50358
2017-08-05,50358
2017-08-06,50358
2017-08-09,50358
2017-08-10,50358
2017-08-11,50358
2017-08-12,50358
2017-08-13,50358
2017-08-14,50358
2017-08-15,50358
2017-08-16,50358
2017-08-17,50358
2017-08-18,50358
2017-08-19,50358
2017-08-20,50358
2017-08-21,50358
2017-08-22,50358
2017-08-23,50358
2017-08-24,50358
2017-08-25,50358
2017-08-26,50358
2017-08-27,50358
2017-08-28,50358
2017-08-29,50358
2017-08-30,50358
2017-08-31,50358
2017-09-01,50358
2017-09-02,50358
2017-09-03,50358
2017-09-04,50358
2017-09-05,50358
2017-09-06,50358
2017-09-07,50358
2017-09-08,50358
2017-09-09,50358
2017-09-10,50358
2017-09-11,50358
2017-09-12,50358
2017-09-13,50358
2017-09-14,50358
2017-09-15,50358
2017-09-16,50358
2017-09-17,50358
2017-09-19,50358
2017-09-20,50358
2017-09-21,50358
2017-09-22,50358
2017-09-23,50358
2017-09-24,50358
2017-09-25,50358
2017-09-26,50358
2017-09-27,50358
2017-09-28,50358
2017-09-29,50358
2017-09-30,50358
2017-10-01,50358
2017-10-02,50358
2017-10-03,50358
2017-10-04,50358
2017-10-05,50358
2017-10-06,50358
2017-10-07,50358
2017-10-08,50358
2017-10-09,50358
2017-10-10,50358
2017-10-11,50358
2017-10-12,50358
2017-10-13,50358
2017-10-14,50358
2017-10-15,50358
2017-10-16,50358
2017-10-17,50358
2017-10-18,50358
2017-10-19,50358
2017-10-20,50358
2017-10-21,50358
2017-10-22,50358
2017-10-23,50358
2017-10-24,50358
2017-10-25,50358
2017-10-26,50358
2017-10-27,50358
2017-10-28,50358
2017-10-29,50358
2017-10-30,50358
2017-10-31,50358
2017-11-01,50358
2017-11-02,50358
2017-11-03,50358
2017-11-04,50358
2017-11-05,50358
2017-11-06,50358
2017-11-07,50358
2017-11-08,50358
2017-11-09,50358
2017-11-10,50358
2017-11-11,50358
2017-11-12,50358
2017-11-13,50358
2017-11-14,50358
2017-11-15,50358
2017-11-16,50358
2017-11-17,50358
2017-11-18,50358
2017-11-19,50358
2017-11-20,50358
2017-11-21,50358
2017-11-22,50358
2017-11-23,50358
2017-11-24,50358
2017-11-25,50358
2017-11-26,50423
2017-11-27,50423
2017-11-28,50423
2017-11-29,50423
2017-11-30,50423
2017-12-01,50423
2017-12-02,50423
2017-12-03,50423
2017-12-04,50423
2017-12-05,50423
2017-12-06,50423
2017-12-07,50423
2017-12-08,50423
2017-12-09,50423
2017-12-10,50423
2017-12-11,50423
2017-12-12,50423
2017-12-13,50423
2017-12-14,50423
2017-12-15,50423
2017-12-16,50423
2017-12-17,50423
2017-12-18,50423
2017-12-19,50423
2017-12-20,50423
2017-12-21,50423
2017-12-22,50423
2017-12-23,50423
2017-12-24,50423
2017-12-25,50423
2017-12-26,50423
2017-12-27,50423
2017-12-28,50423
2017-12-29,50423
2017-12-30,50423
2017-12-31,50423
2018-01-01,50423
2018-01-02,50423
2018-01-03,50423
2018-01-04,50423
2018-01-05,50423
2018-01-06,50423
2018-01-07,50423
2018-01-08,50423
2018-01-09,50423
2018-01-10,50423
2018-01-11,50423
2018-01-12,50423
2018-01-13,50423
2018-01-14,50423
2018-01-15,50423
2018-01-16,50423
2018-01-17,50423
2018-01-18,50423
2018-01-19,50423
2018-01-20,50423
2018-01-21,50423
2018-01-22,50423
2018-01-23,50423
2018-01-24,50423
2018-01-25,50423
2018-01-26,50423
2018-01-27,50423
2018-01-28,50423
2018-01-29,50423
2018-01-30,50423
2018-02-01,50423
2018-02-02,50423
2018-02-03,50423
2018-02-04,50423
2018-02-05,50423
2018-02-06,50423
2018-02-07,50423
2018-02-08,50423
2018-02-09,50423
2018-02-10,50423
2018-02-11,50423
2018-02-12,50423
2018-02-13,50423
2018-02-14,50423
2018-02-15,50423
2018-02-16,50423
2018-02-17,50423
2018-02-18,50423
2018-02-19,50423
2018-02-20,50423
2018-02-21,50423
2018-02-22,50423
2018-02-23,50423
2018-02-24,50423
2018-02-25,50423
2018-02-26,50423
2018-02-27,50423
2018-02-28,50423
2018-03-01,50423
2018-03-02,50423
2018-03-03,50423
2018-03-04,50423
2018-03-05,50423
2018-03-06,50423
2018-03-07,50423
2018-03-08,50423
2018-03-09,50423
2018-03-10,50423
2018-03-11,50423
2018-03-12,50423
2018-03-13,50423
2018-03-14,50423
2018-03-15,50423
2018-03-16,50423
2018-03-17,50423
2018-03-18,50423
2018-03-19,50423
2018-03-20,50423
2018-03-21,50423
2018-03-23,50423
2018-03-24,50423
2018-03-26,50423
2018-03-27,50423
2018-03-28,50423
2018-03-29,50423
2018-03-30,50423
2018-03-31,50423
2018-04-01,50423
2018-04-02,50423
2018-04-03,50423
2018-04-04,50423
2018-04-05,50423
2018-04-06,50423
2018-04-08,50423
2018-04-09,50423
2018-04-10,50423
2018-04-11,50423
2018-04-12,50423
2018-04-13,50423
2018-04-14,50423
2018-04-16,50423
2018-04-17,50423
2018-04-18,50423
2018-04-19,50423
2018-04-20,50423
2018-04-21,50585
2018-04-22,50585
2018-04-23,50585
2018-04-24,50585
2018-04-25,50585
2018-04-26,50585
2018-04-27,50585
2018-04-28,50585
2018-04-29,50585
2018-04-30,50585
2018-05-02,50585
2018-05-03,50585
2018-05-04,50585
2018-05-05,50585
2018-05-06,50585
2018-05-07,50585
2018-05-08,50585
2018-05-09,50585
2018-05-10,50585
2018-05-11,50585
2018-05-12,50585
2018-05-13,50585
2018-05-14,50585
2018-05-15,50585
2018-05-16,50585
2018-05-17,50585
2018-05-18,50585
2018-05-19,50585
2018-05-20,50585
2018-05-21,50585
2018-05-22,50585
2018-05-23,50585
2018-05-24,50585
2018-05-25,50585
2018-05-26,50585
2018-05-27,50585
2018-05-28,50585
2018-05-29,50585
2018-05-30,50585
2018-05-31,50585
2018-06-01,50585
2018-06-02,50585
2018-06-03,50585
2018-06-04,50585
2018-06-05,50585
2018-06-06,50585
2018-06-07,50585
2018-06-08,50585
2018-06-09,50585
2018-06-10,50585
2018-06-11,50585
2018-06-12,50585
2018-06-13,50585
2018-06-14,50585
2018-06-15,50585
2018-06-16,50585
2018-06-17,50585
2018-06-18,50585
2018-06-19,50585
2018-06-20,50585
2018-06-21,50585
2018-06-22,50585
2018-06-23,50585
2018-06-24,50585
2018-06-25,50585
2018-06-26,50585
2018-06-27,50585
2018-06-28,50585
2018-06-29,50585
2018-06-30,50585
2018-07-01,50585
2018-07-02,50585
2018-07-03,50585
2018-07-04,50585
2018-07-05,50585
2018-07-06,50585
2018-07-07,50585
2018-07-08,50585
2018-07-09,50585
2018-07-10,50585
2018-07-11,50585
2018-07-12,50585
2018-07-13,50585
2018-07-14,50585
2018-07-15,50585
2018-07-16,50585
2018-07-17,50585
2018-07-18,50585
2018-07-19,50585
2018-07-20,50585
2018-07-21,50585
2018-07-22,50585
2018-07-23,50585
2018-07-24,50585
2018-07-25,50585
2018-07-26,50585
2018-07-27,50585
2018-07-28,50585
2018-07-29,50585
2018-07-30,50585
2018-07-31,50585
2018-08-01,50585
2018-08-02,50585
2018-08-03,50585
2018-08-04,50585
2018-08-05,50585
2018-08-06,50585
2018-08-07,50585
2018-08-08,50585
2018-08-09,50585
2018-08-10,50585
2018-08-11,50585
2018-08-12,50585
2018-08-14,50585
2018-08-16,50585
2018-08-17,50585
2018-08-18,50585
2018-08-19,50585
2018-08-20,50585
2018-08-21,50585
2018-08-22,50585
2018-08-23,50585
2018-08-24,50585
2018-08-25,50585
2018-08-26,50585
2018-08-27,50585
2018-08-28,50585
2018-08-29,50585
2018-08-30,50585
2018-08-31,50585
2018-09-01,50585
2018-09-02,50585
2018-09-03,50585
2018-09-04,50585
2018-09-05,50585
2018-09-06,50585
2018-09-07,50585
2018-09-08,50585
2018-09-09,50585
2018-09-10,50585
2018-09-11,50585
2018-09-12,50585
2018-09-13,50585
2018-09-14,50585
2018-09-15,50585
2018-09-16,50585
2018-09-17,50585
2018-09-18,50585
2018-09-19,50585
2018-09-20,50585
2018-09-21,50585
2018-09-22,50585
2018-09-23,50585
2018-09-24,50585
2018-09-25,50585
2018-09-26,50585
2018-09-27,50585
2018-09-28,50585
2018-09-29,50585
2018-09-30,50585
2018-10-02,50585
2018-10-03,50585
2018-10-04,50585
2018-10-05,50585
2018-10-06,50585
2018-10-07,50585
2018-10-08,50585
2018-10-09,50585
2018-10-10,50585
2018-10-11,50585
2018-10-12,50585
2018-10-13,50585
2018-10-14,50585
2018-10-15,50585
2018-10-16,50585
2018-10-17,50585
2018-10-18,50585
2018-10-19,50585
2018-10-20,50585
2018-10-21,50585
2018-10-22,50585
2018-10-23,50585
2018-10-24,50585
2018-10-25,50585
2018-10-26,50585
2018-10-27,50585
2018-10-28,50585
2018-10-29,50585
2018-10-30,50585
2018-10-31,50585
2018-11-01,50585
2018-11-03,50585
2018-11-04,50585
2018-11-05,50585
2018-11-06,50585
2018-11-07,50585
2018-11-08,50585
2018-11-09,50585
2018-11-10,50585
2018-11-11,50585
2018-11-12,50585
2018-11-13,50585
2018-11-14,50585
2018-11-15,50585
2018-11-16,50585
2018-11-17,50585
2018-11-18,50585
2018-11-19,50585
2018-11-20,50585
2018-11-21,50585
2018-11-22,50585
2018-11-23,50585
2018-11-24,50585
2018-11-25,50585
2018-11-26,50585
2018-11-27,50507
2018-11-28,50507
2018-11-29,50507
2018-12-01,50507
2018-12-02,50507
2018-12-03,50507
2018-12-04,50507
2018-12-05,50507
2018-12-07,50507
2018-12-09,50507
2018-12-10,50507
2018-12-11,50507
2018-12-12,50507
2018-12-13,50507
2018-12-14,50507
2018-12-15,50507
2018-12-16,50507
2018-12-17,50507
2018-12-18,50507
2018-12-19,50507
2018-12-20,50507
2018-12-21,50507
2018-12-22,50507
2018-12-23,50507
2018-12-24,50507
2018-12-25,50507
2018-12-26,50507
2018-12-27,50507
2018-12-28,50507
2018-12-29,50507
2018-12-30,50507
2018-12-31,50507
2019-01-01,50507
2019-01-02,50507
2019-01-03,50507
2019-01-04,50507
2019-01-05,50507
2019-01-06,50507
2019-01-08,50507
2019-01-10,50507
2019-01-11,50507
2019-01-12,50507
2019-01-13,50507
2019-01-14,50507
2019-01-15,50507
2019-01-16,50507
2019-01-17,50507
2019-01-18,50507
2019-01-19,50507
2019-01-20,50507
2019-01-21,50507
2019-01-22,50507
2019-01-23,50507
2019-01-24,50507
2019-01-25,50507
2019-01-26,50507
2019-01-27,50507
2019-01-28,50507
2019-01-29,50507
2019-01-30,50507
2019-01-31,50507
2019-02-01,50507
2019-02-02,50507
2019-02-03,50507
2019-02-04,50507
2019-02-05,50507
2019-02-06,50507
2019-02-07,50507
2019-02-08,50507
2019-02-09,50507
2019-02-10,50507
2019-02-11,50507
2019-02-12,50507
2019-02-13,50507
2019-02-14,50507
2019-02-15,50507
2019-02-16,50507
2019-02-17,50507
2019-02-18,50507
2019-02-19,50507
2019-02-20,50507
2019-02-21,50507
2019-02-22,50507
2019-02-23,50507
2019-02-24,50507
2019-02-25,50507
2019-02-26,50507
2019-02-27,50507
2019-02-28,50507
2019-03-01,50507
2019-03-02,50507
2019-03-03,50507
2019-03-04,50507
2019-03-05,50507
2019-03-06,50507
2019-03-07,50507
2019-03-08,50507
2019-03-09,50507
2019-03-10,50507
2019-03-11,50507
2019-03-12,50507
2019-03-13,50507
2019-03-14,50507
2019-03-15,50507
2019-03-16,50507
2019-03-17,50507
2019-03-18,50507
2019-03-19,50507
2019-03-20,50507
2019-03-21,50507
2019-03-22,50507
2019-03-23,50507
2019-03-24,50507
2019-03-25,50507
2019-03-26,50507
2019-03-27,50507
2019-03-28,50507
2019-03-29,50507
