date_obj,Rock-shell%20boots price
2015-12-04,78411
2015-12-05,78411
2015-12-06,78411
2015-12-07,78411
2015-12-08,78411
2015-12-09,78411
2015-12-10,78411
2015-12-11,78411
2015-12-12,78411
2015-12-13,78411
2015-12-14,78411
2015-12-15,78411
2015-12-16,78411
2015-12-17,78411
2015-12-18,78411
2015-12-19,78411
2015-12-20,78411
2015-12-21,78411
2015-12-22,78411
2015-12-23,78411
2015-12-24,78411
2015-12-25,78411
2015-12-26,78411
2015-12-27,78411
2015-12-28,78411
2015-12-29,78411
2015-12-30,78411
2015-12-31,78411
2016-01-01,78411
2016-01-02,78411
2016-01-03,78411
2016-01-04,78411
2016-01-05,78411
2016-01-06,78411
2016-01-07,78411
2016-01-08,78411
2016-01-09,78411
2016-01-10,78411
2016-01-11,79657
2016-01-12,79657
2016-01-13,79657
2016-01-14,79657
2016-01-15,79657
2016-01-16,79657
2016-01-17,79657
2016-01-18,79657
2016-01-19,79657
2016-01-20,79657
2016-01-21,79657
2016-01-22,79657
2016-01-23,79657
2016-01-24,79657
2016-01-25,79657
2016-01-26,79657
2016-01-27,79657
2016-01-28,79657
2016-01-29,79657
2016-01-30,79657
2016-01-31,79657
2016-02-01,79657
2016-02-02,79657
2016-02-03,79657
2016-02-04,79657
2016-02-05,79657
2016-02-06,79657
2016-02-07,79657
2016-02-08,79657
2016-02-09,79657
2016-02-10,77900
2016-02-11,77900
2016-02-12,77900
2016-02-13,77900
2016-02-14,77900
2016-02-15,77900
2016-02-16,77900
2016-02-17,77900
2016-02-18,77900
2016-02-19,77900
2016-02-20,77900
2016-02-21,77900
2016-02-22,77900
2016-02-23,77900
2016-02-24,77900
2016-02-25,77900
2016-02-26,77900
2016-02-27,77900
2016-02-28,77900
2016-02-29,77900
2016-03-01,77900
2016-03-02,77900
2016-03-03,77900
2016-03-04,77900
2016-03-05,77900
2016-03-06,77900
2016-03-07,77900
2016-03-08,77900
2016-03-09,77900
2016-03-10,77900
2016-03-11,77900
2016-03-12,77900
2016-03-13,77900
2016-03-14,77900
2016-03-15,77900
2016-03-16,77900
2016-03-17,74748
2016-03-18,74748
2016-03-19,74748
2016-03-20,74748
2016-03-21,74748
2016-03-22,74748
2016-03-23,74748
2016-03-24,74748
2016-03-25,74748
2016-03-26,74748
2016-03-27,74748
2016-03-28,74748
2016-03-29,74748
2016-03-30,74748
2016-03-31,74748
2016-04-01,74748
2016-04-02,74748
2016-04-03,74748
2016-04-04,74748
2016-04-05,74748
2016-04-06,74748
2016-04-07,74748
2016-04-08,74748
2016-04-09,74748
2016-04-10,74748
2016-04-11,74748
2016-04-12,74748
2016-04-13,74748
2016-04-14,74748
2016-04-15,74748
2016-04-16,74748
2016-04-17,74748
2016-04-18,74748
2016-04-19,74748
2016-04-20,74748
2016-04-21,74748
2016-04-22,74748
2016-04-23,74748
2016-04-24,74748
2016-04-25,73344
2016-04-26,73344
2016-04-27,73344
2016-04-28,73344
2016-04-29,73344
2016-04-30,73344
2016-05-01,73344
2016-05-02,73344
2016-05-03,73344
2016-05-04,73344
2016-05-05,73344
2016-05-06,73344
2016-05-07,73344
2016-05-08,73344
2016-05-09,73344
2016-05-10,73344
2016-05-11,73344
2016-05-12,73344
2016-05-13,73344
2016-05-14,73344
2016-05-15,73344
2016-05-16,73344
2016-05-17,73344
2016-05-18,73344
2016-05-19,73344
2016-05-22,73344
2016-05-23,73344
2016-05-24,73344
2016-05-25,73344
2016-05-26,73344
2016-05-27,73344
2016-05-28,73344
2016-05-29,73344
2016-05-30,73344
2016-05-31,73344
2016-06-01,73344
2016-06-02,72204
2016-06-03,72204
2016-06-04,72204
2016-06-05,72204
2016-06-06,72204
2016-06-07,72204
2016-06-08,72204
2016-06-09,72204
2016-06-10,69023
2016-06-11,69023
2016-06-12,69023
2016-06-13,65745
2016-06-14,65745
2016-06-15,65745
2016-06-16,62574
2016-06-17,59470
2016-06-18,59470
2016-06-19,59470
2016-06-20,56577
2016-06-21,56577
2016-06-22,56577
2016-06-23,53807
2016-06-24,53807
2016-06-25,53807
2016-06-26,51148
2016-06-27,51148
2016-06-28,48646
2016-06-29,48646
2016-06-30,48646
2016-07-01,46228
2016-07-02,46228
2016-07-03,46228
2016-07-04,43947
2016-07-05,43947
2016-07-06,43947
2016-07-07,43947
2016-07-08,41985
2016-07-09,41985
2016-07-10,41985
2016-07-11,41985
2016-07-12,41985
2016-07-13,39898
2016-07-14,39898
2016-07-15,39898
2016-07-16,39898
2016-07-17,39898
2016-07-18,37946
2016-07-23,37946
2016-07-24,37946
2016-07-25,36066
2016-07-26,36066
2016-07-27,36066
2016-07-28,36066
2016-07-29,36066
2016-07-30,36066
2016-07-31,36066
2016-08-01,36066
2016-08-02,34283
2016-08-03,34283
2016-08-04,34283
2016-08-05,34283
2016-08-06,34283
2016-08-07,34283
2016-08-08,34283
2016-08-09,32616
2016-08-10,32616
2016-08-11,32616
2016-08-12,32616
2016-08-13,32616
2016-08-14,32616
2016-08-15,32616
2016-08-16,32616
2016-08-17,31000
2016-08-18,31000
2016-08-19,31000
2016-08-20,31000
2016-08-21,31000
2016-08-22,31000
2016-08-23,31000
2016-08-24,31000
2016-08-25,31000
2016-08-26,31000
2016-08-28,29519
2016-08-31,29519
2016-09-01,29519
2016-09-02,29519
2016-09-03,29519
2016-09-04,29519
2016-09-05,28074
2016-09-06,28074
2016-09-07,28074
2016-09-08,28074
2016-09-09,28074
2016-09-10,28074
2016-09-11,28074
2016-09-12,26684
2016-09-13,26684
2016-09-14,26684
2016-09-15,26684
2016-09-16,26684
2016-09-17,26684
2016-09-18,26684
2016-09-19,26684
2016-09-20,26684
2016-09-21,26684
2016-09-22,25374
2016-09-23,25374
2016-09-24,25374
2016-09-25,25374
2016-09-26,25374
2016-09-27,25374
2016-09-28,25374
2016-09-29,25374
2016-09-30,25374
2016-10-01,24263
2016-10-02,24263
2016-10-03,24263
2016-10-04,24263
2016-10-05,24263
2016-10-06,24263
2016-10-07,24263
2016-10-08,24263
2016-10-09,24263
2016-10-10,24263
2016-10-11,24263
2016-10-12,23061
2016-10-13,23061
2016-10-14,23061
2016-10-15,23061
2016-10-16,23061
2016-10-17,23061
2016-10-18,23061
2016-10-19,23061
2016-10-20,23061
2016-10-21,23061
2016-10-22,23061
2016-10-23,21921
2016-10-24,21921
2016-10-25,21921
2016-10-26,21921
2016-10-27,21921
2016-10-28,21921
2016-10-29,21921
2016-10-30,21921
2016-10-31,21921
2016-11-01,21921
2016-11-02,20843
2016-11-03,20843
2016-11-04,20843
2016-11-05,20843
2016-11-06,20843
2016-11-07,20843
2016-11-08,20843
2016-11-09,20843
2016-11-10,20843
2016-11-11,20843
2016-11-12,20843
2016-11-13,20843
2016-11-14,19818
2016-12-08,17903
2016-12-09,17903
2016-12-10,17903
2016-12-11,17903
2016-12-12,17903
2016-12-13,17903
2016-12-14,17903
2016-12-15,17903
2016-12-16,17055
2016-12-17,17055
2016-12-18,17055
2016-12-19,17055
2016-12-20,17055
2016-12-21,17055
2016-12-22,17055
2016-12-23,17055
2016-12-24,16219
2016-12-25,16219
2016-12-26,16219
2016-12-27,16219
2016-12-28,16219
2016-12-29,16219
2016-12-30,16219
2016-12-31,16219
2017-01-01,15417
2017-01-02,15417
2017-01-03,15417
2017-01-04,15417
2017-01-05,15417
2017-01-06,15417
2017-01-07,15417
2017-01-08,14670
2017-01-09,14670
2017-01-10,14670
2017-01-11,14670
2017-01-12,14670
2017-01-13,14670
2017-01-14,14670
2017-01-15,13968
2017-01-16,13968
2017-01-17,13968
2017-01-18,13968
2017-01-19,13968
2017-01-20,13968
2017-01-21,13281
2017-01-22,13281
2017-01-27,13281
2017-01-28,12646
2017-01-29,12646
2017-01-30,12646
2017-01-31,12646
2017-02-01,12646
2017-02-02,12646
2017-02-03,12022
2017-02-04,12022
2017-02-05,12022
2017-02-06,12022
2017-02-07,12022
2017-02-08,11433
2017-02-09,11433
2017-02-10,11433
2017-02-11,11433
2017-02-12,11433
2017-02-13,11433
2017-02-14,11433
2017-02-15,11433
2017-02-16,10921
2017-02-18,10921
2017-02-19,10921
2017-02-20,10921
2017-02-21,10921
2017-02-22,10921
2017-02-23,10921
2017-02-24,10921
2017-02-25,10386
2017-02-26,10386
2017-02-27,10386
2017-02-28,10386
2017-03-01,10386
2017-03-02,10386
2017-03-03,10386
2017-03-04,9886
2017-03-05,9886
2017-03-06,9886
2017-03-07,9886
2017-03-08,9886
2017-03-09,9886
2017-03-10,9886
2017-03-11,9416
2017-03-12,9416
2017-03-13,9416
2017-03-14,9416
2017-03-15,9416
2017-03-16,9416
2017-03-17,9416
2017-03-18,8952
2017-03-19,8952
2017-03-20,8952
2017-03-21,8952
2017-03-22,8952
2017-03-23,8952
2017-03-24,8952
2017-03-25,8516
2017-03-26,8516
2017-03-27,8516
2017-03-28,8516
2017-03-29,8516
2017-03-30,8516
2017-03-31,8117
2017-04-01,8117
2017-04-02,8117
2017-04-03,8117
2017-04-04,8117
2017-04-12,7764
2017-04-13,7764
2017-04-14,7764
2017-04-15,7395
2017-04-16,7395
2017-04-17,7395
2017-04-18,7395
2017-04-19,7395
2017-04-20,7395
2017-04-21,7395
2017-04-22,7036
2017-04-23,7036
2017-04-24,7036
2017-04-25,7036
2017-04-26,7036
2017-04-27,7036
2017-04-28,7036
2017-04-29,6709
2017-04-30,6709
2017-05-01,6709
2017-05-02,6709
2017-05-03,6709
2017-05-04,6709
2017-05-05,6391
2017-05-06,6391
2017-05-07,6391
2017-05-08,6391
2017-05-09,6391
2017-05-10,6391
2017-05-11,6084
2017-05-12,6084
2017-05-13,6084
2017-05-14,6084
2017-05-15,6084
2017-05-16,6084
2017-05-17,6084
2017-05-18,5791
2017-05-19,5791
2017-05-20,5791
2017-05-21,5791
2017-05-22,5791
2017-05-23,5791
2017-05-24,5791
2017-05-25,5791
2017-05-26,5516
2017-05-27,5516
2017-05-28,5516
2017-05-29,5516
2017-05-30,5516
2017-05-31,5516
2017-06-01,5516
2017-06-02,5252
2017-06-03,5252
2017-06-06,5252
2017-06-07,4996
2017-06-08,4996
2017-06-09,4996
2017-06-10,4996
2017-06-11,4996
2017-06-12,4996
2017-06-13,4752
2017-06-14,4752
2017-06-15,4752
2017-06-16,4752
2017-06-17,4752
2017-06-18,4752
2017-06-19,4752
2017-06-20,4541
2017-06-21,4541
2017-06-22,4541
2017-06-23,4541
2017-06-24,4541
2017-06-25,4541
2017-06-26,4541
2017-06-27,4349
2017-06-28,4349
2017-06-29,4349
2017-06-30,4349
2017-07-01,4349
2017-07-02,4349
2017-07-03,4349
2017-07-04,4136
2017-07-05,4136
2017-07-06,4136
2017-07-07,4136
2017-07-08,4136
2017-07-13,3934
2017-07-14,3934
2017-07-15,3934
2017-07-16,3934
2017-07-17,3934
2017-07-18,3934
2017-07-19,3934
2017-07-20,3749
2017-07-21,3749
2017-07-22,3749
2017-07-23,3749
2017-07-24,3749
2017-07-25,3749
2017-07-26,3585
2017-07-27,3585
2017-07-28,3585
2017-07-29,3585
2017-07-30,3585
2017-07-31,3585
2017-08-01,3585
2017-08-02,3585
2017-08-03,3429
2017-08-04,3429
2017-08-05,3429
2017-08-06,3429
2017-08-09,3429
2017-08-10,3269
2017-08-11,3269
2017-08-12,3269
2017-08-13,3269
2017-08-14,3269
2017-08-15,3269
2017-08-17,3113
2017-08-18,3113
2017-08-19,3113
2017-08-20,3113
2017-08-22,3113
2017-08-23,2964
2017-08-24,2964
2017-08-25,2964
2017-08-26,2964
2017-08-27,2964
2017-08-28,2964
2017-08-29,2964
2017-08-30,2964
2017-08-31,2964
2017-09-01,2818
2017-09-02,2818
2017-09-03,2818
2017-09-04,2818
2017-09-05,2818
2017-09-06,2818
2017-09-07,2818
2017-09-08,2708
2017-09-09,2708
2017-09-10,2708
2017-09-11,2708
2017-09-12,2708
2017-09-13,2708
2017-09-14,2708
2017-09-15,2585
2017-09-16,2585
2017-09-17,2585
2017-09-19,2585
2017-09-20,2585
2017-09-21,2585
2017-09-22,2520
2017-09-23,2520
2017-09-24,2520
2017-09-25,2520
2017-09-26,2520
2017-09-27,2520
2017-09-28,2520
2017-09-29,2520
2017-09-30,2520
2017-10-01,2396
2017-10-02,2396
2017-10-03,2396
2017-10-04,2396
2017-10-05,2396
2017-10-06,2396
2017-10-07,2396
2017-10-08,2396
2017-10-09,2396
2017-10-10,2282
2017-10-11,2282
2017-10-12,2282
2017-10-13,2282
2017-10-14,2282
2017-10-15,2282
2017-10-16,2282
2017-10-17,2282
2017-10-18,2174
2017-10-19,2174
2017-10-20,2174
2017-10-21,2174
2017-10-22,2174
2017-10-23,2174
2017-10-24,2174
2017-10-25,2174
2017-10-26,2174
2017-10-27,2174
2017-10-28,2174
2017-10-29,2070
2017-10-30,2070
2017-10-31,2070
2017-11-01,2070
2017-11-02,2070
2017-11-03,2070
2017-11-04,2070
2017-11-05,2070
2017-11-06,2070
2017-11-07,2070
2017-11-08,2070
2017-11-09,1994
2017-11-10,1994
2017-11-11,1994
2017-11-12,1994
2017-11-13,1994
2017-11-14,1994
2017-11-15,1994
2017-11-16,1994
2017-11-17,1994
2017-11-18,1994
2017-11-19,1994
2017-11-20,1905
2017-11-21,1905
2017-11-22,1905
2017-11-23,1905
2017-11-24,1905
2017-11-25,1905
2017-11-26,1905
2017-11-27,1905
2017-11-28,1905
2017-11-29,1814
2017-11-30,1814
2017-12-01,1814
2017-12-02,1814
2017-12-03,1814
2017-12-04,1814
2017-12-05,1814
2017-12-06,1814
2017-12-07,1814
2017-12-08,1731
2017-12-09,1731
2017-12-10,1731
2017-12-11,1731
2017-12-12,1731
2017-12-14,1731
2017-12-15,1731
2017-12-16,1731
2017-12-17,1731
2017-12-18,1653
2017-12-19,1653
2017-12-20,1653
2017-12-21,1653
2017-12-22,1653
2017-12-23,1653
2017-12-24,1653
2017-12-25,1653
2017-12-26,1653
2017-12-27,1653
2017-12-28,1653
2017-12-29,1574
2017-12-30,1574
2017-12-31,1574
2018-01-01,1574
2018-01-02,1574
2018-01-03,1574
2018-01-04,1574
2018-01-05,1574
2018-01-06,1501
2018-01-07,1501
2018-01-08,1501
2018-01-09,1501
2018-01-10,1501
2018-01-11,1501
2018-01-12,1501
2018-01-13,1501
2018-01-14,1501
2018-01-15,1501
2018-01-16,1438
2018-01-17,1438
2018-01-18,1438
2018-01-19,1438
2018-01-20,1438
2018-01-21,1438
2018-01-22,1438
2018-01-23,1438
2018-01-24,1372
2018-01-25,1372
2018-01-26,1372
2018-01-27,1372
2018-01-28,1316
2018-01-29,1316
2018-01-31,1316
2018-02-01,1316
2018-02-02,1316
2018-02-03,1256
2018-02-04,1256
2018-02-05,1256
2018-02-06,1242
2018-02-07,1242
2018-02-08,1242
2018-02-09,1242
2018-02-10,1242
2018-02-11,1188
2018-02-12,1188
2018-02-13,1188
2018-02-14,1188
2018-02-15,1188
2018-02-16,1188
2018-02-17,1128
2018-02-18,1128
2018-02-19,1128
2018-02-20,1128
2018-02-21,1128
2018-02-22,1075
2018-02-23,1075
2018-02-24,1075
2018-02-25,1075
2018-02-26,1075
2018-02-27,1030
2018-02-28,1030
2018-03-01,1030
2018-03-02,1030
2018-03-03,1030
2018-03-04,1030
2018-03-05,986
2018-03-06,986
2018-03-07,986
2018-03-08,986
2018-03-09,986
2018-03-10,986
2018-03-11,959
2018-03-12,959
2018-03-13,959
2018-03-14,959
2018-03-15,959
2018-03-16,959
2018-03-17,913
2018-03-18,913
2018-03-19,913
2018-03-20,913
2018-03-21,913
2018-03-23,870
2018-03-24,870
2018-03-26,870
2018-03-27,870
2018-03-29,834
2018-03-30,834
2018-03-31,834
2018-04-01,834
2018-04-02,834
2018-04-03,794
2018-04-04,794
2018-04-05,794
2018-04-06,794
2018-04-08,794
2018-04-09,794
2018-04-10,761
2018-04-11,761
2018-04-12,761
2018-04-13,761
2018-04-14,761
2018-04-15,761
2018-04-16,761
2018-04-17,738
2018-04-18,738
2018-04-19,738
2018-04-20,738
2018-04-21,738
2018-04-22,738
2018-04-23,738
2018-04-24,738
2018-04-25,721
2018-04-26,721
2018-04-27,721
2018-04-28,721
2018-04-29,721
2018-04-30,721
2018-05-01,721
2018-05-02,721
2018-05-03,696
2018-05-04,696
2018-05-05,696
2018-05-06,696
2018-05-07,696
2018-05-08,696
2018-05-09,707
2018-05-10,707
2018-05-11,707
2018-05-12,707
2018-05-13,707
2018-05-14,707
2018-05-15,707
2018-05-16,707
2018-05-17,710
2018-05-18,710
2018-05-19,710
2018-05-20,710
2018-05-21,710
2018-05-22,710
2018-05-23,675
2018-05-24,675
2018-05-25,675
2018-05-26,675
2018-05-27,675
2018-05-28,675
2018-05-29,675
2018-05-30,646
2018-05-31,646
2018-06-01,646
2018-06-02,646
2018-06-03,646
2018-06-04,646
2018-06-05,626
2018-06-06,626
2018-06-07,626
2018-06-08,626
2018-06-09,626
2018-06-10,626
2018-06-11,626
2018-06-12,599
2018-06-13,599
2018-06-14,599
2018-06-15,599
2018-06-16,599
2018-06-17,599
2018-06-18,599
2018-06-19,570
2018-06-20,570
2018-06-21,570
2018-06-22,570
2018-06-23,570
2018-06-24,570
2018-06-25,570
2018-06-26,570
2018-06-27,570
2018-06-28,551
2018-06-29,551
2018-06-30,551
2018-07-01,551
2018-07-02,551
2018-07-03,551
2018-07-04,551
2018-07-05,551
2018-07-06,551
2018-07-07,556
2018-07-08,556
2018-07-09,556
2018-07-10,556
2018-07-11,556
2018-07-12,556
2018-07-13,556
2018-07-14,556
2018-07-15,556
2018-07-16,556
2018-07-17,572
2018-07-18,572
2018-07-19,572
2018-07-20,572
2018-07-21,572
2018-07-22,572
2018-07-23,573
2018-07-24,573
2018-07-25,573
2018-07-26,573
2018-07-27,573
2018-07-28,545
2018-07-29,545
2018-07-30,545
2018-07-31,545
2018-08-01,523
2018-08-02,523
2018-08-03,523
2018-08-04,523
2018-08-05,523
2018-08-06,514
2018-08-07,514
2018-08-08,514
2018-08-09,514
2018-08-10,514
2018-08-11,514
2018-08-12,535
2018-08-14,535
2018-08-16,535
2018-08-17,557
2018-08-18,557
2018-08-19,557
2018-08-20,557
2018-08-21,557
2018-08-22,557
2018-08-23,558
2018-08-24,558
2018-08-25,558
2018-08-26,558
2018-08-27,558
2018-08-28,586
2018-08-29,586
2018-08-30,586
2018-08-31,586
2018-09-01,586
2018-09-02,607
2018-09-03,607
2018-09-04,607
2018-09-05,607
2018-09-06,607
2018-09-07,631
2018-09-08,631
2018-09-09,631
2018-09-10,631
2018-09-11,631
2018-09-12,636
2018-09-13,636
2018-09-14,636
2018-09-15,636
2018-09-16,636
2018-09-17,636
2018-09-18,624
2018-09-19,624
2018-09-20,624
2018-09-21,624
2018-09-22,624
2018-09-23,624
2018-09-24,623
2018-09-25,623
2018-09-26,623
2018-09-27,623
2018-09-28,623
2018-09-29,623
2018-09-30,593
2018-10-02,593
2018-10-03,593
2018-10-04,593
2018-10-05,593
2018-10-06,574
2018-10-07,574
2018-10-08,574
2018-10-09,574
2018-10-10,574
2018-10-11,550
2018-10-12,550
2018-10-13,550
2018-10-14,550
2018-10-15,550
2018-10-16,550
2018-10-17,540
2018-10-18,540
2018-10-19,540
2018-10-20,540
2018-10-21,540
2018-10-22,540
2018-10-23,525
2018-10-24,525
2018-10-25,525
2018-10-26,525
2018-10-27,525
2018-10-28,506
2018-10-29,506
2018-10-30,506
2018-10-31,506
2018-11-01,506
2018-11-03,498
2018-11-04,498
2018-11-05,498
2018-11-06,498
2018-11-07,498
2018-11-08,498
2018-11-09,491
2018-11-10,491
2018-11-11,491
2018-11-12,473
2018-11-13,473
2018-11-14,473
2018-11-15,456
2018-11-16,456
2018-11-17,456
2018-11-18,451
2018-11-19,451
2018-11-20,451
2018-11-21,451
2018-11-22,439
2018-11-23,439
2018-11-24,439
2018-11-25,455
2018-11-26,455
2018-11-27,455
2018-11-28,477
2018-11-29,477
2018-12-01,490
2018-12-02,490
2018-12-03,490
2018-12-04,490
2018-12-05,478
2018-12-07,478
2018-12-09,501
2018-12-10,501
2018-12-11,515
2018-12-12,515
2018-12-13,515
2018-12-14,540
2018-12-15,540
2018-12-16,540
2018-12-17,540
2018-12-18,566
2018-12-19,566
2018-12-20,566
2018-12-21,594
2018-12-22,594
2018-12-23,594
2018-12-24,624
2018-12-25,624
2018-12-26,624
2018-12-27,656
2018-12-28,656
2018-12-29,656
2018-12-30,646
2018-12-31,646
2019-01-01,646
2019-01-02,678
2019-01-03,678
2019-01-04,678
2019-01-05,700
2019-01-06,700
2019-01-08,735
2019-01-10,772
2019-01-11,772
2019-01-12,772
2019-01-13,811
2019-01-14,811
2019-01-15,811
2019-01-16,823
2019-01-17,823
2019-01-18,823
2019-01-19,851
2019-01-20,851
2019-01-22,851
2019-01-23,879
2019-01-24,879
2019-01-25,879
2019-01-26,879
2019-01-27,898
2019-01-28,898
2019-01-29,856
2019-01-30,856
2019-01-31,856
2019-02-01,825
2019-02-02,825
2019-02-03,825
2019-02-04,825
2019-02-05,783
2019-02-06,783
2019-02-07,783
2019-02-08,774
2019-02-09,774
2019-02-10,774
2019-02-11,774
2019-02-12,774
2019-02-13,803
2019-02-14,803
2019-02-15,803
2019-02-16,803
2019-02-17,833
2019-02-18,833
2019-02-19,833
2019-02-20,833
2019-02-21,875
2019-02-22,875
2019-02-23,875
2019-02-24,908
2019-02-25,908
2019-02-26,908
2019-02-27,908
2019-02-28,908
2019-03-01,908
2019-03-02,908
2019-03-03,908
2019-03-04,875
2019-03-05,875
2019-03-06,875
2019-03-07,861
2019-03-08,861
2019-03-09,861
2019-03-10,861
2019-03-11,861
2019-03-12,905
2019-03-13,905
2019-03-14,905
2019-03-15,905
2019-03-16,905
2019-03-17,911
2019-03-18,911
2019-03-19,911
2019-03-20,911
2019-03-21,911
2019-03-22,932
2019-03-23,932
2019-03-24,932
2019-03-25,932
2019-03-26,976
2019-03-27,976
2019-03-28,976
2019-03-29,976
2019-03-30,976
2019-03-31,976
2019-04-01,979
2019-04-02,979
2019-04-03,979
2019-04-04,979
2019-04-05,979
2019-04-06,979
2019-04-07,945
2019-04-08,945
2019-04-09,945
2019-04-10,945
2019-04-11,945
2019-04-12,900
2019-04-13,900
2019-04-14,900
2019-04-15,900
2019-04-16,873
2019-04-17,873
2019-04-18,873
2019-04-19,873
2019-04-20,873
2019-04-21,901
2019-04-22,901
2019-04-23,901
2019-04-24,901
2019-04-25,901
2019-04-26,901
2019-04-27,947
2019-04-28,947
2019-04-29,947
2019-04-30,947
2019-05-01,947
2019-05-02,992
2019-05-03,992
2019-05-04,992
2019-05-05,992
2019-05-06,992
2019-05-07,1041
2019-05-08,1041
2019-05-09,1041
2019-05-10,1041
2019-05-11,1041
2019-05-12,1041
2019-05-13,1094
2019-05-14,1094
2019-05-15,1094
2019-05-16,1094
2019-05-17,1094
2019-05-18,1094
2019-05-19,1069
