date_obj,Worm%20crunchies price
2019-07-27,1436
2019-07-28,1436
2019-07-29,1436
2019-07-30,1436
2019-07-31,1436
2019-08-01,1436
2019-08-02,1436
2019-08-03,1436
2019-08-04,1436
2019-08-05,1436
2019-08-06,1436
2019-08-07,1502
2019-08-08,1502
2019-08-09,1502
2019-08-10,1502
2019-08-11,1502
2019-08-12,1502
2019-08-13,1502
2019-08-14,1502
2019-08-15,1502
2019-08-16,1502
2019-08-17,1502
2019-08-18,1502
2019-08-19,1502
2019-08-20,1502
2019-08-21,1502
2019-08-22,1555
2019-08-23,1555
2019-08-24,1555
2019-08-24,1555
2019-08-25,1555
2019-08-25,1555
2019-08-26,1555
2019-08-26,1555
2019-08-27,1555
2019-08-27,1555
2019-08-28,1555
2019-08-29,1555
2019-08-30,1555
2019-08-31,1555
2019-09-01,1555
2019-09-02,1555
2019-09-03,1555
2019-09-04,1555
2019-09-05,1582
2019-09-06,1582
2019-09-07,1582
2019-09-08,1582
2019-09-09,1582
2019-09-10,1582
2019-09-11,1582
2019-09-12,1582
2019-09-13,1582
2019-09-14,1582
2019-09-15,1582
2019-09-16,1582
2019-09-17,1582
2019-09-18,1582
2019-09-19,1582
2019-09-20,1582
2019-09-21,1647
2019-09-22,1647
2019-09-23,1647
2019-09-24,1647
2019-09-25,1647
2019-09-26,1647
2019-09-27,1647
2019-09-28,1647
2019-09-29,1647
2019-09-30,1647
2019-10-01,1647
2019-10-02,1647
2019-10-03,1647
2019-10-04,1647
2019-10-05,1647
2019-10-06,1647
2019-10-07,1647
2019-10-08,1647
2019-10-09,1647
2019-10-10,1647
2019-10-11,1647
2019-10-12,1647
2019-10-13,1683
2019-10-14,1683
2019-10-15,1683
2019-10-16,1683
2019-10-17,1683
2019-10-18,1683
2019-10-19,1683
2019-10-20,1683
2019-10-21,1683
2019-10-22,1683
2019-10-23,1683
2019-10-24,1683
2019-10-25,1683
2019-10-26,1683
2019-10-27,1683
2019-10-28,1683
2019-10-29,1683
2019-10-30,1683
2019-10-31,1757
2019-11-01,1757
2019-11-02,1757
2019-11-03,1757
2019-11-04,1757
2019-11-05,1757
2019-11-06,1757
2019-11-07,1757
2019-11-08,1757
2019-11-09,1757
2019-11-10,1757
2019-11-11,1757
2019-11-12,1757
2019-11-13,1757
2019-11-14,1757
2019-11-15,1757
2019-11-16,1757
2019-11-17,1757
2019-11-18,1757
2019-11-19,1757
2019-11-20,1757
2019-11-21,1757
2019-11-22,1757
2019-11-23,1757
2019-11-24,1757
2019-11-25,1757
2019-11-26,1757
2019-11-27,1757
2019-11-28,1757
2019-11-29,1757
2019-11-30,1757
2019-12-01,1757
2019-12-02,1757
2019-12-03,1757
2019-12-04,1757
2019-12-05,1757
2019-12-06,1757
2019-12-07,1757
2019-12-08,1757
2019-12-09,1757
2019-12-10,1757
2019-12-11,1811
2019-12-12,1811
2019-12-13,1811
2019-12-14,1811
2019-12-15,1811
2019-12-16,1811
2019-12-17,1811
2019-12-18,1811
2019-12-19,1811
2019-12-20,1811
2019-12-21,1811
2019-12-22,1811
2019-12-23,1811
2019-12-24,1811
2019-12-25,1811
2019-12-26,1811
2019-12-27,1811
2019-12-28,1811
2019-12-29,1811
2019-12-30,1811
2019-12-31,1811
2020-01-01,1819
2020-01-02,1819
2020-01-03,1819
2020-01-04,1819
2020-01-05,1819
2020-01-06,1819
2020-01-07,1819
2020-01-08,1819
2020-01-09,1819
2020-01-10,1819
2020-01-11,1819
2020-01-12,1819
2020-01-13,1819
2020-01-14,1819
2020-01-15,1819
2020-01-16,1819
2020-01-17,1819
2020-01-18,1819
2020-01-19,1889
2020-01-20,1889
2020-01-21,1889
2020-01-22,1889
2020-01-23,1889
2020-01-24,1889
2020-01-25,1889
2020-01-26,1889
2020-01-27,1889
2020-01-28,1889
2020-01-29,1889
2020-01-30,1889
2020-01-31,1889
2020-02-01,1889
2020-02-02,1889
2020-02-03,1889
2020-02-04,1889
2020-02-05,1967
2020-02-06,1967
2020-02-07,1967
2020-02-08,1967
2020-02-09,1967
2020-02-10,1967
2020-02-11,1967
2020-02-12,1967
2020-02-13,1967
2020-02-14,1967
2020-02-15,1967
2020-02-16,1967
2020-02-17,1967
2020-02-18,1967
2020-02-19,1910
2020-02-20,1910
2020-02-21,1910
2020-02-22,1910
2020-02-23,1910
2020-02-24,1910
2020-02-25,1910
2020-02-26,1910
2020-02-27,1910
2020-02-28,1910
2020-02-29,1910
2020-03-01,1910
2020-03-02,1910
2020-03-03,1910
2020-03-04,2004
2020-03-05,2004
2020-03-06,2004
2020-03-07,2004
2020-03-08,2004
2020-03-09,2004
2020-03-10,2004
2020-03-11,2004
2020-03-12,2004
2020-03-13,2004
2020-03-14,2004
2020-03-15,2004
2020-03-16,2064
2020-03-17,2064
2020-03-18,2064
2020-03-19,2064
2020-03-20,2064
2020-03-21,2064
2020-03-22,2064
2020-03-23,2064
2020-03-24,2064
2020-03-25,2064
2020-03-26,2053
2020-03-27,2053
2020-03-28,2053
2020-03-29,2053
2020-03-30,2053
2020-03-31,2053
2020-04-01,2053
2020-04-02,2053
2020-04-03,2053
2020-04-04,2042
2020-04-05,2042
2020-04-06,2042
2020-04-07,2042
2020-04-08,2042
2020-04-09,2042
2020-04-10,2042
2020-04-11,2042
2020-04-12,2042
2020-04-13,1999
2020-04-14,1999
2020-04-15,1999
2020-04-16,1999
2020-04-17,1999
2020-04-18,1999
2020-04-19,1999
2020-04-20,1999
2020-04-21,2024
2020-04-22,2024
2020-04-23,2024
2020-04-24,2024
2020-04-25,2024
2020-04-26,2024
2020-04-27,2024
2020-04-28,2029
2020-04-29,2029
2020-04-30,2029
2020-05-01,2029
2020-05-02,2029
2020-05-03,2029
2020-05-04,2029
2020-05-05,2029
2020-05-06,2029
2020-05-07,2029
2020-05-08,2081
2020-05-09,2081
2020-05-10,2081
2020-05-11,2081
2020-05-12,2081
2020-05-13,2081
