date_obj,Adamant%20helm%20(h2) price
2015-07-12,2489
2015-07-13,2443
2015-07-14,2443
2015-07-15,2443
2015-07-16,2350
2015-07-17,2350
2015-07-18,2350
2015-07-19,2350
2015-07-20,2329
2015-07-21,2329
2015-07-22,2329
2015-07-23,2329
2015-07-24,2257
2015-07-25,2257
2015-07-26,2257
2015-07-27,2257
2015-07-28,2173
2015-07-29,2173
2015-07-30,2173
2015-07-31,2173
2015-08-01,2098
2015-08-02,2098
2015-08-03,2098
2015-08-04,2098
2015-08-05,1997
2015-08-06,1997
2015-08-07,1997
2015-08-08,1948
2015-08-09,1948
2015-08-10,1948
2015-08-11,1900
2015-08-12,1900
2015-08-13,1900
2015-08-14,1900
2015-08-15,1887
2015-08-16,1887
2015-08-17,1936
2015-08-18,1936
2015-08-19,1936
2015-08-20,1936
2015-08-21,1908
2015-08-22,1908
2015-08-23,1908
2015-08-24,1960
2015-08-25,1960
2015-08-26,1960
2015-08-27,1960
2015-08-28,1965
2015-08-29,1965
2015-08-30,1965
2015-08-31,1965
2015-09-01,1965
2015-09-02,2011
2015-09-03,2011
2015-09-04,2011
2015-09-05,2011
2015-09-06,1938
2015-09-07,1938
2015-09-08,1938
2015-09-09,1938
2015-09-10,1932
2015-09-11,1932
2015-09-12,1932
2015-09-13,1932
2015-09-14,1912
2015-09-15,1912
2015-09-16,1912
2015-09-17,1912
2015-09-18,1911
2015-09-19,1911
2015-09-20,1911
2015-09-21,1911
2015-09-22,1884
2015-09-23,1884
2015-09-24,1884
2015-09-25,1884
2015-09-27,1884
2015-09-28,1904
2015-09-29,1904
2015-09-30,1904
2015-10-05,1893
2015-10-06,1948
2015-10-07,1948
2015-10-08,1948
2015-10-09,1938
2015-10-10,1938
2015-10-11,1938
2015-10-12,1938
2015-10-13,1938
2015-10-14,1979
2015-10-15,1979
2015-10-16,1979
2015-10-17,1979
2015-10-18,2030
2015-10-19,2030
2015-10-20,2030
2015-10-22,2030
2015-10-23,2089
2015-10-24,2089
2015-10-25,2089
2015-10-26,2089
2015-10-27,2158
2015-10-28,2158
2015-10-29,2158
2015-10-30,2158
2015-10-31,2227
2015-11-01,2227
2015-11-02,2227
2015-11-03,2227
2015-11-04,2198
2015-11-05,2198
2015-11-06,2198
2015-11-07,2198
2015-11-08,2231
2015-11-09,2231
2015-11-10,2231
2015-11-11,2231
2015-11-12,2231
2015-11-13,2284
2015-11-14,2284
2015-11-15,2284
2015-11-16,2284
2015-11-17,2318
2015-11-18,2318
2015-11-19,2318
2015-11-20,2318
2015-11-21,2318
2015-11-22,2392
2015-11-23,2392
2015-11-24,2392
2015-11-25,2392
2015-11-26,2509
2015-11-27,2509
2015-11-28,2509
2015-11-29,2623
2015-11-30,2623
2015-12-01,2623
2015-12-02,2623
2015-12-03,2726
2015-12-04,2726
2015-12-05,2726
2015-12-06,2726
2015-12-07,2726
2015-12-08,2746
2015-12-09,2746
2015-12-10,2746
2015-12-11,2746
2015-12-12,2767
2015-12-13,2767
2015-12-14,2767
2015-12-15,2659
2015-12-16,2659
2015-12-17,2659
2015-12-18,2659
2015-12-19,2781
2015-12-20,2781
2015-12-21,2781
2015-12-22,2854
2015-12-23,2854
2015-12-24,2854
2015-12-25,2854
2015-12-26,2803
2015-12-27,2803
2015-12-28,2803
2015-12-29,2803
2015-12-30,2712
2015-12-31,2712
2016-01-01,2712
2016-01-02,2712
2016-01-03,2835
2016-01-04,2835
2016-01-05,2835
2016-01-06,2867
2016-01-07,2867
2016-01-08,2867
2016-01-09,2867
2016-01-10,2953
2016-01-11,2953
2016-01-12,2953
2016-01-13,2953
2016-01-14,3068
2016-01-15,3068
2016-01-16,3068
2016-01-17,3082
2016-01-18,3082
2016-01-19,3082
2016-01-20,3211
2016-01-21,3211
2016-01-22,3211
2016-01-23,3253
2016-01-24,3253
2016-01-25,3347
2016-01-26,3347
2016-01-27,3347
2016-01-28,3440
2016-01-29,3440
2016-01-30,3440
2016-01-31,3609
2016-02-01,3609
2016-02-02,3609
2016-02-03,3787
2016-02-04,3787
2016-02-05,3787
2016-02-06,3966
2016-02-07,3966
2016-02-08,3966
2016-02-09,3966
2016-02-10,4140
2016-02-11,4140
2016-02-12,4140
2016-02-13,4284
2016-02-14,4284
2016-02-15,4284
2016-02-16,4284
2016-02-17,4468
2016-02-18,4468
2016-02-19,4468
2016-02-20,4690
2016-02-21,4690
2016-02-22,4690
2016-02-23,4872
2016-02-24,4872
2016-02-25,4872
2016-02-26,4872
2016-02-27,4837
2016-02-28,4837
2016-02-29,4837
2016-03-01,4854
2016-03-02,4854
2016-03-03,4854
2016-03-04,4874
2016-03-05,4874
2016-03-06,5117
2016-03-07,5117
2016-03-08,5117
2016-03-09,5044
2016-03-10,5044
2016-03-11,5044
2016-03-12,4951
2016-03-13,4951
2016-03-14,4951
2016-03-15,5061
2016-03-16,5061
2016-03-17,5061
2016-03-18,4999
2016-03-19,4999
2016-03-20,4762
2016-03-21,4762
2016-03-22,4762
2016-03-23,4746
2016-03-24,4746
2016-03-25,4746
2016-03-26,4604
2016-03-27,4604
2016-03-28,4604
2016-03-29,4479
2016-03-30,4479
2016-03-31,4479
2016-04-01,4479
2016-04-02,4544
2016-04-03,4544
2016-04-04,4544
2016-04-05,4544
2016-04-06,4496
2016-04-07,4496
2016-04-08,4496
2016-04-09,4287
2016-04-10,4287
2016-04-11,4287
2016-04-12,4281
2016-04-13,4281
2016-04-14,4281
2016-04-15,4191
2016-04-16,4191
2016-04-17,4261
2016-04-18,4261
2016-04-19,4261
2016-04-20,4471
2016-04-21,4471
2016-04-22,4471
2016-04-23,4471
2016-04-24,4385
2016-04-25,4385
2016-04-26,4383
2016-04-27,4383
2016-04-28,4383
2016-04-29,4451
2016-04-30,4451
2016-05-01,4451
2016-05-02,4279
2016-05-03,4279
2016-05-04,4279
2016-05-05,4077
2016-05-06,4077
2016-05-07,3902
2016-05-08,3902
2016-05-09,3902
2016-05-10,3708
2016-05-11,3708
2016-05-12,3708
2016-05-13,3656
2016-05-14,3656
2016-05-15,3656
2016-05-16,3668
2016-05-17,3668
2016-05-18,3668
2016-05-19,3639
2016-05-21,3639
2016-05-22,3723
2016-05-23,3723
2016-05-24,3830
2016-05-25,3830
2016-05-26,3830
2016-05-27,3650
2016-05-28,3650
2016-05-29,3737
2016-05-30,3737
2016-05-31,3737
2016-06-01,3924
2016-06-02,3924
2016-06-03,3924
2016-06-04,3760
2016-06-05,3760
2016-06-06,3760
2016-06-07,3734
2016-06-08,3734
2016-06-09,3695
2016-06-10,3695
2016-06-11,3695
2016-06-12,3621
2016-06-13,3621
2016-06-14,3621
2016-06-15,3603
2016-06-16,3603
2016-06-17,3603
2016-06-18,3649
2016-06-19,3649
2016-06-20,3542
2016-06-21,3542
2016-06-22,3542
2016-06-23,3561
2016-06-24,3561
2016-06-25,3561
2016-06-26,3394
2016-06-27,3394
2016-06-28,3241
2016-06-29,3241
2016-06-30,3241
2016-07-01,3194
2016-07-02,3194
2016-07-03,3194
2016-07-04,3038
2016-07-05,3038
2016-07-06,3140
2016-07-07,3140
2016-07-08,2998
2016-07-09,2935
2016-07-10,2935
2016-07-11,2918
2016-07-12,2918
2016-07-13,2926
2016-07-14,2926
2016-07-15,2926
2016-07-16,2926
2016-07-17,2955
2016-07-18,2955
2016-07-23,2810
2016-07-24,2810
2016-07-25,2761
2016-07-26,2761
2016-07-27,2761
2016-07-28,2757
2016-07-29,2757
2016-07-30,2619
2016-07-31,2619
2016-08-01,2562
2016-08-02,2562
2016-08-03,2495
2016-08-04,2495
2016-08-05,2495
2016-08-06,2479
2016-08-07,2479
2016-08-08,2479
2016-08-09,2442
2016-08-10,2442
2016-08-11,2442
2016-08-12,2442
2016-08-13,2468
2016-08-14,2468
2016-08-15,2468
2016-08-16,2406
2016-08-17,2406
2016-08-18,2406
2016-08-19,2402
2016-08-20,2402
2016-08-21,2451
2016-08-22,2451
2016-08-23,2451
2016-08-24,2427
2016-08-25,2427
2016-08-26,2427
2016-08-28,2549
2016-08-31,2637
2016-09-01,2637
2016-09-02,2637
2016-09-03,2637
2016-09-04,2702
2016-09-05,2702
2016-09-06,2702
2016-09-07,2702
2016-09-08,2773
2016-09-09,2773
2016-09-10,2773
2016-09-11,2773
2016-09-12,2686
2016-09-13,2686
2016-09-14,2686
2016-09-15,2686
2016-09-16,2686
2016-09-17,2575
2016-09-18,2575
2016-09-19,2575
2016-09-20,2575
2016-09-21,2575
2016-09-22,2453
2016-09-23,2453
2016-09-24,2453
2016-09-25,2453
2016-09-26,2453
2016-09-27,2360
2016-09-28,2360
2016-09-29,2360
2016-09-30,2288
2016-10-01,2288
2016-10-02,2288
2016-10-03,2288
2016-10-04,2329
2016-10-05,2329
2016-10-06,2329
2016-10-07,2329
2016-10-08,2315
2016-10-09,2315
2016-10-10,2315
2016-10-11,2315
2016-10-12,2278
2016-10-13,2278
2016-10-14,2278
2016-10-15,2216
2016-10-16,2216
2016-10-17,2216
2016-10-18,2311
2016-10-19,2311
2016-10-20,2311
2016-10-21,2369
2016-10-22,2369
2016-10-23,2369
2016-10-24,2478
2016-10-25,2478
2016-10-26,2478
2016-10-27,2527
2016-10-28,2527
2016-10-29,2527
2016-10-30,2616
2016-10-31,2616
2016-11-01,2616
2016-11-02,2616
2016-11-03,2705
2016-11-04,2705
2016-11-05,2705
2016-11-06,2825
2016-11-07,2825
2016-11-08,2825
2016-11-09,2825
2016-11-10,2946
2016-11-11,2946
2016-11-12,2946
2016-11-13,2877
2016-11-14,2877
2016-11-15,2877
2016-12-07,2955
2016-12-08,2955
2016-12-09,2955
2016-12-10,2908
2016-12-11,2908
2016-12-12,2908
2016-12-13,2962
2016-12-14,2962
2016-12-15,2962
2016-12-16,2962
2016-12-17,2888
2016-12-18,2888
2016-12-19,2888
2016-12-20,3020
2016-12-21,3020
2016-12-22,3020
2016-12-23,3114
2016-12-24,3114
2016-12-25,3114
2016-12-26,3114
2016-12-27,3076
2016-12-28,3076
2016-12-29,3076
2016-12-30,2952
2016-12-31,2952
2017-01-01,2905
2017-01-02,2905
2017-01-03,2905
2017-01-04,3010
2017-01-05,3010
2017-01-06,3010
2017-01-07,3161
2017-01-08,3161
2017-01-09,3161
2017-01-10,3297
2017-01-11,3297
2017-01-12,3297
2017-01-13,3181
2017-01-14,3181
2017-01-15,3319
2017-01-16,3319
2017-01-17,3243
2017-01-18,3243
2017-01-19,3243
2017-01-20,3327
2017-01-21,3327
2017-01-22,3490
2017-01-23,3490
2017-01-27,3428
2017-01-28,3441
2017-01-29,3441
2017-01-30,3441
2017-01-31,3420
2017-02-01,3420
2017-02-02,3367
2017-02-03,3367
2017-02-04,3367
2017-02-05,3483
2017-02-06,3483
2017-02-07,3483
2017-02-08,3380
2017-02-09,3380
2017-02-10,3380
2017-02-11,3288
2017-02-12,3288
2017-02-13,3288
2017-02-14,3123
2017-02-15,3123
2017-02-16,2968
2017-02-17,2968
2017-02-18,2968
2017-02-19,3110
2017-02-20,3110
2017-02-21,3199
2017-02-22,3199
2017-02-23,3199
2017-02-24,3138
2017-02-25,3138
2017-02-26,3286
2017-02-27,3286
2017-02-28,3286
2017-03-01,3451
2017-03-02,3451
2017-03-03,3451
2017-03-04,3617
2017-03-05,3617
2017-03-06,3617
2017-03-07,3768
2017-03-08,3768
2017-03-09,3768
2017-03-10,3768
2017-03-11,3911
2017-03-12,3911
2017-03-13,3911
2017-03-14,4107
2017-03-15,4107
2017-03-16,4107
2017-03-17,4302
2017-03-18,4302
2017-03-19,4317
2017-03-20,4317
2017-03-21,4317
2017-03-22,4459
2017-03-23,4459
2017-03-24,4459
2017-03-25,4630
2017-03-26,4630
2017-03-27,4630
2017-03-28,4766
2017-03-29,4766
2017-03-30,4766
2017-03-31,4786
2017-04-01,4786
2017-04-02,4786
2017-04-03,4800
2017-04-04,4800
2017-04-05,4800
2017-04-12,5107
2017-04-13,5230
2017-04-14,5230
2017-04-15,5230
2017-04-16,5322
2017-04-17,5322
2017-04-18,5322
2017-04-19,5368
2017-04-20,5368
2017-04-21,5368
2017-04-22,5208
2017-04-23,5208
2017-04-24,5395
2017-04-25,5395
2017-04-26,5395
2017-04-27,5493
2017-04-28,5493
2017-04-29,5255
2017-04-30,5255
2017-05-01,5255
2017-05-02,5012
2017-05-03,5012
2017-05-04,4809
2017-05-05,4809
2017-05-06,4809
2017-05-07,5006
2017-05-08,5006
2017-05-09,5252
2017-05-10,5252
2017-05-11,5252
2017-05-12,5028
2017-05-13,5028
2017-05-14,5028
2017-05-15,4793
2017-05-16,4649
2017-05-17,4649
2017-05-18,4649
2017-05-19,4426
2017-05-20,4426
2017-05-21,4217
2017-05-22,4217
2017-05-23,4066
2017-05-24,4066
2017-05-25,4066
2017-05-26,4110
2017-05-27,4110
2017-05-28,4110
2017-05-29,4312
2017-05-30,4312
2017-05-31,4312
2017-06-01,4250
2017-06-02,4250
2017-06-03,4250
2017-06-04,4140
2017-06-05,4140
2017-06-06,4211
2017-06-07,4211
2017-06-08,4211
2017-06-09,4010
2017-06-10,4010
2017-06-11,4034
2017-06-12,4034
2017-06-13,4034
2017-06-14,4034
2017-06-15,4034
2017-06-16,4034
2017-06-17,3852
2017-06-18,3852
2017-06-19,3852
2017-06-20,3670
2017-06-21,3670
2017-06-22,3670
2017-06-23,3670
2017-06-24,3588
2017-06-25,3588
2017-06-26,3588
2017-06-27,3501
2017-06-28,3501
2017-06-29,3501
2017-06-30,3330
2017-07-01,3330
2017-07-02,3330
2017-07-03,3192
2017-07-04,3192
2017-07-05,3192
2017-07-06,3058
2017-07-07,3058
2017-07-08,3058
2017-07-09,2930
2017-07-13,2806
2017-07-14,2806
2017-07-15,2679
2017-07-16,2679
2017-07-17,2585
2017-07-18,2585
2017-07-19,2585
2017-07-20,2462
2017-07-21,2462
2017-07-22,2462
2017-07-23,2502
2017-07-24,2502
2017-07-25,2502
2017-07-26,2538
2017-07-27,2538
2017-07-28,2497
2017-07-29,2497
2017-07-30,2611
2017-07-31,2611
2017-08-01,2611
2017-08-02,2611
2017-08-03,2612
2017-08-04,2612
2017-08-05,2629
2017-08-06,2629
2017-08-07,2629
2017-08-08,2758
2017-08-09,2758
2017-08-10,2888
2017-08-11,2888
2017-08-12,2888
2017-08-13,2806
2017-08-14,2806
2017-08-15,2806
2017-08-16,2769
2017-08-17,2769
2017-08-18,2769
2017-08-19,2903
2017-08-20,2903
2017-08-21,2903
2017-08-22,2955
2017-08-23,2955
2017-08-24,2955
2017-08-25,2955
2017-08-26,3005
2017-08-27,3005
2017-08-28,3005
2017-08-29,3005
2017-08-30,3156
2017-08-31,3156
2017-09-01,3156
2017-09-02,3313
2017-09-03,3313
2017-09-04,3313
2017-09-05,3237
2017-09-06,3237
2017-09-07,3196
2017-09-08,3196
2017-09-09,3196
2017-09-10,3341
2017-09-11,3341
2017-09-12,3341
2017-09-13,3502
2017-09-14,3502
2017-09-15,3502
2017-09-16,3566
2017-09-17,3566
2017-09-18,3566
2017-09-19,3614
2017-09-20,3614
2017-09-21,3614
2017-09-22,3722
2017-09-23,3722
2017-09-24,3722
2017-09-25,3837
2017-09-26,3837
2017-09-27,3837
2017-09-28,3864
2017-09-29,3864
2017-09-30,3864
2017-10-01,4037
2017-10-02,4037
2017-10-03,4037
2017-10-04,4037
2017-10-05,4058
2017-10-06,4058
2017-10-07,4058
2017-10-08,4260
2017-10-09,4260
2017-10-10,4260
2017-10-11,4289
2017-10-12,4289
2017-10-13,4283
2017-10-14,4283
2017-10-15,4283
2017-10-16,4488
2017-10-17,4488
2017-10-18,4488
2017-10-19,4522
2017-10-20,4522
2017-10-21,4522
2017-10-22,4324
2017-10-23,4324
2017-10-24,4324
2017-10-25,4125
2017-10-26,4125
2017-10-27,4125
2017-10-28,3944
2017-10-29,3857
2017-10-30,3857
2017-10-31,3857
2017-11-01,3675
2017-11-02,3675
2017-11-03,3522
2017-11-04,3522
2017-11-05,3681
2017-11-06,3681
2017-11-07,3681
2017-11-08,3681
2017-11-09,3766
2017-11-10,3766
2017-11-11,3766
2017-11-12,3678
2017-11-13,3678
2017-11-14,3678
2017-11-15,3552
2017-11-16,3552
2017-11-17,3552
2017-11-18,3392
2017-11-19,3392
2017-11-20,3392
2017-11-21,3237
2017-11-22,3237
2017-11-23,3237
2017-11-24,3103
2017-11-25,3103
2017-11-26,3012
2017-11-27,3012
2017-11-28,3012
2017-11-29,2907
2017-11-30,2907
2017-12-01,2806
2017-12-02,2806
2017-12-03,2806
2017-12-04,2675
2017-12-05,2675
2017-12-06,2554
2017-12-07,2554
2017-12-08,2554
2017-12-09,2490
2017-12-10,2490
2017-12-11,2383
2017-12-12,2383
2017-12-13,2383
2017-12-14,2275
2017-12-15,2275
2017-12-16,2275
2017-12-17,2167
2017-12-18,2167
2017-12-19,2167
2017-12-20,2126
2017-12-21,2126
2017-12-22,2126
2017-12-23,2061
2017-12-24,2061
2017-12-25,2061
2017-12-26,1965
2017-12-27,1965
2017-12-28,1965
2017-12-29,1870
2017-12-30,1870
2017-12-31,1849
2018-01-01,1849
2018-01-02,1849
2018-01-03,1776
2018-01-04,1776
2018-01-05,1776
2018-01-06,1839
2018-01-07,1839
2018-01-08,1869
2018-01-09,1869
2018-01-10,1862
2018-01-11,1862
2018-01-12,1885
2018-01-13,1885
2018-01-14,1880
2018-01-15,1880
2018-01-16,1805
2018-01-17,1805
2018-01-18,1755
2018-01-19,1755
2018-01-20,1755
2018-01-21,1749
2018-01-22,1749
2018-01-23,1788
2018-01-24,1788
2018-01-25,1809
2018-01-26,1809
2018-01-27,1837
2018-01-28,1871
2018-01-29,1871
2018-01-30,1869
2018-01-31,1869
2018-02-01,1833
2018-02-02,1833
2018-02-03,1764
2018-02-04,1764
2018-02-05,1815
2018-02-06,1815
2018-02-07,1738
2018-02-08,1738
2018-02-09,1814
2018-02-10,1814
2018-02-11,1762
2018-02-12,1762
2018-02-13,1755
2018-02-14,1755
2018-02-15,1704
2018-02-16,1704
2018-02-17,1745
2018-02-18,1745
2018-02-19,1733
2018-02-20,1733
2018-02-21,1737
2018-02-22,1737
2018-02-23,1741
2018-02-24,1741
2018-02-25,1783
2018-02-26,1783
2018-02-27,1805
2018-02-28,1805
2018-03-01,1805
2018-03-02,1801
2018-03-03,1801
2018-03-04,1801
2018-03-05,1809
2018-03-06,1809
2018-03-07,1806
2018-03-08,1806
2018-03-09,1768
2018-03-10,1768
2018-03-11,1731
2018-03-12,1731
2018-03-13,1731
2018-03-14,1730
2018-03-15,1730
2018-03-16,1730
2018-03-17,1756
2018-03-18,1756
2018-03-19,1756
2018-03-20,1763
2018-03-21,1763
2018-03-22,1799
2018-03-23,1799
2018-03-24,1799
2018-03-25,1785
2018-03-26,1785
2018-03-27,1810
2018-03-28,1810
2018-03-29,1810
2018-03-30,1813
2018-03-31,1813
2018-04-01,1808
2018-04-02,1808
2018-04-03,1769
2018-04-04,1769
2018-04-05,1769
2018-04-06,1759
2018-04-07,1759
2018-04-08,1759
2018-04-09,1778
2018-04-10,1778
2018-04-11,1813
2018-04-12,1813
2018-04-13,1813
2018-04-14,1820
2018-04-15,1820
2018-04-16,1836
2018-04-17,1836
2018-04-18,1823
2018-04-19,1823
2018-04-20,1823
2018-04-21,1806
2018-04-22,1806
2018-04-23,1806
2018-04-24,1803
2018-04-25,1803
2018-04-26,1803
2018-04-27,1803
2018-04-28,1803
2018-04-29,1804
2018-04-30,1804
2018-05-01,1806
2018-05-02,1806
2018-05-03,1806
2018-05-04,1820
2018-05-05,1820
2018-05-06,1911
2018-05-07,1911
2018-05-08,1911
2018-05-09,1991
2018-05-10,1991
2018-05-11,1991
2018-05-12,2066
2018-05-13,2066
2018-05-14,2066
2018-05-15,2170
2018-05-16,2170
2018-05-17,2170
2018-05-18,2244
2018-05-19,2244
2018-05-20,2244
2018-05-21,2302
2018-05-22,2302
2018-05-23,2302
2018-05-24,2377
2018-05-25,2377
2018-05-26,2428
2018-05-27,2428
2018-05-28,2428
2018-05-29,2439
2018-05-30,2439
2018-05-31,2439
2018-06-01,2552
2018-06-02,2536
2018-06-03,2536
2018-06-04,2536
2018-06-05,2419
2018-06-06,2419
2018-06-07,2305
2018-06-08,2305
2018-06-09,2305
2018-06-10,2194
2018-06-11,2194
2018-06-12,2194
2018-06-13,2087
2018-06-14,2087
2018-06-15,2087
2018-06-16,2024
2018-06-17,2024
2018-06-18,2126
2018-06-19,2126
2018-06-20,2126
2018-06-21,2186
2018-06-22,2186
2018-06-23,2186
2018-06-24,2238
2018-06-25,2238
2018-06-26,2296
2018-06-27,2296
2018-06-28,2296
2018-06-29,2298
2018-06-30,2298
2018-07-01,2298
2018-07-02,2345
2018-07-03,2345
2018-07-04,2418
2018-07-05,2418
2018-07-06,2418
2018-07-07,2440
2018-07-08,2440
2018-07-09,2541
2018-07-10,2541
2018-07-11,2547
2018-07-12,2547
2018-07-13,2528
2018-07-14,2528
2018-07-15,2545
2018-07-16,2545
2018-07-17,2662
2018-07-18,2662
2018-07-19,2662
2018-07-20,2675
2018-07-21,2675
2018-07-22,2568
2018-07-23,2568
2018-07-24,2511
2018-07-25,2511
2018-07-26,2511
2018-07-27,2467
2018-07-28,2467
2018-07-29,2582
2018-07-30,2582
2018-07-31,2583
2018-08-01,2583
2018-08-02,2615
2018-08-03,2615
2018-08-04,2714
2018-08-05,2714
2018-08-06,2749
2018-08-07,2749
2018-08-08,2856
2018-08-09,2856
2018-08-10,2856
2018-08-11,2856
2018-08-12,2854
2018-08-14,2916
2018-08-16,2916
2018-08-17,3026
2018-08-18,3026
2018-08-19,3026
2018-08-20,3026
2018-08-21,3093
2018-08-22,3093
2018-08-23,3184
2018-08-24,3184
2018-08-25,3192
2018-08-26,3192
2018-08-27,3253
2018-08-28,3253
2018-08-29,3353
2018-08-30,3353
2018-08-31,3311
2018-09-01,3311
2018-09-02,3254
2018-09-03,3254
2018-09-04,3272
2018-09-05,3272
2018-09-06,3239
2018-09-07,3215
2018-09-08,3215
2018-09-09,3065
2018-09-10,3065
2018-09-11,3191
2018-09-12,3191
2018-09-13,3160
2018-09-14,3160
2018-09-15,3318
2018-09-16,3318
2018-09-17,3318
2018-09-18,3396
2018-09-19,3396
2018-09-20,3555
2018-09-21,3555
2018-09-22,3733
2018-09-23,3733
2018-09-24,3901
2018-09-25,3901
2018-09-26,4097
2018-09-27,4097
2018-09-28,4097
2018-09-29,3940
2018-09-30,3940
2018-10-01,4019
2018-10-02,4019
2018-10-03,3858
2018-10-04,3858
2018-10-05,3858
2018-10-06,3700
2018-10-07,3700
2018-10-08,3866
2018-10-09,3866
2018-10-10,4060
2018-10-11,4060
2018-10-12,4060
2018-10-13,4177
2018-10-14,4177
2018-10-15,4331
2018-10-16,4331
2018-10-17,4139
2018-10-18,4139
2018-10-19,4127
2018-10-20,4127
2018-10-21,4127
2018-10-22,4144
2018-10-23,4144
2018-10-24,4144
2018-10-25,4183
2018-10-26,4183
2018-10-27,4111
2018-10-28,4111
2018-10-29,4106
2018-10-30,4106
2018-10-31,4102
2018-11-01,4102
2018-11-03,4105
2018-11-04,4113
2018-11-05,4143
2018-11-06,4143
2018-11-07,4205
2018-11-08,4172
2018-11-09,4172
2018-11-10,4356
2018-11-11,4489
2018-11-12,4382
2018-11-13,4507
2018-11-14,4507
2018-11-15,4583
2018-11-16,4566
2018-11-17,4568
2018-11-18,4413
2018-11-19,4413
2018-11-20,4245
2018-11-21,4245
2018-11-22,4266
2018-11-23,4198
2018-11-24,4152
2018-11-25,4148
2018-11-26,4148
2018-11-27,4125
2018-11-28,4196
2018-11-29,4122
2018-12-01,4122
2018-12-02,4129
2018-12-03,4129
2018-12-04,4122
2018-12-05,4179
2018-12-07,4274
2018-12-09,4182
2018-12-10,4154
2018-12-11,4154
2018-12-12,4125
2018-12-13,4112
2018-12-14,4112
2018-12-15,4122
2018-12-16,4111
2018-12-17,4111
2018-12-18,4115
2018-12-19,4115
2018-12-20,4150
2018-12-21,4193
2018-12-22,4193
2018-12-23,4196
2018-12-24,4109
2018-12-25,4109
2018-12-26,4106
2018-12-27,4111
2018-12-28,4111
2018-12-29,4126
2018-12-30,4126
2018-12-31,4140
2019-01-01,4140
2019-01-02,4122
2019-01-03,4124
2019-01-04,4124
2019-01-05,4111
2019-01-06,4121
2019-01-08,4174
2019-01-10,4191
2019-01-11,4191
2019-01-12,4112
2019-01-13,4112
2019-01-14,4104
2019-01-15,4117
2019-01-16,4117
2019-01-17,4106
2019-01-18,4106
2019-01-19,4023
2019-01-20,3838
2019-01-21,3838
2019-01-22,3836
2019-01-23,3938
2019-01-24,3938
2019-01-25,3868
2019-01-26,3868
2019-01-27,3805
2019-01-28,3805
2019-01-29,3649
2019-01-30,3635
2019-01-31,3635
2019-02-01,3544
2019-02-02,3544
2019-02-03,3418
2019-02-04,3418
2019-02-05,3281
2019-02-06,3281
2019-02-07,3136
2019-02-08,2995
2019-02-09,2875
2019-02-10,2875
2019-02-11,2779
2019-02-12,2779
2019-02-13,2706
2019-02-14,2706
2019-02-15,2582
2019-02-16,2582
2019-02-17,2490
2019-02-18,2394
2019-02-19,2318
2019-02-20,2318
2019-02-21,2205
2019-02-22,2205
2019-02-23,2280
2019-02-24,2371
2019-02-25,2487
2019-02-26,2487
2019-02-27,2580
2019-02-28,2580
2019-03-01,2698
2019-03-02,2657
2019-03-03,2530
2019-03-04,2551
2019-03-05,2673
2019-03-06,2804
2019-03-07,2731
2019-03-08,2731
2019-03-09,2868
2019-03-10,3012
2019-03-11,3012
2019-03-12,3117
2019-03-13,3117
2019-03-14,3162
