date_obj,Armadyl%20page%201 price
2015-09-08,186815
2015-09-09,186815
2015-09-10,180571
2015-09-11,180571
2015-09-12,176980
2015-09-13,176980
2015-09-14,177428
2015-09-15,185431
2015-09-16,185431
2015-09-17,190619
2015-09-18,190619
2015-09-19,199559
2015-09-20,199559
2015-09-21,208438
2015-09-22,208438
2015-09-23,218716
2015-09-24,218716
2015-09-25,228944
2015-09-27,239995
2015-09-28,239995
2015-09-29,247131
2015-09-30,246066
2015-10-05,249780
2015-10-06,249780
2015-10-07,261999
2015-10-08,261999
2015-10-09,275099
2015-10-10,275099
2015-10-11,288787
2015-10-12,288787
2015-10-13,301403
2015-10-14,301403
2015-10-15,314337
2015-10-16,314337
2015-10-17,325851
2015-10-18,325851
2015-10-19,327782
2015-10-20,327782
2015-10-22,315629
2015-10-23,303889
2015-10-24,303889
2015-10-25,293364
2015-10-26,293364
2015-10-27,293843
2015-10-28,293843
2015-10-29,307681
2015-10-30,307681
2015-10-31,318274
2015-11-01,318274
2015-11-02,304934
2015-11-03,304934
2015-11-04,292837
2015-11-05,292837
2015-11-06,282153
2015-11-07,271360
2015-11-08,271360
2015-11-09,271029
2015-11-10,271029
2015-11-11,273206
2015-11-12,273206
2015-11-13,273206
2015-11-14,280572
2015-11-15,280572
2015-11-16,282234
2015-11-17,282234
2015-11-18,290110
2015-11-19,290110
2015-11-20,285131
2015-11-21,285131
2015-11-22,282164
2015-11-23,282164
2015-11-24,286423
2015-11-25,287775
2015-11-26,287775
2015-11-27,284759
2015-11-28,284759
2015-11-29,279378
2015-11-30,279378
2015-12-01,267358
2015-12-02,267358
2015-12-03,258457
2015-12-04,258457
2015-12-05,250263
2015-12-06,241818
2015-12-07,241818
2015-12-08,233522
2015-12-09,226284
2015-12-10,226284
2015-12-11,221510
2015-12-12,221510
2015-12-13,217335
2015-12-14,217335
2015-12-15,221785
2015-12-16,221785
2015-12-17,229232
2015-12-18,229232
2015-12-19,237711
2015-12-20,237711
2015-12-21,245690
2015-12-22,245690
2015-12-23,257451
2015-12-24,257451
2015-12-25,262515
2015-12-26,262515
2015-12-27,272296
2015-12-28,272296
2015-12-29,285436
2015-12-30,296329
2015-12-31,296329
2016-01-01,292527
2016-01-02,292527
2016-01-03,286836
2016-01-04,281427
2016-01-05,281427
2016-01-06,284171
2016-01-07,284171
2016-01-08,275121
2016-01-09,275121
2016-01-10,263441
2016-01-11,263441
2016-01-12,251633
2016-01-13,251633
2016-01-14,239404
2016-01-15,229567
2016-01-16,229567
2016-01-17,222143
2016-01-18,216470
2016-01-19,216470
2016-01-20,217601
2016-01-21,217601
2016-01-22,211254
2016-01-23,211254
2016-01-24,214747
2016-01-25,217641
2016-01-26,217641
2016-01-27,211201
2016-01-28,211201
2016-01-29,206206
2016-01-30,206206
2016-01-31,208380
2016-02-01,211898
2016-02-02,211898
2016-02-03,211842
2016-02-04,211842
2016-02-05,209202
2016-02-06,200924
2016-02-07,200924
2016-02-08,191683
2016-02-09,191683
2016-02-10,187124
2016-02-11,187124
2016-02-12,179608
2016-02-13,178774
2016-02-14,178774
2016-02-15,185953
2016-02-16,185953
2016-02-17,193690
2016-02-18,193690
2016-02-19,195502
2016-02-20,196089
2016-02-21,201924
2016-02-22,201924
2016-02-23,205094
2016-02-24,205094
2016-02-25,200001
2016-02-26,200001
2016-02-27,190855
2016-02-28,190855
2016-02-29,181312
2016-03-01,172802
2016-03-02,172802
2016-03-03,172474
2016-03-04,180554
2016-03-05,189284
2016-03-06,198377
2016-03-07,198377
2016-03-08,208259
2016-03-09,213437
2016-03-10,209915
2016-03-11,209915
2016-03-12,200361
2016-03-13,200361
2016-03-14,193825
2016-03-15,192672
2016-03-16,199868
2016-03-17,199868
2016-03-18,201466
2016-03-19,201466
2016-03-20,205983
2016-03-21,205983
2016-03-22,210520
2016-03-23,213794
2016-03-24,213794
2016-03-25,216028
2016-03-26,217339
2016-03-27,217339
2016-03-28,223926
2016-03-29,223926
2016-03-30,222603
2016-03-31,222603
2016-04-01,216452
2016-04-02,216452
2016-04-03,213394
2016-04-04,213394
2016-04-05,208869
2016-04-06,210390
2016-04-07,210390
2016-04-08,205793
2016-04-09,195997
2016-04-10,187161
2016-04-11,187161
2016-04-12,188047
2016-04-13,188047
2016-04-14,189359
2016-04-15,186835
2016-04-16,187276
2016-04-17,191142
2016-04-18,191651
2016-04-19,191651
2016-04-20,191813
2016-04-21,191813
2016-04-22,186843
2016-04-23,182842
2016-04-24,175712
2016-04-25,169320
2016-04-26,169320
2016-04-27,163642
2016-04-28,163642
2016-04-29,158807
2016-04-30,152606
2016-05-01,152606
2016-05-02,151109
2016-05-03,156672
2016-05-04,156672
2016-05-05,162955
2016-05-06,162955
2016-05-07,169809
2016-05-08,169809
2016-05-09,166470
2016-05-10,163716
2016-05-11,163716
2016-05-12,161277
2016-05-13,159208
2016-05-14,159208
2016-05-15,156472
2016-05-16,156472
2016-05-17,159735
2016-05-18,160075
2016-05-19,160075
2016-05-22,167648
2016-05-23,176017
2016-05-24,184052
2016-05-25,184052
2016-05-26,191260
2016-05-27,192873
2016-05-28,192873
2016-05-29,199993
2016-05-30,199993
2016-05-31,209934
2016-06-01,218689
2016-06-02,218689
2016-06-03,219311
2016-06-04,221377
2016-06-05,221377
2016-06-06,228231
2016-06-07,228231
2016-06-08,239450
2016-06-09,242947
2016-06-10,250059
2016-06-11,250059
2016-06-12,245227
2016-06-13,245227
2016-06-14,238948
2016-06-15,238948
2016-06-16,237216
2016-06-17,236599
2016-06-18,236599
2016-06-19,237086
2016-06-20,230336
2016-06-21,229085
2016-06-22,228715
2016-06-23,226063
2016-06-24,226063
2016-06-25,224287
2016-06-26,224287
2016-06-27,225915
2016-06-28,224211
2016-06-29,224211
2016-06-30,229225
2016-07-01,229271
2016-07-02,229271
2016-07-03,236999
2016-07-04,248795
2016-07-05,248795
2016-07-06,246280
2016-07-07,234745
2016-07-08,225394
2016-07-09,217784
2016-07-10,207462
2016-07-11,197308
2016-07-12,188970
2016-07-13,182975
2016-07-14,175505
2016-07-15,173303
2016-07-16,176292
2016-07-17,173492
2016-07-18,165664
2016-07-23,143880
2016-07-24,146659
2016-07-25,145990
2016-07-26,145990
2016-07-27,142480
2016-07-28,142480
2016-07-29,143728
2016-07-30,150215
2016-07-31,150215
2016-08-01,157146
2016-08-02,162222
2016-08-03,169570
2016-08-04,169570
2016-08-05,177354
2016-08-06,185336
2016-08-07,193896
2016-08-08,193896
2016-08-09,203500
2016-08-10,212891
2016-08-11,212891
2016-08-12,222379
2016-08-13,222379
2016-08-14,233182
2016-08-15,241131
2016-08-16,241131
2016-08-17,235510
2016-08-18,235510
2016-08-19,230857
2016-08-20,221688
2016-08-21,221688
2016-08-22,210710
2016-08-23,200174
2016-08-24,200174
2016-08-25,190165
2016-08-26,190165
2016-08-28,180946
2016-08-31,178152
2016-09-01,186353
2016-09-02,186353
2016-09-03,192232
2016-09-04,193873
2016-09-05,200403
2016-09-06,200403
2016-09-07,196339
2016-09-08,196339
2016-09-09,187677
2016-09-10,184169
2016-09-11,184169
2016-09-12,189908
2016-09-13,198410
2016-09-14,198410
2016-09-15,207881
2016-09-16,207881
2016-09-17,217831
2016-09-18,217831
2016-09-19,228407
2016-09-20,228407
2016-09-21,230996
2016-09-22,228422
2016-09-23,228422
2016-09-24,239546
2016-09-25,251524
2016-09-26,251524
2016-09-27,264067
2016-09-28,274694
2016-09-29,274694
2016-09-30,282408
2016-10-01,282408
2016-10-02,273999
2016-10-03,273999
2016-10-04,271708
2016-10-05,271708
2016-10-06,259995
2016-10-07,259995
2016-10-08,258594
2016-10-09,258594
2016-10-10,258742
2016-10-11,258742
2016-10-12,256342
2016-10-13,256342
2016-10-14,250702
2016-10-15,248501
2016-10-16,248501
2016-10-17,249075
2016-10-18,249075
2016-10-19,252898
2016-10-20,252898
2016-10-21,248668
2016-10-22,248668
2016-10-23,244284
2016-10-24,241924
2016-10-25,241924
2016-10-26,235324
2016-10-27,235324
2016-10-28,226384
2016-10-29,222874
2016-10-30,222874
2016-10-31,222609
2016-11-01,222609
2016-11-02,225831
2016-11-03,225831
2016-11-04,228227
2016-11-05,228227
2016-11-06,229960
2016-11-07,229960
2016-11-08,234572
2016-11-09,234572
2016-11-10,242395
2016-11-11,242395
2016-11-12,236240
2016-11-13,236240
2016-11-14,227873
2016-11-15,227873
2016-12-07,325960
2016-12-08,330199
2016-12-09,321355
2016-12-10,321355
2016-12-11,310547
2016-12-12,299370
2016-12-13,299370
2016-12-14,295111
2016-12-15,295111
2016-12-16,303698
2016-12-17,318039
2016-12-18,318039
2016-12-19,320058
2016-12-20,312972
2016-12-21,300420
2016-12-22,300420
2016-12-23,296764
2016-12-24,296764
2016-12-25,307983
2016-12-26,307983
2016-12-27,318045
2016-12-28,330925
2016-12-29,334730
2016-12-30,339670
2016-12-31,335781
2017-01-01,335781
2017-01-02,332902
2017-01-03,332902
2017-01-04,319998
2017-01-05,319998
2017-01-06,303998
2017-01-07,288872
2017-01-08,274789
2017-01-09,271018
2017-01-10,263813
2017-01-11,267282
2017-01-12,270318
2017-01-13,270318
2017-01-14,270710
2017-01-15,277228
2017-01-16,280604
2017-01-17,281866
2017-01-18,281501
2017-01-19,281501
2017-01-20,282186
2017-01-21,280208
2017-01-22,283392
2017-01-23,287644
2017-01-27,313025
2017-01-28,309869
2017-01-29,300099
2017-01-30,300099
2017-01-31,292810
2017-02-01,282171
2017-02-02,272987
2017-02-03,272987
2017-02-04,260914
2017-02-05,256203
2017-02-06,249206
2017-02-07,247965
2017-02-08,244884
2017-02-09,244884
2017-02-10,238399
2017-02-11,232045
2017-02-12,232045
2017-02-13,225550
2017-02-14,217835
2017-02-15,217835
2017-02-16,220316
2017-02-18,220100
2017-02-19,216781
2017-02-20,223624
2017-02-21,229764
2017-02-22,229764
2017-02-23,235584
2017-02-24,235584
2017-02-25,230832
2017-02-26,230832
2017-02-27,224222
2017-02-28,221068
2017-03-01,221068
2017-03-02,228285
2017-03-03,238886
2017-03-04,250828
2017-03-05,262573
2017-03-06,275702
2017-03-07,288580
2017-03-08,288580
2017-03-09,298855
2017-03-10,305892
2017-03-11,312874
2017-03-12,323267
2017-03-13,321764
2017-03-14,330886
2017-03-15,330545
2017-03-16,334422
2017-03-17,330119
2017-03-18,330119
2017-03-19,332717
2017-03-20,330747
2017-03-21,327677
2017-03-22,321958
2017-03-23,314069
2017-03-24,312165
2017-03-25,312165
2017-03-26,313140
2017-03-27,313241
2017-03-28,313241
2017-03-29,321975
2017-03-30,330112
2017-03-31,339588
2017-04-01,339588
2017-04-02,341440
2017-04-03,331063
2017-04-04,324901
2017-04-05,324901
2017-04-12,317007
2017-04-13,321372
2017-04-14,321372
2017-04-15,320151
2017-04-16,320419
2017-04-17,317978
2017-04-18,319859
2017-04-19,317131
2017-04-20,317131
2017-04-21,314021
2017-04-22,314021
2017-04-23,311833
2017-04-24,311833
2017-04-25,299337
2017-04-26,299337
2017-04-27,289988
2017-04-28,300698
2017-04-29,315040
2017-04-30,323980
2017-05-01,323980
2017-05-02,323621
2017-05-03,323621
2017-05-04,316294
2017-05-05,300588
2017-05-06,285854
2017-05-07,271606
2017-05-08,258395
2017-05-09,246248
2017-05-10,234806
2017-05-11,223131
2017-05-12,211974
2017-05-13,205461
2017-05-14,205104
2017-05-15,205104
2017-05-16,212811
2017-05-17,212811
2017-05-18,218854
2017-05-19,218854
2017-05-20,225952
2017-05-21,225952
2017-05-22,235588
2017-05-23,238502
2017-05-24,235368
2017-05-25,235368
2017-05-26,225981
2017-05-27,216265
2017-05-28,213874
2017-05-29,210404
2017-05-30,213792
2017-05-31,211286
2017-06-01,208231
2017-06-02,202002
2017-06-03,202002
2017-06-04,198085
2017-06-05,190645
2017-06-06,186389
2017-06-07,192182
2017-06-08,192182
2017-06-09,196908
2017-06-10,195239
2017-06-11,203050
2017-06-12,203050
2017-06-13,212321
2017-06-14,222938
2017-06-15,222938
2017-06-16,232610
2017-06-17,232610
2017-06-18,239446
2017-06-19,239446
2017-06-20,244585
2017-06-21,251831
2017-06-22,251831
2017-06-23,260787
2017-06-24,260003
2017-06-25,260003
2017-06-26,250021
2017-06-27,247821
2017-06-28,247821
2017-06-29,237101
2017-06-30,227352
2017-07-01,227352
2017-07-02,230727
2017-07-03,229510
2017-07-04,222116
2017-07-05,222116
2017-07-06,216798
2017-07-07,216798
2017-07-08,209674
2017-07-09,202133
2017-07-13,188052
2017-07-14,179811
2017-07-15,179811
2017-07-16,172358
2017-07-17,166885
2017-07-18,166885
2017-07-19,162798
2017-07-20,166999
2017-07-21,165457
2017-07-22,163662
2017-07-23,164951
2017-07-24,164951
2017-07-25,165976
2017-07-26,167027
2017-07-27,172775
2017-07-28,172775
2017-07-29,181414
2017-07-30,190147
2017-07-31,190147
2017-08-01,198987
2017-08-02,208771
2017-08-03,208771
2017-08-04,218987
2017-08-05,228864
2017-08-06,228864
2017-08-07,227757
2017-08-08,227757
2017-08-09,222183
2017-08-10,212752
2017-08-11,212752
2017-08-12,203502
2017-08-13,203502
2017-08-14,201261
2017-08-15,202804
2017-08-16,202804
2017-08-17,210395
2017-08-18,210395
2017-08-19,214504
2017-08-20,213371
2017-08-21,213371
2017-08-22,222129
2017-08-23,222129
2017-08-24,231680
2017-08-25,231680
2017-08-26,237100
2017-08-27,245410
2017-08-28,245410
2017-08-29,257269
2017-08-30,270133
2017-08-31,270133
2017-09-01,282480
2017-09-02,292330
2017-09-03,292330
2017-09-04,296180
2017-09-05,300946
2017-09-06,300946
2017-09-07,307065
2017-09-08,307065
2017-09-09,311582
2017-09-10,326823
2017-09-11,340944
2017-09-12,340944
2017-09-13,357028
2017-09-14,369901
2017-09-15,369901
2017-09-16,371865
2017-09-17,356367
2017-09-18,356367
2017-09-19,343799
2017-09-20,337610
2017-09-22,335944
2017-09-23,335944
2017-09-24,333445
2017-09-25,333445
2017-09-26,325870
2017-09-27,325870
2017-09-28,314024
2017-09-29,317652
2017-09-30,317652
2017-10-01,315316
2017-10-02,307241
2017-10-03,307241
2017-10-04,295702
2017-10-05,284621
2017-10-06,271699
2017-10-07,268996
2017-10-08,259732
2017-10-09,252469
2017-10-10,247589
2017-10-11,247589
2017-10-12,243079
2017-10-13,236497
2017-10-14,229330
2017-10-15,229330
2017-10-16,224708
2017-10-17,224708
2017-10-18,218764
2017-10-19,218764
2017-10-20,211575
2017-10-21,211575
2017-10-22,203760
2017-10-23,203760
2017-10-24,199832
2017-10-25,196839
2017-10-26,196839
2017-10-27,194729
2017-10-28,194729
2017-10-29,197176
2017-10-30,194233
2017-10-31,191341
2017-11-01,191341
2017-11-02,186215
2017-11-03,186215
2017-11-04,179222
2017-11-05,179222
2017-11-06,172704
2017-11-07,172704
2017-11-08,164460
2017-11-09,157447
2017-11-10,157447
2017-11-11,154142
2017-11-12,154300
2017-11-13,154300
2017-11-14,148301
2017-11-15,148301
2017-11-16,143783
2017-11-17,138238
2017-11-18,138238
2017-11-19,138403
2017-11-20,141787
2017-11-21,145666
2017-11-22,145666
2017-11-23,150651
2017-11-24,150651
2017-11-25,149191
2017-11-26,152306
2017-11-27,152306
2017-11-28,157871
2017-11-29,163479
2017-11-30,163479
2017-12-01,170788
2017-12-02,170788
2017-12-03,172555
2017-12-04,172555
2017-12-05,179059
2017-12-06,186975
2017-12-07,185096
2017-12-08,185096
2017-12-09,180164
2017-12-10,176376
2017-12-11,178398
2017-12-12,178398
2017-12-13,186522
2017-12-14,186522
2017-12-15,194336
2017-12-16,194336
2017-12-17,195102
2017-12-18,198164
2017-12-19,198164
2017-12-20,195937
2017-12-21,202994
2017-12-22,202994
2017-12-23,197892
2017-12-24,197892
2017-12-25,198074
2017-12-26,193751
2017-12-27,201275
2017-12-28,201275
2017-12-29,203466
2017-12-30,197035
2017-12-31,197035
2018-01-01,193661
2018-01-02,202153
2018-01-03,204183
2018-01-04,204183
2018-01-05,206837
2018-01-06,210380
2018-01-07,206746
2018-01-08,201002
2018-01-09,196159
2018-01-10,196159
2018-01-11,190768
2018-01-12,182177
2018-01-13,174888
2018-01-14,178116
2018-01-15,177653
2018-01-16,171379
2018-01-17,173771
2018-01-18,168563
2018-01-19,168563
2018-01-20,162144
2018-01-21,154990
2018-01-22,150278
2018-01-23,150481
2018-01-24,151267
2018-01-25,152605
2018-01-26,155160
2018-01-27,158920
2018-01-29,161472
2018-01-30,157402
2018-01-31,154231
2018-02-01,152160
2018-02-02,152508
2018-02-03,155707
2018-02-04,162399
2018-02-05,168089
2018-02-06,167244
2018-02-07,168251
2018-02-08,162325
2018-02-09,158115
2018-02-10,150919
2018-02-11,146173
2018-02-12,146094
2018-02-13,142088
2018-02-14,139175
2018-02-15,133704
2018-02-16,138213
2018-02-17,140846
2018-02-18,141086
2018-02-19,144905
2018-02-20,144837
2018-02-21,143529
2018-02-22,138735
2018-02-23,133751
2018-02-24,132519
2018-02-25,133334
2018-02-26,131442
2018-02-27,128799
2018-02-28,130910
2018-03-01,131150
2018-03-02,131851
2018-03-03,134980
2018-03-04,140308
2018-03-05,147173
2018-03-06,154346
2018-03-07,160350
2018-03-08,164094
2018-03-09,157681
2018-03-10,151290
2018-03-11,154810
2018-03-12,157763
2018-03-13,155738
2018-03-14,151080
2018-03-15,146950
2018-03-16,140324
2018-03-17,135432
2018-03-18,129619
2018-03-20,127324
2018-03-22,121910
2018-03-23,119386
2018-03-24,119370
2018-03-25,123459
2018-03-26,129055
2018-03-27,134066
2018-03-28,138375
2018-03-29,142266
2018-03-30,145961
2018-03-31,148407
2018-04-01,151624
2018-04-02,151680
2018-04-03,153306
2018-04-04,148385
2018-04-05,145957
2018-04-06,148830
2018-04-07,153134
2018-04-08,150133
2018-04-09,145305
2018-04-10,143489
2018-04-11,139595
2018-04-12,138252
2018-04-13,141997
2018-04-14,147868
2018-04-15,151970
2018-04-16,152851
2018-04-17,153980
2018-04-18,150242
2018-04-19,146271
2018-04-20,141485
2018-04-21,139975
2018-04-22,142146
2018-04-23,142258
2018-04-24,142487
2018-04-25,141926
2018-04-26,137606
2018-04-27,138070
2018-04-28,134061
2018-04-29,134880
2018-04-30,140212
2018-05-01,142648
2018-05-02,142058
2018-05-03,137273
2018-05-04,136189
2018-05-05,132275
2018-05-06,132275
2018-05-07,134716
2018-05-08,134439
2018-05-09,138551
2018-05-10,143300
2018-05-11,148684
2018-05-12,148316
2018-05-13,149935
2018-05-14,148813
2018-05-15,144436
2018-05-16,141719
2018-05-17,143269
2018-05-18,141190
2018-05-19,145300
2018-05-20,142166
2018-05-21,142924
2018-05-22,143729
2018-05-23,148761
2018-05-24,152824
2018-05-25,154523
2018-05-26,153058
2018-05-27,150250
2018-05-28,152497
2018-05-29,151594
2018-05-30,149965
2018-05-31,148667
2018-06-01,147667
2018-06-02,149225
2018-06-03,148874
2018-06-04,155774
2018-06-05,163090
2018-06-06,164580
2018-06-07,158620
2018-06-08,154695
2018-06-09,152464
2018-06-10,150673
2018-06-11,156809
2018-06-12,157722
2018-06-13,159490
2018-06-14,163187
2018-06-15,166156
2018-06-16,161741
2018-06-17,156487
2018-06-18,155345
2018-06-19,151881
2018-06-20,151881
2018-06-21,147965
2018-06-22,146891
2018-06-23,144801
2018-06-24,144010
2018-06-25,140050
2018-06-26,137790
2018-06-27,140489
2018-06-28,142004
2018-06-29,148329
2018-06-30,155520
2018-07-01,162751
2018-07-02,170889
2018-07-03,179162
2018-07-04,187959
2018-07-05,196338
2018-07-06,193883
2018-07-07,196690
2018-07-08,192632
2018-07-09,191347
2018-07-10,193474
2018-07-11,189488
2018-07-12,186641
2018-07-13,187919
2018-07-14,189948
2018-07-15,189733
2018-07-16,195334
2018-07-17,204950
2018-07-18,212678
2018-07-19,216899
2018-07-20,219694
2018-07-21,227086
2018-07-22,229493
2018-07-23,233641
2018-07-24,238485
2018-07-25,243759
2018-07-26,238760
2018-07-27,240699
2018-07-28,249809
2018-07-29,258971
2018-07-30,268555
2018-07-31,271056
2018-08-01,274132
2018-08-02,277519
2018-08-03,279836
2018-08-04,276821
2018-08-05,283036
2018-08-06,282272
2018-08-07,277754
2018-08-08,279027
2018-08-09,281023
2018-08-10,273913
2018-08-11,268818
2018-08-12,272396
2018-08-14,257650
2018-08-16,241251
2018-08-17,232326
2018-08-18,227305
2018-08-19,224007
2018-08-20,226096
2018-08-21,230735
2018-08-22,227578
2018-08-23,219873
2018-08-24,216513
2018-08-25,214850
2018-08-26,218823
2018-08-27,227133
2018-08-28,225778
2018-08-29,226600
2018-08-30,225254
2018-08-31,229146
2018-09-01,237481
2018-09-02,248574
2018-09-03,258037
2018-09-04,260935
2018-09-05,263639
2018-09-06,257433
2018-09-07,254196
2018-09-08,249845
2018-09-09,239369
2018-09-10,229079
2018-09-11,226117
2018-09-12,223157
2018-09-13,220731
2018-09-14,224374
2018-09-15,219151
2018-09-16,213129
2018-09-17,211055
2018-09-18,211186
2018-09-19,203883
2018-09-20,198349
2018-09-21,193379
2018-09-22,191654
2018-09-23,192915
2018-09-24,195620
2018-09-25,199745
2018-09-26,207437
2018-09-27,214464
2018-09-28,218834
2018-09-29,215771
2018-09-30,217410
2018-10-01,223158
2018-10-02,231189
2018-10-03,242048
2018-10-04,248825
2018-10-05,260485
2018-10-06,272153
2018-10-07,285761
2018-10-08,293260
2018-10-09,283841
2018-10-10,270204
2018-10-11,262033
2018-10-12,253290
2018-10-13,254267
2018-10-14,248587
2018-10-15,242310
2018-10-16,232581
2018-10-17,226047
2018-10-18,222018
2018-10-19,222018
2018-10-20,228656
2018-10-21,230879
2018-10-22,234922
2018-10-23,224619
2018-10-24,224110
2018-10-25,218947
2018-10-26,209492
2018-10-27,200667
2018-10-28,194435
2018-10-29,187048
2018-10-30,183566
2018-10-31,181519
2018-11-01,183354
2018-11-03,194409
2018-11-04,199825
2018-11-05,204908
2018-11-06,213772
2018-11-07,219454
2018-11-08,223757
2018-11-09,233716
2018-11-10,245007
2018-11-11,257084
2018-11-12,269817
2018-11-13,282185
2018-11-14,292745
2018-11-15,305033
2018-11-16,319714
2018-11-17,333183
2018-11-18,346898
2018-11-19,349394
2018-11-20,341763
2018-11-21,330250
2018-11-22,316913
2018-11-23,311568
2018-11-24,299748
2018-11-25,301917
2018-11-26,308975
2018-11-27,317271
2018-11-28,329827
2018-11-29,345583
2018-12-01,365317
2018-12-02,371784
2018-12-03,369598
2018-12-04,362512
2018-12-05,363092
2018-12-07,360250
2018-12-09,346202
2018-12-10,337932
2018-12-11,326183
2018-12-12,316818
2018-12-13,302578
2018-12-14,290921
2018-12-15,286113
2018-12-16,278175
2018-12-17,271342
2018-12-18,263691
2018-12-19,257681
2018-12-20,255133
2018-12-21,254375
2018-12-22,265407
2018-12-23,275132
2018-12-24,287261
2018-12-25,300807
2018-12-26,305128
2018-12-27,318386
2018-12-28,332404
2018-12-29,346532
2018-12-30,355368
2018-12-31,353630
2019-01-01,341201
2019-01-02,336389
2019-01-03,333112
2019-01-04,323103
2019-01-05,323418
2019-01-06,315731
2019-01-08,301969
2019-01-10,282867
2019-01-11,268826
2019-01-12,257056
2019-01-13,248558
2019-01-14,241617
2019-01-15,239765
2019-01-16,243260
2019-01-17,245782
2019-01-18,242341
2019-01-19,245771
2019-01-20,243481
2019-01-21,238428
2019-01-22,243949
2019-01-23,242681
2019-01-24,249860
2019-01-25,259480
2019-01-26,270700
2019-01-27,283915
2019-01-28,292696
2019-01-29,292960
2019-01-30,283042
2019-01-31,273878
2019-02-01,263471
2019-02-02,254338
2019-02-03,248963
2019-02-04,246179
2019-02-05,242701
2019-02-06,246750
2019-02-07,243326
2019-02-08,236459
2019-02-09,237945
2019-02-10,243426
2019-02-11,244624
2019-02-12,248051
2019-02-13,251019
2019-02-14,255465
2019-02-15,262519
2019-02-16,263792
2019-02-17,264390
2019-02-18,268795
2019-02-19,273435
2019-02-20,273317
2019-02-21,272592
2019-02-22,276152
2019-02-23,280561
2019-02-24,283754
2019-02-25,280819
2019-02-26,281477
2019-02-27,284748
2019-02-28,278888
2019-03-01,277070
2019-03-02,275452
2019-03-03,273456
2019-03-04,272346
2019-03-05,272400
2019-03-06,269927
2019-03-07,263648
2019-03-08,259844
2019-03-09,257385
2019-03-10,249634
2019-03-11,245284
2019-03-12,243913
2019-03-13,243360
2019-03-14,235554
2019-03-15,230538
2019-03-16,225983
2019-03-17,223378
2019-03-18,225330
2019-03-19,226254
2019-03-20,222100
2019-03-21,218254
