date_obj,Mummy's%20hands price
2017-06-18,1050007
2017-06-19,1050007
2017-06-20,1050007
2017-06-21,1050007
2017-06-22,1050007
2017-06-23,1001143
2017-06-24,1001143
2017-06-25,1001143
2017-06-26,1001143
2017-06-27,1001143
2017-06-28,1001143
2017-06-29,1001143
2017-06-30,1001143
2017-07-01,1001143
2017-07-02,1001143
2017-07-03,1001143
2017-07-04,1001143
2017-07-05,1001143
2017-07-06,1001143
2017-07-07,1001143
2017-07-08,1001143
2017-07-13,1001143
2017-07-14,1001143
2017-07-15,1001143
2017-07-16,1001143
2017-07-17,1001143
2017-07-18,1001143
2017-07-19,1001143
2017-07-20,1001143
2017-07-21,1001143
2017-07-22,1001143
2017-07-23,1001143
2017-07-24,1001143
2017-07-25,1001143
2017-07-26,1001143
2017-07-27,1001143
2017-07-28,1001143
2017-07-29,1001143
2017-07-30,1001143
2017-07-31,1001143
2017-08-01,1001143
2017-08-02,1001143
2017-08-03,1001143
2017-08-04,1001143
2017-08-05,1001143
2017-08-06,1001143
2017-08-09,1001143
2017-08-10,1001143
2017-08-11,1001143
2017-08-12,1001143
2017-08-13,1001143
2017-08-14,1001143
2017-08-15,1001143
2017-08-16,1001143
2017-08-17,951085
2017-08-18,951085
2017-08-19,951085
2017-08-20,951085
2017-08-22,951085
2017-08-23,951085
2017-08-24,951085
2017-08-25,951085
2017-08-26,951085
2017-08-27,951085
2017-08-28,951085
2017-08-29,951085
2017-08-30,951085
2017-08-31,951085
2017-09-01,951085
2017-09-02,951085
2017-09-03,951085
2017-09-04,951085
2017-09-05,951085
2017-09-06,951085
2017-09-07,951085
2017-09-08,951085
2017-09-09,951085
2017-09-10,951085
2017-09-11,951085
2017-09-12,951085
2017-09-13,951085
2017-09-14,951085
2017-09-15,951085
2017-09-16,951085
2017-09-17,951085
2017-09-19,951085
2017-09-20,951085
2017-09-21,951085
2017-09-22,951085
2017-09-23,951085
2017-09-24,951085
2017-09-25,951085
2017-09-26,951085
2017-09-27,951085
2017-09-28,951085
2017-09-29,951085
2017-09-30,951085
2017-10-01,951085
2017-10-02,951085
2017-10-03,951085
2017-10-04,951085
2017-10-05,951085
2017-10-06,951085
2017-10-07,951085
2017-10-08,951085
2017-10-09,951085
2017-10-10,951085
2017-10-11,951085
2017-10-12,951085
2017-10-13,951085
2017-10-14,951085
2017-10-15,951085
2017-10-16,951085
2017-10-17,951085
2017-10-18,951085
2017-10-19,951085
2017-10-20,951085
2017-10-21,904238
2017-10-22,904238
2017-10-23,904238
2017-10-24,904238
2017-10-25,904238
2017-10-26,904238
2017-10-27,904238
2017-10-28,904238
2017-10-29,904238
2017-10-30,904238
2017-10-31,904238
2017-11-01,904238
2017-11-02,904238
2017-11-03,904238
2017-11-04,904238
2017-11-05,904238
2017-11-06,904238
2017-11-07,904238
2017-11-08,904238
2017-11-09,904238
2017-11-10,904238
2017-11-11,904238
2017-11-12,904238
2017-11-13,904238
2017-11-14,904238
2017-11-15,904238
2017-11-16,904238
2017-11-17,904238
2017-11-18,904238
2017-11-19,904238
2017-11-20,904238
2017-11-21,904238
2017-11-22,904238
2017-11-23,904238
2017-11-24,904238
2017-11-25,904238
2017-11-26,904238
2017-11-27,904238
2017-11-28,904238
2017-11-29,904238
2017-11-30,904238
2017-12-01,904238
2017-12-02,904238
2017-12-03,904238
2017-12-04,904238
2017-12-05,904238
2017-12-06,904238
2017-12-07,904238
2017-12-08,904238
2017-12-09,904238
2017-12-10,904238
2017-12-11,904238
2017-12-12,904238
2017-12-14,904238
2017-12-15,904238
2017-12-17,904238
2017-12-18,904238
2017-12-19,904238
2017-12-20,904238
2017-12-21,904238
2017-12-22,904238
2017-12-23,904238
2017-12-24,904238
2017-12-25,904238
2017-12-26,904238
2017-12-27,859754
2017-12-28,859754
2017-12-29,859754
2017-12-30,859754
2017-12-31,859754
2018-01-01,859754
2018-01-02,859754
2018-01-03,859754
2018-01-04,859754
2018-01-05,859754
2018-01-06,859754
2018-01-07,859754
2018-01-08,859754
2018-01-09,859754
2018-01-10,859754
2018-01-11,859754
2018-01-12,859754
2018-01-13,859754
2018-01-14,859754
2018-01-15,859754
2018-01-16,859754
2018-01-17,859754
2018-01-18,859754
2018-01-19,859754
2018-01-20,859754
2018-01-21,859754
2018-01-22,859754
2018-01-23,859754
2018-01-25,816766
2018-01-26,816766
2018-01-27,816766
2018-01-28,816766
2018-01-29,816766
2018-01-31,816766
2018-02-01,816766
2018-02-02,816766
2018-02-03,816766
2018-02-04,816766
2018-02-05,816766
2018-02-06,816766
2018-02-07,816766
2018-02-08,816766
2018-02-09,816766
2018-02-10,816766
2018-02-11,816766
2018-02-12,776766
2018-02-13,776766
2018-02-14,776766
2018-02-15,776766
2018-02-16,776766
2018-02-17,776766
2018-02-18,776766
2018-02-19,776766
2018-02-20,776766
2018-02-21,776766
2018-02-22,776766
2018-02-23,776766
2018-02-24,776766
2018-02-25,776766
2018-02-26,776766
2018-02-27,776766
2018-03-01,776766
2018-03-02,776766
2018-03-03,776766
2018-03-04,776766
2018-03-05,738095
2018-03-06,738095
2018-03-07,738095
2018-03-08,738095
2018-03-09,738095
2018-03-10,738095
2018-03-11,738095
2018-03-12,738095
2018-03-13,738095
2018-03-14,738095
2018-03-15,738095
2018-03-16,702960
2018-03-17,702960
2018-03-18,702960
2018-03-19,702960
2018-03-20,702960
2018-03-21,702960
2018-03-23,702960
2018-03-24,702960
2018-03-26,702960
2018-03-27,702960
2018-03-28,702960
2018-03-29,702960
2018-03-30,702960
2018-03-31,702960
2018-04-01,702960
2018-04-02,669016
2018-04-03,669016
2018-04-04,669016
2018-04-05,669016
2018-04-06,669016
2018-04-07,669016
2018-04-08,669016
2018-04-09,669016
2018-04-10,669016
2018-04-11,669016
2018-04-12,669016
2018-04-13,669016
2018-04-14,669016
2018-04-15,669016
2018-04-16,669016
2018-04-17,669016
2018-04-18,669016
2018-04-19,669016
2018-04-20,669016
2018-04-21,669016
2018-04-22,636950
2018-04-23,636950
2018-04-24,636950
2018-04-25,636950
2018-04-26,636950
2018-04-27,636950
2018-04-28,636950
2018-04-29,636950
2018-04-30,636950
2018-05-01,636950
2018-05-04,636950
2018-05-05,636950
2018-05-06,636950
2018-05-07,636950
2018-05-08,636950
2018-05-09,636950
2018-05-10,636950
2018-05-11,636950
2018-05-12,636950
2018-05-13,606384
2018-05-14,606384
2018-05-15,606384
2018-05-16,606384
2018-05-17,606384
2018-05-18,606384
2018-05-19,606384
2018-05-20,606384
2018-05-21,606384
2018-05-22,606384
2018-05-23,606384
2018-05-24,606384
2018-05-25,606384
2018-05-26,606384
2018-05-27,606384
2018-05-28,606384
2018-05-29,606384
2018-05-30,606384
2018-05-31,606384
2018-06-01,606384
2018-06-02,577734
2018-06-03,577734
2018-06-04,577734
2018-06-05,577734
2018-06-06,577734
2018-06-07,577734
2018-06-08,577734
2018-06-09,577734
2018-06-10,577734
2018-06-11,577734
2018-06-12,577734
2018-06-13,577734
2018-06-14,577734
2018-06-15,577734
2018-06-16,577734
2018-06-17,550414
2018-06-18,550414
2018-06-19,550414
2018-06-20,550414
2018-06-21,550414
2018-06-22,550414
2018-06-23,550414
2018-06-24,550414
2018-06-25,550414
2018-06-26,550414
2018-06-27,550414
2018-06-28,550414
2018-06-29,550414
2018-06-30,523876
2018-07-01,523876
2018-07-02,523876
2018-07-03,523876
2018-07-04,523876
2018-07-05,523876
2018-07-06,523876
2018-07-07,523876
2018-07-08,523876
2018-07-09,523876
2018-07-10,523876
2018-07-11,523876
2018-07-12,523876
2018-07-13,523876
2018-07-14,523876
2018-07-15,523876
2018-07-16,523876
2018-07-17,523876
2018-07-18,523876
2018-07-19,523876
2018-07-20,523876
2018-07-21,523876
2018-07-22,523876
2018-07-23,523876
2018-07-24,523876
2018-07-25,523876
2018-07-26,523876
2018-07-27,523876
2018-07-28,498706
2018-07-29,498706
2018-07-30,498706
2018-07-31,498706
2018-08-01,498706
2018-08-02,498706
2018-08-03,498706
2018-08-04,498706
2018-08-05,498706
2018-08-06,498706
2018-08-07,498706
2018-08-08,498706
2018-08-09,498706
2018-08-10,498706
2018-08-11,498706
2018-08-12,498706
2018-08-14,474715
2018-08-16,474715
2018-08-17,474715
2018-08-18,474715
2018-08-19,474715
2018-08-20,474715
2018-08-21,474715
2018-08-22,474715
2018-08-23,474715
2018-08-24,474715
2018-08-25,474715
2018-08-26,474715
2018-08-27,474715
2018-08-28,474715
2018-08-29,474715
2018-08-30,474715
2018-08-31,474715
2018-09-01,453894
2018-09-02,453894
2018-09-03,453894
2018-09-04,453894
2018-09-05,453894
2018-09-06,453894
2018-09-07,453894
2018-09-08,453894
2018-09-09,453894
2018-09-10,453894
2018-09-11,453894
2018-09-12,453894
2018-09-13,453894
2018-09-14,453894
2018-09-15,453894
2018-09-16,453894
2018-09-17,453894
2018-09-18,453894
2018-09-19,453894
2018-09-20,432934
2018-09-21,432934
2018-09-22,432934
2018-09-23,432934
2018-09-24,432934
2018-09-25,432934
2018-09-26,432934
2018-09-27,432934
2018-09-28,432934
2018-09-29,432934
2018-09-30,432934
2018-10-02,432934
2018-10-03,432934
2018-10-04,432934
2018-10-05,432934
2018-10-06,432934
2018-10-07,432934
2018-10-08,411669
2018-10-09,411669
2018-10-10,411669
2018-10-11,411669
2018-10-12,411669
2018-10-13,411669
2018-10-14,411669
2018-10-15,411669
2018-10-16,411669
2018-10-17,411669
2018-10-18,411669
2018-10-19,411669
2018-10-20,411669
2018-10-21,411669
2018-10-22,411669
2018-10-23,411669
2018-10-24,411669
2018-10-25,391889
2018-10-26,391889
2018-10-27,391889
2018-10-28,391889
2018-10-29,391889
2018-10-30,391889
2018-10-31,391889
2018-11-01,391889
2018-11-03,391889
2018-11-04,391889
2018-11-05,391889
2018-11-06,391889
2018-11-07,391889
2018-11-08,373104
2018-11-09,373104
2018-11-10,373104
2018-11-11,373104
2018-11-12,373104
2018-11-13,373104
2018-11-15,373104
2018-11-16,373104
2018-11-17,373104
2018-11-18,373104
2018-11-19,373104
2018-11-20,373104
2018-11-21,373104
2018-11-22,354840
2018-11-23,354840
2018-11-24,354840
2018-11-25,354840
2018-11-26,354840
2018-11-27,354840
2018-11-28,354840
2018-11-29,354840
2018-12-01,354840
2018-12-02,354840
2018-12-03,354840
2018-12-04,354840
2018-12-05,339823
2018-12-07,339823
2018-12-09,339823
2018-12-10,339823
2018-12-11,339823
2018-12-12,339823
2018-12-13,339823
2018-12-14,339823
2018-12-15,339823
2018-12-16,339823
2018-12-17,339823
2018-12-18,345434
2018-12-19,345434
2018-12-20,345434
2018-12-21,345434
2018-12-22,345434
2018-12-23,345434
2018-12-24,345434
2018-12-25,345434
2018-12-26,345434
2018-12-27,345434
2018-12-28,345434
2018-12-29,345434
2018-12-30,345434
2018-12-31,345434
2019-01-01,345434
2019-01-02,345434
2019-01-03,331579
2019-01-04,331579
2019-01-05,331579
2019-01-06,331579
2019-01-08,331579
2019-01-10,331579
2019-01-11,331579
2019-01-12,331579
2019-01-13,331579
2019-01-14,331579
2019-01-15,315894
2019-01-16,315894
2019-01-17,315894
2019-01-18,315894
2019-01-19,315894
2019-01-20,315894
2019-01-21,315894
2019-01-22,315894
2019-01-23,315894
2019-01-24,315894
2019-01-25,315894
2019-01-26,300547
2019-01-27,300547
2019-01-28,300547
2019-01-29,300547
2019-01-30,300547
2019-01-31,300547
2019-02-01,300547
2019-02-02,300547
2019-02-03,300547
2019-02-04,300547
2019-02-05,300547
2019-02-06,286724
2019-02-07,286724
2019-02-08,286724
2019-02-09,286724
2019-02-10,286724
2019-02-11,286724
2019-02-12,286724
2019-02-13,286724
2019-02-14,286724
2019-02-15,286724
2019-02-16,286724
2019-02-17,286724
2019-02-18,286724
2019-02-19,286724
2019-02-20,274267
2019-02-21,274267
2019-02-22,274267
2019-02-23,274267
2019-02-24,282153
2019-02-25,282153
2019-02-26,282153
2019-02-27,282153
2019-02-28,282153
2019-03-01,282153
2019-03-02,282153
2019-03-03,282153
2019-03-04,282153
2019-03-05,282153
2019-03-06,282153
2019-03-07,282153
2019-03-08,285918
2019-03-09,285918
2019-03-10,285918
2019-03-11,285918
2019-03-12,285918
2019-03-13,285918
2019-03-14,285918
2019-03-15,285918
2019-03-16,285918
2019-03-17,275461
2019-03-18,275461
2019-03-19,275461
2019-03-20,275461
2019-03-21,275461
2019-03-22,275461
2019-03-23,275461
2019-03-24,275461
2019-03-25,275461
2019-03-26,275461
2019-03-27,275461
2019-03-28,267584
2019-03-29,267584
2019-03-30,267584
2019-03-31,267584
2019-04-01,267584
2019-04-02,267584
2019-04-03,267584
2019-04-04,267584
2019-04-05,267584
2019-04-06,259292
2019-04-07,259292
2019-04-08,259292
2019-04-09,259292
2019-04-10,259292
2019-04-11,259292
2019-04-12,259292
2019-04-13,259292
2019-04-14,249364
2019-04-15,249364
2019-04-16,249364
2019-04-17,249364
2019-04-18,249364
2019-04-19,249364
2019-04-20,249364
2019-04-21,249364
2019-04-22,249364
2019-04-23,249364
2019-04-24,240652
2019-04-25,240652
2019-04-26,240652
2019-04-27,240652
2019-04-28,240652
2019-04-29,240652
2019-04-30,240652
2019-05-01,240652
2019-05-02,230355
2019-05-03,230355
2019-05-04,230355
2019-05-05,230355
2019-05-06,230355
2019-05-07,230355
2019-05-08,230355
2019-05-09,230355
2019-05-10,220652
2019-05-11,220652
2019-05-12,220652
2019-05-13,220652
2019-05-14,220652
2019-05-15,220652
2019-05-16,220652
2019-05-17,220652
2019-05-18,211163
2019-05-19,211163
2019-05-20,211163
2019-05-21,211163
2019-05-22,211163
2019-05-23,211163
2019-05-24,211163
2019-05-25,211163
2019-05-26,211163
2019-05-27,201043
2019-05-28,201043
2019-05-29,201043
2019-05-30,201043
2019-05-31,201043
2019-06-01,201043
2019-06-02,201043
2019-06-03,201043
2019-06-04,191186
2019-06-05,191186
2019-06-06,191186
2019-06-07,191186
2019-06-08,191186
2019-06-09,191186
2019-06-10,191186
2019-06-11,191186
2019-06-12,184430
2019-06-13,184430
2019-06-14,184430
2019-06-15,184430
2019-06-16,184430
2019-06-17,184430
2019-06-18,184430
2019-06-19,184430
2019-06-20,184430
2019-06-21,184430
2019-06-22,184430
2019-06-23,178776
2019-06-24,178776
2019-06-25,178776
2019-06-26,178776
2019-06-27,178776
2019-06-28,178776
2019-06-29,178776
2019-06-30,178776
2019-07-01,178776
2019-07-02,178776
2019-07-03,174305
2019-07-04,174305
2019-07-05,174305
2019-07-06,174305
2019-07-07,174305
2019-07-08,174305
2019-07-09,174305
2019-07-10,174305
2019-07-11,169149
2019-07-12,169149
2019-07-13,169149
2019-07-14,169149
2019-07-15,169149
2019-07-16,169149
2019-07-17,169149
2019-07-18,169149
2019-07-19,169149
2019-07-20,169149
2019-07-21,164591
2019-07-22,164591
2019-07-23,164591
2019-07-24,164591
2019-07-25,164591
2019-07-26,164591
2019-07-27,164591
2019-07-28,164591
2019-07-29,164591
2019-07-30,164591
2019-07-31,164591
2019-08-01,164591
2019-08-02,158570
2019-08-03,158570
2019-08-04,158570
2019-08-05,158570
2019-08-06,158570
2019-08-07,158570
2019-08-08,158570
2019-08-09,158570
2019-08-10,158570
2019-08-11,158570
2019-08-12,158570
2019-08-13,158570
2019-08-14,154342
2019-08-15,154342
2019-08-16,154342
2019-08-17,154342
2019-08-18,154342
2019-08-19,154342
2019-08-20,154342
2019-08-21,154342
2019-08-22,154342
2019-08-23,154342
2019-08-24,153495
2019-08-24,153495
2019-08-25,153495
2019-08-25,153495
2019-08-26,153495
2019-08-26,153495
2019-08-27,153495
2019-08-27,153495
2019-08-28,153495
2019-08-29,153495
2019-08-30,153495
2019-08-31,153495
2019-09-01,153495
2019-09-02,153495
2019-09-03,153495
2019-09-04,153495
2019-09-05,153495
2019-09-06,153495
2019-09-07,152208
2019-09-08,152208
2019-09-09,152208
2019-09-10,152208
2019-09-11,152208
2019-09-12,152208
2019-09-13,152208
2019-09-14,152208
2019-09-15,152208
2019-09-16,152208
2019-09-17,152208
2019-09-18,152208
2019-09-19,155597
2019-09-20,155597
2019-09-21,155597
2019-09-22,155597
2019-09-23,155597
2019-09-24,155597
2019-09-25,155597
2019-09-26,155597
2019-09-27,155597
2019-09-28,155597
2019-09-29,155597
2019-09-30,155597
2019-10-01,160037
2019-10-02,160037
2019-10-03,160037
2019-10-04,160037
2019-10-05,160037
2019-10-06,160037
2019-10-07,160037
2019-10-08,160037
2019-10-09,160037
2019-10-10,160037
2019-10-11,166902
2019-10-12,166902
2019-10-13,166902
2019-10-14,166902
2019-10-15,166902
2019-10-16,166902
2019-10-17,166902
2019-10-18,166902
2019-10-19,166902
2019-10-20,166902
2019-10-21,174170
2019-10-22,174170
2019-10-23,174170
2019-10-24,174170
2019-10-25,174170
2019-10-26,174170
2019-10-27,174170
2019-10-28,174170
2019-10-29,174170
2019-10-30,174170
2019-10-31,181418
2019-11-01,181418
2019-11-02,181418
2019-11-03,181418
2019-11-04,181418
2019-11-05,181418
2019-11-06,181418
2019-11-07,181418
2019-11-08,181418
2019-11-09,181418
2019-11-10,181418
2019-11-11,181418
2019-11-12,181418
2019-11-13,176662
2019-11-14,176662
2019-11-15,176662
2019-11-16,176662
2019-11-17,176662
2019-11-18,176662
2019-11-19,176662
2019-11-20,176662
2019-11-21,176662
2019-11-22,176662
2019-11-23,176662
2019-11-24,176662
2019-11-25,168891
2019-11-26,168891
2019-11-27,168891
2019-11-28,168891
2019-11-29,168891
2019-11-30,168891
2019-12-01,168891
2019-12-02,168891
2019-12-03,168891
2019-12-04,168891
2019-12-05,168891
2019-12-06,168891
2019-12-07,165194
2019-12-08,165194
2019-12-09,165194
2019-12-10,165194
2019-12-11,165194
2019-12-12,165194
2019-12-13,165194
2019-12-14,165194
2019-12-15,165194
2019-12-16,165194
2019-12-17,165194
2019-12-18,167131
2019-12-19,167131
2019-12-20,167131
2019-12-21,167131
2019-12-22,167131
2019-12-23,167131
2019-12-24,167131
2019-12-25,167131
2019-12-26,167131
2019-12-27,167131
2019-12-28,167131
2019-12-29,167131
2019-12-30,167131
2019-12-31,167131
2020-01-01,167131
2020-01-02,172791
2020-01-03,172791
2020-01-04,172791
2020-01-05,172791
2020-01-06,172791
2020-01-07,172791
2020-01-08,172791
2020-01-09,172791
2020-01-10,172791
2020-01-11,180151
2020-01-12,180151
2020-01-13,180151
2020-01-14,180151
2020-01-15,180151
2020-01-16,180151
2020-01-17,180151
2020-01-18,180151
2020-01-19,180151
2020-01-20,186063
2020-01-21,186063
2020-01-22,186063
2020-01-23,186063
2020-01-24,186063
2020-01-25,186063
2020-01-26,186063
2020-01-27,194271
2020-01-28,194271
2020-01-29,194271
2020-01-30,194271
2020-01-31,194271
2020-02-01,194271
2020-02-02,194271
2020-02-03,194271
2020-02-04,194271
2020-02-05,202948
2020-02-06,202948
2020-02-07,202948
2020-02-08,202948
2020-02-09,202948
2020-02-10,202948
2020-02-11,202948
2020-02-12,202948
2020-02-13,202948
2020-02-14,202948
2020-02-15,198802
2020-02-16,198802
2020-02-17,198802
2020-02-18,198802
2020-02-19,198802
2020-02-20,198802
2020-02-21,198802
2020-02-22,198802
2020-02-23,198802
2020-02-24,200130
2020-02-25,200130
2020-02-26,200130
2020-02-27,200130
2020-02-28,200130
2020-02-29,200130
2020-03-01,200130
2020-03-02,200130
2020-03-03,206001
2020-03-04,206001
2020-03-05,206001
2020-03-06,206001
2020-03-07,206001
2020-03-08,206001
2020-03-09,206001
2020-03-10,206001
2020-03-11,206001
2020-03-12,206001
2020-03-13,213953
2020-03-14,213953
2020-03-15,213953
2020-03-16,213953
2020-03-17,213953
2020-03-18,213953
2020-03-19,213953
2020-03-20,213953
2020-03-21,213953
2020-03-22,213953
2020-03-23,213181
2020-03-24,213181
2020-03-25,213181
2020-03-26,213181
2020-03-27,213181
2020-03-28,213181
2020-03-29,213181
2020-03-30,213181
2020-03-31,213181
2020-04-01,221158
2020-04-02,221158
2020-04-03,221158
2020-04-04,221158
2020-04-05,221158
2020-04-06,221158
2020-04-07,221158
2020-04-08,221158
2020-04-09,223842
2020-04-10,223842
2020-04-11,223842
2020-04-12,223842
2020-04-13,223842
2020-04-14,223842
2020-04-15,223842
2020-04-16,223842
2020-04-17,225290
2020-04-18,225290
2020-04-19,225290
2020-04-20,225290
2020-04-21,225290
2020-04-22,225290
2020-04-23,229965
2020-04-24,229965
2020-04-25,229965
2020-04-26,229965
2020-04-27,229965
2020-04-28,229965
2020-04-29,229965
2020-04-30,237828
2020-05-01,237828
2020-05-02,237828
2020-05-03,237828
2020-05-04,237828
2020-05-05,237828
2020-05-06,237828
2020-05-07,237828
2020-05-08,237828
2020-05-09,229816
2020-05-10,229816
2020-05-11,229816
2020-05-12,229816
2020-05-13,229816
