date_obj,Rune%20claws price
2017-11-04,7131
2017-11-05,7131
2017-11-06,7131
2017-11-07,7131
2017-11-08,7125
2017-11-09,7125
2017-11-10,7125
2017-11-11,7125
2017-11-12,7125
2017-11-13,7125
2017-11-14,7125
2017-11-15,7030
2017-11-16,7030
2017-11-17,7030
2017-11-18,7030
2017-11-19,7030
2017-11-20,6993
2017-11-21,6993
2017-11-22,6993
2017-11-23,6993
2017-11-24,6993
2017-11-25,7046
2017-11-26,7046
2017-11-27,7046
2017-11-28,7046
2017-11-29,7046
2017-11-30,7046
2017-12-01,6924
2017-12-02,6924
2017-12-03,6924
2017-12-04,6924
2017-12-05,6924
2017-12-06,6953
2017-12-07,6953
2017-12-08,6953
2017-12-09,6953
2017-12-10,6953
2017-12-11,6962
2017-12-12,6962
2017-12-13,6962
2017-12-14,6962
2017-12-15,6962
2017-12-16,6935
2017-12-17,6935
2017-12-18,6935
2017-12-19,6935
2017-12-20,6935
2017-12-21,6944
2017-12-22,6944
2017-12-23,6944
2017-12-24,6944
2017-12-25,6944
2017-12-26,6944
2017-12-27,6997
2017-12-28,6997
2017-12-29,6997
2017-12-30,6997
2017-12-31,6997
2018-01-01,7107
2018-01-02,7107
2018-01-03,7107
2018-01-04,7107
2018-01-05,7030
2018-01-06,7030
2018-01-07,7030
2018-01-08,7030
2018-01-09,6931
2018-01-10,6931
2018-01-11,6931
2018-01-12,6931
2018-01-13,6988
2018-01-14,6988
2018-01-15,6988
2018-01-16,6988
2018-01-17,6969
2018-01-18,6969
2018-01-19,6969
2018-01-20,6969
2018-01-21,6969
2018-01-22,6949
2018-01-23,6949
2018-01-24,6977
2018-01-25,6977
2018-01-26,6977
2018-01-27,6886
2018-01-28,6886
2018-01-29,6964
2018-01-30,6964
2018-01-31,6964
2018-02-01,6934
2018-02-02,6934
2018-02-03,6958
2018-02-04,6958
2018-02-05,6958
2018-02-06,7017
2018-02-07,7017
2018-02-08,7017
2018-02-09,7064
2018-02-10,7064
2018-02-11,7064
2018-02-12,6921
2018-02-13,6921
2018-02-14,6921
2018-02-15,6785
2018-02-16,6785
2018-02-17,6819
2018-02-18,6819
2018-02-19,6874
2018-02-20,6874
2018-02-21,6874
2018-02-22,6934
2018-02-23,6934
2018-02-24,6934
2018-02-25,6815
2018-02-26,6815
2018-02-27,6898
2018-02-28,6898
2018-03-01,6898
2018-03-02,6880
2018-03-03,6880
2018-03-04,6880
2018-03-05,7027
2018-03-06,7027
2018-03-07,7038
2018-03-08,7038
2018-03-09,7038
2018-03-10,7022
2018-03-11,7022
2018-03-12,7022
2018-03-13,6940
2018-03-14,6940
2018-03-15,6940
2018-03-16,6921
2018-03-17,6921
2018-03-18,6921
2018-03-19,6933
2018-03-20,6933
2018-03-21,6913
2018-03-23,6913
2018-03-24,6921
2018-03-26,6928
2018-03-27,6928
2018-03-29,6878
2018-03-30,6878
2018-03-31,6878
2018-04-01,6932
2018-04-02,6932
2018-04-03,7017
2018-04-04,7017
2018-04-05,7017
2018-04-06,7027
2018-04-08,7027
2018-04-09,7032
2018-04-10,7032
2018-04-11,7032
2018-04-12,6955
2018-04-13,6955
2018-04-14,6955
2018-04-15,6989
2018-04-16,6989
2018-04-17,6989
2018-04-18,6989
2018-04-19,6878
2018-04-20,6878
2018-04-21,6878
2018-04-22,6922
2018-04-23,6922
2018-04-24,6922
2018-04-25,7033
2018-04-26,7033
2018-04-27,7033
2018-04-28,7021
2018-04-29,7021
2018-04-30,7072
2018-05-01,7072
2018-05-02,7072
2018-05-03,6991
2018-05-04,6991
2018-05-05,6991
2018-05-06,6878
2018-05-07,6878
2018-05-08,6878
2018-05-09,6928
2018-05-10,6928
2018-05-11,6928
2018-05-12,6871
2018-05-13,6871
2018-05-14,6871
2018-05-15,6924
2018-05-16,6924
2018-05-17,6924
2018-05-18,6915
2018-05-19,6915
2018-05-20,6935
2018-05-21,6935
2018-05-22,6935
2018-05-23,6989
2018-05-24,6989
2018-05-25,6989
2018-05-26,7020
2018-05-27,7020
2018-05-28,7020
2018-05-29,6963
2018-05-30,6963
2018-05-31,6963
2018-06-01,6978
2018-06-02,6978
2018-06-03,6978
2018-06-04,6962
2018-06-05,6962
2018-06-06,6929
2018-06-07,6929
2018-06-08,6929
2018-06-09,6920
2018-06-10,6920
2018-06-11,6920
2018-06-12,6902
2018-06-13,6902
2018-06-14,6902
2018-06-15,6911
2018-06-16,6911
2018-06-17,6911
2018-06-18,6944
2018-06-19,6944
2018-06-20,6944
2018-06-21,6979
2018-06-22,6979
2018-06-23,6979
2018-06-24,6953
2018-06-25,6953
2018-06-26,6953
2018-06-27,7028
2018-06-28,7028
2018-06-29,7028
2018-06-30,7059
2018-07-01,7059
2018-07-02,7059
2018-07-03,7061
2018-07-04,7061
2018-07-05,7061
2018-07-06,7083
2018-07-07,7083
2018-07-08,7083
2018-07-09,7362
2018-07-10,7362
2018-07-11,7362
2018-07-12,7362
2018-07-13,7362
2018-07-14,7137
2018-07-15,7137
2018-07-16,7137
2018-07-17,6950
2018-07-18,6950
2018-07-19,6950
2018-07-20,6967
2018-07-21,6967
2018-07-22,7017
2018-07-23,7017
2018-07-24,6857
2018-07-25,6857
2018-07-26,6888
2018-07-27,6888
2018-07-28,6916
2018-07-29,6916
2018-07-30,6981
2018-07-31,7021
2018-08-01,7021
2018-08-02,7031
2018-08-03,7031
2018-08-04,7104
2018-08-05,7104
2018-08-06,7039
2018-08-07,7039
2018-08-08,6970
2018-08-09,6970
2018-08-10,6970
2018-08-11,6776
2018-08-12,6776
2018-08-14,6861
2018-08-16,6921
2018-08-17,6979
2018-08-18,6979
2018-08-19,6979
2018-08-20,7020
2018-08-21,7020
2018-08-22,7020
2018-08-23,7053
2018-08-24,7053
2018-08-25,6950
2018-08-26,6950
2018-08-27,6984
2018-08-28,6984
2018-08-29,7016
2018-08-30,7016
2018-08-31,7015
2018-09-01,7015
2018-09-02,6954
2018-09-03,6954
2018-09-04,6975
2018-09-05,6975
2018-09-06,6975
2018-09-07,6935
2018-09-08,6935
2018-09-09,7014
2018-09-10,7014
2018-09-11,7095
2018-09-12,7095
2018-09-13,7304
2018-09-14,7304
2018-09-15,7078
2018-09-16,7078
2018-09-17,7107
2018-09-18,7107
2018-09-19,7010
2018-09-20,7010
2018-09-21,6971
2018-09-22,6971
2018-09-23,6862
2018-09-24,6862
2018-09-25,6981
2018-09-26,6981
2018-09-27,7033
2018-09-28,7033
2018-09-29,6931
2018-09-30,6931
2018-10-02,6932
2018-10-03,6884
2018-10-04,6884
2018-10-05,6884
2018-10-06,6948
2018-10-07,6948
2018-10-08,7074
2018-10-09,7074
2018-10-10,7271
2018-10-11,7271
2018-10-12,7271
2018-10-13,7082
2018-10-14,7082
2018-10-15,7082
2018-10-16,6928
2018-10-17,6928
2018-10-18,6956
2018-10-19,6956
2018-10-20,6956
2018-10-21,6927
2018-10-22,6927
2018-10-23,6937
2018-10-24,6937
2018-10-25,6947
2018-10-26,6947
2018-10-27,6953
2018-10-28,6953
2018-10-29,6946
2018-10-30,6946
2018-10-31,7015
2018-11-01,7015
2018-11-03,6985
2018-11-04,6946
2018-11-05,6921
2018-11-06,6942
2018-11-07,6942
2018-11-08,7062
2018-11-09,7062
2018-11-10,6977
2018-11-11,6977
2018-11-12,7068
2018-11-13,7157
2018-11-14,7157
2018-11-15,7221
2018-11-16,7113
2018-11-17,7042
2018-11-18,7260
2018-11-19,7260
2018-11-20,7255
2018-11-21,7255
2018-11-22,7117
2018-11-23,7186
2018-11-24,7078
2018-11-25,7154
2018-11-26,7154
2018-11-27,7205
2018-11-28,7069
2018-11-29,7108
2018-12-01,7097
2018-12-02,7079
2018-12-03,7079
2018-12-04,7065
2018-12-05,6935
2018-12-07,7029
2018-12-09,7055
2018-12-11,7081
2018-12-12,7045
2018-12-13,6960
2018-12-14,6960
2018-12-15,7049
2018-12-16,7154
2018-12-17,7154
2018-12-18,7219
2018-12-19,7219
2018-12-20,7109
2018-12-21,7057
2018-12-22,7057
2018-12-23,7156
2018-12-24,7057
2018-12-25,7057
2018-12-26,7100
2018-12-27,7081
2018-12-28,7081
2018-12-29,7079
2018-12-30,7079
2018-12-31,6984
2019-01-01,6984
2019-01-02,7125
2019-01-03,7103
2019-01-04,7103
2019-01-05,7093
2019-01-06,7072
2019-01-08,7186
2019-01-10,7019
2019-01-11,7019
2019-01-12,6926
2019-01-13,6961
2019-01-14,6999
2019-01-15,6999
2019-01-16,7009
2019-01-17,7204
2019-01-18,7204
2019-01-19,6995
2019-01-20,7026
2019-01-22,7028
2019-01-23,7028
2019-01-24,7192
2019-01-25,7092
2019-01-26,7092
2019-01-27,6986
2019-01-28,6986
2019-01-29,6949
2019-01-30,6949
2019-01-31,6966
2019-02-01,7034
2019-02-02,7034
2019-02-03,7052
2019-02-04,7052
2019-02-05,6966
2019-02-06,6966
2019-02-07,7008
2019-02-08,7008
2019-02-09,7081
2019-02-10,7081
2019-02-11,7056
2019-02-12,7056
2019-02-13,7077
2019-02-14,7077
2019-02-15,6936
2019-02-16,6936
2019-02-17,7033
2019-02-18,7033
2019-02-19,6975
2019-02-20,6975
2019-02-21,7015
2019-02-22,7015
2019-02-23,7049
2019-02-24,7049
2019-02-25,7044
2019-02-26,7044
2019-02-27,6982
2019-02-28,6982
2019-03-01,6929
2019-03-02,6929
2019-03-03,6950
2019-03-04,6950
2019-03-05,6991
2019-03-06,6991
2019-03-07,7053
2019-03-08,7053
2019-03-09,7053
2019-03-10,6915
2019-03-11,6915
2019-03-12,7115
2019-03-13,7115
2019-03-14,7095
2019-03-15,7095
2019-03-16,7095
2019-03-17,6981
2019-03-18,6981
2019-03-19,6981
2019-03-20,6894
2019-03-21,6894
2019-03-22,6894
2019-03-23,6998
2019-03-24,6998
2019-03-25,7006
2019-03-26,7006
2019-03-27,7006
2019-03-28,7013
2019-03-29,7013
2019-03-30,6980
2019-03-31,6980
2019-04-01,6983
2019-04-02,6983
2019-04-03,7030
2019-04-04,7030
2019-04-05,6926
2019-04-06,6926
