date_obj,Black%20spiky%20vambraces price
2019-03-17,3804
2019-03-18,3922
2019-03-19,3890
2019-03-20,3976
2019-03-21,3922
2019-03-22,4067
2019-03-23,4048
2019-03-24,4164
2019-03-25,4292
2019-03-26,4292
2019-03-27,4310
2019-03-28,4325
2019-03-29,4334
2019-03-30,4334
2019-03-31,4185
2019-04-01,4157
2019-04-02,4285
2019-04-03,4183
2019-04-04,4192
2019-04-05,4152
2019-04-06,4018
2019-04-07,3947
2019-04-08,3936
2019-04-09,3956
2019-04-10,3897
2019-04-11,3858
2019-04-12,3901
2019-04-13,3841
2019-04-14,3763
2019-04-15,3744
2019-04-16,3825
2019-04-17,3692
2019-04-18,3755
2019-04-19,3659
2019-04-20,3713
2019-04-21,3899
2019-04-22,3777
2019-04-23,3760
2019-04-24,3795
2019-04-25,3907
2019-04-26,3932
2019-04-27,3872
2019-04-28,4066
2019-04-29,4155
2019-04-30,4055
2019-05-01,4139
2019-05-02,4160
2019-05-03,4176
2019-05-04,4128
2019-05-05,4121
2019-05-06,4024
2019-05-07,3938
2019-05-08,3859
2019-05-09,3727
2019-05-10,3757
2019-05-11,3734
2019-05-12,3715
2019-05-13,3665
2019-05-14,3620
2019-05-15,3646
2019-05-16,3529
2019-05-17,3508
2019-05-18,3495
2019-05-19,3615
2019-05-20,3748
2019-05-21,3598
2019-05-22,3575
2019-05-23,3565
2019-05-24,3642
2019-05-25,3670
2019-05-26,3683
2019-05-27,3802
2019-05-28,3935
2019-05-29,3955
2019-05-30,3842
2019-05-31,3649
2019-06-01,3494
2019-06-02,3422
2019-06-03,3395
2019-06-04,3386
2019-06-05,3408
2019-06-06,3405
2019-06-07,3388
2019-06-08,3409
2019-06-09,3460
2019-06-10,3460
2019-06-11,3440
2019-06-12,3412
2019-06-13,3436
2019-06-14,3477
2019-06-15,3616
2019-06-16,3652
2019-06-17,3652
2019-06-18,3641
2019-06-19,3674
2019-06-20,3698
2019-06-21,3705
2019-06-22,3750
2019-06-23,3844
2019-06-24,3763
2019-06-25,3747
2019-06-26,3611
2019-06-27,3531
2019-06-28,3533
2019-06-29,3397
2019-06-30,3227
2019-07-01,3065
2019-07-02,2973
2019-07-03,2923
2019-07-04,2917
2019-07-05,2864
2019-07-06,2877
2019-07-07,2833
2019-07-08,2853
2019-07-09,2837
2019-07-10,2811
2019-07-11,2783
2019-07-12,2810
2019-07-13,2820
2019-07-14,2793
2019-07-15,2814
2019-07-16,2794
2019-07-17,2787
2019-07-18,2793
2019-07-19,2898
2019-07-20,2971
2019-07-21,2972
2019-07-22,2948
2019-07-23,2886
2019-07-24,2891
2019-07-25,2900
2019-07-26,2850
2019-07-27,2899
2019-07-28,2774
2019-07-29,2671
2019-07-30,2616
2019-07-31,2612
2019-08-01,2575
2019-08-02,2573
2019-08-03,2561
2019-08-04,2595
2019-08-05,2576
2019-08-06,2558
2019-08-07,2548
2019-08-08,2550
2019-08-09,2574
2019-08-10,2599
2019-08-11,2647
2019-08-12,2614
2019-08-13,2644
2019-08-14,2651
2019-08-15,2648
2019-08-16,2593
2019-08-17,2593
2019-08-18,2645
2019-08-19,2638
2019-08-20,2585
2019-08-21,2567
2019-08-22,2683
2019-08-23,2766
2019-08-24,2695
2019-08-24,2695
2019-08-25,2695
2019-08-25,2695
2019-08-26,2810
2019-08-27,2873
2019-08-27,2873
2019-08-28,2819
2019-08-29,2901
2019-08-30,3047
2019-08-31,3198
2019-09-01,3188
2019-09-02,3188
2019-09-03,3294
2019-09-04,3420
2019-09-05,3291
2019-09-06,3345
2019-09-07,3357
2019-09-08,3361
2019-09-09,3403
2019-09-10,3383
2019-09-11,3477
2019-09-12,3514
2019-09-13,3540
2019-09-14,3576
2019-09-15,3723
2019-09-16,3703
2019-09-17,3889
2019-09-18,4068
2019-09-19,3991
2019-09-20,3989
2019-09-21,3822
2019-09-22,3805
2019-09-23,3896
2019-09-24,3896
2019-09-25,4014
2019-09-26,4117
2019-09-27,4188
2019-09-28,4177
2019-09-29,4064
2019-09-30,4000
2019-10-01,4020
2019-10-02,4130
2019-10-03,4190
2019-10-04,4031
2019-10-05,4025
2019-10-06,4172
2019-10-07,4018
2019-10-08,3910
2019-10-09,3910
2019-10-10,3825
2019-10-11,3787
2019-10-12,3696
2019-10-13,3704
2019-10-14,3654
2019-10-15,3608
2019-10-16,3611
2019-10-17,3763
2019-10-18,3952
2019-10-19,4148
2019-10-20,4356
2019-10-21,4479
2019-10-22,4471
2019-10-23,4550
2019-10-24,4416
2019-10-25,4210
2019-10-26,4180
2019-10-27,4114
2019-10-28,4016
2019-10-29,4016
2019-10-30,3844
2019-10-31,3680
2019-11-01,3573
2019-11-02,3412
2019-11-03,3311
2019-11-04,3150
2019-11-05,3000
2019-11-06,2909
2019-11-07,2863
2019-11-08,2818
2019-11-09,2896
2019-11-10,2876
2019-11-11,2732
2019-11-12,2662
2019-11-13,2607
2019-11-14,2603
2019-11-15,2595
2019-11-16,2513
2019-11-17,2513
2019-11-18,2516
2019-11-19,2557
2019-11-20,2567
2019-11-21,2668
2019-11-22,2719
2019-11-23,2677
2019-11-24,2680
2019-11-25,2784
2019-11-26,2804
2019-11-27,2804
2019-11-28,2829
2019-11-29,2953
2019-11-30,3050
2019-12-01,3129
2019-12-02,3142
2019-12-03,3251
2019-12-04,3414
2019-12-05,3414
2019-12-06,3585
2019-12-07,3765
2019-12-08,3625
2019-12-09,3626
2019-12-10,3702
2019-12-11,3888
2019-12-12,4058
2019-12-13,4216
2019-12-14,4321
2019-12-15,4487
2019-12-16,4712
2019-12-17,4946
2019-12-18,5170
2019-12-19,5427
2019-12-20,5596
2019-12-21,5548
2019-12-22,5510
2019-12-23,5450
2019-12-24,5429
2019-12-25,5186
2019-12-26,5043
2019-12-27,4799
2019-12-28,4573
2019-12-29,4394
2019-12-30,4206
2019-12-31,4167
2020-01-01,4198
2020-01-02,4262
2020-01-03,4290
2020-01-04,4504
2020-01-05,4657
2020-01-06,4890
2020-01-07,4990
2020-01-08,4990
2020-01-09,4785
2020-01-10,4710
2020-01-11,4653
2020-01-12,4599
2020-01-13,4427
2020-01-14,4406
2020-01-15,4396
2020-01-16,4251
2020-01-17,4065
2020-01-18,3863
2020-01-19,3782
2020-01-20,3700
2020-01-21,3532
2020-01-22,3562
2020-01-23,3647
2020-01-24,3651
2020-01-25,3682
2020-01-26,3640
2020-01-27,3612
2020-01-28,3520
2020-01-29,3497
2020-01-30,3450
2020-01-31,3371
2020-02-01,3389
2020-02-02,3381
2020-02-03,3306
2020-02-04,3288
2020-02-05,3303
2020-02-06,3349
2020-02-07,3401
2020-02-08,3382
2020-02-09,3317
2020-02-10,3348
2020-02-11,3296
2020-02-12,3275
2020-02-13,3368
2020-02-14,3271
2020-02-15,3432
2020-02-16,3361
2020-02-17,3376
2020-02-18,3334
2020-02-19,3363
2020-02-20,3352
2020-02-21,3352
2020-02-22,3375
2020-02-23,3333
2020-02-24,3290
2020-02-25,3292
2020-02-26,3281
2020-02-27,3205
2020-02-28,3187
2020-02-29,3187
2020-03-01,3237
2020-03-02,3153
2020-03-03,3015
2020-03-04,3015
2020-03-05,2992
2020-03-06,2937
2020-03-07,2799
2020-03-08,2766
2020-03-09,2713
2020-03-10,2669
2020-03-11,2646
2020-03-12,2659
2020-03-13,2590
2020-03-14,2579
2020-03-15,2573
2020-03-16,2573
2020-03-17,2583
2020-03-18,2682
2020-03-19,2708
2020-03-20,2717
2020-03-21,2687
2020-03-22,2664
2020-03-23,2727
2020-03-24,2773
2020-03-25,2883
2020-03-26,3020
2020-03-27,3135
2020-03-28,3208
2020-03-29,3240
2020-03-30,3280
2020-03-31,3332
2020-04-01,3298
2020-04-02,3223
2020-04-03,3223
2020-04-04,3068
2020-04-05,3020
2020-04-06,3026
2020-04-07,3024
2020-04-08,3037
2020-04-09,3102
2020-04-10,3117
2020-04-11,3096
2020-04-12,3029
2020-04-13,3081
2020-04-14,3025
2020-04-15,2998
2020-04-16,3131
2020-04-17,3137
2020-04-18,3224
2020-04-19,3174
2020-04-20,3189
2020-04-21,3158
2020-04-22,3148
2020-04-23,3243
2020-04-24,3287
2020-04-25,3324
2020-04-26,3330
2020-04-27,3407
2020-04-28,3448
2020-04-29,3606
2020-04-30,3702
2020-05-01,3735
2020-05-02,3712
2020-05-03,3714
2020-05-04,3737
2020-05-05,3712
2020-05-06,3758
2020-05-07,3711
2020-05-08,3756
2020-05-09,3772
2020-05-10,3756
2020-05-11,3743
2020-05-12,3704
2020-05-13,3593
