date_obj,Bandana%20eyepatch%20(blue) price
2016-01-10,56839
2016-01-11,56839
2016-01-12,56839
2016-01-13,56839
2016-01-14,56839
2016-01-15,56839
2016-01-16,56839
2016-01-17,56839
2016-01-18,56839
2016-01-19,56839
2016-01-20,56839
2016-01-21,56839
2016-01-22,56839
2016-01-23,56839
2016-01-24,56839
2016-01-25,56839
2016-01-26,56839
2016-01-27,56839
2016-01-28,56839
2016-01-29,56839
2016-01-30,56839
2016-01-31,56839
2016-02-01,56839
2016-02-02,56839
2016-02-03,56839
2016-02-04,56839
2016-02-05,56839
2016-02-06,54057
2016-02-07,54057
2016-02-08,54057
2016-02-09,54057
2016-02-10,54057
2016-02-11,54057
2016-02-12,54057
2016-02-13,54057
2016-02-14,54057
2016-02-15,54057
2016-02-16,54057
2016-02-17,54057
2016-02-18,54057
2016-02-19,54057
2016-02-20,54057
2016-02-21,54057
2016-02-22,54057
2016-02-23,54057
2016-02-24,54057
2016-02-25,54057
2016-02-26,54057
2016-02-27,54057
2016-02-28,54057
2016-02-29,54057
2016-03-01,54057
2016-03-02,54057
2016-03-03,54057
2016-03-04,54057
2016-03-05,54057
2016-03-06,54057
2016-03-07,54057
2016-03-08,54057
2016-03-09,54057
2016-03-10,54057
2016-03-11,54057
2016-03-12,54057
2016-03-13,54057
2016-03-14,54057
2016-03-15,54057
2016-03-16,54057
2016-03-17,51471
2016-03-18,51471
2016-03-19,51471
2016-03-20,51471
2016-03-21,51471
2016-03-22,51471
2016-03-23,51471
2016-03-24,51471
2016-03-25,51471
2016-03-26,51471
2016-03-27,51471
2016-03-28,51471
2016-03-29,51471
2016-03-30,51471
2016-03-31,51471
2016-04-01,51471
2016-04-02,51471
2016-04-03,51471
2016-04-04,51471
2016-04-05,51471
2016-04-06,51471
2016-04-07,51471
2016-04-08,51471
2016-04-09,51471
2016-04-10,51471
2016-04-11,51471
2016-04-12,51471
2016-04-13,51471
2016-04-14,51471
2016-04-15,51471
2016-04-16,51471
2016-04-17,51471
2016-04-18,51471
2016-04-19,51471
2016-04-20,51471
2016-04-21,51471
2016-04-22,51471
2016-04-23,51471
2016-04-24,49181
2016-04-25,49181
2016-04-26,49181
2016-04-27,49181
2016-04-28,49181
2016-04-29,49181
2016-04-30,49181
2016-05-01,49181
2016-05-02,49181
2016-05-03,49181
2016-05-04,49181
2016-05-05,49181
2016-05-06,49181
2016-05-07,49181
2016-05-08,49181
2016-05-09,49181
2016-05-10,49181
2016-05-11,49181
2016-05-12,49181
2016-05-13,49181
2016-05-14,49181
2016-05-15,49181
2016-05-16,49181
2016-05-17,49181
2016-05-18,49181
2016-05-19,49181
2016-05-20,49181
2016-05-21,49181
2016-05-22,49181
2016-05-23,49181
2016-05-24,49181
2016-05-25,49181
2016-05-26,49181
2016-05-27,49181
2016-05-28,49181
2016-05-29,49181
2016-05-30,47011
2016-05-31,47011
2016-06-01,47011
2016-06-02,47011
2016-06-03,47011
2016-06-04,47011
2016-06-05,47011
2016-06-06,47011
2016-06-07,47011
2016-06-08,47011
2016-06-09,47011
2016-06-10,47011
2016-06-11,47011
2016-06-12,47011
2016-06-13,47011
2016-06-14,47011
2016-06-15,47011
2016-06-16,47011
2016-06-17,47011
2016-06-18,47011
2016-06-19,47011
2016-06-20,47011
2016-06-21,47011
2016-06-22,47011
2016-06-23,47011
2016-06-24,47011
2016-06-25,47011
2016-06-26,47011
2016-06-27,47011
2016-06-28,47011
2016-06-29,47011
2016-06-30,47011
2016-07-01,47011
2016-07-02,47011
2016-07-03,47011
2016-07-04,47011
2016-07-05,47011
2016-07-06,47011
2016-07-07,47011
2016-07-08,44730
2016-07-09,44730
2016-07-10,44730
2016-07-11,44730
2016-07-12,44730
2016-07-13,44730
2016-07-14,44730
2016-07-15,44730
2016-07-16,44730
2016-07-17,44730
2016-07-18,44730
2016-07-19,44730
2016-07-20,44730
2016-07-21,44730
2016-07-22,44730
2016-07-23,44730
2016-07-24,44730
2016-07-25,44730
2016-07-26,44730
2016-07-27,44730
2016-07-28,44730
2016-07-29,44730
2016-07-30,44730
2016-07-31,44730
2016-08-01,44730
2016-08-02,44730
2016-08-03,44730
2016-08-04,44730
2016-08-05,44730
2016-08-06,44730
2016-08-07,44730
2016-08-08,44730
2016-08-09,44730
2016-08-10,44730
2016-08-11,44730
2016-08-12,44730
2016-08-13,44730
2016-08-14,42569
2016-08-15,42569
2016-08-16,42569
2016-08-17,42569
2016-08-18,42569
2016-08-19,42569
2016-08-20,42569
2016-08-21,42569
2016-08-22,42569
2016-08-23,42569
2016-08-24,42569
2016-08-25,42569
2016-08-26,42569
2016-08-27,42569
2016-08-28,42569
2016-08-29,42569
2016-08-30,42569
2016-08-31,42569
2016-09-01,42569
2016-09-02,42569
2016-09-03,42569
2016-09-04,42569
2016-09-05,42569
2016-09-06,42569
2016-09-07,42569
2016-09-08,42569
2016-09-09,42569
2016-09-10,42569
2016-09-11,42569
2016-09-12,42569
2016-09-13,42569
2016-09-14,42569
2016-09-15,42569
2016-09-16,42569
2016-09-17,42569
2016-09-18,42569
2016-09-19,42569
2016-09-20,42569
2016-09-21,42569
2016-09-22,42569
2016-09-23,42569
2016-09-24,42569
2016-09-25,42569
2016-09-26,42569
2016-09-27,42569
2016-09-28,42569
2016-09-29,42569
2016-09-30,42569
2016-10-01,40466
2016-10-02,40466
2016-10-03,40466
2016-10-04,40466
2016-10-05,40466
2016-10-06,40466
2016-10-07,40466
2016-10-08,40466
2016-10-09,40466
2016-10-10,40466
2016-10-11,40466
2016-10-12,40466
2016-10-13,40466
2016-10-14,40466
2016-10-15,40466
2016-10-16,40466
2016-10-17,40466
2016-10-18,40466
2016-10-19,40466
2016-10-20,40466
2016-10-21,40466
2016-10-22,40466
2016-10-23,40466
2016-10-24,40466
2016-10-25,40466
2016-10-26,40466
2016-10-27,40466
2016-10-28,40466
2016-10-29,40466
2016-10-30,40466
2016-10-31,40466
2016-11-01,40466
2016-11-02,40466
2016-11-03,40466
2016-11-04,40466
2016-11-05,40466
2016-11-06,40466
2016-11-07,40466
2016-11-08,40466
2016-11-09,40466
2016-11-10,40466
2016-11-11,40466
2016-11-12,40466
2016-11-13,40466
2016-11-14,40466
2016-11-15,38506
2016-11-16,38506
2016-11-17,38506
2016-11-18,38506
2016-11-19,38506
2016-11-20,38506
2016-11-21,38506
2016-11-22,38506
2016-11-23,38506
2016-11-24,38506
2016-11-25,38506
2016-11-26,38506
2016-11-27,38506
2016-11-28,38506
2016-11-29,38506
2016-11-30,38506
2016-12-01,38506
2016-12-02,38506
2016-12-03,38506
2016-12-04,38506
2016-12-05,38506
2016-12-06,38506
2016-12-07,38506
2016-12-08,38506
2016-12-09,38506
2016-12-10,38506
2016-12-11,38506
2016-12-12,38506
2016-12-13,38506
2016-12-14,38506
2016-12-15,38506
2016-12-16,38506
2016-12-17,38506
2016-12-18,38506
2016-12-19,38506
2016-12-20,36677
2016-12-21,36677
2016-12-22,36677
2016-12-23,36677
2016-12-24,36677
2016-12-25,36677
2016-12-26,36677
2016-12-27,36677
2016-12-28,36677
2016-12-29,36677
2016-12-30,36677
2016-12-31,36677
2017-01-01,36677
2017-01-02,36677
2017-01-03,36677
2017-01-04,36677
2017-01-05,36677
2017-01-06,36677
2017-01-07,36677
2017-01-08,36677
2017-01-09,36677
2017-01-10,36677
2017-01-11,36677
2017-01-12,36677
2017-01-13,36677
2017-01-14,36677
2017-01-15,36677
2017-01-16,36677
2017-01-17,36677
2017-01-18,36677
2017-01-19,36677
2017-01-20,36677
2017-01-21,36677
2017-01-22,34904
2017-01-23,34904
2017-01-24,34904
2017-01-25,34904
2017-01-26,34904
2017-01-27,34904
2017-01-28,34904
2017-01-29,34904
2017-01-30,34904
2017-01-31,34904
2017-02-01,34904
2017-02-02,34904
2017-02-03,34904
2017-02-04,34904
2017-02-05,34904
2017-02-06,34904
2017-02-07,34904
2017-02-08,34904
2017-02-09,34904
2017-02-10,34904
2017-02-11,34904
2017-02-12,34904
2017-02-13,34904
2017-02-14,34904
2017-02-15,34904
2017-02-16,34904
2017-02-17,34904
2017-02-18,34904
2017-02-19,34904
2017-02-20,34904
2017-02-21,34904
2017-02-22,34904
2017-02-23,34904
2017-02-24,34904
2017-02-25,34904
2017-02-26,34904
2017-02-27,34904
2017-02-28,34904
2017-03-01,34904
2017-03-02,33246
2017-03-03,33246
2017-03-04,33246
2017-03-05,33246
2017-03-06,33246
2017-03-07,33246
2017-03-08,33246
2017-03-09,33246
2017-03-10,33246
2017-03-11,33246
2017-03-12,33246
2017-03-13,33246
2017-03-14,33246
2017-03-15,33246
2017-03-16,33246
2017-03-17,33246
2017-03-18,33246
2017-03-19,33246
2017-03-20,33246
2017-03-21,33246
2017-03-22,33246
2017-03-23,33246
2017-03-24,33246
2017-03-25,33246
2017-03-26,33246
2017-03-27,33246
2017-03-28,33246
2017-03-29,33246
2017-03-30,33246
2017-03-31,33246
2017-04-01,33246
2017-04-02,33246
2017-04-03,31675
2017-04-04,31675
2017-04-05,31675
2017-04-06,31675
2017-04-07,31675
2017-04-08,31675
2017-04-09,31675
2017-04-10,31675
2017-04-11,31675
2017-04-12,31675
2017-04-13,31675
2017-04-14,31675
2017-04-15,31675
2017-04-16,31675
2017-04-17,31675
2017-04-18,31675
2017-04-19,31675
2017-04-20,31675
2017-04-21,31675
2017-04-22,31675
2017-04-23,31675
2017-04-24,31675
2017-04-25,31675
2017-04-26,31675
2017-04-27,31675
2017-04-28,31675
2017-04-29,30136
2017-04-30,30136
2017-05-01,30136
2017-05-02,30136
2017-05-03,30136
2017-05-04,30136
2017-05-05,30136
2017-05-06,30136
2017-05-07,30136
2017-05-08,30136
2017-05-09,30136
2017-05-10,30136
2017-05-11,30136
2017-05-12,30136
2017-05-13,30136
2017-05-14,30136
2017-05-15,30136
2017-05-16,30136
2017-05-17,30136
2017-05-18,30136
2017-05-19,30136
2017-05-20,30136
2017-05-21,30136
2017-05-22,30136
2017-05-23,28756
2017-05-24,28756
2017-05-25,28756
2017-05-26,28756
2017-05-27,28756
2017-05-28,28756
2017-05-29,28756
2017-05-30,28756
2017-05-31,28756
2017-06-01,28756
2017-06-02,28756
2017-06-03,28756
2017-06-04,28756
2017-06-05,28756
2017-06-06,28756
2017-06-07,28756
2017-06-08,28756
2017-06-09,28756
2017-06-10,28756
2017-06-11,28756
2017-06-12,28756
2017-06-13,28756
2017-06-14,28756
2017-06-15,28756
2017-06-16,27404
2017-06-17,27404
2017-06-18,27404
2017-06-19,27404
2017-06-20,27404
2017-06-21,27404
2017-06-22,27404
2017-06-23,27404
2017-06-24,27404
2017-06-25,27404
2017-06-26,27404
2017-06-27,27404
2017-06-28,27404
2017-06-29,27404
2017-06-30,27404
2017-07-01,27404
2017-07-02,27404
2017-07-03,27404
2017-07-04,27404
2017-07-05,27404
2017-07-06,27404
2017-07-07,27404
2017-07-08,27404
2017-07-09,27404
2017-07-10,27404
2017-07-11,27404
2017-07-12,27404
2017-07-13,27404
2017-07-14,27404
2017-07-15,27404
2017-07-16,27404
2017-07-17,27404
2017-07-18,27404
2017-07-19,27404
2017-07-20,26078
2017-07-21,26078
2017-07-22,26078
2017-07-23,26078
2017-07-24,26078
2017-07-25,26078
2017-07-26,26078
2017-07-27,26078
2017-07-28,26078
2017-07-29,26078
2017-07-30,26078
2017-07-31,26078
2017-08-01,26078
2017-08-02,26078
2017-08-03,26078
2017-08-04,26078
2017-08-05,26078
2017-08-06,26078
2017-08-07,26078
2017-08-08,26078
2017-08-09,26078
2017-08-10,26078
2017-08-11,26078
2017-08-12,26078
2017-08-13,26078
2017-08-14,26078
2017-08-15,26078
2017-08-16,26078
2017-08-17,26078
2017-08-18,26078
2017-08-19,26078
2017-08-20,26078
2017-08-21,26078
2017-08-22,26078
2017-08-23,26078
2017-08-24,26078
2017-08-25,26078
2017-08-26,24819
2017-08-27,24819
2017-08-28,24819
2017-08-29,24819
2017-08-30,24819
2017-08-31,24819
2017-09-01,24819
2017-09-02,24819
2017-09-03,24819
2017-09-04,24819
2017-09-05,24819
2017-09-06,24819
2017-09-07,24819
2017-09-08,24819
2017-09-09,24819
2017-09-10,24819
2017-09-11,24819
2017-09-12,24819
2017-09-13,24819
2017-09-14,24819
2017-09-15,24819
2017-09-16,24819
2017-09-17,24819
2017-09-18,24819
2017-09-19,24819
2017-09-20,24819
2017-09-21,24819
2017-09-22,24819
2017-09-23,24819
2017-09-24,24819
2017-09-25,24819
2017-09-26,24819
2017-09-27,24819
2017-09-28,24819
2017-09-29,24819
2017-09-30,24819
2017-10-01,24819
2017-10-02,24819
2017-10-03,23620
2017-10-04,23620
2017-10-05,23620
2017-10-06,23620
2017-10-07,23620
2017-10-08,23620
2017-10-09,23620
2017-10-10,23620
2017-10-11,23620
2017-10-12,23620
2017-10-13,23620
2017-10-14,23620
2017-10-15,23620
2017-10-16,23620
2017-10-17,23620
2017-10-18,23620
2017-10-19,23620
2017-10-20,23620
2017-10-21,23620
2017-10-22,23620
2017-10-23,23620
2017-10-24,23620
2017-10-25,23620
2017-10-26,23620
2017-10-27,23620
2017-10-28,23620
2017-10-29,23620
2017-10-30,23620
2017-10-31,23620
2017-11-01,23620
2017-11-02,23620
2017-11-03,22500
2017-11-04,22500
2017-11-05,22500
2017-11-06,22500
2017-11-07,22500
2017-11-08,22500
2017-11-09,22500
2017-11-10,22500
2017-11-11,22500
2017-11-12,22500
2017-11-13,22500
2017-11-14,22500
2017-11-15,22500
2017-11-16,22500
2017-11-17,22500
2017-11-18,22500
2017-11-19,22500
2017-11-20,22500
2017-11-21,22500
2017-11-22,22500
2017-11-23,22500
2017-11-24,22500
2017-11-25,22500
2017-11-26,22500
2017-11-27,22500
2017-11-28,22500
2017-11-29,22500
2017-11-30,22500
2017-12-01,22500
2017-12-02,22500
2017-12-03,22500
2017-12-04,22500
2017-12-05,22500
2017-12-06,22500
2017-12-07,21458
2017-12-08,21458
2017-12-09,21458
2017-12-10,21458
2017-12-11,21458
2017-12-12,21458
2017-12-13,21458
2017-12-14,21458
2017-12-15,21458
2017-12-16,21458
2017-12-17,21458
2017-12-18,21458
2017-12-19,21458
2017-12-20,21458
2017-12-21,21458
2017-12-22,21458
2017-12-23,21458
2017-12-24,21458
2017-12-25,21458
2017-12-26,21458
2017-12-27,21458
2017-12-28,21458
2017-12-29,21458
2017-12-30,21458
2017-12-31,21458
2018-01-01,21458
2018-01-02,21458
2018-01-03,21458
2018-01-04,20422
2018-01-05,20422
2018-01-06,20422
2018-01-07,20422
2018-01-08,20422
2018-01-09,20422
2018-01-10,20422
2018-01-11,20422
2018-01-12,20422
2018-01-13,20422
2018-01-14,20422
2018-01-15,20422
2018-01-16,20422
2018-01-17,20422
2018-01-18,20422
2018-01-19,20422
2018-01-20,20422
2018-01-21,20422
2018-01-22,20422
2018-01-23,20422
2018-01-24,19434
2018-01-25,19434
2018-01-26,19434
2018-01-27,19434
2018-01-28,19434
2018-01-29,19434
2018-01-30,19434
2018-01-31,19434
2018-02-01,19434
2018-02-02,19434
2018-02-03,19434
2018-02-04,19434
2018-02-05,19434
2018-02-06,19434
2018-02-07,19434
2018-02-08,19434
2018-02-09,18517
2018-02-10,18517
2018-02-11,18517
2018-02-12,18517
2018-02-13,18517
2018-02-14,18517
2018-02-15,18517
2018-02-16,18517
2018-02-17,18517
2018-02-18,18517
2018-02-19,18517
2018-02-20,18517
2018-02-21,18517
2018-02-22,17605
2018-02-23,17605
2018-02-24,17605
2018-02-25,17605
2018-02-26,17605
2018-02-27,17605
2018-02-28,17605
2018-03-01,17605
2018-03-02,17605
2018-03-03,17605
2018-03-04,17605
2018-03-05,17605
2018-03-06,17605
2018-03-07,17605
2018-03-08,17605
2018-03-09,17605
2018-03-10,17605
2018-03-11,16746
2018-03-12,16746
2018-03-13,16746
2018-03-14,16746
2018-03-15,16746
2018-03-16,16746
2018-03-17,16746
2018-03-18,16746
2018-03-20,985
2018-03-22,985
2018-03-23,985
2018-03-24,985
2018-03-25,985
2018-03-26,985
2018-03-27,985
2018-03-28,985
2018-03-29,985
2018-03-30,985
2018-03-31,985
2018-04-01,985
2018-04-02,985
2018-04-03,985
2018-04-04,985
2018-04-05,985
2018-04-06,985
2018-04-07,985
2018-04-08,985
2018-04-09,985
2018-04-10,985
2018-04-11,993
2018-04-12,993
2018-04-13,993
2018-04-14,993
2018-04-15,993
2018-04-16,993
2018-04-17,993
2018-04-18,993
2018-04-19,993
2018-04-20,993
2018-04-21,993
2018-04-22,993
2018-04-23,993
2018-04-24,993
2018-04-25,993
2018-04-26,993
2018-04-27,993
2018-04-28,993
2018-04-29,993
2018-04-30,993
2018-05-01,993
2018-05-02,993
2018-05-03,993
2018-05-04,993
2018-05-05,993
2018-05-06,993
2018-05-07,993
2018-05-08,993
2018-05-09,993
2018-05-10,945
2018-05-11,945
2018-05-12,945
2018-05-13,945
2018-05-14,945
2018-05-15,945
2018-05-16,945
2018-05-17,945
2018-05-18,945
2018-05-19,945
2018-05-20,945
2018-05-21,945
2018-05-22,945
2018-05-23,945
2018-05-24,945
2018-05-25,945
2018-05-26,945
2018-05-27,945
2018-05-28,945
2018-05-29,945
2018-05-30,945
2018-05-31,945
2018-06-01,945
2018-06-02,945
2018-06-03,899
2018-06-04,899
2018-06-05,899
2018-06-06,899
2018-06-07,899
2018-06-08,899
2018-06-09,899
2018-06-10,899
2018-06-11,899
2018-06-12,899
2018-06-13,899
2018-06-14,899
2018-06-15,899
2018-06-16,899
2018-06-17,899
2018-06-18,899
2018-06-19,899
2018-06-20,899
2018-06-21,899
2018-06-22,899
2018-06-23,899
2018-06-24,899
2018-06-25,899
2018-06-26,899
2018-06-27,899
2018-06-28,899
2018-06-29,899
2018-06-30,862
2018-07-01,862
2018-07-02,862
2018-07-03,862
2018-07-04,862
2018-07-05,862
2018-07-06,862
2018-07-07,862
2018-07-08,862
2018-07-09,862
2018-07-10,862
2018-07-11,862
2018-07-12,862
2018-07-13,862
2018-07-14,862
2018-07-15,862
2018-07-16,862
2018-07-17,862
2018-07-18,862
2018-07-19,862
2018-07-20,862
2018-07-21,862
2018-07-22,862
2018-07-23,862
2018-07-24,862
2018-07-25,862
2018-07-26,862
2018-07-27,862
2018-07-28,862
2018-07-29,862
2018-07-30,862
2018-07-31,839
2018-08-01,839
2018-08-02,839
2018-08-03,839
2018-08-04,839
2018-08-05,839
2018-08-06,839
2018-08-07,839
2018-08-08,839
2018-08-09,839
2018-08-10,839
2018-08-11,839
2018-08-12,839
2018-08-14,839
2018-08-16,839
2018-08-17,839
2018-08-18,839
2018-08-19,839
2018-08-20,864
2018-08-21,864
2018-08-22,864
2018-08-23,864
2018-08-24,864
2018-08-25,864
2018-08-26,864
2018-08-27,864
2018-08-28,864
2018-08-29,864
2018-08-30,864
2018-08-31,864
2018-09-01,864
2018-09-02,864
2018-09-03,864
2018-09-04,864
2018-09-05,864
2018-09-06,864
2018-09-07,864
2018-09-08,864
2018-09-09,896
2018-09-10,896
2018-09-11,896
2018-09-12,896
2018-09-13,896
2018-09-14,896
2018-09-15,896
2018-09-16,896
2018-09-17,896
2018-09-18,896
2018-09-19,896
2018-09-20,896
2018-09-21,896
2018-09-22,896
2018-09-23,896
2018-09-24,896
2018-09-25,896
2018-09-26,896
2018-09-27,896
2018-09-28,896
2018-09-29,896
2018-09-30,896
2018-10-02,896
2018-10-03,896
2018-10-04,896
2018-10-05,896
2018-10-06,941
2018-10-07,941
2018-10-08,941
2018-10-09,941
2018-10-10,941
2018-10-11,941
2018-10-12,941
2018-10-13,941
2018-10-14,941
2018-10-15,941
2018-10-16,941
2018-10-17,941
2018-10-18,941
2018-10-19,941
2018-10-20,941
2018-10-21,941
2018-10-22,941
2018-10-23,941
2018-10-24,941
2018-10-25,941
2018-10-26,941
2018-10-27,941
2018-10-28,941
2018-10-29,941
2018-10-30,941
2018-10-31,941
2018-11-01,941
2018-11-03,941
2018-11-04,941
2018-11-05,941
2018-11-06,941
2018-11-07,989
2018-11-08,989
2018-11-09,989
2018-11-10,989
2018-11-11,989
2018-11-12,989
2018-11-13,989
2018-11-14,989
2018-11-15,989
2018-11-16,989
2018-11-17,989
2018-11-18,989
2018-11-19,989
2018-11-20,989
2018-11-21,989
2018-11-22,989
2018-11-23,989
2018-11-24,989
2018-11-25,989
2018-11-26,989
2018-11-27,989
2018-11-28,989
2018-11-29,1027
2018-12-01,1027
2018-12-02,1027
2018-12-03,1027
2018-12-04,1027
2018-12-05,1027
2018-12-07,1027
2018-12-09,1027
2018-12-10,1027
2018-12-11,1027
2018-12-12,1027
2018-12-13,1027
2018-12-14,1027
2018-12-15,1027
2018-12-16,1027
2018-12-17,1027
2018-12-18,1027
2018-12-19,1027
2018-12-20,1027
2018-12-21,1027
2018-12-22,1027
2018-12-23,1069
2018-12-24,1069
2018-12-25,1069
2018-12-26,1069
2018-12-27,1069
2018-12-28,1069
2018-12-29,1069
2018-12-30,1069
2018-12-31,1069
2019-01-01,1069
2019-01-02,1069
2019-01-03,1069
2019-01-04,1069
2019-01-05,1069
2019-01-06,1069
2019-01-08,1069
2019-01-10,1058
2019-01-11,1058
2019-01-12,1058
2019-01-13,1058
2019-01-14,1058
2019-01-15,1058
2019-01-16,1058
2019-01-17,1058
2019-01-18,1058
2019-01-19,1058
2019-01-20,1058
2019-01-21,1058
2019-01-22,1058
2019-01-23,1010
2019-01-24,1010
2019-01-25,1010
