date_obj,Dragon%20impling%20jar price
2015-12-23,424892
2015-12-24,424892
2015-12-25,424892
2015-12-26,424892
2015-12-27,435436
2015-12-28,435436
2015-12-29,435436
2015-12-30,435436
2015-12-31,439540
2016-01-01,439540
2016-01-02,439540
2016-01-03,439540
2016-01-04,439540
2016-01-05,443172
2016-01-06,443172
2016-01-07,443172
2016-01-08,443172
2016-01-09,443172
2016-01-10,433376
2016-01-11,433376
2016-01-12,433376
2016-01-13,433376
2016-01-14,433376
2016-01-15,441545
2016-01-16,441545
2016-01-17,441545
2016-01-18,441545
2016-01-19,441545
2016-01-20,436639
2016-01-21,436639
2016-01-22,436639
2016-01-23,436639
2016-01-24,436639
2016-01-25,429554
2016-01-26,429554
2016-01-27,429554
2016-01-28,429554
2016-01-29,429554
2016-01-30,422200
2016-01-31,422200
2016-02-01,422200
2016-02-02,422200
2016-02-03,413440
2016-02-04,413440
2016-02-05,413440
2016-02-06,413440
2016-02-07,413440
2016-02-08,413440
2016-02-09,424830
2016-02-10,424830
2016-02-11,424830
2016-02-12,424830
2016-02-13,432167
2016-02-14,432167
2016-02-15,432167
2016-02-16,432167
2016-02-17,432167
2016-02-18,439804
2016-02-19,439804
2016-02-20,439804
2016-02-21,439804
2016-02-22,439804
2016-02-23,440862
2016-02-24,440862
2016-02-25,440862
2016-02-26,440862
2016-02-27,440862
2016-02-28,427440
2016-02-29,427440
2016-03-01,427440
2016-03-02,427440
2016-03-03,427440
2016-03-04,431267
2016-03-05,431267
2016-03-06,431267
2016-03-07,431267
2016-03-08,431267
2016-03-09,435109
2016-03-10,435109
2016-03-11,435109
2016-03-12,435109
2016-03-13,449919
2016-03-14,449919
2016-03-15,449919
2016-03-16,466503
2016-03-17,466503
2016-03-18,466503
2016-03-19,466503
2016-03-20,462846
2016-03-21,462846
2016-03-22,462846
2016-03-23,462846
2016-03-24,462846
2016-03-25,450812
2016-03-26,450812
2016-03-27,450812
2016-03-28,450812
2016-03-29,456697
2016-03-30,456697
2016-03-31,456697
2016-04-01,456697
2016-04-02,456697
2016-04-03,477156
2016-04-04,477156
2016-04-05,477156
2016-04-06,477156
2016-04-07,477156
2016-04-08,477004
2016-04-09,477004
2016-04-10,477004
2016-04-11,477004
2016-04-12,477004
2016-04-13,499323
2016-04-14,499323
2016-04-15,499323
2016-04-16,499323
2016-04-17,499323
2016-04-18,516035
2016-04-19,516035
2016-04-20,516035
2016-04-21,536934
2016-04-22,536934
2016-04-23,551156
2016-04-24,551156
2016-04-25,575464
2016-04-26,575464
2016-04-27,603539
2016-04-28,603539
2016-04-29,603539
2016-04-30,604003
2016-05-01,604003
2016-05-02,604003
2016-05-03,604003
2016-05-04,574062
2016-05-05,574062
2016-05-06,574062
2016-05-07,545512
2016-05-08,545512
2016-05-09,545512
2016-05-10,520413
2016-05-11,520413
2016-05-12,520413
2016-05-13,520413
2016-05-14,494392
2016-05-15,494392
2016-05-16,494392
2016-05-17,494392
2016-05-18,469672
2016-05-19,469672
2016-05-22,446188
2016-05-23,446188
2016-05-24,446188
2016-05-25,424850
2016-05-26,424850
2016-05-27,424850
2016-05-28,424850
2016-05-29,403673
2016-05-30,403673
2016-05-31,403673
2016-06-01,403673
2016-06-02,403673
2016-06-03,388668
2016-06-04,388668
2016-06-05,388668
2016-06-06,388668
2016-06-07,381653
2016-06-08,381653
2016-06-09,381653
2016-06-10,381653
2016-06-11,389884
2016-06-12,389884
2016-06-13,389884
2016-06-14,389884
2016-06-15,407978
2016-06-16,407978
2016-06-17,407978
2016-06-18,414832
2016-06-19,414832
2016-06-20,414832
2016-06-21,414832
2016-06-22,418069
2016-06-23,418069
2016-06-24,418069
2016-06-25,418069
2016-06-26,412736
2016-06-27,412736
2016-06-28,412736
2016-06-29,412736
2016-06-30,412736
2016-07-01,422308
2016-07-02,422308
2016-07-03,422308
2016-07-04,422308
2016-07-05,432199
2016-07-06,453683
2016-07-07,453683
2016-07-08,476364
2016-07-09,500183
2016-07-10,525193
2016-07-11,551453
2016-07-12,551453
2016-07-13,579026
2016-07-14,579026
2016-07-15,562937
2016-07-16,562937
2016-07-17,557099
2016-07-18,557099
2016-07-23,537309
2016-07-24,537309
2016-07-25,514034
2016-07-26,514034
2016-07-27,514034
2016-07-28,488405
2016-07-29,488405
2016-07-30,464622
2016-07-31,464622
2016-08-01,464622
2016-08-02,446835
2016-08-03,446835
2016-08-04,446835
2016-08-05,446835
2016-08-06,424493
2016-08-07,424493
2016-08-08,424493
2016-08-09,403576
2016-08-10,403576
2016-08-11,403576
2016-08-12,403576
2016-08-13,387332
2016-08-14,387332
2016-08-15,387332
2016-08-16,387332
2016-08-17,368759
2016-08-18,368759
2016-08-19,368759
2016-08-20,368759
2016-08-21,351710
2016-08-22,351710
2016-08-23,351710
2016-08-24,351710
2016-08-25,334680
2016-08-26,334680
2016-08-28,334680
2016-08-31,320068
2016-09-01,332855
2016-09-02,332855
2016-09-03,332855
2016-09-04,332855
2016-09-05,349088
2016-09-06,349088
2016-09-07,349088
2016-09-08,349088
2016-09-09,365819
2016-09-10,365819
2016-09-11,365819
2016-09-12,365819
2016-09-13,384110
2016-09-14,384110
2016-09-15,384110
2016-09-16,384110
2016-09-17,384110
2016-09-18,400522
2016-09-19,400522
2016-09-20,400522
2016-09-21,400522
2016-09-22,416917
2016-09-23,416917
2016-09-24,416917
2016-09-25,416917
2016-09-26,416917
2016-09-27,418682
2016-09-28,418682
2016-09-29,418682
2016-09-30,418682
2016-10-01,414841
2016-10-02,414841
2016-10-03,414841
2016-10-04,414841
2016-10-05,414841
2016-10-06,423818
2016-10-07,423818
2016-10-08,423818
2016-10-09,423818
2016-10-10,423818
2016-10-11,404076
2016-10-12,404076
2016-10-13,404076
2016-10-14,404076
2016-10-15,384988
2016-10-16,384988
2016-10-17,384988
2016-10-18,384988
2016-10-19,395663
2016-10-20,395663
2016-10-21,395663
2016-10-22,395663
2016-10-23,412067
2016-10-24,412067
2016-10-25,412067
2016-10-26,412067
2016-10-27,426584
2016-10-28,426584
2016-10-29,426584
2016-10-30,426584
2016-10-31,426584
2016-11-01,429090
2016-11-02,429090
2016-11-03,429090
2016-11-04,429090
2016-11-05,429090
2016-11-06,408695
2016-11-07,408695
2016-11-08,408695
2016-11-09,408695
2016-11-10,418000
2016-11-11,418000
2016-11-12,418000
2016-11-13,418000
2016-11-14,418000
2016-11-15,403491
2016-12-07,395311
2016-12-08,383001
2016-12-09,383001
2016-12-10,383001
2016-12-11,382407
2016-12-12,382407
2016-12-13,382407
2016-12-14,397586
2016-12-15,397586
2016-12-16,397586
2016-12-17,397586
2016-12-18,401561
2016-12-19,401561
2016-12-20,401561
2016-12-21,392940
2016-12-22,392940
2016-12-23,392940
2016-12-24,392940
2016-12-25,386491
2016-12-26,386491
2016-12-27,386491
2016-12-28,386491
2016-12-29,371493
2016-12-30,371493
2016-12-31,371493
2017-01-01,383342
2017-01-02,383342
2017-01-03,383342
2017-01-04,400211
2017-01-05,400211
2017-01-06,400211
2017-01-07,393553
2017-01-08,393553
2017-01-09,393553
2017-01-10,393553
2017-01-11,375789
2017-01-12,375789
2017-01-13,375789
2017-01-14,362461
2017-01-15,362461
2017-01-16,362461
2017-01-17,349146
2017-01-18,349146
2017-01-19,349146
2017-01-20,349146
2017-01-21,340989
2017-01-22,340989
2017-01-23,340989
2017-01-27,338295
2017-01-28,334722
2017-01-29,334722
2017-01-30,334722
2017-01-31,334722
2017-02-01,320892
2017-02-02,320892
2017-02-03,320892
2017-02-04,320892
2017-02-05,305725
2017-02-06,305725
2017-02-07,305725
2017-02-08,295917
2017-02-09,295917
2017-02-10,295917
2017-02-11,288414
2017-02-12,288414
2017-02-13,288414
2017-02-14,294504
2017-02-15,294504
2017-02-16,294504
2017-02-18,296755
2017-02-19,296755
2017-02-20,296755
2017-02-21,291964
2017-02-22,291964
2017-02-23,291964
2017-02-24,291964
2017-02-25,295253
2017-02-26,295253
2017-02-27,295253
2017-02-28,297201
2017-03-01,297201
2017-03-02,297201
2017-03-03,298144
2017-03-04,298144
2017-03-05,297831
2017-03-06,297831
2017-03-07,310644
2017-03-08,310644
2017-03-09,310644
2017-03-10,323196
2017-03-11,323196
2017-03-12,323196
2017-03-13,335957
2017-03-14,335957
2017-03-15,335957
2017-03-16,332794
2017-03-17,332794
2017-03-18,332794
2017-03-19,335050
2017-03-20,335050
2017-03-21,335050
2017-03-22,322897
2017-03-23,322897
2017-03-24,322897
2017-03-25,324204
2017-03-26,324204
2017-03-27,331146
2017-03-28,331146
2017-03-29,331146
2017-03-30,343598
2017-03-31,343598
2017-04-01,355057
2017-04-02,355057
2017-04-03,355057
2017-04-04,372802
2017-04-12,384076
2017-04-13,384076
2017-04-14,384076
2017-04-15,367020
2017-04-16,367020
2017-04-17,356744
2017-04-18,356744
2017-04-19,356744
2017-04-20,369574
2017-04-21,369574
2017-04-22,369574
2017-04-23,365335
2017-04-24,365335
2017-04-25,379254
2017-04-26,379254
2017-04-27,379254
2017-04-28,366616
2017-04-29,366616
2017-04-30,366616
2017-05-01,367776
2017-05-02,367776
2017-05-03,367776
2017-05-04,364315
2017-05-05,364315
2017-05-06,364315
2017-05-07,372095
2017-05-08,372095
2017-05-09,371579
2017-05-10,371579
2017-05-11,371579
2017-05-12,362918
2017-05-13,362918
2017-05-14,357141
2017-05-15,357141
2017-05-16,356590
2017-05-17,356590
2017-05-18,365063
2017-05-19,365063
2017-05-20,360416
2017-05-21,360416
2017-05-22,360416
2017-05-23,356553
2017-05-24,356553
2017-05-25,356553
2017-05-26,353783
2017-05-27,353783
2017-05-28,353783
2017-05-29,345245
2017-05-30,345245
2017-05-31,345245
2017-06-01,346894
2017-06-02,346894
2017-06-03,346894
2017-06-04,349898
2017-06-05,349898
2017-06-06,353580
2017-06-07,353580
2017-06-08,353580
2017-06-09,340955
2017-06-10,340955
2017-06-11,326705
2017-06-12,326705
2017-06-13,313749
2017-06-14,313749
2017-06-15,301703
2017-06-16,301703
2017-06-17,301703
2017-06-18,291633
2017-06-19,291633
2017-06-20,291633
2017-06-21,290093
2017-06-22,290093
2017-06-23,290093
2017-06-24,286093
2017-06-25,286093
2017-06-26,286093
2017-06-27,284084
2017-06-28,284084
2017-06-29,284084
2017-06-30,286660
2017-07-01,286660
2017-07-02,286660
2017-07-03,290833
2017-07-04,290833
2017-07-05,290833
2017-07-06,300822
2017-07-07,300822
2017-07-08,300822
2017-07-13,331500
2017-07-14,331500
2017-07-15,347514
2017-07-16,347514
2017-07-17,347514
2017-07-18,361491
2017-07-19,361491
2017-07-20,361491
2017-07-21,377245
2017-07-22,377245
2017-07-23,377245
2017-07-24,395542
2017-07-25,395542
2017-07-26,395542
2017-07-27,414304
2017-07-28,414304
2017-07-29,414304
2017-07-30,430050
2017-07-31,430050
2017-08-01,430050
2017-08-02,416621
2017-08-03,416621
2017-08-04,416621
2017-08-05,433039
2017-08-06,433039
2017-08-09,453421
2017-08-10,471359
2017-08-11,471359
2017-08-12,471359
2017-08-13,475639
2017-08-14,475639
2017-08-15,475639
2017-08-16,470746
2017-08-17,470746
2017-08-18,470746
2017-08-19,481774
2017-08-20,481774
2017-08-21,481774
2017-08-22,487716
2017-08-23,487716
2017-08-24,487716
2017-08-25,510857
2017-08-26,510857
2017-08-27,520207
2017-08-28,520207
2017-08-29,520207
2017-08-30,520204
2017-08-31,520204
2017-09-01,520204
2017-09-03,539697
2017-09-04,539697
2017-09-05,558256
2017-09-06,558256
2017-09-07,558256
2017-09-08,547761
2017-09-09,547761
2017-09-10,520746
2017-09-11,520746
2017-09-12,520746
2017-09-13,516213
2017-09-14,516213
2017-09-15,516213
2017-09-16,532707
2017-09-17,532707
2017-09-18,543572
2017-09-19,543572
2017-09-20,543572
2017-09-21,561085
2017-09-22,561085
2017-09-23,561085
2017-09-24,567959
2017-09-25,567959
2017-09-26,567959
2017-09-27,549776
2017-09-28,549776
2017-09-29,538535
2017-09-30,538535
2017-10-01,538535
2017-10-02,532278
2017-10-03,532278
2017-10-04,532278
2017-10-05,533572
2017-10-06,533572
2017-10-07,533572
2017-10-08,517095
2017-10-09,517095
2017-10-10,519134
2017-10-11,519134
2017-10-12,519134
2017-10-13,522750
2017-10-14,522750
2017-10-15,522750
2017-10-16,519485
2017-10-17,519485
2017-10-18,519485
2017-10-19,503876
2017-10-20,503876
2017-10-21,503876
2017-10-22,479598
2017-10-23,479598
2017-10-24,471120
2017-10-25,471120
2017-10-26,454461
2017-10-27,454461
2017-10-28,454461
2017-10-29,438729
2017-10-30,438729
2017-10-31,430380
2017-11-01,430380
2017-11-02,430380
2017-11-03,423269
2017-11-04,423269
2017-11-05,410395
2017-11-06,410395
2017-11-07,410395
2017-11-08,407490
2017-11-09,407490
2017-11-10,392884
2017-11-11,392884
2017-11-12,375641
2017-11-13,375641
2017-11-14,375641
2017-11-15,357621
2017-11-16,357621
2017-11-17,350378
2017-11-18,350378
2017-11-19,350378
2017-11-20,338968
2017-11-21,338968
2017-11-22,338968
2017-11-23,329600
2017-11-24,329600
2017-11-25,322236
2017-11-26,322236
2017-11-27,322236
2017-11-28,333995
2017-11-29,333995
2017-11-30,333995
2017-12-01,350275
2017-12-02,350275
2017-12-03,357584
2017-12-04,357584
2017-12-05,372679
2017-12-06,372679
2017-12-07,362526
2017-12-08,362526
2017-12-09,362526
2017-12-10,359038
2017-12-11,359038
2017-12-12,359038
2017-12-13,349211
2017-12-14,349211
2017-12-15,350525
2017-12-16,350525
2017-12-17,350525
2017-12-18,346556
2017-12-19,346556
2017-12-20,346556
2017-12-21,331283
2017-12-22,331283
2017-12-23,344355
2017-12-24,344355
2017-12-25,344355
2017-12-26,354949
2017-12-27,354949
2017-12-28,348698
2017-12-29,348698
2017-12-30,345881
2017-12-31,345881
2018-01-01,345881
2018-01-02,349496
2018-01-03,349496
2018-01-04,349329
2018-01-05,349329
2018-01-06,347759
2018-01-07,347759
2018-01-08,347759
2018-01-09,352049
2018-01-10,352049
2018-01-11,352049
2018-01-12,357961
2018-01-13,357961
2018-01-14,362689
2018-01-15,362689
2018-01-16,368381
2018-01-17,368381
2018-01-18,376124
2018-01-19,376124
2018-01-20,376124
2018-01-21,383715
2018-01-22,383715
2018-01-23,389263
2018-01-25,393335
2018-01-26,382834
2018-01-27,373226
2018-01-28,370457
2018-01-29,369484
2018-01-30,369907
2018-01-31,370979
2018-02-01,370979
2018-02-02,376726
2018-02-03,376052
2018-02-04,376052
2018-02-05,371007
2018-02-06,369240
2018-02-07,367433
2018-02-08,367433
2018-02-09,350654
2018-02-10,350654
2018-02-11,336505
2018-02-12,343600
2018-02-13,348797
2018-02-14,354541
2018-02-15,354321
2018-02-16,359228
2018-02-17,367249
2018-02-18,385594
2018-02-19,402648
2018-02-20,402648
2018-02-21,408659
2018-02-22,408659
2018-02-23,419789
2018-02-24,419789
2018-02-25,431328
2018-02-26,447477
2018-02-27,469106
2018-02-28,469106
2018-03-01,492562
2018-03-02,517191
2018-03-03,543051
2018-03-04,543051
2018-03-05,529654
2018-03-06,503237
2018-03-07,478802
2018-03-08,457036
2018-03-09,441477
2018-03-10,427458
2018-03-11,424984
2018-03-12,433641
2018-03-13,438553
2018-03-14,456730
2018-03-15,479408
2018-03-16,479408
2018-03-17,487214
2018-03-18,489078
2018-03-20,494766
2018-03-21,484544
2018-03-23,482814
2018-03-24,483294
2018-03-25,471798
2018-03-26,473846
2018-03-27,478435
2018-03-28,478435
2018-03-29,478813
2018-03-30,478169
2018-03-31,478070
2018-04-01,478070
2018-04-02,482950
2018-04-03,482755
2018-04-04,486054
2018-04-05,486054
2018-04-06,489177
2018-04-07,489177
2018-04-08,487297
2018-04-09,487707
2018-04-10,502600
2018-04-11,499360
2018-04-12,506547
2018-04-13,506547
2018-04-14,503702
2018-04-15,502195
2018-04-16,502195
2018-04-17,505077
2018-04-18,505077
2018-04-19,507307
2018-04-20,509799
2018-04-21,508969
2018-04-22,508969
2018-04-23,510481
2018-04-24,519572
2018-04-25,509982
2018-04-26,509982
2018-04-27,511802
2018-04-28,511039
2018-04-29,22409
2018-04-30,23530
2018-05-01,24707
2018-05-03,462000
2018-05-05,458024
2018-05-07,435122
2018-05-08,416838
2018-05-09,399625
2018-05-10,388983
2018-05-11,388983
2018-05-12,388953
2018-05-13,388953
2018-05-14,406712
2018-05-15,406712
2018-05-16,418347
2018-05-17,418347
2018-05-18,414880
2018-05-19,414880
2018-05-20,403072
2018-05-21,386929
2018-05-22,386929
2018-05-23,378707
2018-05-24,378707
2018-05-25,365898
2018-05-26,350841
2018-05-27,350841
2018-05-28,361994
2018-05-29,371629
2018-05-30,383963
2018-05-31,397581
2018-06-01,403114
2018-06-02,399632
2018-06-03,399632
2018-06-04,389185
2018-06-05,380309
2018-06-06,371169
2018-06-07,371169
2018-06-08,362570
2018-06-09,362570
2018-06-10,360982
2018-06-11,360982
2018-06-12,357028
2018-06-13,354946
2018-06-14,354853
2018-06-15,354853
2018-06-16,358420
2018-06-17,355647
2018-06-18,355699
2018-06-19,356074
2018-06-20,356074
2018-06-21,358633
2018-06-22,355137
2018-06-23,355137
2018-06-24,356226
2018-06-25,351377
2018-06-26,351377
2018-06-27,350211
2018-06-28,334372
2018-06-29,317687
2018-06-30,304346
2018-07-01,294192
2018-07-02,294192
2018-07-03,299775
2018-07-04,314046
2018-07-05,314046
2018-07-06,323048
2018-07-07,323048
2018-07-08,308686
2018-07-09,298887
2018-07-10,301185
2018-07-11,299698
2018-07-12,299698
2018-07-13,294747
2018-07-14,295798
2018-07-15,295798
2018-07-16,292982
2018-07-17,292767
2018-07-18,292767
2018-07-19,295290
2018-07-20,295290
2018-07-21,294105
2018-07-22,294110
2018-07-23,293260
2018-07-24,293260
2018-07-25,300230
2018-07-26,300230
2018-07-27,303016
2018-07-28,303016
2018-07-29,304696
2018-07-30,304696
2018-07-31,299361
2018-08-01,299361
2018-08-02,296056
2018-08-03,296056
2018-08-04,299193
2018-08-05,296776
2018-08-06,296776
2018-08-07,293581
2018-08-08,291058
2018-08-09,291058
2018-08-10,290846
2018-08-11,299744
2018-08-12,305719
2018-08-14,304598
2018-08-16,304538
2018-08-17,295782
2018-08-18,295782
2018-08-19,299085
2018-08-20,295982
2018-08-21,295982
2018-08-22,297341
2018-08-23,297341
2018-08-24,298257
2018-08-25,297131
2018-08-26,297131
2018-08-27,296353
2018-08-28,295676
2018-08-29,295676
2018-08-30,298262
2018-08-31,303535
2018-09-01,315662
2018-09-02,315662
2018-09-03,328968
2018-09-04,344145
2018-09-05,358986
2018-09-06,358986
2018-09-07,376936
2018-09-08,395783
2018-09-09,395783
2018-09-10,404661
2018-09-11,404661
2018-09-12,409295
2018-09-13,409295
2018-09-14,404005
2018-09-15,400898
2018-09-16,400898
2018-09-17,404412
2018-09-18,394504
2018-09-19,394504
2018-09-20,382249
2018-09-21,382249
2018-09-22,373672
2018-09-23,369030
2018-09-24,372114
2018-09-25,372114
2018-09-26,385163
2018-09-27,385163
2018-09-28,395465
2018-09-29,391602
2018-09-30,395931
2018-10-01,397275
2018-10-02,401217
2018-10-03,409091
2018-10-04,409091
2018-10-05,401490
2018-10-06,409056
2018-10-07,409056
2018-10-08,412547
2018-10-09,403876
2018-10-10,389179
2018-10-11,386667
2018-10-12,386667
2018-10-13,374933
2018-10-14,366149
2018-10-15,358190
2018-10-16,358190
2018-10-17,361450
2018-10-18,372548
2018-10-19,366009
2018-10-20,366009
2018-10-21,361869
2018-10-22,355994
2018-10-23,355994
2018-10-24,352016
2018-10-25,357144
2018-10-26,355581
2018-10-27,340427
2018-10-28,337708
2018-10-29,337708
2018-10-30,334742
2018-10-31,333658
2018-11-01,337971
2018-11-03,334756
2018-11-04,336830
2018-11-05,337053
2018-11-06,334361
2018-11-07,334361
2018-11-08,332191
2018-11-09,332518
2018-11-10,333513
2018-11-11,344815
2018-11-12,336326
2018-11-13,330421
2018-11-14,330372
2018-11-15,329878
2018-11-16,327313
2018-11-17,328673
2018-11-18,332893
2018-11-19,330859
2018-11-20,328966
2018-11-21,330854
2018-11-22,332302
2018-11-23,331701
2018-11-24,328814
2018-11-25,326191
2018-11-26,328752
2018-11-27,328593
2018-11-28,328632
2018-11-29,327978
2018-12-01,321393
2018-12-02,320590
2018-12-03,320590
2018-12-05,324244
2018-12-07,330313
2018-12-09,315945
2018-12-10,320600
2018-12-11,319354
2018-12-12,320170
2018-12-13,314636
2018-12-14,313036
2018-12-15,314063
2018-12-16,312784
2018-12-17,314348
2018-12-18,316738
2018-12-19,313015
2018-12-20,313077
2018-12-21,314475
2018-12-22,313267
2018-12-23,312552
2018-12-24,312683
2018-12-25,312048
2018-12-26,311396
2018-12-27,312035
2018-12-28,311948
2018-12-29,310708
2018-12-30,312056
2018-12-31,317733
2019-01-01,320243
2019-01-02,321352
2019-01-03,317586
2019-01-04,317373
2019-01-05,314121
2019-01-06,312148
2019-01-08,309969
2019-01-10,300690
2019-01-11,300873
2019-01-12,300089
2019-01-13,297011
2019-01-14,298910
2019-01-15,296846
2019-01-16,297220
2019-01-17,300331
2019-01-18,310043
2019-01-19,302633
2019-01-20,301636
2019-01-21,298835
2019-01-22,297628
2019-01-23,299459
2019-01-24,302283
2019-01-25,300112
2019-01-26,297183
2019-01-27,296308
2019-01-28,292436
2019-01-29,287357
2019-01-30,286456
2019-01-31,291042
2019-02-01,285818
2019-02-02,282712
2019-02-03,286908
2019-02-04,286908
2019-02-05,288564
2019-02-06,287333
2019-02-07,289203
2019-02-08,285216
2019-02-09,283911
2019-02-10,281816
2019-02-11,281983
2019-02-12,283347
2019-02-13,281529
2019-02-14,281832
2019-02-15,281264
2019-02-16,282268
2019-02-17,283287
2019-02-18,284019
2019-02-19,290854
2019-02-20,289098
2019-02-21,290075
2019-02-22,298106
2019-02-23,295368
2019-02-24,298308
2019-02-25,296819
2019-02-26,296857
2019-02-27,299187
2019-02-28,293568
2019-03-01,294924
2019-03-02,294259
2019-03-03,293851
2019-03-04,292631
2019-03-05,289409
2019-03-06,301800
2019-03-07,307113
2019-03-08,307113
2019-03-09,314495
2019-03-10,323398
2019-03-11,318659
2019-03-12,307781
2019-03-13,306391
2019-03-14,307187
2019-03-15,295558
2019-03-16,287602
2019-03-17,288305
2019-03-18,296635
2019-03-19,301223
2019-03-20,309414
2019-03-21,300425
2019-03-22,300093
2019-03-23,295704
2019-03-24,298856
2019-03-25,302737
2019-03-26,312268
2019-03-27,312268
2019-03-28,310918
2019-03-29,308963
2019-03-30,308963
