date_obj,Diamond%20amulet%20(u) price
2015-09-07,2685
2015-09-08,2685
2015-09-09,2685
2015-09-10,2685
2015-09-11,2685
2015-09-12,2685
2015-09-13,2685
2015-09-14,2685
2015-09-15,2685
2015-09-16,2685
2015-09-17,2685
2015-09-18,2685
2015-09-19,2685
2015-09-20,2685
2015-09-21,2685
2015-09-22,2685
2015-09-23,2685
2015-09-24,2685
2015-09-25,2685
2015-09-27,2685
2015-09-28,2685
2015-09-29,2685
2015-09-30,2685
2015-10-05,2685
2015-10-06,2685
2015-10-07,2685
2015-10-08,2685
2015-10-09,2685
2015-10-10,2685
2015-10-11,2685
2015-10-12,2685
2015-10-13,2685
2015-10-14,2685
2015-10-15,2685
2015-10-16,2685
2015-10-17,2685
2015-10-18,2685
2015-10-19,2685
2015-10-20,2685
2015-10-22,2685
2015-10-23,2685
2015-10-24,2685
2015-10-25,2587
2015-10-26,2587
2015-10-27,2587
2015-10-29,2587
2015-10-30,2587
2015-10-31,2587
2015-11-01,2587
2015-11-02,2587
2015-11-03,2587
2015-11-04,2587
2015-11-05,2587
2015-11-06,2587
2015-11-07,2587
2015-11-08,2587
2015-11-09,2587
2015-11-10,2587
2015-11-11,2587
2015-11-12,2587
2015-11-13,2587
2015-11-14,2587
2015-11-15,2587
2015-11-16,2587
2015-11-17,2587
2015-11-18,2587
2015-11-19,2587
2015-11-20,2587
2015-11-21,2587
2015-11-22,2587
2015-11-23,2587
2015-11-24,2587
2015-11-25,2587
2015-11-26,2587
2015-11-27,2587
2015-11-28,2587
2015-11-29,2587
2015-11-30,2587
2015-12-01,2587
2015-12-02,2587
2015-12-03,2587
2015-12-04,2587
2015-12-05,2587
2015-12-06,2587
2015-12-07,2587
2015-12-08,2587
2015-12-09,2587
2015-12-10,2587
2015-12-11,2587
2015-12-12,2587
2015-12-13,2587
2015-12-14,2587
2015-12-15,2587
2015-12-16,2587
2015-12-17,2587
2015-12-18,2587
2015-12-19,2587
2015-12-20,2587
2015-12-21,2587
2015-12-22,2587
2015-12-23,2587
2015-12-24,2587
2015-12-25,2587
2015-12-26,2587
2015-12-27,2587
2015-12-28,2587
2015-12-29,2587
2015-12-30,2587
2015-12-31,2587
2016-01-01,2587
2016-01-02,2587
2016-01-03,2587
2016-01-04,2587
2016-01-05,2587
2016-01-06,2496
2016-01-07,2496
2016-01-08,2496
2016-01-09,2496
2016-01-10,2496
2016-01-11,2496
2016-01-12,2496
2016-01-13,2496
2016-01-14,2496
2016-01-15,2496
2016-01-16,2496
2016-01-17,2496
2016-01-18,2496
2016-01-19,2496
2016-01-20,2496
2016-01-21,2496
2016-01-22,2496
2016-01-23,2496
2016-01-24,2496
2016-01-25,2496
2016-01-26,2496
2016-01-27,2496
2016-01-28,2496
2016-01-29,2496
2016-01-30,2496
2016-01-31,2496
2016-02-01,2496
2016-02-02,2496
2016-02-03,2496
2016-02-04,2496
2016-02-05,2496
2016-02-06,2496
2016-02-07,2496
2016-02-08,2496
2016-02-09,2496
2016-02-10,2496
2016-02-11,2496
2016-02-12,2496
2016-02-13,2496
2016-02-14,2496
2016-02-15,2496
2016-02-16,2496
2016-02-17,2496
2016-02-18,2496
2016-02-19,2496
