date_obj,3rd%20age%20axe price
2017-10-30,600000000
2017-10-31,600000000
2017-11-01,600000000
2017-11-02,600000000
2017-11-03,600000000
2017-11-04,600000000
2017-11-05,600000000
2017-11-06,600000000
2017-11-07,600000000
2017-11-08,600000000
2017-11-09,600000000
2017-11-10,600000000
2017-11-11,600000000
2017-11-12,600000000
2017-11-13,600000000
2017-11-14,600000000
2017-11-15,600000000
2017-11-16,600000000
2017-11-17,600000000
2017-11-18,600000000
2017-11-19,600000000
2017-11-20,600000000
2017-11-21,600000000
2017-11-22,600000000
2017-11-23,600000000
2017-11-24,600000000
2017-11-25,600000000
2017-11-26,600000000
2017-11-27,600000000
2017-11-28,600000000
2017-11-29,600000000
2017-11-30,600000000
2017-12-01,600000000
2017-12-02,600000000
2017-12-03,600000000
2017-12-04,600000000
2017-12-05,600000000
2017-12-06,600000000
2017-12-07,600000000
2017-12-08,600000000
2017-12-09,600000000
2017-12-10,600000000
2017-12-11,600000000
2017-12-12,600000000
2017-12-13,600000000
2017-12-14,576858271
2017-12-15,576858271
2017-12-16,576858271
2017-12-17,576858271
2017-12-18,576858271
2017-12-19,576858271
2017-12-20,576858271
2017-12-21,576858271
2017-12-22,576858271
2017-12-23,576858271
2017-12-24,576858271
2017-12-25,576858271
2017-12-26,576858271
2017-12-27,576858271
2017-12-28,576858271
2017-12-29,576858271
2017-12-30,576858271
2017-12-31,576858271
2018-01-01,576858271
2018-01-02,576858271
2018-01-03,576858271
2018-01-04,576858271
2018-01-05,576858271
2018-01-06,576858271
2018-01-07,576858271
2018-01-08,576858271
2018-01-09,576858271
2018-01-10,576858271
2018-01-11,576858271
2018-01-12,576858271
2018-01-13,576858271
2018-01-14,576858271
2018-01-15,576858271
2018-01-16,576858271
2018-01-17,576858271
2018-01-18,576858271
2018-01-19,576858271
2018-01-20,576858271
2018-01-21,576858271
2018-01-22,576858271
2018-01-23,576858271
2018-01-24,576858271
2018-01-25,576858271
2018-01-26,576858271
2018-01-27,576858271
2018-01-28,576858271
2018-01-29,576858271
2018-01-30,576858271
2018-01-31,576858271
2018-02-01,576858271
2018-02-02,576858271
2018-02-03,576858271
2018-02-04,576858271
2018-02-05,576858271
2018-02-06,576858271
2018-02-07,576858271
2018-02-08,576858271
2018-02-09,576858271
2018-02-10,577958149
2018-02-11,577958149
2018-02-12,577958149
2018-02-13,577958149
2018-02-14,577958149
2018-02-15,577958149
2018-02-16,577958149
2018-02-17,577958149
2018-02-18,577958149
2018-02-19,577958149
2018-02-20,577958149
2018-02-21,577958149
2018-02-22,577958149
2018-02-23,577958149
2018-02-24,577958149
2018-02-25,577958149
2018-02-26,577958149
2018-02-27,577958149
2018-02-28,577958149
2018-03-01,577958149
2018-03-02,577958149
2018-03-03,577958149
2018-03-04,577958149
2018-03-05,577958149
2018-03-06,577958149
2018-03-07,577958149
2018-03-08,577958149
2018-03-09,577958149
2018-03-10,577958149
2018-03-11,577958149
2018-03-12,577958149
2018-03-13,577958149
2018-03-14,577958149
2018-03-15,577958149
2018-03-16,577958149
2018-03-17,577958149
2018-03-18,577958149
2018-03-19,577958149
2018-03-20,577958149
2018-03-21,577958149
2018-03-22,577958149
2018-03-23,601271267
2018-03-24,601271267
2018-03-25,601271267
2018-03-26,601271267
2018-03-27,601271267
2018-03-28,601271267
2018-03-29,601271267
2018-03-30,601271267
2018-03-31,601271267
2018-04-01,601271267
2018-04-02,601271267
2018-04-03,601271267
2018-04-04,601271267
2018-04-05,601271267
2018-04-06,601271267
2018-04-07,601271267
2018-04-08,601271267
2018-04-09,601271267
2018-04-10,601271267
2018-04-11,601271267
2018-04-12,601271267
2018-04-13,601271267
2018-04-14,601271267
2018-04-15,601271267
2018-04-16,601271267
2018-04-17,601271267
2018-04-18,601271267
2018-04-19,601271267
2018-04-20,601271267
2018-04-21,601271267
2018-04-22,601271267
2018-04-23,601271267
2018-04-24,601271267
2018-04-25,601271267
2018-04-26,601271267
2018-04-27,601271267
2018-04-28,601271267
2018-04-29,601271267
2018-04-30,601271267
2018-05-01,601271267
2018-05-02,601271267
2018-05-03,601271267
2018-05-04,601271267
2018-05-05,601271267
2018-05-06,601271267
2018-05-07,601271267
2018-05-08,601271267
2018-05-09,601271267
2018-05-10,592341310
2018-05-11,592341310
2018-05-12,592341310
2018-05-13,592341310
2018-05-14,592341310
2018-05-15,592341310
2018-05-16,592341310
2018-05-17,592341310
2018-05-18,592341310
2018-05-19,592341310
2018-05-20,592341310
2018-05-21,592341310
2018-05-22,592341310
2018-05-23,592341310
2018-05-24,592341310
2018-05-25,592341310
2018-05-26,592341310
2018-05-27,592341310
2018-05-28,592341310
2018-05-29,592341310
2018-05-30,592341310
2018-05-31,592341310
2018-06-01,592341310
2018-06-02,592341310
2018-06-03,592341310
2018-06-04,592341310
2018-06-05,592341310
2018-06-06,592341310
2018-06-07,592341310
2018-06-08,592341310
2018-06-09,592341310
2018-06-10,592341310
2018-06-11,592341310
2018-06-12,592341310
2018-06-13,592341310
2018-06-14,592341310
2018-06-15,592341310
2018-06-16,592341310
2018-06-17,592341310
2018-06-18,592341310
2018-06-19,592341310
2018-06-20,592341310
2018-06-21,592341310
2018-06-22,592341310
2018-06-23,592341310
2018-06-24,592341310
2018-06-25,592341310
2018-06-26,592341310
2018-06-27,592341310
2018-06-28,592341310
2018-06-29,592341310
2018-06-30,592341310
2018-07-01,592341310
2018-07-02,592341310
2018-07-03,592341310
2018-07-04,592341310
2018-07-05,592341310
2018-07-06,564352638
2018-07-07,564352638
2018-07-08,564352638
2018-07-09,564352638
2018-07-10,564352638
2018-07-11,564352638
2018-07-12,564352638
2018-07-13,564352638
2018-07-14,564352638
2018-07-15,564352638
2018-07-16,564352638
2018-07-17,564352638
2018-07-18,564352638
2018-07-19,564352638
2018-07-20,564352638
2018-07-21,564352638
2018-07-22,564352638
2018-07-23,564352638
2018-07-24,564352638
2018-07-25,564352638
2018-07-26,564352638
2018-07-27,536135006
2018-07-28,536135006
2018-07-29,536135006
2018-07-30,536135006
2018-07-31,536135006
2018-08-01,536135006
2018-08-02,536135006
2018-08-03,536135006
2018-08-04,536135006
2018-08-05,536135006
2018-08-06,536135006
2018-08-07,536135006
2018-08-08,536135006
2018-08-09,536135006
2018-08-10,536135006
2018-08-11,536135006
2018-08-12,536135006
2018-08-14,509763486
2018-08-16,509763486
2018-08-17,509763486
2018-08-18,509763486
2018-08-19,509763486
2018-08-20,509763486
2018-08-21,509763486
2018-08-22,509763486
2018-08-23,509763486
2018-08-24,509763486
2018-08-25,509763486
2018-08-26,509763486
2018-08-27,509763486
2018-08-28,509763486
2018-08-29,509763486
2018-08-30,509763486
2018-08-31,509763486
2018-09-01,509763486
2018-09-02,509763486
2018-09-03,509763486
2018-09-04,509763486
2018-09-05,509763486
2018-09-06,509763486
2018-09-07,509763486
2018-09-08,509763486
2018-09-09,509763486
2018-09-10,509763486
2018-09-11,509763486
2018-09-12,509763486
2018-09-13,509763486
2018-09-14,509763486
2018-09-15,509763486
2018-09-16,509763486
2018-09-17,509763486
2018-09-18,509763486
2018-09-19,509763486
2018-09-20,509763486
2018-09-21,509763486
2018-09-22,509763486
2018-09-23,509763486
2018-09-24,509763486
2018-09-25,509763486
2018-09-26,509763486
2018-09-27,509763486
2018-09-28,509763486
2018-09-29,509763486
2018-09-30,509763486
2018-10-01,509763486
2018-10-02,509763486
2018-10-03,509763486
2018-10-04,509763486
2018-10-05,509763486
2018-10-06,509763486
2018-10-07,509763486
2018-10-08,509763486
2018-10-09,509763486
2018-10-10,509763486
2018-10-11,509763486
2018-10-12,509763486
2018-10-13,509763486
2018-10-14,509763486
2018-10-15,509763486
2018-10-16,509763486
2018-10-17,484382282
2018-10-18,484382282
2018-10-19,484382282
2018-10-20,484382282
2018-10-21,484382282
2018-10-22,484382282
2018-10-23,484382282
2018-10-24,484382282
2018-10-25,484382282
2018-10-26,484382282
2018-10-27,484382282
2018-10-28,484382282
2018-10-29,484382282
2018-10-30,484382282
2018-10-31,484382282
2018-11-01,484382282
2018-11-03,484382282
2018-11-04,484382282
2018-11-05,484382282
2018-11-06,484382282
2018-11-07,484382282
2018-11-08,484382282
2018-11-09,484382282
2018-11-10,484382282
2018-11-11,484382282
2018-11-12,484382282
2018-11-13,484382282
2018-11-14,484382282
2018-11-15,484382282
2018-11-16,484382282
2018-11-17,484382282
2018-11-18,484382282
2018-11-19,484382282
2018-11-20,484382282
2018-11-21,484382282
2018-11-22,484382282
2018-11-23,484382282
2018-11-24,484382282
2018-11-25,484382282
2018-11-26,484382282
2018-11-27,484382282
2018-11-28,484382282
2018-11-29,484382282
2018-12-01,484382282
2018-12-02,484382282
2018-12-03,484382282
2018-12-04,484382282
2018-12-05,484382282
2018-12-07,484382282
2018-12-09,484382282
2018-12-10,484382282
2018-12-11,484382282
2018-12-12,484382282
2018-12-13,484382282
2018-12-14,484382282
2018-12-15,484382282
2018-12-16,484382282
2018-12-17,484382282
2018-12-18,484382282
2018-12-19,484382282
2018-12-20,460163167
2018-12-21,460163167
2018-12-22,460163167
2018-12-23,460163167
2018-12-24,460163167
2018-12-25,460163167
2018-12-26,460163167
2018-12-27,460163167
2018-12-28,460163167
2018-12-29,460163167
2018-12-30,460163167
2018-12-31,460163167
2019-01-01,460163167
2019-01-02,460163167
2019-01-03,460163167
2019-01-04,460163167
2019-01-05,460163167
2019-01-06,460163167
2019-01-08,460163167
2019-01-10,460163167
2019-01-11,460163167
2019-01-12,460163167
2019-01-13,460163167
2019-01-14,460163167
2019-01-15,460163167
2019-01-16,460163167
2019-01-17,460163167
2019-01-18,460163167
2019-01-19,460163167
2019-01-20,460163167
2019-01-21,460163167
2019-01-22,460163167
2019-01-23,460163167
2019-01-24,460163167
2019-01-25,460163167
2019-01-26,460163167
2019-01-27,460163167
2019-01-28,460163167
2019-01-29,460163167
2019-01-30,460163167
2019-01-31,460163167
2019-02-01,460163167
2019-02-02,460163167
2019-02-03,460163167
2019-02-04,460163167
2019-02-05,460163167
2019-02-06,460163167
2019-02-07,437242987
2019-02-08,437242987
2019-02-09,437242987
2019-02-10,437242987
2019-02-11,437242987
2019-02-12,437242987
2019-02-13,437242987
2019-02-14,437242987
2019-02-15,437242987
2019-02-16,437242987
2019-02-17,437242987
2019-02-18,437242987
2019-02-19,437242987
2019-02-20,437242987
2019-02-21,437242987
2019-02-22,437242987
2019-02-23,437242987
2019-02-24,437242987
2019-02-25,437242987
2019-02-26,437242987
2019-02-27,437242987
2019-02-28,437242987
2019-03-01,437242987
2019-03-02,437242987
2019-03-03,437242987
2019-03-04,437242987
2019-03-05,437242987
2019-03-06,437242987
2019-03-07,437242987
2019-03-08,437242987
2019-03-09,437242987
2019-03-10,437242987
2019-03-11,437242987
2019-03-12,437242987
2019-03-13,437242987
2019-03-14,437242987
2019-03-15,437242987
2019-03-16,437242987
2019-03-17,437242987
2019-03-18,437242987
2019-03-19,437242987
2019-03-20,437242987
2019-03-21,437242987
2019-03-22,437242987
2019-03-23,437242987
2019-03-24,437242987
2019-03-25,437242987
2019-03-26,437242987
2019-03-27,437242987
2019-03-28,437242987
2019-03-29,437242987
2019-03-30,437242987
2019-03-31,437242987
2019-04-01,437242987
2019-04-02,437242987
2019-04-03,437242987
2019-04-04,437242987
2019-04-05,437242987
2019-04-06,437242987
2019-04-07,437242987
2019-04-08,437242987
2019-04-09,437242987
2019-04-10,437242987
2019-04-11,437242987
2019-04-12,437242987
2019-04-13,437242987
2019-04-14,437242987
2019-04-15,437242987
2019-04-16,437242987
2019-04-17,437242987
2019-04-18,437242987
2019-04-19,437242987
2019-04-20,437242987
2019-04-21,437242987
2019-04-22,416442839
2019-04-23,416442839
2019-04-24,416442839
2019-04-25,416442839
2019-04-26,416442839
2019-04-27,416442839
2019-04-28,416442839
2019-04-29,416442839
2019-04-30,416442839
2019-05-01,416442839
2019-05-02,416442839
2019-05-03,416442839
2019-05-04,416442839
2019-05-05,416442839
2019-05-06,416442839
2019-05-07,416442839
2019-05-08,416442839
2019-05-09,416442839
2019-05-10,416442839
2019-05-11,416442839
2019-05-12,416442839
2019-05-13,416442839
2019-05-14,416442839
2019-05-15,416442839
2019-05-16,416442839
2019-05-17,416442839
2019-05-18,416442839
2019-05-19,416442839
2019-05-20,416442839
2019-05-21,416442839
2019-05-22,416442839
2019-05-23,416442839
2019-05-24,416442839
2019-05-25,416442839
2019-05-26,416442839
2019-05-27,416442839
2019-05-28,416442839
2019-05-29,416442839
2019-05-30,416442839
2019-05-31,416442839
2019-06-01,416442839
2019-06-02,416442839
2019-06-03,416442839
2019-06-04,416442839
2019-06-05,416442839
2019-06-06,407090775
2019-06-07,407090775
2019-06-08,407090775
2019-06-09,407090775
2019-06-10,407090775
2019-06-11,407090775
2019-06-12,407090775
2019-06-13,407090775
2019-06-14,407090775
2019-06-15,407090775
2019-06-16,407090775
2019-06-17,407090775
2019-06-18,407090775
2019-06-19,407090775
2019-06-20,407090775
2019-06-21,407090775
2019-06-22,407090775
2019-06-23,407090775
2019-06-24,407090775
2019-06-25,407090775
2019-06-26,407090775
2019-06-27,407090775
2019-06-28,407090775
2019-06-29,407090775
2019-06-30,407090775
2019-07-01,407090775
2019-07-02,407090775
2019-07-03,407090775
2019-07-04,407090775
2019-07-05,407090775
2019-07-06,407090775
2019-07-07,407090775
2019-07-08,407090775
2019-07-09,407090775
2019-07-10,407090775
2019-07-11,407090775
2019-07-12,407090775
2019-07-13,388161803
2019-07-14,388161803
2019-07-15,388161803
2019-07-16,388161803
2019-07-17,388161803
2019-07-18,388161803
2019-07-19,388161803
2019-07-20,388161803
2019-07-21,388161803
2019-07-22,388161803
2019-07-23,388161803
2019-07-24,388161803
2019-07-25,388161803
2019-07-26,388161803
2019-07-27,388161803
2019-07-28,388161803
2019-07-29,388161803
2019-07-30,388161803
2019-07-31,388161803
2019-08-01,388161803
2019-08-02,388161803
2019-08-03,388161803
2019-08-04,388161803
2019-08-05,388161803
2019-08-06,388161803
2019-08-07,388161803
2019-08-08,388161803
2019-08-09,388161803
2019-08-10,388161803
2019-08-11,388161803
2019-08-12,388161803
2019-08-13,388161803
2019-08-14,368972493
2019-08-15,368972493
2019-08-16,368972493
2019-08-17,368972493
2019-08-18,368972493
2019-08-19,368972493
2019-08-20,368972493
2019-08-21,368972493
2019-08-22,368972493
2019-08-23,368972493
2019-08-24,368972493
2019-08-24,368972493
2019-08-25,368972493
2019-08-25,368972493
2019-08-26,368972493
2019-08-27,368972493
2019-08-27,368972493
2019-08-28,368972493
2019-08-29,368972493
2019-08-30,368972493
2019-08-31,368972493
2019-09-01,368972493
2019-09-02,368972493
2019-09-03,368972493
2019-09-04,368972493
2019-09-05,368972493
2019-09-06,368972493
2019-09-07,368972493
2019-09-08,368972493
2019-09-09,368972493
2019-09-10,368972493
2019-09-11,368972493
2019-09-12,368972493
2019-09-13,368972493
2019-09-14,368972493
2019-09-15,368972493
2019-09-16,366243697
2019-09-17,366243697
2019-09-18,366243697
2019-09-19,366243697
2019-09-20,366243697
2019-09-21,366243697
2019-09-22,366243697
2019-09-23,366243697
2019-09-24,366243697
2019-09-25,366243697
2019-09-26,366243697
2019-09-27,366243697
2019-09-28,366243697
2019-09-29,366243697
2019-09-30,366243697
2019-10-01,366243697
2019-10-02,366243697
2019-10-03,366243697
2019-10-04,366243697
2019-10-05,366243697
2019-10-06,366243697
2019-10-07,366243697
2019-10-08,366243697
2019-10-09,366243697
2019-10-10,366243697
2019-10-11,366243697
2019-10-12,366243697
2019-10-13,366243697
2019-10-14,374986089
2019-10-15,374986089
2019-10-16,374986089
2019-10-17,374986089
2019-10-18,374986089
2019-10-19,374986089
2019-10-20,374986089
2019-10-21,374986089
2019-10-22,374986089
2019-10-23,374986089
2019-10-24,374986089
2019-10-25,374986089
2019-10-26,374986089
2019-10-27,374986089
2019-10-28,374986089
2019-10-29,374986089
2019-10-30,374986089
2019-10-31,374986089
2019-11-01,374986089
2019-11-02,374986089
2019-11-03,374986089
2019-11-04,374986089
2019-11-05,374986089
2019-11-06,374986089
2019-11-07,356613367
2019-11-08,356613367
2019-11-09,356613367
2019-11-10,356613367
2019-11-11,356613367
2019-11-12,356613367
2019-11-13,356613367
2019-11-14,356613367
2019-11-15,356613367
2019-11-16,356613367
2019-11-17,356613367
2019-11-18,356613367
2019-11-19,356613367
2019-11-20,356613367
2019-11-21,356613367
2019-11-22,356613367
2019-11-23,356613367
2019-11-24,356613367
2019-11-25,356613367
2019-11-26,356613367
2019-11-27,356613367
2019-11-28,356613367
2019-11-29,356613367
2019-11-30,356613367
2019-12-01,356613367
2019-12-02,356613367
2019-12-03,356613367
2019-12-04,356613367
2019-12-05,356613367
2019-12-06,356613367
2019-12-07,356613367
2019-12-08,340259376
2019-12-09,340259376
2019-12-10,340259376
2019-12-11,340259376
2019-12-12,340259376
2019-12-13,340259376
2019-12-14,340259376
2019-12-15,340259376
2019-12-16,340259376
2019-12-17,340259376
2019-12-18,340259376
2019-12-19,340259376
2019-12-20,340259376
2019-12-21,340259376
2019-12-22,340259376
2019-12-23,340259376
2019-12-24,340259376
2019-12-25,340259376
2019-12-26,340259376
2019-12-27,340259376
2019-12-28,340259376
2019-12-29,340259376
2019-12-30,340259376
2019-12-31,340259376
2020-01-01,340259376
2020-01-02,340259376
2020-01-03,340259376
2020-01-04,340259376
2020-01-05,323396213
2020-01-06,323396213
2020-01-07,323396213
2020-01-08,323396213
2020-01-09,323396213
2020-01-10,323396213
2020-01-11,323396213
2020-01-12,323396213
2020-01-13,323396213
2020-01-14,323396213
2020-01-15,323396213
2020-01-16,323396213
2020-01-17,323396213
2020-01-18,323396213
2020-01-19,323396213
2020-01-20,323396213
2020-01-21,323396213
2020-01-22,307685493
2020-01-23,307685493
2020-01-24,307685493
2020-01-25,307685493
2020-01-26,307685493
2020-01-27,307685493
2020-01-28,307685493
2020-01-29,307685493
2020-01-30,307685493
2020-01-31,307685493
2020-02-01,307685493
2020-02-02,307685493
2020-02-03,307685493
2020-02-04,307685493
2020-02-05,307685493
2020-02-06,307685493
2020-02-07,307685493
2020-02-08,307685493
