date_obj,Dark%20trousers price
2016-10-22,2077835
2016-10-23,2077835
2016-10-24,2077835
2016-10-25,2077835
2016-10-26,2077835
2016-10-27,2077835
2016-10-28,2077835
2016-10-29,2077835
2016-10-30,2083487
2016-10-31,2083487
2016-11-01,2083487
2016-11-02,2083487
2016-11-03,2083487
2016-11-04,2083487
2016-11-05,2083487
2016-11-06,2083487
2016-11-07,2083487
2016-11-08,2083487
2016-11-09,2083487
2016-11-10,2083487
2016-11-11,2083487
2016-11-12,2083487
2016-11-13,2083487
2016-11-14,2083487
2016-11-15,2083487
2016-12-07,2083487
2016-12-08,2083487
2016-12-09,2083487
2016-12-10,2083487
2016-12-11,2083487
2016-12-12,2083487
2016-12-13,2083487
2016-12-14,2083487
2016-12-15,2083487
2016-12-16,2083487
2016-12-17,2083487
2016-12-18,2083487
2016-12-19,2083487
2016-12-20,2083487
2016-12-21,2083487
2016-12-22,2083487
2016-12-23,2083487
2016-12-24,2083487
2016-12-25,2032775
2016-12-26,2032775
2016-12-27,2032775
2016-12-28,2032775
2016-12-29,2032775
2016-12-30,2032775
2016-12-31,2032775
2017-01-01,2032775
2017-01-02,2032775
2017-01-03,2032775
2017-01-04,2032775
2017-01-05,2032775
2017-01-06,2032775
2017-01-07,2032775
2017-01-08,2032775
2017-01-09,2032775
2017-01-10,2032775
2017-01-11,2032775
2017-01-12,2032775
2017-01-13,2032775
2017-01-14,2032775
2017-01-15,2032775
2017-01-16,2032775
2017-01-17,2032775
2017-01-18,2032775
2017-01-19,2032775
2017-01-20,2032775
2017-01-21,2032775
2017-01-22,2032775
2017-01-23,2032775
2017-01-27,2032775
2017-01-28,2032775
2017-01-29,2032775
2017-01-30,2032775
2017-01-31,2032775
2017-02-01,2032775
2017-02-02,2032775
2017-02-03,2032775
2017-02-04,2032775
2017-02-05,2032775
2017-02-06,2032775
2017-02-07,2032775
2017-02-08,2032775
2017-02-09,2032775
2017-02-10,1931673
2017-02-11,1931673
2017-02-12,1931673
2017-02-13,1931673
2017-02-14,1931673
2017-02-15,1931673
2017-02-16,1931673
2017-02-18,1931673
2017-02-19,1931673
2017-02-20,1931673
2017-02-21,1931673
2017-02-22,1931673
2017-02-23,1931673
2017-02-24,1931673
2017-02-25,1931673
2017-02-26,1931673
2017-02-27,1931673
2017-02-28,1931673
2017-03-01,1931673
2017-03-02,1931673
2017-03-03,1931673
2017-03-04,1931673
2017-03-05,1931673
2017-03-06,1931673
2017-03-07,1931673
2017-03-08,1931673
2017-03-09,1931673
2017-03-10,1931673
2017-03-11,1931673
2017-03-12,1931673
2017-03-13,1931673
2017-03-14,1931673
2017-03-15,1931673
2017-03-16,1931673
2017-03-17,1931673
2017-03-18,1931673
2017-03-19,1931673
2017-03-20,1931673
2017-03-21,1931673
2017-03-22,1931673
2017-03-23,1931673
2017-03-24,1931673
2017-03-25,1931673
2017-03-26,1931673
2017-03-27,1931673
2017-03-28,1931673
2017-03-29,1931673
2017-03-30,1846267
2017-03-31,1846267
2017-04-01,1846267
2017-04-02,1846267
2017-04-03,1846267
2017-04-04,1846267
2017-04-12,1846267
2017-04-13,1846267
2017-04-14,1846267
2017-04-15,1846267
2017-04-16,1846267
2017-04-17,1846267
2017-04-18,1846267
2017-04-19,1846267
2017-04-20,1846267
2017-04-21,1846267
2017-04-22,1846267
2017-04-23,1846267
2017-04-24,1846267
2017-04-25,1846267
2017-04-26,1846267
2017-04-27,1846267
2017-04-28,1846267
2017-04-29,1846267
2017-04-30,1846267
2017-05-01,1846267
2017-05-02,1846267
2017-05-03,1846267
2017-05-04,1846267
2017-05-05,1846267
2017-05-06,1846267
2017-05-07,1846267
2017-05-08,1846267
2017-05-09,1846267
2017-05-10,1846267
2017-05-11,1846267
2017-05-12,1846267
2017-05-13,1846267
2017-05-14,1846267
2017-05-15,1846267
2017-05-16,1846267
2017-05-17,1846267
2017-05-18,1846267
2017-05-19,1846267
2017-05-20,1846267
2017-05-21,1846267
2017-05-22,1846267
2017-05-23,1754776
2017-05-24,1754776
2017-05-25,1754776
2017-05-26,1754776
2017-05-27,1754776
2017-05-28,1754776
2017-05-29,1754776
2017-05-30,1754776
2017-05-31,1754776
2017-06-01,1754776
2017-06-02,1754776
2017-06-03,1754776
2017-06-04,1754776
2017-06-05,1754776
2017-06-06,1754776
2017-06-07,1754776
2017-06-08,1754776
2017-06-09,1754776
2017-06-10,1754776
2017-06-11,1754776
2017-06-12,1754776
2017-06-13,1754776
2017-06-14,1754776
2017-06-15,1754776
2017-06-16,1754776
2017-06-17,1754776
2017-06-18,1754776
2017-06-19,1754776
2017-06-20,1754776
2017-06-21,1754776
2017-06-22,1754776
2017-06-23,1754776
2017-06-24,1754776
2017-06-25,1754776
2017-06-26,1754776
2017-06-27,1754776
2017-06-28,1754776
2017-06-29,1754776
2017-06-30,1754776
2017-07-01,1754776
2017-07-02,1754776
2017-07-03,1754776
2017-07-04,1754776
2017-07-05,1754776
2017-07-06,1754776
2017-07-07,1754776
2017-07-08,1754776
2017-07-13,1668520
2017-07-14,1668520
2017-07-15,1668520
2017-07-16,1668520
2017-07-17,1668520
2017-07-18,1668520
2017-07-19,1668520
2017-07-20,1668520
2017-07-21,1668520
2017-07-22,1668520
2017-07-23,1668520
2017-07-24,1668520
2017-07-25,1668520
2017-07-26,1668520
2017-07-27,1668520
2017-07-28,1668520
2017-07-29,1668520
2017-07-30,1668520
2017-07-31,1668520
2017-08-01,1668520
2017-08-02,1668520
2017-08-03,1668520
2017-08-04,1668520
2017-08-05,1668520
2017-08-06,1668520
2017-08-09,1668520
2017-08-10,1668520
2017-08-11,1668520
2017-08-12,1668520
2017-08-13,1668520
2017-08-14,1668520
2017-08-15,1668520
2017-08-16,1586234
2017-08-17,1586234
2017-08-18,1586234
2017-08-19,1586234
2017-08-20,1586234
2017-08-21,1586234
2017-08-22,1586234
2017-08-23,1586234
2017-08-24,1586234
2017-08-25,1586234
2017-08-26,1586234
2017-08-27,1586234
2017-08-28,1586234
2017-08-29,1586234
2017-08-30,1586234
2017-08-31,1586234
2017-09-01,1586234
2017-09-03,1586234
2017-09-04,1586234
2017-09-05,1586234
2017-09-06,1586234
2017-09-07,1586234
2017-09-08,1586234
2017-09-09,1586234
2017-09-10,1586234
2017-09-11,1586234
2017-09-12,1586234
2017-09-13,1586234
2017-09-14,1586234
2017-09-15,1586234
2017-09-16,1586234
2017-09-17,1586234
2017-09-18,1586234
2017-09-19,1507781
2017-09-20,1507781
2017-09-21,1507781
2017-09-22,1507781
2017-09-23,1507781
2017-09-24,1507781
2017-09-25,1507781
2017-09-26,1507781
2017-09-27,1507781
2017-09-28,1507781
2017-09-29,1507781
2017-09-30,1507781
2017-10-01,1507781
2017-10-02,1507781
2017-10-03,1507781
2017-10-04,1507781
2017-10-05,1507781
2017-10-06,1507781
2017-10-07,1507781
2017-10-08,1507781
2017-10-09,1507781
2017-10-10,1507781
2017-10-11,1507781
2017-10-12,1507781
2017-10-13,1507781
2017-10-14,1507781
2017-10-15,1507781
2017-10-16,1507781
2017-10-17,1507781
2017-10-18,1507781
2017-10-19,1507781
2017-10-20,1507781
2017-10-21,1507781
2017-10-22,1507781
2017-10-23,1507781
2017-10-24,1507781
2017-10-25,1433698
2017-10-26,1433698
2017-10-27,1433698
2017-10-28,1433698
2017-10-29,1433698
2017-10-30,1433698
2017-10-31,1433698
2017-11-01,1433698
2017-11-02,1433698
2017-11-03,1433698
2017-11-04,1433698
2017-11-05,1433698
2017-11-06,1433698
2017-11-07,1433698
2017-11-08,1433698
2017-11-09,1433698
2017-11-10,1433698
2017-11-11,1433698
2017-11-12,1433698
2017-11-13,1433698
2017-11-14,1433698
2017-11-15,1433698
2017-11-16,1433698
2017-11-17,1433698
2017-11-18,1433698
2017-11-19,1433698
2017-11-20,1433698
2017-11-21,1433698
2017-11-22,1433698
2017-11-23,1433698
2017-11-24,1433698
2017-11-25,1433698
2017-11-26,1433698
2017-11-27,1433698
2017-11-28,1433698
2017-11-29,1433698
2017-11-30,1433698
2017-12-01,1363631
2017-12-02,1363631
2017-12-03,1363631
2017-12-04,1363631
2017-12-05,1363631
2017-12-06,1363631
2017-12-07,1363631
2017-12-08,1363631
2017-12-09,1363631
2017-12-10,1363631
2017-12-11,1363631
2017-12-12,1363631
2017-12-13,1363631
2017-12-14,1363631
2017-12-15,1363631
2017-12-16,1363631
2017-12-17,1363631
2017-12-18,1363631
2017-12-19,1363631
2017-12-20,1363631
2017-12-21,1363631
2017-12-22,1363631
2017-12-23,1363631
2017-12-24,1363631
2017-12-25,1363631
2017-12-26,1363631
2017-12-27,1363631
2017-12-28,1363631
2017-12-29,1363631
2017-12-30,1363631
2017-12-31,1363631
2018-01-01,1363631
2018-01-02,1363631
2018-01-03,1363631
2018-01-04,1296399
2018-01-05,1296399
2018-01-06,1296399
2018-01-07,1296399
2018-01-08,1296399
2018-01-09,1296399
2018-01-10,1296399
2018-01-11,1296399
2018-01-12,1296399
2018-01-13,1296399
2018-01-14,1296399
2018-01-15,1296399
2018-01-16,1296399
2018-01-17,1296399
2018-01-18,1296399
2018-01-19,1296399
2018-01-20,1296399
2018-01-21,1296399
2018-01-22,1296399
2018-01-23,1296399
2018-01-24,1231579
2018-01-25,1231579
2018-01-26,1231579
2018-01-27,1231579
2018-01-28,1231579
2018-01-29,1231579
2018-01-30,1231579
2018-01-31,1231579
2018-02-01,1231579
2018-02-02,1231579
2018-02-03,1170000
2018-02-04,1170000
2018-02-05,1170000
2018-02-06,1170000
2018-02-07,1170000
2018-02-08,1170000
2018-02-09,1170000
2018-02-10,1170000
2018-02-11,1170000
2018-02-12,1170000
2018-02-13,1170000
2018-02-14,1112532
2018-02-15,1112532
2018-02-16,1112532
2018-02-17,1112532
2018-02-18,1112532
2018-02-19,1112532
2018-02-20,1112532
2018-02-21,1112532
2018-02-22,1112532
2018-02-23,1058253
2018-02-24,1058253
2018-02-25,1058253
2018-02-26,1058253
2018-02-27,1058253
2018-02-28,1058253
2018-03-01,1058253
2018-03-02,1058253
2018-03-03,1058253
2018-03-04,1058253
2018-03-05,1058253
2018-03-06,1058253
2018-03-07,1005917
2018-03-08,1005917
2018-03-09,1005917
2018-03-10,1005917
2018-03-11,1005917
2018-03-12,1005917
2018-03-13,1005917
2018-03-14,1005917
2018-03-15,1005917
2018-03-16,1005917
2018-03-17,1005917
2018-03-18,955935
2018-03-19,955935
2018-03-20,955935
2018-03-21,955935
2018-03-23,955935
2018-03-24,955935
2018-03-25,955935
2018-03-26,955935
2018-03-27,955935
2018-03-28,955935
2018-03-29,911032
2018-03-30,911032
2018-03-31,911032
2018-04-01,911032
2018-04-02,911032
2018-04-03,911032
2018-04-04,911032
2018-04-05,911032
2018-04-06,911032
2018-04-07,911032
2018-04-08,911032
2018-04-09,911032
2018-04-10,911032
2018-04-11,880563
2018-04-12,880563
2018-04-13,880563
2018-04-14,880563
2018-04-15,880563
2018-04-16,880563
2018-04-17,880563
2018-04-18,880563
2018-04-19,880563
2018-04-20,880563
2018-04-21,880563
2018-04-22,880563
2018-04-23,875936
2018-04-24,875936
2018-04-25,875936
2018-04-26,875936
2018-04-27,875936
2018-04-28,875936
2018-04-29,875936
2018-04-30,875936
2018-05-01,875936
2018-05-03,875936
2018-05-04,875936
2018-05-05,905746
2018-05-07,905746
2018-05-08,905746
2018-05-09,905746
2018-05-10,905746
2018-05-11,905746
2018-05-12,905746
2018-05-13,905746
2018-05-14,905746
2018-05-15,946921
2018-05-16,946921
2018-05-17,946921
2018-05-18,946921
2018-05-19,946921
2018-05-20,946921
2018-05-21,946921
2018-05-22,946921
2018-05-23,946921
2018-05-24,946921
2018-05-25,985224
2018-05-26,985224
2018-05-27,985224
2018-05-28,985224
2018-05-29,985224
2018-05-30,985224
2018-05-31,985224
2018-06-01,985224
2018-06-02,985224
2018-06-03,985224
2018-06-04,985224
2018-06-05,985224
2018-06-06,980116
2018-06-07,980116
2018-06-08,980116
2018-06-09,980116
2018-06-10,980116
2018-06-11,980116
2018-06-12,980116
2018-06-13,980116
2018-06-14,980116
2018-06-15,980116
2018-06-16,980116
2018-06-17,932464
2018-06-18,932464
2018-06-19,932464
2018-06-20,932464
2018-06-21,932464
2018-06-22,932464
2018-06-23,932464
2018-06-24,932464
2018-06-25,932464
2018-06-26,890973
2018-06-27,890973
2018-06-28,890973
2018-06-29,890973
2018-06-30,890973
2018-07-01,890973
2018-07-02,890973
2018-07-03,890973
2018-07-04,890973
2018-07-05,890973
2018-07-06,890973
2018-07-07,854596
2018-07-08,854596
2018-07-09,854596
2018-07-10,854596
2018-07-11,854596
2018-07-12,854596
2018-07-13,854596
2018-07-14,854596
2018-07-15,854596
2018-07-16,854596
2018-07-17,854596
2018-07-18,854596
2018-07-19,854596
2018-07-20,854596
2018-07-21,823030
2018-07-22,823030
2018-07-23,823030
2018-07-24,823030
2018-07-25,823030
2018-07-26,823030
2018-07-27,823030
2018-07-28,823030
2018-07-29,823030
2018-07-30,823030
2018-07-31,813210
2018-08-01,813210
2018-08-02,813210
2018-08-03,813210
2018-08-04,813210
2018-08-05,813210
2018-08-06,813210
2018-08-07,813210
2018-08-08,818610
2018-08-09,818610
2018-08-10,818610
2018-08-11,818610
2018-08-12,818610
2018-08-14,818610
2018-08-16,818610
2018-08-17,824345
2018-08-18,824345
2018-08-19,824345
2018-08-20,824345
2018-08-21,824345
2018-08-22,824345
2018-08-23,824345
2018-08-24,824345
2018-08-25,824345
2018-08-26,799312
2018-08-27,799312
2018-08-28,799312
2018-08-29,799312
2018-08-30,799312
2018-08-31,799312
2018-09-01,799312
2018-09-02,799312
2018-09-03,799312
2018-09-04,780469
2018-09-05,780469
2018-09-06,780469
2018-09-07,780469
2018-09-08,780469
2018-09-09,780469
2018-09-10,780469
2018-09-11,780469
2018-09-12,780469
2018-09-13,780469
2018-09-14,774945
2018-09-15,774945
2018-09-16,774945
2018-09-17,774945
2018-09-18,774945
2018-09-19,774945
2018-09-20,774945
2018-09-21,774945
2018-09-22,810052
2018-09-23,810052
2018-09-24,810052
2018-09-25,810052
2018-09-26,810052
2018-09-27,810052
2018-09-28,810052
2018-09-29,810052
2018-09-30,810052
2018-10-01,847694
2018-10-02,847694
2018-10-03,847694
2018-10-04,847694
2018-10-05,847694
2018-10-06,847694
2018-10-07,847694
2018-10-08,883296
2018-10-09,883296
2018-10-10,883296
2018-10-11,883296
2018-10-12,883296
2018-10-13,883296
2018-10-14,883296
2018-10-15,883296
2018-10-16,883296
2018-10-17,913183
2018-10-18,913183
2018-10-19,913183
2018-10-20,913183
2018-10-21,913183
2018-10-22,913183
2018-10-23,913183
2018-10-24,913183
2018-10-25,913183
2018-10-26,907439
2018-10-27,907439
2018-10-28,907439
2018-10-29,907439
2018-10-30,907439
2018-10-31,907439
2018-11-01,907439
2018-11-03,907439
2018-11-04,907439
2018-11-05,932244
2018-11-06,932244
2018-11-07,932244
2018-11-08,932244
2018-11-09,932244
2018-11-10,932244
2018-11-11,932244
2018-11-12,954972
2018-11-13,954972
2018-11-14,954972
2018-11-15,954972
2018-11-16,954972
2018-11-17,954972
2018-11-18,954972
2018-11-19,987105
2018-11-20,987105
2018-11-21,987105
2018-11-22,987105
2018-11-23,987105
2018-11-24,987105
2018-11-25,1007823
2018-11-26,1007823
2018-11-27,1007823
2018-11-28,1007823
2018-11-29,1007823
2018-12-01,1042442
2018-12-02,1042442
2018-12-03,1042442
2018-12-04,1042442
2018-12-05,1042442
2018-12-07,1067127
2018-12-09,1067127
2018-12-10,1067127
2018-12-11,1067127
2018-12-12,1067127
2018-12-13,1094930
2018-12-14,1094930
2018-12-15,1094930
2018-12-16,1094930
2018-12-17,1094930
2018-12-18,1094930
2018-12-19,1094930
2018-12-20,1112498
2018-12-21,1112498
2018-12-22,1112498
2018-12-23,1112498
2018-12-24,1112498
2018-12-25,1112498
2018-12-26,1112498
2018-12-27,1160982
2018-12-28,1160982
2018-12-29,1160982
2018-12-30,1160982
2018-12-31,1160982
2019-01-01,1160982
2019-01-02,1215091
2019-01-03,1215091
2019-01-04,1215091
2019-01-05,1215091
2019-01-06,1215091
2019-01-08,1272141
2019-01-10,1272141
2019-01-11,1272141
2019-01-12,1272141
2019-01-13,1272141
2019-01-14,1272141
2019-01-15,1287689
2019-01-16,1287689
2019-01-17,1287689
2019-01-18,1287689
2019-01-19,1287689
2019-01-20,1287689
2019-01-21,1287689
2019-01-22,1287689
2019-01-23,1232244
2019-01-24,1232244
2019-01-25,1232244
2019-01-26,1232244
2019-01-27,1232244
2019-01-28,1232244
2019-01-29,1232244
2019-01-30,1232244
2019-01-31,1198230
2019-02-01,1198230
2019-02-02,1198230
2019-02-03,1198230
2019-02-04,1198230
2019-02-05,1198230
2019-02-06,1173231
2019-02-07,1173231
2019-02-08,1173231
2019-02-09,1173231
2019-02-10,1173231
2019-02-11,1173231
2019-02-12,1173231
2019-02-13,1144193
2019-02-14,1144193
2019-02-15,1144193
2019-02-16,1144193
2019-02-17,1144193
2019-02-18,1144193
2019-02-19,1144193
2019-02-20,1144193
2019-02-21,1108537
2019-02-22,1108537
2019-02-23,1108537
2019-02-24,1108537
2019-02-25,1108537
2019-02-26,1108537
2019-02-27,1108537
2019-02-28,1108537
2019-03-01,1108537
2019-03-02,1108537
2019-03-03,1108537
2019-03-04,1078607
2019-03-05,1078607
2019-03-06,1078607
2019-03-07,1078607
2019-03-08,1078607
2019-03-09,1078607
2019-03-10,1038120
2019-03-11,1038120
2019-03-12,1038120
2019-03-13,1038120
2019-03-14,1038120
2019-03-15,1038120
2019-03-16,1038120
2019-03-17,990140
2019-03-18,990140
2019-03-19,990140
2019-03-20,990140
2019-03-21,990140
2019-03-22,990140
2019-03-23,953098
2019-03-24,953098
2019-03-25,953098
2019-03-26,953098
2019-03-27,953098
2019-03-28,953098
2019-03-29,914100
2019-03-30,914100
2019-03-31,914100
2019-04-01,914100
2019-04-02,914100
2019-04-03,914100
2019-04-04,914100
2019-04-05,871631
2019-04-06,871631
2019-04-07,871631
2019-04-08,871631
2019-04-09,871631
2019-04-10,871631
2019-04-11,871631
2019-04-12,891109
2019-04-13,891109
2019-04-14,891109
2019-04-15,891109
2019-04-16,891109
2019-04-17,891109
2019-04-18,889297
2019-04-19,889297
2019-04-20,889297
2019-04-21,889297
2019-04-22,889297
2019-04-23,889297
2019-04-24,889297
2019-04-25,874419
2019-04-26,874419
2019-04-27,874419
2019-04-28,874419
2019-04-29,874419
2019-04-30,874419
2019-05-01,870161
2019-05-02,870161
2019-05-03,870161
2019-05-04,870161
2019-05-05,870161
2019-05-06,870161
2019-05-07,870480
2019-05-08,870480
2019-05-09,870480
2019-05-10,870480
2019-05-11,870480
2019-05-12,870480
2019-05-13,870480
2019-05-14,865804
2019-05-15,865804
2019-05-16,865804
2019-05-17,865804
2019-05-18,865804
2019-05-19,865804
2019-05-20,865804
2019-05-21,865804
2019-05-22,872781
2019-05-23,872781
2019-05-24,872781
2019-05-25,872781
2019-05-26,872781
2019-05-27,872781
2019-05-28,885978
2019-05-29,885978
2019-05-30,885978
2019-05-31,885978
2019-06-01,885978
2019-06-02,885978
2019-06-03,885978
2019-06-04,885978
2019-06-05,895038
2019-06-06,895038
2019-06-07,895038
2019-06-08,895038
2019-06-09,895038
2019-06-10,895038
2019-06-11,895038
2019-06-12,911163
2019-06-13,911163
2019-06-14,911163
2019-06-15,911163
2019-06-16,911163
2019-06-17,937724
2019-06-18,937724
2019-06-19,937724
2019-06-20,937724
2019-06-21,937724
2019-06-22,937724
2019-06-23,931871
2019-06-24,931871
2019-06-25,931871
2019-06-26,931871
2019-06-27,931871
2019-06-28,931871
2019-06-29,931871
2019-06-30,912030
2019-07-01,912030
2019-07-02,912030
2019-07-03,912030
2019-07-04,912030
2019-07-05,912030
2019-07-06,912030
2019-07-07,875841
2019-07-08,875841
2019-07-09,875841
2019-07-10,875841
2019-07-11,875841
2019-07-12,891071
2019-07-13,891071
2019-07-14,891071
2019-07-15,891071
2019-07-16,891071
2019-07-17,930874
2019-07-18,930874
2019-07-19,930874
2019-07-20,930874
2019-07-21,930874
2019-07-22,930874
2019-07-23,930874
2019-07-24,966070
2019-07-25,966070
2019-07-26,966070
2019-07-27,966070
2019-07-28,966070
2019-07-29,966070
2019-07-30,966070
2019-07-31,966070
2019-08-01,1010163
2019-08-02,1010163
2019-08-03,1010163
2019-08-04,1010163
2019-08-05,1010163
2019-08-06,1010163
2019-08-07,1057329
2019-08-08,1057329
2019-08-09,1057329
2019-08-10,1057329
2019-08-11,1057329
2019-08-12,1057329
2019-08-13,1090418
2019-08-14,1090418
2019-08-15,1090418
2019-08-16,1090418
2019-08-17,1090418
2019-08-18,1090418
2019-08-19,1127354
2019-08-20,1127354
2019-08-21,1127354
2019-08-22,1127354
2019-08-23,1127354
2019-08-24,1127354
2019-08-24,1127354
2019-08-25,1127354
2019-08-25,1127354
2019-08-26,1180038
2019-08-27,1180038
2019-08-27,1180038
2019-08-28,1180038
2019-08-29,1180038
2019-08-30,1180038
2019-08-31,1180038
2019-09-01,1227421
2019-09-02,1227421
2019-09-03,1227421
2019-09-04,1227421
2019-09-05,1227421
2019-09-06,1227421
2019-09-07,1227421
2019-09-08,1263589
2019-09-09,1263589
2019-09-10,1263589
2019-09-11,1263589
2019-09-12,1263589
2019-09-13,1263589
2019-09-14,1263589
2019-09-15,1263589
2019-09-16,1238949
2019-09-17,1238949
2019-09-18,1238949
2019-09-19,1238949
2019-09-20,1238949
2019-09-21,1238949
2019-09-22,1238949
2019-09-23,1238949
2019-09-24,1238949
2019-09-25,1181230
2019-09-26,1181230
2019-09-27,1181230
2019-09-28,1181230
2019-09-29,1181230
2019-09-30,1181230
2019-10-01,1181230
2019-10-02,1162140
2019-10-03,1162140
2019-10-04,1162140
2019-10-05,1162140
2019-10-06,1162140
2019-10-07,1162140
2019-10-08,1162140
2019-10-09,1162140
2019-10-10,1152650
2019-10-11,1152650
2019-10-12,1152650
2019-10-13,1152650
2019-10-14,1152650
2019-10-15,1152650
2019-10-16,1152650
2019-10-17,1152650
2019-10-18,1171221
2019-10-19,1171221
2019-10-20,1171221
2019-10-21,1171221
2019-10-22,1171221
2019-10-23,1171221
2019-10-24,1171221
2019-10-25,1171221
2019-10-26,1183897
2019-10-27,1183897
2019-10-28,1183897
2019-10-29,1183897
2019-10-30,1183897
2019-10-31,1183897
2019-11-01,1183897
2019-11-02,1236940
2019-11-03,1236940
2019-11-04,1236940
2019-11-05,1236940
2019-11-06,1236940
2019-11-07,1236940
2019-11-08,1236940
2019-11-09,1236940
2019-11-10,1288323
2019-11-11,1288323
2019-11-12,1288323
2019-11-13,1288323
2019-11-14,1288323
2019-11-15,1288323
2019-11-16,1288323
2019-11-17,1288323
2019-11-18,1288323
2019-11-19,1350592
2019-11-20,1350592
2019-11-21,1350592
2019-11-22,1350592
2019-11-23,1350592
2019-11-24,1350592
2019-11-25,1350592
2019-11-26,1350592
2019-11-27,1350592
2019-11-28,1395916
2019-11-29,1395916
2019-11-30,1395916
2019-12-01,1395916
2019-12-02,1395916
2019-12-03,1395916
2019-12-04,1395916
2019-12-05,1395916
2019-12-06,1395916
2019-12-07,1443651
2019-12-08,1443651
2019-12-09,1443651
2019-12-10,1443651
2019-12-11,1443651
2019-12-12,1443651
2019-12-13,1443651
2019-12-14,1443651
2019-12-15,1483063
2019-12-16,1483063
2019-12-17,1483063
2019-12-18,1483063
2019-12-19,1483063
2019-12-20,1483063
2019-12-21,1483063
2019-12-22,1483063
2019-12-23,1483063
2019-12-24,1511243
2019-12-25,1511243
2019-12-26,1511243
2019-12-27,1511243
2019-12-28,1511243
2019-12-29,1511243
2019-12-30,1511243
2019-12-31,1552715
2020-01-01,1552715
2020-01-02,1552715
2020-01-03,1552715
2020-01-04,1552715
2020-01-05,1552715
2020-01-06,1552715
2020-01-07,1552715
2020-01-08,1552715
2020-01-09,1582468
2020-01-10,1582468
2020-01-11,1582468
2020-01-12,1582468
2020-01-13,1582468
2020-01-14,1582468
2020-01-15,1582468
2020-01-16,1608429
2020-01-17,1608429
2020-01-18,1608429
2020-01-19,1608429
2020-01-20,1608429
2020-01-21,1608429
2020-01-22,1608429
2020-01-23,1608429
2020-01-24,1592252
2020-01-25,1592252
2020-01-26,1592252
2020-01-27,1592252
2020-01-28,1592252
2020-01-29,1592252
2020-01-30,1592252
2020-01-31,1557170
2020-02-01,1557170
2020-02-02,1557170
2020-02-03,1557170
2020-02-04,1557170
2020-02-05,1557170
2020-02-06,1557170
2020-02-07,1557170
2020-02-08,1557170
2020-02-09,1493313
2020-02-10,1493313
2020-02-11,1493313
2020-02-12,1493313
2020-02-13,1493313
2020-02-14,1493313
2020-02-15,1493313
2020-02-16,1493313
2020-02-17,1429104
2020-02-18,1429104
2020-02-19,1429104
2020-02-20,1429104
2020-02-21,1429104
2020-02-22,1357648
2020-02-23,1357648
2020-02-24,1357648
2020-02-25,1357648
2020-02-26,1357648
2020-02-27,1301053
2020-02-28,1301053
2020-02-29,1301053
2020-03-01,1301053
2020-03-02,1301053
2020-03-03,1301053
2020-03-04,1301053
2020-03-05,1252006
2020-03-06,1252006
2020-03-07,1252006
2020-03-08,1252006
2020-03-09,1252006
2020-03-10,1252006
2020-03-11,1252006
2020-03-12,1216852
2020-03-13,1216852
2020-03-14,1216852
2020-03-15,1216852
2020-03-16,1216852
2020-03-17,1216852
2020-03-18,1216852
2020-03-19,1174531
2020-03-20,1174531
2020-03-21,1174531
2020-03-22,1174531
2020-03-23,1174531
2020-03-24,1174531
