date_obj,Mystic%20robe%20top%20(light) price
2019-03-24,71549
2019-03-25,71651
2019-03-26,72068
2019-03-27,71511
2019-03-28,71962
2019-03-29,71334
2019-03-30,71444
2019-03-31,71694
2019-04-01,71866
2019-04-02,71525
2019-04-03,71501
2019-04-04,71504
2019-04-05,71918
2019-04-06,71936
2019-04-07,71719
2019-04-08,72025
2019-04-09,71757
2019-04-10,71988
2019-04-11,71807
2019-04-12,71663
2019-04-13,71664
2019-04-14,71833
2019-04-15,71476
2019-04-16,71732
2019-04-17,72019
2019-04-18,71577
2019-04-19,71426
2019-04-20,71959
2019-04-21,71714
2019-04-22,71424
2019-04-23,71676
2019-04-24,71842
2019-04-25,71857
2019-04-26,71525
2019-04-27,71819
2019-04-28,71717
2019-04-29,71600
2019-04-30,71680
2019-05-01,72055
2019-05-02,71793
2019-05-03,71606
2019-05-04,71597
2019-05-05,71311
2019-05-06,71356
2019-05-07,71244
2019-05-08,71478
2019-05-09,71864
2019-05-10,71527
2019-05-11,71388
2019-05-12,71741
2019-05-13,71519
2019-05-14,72035
2019-05-15,72060
2019-05-16,72024
2019-05-17,71703
2019-05-18,71603
2019-05-19,71451
2019-05-20,71517
2019-05-21,71679
2019-05-22,72013
2019-05-23,71875
2019-05-24,72015
2019-05-25,71920
2019-05-26,71649
2019-05-27,71858
2019-05-28,72002
2019-05-29,72047
2019-05-30,72409
2019-05-31,71797
2019-06-01,71848
2019-06-02,71865
2019-06-03,71548
2019-06-04,71927
2019-06-05,71920
2019-06-06,71704
2019-06-07,71564
2019-06-08,71921
2019-06-09,71861
2019-06-10,71667
2019-06-11,71284
2019-06-12,72244
2019-06-13,72469
2019-06-14,71637
2019-06-15,71635
2019-06-16,71400
2019-06-17,71554
2019-06-18,71718
2019-06-19,72269
2019-06-20,71858
2019-06-21,71475
2019-06-22,71984
2019-06-23,71605
2019-06-24,72078
2019-06-25,71623
2019-06-26,71432
2019-06-27,72143
2019-06-28,71711
2019-06-29,71537
2019-06-30,71701
2019-07-01,71777
2019-07-02,71709
2019-07-03,72075
2019-07-04,71734
2019-07-05,71981
2019-07-06,71469
2019-07-07,71411
2019-07-08,71460
2019-07-09,71903
2019-07-10,71797
2019-07-11,71748
2019-07-12,71766
2019-07-13,71986
2019-07-14,71443
2019-07-15,71602
2019-07-16,71654
2019-07-17,71595
2019-07-18,71910
2019-07-19,71745
2019-07-20,71841
2019-07-21,71902
2019-07-22,71928
2019-07-23,71606
2019-07-24,71412
2019-07-25,71660
2019-07-26,71605
2019-07-27,71415
2019-07-28,71758
2019-07-29,71605
2019-07-30,71525
2019-07-31,71505
2019-08-01,71273
2019-08-02,72440
2019-08-03,71991
2019-08-04,71540
2019-08-05,72162
2019-08-06,71916
2019-08-07,71669
2019-08-08,72337
2019-08-09,72728
2019-08-10,72277
2019-08-11,71629
2019-08-12,71361
2019-08-13,71532
2019-08-14,71913
2019-08-15,71608
2019-08-16,71854
2019-08-17,71388
2019-08-18,72117
2019-08-19,71766
2019-08-20,72165
2019-08-21,72160
2019-08-22,71963
2019-08-23,71342
2019-08-24,71893
2019-08-24,71893
2019-08-25,72091
2019-08-25,72091
2019-08-26,72127
2019-08-26,72127
2019-08-27,71662
2019-08-27,71662
2019-08-28,71563
2019-08-29,71926
2019-08-30,71891
2019-08-31,71274
2019-09-01,71661
2019-09-02,71709
2019-09-03,72009
2019-09-04,71644
2019-09-05,71637
2019-09-06,71515
2019-09-07,71701
2019-09-08,71492
2019-09-09,71431
2019-09-10,71418
2019-09-11,71311
2019-09-12,71385
2019-09-13,71064
2019-09-14,71577
2019-09-15,72227
2019-09-16,71614
2019-09-17,71810
2019-09-18,71734
2019-09-19,71464
2019-09-20,71407
2019-09-21,71650
2019-09-22,71796
2019-09-23,71591
2019-09-24,72241
2019-09-25,71472
2019-09-26,71492
2019-09-27,72200
2019-09-28,72292
2019-09-29,71902
2019-09-30,70644
2019-10-01,71407
2019-10-02,71899
2019-10-03,71936
2019-10-04,71613
2019-10-05,71302
2019-10-06,71760
2019-10-07,71929
2019-10-08,71508
2019-10-09,71390
2019-10-10,71419
2019-10-11,71337
2019-10-12,71440
2019-10-13,71092
2019-10-14,71791
2019-10-15,71527
2019-10-16,71413
2019-10-17,71325
2019-10-18,71638
2019-10-19,71281
2019-10-20,71161
2019-10-21,71091
2019-10-22,71319
2019-10-23,71773
2019-10-24,72124
2019-10-25,71693
2019-10-26,71403
2019-10-27,71353
2019-10-28,71649
2019-10-29,71510
2019-10-30,71451
2019-10-31,71911
2019-11-01,71871
2019-11-02,71300
2019-11-03,71669
2019-11-04,71667
2019-11-05,71549
2019-11-06,71457
2019-11-07,71480
2019-11-08,71473
2019-11-09,71476
2019-11-10,71555
2019-11-11,71532
2019-11-12,71407
2019-11-13,71369
2019-11-14,72094
2019-11-15,71598
2019-11-16,71144
2019-11-17,71538
2019-11-18,71410
2019-11-19,71490
2019-11-20,71300
2019-11-21,71677
2019-11-22,71583
2019-11-23,71491
2019-11-24,71415
2019-11-25,71494
2019-11-26,71773
2019-11-27,72287
2019-11-28,71897
2019-11-29,71411
2019-11-30,71503
2019-12-01,71383
2019-12-02,71306
2019-12-03,71387
2019-12-04,71442
2019-12-05,71041
2019-12-06,71329
2019-12-07,71430
2019-12-08,71633
2019-12-09,71344
2019-12-10,71332
2019-12-11,71782
2019-12-12,71390
2019-12-13,71530
2019-12-14,71470
2019-12-15,71470
2019-12-16,71610
2019-12-17,71831
2019-12-18,71305
2019-12-19,71722
2019-12-20,71919
2019-12-21,71633
2019-12-22,71490
2019-12-23,71786
2019-12-24,71483
2019-12-25,71431
2019-12-26,71471
2019-12-27,71938
2019-12-28,71600
2019-12-29,71286
2019-12-30,71492
2019-12-31,72110
2020-01-01,71475
2020-01-02,71322
2020-01-03,71464
2020-01-04,71384
2020-01-05,71394
2020-01-06,71342
2020-01-07,71457
2020-01-08,71408
2020-01-09,71461
2020-01-10,71487
2020-01-11,71522
2020-01-12,71482
2020-01-13,71451
2020-01-14,71428
2020-01-15,71394
2020-01-16,71377
2020-01-17,71199
2020-01-18,71370
2020-01-19,71332
2020-01-20,71465
2020-01-21,71418
2020-01-22,71352
2020-01-23,71357
2020-01-24,71395
2020-01-25,71187
2020-01-26,71342
2020-01-27,71379
2020-01-28,71505
2020-01-29,71441
2020-01-30,71371
2020-01-31,71432
2020-02-01,71171
2020-02-02,71407
2020-02-03,71432
2020-02-04,71317
2020-02-05,71332
2020-02-06,71120
2020-02-07,71261
2020-02-08,71226
2020-02-09,71358
2020-02-10,71338
2020-02-11,71197
2020-02-12,71423
2020-02-13,71371
2020-02-14,71422
2020-02-15,71235
2020-02-16,72025
2020-02-17,71925
2020-02-18,71566
2020-02-19,71294
2020-02-20,71237
2020-02-21,71313
2020-02-22,71382
2020-02-23,71248
2020-02-24,71337
2020-02-25,71549
2020-02-26,71340
2020-02-27,71361
2020-02-28,71350
2020-02-29,71359
2020-03-01,71538
2020-03-02,71658
2020-03-03,71346
2020-03-04,71339
2020-03-05,71715
2020-03-06,71573
2020-03-07,71376
2020-03-08,71690
2020-03-09,71477
2020-03-10,71393
2020-03-11,71453
2020-03-12,71452
2020-03-13,71515
2020-03-14,71442
2020-03-15,71380
2020-03-16,71383
2020-03-17,71470
2020-03-18,71571
2020-03-19,71789
2020-03-20,71375
2020-03-21,71516
2020-03-22,72073
2020-03-23,71368
2020-03-24,71519
2020-03-25,71598
2020-03-26,71469
2020-03-27,71739
2020-03-28,71590
2020-03-29,71381
2020-03-30,71373
2020-03-31,71818
2020-04-01,72171
2020-04-02,71633
2020-04-03,71457
2020-04-04,71380
2020-04-05,71446
2020-04-06,71446
2020-04-07,71435
2020-04-08,71370
2020-04-09,71386
2020-04-10,71454
2020-04-11,71237
2020-04-12,71364
2020-04-13,71373
2020-04-14,72226
2020-04-15,71529
2020-04-16,71529
2020-04-17,71724
2020-04-18,72275
2020-04-19,71675
2020-04-20,71584
2020-04-21,71613
2020-04-22,71937
2020-04-23,71936
2020-04-24,71656
2020-04-25,71567
2020-04-26,71515
2020-04-27,71528
2020-04-28,71369
2020-04-29,71525
2020-04-30,71437
2020-05-01,71392
2020-05-02,71440
2020-05-03,71792
2020-05-04,71591
2020-05-05,71358
2020-05-06,71597
2020-05-07,72109
2020-05-08,71826
2020-05-09,71677
2020-05-10,71646
2020-05-11,71493
2020-05-12,71936
2020-05-13,71830
