date_obj,Green%20d'hide%20body%20(t) price
2016-01-21,6921
2016-01-22,6848
2016-01-23,6848
2016-01-24,6810
2016-01-25,6908
2016-01-26,6908
2016-01-27,6727
2016-01-28,6727
2016-01-29,6419
2016-01-30,6419
2016-01-31,6400
2016-02-01,6400
2016-02-02,6502
2016-02-03,6502
2016-02-04,6630
2016-02-05,6630
2016-02-06,6763
2016-02-07,6763
2016-02-08,6575
2016-02-09,6575
2016-02-10,6447
2016-02-11,6447
2016-02-12,6258
2016-02-13,5953
2016-02-14,5953
2016-02-15,5800
2016-02-16,5800
2016-02-17,5547
2016-02-18,5547
2016-02-19,5397
2016-02-20,5397
2016-02-21,5360
2016-02-22,5360
2016-02-23,5439
2016-02-24,5439
2016-02-25,5617
2016-02-26,5617
2016-02-27,5595
2016-02-28,5595
2016-02-29,5579
2016-03-01,5579
2016-03-02,5527
2016-03-03,5527
2016-03-04,5440
2016-03-05,5440
2016-03-06,5487
2016-03-07,5487
2016-03-08,5540
2016-03-09,5540
2016-03-10,5515
2016-03-11,5515
2016-03-12,5410
2016-03-13,5410
2016-03-14,5282
2016-03-15,5282
2016-03-16,5239
2016-03-17,5239
2016-03-18,5272
2016-03-19,5272
2016-03-20,5443
2016-03-21,5443
2016-03-22,5644
2016-03-23,5644
2016-03-24,5857
2016-03-25,5961
2016-03-26,6052
2016-03-27,6052
2016-03-28,6154
2016-03-29,6168
2016-03-30,6168
2016-03-31,6091
2016-04-01,6105
2016-04-02,6021
2016-04-03,5973
2016-04-04,5973
2016-04-05,5980
2016-04-06,5794
2016-04-07,5794
2016-04-08,5677
2016-04-09,5746
2016-04-10,5741
2016-04-11,5741
2016-04-12,5560
2016-04-13,5560
2016-04-14,5338
2016-04-15,5338
2016-04-16,5275
2016-04-17,5145
2016-04-18,5177
2016-04-19,5177
2016-04-20,5021
2016-04-21,5021
2016-04-22,4916
2016-04-23,4810
2016-04-24,4734
2016-04-25,4911
2016-04-26,4911
2016-04-27,4881
2016-04-28,4881
2016-04-29,4824
2016-04-30,4800
2016-05-01,4800
2016-05-02,4784
2016-05-03,4833
2016-05-04,4833
2016-05-05,4711
2016-05-06,4711
2016-05-07,4636
2016-05-08,4636
2016-05-09,4571
2016-05-10,4534
2016-05-11,4534
2016-05-12,4566
2016-05-13,4565
2016-05-14,4565
2016-05-15,4551
2016-05-16,4551
2016-05-17,4521
2016-05-18,4505
2016-05-19,4505
2016-05-22,4601
2016-05-23,4819
2016-05-24,4862
2016-05-25,4862
2016-05-26,4838
2016-05-27,4752
2016-05-28,4752
2016-05-29,4761
2016-05-30,4761
2016-05-31,4698
2016-06-01,4781
2016-06-02,4786
2016-06-03,4745
2016-06-04,4647
2016-06-05,4647
2016-06-06,4707
2016-06-07,4707
2016-06-08,4792
2016-06-09,4890
2016-06-10,4977
2016-06-11,4977
2016-06-12,5022
2016-06-13,5022
2016-06-14,5043
2016-06-15,5097
2016-06-16,5097
2016-06-17,5000
2016-06-18,5000
2016-06-19,4923
2016-06-20,4923
2016-06-21,4940
2016-06-22,5006
2016-06-23,5006
2016-06-24,5064
2016-06-25,4913
2016-06-26,4913
2016-06-27,4861
2016-06-28,4865
2016-06-29,4853
2016-06-30,4853
2016-07-01,4652
2016-07-02,4677
2016-07-03,4677
2016-07-04,4724
2016-07-05,4724
2016-07-06,4737
2016-07-07,4809
2016-07-08,4806
2016-07-09,4794
2016-07-10,4627
2016-07-11,4536
2016-07-12,4648
2016-07-13,4669
2016-07-14,4599
2016-07-15,4650
2016-07-16,4612
2016-07-17,4723
2016-07-18,4711
2016-07-23,4725
2016-07-24,4651
2016-07-25,4604
2016-07-26,4604
2016-07-27,4571
2016-07-28,4571
2016-07-29,4586
2016-07-30,4586
2016-07-31,4759
2016-08-01,4759
2016-08-02,4983
2016-08-03,4983
2016-08-04,5231
2016-08-05,5231
2016-08-06,5478
2016-08-07,5478
2016-08-08,5693
2016-08-09,5942
2016-08-10,5942
2016-08-11,6085
2016-08-12,6085
2016-08-13,6325
2016-08-14,6325
2016-08-15,6353
2016-08-16,6353
2016-08-17,6468
2016-08-18,6468
2016-08-19,6412
2016-08-20,6415
2016-08-21,6415
2016-08-22,6175
2016-08-23,6159
2016-08-24,6159
2016-08-25,5964
2016-08-26,5964
2016-08-28,5816
2016-08-31,5809
2016-09-01,6035
2016-09-02,6035
2016-09-03,5999
2016-09-04,6126
2016-09-05,6126
2016-09-06,6056
2016-09-07,6056
2016-09-08,6165
2016-09-09,6165
2016-09-10,5990
2016-09-11,5990
2016-09-12,5902
2016-09-13,5902
2016-09-14,5709
2016-09-15,5709
2016-09-16,5802
2016-09-17,5802
2016-09-18,5791
2016-09-19,5791
2016-09-20,5886
2016-09-21,5886
2016-09-22,5892
2016-09-23,5892
2016-09-24,5892
2016-09-25,5782
2016-09-26,5782
2016-09-27,5876
2016-09-28,5876
2016-09-29,6026
2016-09-30,6208
2016-10-01,6208
2016-10-02,6367
2016-10-03,6367
2016-10-04,6537
2016-10-05,6537
2016-10-06,6737
2016-10-07,6737
2016-10-08,6563
2016-10-09,6563
2016-10-10,6676
2016-10-11,6676
2016-10-12,6810
2016-10-13,7032
2016-10-14,7260
2016-10-15,7260
2016-10-16,7411
2016-10-17,7448
2016-10-18,7448
2016-10-19,7655
2016-10-20,7655
2016-10-21,7754
2016-10-22,7754
2016-10-23,7761
2016-10-24,7761
2016-10-25,7837
2016-10-26,7837
2016-10-27,7933
2016-10-28,7933
2016-10-29,7992
2016-10-30,7992
2016-10-31,8040
2016-11-01,8040
2016-11-02,8141
2016-11-03,8141
2016-11-04,8048
2016-11-05,8048
2016-11-06,7950
2016-11-07,7950
2016-11-08,7842
2016-11-09,7842
2016-11-10,7839
2016-11-11,7839
2016-11-12,7883
2016-11-13,7883
2016-11-14,8149
2016-11-15,8149
2016-12-07,6523
2016-12-08,6419
2016-12-09,6419
2016-12-10,6320
2016-12-11,6118
2016-12-12,6118
2016-12-13,5865
2016-12-14,5865
2016-12-15,5760
2016-12-16,5760
2016-12-17,5664
2016-12-18,5664
2016-12-19,5575
2016-12-20,5575
2016-12-21,5480
2016-12-22,5480
2016-12-23,5305
2016-12-24,5305
2016-12-25,5252
2016-12-26,5252
2016-12-27,5144
2016-12-28,5144
2016-12-29,5165
2016-12-30,5165
2016-12-31,5137
2017-01-01,5137
2017-01-02,5108
2017-01-03,5108
2017-01-04,4986
2017-01-05,4986
2017-01-06,4938
2017-01-07,4920
2017-01-08,4901
2017-01-09,4915
2017-01-10,4862
2017-01-11,4886
2017-01-12,4835
2017-01-13,4835
2017-01-14,4838
2017-01-15,4762
2017-01-16,4707
2017-01-17,4691
2017-01-18,4718
2017-01-19,4718
2017-01-20,4789
2017-01-21,4838
2017-01-22,4838
2017-01-23,4741
2017-01-27,4662
2017-01-28,4651
2017-01-29,4634
2017-01-30,4634
2017-01-31,4696
2017-02-01,4900
2017-02-02,4900
2017-02-03,4784
2017-02-04,4851
2017-02-05,4762
2017-02-06,4727
2017-02-07,4576
2017-02-08,4590
2017-02-09,4590
2017-02-10,4583
2017-02-11,4590
2017-02-12,4590
2017-02-13,4569
2017-02-14,4616
2017-02-15,4616
2017-02-16,4568
2017-02-18,4525
2017-02-19,4539
2017-02-20,4539
2017-02-21,4536
2017-02-22,4536
2017-02-23,4570
2017-02-24,4570
2017-02-25,4488
2017-02-26,4488
2017-02-27,4529
2017-02-28,4613
2017-03-01,4579
2017-03-02,4718
2017-03-03,4718
2017-03-04,4857
2017-03-05,4857
2017-03-06,5042
2017-03-07,5042
2017-03-08,4914
2017-03-09,4914
2017-03-10,4810
2017-03-11,4807
2017-03-12,4807
2017-03-13,4770
2017-03-14,4649
2017-03-15,4584
2017-03-16,4686
2017-03-17,4686
2017-03-18,4823
2017-03-19,4797
2017-03-20,4721
2017-03-21,4857
2017-03-22,4857
2017-03-23,5031
2017-03-24,5172
2017-03-25,5172
2017-03-26,5057
2017-03-27,5164
2017-03-28,5164
2017-03-29,5121
2017-03-30,5102
2017-03-31,4928
2017-04-01,4798
2017-04-02,4798
2017-04-03,4785
2017-04-04,4785
2017-04-12,4512
2017-04-13,4544
2017-04-14,4650
2017-04-15,4655
2017-04-16,4568
2017-04-17,4655
2017-04-18,4655
2017-04-19,4636
2017-04-20,4633
2017-04-21,4633
2017-04-22,4626
2017-04-23,4646
2017-04-24,4646
2017-04-25,4664
2017-04-26,4664
2017-04-27,4715
2017-04-28,4664
2017-04-29,4690
2017-04-30,4622
2017-05-01,4622
2017-05-02,4545
2017-05-03,4545
2017-05-04,4539
2017-05-05,4441
2017-05-06,4441
2017-05-07,4476
2017-05-08,4476
2017-05-09,4495
2017-05-10,4495
2017-05-11,4506
2017-05-12,4556
2017-05-13,4455
2017-05-14,4455
2017-05-15,4379
2017-05-16,4441
2017-05-17,4441
2017-05-18,4543
2017-05-19,4543
2017-05-20,4494
2017-05-21,4494
2017-05-22,4453
2017-05-23,4453
2017-05-24,4483
2017-05-25,4483
2017-05-26,4454
2017-05-27,4449
2017-05-28,4449
2017-05-29,4490
2017-05-30,4490
2017-05-31,4474
2017-06-01,4553
2017-06-02,4523
2017-06-03,4523
2017-06-04,4540
2017-06-05,4540
2017-06-06,4570
2017-06-07,4421
2017-06-08,4421
2017-06-09,4414
2017-06-10,4366
2017-06-11,4462
2017-06-12,4462
2017-06-13,4509
2017-06-14,4469
2017-06-15,4469
2017-06-16,4442
2017-06-17,4442
2017-06-18,4434
2017-06-19,4434
2017-06-20,4572
2017-06-21,4572
2017-06-22,4792
2017-06-23,4792
2017-06-24,4815
2017-06-25,4829
2017-06-26,4917
2017-06-27,4773
2017-06-28,4773
2017-06-29,4770
2017-06-30,4770
2017-07-01,4816
2017-07-02,4816
2017-07-03,4717
2017-07-04,4692
2017-07-05,4692
2017-07-06,4579
2017-07-07,4579
2017-07-08,4719
2017-07-13,4574
2017-07-14,4539
2017-07-15,4539
2017-07-16,4528
2017-07-17,4665
2017-07-18,4665
2017-07-19,4708
2017-07-20,4924
2017-07-21,5145
2017-07-22,5113
2017-07-23,5085
2017-07-24,5085
2017-07-25,5112
2017-07-26,5099
2017-07-27,5135
2017-07-28,5135
2017-07-29,5060
2017-07-30,4974
2017-07-31,4974
2017-08-01,4838
2017-08-02,4768
2017-08-03,4768
2017-08-04,4722
2017-08-05,4682
2017-08-06,4682
2017-08-09,4528
2017-08-10,4484
2017-08-11,4484
2017-08-12,4455
2017-08-13,4455
2017-08-14,4383
2017-08-15,4440
2017-08-16,4440
2017-08-17,4441
2017-08-18,4441
2017-08-19,4502
2017-08-20,4449
2017-08-21,4449
2017-08-22,4509
2017-08-23,4509
2017-08-24,4680
2017-08-25,4680
2017-08-26,4812
2017-08-27,5034
2017-08-28,5034
2017-08-29,5257
2017-08-30,5180
2017-08-31,5180
2017-09-01,5196
2017-09-02,5110
2017-09-03,5110
2017-09-04,5175
2017-09-05,5276
2017-09-06,5276
2017-09-07,5120
2017-09-08,5120
2017-09-09,5246
2017-09-10,5477
2017-09-11,5477
2017-09-12,5601
2017-09-13,5566
2017-09-14,5610
2017-09-15,5610
2017-09-16,5539
2017-09-17,5457
2017-09-18,5457
2017-09-19,5501
2017-09-20,5424
2017-09-21,5424
2017-09-22,5362
2017-09-23,5362
2017-09-24,5241
2017-09-25,5130
2017-09-26,5100
2017-09-27,5100
2017-09-28,5090
2017-09-29,5049
2017-09-30,5049
2017-10-01,4965
2017-10-02,4837
2017-10-03,4837
2017-10-04,4863
2017-10-05,4887
2017-10-06,4887
2017-10-07,4809
2017-10-08,4692
2017-10-09,4692
2017-10-10,4578
2017-10-11,4578
2017-10-12,4584
2017-10-13,4739
2017-10-14,4684
2017-10-15,4684
2017-10-16,4535
2017-10-17,4535
2017-10-18,4386
2017-10-19,4385
2017-10-20,4385
2017-10-21,4388
2017-10-22,4340
2017-10-23,4340
2017-10-24,4379
2017-10-25,4397
2017-10-26,4457
2017-10-27,4421
2017-10-28,4421
2017-10-29,4343
2017-10-30,4372
2017-10-31,4412
2017-11-01,4412
2017-11-02,4495
2017-11-03,4497
2017-11-04,4450
2017-11-05,4450
2017-11-06,4499
2017-11-07,4499
2017-11-08,4495
2017-11-09,4463
2017-11-10,4455
2017-11-11,4537
2017-11-12,4529
2017-11-13,4529
2017-11-14,4528
2017-11-15,4520
2017-11-16,4504
2017-11-17,4504
2017-11-18,4567
2017-11-19,4581
2017-11-20,4581
2017-11-21,4666
2017-11-22,4666
2017-11-23,4663
2017-11-24,4663
2017-11-25,4594
2017-11-26,4646
2017-11-27,4646
2017-11-28,4591
2017-11-29,4591
2017-11-30,4561
2017-12-01,4362
2017-12-02,4362
2017-12-03,4421
2017-12-04,4421
2017-12-05,4538
2017-12-06,4538
2017-12-07,4502
2017-12-08,4502
2017-12-09,4481
2017-12-10,4517
2017-12-11,4540
2017-12-12,4540
2017-12-13,4546
2017-12-14,4546
2017-12-15,4499
2017-12-16,4499
2017-12-17,4446
2017-12-18,4486
2017-12-19,4486
2017-12-20,4434
2017-12-21,4421
2017-12-22,4421
2017-12-23,4482
2017-12-24,4482
2017-12-25,4565
2017-12-26,4650
2017-12-27,4758
2017-12-28,4758
2017-12-29,4697
2017-12-30,4521
2017-12-31,4521
2018-01-01,4552
2018-01-02,4552
2018-01-03,4637
2018-01-04,4637
2018-01-05,4697
2018-01-06,4629
2018-01-07,4629
2018-01-08,4556
2018-01-09,4498
2018-01-10,4498
2018-01-11,4421
2018-01-12,4421
2018-01-13,4442
2018-01-14,4484
2018-01-15,4435
2018-01-16,4517
2018-01-17,4596
2018-01-18,4640
2018-01-19,4640
2018-01-20,4594
2018-01-21,4547
2018-01-22,4689
2018-01-23,4558
2018-01-25,4499
2018-01-26,4463
2018-01-27,4506
2018-01-28,4417
2018-01-29,4394
2018-01-30,4433
2018-01-31,4431
2018-02-01,4431
2018-02-02,4432
2018-02-03,4452
2018-02-04,4428
2018-02-05,4428
2018-02-06,4445
2018-02-07,4402
2018-02-08,4402
2018-02-09,4468
2018-02-10,4468
2018-02-11,4505
2018-02-12,4399
2018-02-13,4340
2018-02-14,4375
2018-02-15,4421
2018-02-16,4511
2018-02-17,4516
2018-02-18,4572
2018-02-19,4530
2018-02-20,4530
2018-02-21,4692
2018-02-22,4692
2018-02-23,4768
2018-02-24,4768
2018-02-25,4856
2018-02-26,4774
2018-02-27,4675
2018-02-28,4675
2018-03-01,4631
2018-03-02,4577
2018-03-03,4495
2018-03-04,4495
2018-03-05,4549
2018-03-06,4600
2018-03-07,4636
2018-03-08,4642
2018-03-09,4743
2018-03-10,4697
2018-03-11,4594
2018-03-12,4533
2018-03-13,4709
2018-03-14,4795
2018-03-15,4788
2018-03-16,4770
2018-03-17,4785
2018-03-18,4776
2018-03-19,4776
2018-03-20,4677
2018-03-21,4677
2018-03-23,4651
2018-03-24,4600
2018-03-25,4610
2018-03-26,4610
2018-03-27,4606
2018-03-28,4606
2018-03-29,4641
2018-03-30,4651
2018-03-31,4691
2018-04-01,4691
2018-04-02,4661
2018-04-03,4760
2018-04-04,4823
2018-04-05,4823
2018-04-06,4971
2018-04-07,4971
2018-04-08,5134
2018-04-09,5349
2018-04-10,5349
2018-04-11,5372
2018-04-12,5378
2018-04-13,5378
2018-04-14,5431
2018-04-15,5402
2018-04-16,5402
2018-04-17,5272
2018-04-18,5272
2018-04-19,5138
2018-04-20,5019
2018-04-21,4923
2018-04-22,4923
2018-04-23,4958
2018-04-24,4958
2018-04-25,4970
2018-04-26,4970
2018-04-27,5088
2018-04-28,5067
2018-04-29,5108
2018-04-30,4985
2018-05-01,4994
2018-05-04,4936
2018-05-05,5054
2018-05-06,5054
2018-05-07,5102
2018-05-08,5088
2018-05-09,5185
2018-05-10,5078
2018-05-11,5078
2018-05-12,4948
2018-05-13,4948
2018-05-14,4794
2018-05-15,4745
2018-05-16,4687
2018-05-17,4696
2018-05-18,4593
2018-05-19,4594
2018-05-20,4594
2018-05-21,4761
2018-05-22,4761
2018-05-23,4816
2018-05-24,4693
2018-05-25,4690
2018-05-26,4745
2018-05-27,4745
2018-05-28,4713
2018-05-29,4599
2018-05-30,4545
2018-05-31,4555
2018-06-01,4561
2018-06-02,4564
2018-06-03,4564
2018-06-04,4622
2018-06-05,4650
2018-06-06,4628
2018-06-07,4628
2018-06-08,4553
2018-06-09,4553
2018-06-10,4534
2018-06-11,4558
2018-06-12,4634
2018-06-13,4627
2018-06-14,4709
2018-06-15,4892
2018-06-16,5044
2018-06-17,5102
2018-06-18,5079
2018-06-19,5077
2018-06-20,5077
2018-06-21,4977
2018-06-22,4867
2018-06-23,4867
2018-06-24,4785
2018-06-25,4686
2018-06-26,4686
2018-06-27,4529
2018-06-28,4483
2018-06-29,4645
2018-06-30,4674
2018-07-01,4569
2018-07-02,4340
2018-07-03,4163
2018-07-04,4287
2018-07-05,4399
2018-07-06,4446
2018-07-07,4446
2018-07-08,4526
2018-07-09,4511
2018-07-10,4710
2018-07-11,4780
2018-07-12,4780
2018-07-13,4678
2018-07-14,4759
2018-07-15,4759
2018-07-16,4795
2018-07-17,4726
2018-07-18,4726
2018-07-19,4643
2018-07-20,4826
2018-07-21,4893
2018-07-22,4731
2018-07-23,4628
2018-07-24,4687
2018-07-25,4728
2018-07-26,4678
2018-07-27,4522
2018-07-28,4549
2018-07-29,4446
2018-07-30,4400
2018-07-31,4444
2018-08-01,4444
2018-08-02,4419
2018-08-03,4419
2018-08-04,4407
2018-08-05,4511
2018-08-06,4626
2018-08-07,4690
2018-08-08,4694
2018-08-09,4694
2018-08-10,4659
2018-08-11,4644
2018-08-12,4550
2018-08-14,4536
2018-08-16,4427
2018-08-17,4452
2018-08-18,4452
2018-08-19,4445
2018-08-20,4497
2018-08-21,4497
2018-08-22,4561
2018-08-23,4607
2018-08-24,4594
2018-08-25,4512
2018-08-26,4512
2018-08-27,4505
2018-08-28,4502
2018-08-29,4389
2018-08-30,4425
2018-08-31,4407
2018-09-01,4443
2018-09-02,4443
2018-09-03,4489
2018-09-04,4503
2018-09-05,4535
2018-09-06,4535
2018-09-07,4582
2018-09-08,4509
2018-09-09,4402
2018-09-10,4355
2018-09-11,4364
2018-09-12,4362
2018-09-13,4507
2018-09-14,4629
2018-09-15,4617
2018-09-16,4617
2018-09-17,4669
2018-09-18,4696
2018-09-19,4696
2018-09-20,4782
2018-09-21,4866
2018-09-22,4966
2018-09-23,4961
2018-09-24,5155
2018-09-25,5155
2018-09-26,5046
2018-09-27,4988
2018-09-28,4877
2018-09-29,4742
2018-09-30,4665
2018-10-01,4574
2018-10-02,4687
2018-10-03,4739
2018-10-04,4739
2018-10-05,4647
2018-10-06,4750
2018-10-07,4981
2018-10-08,5081
2018-10-09,5113
2018-10-10,5209
2018-10-11,5194
2018-10-12,5194
2018-10-13,5226
2018-10-14,5157
2018-10-15,5239
2018-10-16,5299
2018-10-17,5249
2018-10-18,5166
2018-10-19,5137
2018-10-20,5137
2018-10-21,5150
2018-10-22,5124
2018-10-23,5124
2018-10-24,5131
2018-10-25,5157
2018-10-26,5218
2018-10-27,5190
2018-10-28,5170
2018-10-29,5170
2018-10-30,5160
2018-10-31,5184
2018-11-01,5231
2018-11-03,5149
2018-11-04,5244
2018-11-05,5321
2018-11-06,5429
2018-11-07,5562
2018-11-08,5549
2018-11-09,5685
2018-11-10,5805
2018-11-11,5814
2018-11-12,5826
2018-11-13,5997
2018-11-14,6127
2018-11-15,6228
2018-11-16,6417
2018-11-17,6351
2018-11-18,6374
2018-11-19,6330
2018-11-20,6216
2018-11-21,6229
2018-11-22,6262
2018-11-23,6112
2018-11-24,6228
2018-11-25,6290
2018-11-26,6163
2018-11-27,6096
2018-11-28,5913
2018-11-29,5811
2018-12-01,5608
2018-12-02,5651
2018-12-03,5446
2018-12-04,5336
2018-12-05,5252
2018-12-07,5025
2018-12-09,4963
2018-12-10,5059
2018-12-11,5053
2018-12-12,5195
2018-12-13,5290
2018-12-14,5496
2018-12-15,5548
2018-12-16,5575
2018-12-17,5560
2018-12-18,5571
2018-12-19,5536
2018-12-20,5464
2018-12-21,5392
2018-12-22,5278
2018-12-23,5063
2018-12-24,4953
2018-12-25,4876
2018-12-26,4740
2018-12-27,4675
2018-12-28,4658
2018-12-29,4716
2018-12-30,4571
2018-12-31,4465
2019-01-01,4409
2019-01-02,4427
2019-01-03,4498
2019-01-04,4543
2019-01-05,4671
2019-01-06,4696
2019-01-08,4908
2019-01-10,4746
2019-01-11,4690
2019-01-12,4673
2019-01-13,4642
2019-01-14,4564
2019-01-15,4576
2019-01-16,4519
2019-01-17,4540
2019-01-18,4591
2019-01-19,4623
2019-01-20,4655
2019-01-21,4641
2019-01-22,4667
2019-01-23,4801
2019-01-24,4789
2019-01-25,4761
2019-01-26,4761
2019-01-27,4739
2019-01-28,4795
2019-01-29,4805
2019-01-30,4766
2019-01-31,4731
2019-02-01,4738
2019-02-02,4678
2019-02-03,4632
2019-02-04,4650
2019-02-05,4550
2019-02-06,4577
2019-02-07,4623
2019-02-08,4632
2019-02-09,4712
2019-02-10,4689
2019-02-11,4614
2019-02-12,4528
2019-02-13,4532
2019-02-14,4434
2019-02-15,4485
2019-02-16,4468
2019-02-17,4537
2019-02-18,4550
2019-02-19,4619
2019-02-20,4651
2019-02-21,4736
2019-02-22,4700
2019-02-23,4686
2019-02-24,4708
2019-02-25,4709
2019-02-26,4701
2019-02-27,4726
2019-02-28,4660
2019-03-01,4660
2019-03-02,4621
2019-03-03,4583
2019-03-04,4717
2019-03-05,4953
2019-03-06,5072
2019-03-07,5112
2019-03-08,5112
2019-03-09,5121
2019-03-10,4974
2019-03-11,4969
2019-03-12,4777
2019-03-13,4759
2019-03-14,4752
2019-03-15,4807
2019-03-16,4824
2019-03-17,4823
2019-03-18,4870
2019-03-19,4809
2019-03-20,4852
2019-03-21,4800
2019-03-22,4782
2019-03-23,4767
2019-03-24,4790
2019-03-25,4751
