date_obj,Infinity%20hat price
2016-10-31,3063234
2016-11-01,3063234
2016-11-02,3063234
2016-11-03,3063234
2016-11-04,3139628
2016-11-05,3139628
2016-11-06,3139628
2016-11-07,3139628
2016-11-08,3266055
2016-11-09,3266055
2016-11-10,3266055
2016-11-11,3266055
2016-11-12,3317502
2016-11-13,3317502
2016-11-14,3317502
2016-11-15,3317502
2016-12-07,4226781
2016-12-08,4226781
2016-12-09,4325194
2016-12-10,4325194
2016-12-11,4325194
2016-12-12,4325194
2016-12-13,4430596
2016-12-14,4430596
2016-12-15,4430596
2016-12-16,4430596
2016-12-17,4303930
2016-12-18,4303930
2016-12-19,4303930
2016-12-20,4303930
2016-12-21,4272924
2016-12-22,4272924
2016-12-23,4272924
2016-12-24,4272924
2016-12-25,4420186
2016-12-26,4420186
2016-12-27,4420186
2016-12-28,4420186
2016-12-29,4623894
2016-12-30,4623894
2016-12-31,4623894
2017-01-01,4623894
2017-01-02,4636284
2017-01-03,4636284
2017-01-04,4636284
2017-01-05,4636284
2017-01-06,4471438
2017-01-07,4471438
2017-01-08,4471438
2017-01-09,4249283
2017-01-10,4249283
2017-01-11,4249283
2017-01-12,4047203
2017-01-13,4047203
2017-01-14,4047203
2017-01-15,4047203
2017-01-16,3932589
2017-01-17,3932589
2017-01-18,3932589
2017-01-19,3790792
2017-01-20,3790792
2017-01-21,3790792
2017-01-22,3830814
2017-01-23,3830814
2017-01-27,3994902
2017-01-28,4169379
2017-01-29,4169379
2017-01-30,4169379
2017-01-31,4169379
2017-02-01,4096409
2017-02-02,4096409
2017-02-03,4096409
2017-02-04,4124398
2017-02-05,4124398
2017-02-06,4124398
2017-02-07,4124398
2017-02-08,4285605
2017-02-09,4285605
2017-02-10,4285605
2017-02-11,4258782
2017-02-12,4258782
2017-02-13,4258782
2017-02-14,4258782
2017-02-15,4241133
2017-02-16,4241133
2017-02-18,4407436
2017-02-19,4407436
2017-02-20,4407436
2017-02-21,4418551
2017-02-22,4418551
2017-02-23,4418551
2017-02-24,4418551
2017-02-25,4604955
2017-02-26,4604955
2017-02-27,4604955
2017-02-28,4646515
2017-03-01,4646515
2017-03-02,4646515
2017-03-03,4646515
2017-03-04,4647543
2017-03-05,4647543
2017-03-06,4647543
2017-03-07,4647543
2017-03-08,4595506
2017-03-09,4595506
2017-03-10,4595506
2017-03-11,4596629
2017-03-12,4596629
2017-03-13,4596629
2017-03-14,4696020
2017-03-15,4696020
2017-03-16,4696020
2017-03-17,4696020
2017-03-18,4718104
2017-03-19,4718104
2017-03-20,4718104
2017-03-21,4528962
2017-03-22,4528962
2017-03-23,4528962
2017-03-24,4620673
2017-03-25,4620673
2017-03-26,4620673
2017-03-27,4620673
2017-03-28,4615635
2017-03-29,4615635
2017-03-30,4615635
2017-03-31,4572286
2017-04-01,4572286
2017-04-02,4572286
2017-04-03,4782030
2017-04-04,4782030
2017-04-12,4629811
2017-04-13,4629811
2017-04-14,4621998
2017-04-15,4621998
2017-04-16,4621998
2017-04-17,4539970
2017-04-18,4539970
2017-04-19,4539970
2017-04-20,4539970
2017-04-21,4600118
2017-04-22,4600118
2017-04-23,4600118
2017-04-24,4600118
2017-04-25,4772029
2017-04-26,4772029
2017-04-27,4772029
2017-04-28,4772029
2017-04-29,4877318
2017-04-30,4877318
2017-05-01,4877318
2017-05-02,4877318
2017-05-03,4804238
2017-05-04,4804238
2017-05-05,4804238
2017-05-06,4804238
2017-05-07,4716830
2017-05-08,4716830
2017-05-09,4716830
2017-05-10,4716830
2017-05-11,4615938
2017-05-12,4615938
2017-05-13,4615938
2017-05-14,4615938
2017-05-15,4535824
2017-05-16,4535824
2017-05-17,4535824
2017-05-18,4535824
2017-05-19,4394875
2017-05-20,4394875
2017-05-21,4394875
2017-05-22,4183774
2017-05-23,4183774
2017-05-24,4183774
2017-05-25,4183774
2017-05-26,3976079
2017-05-27,3976079
2017-05-28,3976079
2017-05-29,3778984
2017-05-30,3778984
2017-05-31,3778984
2017-06-01,3590034
2017-06-02,3590034
2017-06-03,3590034
2017-06-04,3416380
2017-06-06,3416380
2017-06-07,3339773
2017-06-08,3339773
2017-06-09,3339773
2017-06-10,3442455
2017-06-11,3442455
2017-06-12,3442455
2017-06-13,3442455
2017-06-14,3294721
2017-06-15,3294721
2017-06-16,3294721
2017-06-17,3294721
2017-06-18,3377843
2017-06-19,3377843
2017-06-20,3377843
2017-06-21,3377843
2017-06-22,3400184
2017-06-23,3400184
2017-06-24,3400184
2017-06-25,3400184
2017-06-26,3390392
2017-06-27,3390392
2017-06-28,3390392
2017-06-29,3390392
2017-06-30,3385363
2017-07-01,3385363
2017-07-02,3385363
2017-07-03,3385363
2017-07-04,3451706
2017-07-05,3451706
2017-07-06,3451706
2017-07-07,3451706
2017-07-08,3451706
2017-07-13,3598283
2017-07-14,3598283
2017-07-15,3598283
2017-07-16,3598283
2017-07-17,3768757
2017-07-18,3768757
2017-07-19,3768757
2017-07-20,3768757
2017-07-21,3879532
2017-07-22,3879532
2017-07-23,3879532
2017-07-24,3879532
2017-07-25,3917205
2017-07-26,3917205
2017-07-27,3917205
2017-07-28,3917205
2017-07-29,3969740
2017-07-30,3969740
2017-07-31,3969740
2017-08-01,3969740
2017-08-02,3887726
2017-08-03,3887726
2017-08-04,3887726
2017-08-05,3724861
2017-08-06,3724861
2017-08-09,3698576
2017-08-10,3698576
2017-08-11,3698576
2017-08-12,3698576
2017-08-13,3606693
2017-08-14,3606693
2017-08-15,3606693
2017-08-16,3702582
2017-08-17,3702582
2017-08-18,3702582
2017-08-19,3702582
2017-08-20,3704539
2017-08-21,3704539
2017-08-22,3704539
2017-08-23,3704539
2017-08-24,3620341
2017-08-25,3620341
2017-08-26,3620341
2017-08-27,3620341
2017-08-28,3496628
2017-08-29,3496628
2017-08-30,3496628
2017-08-31,3496628
2017-09-01,3496628
2017-09-02,3393086
2017-09-03,3393086
2017-09-04,3393086
2017-09-05,3393086
2017-09-06,3344516
2017-09-07,3344516
2017-09-08,3344516
2017-09-09,3344516
2017-09-10,3256548
2017-09-11,3256548
2017-09-12,3256548
2017-09-13,3256548
2017-09-14,3234950
2017-09-15,3234950
2017-09-16,3234950
2017-09-17,3234950
2017-09-18,3166518
2017-09-19,3166518
2017-09-20,3166518
2017-09-21,3166518
2017-09-22,3217790
2017-09-23,3217790
2017-09-24,3217790
2017-09-25,3217790
2017-09-26,3257813
2017-09-27,3257813
2017-09-28,3257813
2017-09-29,3257813
2017-09-30,3278405
2017-10-01,3278405
2017-10-02,3278405
2017-10-03,3278405
2017-10-04,3349333
2017-10-05,3349333
2017-10-06,3349333
2017-10-07,3349333
2017-10-08,3436969
2017-10-09,3436969
2017-10-10,3436969
2017-10-11,3436969
2017-10-12,3549018
2017-10-13,3549018
2017-10-14,3549018
2017-10-15,3549018
2017-10-16,3534981
2017-10-17,3534981
2017-10-18,3534981
2017-10-19,3534981
2017-10-20,3534981
2017-10-21,3593089
2017-10-22,3593089
2017-10-23,3593089
2017-10-24,3593089
2017-10-25,3563804
2017-10-26,3563804
2017-10-27,3563804
2017-10-28,3563804
2017-10-29,3563804
2017-10-30,3527356
2017-10-31,3527356
2017-11-01,3527356
2017-11-02,3527356
2017-11-03,3668818
2017-11-04,3668818
2017-11-05,3668818
2017-11-06,3668818
2017-11-07,3685720
2017-11-08,3685720
2017-11-09,3685720
2017-11-10,3685720
2017-11-11,3849654
2017-11-12,3849654
2017-11-13,3849654
2017-11-14,3849654
2017-11-15,3939111
2017-11-16,3939111
2017-11-17,3939111
2017-11-18,3939111
2017-11-19,3897827
2017-11-20,3897827
2017-11-21,3897827
2017-11-22,3897827
2017-11-23,3765563
2017-11-24,3765563
2017-11-25,3765563
2017-11-26,3765563
2017-11-27,3647535
2017-11-28,3647535
2017-11-29,3531440
2017-11-30,3531440
2017-12-01,3531440
2017-12-02,3531440
2017-12-03,3424533
2017-12-04,3424533
2017-12-05,3424533
2017-12-06,3301959
2017-12-07,3301959
2017-12-08,3301959
2017-12-09,3301959
2017-12-10,3252102
2017-12-11,3252102
2017-12-12,3252102
2017-12-13,3252102
2017-12-14,3230070
2017-12-15,3230070
2017-12-16,3230070
2017-12-17,3230070
2017-12-18,3326605
2017-12-19,3326605
2017-12-20,3326605
2017-12-21,3443694
2017-12-22,3443694
2017-12-23,3443694
2017-12-24,3602488
2017-12-25,3602488
2017-12-26,3602488
2017-12-27,3602488
2017-12-28,3767083
2017-12-29,3767083
2017-12-30,3767083
2017-12-31,3865648
2018-01-01,3865648
2018-01-02,3865648
2018-01-03,3689029
2018-01-04,3689029
2018-01-05,3689029
2018-01-06,3504789
2018-01-07,3504789
2018-01-08,3504789
2018-01-09,3368170
2018-01-10,3368170
2018-01-11,3368170
2018-01-12,3368170
2018-01-13,3215043
2018-01-14,3215043
2018-01-15,3215043
2018-01-16,3260555
2018-01-17,3260555
2018-01-18,3260555
2018-01-19,3260555
2018-01-20,3150809
2018-01-21,3150809
2018-01-22,3150809
2018-01-23,3171642
2018-01-25,3084350
2018-01-26,3084350
2018-01-27,3166737
2018-01-28,3166737
2018-01-29,3218914
2018-01-30,3218914
2018-01-31,3265689
2018-02-01,3265689
2018-02-02,3265689
2018-02-03,3390651
2018-02-04,3390651
2018-02-05,3344704
2018-02-06,3344704
2018-02-07,3277139
2018-02-08,3277139
2018-02-09,3309304
2018-02-10,3309304
2018-02-11,3412273
2018-02-12,3412273
2018-02-13,3463436
2018-02-14,3463436
2018-02-15,3516271
2018-02-16,3516271
2018-02-17,3479776
2018-02-18,3479776
2018-02-19,3512389
2018-02-20,3512389
2018-02-21,3608518
2018-02-22,3608518
2018-02-23,3743794
2018-02-24,3743794
2018-02-25,3896118
2018-02-26,3896118
2018-02-27,3828316
2018-02-28,3828316
2018-03-01,3828316
2018-03-02,3763865
2018-03-03,3763865
2018-03-04,3763865
2018-03-05,3696077
2018-03-06,3696077
2018-03-07,3651225
2018-03-08,3651225
2018-03-09,3616485
2018-03-10,3616485
2018-03-11,3676079
2018-03-12,3676079
2018-03-13,3700517
2018-03-14,3700517
2018-03-15,3870211
2018-03-16,3870211
2018-03-17,3990929
2018-03-18,3990929
2018-03-19,3990929
2018-03-20,4124707
2018-03-21,4124707
2018-03-23,4152731
2018-03-24,4152731
2018-03-25,4096792
2018-03-26,4096792
2018-03-27,4050357
2018-03-28,4050357
2018-03-29,4050357
2018-03-30,4056586
2018-03-31,4056586
2018-04-01,4056586
2018-04-02,4015356
2018-04-03,4015356
2018-04-04,3991391
2018-04-05,3991391
2018-04-06,3991391
2018-04-07,4022941
2018-04-08,4022941
2018-04-09,4186105
2018-04-10,4186105
2018-04-11,4186105
2018-04-12,4376161
2018-04-13,4376161
2018-04-14,4376161
2018-04-15,4498548
2018-04-16,4498548
2018-04-17,4498548
2018-04-18,4663194
2018-04-19,4663194
2018-04-20,4663194
2018-04-21,4671329
2018-04-22,4671329
2018-04-23,4671329
2018-04-24,4626793
2018-04-25,4626793
2018-04-26,4626793
2018-04-27,4808352
2018-04-28,4808352
2018-04-29,4752565
2018-04-30,4752565
2018-05-01,4764335
2018-05-03,4764335
2018-05-04,4764335
2018-05-05,4841897
2018-05-06,4841897
2018-05-07,4841897
2018-05-08,4786531
2018-05-09,4786531
2018-05-10,4786531
2018-05-11,4729158
2018-05-12,4729158
2018-05-13,4729158
2018-05-14,4494017
2018-05-15,4494017
2018-05-16,4494017
2018-05-17,4288941
2018-05-18,4288941
2018-05-19,4353253
2018-05-20,4353253
2018-05-21,4338128
2018-05-22,4338128
2018-05-23,4435629
2018-05-24,4435629
2018-05-25,4435629
2018-05-26,4464425
2018-05-27,4464425
2018-05-28,4464425
2018-05-29,4442501
2018-05-30,4442501
2018-05-31,4442501
2018-06-01,4441303
2018-06-02,4441303
2018-06-03,4656434
2018-06-04,4656434
2018-06-05,4757147
2018-06-06,4757147
2018-06-07,4757147
2018-06-08,4598189
2018-06-09,4598189
2018-06-10,4598189
2018-06-11,4423976
2018-06-12,4423976
2018-06-13,4276876
2018-06-14,4276876
2018-06-15,4271477
2018-06-16,4271477
2018-06-17,4148185
2018-06-18,4148185
2018-06-19,4121458
2018-06-20,4121458
2018-06-21,4121458
2018-06-22,4230196
2018-06-23,4230196
2018-06-24,4230196
2018-06-25,4254840
2018-06-26,4254840
2018-06-27,4254840
2018-06-28,4239434
2018-06-29,4239434
2018-06-30,4388055
2018-07-01,4388055
2018-07-02,4456005
2018-07-03,4456005
2018-07-04,4530087
2018-07-05,4530087
2018-07-06,4713881
2018-07-07,4713881
2018-07-08,4713881
2018-07-09,4704220
2018-07-10,4704220
2018-07-11,4673436
2018-07-12,4673436
2018-07-13,4752674
2018-07-14,4752674
2018-07-15,4840271
2018-07-16,4840271
2018-07-17,4946323
2018-07-18,4946323
2018-07-19,4946323
2018-07-20,5088342
2018-07-21,5088342
2018-07-22,5252862
2018-07-23,5252862
2018-07-24,5297524
2018-07-25,5297524
2018-07-26,5297524
2018-07-27,5117179
2018-07-28,5117179
2018-07-29,4927209
2018-07-30,4927209
2018-07-31,4863254
2018-08-01,4863254
2018-08-02,4783149
2018-08-03,4783149
2018-08-04,4575737
2018-08-05,4575737
2018-08-06,4361875
2018-08-07,4361875
2018-08-08,4206560
2018-08-09,4206560
2018-08-10,3996793
2018-08-11,3996793
2018-08-12,4018421
2018-08-14,4029370
2018-08-16,4029370
2018-08-17,4051452
2018-08-18,4051452
2018-08-19,4200273
2018-08-20,4200273
2018-08-21,4178473
2018-08-22,4178473
2018-08-23,4142010
2018-08-24,4142010
2018-08-25,4202443
2018-08-26,4202443
2018-08-27,4298971
2018-08-28,4298971
2018-08-29,4350990
2018-08-30,4350990
2018-08-31,4463275
2018-09-01,4463275
2018-09-02,4507084
2018-09-03,4507084
2018-09-04,4553834
2018-09-05,4553834
2018-09-06,4553834
2018-09-07,4451450
2018-09-08,4451450
2018-09-09,4591103
2018-09-10,4591103
2018-09-11,4617120
2018-09-12,4617120
2018-09-13,4456911
2018-09-14,4456911
2018-09-15,4236156
2018-09-16,4236156
2018-09-17,4130448
2018-09-18,4130448
2018-09-19,4018527
2018-09-20,4018527
2018-09-21,3897659
2018-09-22,3879843
2018-09-23,3879843
2018-09-24,3840281
2018-09-25,3840281
2018-09-26,3820447
2018-09-27,3820447
2018-09-28,3742968
2018-09-29,3742968
2018-09-30,3789379
2018-10-01,3789379
2018-10-02,3906991
2018-10-03,4032353
2018-10-04,4032353
2018-10-05,4032353
2018-10-06,4105410
2018-10-07,4105410
2018-10-08,3985258
2018-10-09,3985258
2018-10-10,3935599
2018-10-11,3935599
2018-10-12,3826533
2018-10-13,3826533
2018-10-14,3729034
2018-10-15,3729034
2018-10-16,3722192
2018-10-17,3722192
2018-10-18,3765018
2018-10-19,3765018
2018-10-20,3825905
2018-10-21,3825905
2018-10-22,3848127
2018-10-23,3848127
2018-10-24,3782417
2018-10-25,3782417
2018-10-26,3657486
2018-10-27,3708941
2018-10-28,3761148
2018-10-29,3761148
2018-10-30,3696522
2018-10-31,3688237
2018-11-01,3688237
2018-11-03,3846521
2018-11-04,4007343
2018-11-05,4207711
2018-11-06,4300087
2018-11-07,4300087
2018-11-08,4211919
2018-11-09,4211919
2018-11-10,4219282
2018-11-11,4219282
2018-11-12,4260992
2018-11-13,4322357
2018-11-14,4322357
2018-11-15,4504155
2018-11-16,4645905
2018-11-17,4645905
