date_obj,Bob's%20black%20shirt price
2019-03-21,30718
2019-03-22,30718
2019-03-23,30238
2019-03-24,29937
2019-03-25,29937
2019-03-26,30806
2019-03-27,30806
2019-03-28,31305
2019-03-29,31184
2019-03-30,31184
2019-03-31,31004
2019-04-01,32281
2019-04-02,32281
2019-04-03,32754
2019-04-04,32754
2019-04-05,33402
2019-04-06,33402
2019-04-07,33836
2019-04-08,34468
2019-04-09,34468
2019-04-10,34525
2019-04-11,34425
2019-04-12,34526
2019-04-13,34731
2019-04-14,34730
2019-04-15,34768
2019-04-16,33562
2019-04-17,32720
2019-04-18,31909
2019-04-19,31124
2019-04-20,30323
2019-04-21,30323
2019-04-22,29496
2019-04-23,28576
2019-04-24,28000
2019-04-25,27301
2019-04-26,26652
2019-04-27,26652
2019-04-28,26030
2019-04-29,25365
2019-04-30,24741
2019-05-01,24741
2019-05-02,24122
2019-05-03,24241
2019-05-04,24504
2019-05-05,24504
2019-05-06,24282
2019-05-07,24167
2019-05-08,23912
2019-05-09,23912
2019-05-10,23762
2019-05-11,23762
2019-05-12,23933
2019-05-13,24402
2019-05-14,24580
2019-05-15,24580
2019-05-16,24311
2019-05-17,24311
2019-05-18,23864
2019-05-19,23864
2019-05-20,23693
2019-05-21,23693
2019-05-22,23982
2019-05-23,24130
2019-05-24,24130
2019-05-25,23647
2019-05-26,23647
2019-05-27,23244
2019-05-28,23244
2019-05-29,22239
2019-05-30,22239
2019-05-31,21634
2019-06-01,21634
2019-06-02,21502
2019-06-03,21502
2019-06-04,20854
2019-06-05,21233
2019-06-06,21233
2019-06-07,21097
2019-06-08,20333
2019-06-09,20333
2019-06-10,20788
2019-06-11,20476
2019-06-12,20476
2019-06-13,20484
2019-06-14,20962
2019-06-15,20962
2019-06-16,20871
2019-06-17,20871
2019-06-18,20912
2019-06-19,20912
2019-06-20,20932
2019-06-21,21861
2019-06-22,22046
2019-06-23,22295
2019-06-24,23182
2019-06-25,23695
2019-06-26,23695
2019-06-27,23695
2019-06-28,23695
2019-06-29,23531
2019-06-30,24040
2019-07-01,24040
2019-07-02,24662
2019-07-03,25780
2019-07-04,25780
2019-07-05,26435
2019-07-06,27289
2019-07-07,27289
2019-07-08,26790
2019-07-09,27227
2019-07-10,27227
2019-07-11,28091
2019-07-12,27993
2019-07-13,27993
2019-07-14,27014
2019-07-15,27014
2019-07-16,27005
2019-07-17,27101
2019-07-18,27101
2019-07-19,27877
2019-07-20,27877
2019-07-21,28438
2019-07-22,28438
2019-07-23,29148
2019-07-24,29148
2019-07-25,30427
2019-07-26,30427
2019-07-27,30714
2019-07-28,31141
2019-07-29,31210
2019-07-30,30655
2019-07-31,30338
2019-08-01,30338
2019-08-02,29899
2019-08-03,29032
2019-08-04,29032
2019-08-05,28774
2019-08-06,28774
2019-08-07,28562
2019-08-08,28562
2019-08-09,28280
2019-08-10,28252
2019-08-11,28252
2019-08-12,28009
2019-08-13,28009
2019-08-14,27905
2019-08-15,27905
2019-08-16,28811
2019-08-17,28811
2019-08-18,29238
2019-08-19,30586
2019-08-20,30586
2019-08-21,31579
2019-08-22,32582
2019-08-23,32582
2019-08-24,33673
2019-08-24,33673
2019-08-25,33673
2019-08-25,33673
2019-08-26,35008
2019-08-27,35008
2019-08-27,35008
2019-08-28,34520
2019-08-29,34520
2019-08-30,34240
2019-08-31,34240
2019-09-01,34672
2019-09-02,34672
2019-09-03,34347
2019-09-04,34347
2019-09-05,34510
2019-09-06,34510
2019-09-07,34541
2019-09-08,35712
2019-09-09,35712
2019-09-10,36526
2019-09-11,37161
2019-09-12,37161
2019-09-13,37798
2019-09-14,38879
2019-09-15,38879
2019-09-16,39438
2019-09-17,39438
2019-09-18,40695
2019-09-19,40695
2019-09-20,41893
2019-09-21,41893
2019-09-22,42085
2019-09-23,42874
2019-09-24,42874
2019-09-25,42353
2019-09-26,42353
2019-09-27,41430
2019-09-28,41430
2019-09-29,41001
2019-09-30,41001
2019-10-01,39058
2019-10-02,39058
2019-10-03,37954
2019-10-04,37954
2019-10-05,37554
2019-10-06,39152
2019-10-07,39152
2019-10-08,39799
2019-10-09,39799
2019-10-10,39799
2019-10-11,39762
2019-10-12,39762
2019-10-13,38886
2019-10-14,38886
2019-10-15,39000
2019-10-16,39000
2019-10-17,39000
2019-10-18,38512
2019-10-19,38512
2019-10-20,38771
2019-10-21,38771
2019-10-22,38771
2019-10-23,39459
2019-10-24,39459
2019-10-25,40838
2019-10-26,40838
2019-10-27,41959
2019-10-28,41959
2019-10-29,42575
2019-10-30,42575
2019-10-31,41412
2019-11-01,41412
2019-11-02,41083
2019-11-03,41083
2019-11-04,41143
2019-11-05,41143
2019-11-06,41723
2019-11-07,41723
2019-11-08,43290
2019-11-09,43290
2019-11-10,43392
2019-11-11,43392
2019-11-12,41944
2019-11-13,41944
2019-11-14,39976
2019-11-15,39976
2019-11-16,39048
2019-11-17,39048
2019-11-18,38434
2019-11-19,38434
2019-11-20,38459
2019-11-21,38459
2019-11-22,38656
2019-11-23,38656
2019-11-24,38834
2019-11-25,38834
2019-11-26,39466
2019-11-27,39466
2019-11-28,39915
2019-11-29,39915
2019-11-30,39915
2019-12-01,39878
2019-12-02,39878
2019-12-03,38896
2019-12-04,38896
2019-12-05,39265
2019-12-06,39265
2019-12-07,38382
2019-12-08,38382
2019-12-09,38861
2019-12-10,38861
2019-12-11,38506
2019-12-12,38506
2019-12-13,39235
2019-12-14,39235
2019-12-15,39600
2019-12-16,39600
2019-12-17,40895
2019-12-18,40895
2019-12-19,41336
2019-12-20,41336
2019-12-21,41217
2019-12-22,42983
2019-12-23,42983
2019-12-24,44930
2019-12-25,44930
2019-12-26,46389
2019-12-27,48419
2019-12-28,49398
2019-12-29,49398
2019-12-30,50753
2019-12-31,50753
2020-01-01,52431
2020-01-02,52431
2020-01-03,52615
2020-01-04,52615
2020-01-05,54057
2020-01-06,54057
2020-01-07,55146
2020-01-08,55146
2020-01-09,55146
2020-01-10,57172
2020-01-11,58573
2020-01-12,58573
2020-01-13,59508
2020-01-14,59508
2020-01-15,59443
2020-01-16,59443
2020-01-17,60973
2020-01-18,60973
2020-01-19,61757
2020-01-20,61757
2020-01-21,62958
2020-01-22,62958
2020-01-23,62831
2020-01-24,62831
2020-01-25,62505
2020-01-26,62505
2020-01-27,61921
2020-01-28,61921
2020-01-29,61567
2020-01-30,61567
2020-01-31,60597
2020-02-01,60597
2020-02-02,59086
2020-02-03,59086
2020-02-04,56820
2020-02-05,56820
2020-02-06,54487
2020-02-07,54487
2020-02-08,51828
2020-02-09,51828
2020-02-10,49319
2020-02-11,49319
2020-02-12,46853
2020-02-13,46853
2020-02-14,45987
2020-02-15,45987
2020-02-16,44993
2020-02-17,43966
2020-02-18,43966
2020-02-19,42946
2020-02-20,42188
2020-02-21,42188
2020-02-22,42349
2020-02-23,42349
2020-02-24,41764
2020-02-25,41764
2020-02-26,41748
2020-02-27,41748
2020-02-28,41370
2020-02-29,41370
2020-03-01,40787
2020-03-02,40787
2020-03-03,40158
2020-03-04,40158
2020-03-05,40779
2020-03-06,41115
2020-03-07,42366
2020-03-08,43936
2020-03-09,45943
2020-03-10,48145
2020-03-11,50099
2020-03-12,51574
2020-03-13,54056
2020-03-14,55750
2020-03-15,57717
2020-03-16,55045
2020-03-17,55045
2020-03-18,52651
2020-03-19,52651
2020-03-20,50018
2020-03-21,48709
2020-03-22,47602
2020-03-23,46799
2020-03-24,46644
2020-03-25,46162
2020-03-26,45694
2020-03-27,45371
2020-03-28,44684
2020-03-29,43085
2020-03-30,42062
2020-03-31,40686
2020-04-01,40005
2020-04-02,39248
2020-04-03,39248
2020-04-04,38804
2020-04-05,39029
2020-04-06,37976
2020-04-07,38026
2020-04-08,37784
2020-04-09,38189
2020-04-10,38189
2020-04-11,37727
2020-04-12,36690
2020-04-13,36847
2020-04-14,37332
2020-04-15,36570
2020-04-16,36570
2020-04-17,36057
2020-04-18,35717
2020-04-19,36051
2020-04-20,36708
2020-04-21,37595
2020-04-22,37941
2020-04-23,38484
2020-04-24,39278
2020-04-25,39832
2020-04-26,40831
2020-04-27,41226
2020-04-28,41586
2020-04-29,42041
2020-04-30,41929
2020-05-01,43428
2020-05-02,43085
2020-05-03,43360
2020-05-04,43360
2020-05-05,43480
2020-05-06,44277
2020-05-07,45349
2020-05-08,45349
2020-05-09,45344
2020-05-10,45964
2020-05-11,45964
2020-05-12,45978
2020-05-13,46016
