date_obj,Green%20dye price
2015-10-20,597
2015-10-22,597
2015-10-23,613
2015-10-24,613
2015-10-25,588
2015-10-26,588
2015-10-27,587
2015-10-29,600
2015-10-30,600
2015-10-31,589
2015-11-01,589
2015-11-02,589
2015-11-03,577
2015-11-04,577
2015-11-05,578
2015-11-06,578
2015-11-07,587
2015-11-08,587
2015-11-09,587
2015-11-10,590
2015-11-11,590
2015-11-12,611
2015-11-13,611
2015-11-14,611
2015-11-15,622
2015-11-16,622
2015-11-17,622
2015-11-18,601
2015-11-19,601
2015-11-20,602
2015-11-21,602
2015-11-22,592
2015-11-23,592
2015-11-24,592
2015-11-25,601
2015-11-26,601
2015-11-27,601
2015-11-28,592
2015-11-29,592
2015-11-30,587
2015-12-01,587
2015-12-02,587
2015-12-03,579
2015-12-04,579
2015-12-05,579
2015-12-06,550
2015-12-07,550
2015-12-08,550
2015-12-09,556
2015-12-10,556
2015-12-11,569
2015-12-12,569
2015-12-13,583
2015-12-14,583
2015-12-15,583
2015-12-16,583
2015-12-17,568
2015-12-18,568
2015-12-19,554
2015-12-20,554
2015-12-21,557
2015-12-22,557
2015-12-23,567
2015-12-24,567
2015-12-25,553
2015-12-26,553
2015-12-27,549
2015-12-28,549
2015-12-29,555
2015-12-30,555
2015-12-31,536
2016-01-01,536
2016-01-02,524
2016-01-03,524
2016-01-04,528
2016-01-05,528
2016-01-06,528
2016-01-07,528
2016-01-08,519
2016-01-09,519
2016-01-10,519
2016-01-11,519
2016-01-12,516
2016-01-13,516
2016-01-14,518
2016-01-15,518
2016-01-16,507
2016-01-17,507
2016-01-18,492
2016-01-19,492
2016-01-20,484
2016-01-21,484
2016-01-22,464
2016-01-23,464
2016-01-24,442
2016-01-25,442
2016-01-26,451
2016-01-27,451
2016-01-28,451
2016-01-29,448
2016-01-30,448
2016-01-31,448
2016-02-01,448
2016-02-02,444
2016-02-03,444
2016-02-04,442
2016-02-05,442
2016-02-06,426
2016-02-07,426
2016-02-08,416
2016-02-09,416
2016-02-10,417
2016-02-11,417
2016-02-12,417
2016-02-13,415
2016-02-14,415
2016-02-15,407
2016-02-16,407
2016-02-17,403
2016-02-18,403
2016-02-19,403
2016-02-20,408
2016-02-21,415
2016-02-22,415
2016-02-23,420
2016-02-24,420
2016-02-25,413
2016-02-26,413
2016-02-27,422
2016-02-28,422
2016-02-29,417
2016-03-01,417
2016-03-02,419
2016-03-03,419
2016-03-04,420
2016-03-05,420
2016-03-06,417
2016-03-07,417
2016-03-08,417
2016-03-09,424
2016-03-10,424
2016-03-11,402
2016-03-12,402
2016-03-13,387
2016-03-14,387
2016-03-15,375
2016-03-16,375
2016-03-17,394
2016-03-18,394
2016-03-19,413
2016-03-20,413
2016-03-21,432
2016-03-22,432
2016-03-23,449
2016-03-24,449
2016-03-25,471
2016-03-26,471
2016-03-27,486
2016-03-28,506
2016-03-29,506
2016-03-30,506
2016-03-31,512
2016-04-01,512
2016-04-02,537
2016-04-03,537
2016-04-04,562
2016-04-05,562
2016-04-06,588
2016-04-07,588
2016-04-08,607
2016-04-09,607
2016-04-10,617
2016-04-11,617
2016-04-12,617
2016-04-13,635
2016-04-14,635
2016-04-15,639
2016-04-16,639
2016-04-17,610
2016-04-18,579
2016-04-19,579
2016-04-20,550
2016-04-21,550
2016-04-22,550
2016-04-23,529
2016-04-24,529
2016-04-25,523
2016-04-26,523
2016-04-27,527
2016-04-28,527
2016-04-29,533
2016-04-30,533
2016-05-01,532
2016-05-02,532
2016-05-03,525
2016-05-04,525
2016-05-05,520
2016-05-06,520
2016-05-07,511
2016-05-08,511
2016-05-09,509
2016-05-10,509
2016-05-11,507
2016-05-12,507
2016-05-13,492
2016-05-14,492
2016-05-15,467
2016-05-16,467
2016-05-17,443
2016-05-18,443
2016-05-19,420
2016-05-22,399
2016-05-23,385
2016-05-24,385
2016-05-25,378
2016-05-26,378
2016-05-27,380
2016-05-28,380
2016-05-29,378
2016-05-30,378
2016-05-31,395
2016-06-01,401
2016-06-02,401
2016-06-03,398
2016-06-04,398
2016-06-05,394
2016-06-06,402
2016-06-07,402
2016-06-08,397
2016-06-09,397
2016-06-10,405
2016-06-11,405
2016-06-12,390
2016-06-13,390
2016-06-14,383
2016-06-15,383
2016-06-16,383
2016-06-17,369
2016-06-18,369
2016-06-19,368
2016-06-20,368
2016-06-21,375
2016-06-22,375
2016-06-23,374
2016-06-24,374
2016-06-25,393
2016-06-26,393
2016-06-27,394
2016-06-28,394
2016-06-29,374
2016-06-30,374
2016-07-01,355
2016-07-02,355
2016-07-03,345
2016-07-04,345
2016-07-05,351
2016-07-06,351
2016-07-07,353
2016-07-08,353
2016-07-09,347
2016-07-10,345
2016-07-11,355
2016-07-12,355
2016-07-13,348
2016-07-14,348
2016-07-15,342
2016-07-16,342
2016-07-17,354
2016-07-18,354
2016-07-23,363
2016-07-24,363
2016-07-25,363
2016-07-26,363
2016-07-27,366
2016-07-28,366
2016-07-29,375
2016-07-30,375
2016-07-31,372
2016-08-01,372
2016-08-02,372
2016-08-03,372
2016-08-04,382
2016-08-05,382
2016-08-06,395
2016-08-07,395
2016-08-08,396
2016-08-09,396
2016-08-10,416
2016-08-11,416
2016-08-12,416
2016-08-13,437
2016-08-14,437
2016-08-15,459
2016-08-16,459
2016-08-17,459
2016-08-18,467
2016-08-19,467
2016-08-20,457
2016-08-21,457
2016-08-22,463
2016-08-23,463
2016-08-24,456
2016-08-25,456
2016-08-26,456
2016-08-28,457
2016-08-31,463
2016-09-01,464
2016-09-02,464
2016-09-03,464
2016-09-04,477
2016-09-05,477
2016-09-06,491
2016-09-07,491
2016-09-08,491
2016-09-09,477
2016-09-10,477
2016-09-11,477
2016-09-12,468
2016-09-13,468
2016-09-14,461
2016-09-15,461
2016-09-16,461
2016-09-17,462
2016-09-18,462
2016-09-19,455
2016-09-20,455
2016-09-21,455
2016-09-22,465
2016-09-23,465
2016-09-24,465
2016-09-25,450
2016-09-26,450
2016-09-27,450
2016-09-28,466
2016-09-29,466
2016-09-30,466
2016-10-01,487
2016-10-02,487
2016-10-03,487
2016-10-04,479
2016-10-05,479
2016-10-06,473
2016-10-07,473
2016-10-08,473
2016-10-09,473
2016-10-10,473
2016-10-11,470
2016-10-12,470
2016-10-13,470
2016-10-14,473
2016-10-15,473
2016-10-16,470
2016-10-17,470
2016-10-18,467
2016-10-19,467
2016-10-20,467
2016-10-21,445
2016-10-22,445
2016-10-23,431
2016-10-24,431
2016-10-25,431
2016-10-26,446
2016-10-27,446
2016-10-28,446
2016-10-29,446
2016-10-30,446
2016-10-31,446
2016-11-01,446
2016-11-02,446
2016-11-03,434
2016-11-04,434
2016-11-05,441
2016-11-06,441
2016-11-07,447
2016-11-08,447
2016-11-09,445
2016-11-10,445
2016-11-11,444
2016-11-12,444
2016-11-13,448
2016-11-14,448
2016-11-15,433
2016-12-07,455
2016-12-08,465
2016-12-09,465
2016-12-10,477
2016-12-11,477
2016-12-12,497
2016-12-13,497
2016-12-14,516
2016-12-15,516
2016-12-16,522
2016-12-17,523
2016-12-18,523
2016-12-19,527
2016-12-20,527
2016-12-21,520
2016-12-22,520
2016-12-23,524
2016-12-24,524
2016-12-25,524
2016-12-26,524
2016-12-27,524
2016-12-28,524
2016-12-29,526
2016-12-30,526
2016-12-31,510
2017-01-01,510
2017-01-02,489
2017-01-03,489
2017-01-04,480
2017-01-05,480
2017-01-06,482
2017-01-07,482
2017-01-08,487
2017-01-09,487
2017-01-10,473
2017-01-11,473
2017-01-12,459
2017-01-13,459
2017-01-14,473
2017-01-15,473
2017-01-16,490
2017-01-17,490
2017-01-18,496
2017-01-19,496
2017-01-20,494
2017-01-21,494
2017-01-22,495
2017-01-23,495
2017-01-27,506
2017-01-28,510
2017-01-29,510
2017-01-30,515
2017-01-31,515
2017-02-01,524
2017-02-02,524
2017-02-03,529
2017-02-04,529
2017-02-05,504
2017-02-06,504
2017-02-07,490
2017-02-08,490
2017-02-09,478
2017-02-10,479
2017-02-11,479
2017-02-12,483
2017-02-13,483
2017-02-14,473
2017-02-15,473
2017-02-16,449
2017-02-18,449
2017-02-19,447
2017-02-20,447
2017-02-21,461
2017-02-22,461
2017-02-23,451
2017-02-24,451
2017-02-25,452
2017-02-26,452
2017-02-27,453
2017-02-28,460
2017-03-01,460
2017-03-02,463
2017-03-03,463
2017-03-04,473
2017-03-05,473
2017-03-06,466
2017-03-07,466
2017-03-08,466
2017-03-09,457
2017-03-10,457
2017-03-11,463
2017-03-12,463
2017-03-13,462
2017-03-14,462
2017-03-15,477
2017-03-16,477
2017-03-17,474
2017-03-18,474
2017-03-19,475
2017-03-20,475
2017-03-21,470
2017-03-22,470
2017-03-23,460
2017-03-24,460
2017-03-25,453
2017-03-26,453
2017-03-27,440
2017-03-28,440
2017-03-29,440
2017-03-30,440
2017-03-31,432
2017-04-01,432
2017-04-02,411
2017-04-03,396
2017-04-04,396
2017-04-12,362
2017-04-13,366
2017-04-14,366
2017-04-15,376
2017-04-16,388
2017-04-17,388
2017-04-18,390
2017-04-19,390
2017-04-20,390
2017-04-21,390
2017-04-22,401
2017-04-23,401
2017-04-24,419
2017-04-25,432
2017-04-26,432
2017-04-27,433
2017-04-28,433
2017-04-29,425
2017-04-30,425
2017-05-01,421
2017-05-02,421
2017-05-03,433
2017-05-04,433
2017-05-05,451
2017-05-06,451
2017-05-07,461
2017-05-08,461
2017-05-09,467
2017-05-10,467
2017-05-11,461
2017-05-12,461
2017-05-13,458
2017-05-14,458
2017-05-15,458
2017-05-16,469
2017-05-17,469
2017-05-18,476
2017-05-19,476
2017-05-20,453
2017-05-21,453
2017-05-22,467
2017-05-23,467
2017-05-24,476
2017-05-25,476
2017-05-26,481
2017-05-27,481
2017-05-28,472
2017-05-29,472
2017-05-30,477
2017-05-31,477
2017-06-01,457
2017-06-02,457
2017-06-03,449
2017-06-04,455
2017-06-05,455
2017-06-06,443
2017-06-07,443
2017-06-08,461
2017-06-09,461
2017-06-10,460
2017-06-11,460
2017-06-12,479
2017-06-13,479
2017-06-14,498
2017-06-15,498
2017-06-16,500
2017-06-17,500
2017-06-18,504
2017-06-19,504
2017-06-20,493
2017-06-21,493
2017-06-22,493
2017-06-23,478
2017-06-24,478
2017-06-25,472
2017-06-26,472
2017-06-27,481
2017-06-28,481
2017-06-29,466
2017-06-30,466
2017-07-01,466
2017-07-02,477
2017-07-03,477
2017-07-04,484
2017-07-05,484
2017-07-06,470
2017-07-07,470
2017-07-08,470
2017-07-13,475
2017-07-14,486
2017-07-15,486
2017-07-16,486
2017-07-17,495
2017-07-18,495
2017-07-19,496
2017-07-20,496
2017-07-21,478
2017-07-22,478
2017-07-23,475
2017-07-24,475
2017-07-25,475
2017-07-26,472
2017-07-27,472
2017-07-28,465
2017-07-29,465
2017-07-30,475
2017-07-31,475
2017-08-01,475
2017-08-02,491
2017-08-03,491
2017-08-04,491
2017-08-05,503
2017-08-06,503
2017-08-09,496
2017-08-10,503
2017-08-11,503
2017-08-12,503
2017-08-13,505
2017-08-14,505
2017-08-15,500
2017-08-16,500
2017-08-17,485
2017-08-18,485
2017-08-19,485
2017-08-20,474
2017-08-21,474
2017-08-22,452
2017-08-23,452
2017-08-24,452
2017-08-25,440
2017-08-26,440
2017-08-27,449
2017-08-28,449
2017-08-29,449
2017-08-30,452
2017-08-31,452
2017-09-01,452
2017-09-02,455
2017-09-03,455
2017-09-04,455
2017-09-05,444
2017-09-06,444
2017-09-07,456
2017-09-08,456
2017-09-09,466
2017-09-10,466
2017-09-11,466
2017-09-12,466
2017-09-13,466
2017-09-14,462
2017-09-15,462
2017-09-16,462
2017-09-17,453
2017-09-18,453
2017-09-19,453
2017-09-20,439
2017-09-21,439
2017-09-22,427
2017-09-23,427
2017-09-24,417
2017-09-25,417
2017-09-26,425
2017-09-27,425
2017-09-28,434
2017-09-29,434
2017-09-30,456
2017-10-01,456
2017-10-02,479
2017-10-03,479
2017-10-04,479
2017-10-05,479
2017-10-06,479
2017-10-07,485
2017-10-08,485
2017-10-09,479
2017-10-10,479
2017-10-11,479
2017-10-12,455
2017-10-13,455
2017-10-14,432
2017-10-15,432
2017-10-16,411
2017-10-17,411
2017-10-18,392
2017-10-19,392
2017-10-20,382
2017-10-21,382
2017-10-22,381
2017-10-23,381
2017-10-24,381
2017-10-25,382
2017-10-26,382
2017-10-27,382
2017-10-28,376
2017-10-29,376
2017-10-30,381
2017-10-31,381
2017-11-01,381
2017-11-02,380
2017-11-03,380
2017-11-04,384
2017-11-05,384
2017-11-06,384
2017-11-07,392
2017-11-08,392
2017-11-09,401
2017-11-10,401
2017-11-11,401
2017-11-12,410
2017-11-13,410
2017-11-14,410
2017-11-15,418
2017-11-16,418
2017-11-17,426
2017-11-18,426
2017-11-19,432
2017-11-20,432
2017-11-21,410
2017-11-22,410
2017-11-23,394
2017-11-24,394
2017-11-25,379
2017-11-26,379
2017-11-27,379
2017-11-28,379
2017-11-29,379
2017-11-30,379
2017-12-01,386
2017-12-02,386
2017-12-03,386
2017-12-04,391
2017-12-05,391
2017-12-06,398
2017-12-07,398
2017-12-08,398
2017-12-09,402
2017-12-10,402
2017-12-11,420
2017-12-12,420
2017-12-13,420
2017-12-14,441
2017-12-15,441
2017-12-16,449
2017-12-17,449
2017-12-18,442
2017-12-19,442
2017-12-20,442
2017-12-21,421
2017-12-22,421
2017-12-23,424
2017-12-24,424
2017-12-25,424
2017-12-26,424
2017-12-27,424
2017-12-28,418
2017-12-29,418
2017-12-30,419
2017-12-31,419
2018-01-01,418
2018-01-02,418
2018-01-03,427
2018-01-04,427
2018-01-05,413
2018-01-06,413
2018-01-07,409
2018-01-08,409
2018-01-09,392
2018-01-10,392
2018-01-11,385
2018-01-12,385
2018-01-13,374
2018-01-14,374
2018-01-15,375
2018-01-16,375
2018-01-17,385
2018-01-18,385
2018-01-19,385
2018-01-20,393
2018-01-21,393
2018-01-22,396
2018-01-23,396
2018-01-25,401
2018-01-26,411
2018-01-27,418
2018-01-28,403
2018-01-29,414
2018-01-30,400
2018-01-31,410
2018-02-01,410
2018-02-02,421
2018-02-03,421
2018-02-04,412
2018-02-05,412
2018-02-06,418
2018-02-07,401
2018-02-08,401
2018-02-09,380
2018-02-10,380
2018-02-11,370
2018-02-12,361
2018-02-13,361
2018-02-14,361
2018-02-15,355
2018-02-16,355
2018-02-17,354
2018-02-18,361
2018-02-19,368
2018-02-20,368
2018-02-21,383
2018-02-22,402
2018-02-23,422
2018-02-24,444
2018-02-25,465
2018-02-26,489
2018-02-27,514
2018-02-28,540
2018-03-01,561
2018-03-02,582
2018-03-03,592
2018-03-04,616
2018-03-05,624
2018-03-06,642
2018-03-07,654
2018-03-08,635
2018-03-09,642
2018-03-10,674
2018-03-11,681
2018-03-12,656
2018-03-13,641
2018-03-14,672
2018-03-15,665
2018-03-16,631
2018-03-17,599
2018-03-18,569
2018-03-19,569
2018-03-20,541
2018-03-21,541
2018-03-23,505
2018-03-24,484
2018-03-25,463
2018-03-26,456
2018-03-27,456
2018-03-28,456
2018-03-29,458
2018-03-30,455
2018-03-31,471
2018-04-01,483
2018-04-02,468
2018-04-03,453
2018-04-04,431
2018-04-05,431
2018-04-06,409
2018-04-07,409
2018-04-08,388
2018-04-09,368
2018-04-10,368
2018-04-11,349
2018-04-12,346
2018-04-13,346
2018-04-14,349
2018-04-15,332
2018-04-16,332
2018-04-17,326
2018-04-18,326
2018-04-19,331
2018-04-20,336
2018-04-21,338
2018-04-22,338
2018-04-23,338
2018-04-24,338
2018-04-25,321
2018-04-26,321
2018-04-27,305
2018-04-28,289
2018-04-29,276
2018-04-30,276
2018-05-01,287
2018-05-04,297
2018-05-05,302
2018-05-06,302
2018-05-07,316
2018-05-08,316
2018-05-09,331
2018-05-10,344
2018-05-11,344
2018-05-12,351
2018-05-13,351
2018-05-14,359
2018-05-15,359
2018-05-16,369
2018-05-17,369
2018-05-18,375
2018-05-19,370
2018-05-20,370
2018-05-21,382
2018-05-22,382
2018-05-23,381
2018-05-24,381
2018-05-25,383
2018-05-26,384
2018-05-27,384
2018-05-28,377
2018-05-29,371
2018-05-30,365
2018-05-31,373
2018-06-01,371
2018-06-02,377
2018-06-03,377
2018-06-04,382
2018-06-05,402
2018-06-06,410
2018-06-07,410
2018-06-08,418
2018-06-09,427
2018-06-10,434
2018-06-11,432
2018-06-12,424
2018-06-13,425
2018-06-14,417
2018-06-15,417
2018-06-16,403
2018-06-17,398
2018-06-18,394
2018-06-19,391
2018-06-20,391
2018-06-21,388
2018-06-22,376
2018-06-23,376
2018-06-24,364
2018-06-25,345
2018-06-26,345
2018-06-27,327
2018-06-28,310
2018-06-29,294
2018-06-30,281
2018-07-01,266
2018-07-02,266
2018-07-03,252
2018-07-04,239
2018-07-05,227
2018-07-06,215
2018-07-07,204
2018-07-08,193
2018-07-09,183
2018-07-10,173
2018-07-11,164
2018-07-12,163
2018-07-13,154
2018-07-14,146
2018-07-15,146
2018-07-16,144
2018-07-17,152
2018-07-18,160
2018-07-19,167
2018-07-20,176
2018-07-21,185
2018-07-22,195
2018-07-23,205
2018-07-24,216
2018-07-25,216
2018-07-26,226
2018-07-27,228
2018-07-28,228
2018-07-29,236
2018-07-30,239
2018-07-31,247
2018-08-01,247
2018-08-02,250
2018-08-03,255
2018-08-04,258
2018-08-05,261
2018-08-06,259
2018-08-07,253
2018-08-08,257
2018-08-09,257
2018-08-10,257
2018-08-11,263
2018-08-12,271
2018-08-14,283
2018-08-16,285
2018-08-17,284
2018-08-18,282
2018-08-19,284
2018-08-20,284
2018-08-21,284
2018-08-22,285
2018-08-23,298
2018-08-24,308
2018-08-25,311
2018-08-26,320
2018-08-27,321
2018-08-28,334
2018-08-29,346
2018-08-30,358
2018-08-31,371
2018-09-01,380
2018-09-02,380
2018-09-03,392
2018-09-04,402
2018-09-05,407
2018-09-06,407
2018-09-07,415
2018-09-08,418
2018-09-09,420
2018-09-10,407
2018-09-11,407
2018-09-12,408
2018-09-13,419
2018-09-14,423
2018-09-15,421
2018-09-16,421
2018-09-17,423
2018-09-18,433
2018-09-19,442
2018-09-20,429
2018-09-21,440
2018-09-22,450
2018-09-23,459
2018-09-24,443
2018-09-25,443
2018-09-26,446
2018-09-27,446
2018-09-28,431
2018-09-29,409
2018-09-30,392
2018-10-01,383
2018-10-02,378
2018-10-03,375
2018-10-04,375
2018-10-05,391
2018-10-06,410
2018-10-07,410
2018-10-08,416
2018-10-09,410
2018-10-10,418
2018-10-11,426
2018-10-12,426
2018-10-13,441
2018-10-14,461
2018-10-15,440
2018-10-16,421
2018-10-17,437
2018-10-18,459
2018-10-19,482
2018-10-20,482
2018-10-21,493
2018-10-22,480
2018-10-23,480
2018-10-24,458
2018-10-25,453
2018-10-26,441
2018-10-27,449
2018-10-28,469
2018-10-29,469
2018-10-30,470
2018-10-31,479
2018-11-01,455
2018-11-03,459
2018-11-04,478
2018-11-05,502
2018-11-06,512
2018-11-07,518
2018-11-08,521
2018-11-09,523
2018-11-10,505
2018-11-11,500
2018-11-12,476
2018-11-13,452
2018-11-14,429
2018-11-15,408
2018-11-16,387
2018-11-17,376
2018-11-18,381
2018-11-19,386
2018-11-20,386
2018-11-21,384
2018-11-22,384
2018-11-23,389
2018-11-24,393
2018-11-25,409
2018-11-26,422
2018-11-27,430
2018-11-28,423
2018-11-29,416
2018-12-01,404
2018-12-02,384
2018-12-03,377
2018-12-04,370
2018-12-05,381
2018-12-07,403
2018-12-09,393
2018-12-10,392
2018-12-11,378
2018-12-12,386
2018-12-13,381
2018-12-14,373
2018-12-15,366
2018-12-16,372
2018-12-17,368
2018-12-18,374
2018-12-19,376
2018-12-20,380
2018-12-21,377
2018-12-22,376
2018-12-23,381
2018-12-24,380
2018-12-25,383
2018-12-26,392
2018-12-27,387
2018-12-28,390
2018-12-29,394
2018-12-30,395
2018-12-31,395
2019-01-01,397
2019-01-02,391
2019-01-03,407
2019-01-04,422
2019-01-05,436
2019-01-06,431
2019-01-08,428
2019-01-10,424
2019-01-11,413
2019-01-12,405
2019-01-13,397
2019-01-14,389
2019-01-15,380
2019-01-16,391
2019-01-17,398
2019-01-18,418
2019-01-19,438
2019-01-20,440
2019-01-21,445
2019-01-22,440
2019-01-23,436
2019-01-24,441
2019-01-25,424
2019-01-26,416
2019-01-27,403
2019-01-28,388
2019-01-29,377
2019-01-30,365
2019-01-31,346
2019-02-01,338
2019-02-02,354
2019-02-03,367
2019-02-04,383
2019-02-05,403
2019-02-06,424
2019-02-07,430
2019-02-08,435
2019-02-09,423
2019-02-10,408
2019-02-11,390
2019-02-12,377
2019-02-13,378
2019-02-14,378
2019-02-15,374
2019-02-16,380
2019-02-17,394
2019-02-18,397
2019-02-19,391
2019-02-20,387
2019-02-21,393
2019-02-22,396
2019-02-23,393
2019-02-24,409
2019-02-25,413
2019-02-26,412
2019-02-27,412
2019-02-28,394
2019-03-01,382
2019-03-02,369
2019-03-03,364
2019-03-04,374
2019-03-05,376
2019-03-06,385
2019-03-07,379
2019-03-08,380
2019-03-09,398
2019-03-10,404
2019-03-11,415
2019-03-12,420
2019-03-13,431
2019-03-14,437
2019-03-15,424
2019-03-16,420
2019-03-17,417
2019-03-18,417
2019-03-19,407
2019-03-20,394
2019-03-21,399
2019-03-22,397
2019-03-23,399
2019-03-24,410
2019-03-25,404
2019-03-26,408
2019-03-27,423
2019-03-28,429
2019-03-29,424
2019-03-30,424
2019-03-31,402
2019-04-01,407
2019-04-02,415
2019-04-03,413
2019-04-04,404
2019-04-05,403
2019-04-06,404
2019-04-07,407
2019-04-08,404
2019-04-09,410
2019-04-10,400
2019-04-11,380
2019-04-12,361
2019-04-13,342
2019-04-14,341
2019-04-15,342
2019-04-16,337
2019-04-17,342
2019-04-18,352
2019-04-19,362
2019-04-20,376
2019-04-21,390
2019-04-22,395
2019-04-23,393
2019-04-24,388
2019-04-25,382
2019-04-26,385
2019-04-27,376
2019-04-28,386
2019-04-29,399
2019-04-30,412
2019-05-01,420
2019-05-02,434
2019-05-03,448
2019-05-04,463
2019-05-05,481
2019-05-06,474
2019-05-07,486
2019-05-08,473
2019-05-09,464
2019-05-10,440
2019-05-11,421
2019-05-12,427
2019-05-13,421
2019-05-14,424
2019-05-15,438
2019-05-16,448
2019-05-17,448
2019-05-18,433
2019-05-19,412
2019-05-20,401
2019-05-21,380
2019-05-22,372
2019-05-23,363
2019-05-24,347
2019-05-25,354
2019-05-26,365
2019-05-27,365
2019-05-28,365
2019-05-29,375
2019-05-30,377
2019-05-31,371
2019-06-01,375
2019-06-02,375
2019-06-03,371
2019-06-04,367
2019-06-05,359
2019-06-06,357
2019-06-07,356
2019-06-08,364
2019-06-09,360
2019-06-10,360
2019-06-11,345
2019-06-12,347
2019-06-13,357
2019-06-14,364
2019-06-15,378
2019-06-16,377
2019-06-17,366
2019-06-18,383
2019-06-19,394
2019-06-20,386
2019-06-21,389
2019-06-22,392
2019-06-23,390
2019-06-24,384
2019-06-25,382
2019-06-26,384
2019-06-27,398
2019-06-28,411
2019-06-29,426
2019-06-30,418
2019-07-01,410
2019-07-02,406
2019-07-03,407
2019-07-04,413
2019-07-05,417
2019-07-06,429
2019-07-07,416
2019-07-08,414
2019-07-09,424
2019-07-10,423
2019-07-11,445
2019-07-12,468
2019-07-13,446
2019-07-14,428
2019-07-15,436
2019-07-16,422
2019-07-17,408
2019-07-18,411
2019-07-19,422
2019-07-20,436
2019-07-21,431
2019-07-22,438
2019-07-23,451
2019-07-24,470
2019-07-25,470
2019-07-26,474
2019-07-27,478
2019-07-28,467
2019-07-29,470
2019-07-30,462
2019-07-31,460
2019-08-01,472
2019-08-02,480
2019-08-03,473
2019-08-04,467
2019-08-05,457
2019-08-06,478
2019-08-07,475
2019-08-08,467
2019-08-09,448
2019-08-10,440
2019-08-11,453
2019-08-12,462
2019-08-13,461
2019-08-14,444
2019-08-15,450
2019-08-16,446
2019-08-17,445
2019-08-18,452
2019-08-19,462
2019-08-20,464
