date_obj,Light%20bow%20tie price
2017-06-18,4093946
2017-06-19,4093946
2017-06-20,4093946
2017-06-21,4093946
2017-06-22,4093946
2017-06-23,4093946
2017-06-24,4093946
2017-06-25,4093946
2017-06-26,4093946
2017-06-27,4093946
2017-06-28,4093946
2017-06-29,4093946
2017-06-30,4093946
2017-07-01,4093946
2017-07-02,4093946
2017-07-03,4093946
2017-07-04,3892549
2017-07-05,3892549
2017-07-06,3892549
2017-07-07,3892549
2017-07-08,3892549
2017-07-13,3892549
2017-07-14,3892549
2017-07-15,3892549
2017-07-16,3892549
2017-07-17,3892549
2017-07-18,3892549
2017-07-19,3892549
2017-07-20,3892549
2017-07-21,3892549
2017-07-22,3892549
2017-07-23,3892549
2017-07-24,3892549
2017-07-25,3892549
2017-07-26,3892549
2017-07-27,3892549
2017-07-28,3892549
2017-07-29,3892549
2017-07-30,3892549
2017-07-31,3892549
2017-08-01,3892549
2017-08-02,3892549
2017-08-03,3892549
2017-08-04,3892549
2017-08-05,3892549
2017-08-06,3892549
2017-08-09,3892549
2017-08-10,3892549
2017-08-11,3892549
2017-08-12,3892549
2017-08-13,3892549
2017-08-14,3892549
2017-08-15,3892549
2017-08-17,3702238
2017-08-18,3702238
2017-08-19,3702238
2017-08-20,3702238
2017-08-21,3702238
2017-08-22,3702238
2017-08-23,3702238
2017-08-24,3702238
2017-08-25,3702238
2017-08-26,3702238
2017-08-27,3702238
2017-08-28,3702238
2017-08-29,3702238
2017-08-30,3702238
2017-08-31,3702238
2017-09-01,3702238
2017-09-02,3702238
2017-09-03,3702238
2017-09-04,3702238
2017-09-05,3702238
2017-09-06,3702238
2017-09-07,3702238
2017-09-08,3702238
2017-09-09,3702238
2017-09-10,3702238
2017-09-11,3702238
2017-09-12,3702238
2017-09-13,3702238
2017-09-14,3702238
2017-09-15,3702238
2017-09-16,3702238
2017-09-17,3702238
2017-09-19,3702238
2017-09-20,3702238
2017-09-21,3702238
2017-09-22,3702238
2017-09-23,3702238
2017-09-24,3702238
2017-09-25,3702238
2017-09-26,3702238
2017-09-27,3702238
2017-09-28,3702238
2017-09-29,3702238
2017-09-30,3702238
2017-10-01,3702238
2017-10-02,3702238
2017-10-03,3702238
2017-10-04,3702238
2017-10-05,3702238
2017-10-06,3519018
2017-10-07,3519018
2017-10-08,3519018
2017-10-09,3519018
2017-10-10,3519018
2017-10-11,3519018
2017-10-12,3519018
2017-10-13,3519018
2017-10-14,3519018
2017-10-15,3519018
2017-10-16,3519018
2017-10-17,3519018
2017-10-18,3519018
2017-10-19,3519018
2017-10-20,3519018
2017-10-21,3519018
2017-10-22,3519018
2017-10-23,3519018
2017-10-24,3519018
2017-10-25,3519018
2017-10-26,3519018
2017-10-27,3519018
2017-10-28,3519018
2017-10-29,3519018
2017-10-30,3519018
2017-10-31,3519018
2017-11-01,3519018
2017-11-02,3519018
2017-11-03,3519018
2017-11-04,3519018
2017-11-05,3519018
2017-11-06,3519018
2017-11-07,3519018
2017-11-08,801450
2017-11-09,801450
2017-11-10,801450
2017-11-11,801450
2017-11-12,801450
2017-11-13,801450
2017-11-14,801450
2017-11-15,801450
2017-11-16,801450
2017-11-17,801450
2017-11-18,801450
2017-11-19,801450
2017-11-20,801450
2017-11-21,801450
2017-11-22,801450
2017-11-23,801450
2017-11-24,801450
2017-11-25,801450
2017-11-26,801450
2017-11-27,801450
2017-11-28,801450
2017-11-29,801450
2017-11-30,801450
2017-12-01,801450
2017-12-02,801450
2017-12-03,801450
2017-12-04,801450
2017-12-05,801450
2017-12-06,801450
2017-12-07,801450
2017-12-08,801450
2017-12-09,801450
2017-12-10,801450
2017-12-11,801450
2017-12-12,801450
2017-12-14,801450
2017-12-15,801450
2017-12-16,801450
2017-12-17,801450
2017-12-18,801450
2017-12-19,801450
2017-12-20,801450
2017-12-21,801450
2017-12-22,801450
2017-12-23,801450
2017-12-24,801450
2017-12-25,801450
2017-12-26,801450
2017-12-27,801450
2017-12-28,801450
2017-12-29,801450
2017-12-30,801450
2017-12-31,801450
2018-01-01,801450
2018-01-02,801450
2018-01-03,801450
2018-01-04,801450
2018-01-05,801450
2018-01-06,801450
2018-01-07,801450
2018-01-08,801450
2018-01-09,801450
2018-01-10,801450
2018-01-11,801450
2018-01-12,801450
2018-01-13,801450
2018-01-14,801450
2018-01-15,801450
2018-01-16,801450
2018-01-17,801450
2018-01-18,801450
2018-01-19,762835
2018-01-20,762835
2018-01-21,762835
2018-01-22,762835
2018-01-23,762835
2018-01-25,762835
2018-01-26,762835
2018-01-27,762835
2018-01-28,762835
2018-01-29,762835
2018-01-31,762835
2018-02-01,762835
2018-02-02,762835
2018-02-03,762835
2018-02-04,762835
2018-02-05,762835
2018-02-06,762835
2018-02-07,762835
2018-02-08,762835
2018-02-09,762835
2018-02-10,762835
2018-02-11,762835
2018-02-12,762835
2018-02-13,762835
2018-02-14,726699
2018-02-15,726699
2018-02-16,726699
2018-02-17,726699
2018-02-18,726699
2018-02-19,726699
2018-02-20,726699
2018-02-21,726699
2018-02-22,726699
2018-02-23,726699
2018-02-24,726699
2018-02-25,726699
2018-02-26,726699
2018-02-27,726699
2018-02-28,726699
2018-03-01,726699
2018-03-02,726699
2018-03-03,726699
2018-03-04,726699
2018-03-05,726699
2018-03-06,726699
2018-03-07,726699
2018-03-08,726699
2018-03-09,726699
2018-03-10,726699
2018-03-11,726699
2018-03-12,691664
2018-03-13,691664
2018-03-14,691664
2018-03-15,691664
2018-03-16,691664
2018-03-17,691664
2018-03-18,691664
2018-03-19,691664
2018-03-20,691664
2018-03-21,691664
2018-03-23,691664
2018-03-24,691664
2018-03-25,657764
2018-03-26,657764
2018-03-27,657764
2018-03-28,657764
2018-03-29,657764
2018-03-30,657764
2018-03-31,657764
2018-04-01,657764
2018-04-02,657764
2018-04-03,657764
2018-04-04,657764
2018-04-05,657764
2018-04-06,657764
2018-04-07,657764
2018-04-08,657764
2018-04-09,657764
2018-04-10,657764
2018-04-11,657764
2018-04-12,657764
2018-04-13,657764
2018-04-14,657764
2018-04-15,657764
2018-04-16,657764
2018-04-17,657764
2018-04-18,657764
2018-04-19,657764
2018-04-20,657764
2018-04-21,626821
2018-04-22,626821
2018-04-23,626821
2018-04-24,626821
2018-04-25,626821
2018-04-26,626821
2018-04-27,626821
2018-04-28,626821
2018-04-29,626821
2018-04-30,626821
2018-05-01,626821
2018-05-04,626821
2018-05-05,626821
2018-05-06,626821
2018-05-08,626821
2018-05-09,626821
2018-05-10,626821
2018-05-11,626821
2018-05-12,626821
2018-05-13,626821
2018-05-14,626821
2018-05-15,626821
2018-05-16,626821
2018-05-17,626821
2018-05-18,626821
2018-05-19,626821
2018-05-20,626821
2018-05-21,595872
2018-05-22,595872
2018-05-23,595872
2018-05-24,595872
2018-05-25,595872
2018-05-26,595872
2018-05-27,595872
2018-05-28,595872
2018-05-29,595872
2018-05-30,595872
2018-05-31,595872
2018-06-01,595872
2018-06-02,595872
2018-06-03,595872
2018-06-04,595872
2018-06-05,595872
2018-06-06,595872
2018-06-07,595872
2018-06-08,595872
2018-06-09,595872
2018-06-10,595872
2018-06-11,595872
2018-06-12,595872
2018-06-13,595872
2018-06-14,595872
2018-06-15,595872
2018-06-16,595872
2018-06-17,595872
2018-06-18,595872
2018-06-19,595872
2018-06-20,595872
2018-06-21,566843
2018-06-22,566843
2018-06-23,566843
2018-06-24,566843
2018-06-25,566843
2018-06-26,566843
2018-06-27,566843
2018-06-28,566843
2018-06-29,566843
2018-06-30,566843
2018-07-01,566843
2018-07-02,566843
2018-07-03,566843
2018-07-04,566843
2018-07-05,566843
2018-07-06,539197
2018-07-07,539197
2018-07-08,539197
2018-07-09,539197
2018-07-10,539197
2018-07-11,539197
2018-07-12,539197
2018-07-13,539197
2018-07-14,539197
2018-07-15,539197
2018-07-16,539197
2018-07-17,539197
2018-07-18,539197
2018-07-19,513417
2018-07-20,513417
2018-07-21,513417
2018-07-22,513417
2018-07-23,513417
2018-07-24,513417
2018-07-25,513417
2018-07-26,513417
2018-07-27,513417
2018-07-28,513417
2018-07-29,513417
2018-07-30,488806
2018-07-31,488806
2018-08-01,488806
2018-08-02,488806
2018-08-03,488806
2018-08-04,488806
2018-08-05,488806
2018-08-06,488806
2018-08-07,488806
2018-08-08,488806
2018-08-09,488806
2018-08-10,488806
2018-08-11,488806
2018-08-12,465241
2018-08-14,465241
2018-08-16,465241
2018-08-17,465241
2018-08-18,465241
2018-08-19,465241
2018-08-20,465241
2018-08-21,465241
2018-08-22,465241
2018-08-23,442419
2018-08-24,442419
2018-08-25,442419
2018-08-26,442419
2018-08-27,442419
2018-08-28,442419
2018-08-29,442419
2018-08-30,442419
2018-08-31,442419
2018-09-01,442419
2018-09-02,442419
2018-09-03,442419
2018-09-04,422454
2018-09-05,422454
2018-09-06,422454
2018-09-07,422454
2018-09-08,422454
2018-09-09,422454
2018-09-10,422454
2018-09-11,422454
2018-09-12,422454
2018-09-13,422454
2018-09-14,422454
2018-09-15,402173
2018-09-16,402173
2018-09-17,402173
2018-09-18,402173
2018-09-19,402173
2018-09-20,402173
2018-09-21,402173
2018-09-22,402173
2018-09-23,402173
2018-09-24,402173
2018-09-25,402173
2018-09-26,382970
2018-09-27,382970
2018-09-28,382970
2018-09-29,382970
2018-09-30,382970
2018-10-02,382970
2018-10-03,382970
2018-10-04,382970
2018-10-05,382970
2018-10-06,382970
2018-10-07,382970
2018-10-08,365280
2018-10-09,365280
2018-10-10,365280
2018-10-11,365280
2018-10-12,365280
2018-10-13,365280
2018-10-14,365280
2018-10-15,365280
2018-10-16,365280
2018-10-17,365280
2018-10-18,365280
2018-10-19,365280
2018-10-20,365280
2018-10-21,365280
2018-10-22,365280
2018-10-23,365280
2018-10-24,365280
2018-10-25,365280
2018-10-26,365280
2018-10-27,348379
2018-10-28,348379
2018-10-29,348379
2018-10-30,348379
2018-10-31,348379
2018-11-01,348379
2018-11-03,348379
2018-11-04,348379
2018-11-05,348379
2018-11-06,348379
2018-11-07,348379
2018-11-08,348379
2018-11-09,348379
2018-11-10,332069
2018-11-11,332069
2018-11-12,332069
2018-11-13,332069
2018-11-14,332069
2018-11-15,332069
2018-11-16,332069
2018-11-17,332069
2018-11-18,332069
2018-11-19,332069
2018-11-20,332069
2018-11-21,332069
2018-11-22,332069
2018-11-23,332069
2018-11-24,332069
2018-11-25,332069
2018-11-26,332069
2018-11-27,332069
2018-11-28,332069
2018-11-29,316134
2018-12-01,316134
2018-12-02,316134
2018-12-03,316134
2018-12-04,316134
2018-12-05,316134
2018-12-07,316134
2018-12-09,316134
2018-12-10,316134
2018-12-11,316134
2018-12-12,316134
2018-12-13,316134
2018-12-14,316134
2018-12-15,316134
2018-12-16,316134
2018-12-17,316134
2018-12-18,301204
2018-12-19,301204
2018-12-20,301204
2018-12-21,301204
2018-12-22,301204
2018-12-23,301204
2018-12-24,301204
2018-12-25,301204
2018-12-26,301204
2018-12-27,301204
2018-12-28,301204
2018-12-29,301204
2018-12-30,301204
2018-12-31,301204
2019-01-01,301204
2019-01-02,301204
2019-01-03,301204
2019-01-04,301204
2019-01-05,301204
2019-01-06,301204
2019-01-08,301204
2019-01-10,287576
2019-01-11,287576
2019-01-12,287576
2019-01-13,287576
2019-01-14,287576
2019-01-15,287576
2019-01-16,287576
2019-01-17,287576
2019-01-18,287576
2019-01-19,287576
2019-01-20,287576
2019-01-21,287576
2019-01-22,287576
2019-01-23,287576
2019-01-24,287576
2019-01-25,287576
2019-01-26,287576
2019-01-27,287576
2019-01-28,287576
2019-01-29,274016
2019-01-30,274016
2019-01-31,274016
2019-02-01,274016
2019-02-02,274016
2019-02-03,274016
2019-02-04,274016
2019-02-05,274016
2019-02-06,274016
2019-02-07,274016
2019-02-08,274016
2019-02-09,274016
2019-02-10,274016
2019-02-11,274016
2019-02-12,274016
2019-02-13,274016
2019-02-14,274016
2019-02-15,274016
2019-02-16,274016
2019-02-17,274016
2019-02-18,274016
2019-02-19,260853
2019-02-20,260853
2019-02-21,260853
2019-02-22,260853
2019-02-23,260853
2019-02-24,260853
2019-02-25,260853
2019-02-26,260853
2019-02-27,260853
2019-02-28,260853
2019-03-01,260853
2019-03-02,260853
2019-03-03,260853
2019-03-04,260853
2019-03-05,260853
2019-03-06,260853
2019-03-07,260853
2019-03-08,260853
2019-03-09,260853
2019-03-10,260853
2019-03-11,260853
2019-03-12,260853
2019-03-13,260853
2019-03-14,260853
2019-03-15,260853
2019-03-16,260853
2019-03-17,260853
2019-03-18,260853
2019-03-19,260853
2019-03-20,260853
2019-03-21,248689
2019-03-22,248689
2019-03-23,248689
2019-03-24,248689
2019-03-25,248689
2019-03-26,248689
2019-03-27,248689
2019-03-28,248689
2019-03-29,248689
2019-03-30,248689
2019-03-31,248689
2019-04-01,248689
2019-04-02,248689
2019-04-03,248689
2019-04-04,248689
2019-04-05,248689
2019-04-06,248689
2019-04-07,248689
2019-04-08,248689
2019-04-09,248689
2019-04-10,248689
2019-04-11,248689
2019-04-12,248689
2019-04-13,236812
2019-04-14,236812
2019-04-15,236812
2019-04-16,236812
2019-04-17,236812
2019-04-18,236812
2019-04-19,236812
2019-04-20,236812
2019-04-21,236812
2019-04-22,236812
2019-04-23,236812
2019-04-24,236812
2019-04-25,236812
2019-04-26,236812
2019-04-27,236812
2019-04-28,236812
2019-04-29,236812
2019-04-30,236812
2019-05-01,236812
2019-05-02,236812
2019-05-03,236812
2019-05-04,236812
2019-05-05,236812
2019-05-06,236812
2019-05-07,225360
2019-05-08,225360
2019-05-09,225360
2019-05-10,225360
2019-05-11,225360
2019-05-12,225360
2019-05-13,225360
2019-05-14,225360
2019-05-15,225360
2019-05-16,225360
2019-05-17,225360
2019-05-18,225360
2019-05-19,225360
2019-05-20,225360
2019-05-21,225360
2019-05-22,225360
2019-05-23,225360
2019-05-24,225360
2019-05-25,225360
2019-05-26,225360
2019-05-27,225360
2019-05-28,225360
2019-05-29,214411
2019-05-30,214411
2019-05-31,214411
2019-06-01,214411
2019-06-02,214411
2019-06-03,214411
2019-06-04,214411
2019-06-05,214411
2019-06-06,214411
2019-06-07,214411
2019-06-08,214411
2019-06-09,214411
2019-06-10,214411
2019-06-11,214411
2019-06-12,214411
2019-06-13,214411
2019-06-14,214411
2019-06-15,214411
2019-06-16,214411
2019-06-17,214411
2019-06-18,214411
2019-06-19,214411
2019-06-20,214411
2019-06-21,214411
2019-06-22,204155
2019-06-23,204155
2019-06-24,204155
2019-06-25,204155
2019-06-26,204155
2019-06-27,204155
2019-06-28,204155
2019-06-29,204155
2019-06-30,204155
2019-07-01,204155
2019-07-02,204155
2019-07-03,204155
2019-07-04,204155
2019-07-05,204155
2019-07-06,204155
2019-07-07,204155
2019-07-08,204155
2019-07-09,204155
2019-07-10,204155
2019-07-11,204155
2019-07-12,204155
2019-07-13,204155
2019-07-14,195098
2019-07-15,195098
2019-07-16,195098
2019-07-17,195098
2019-07-18,195098
2019-07-19,195098
2019-07-20,195098
2019-07-21,195098
2019-07-22,195098
2019-07-23,195098
2019-07-24,195098
2019-07-25,195098
2019-07-26,195098
2019-07-27,195098
2019-07-28,195098
2019-07-29,195098
2019-07-30,195098
2019-07-31,195098
2019-08-01,195098
2019-08-02,195098
2019-08-03,195098
2019-08-04,195098
2019-08-05,195098
2019-08-06,185773
2019-08-07,185773
2019-08-08,185773
2019-08-09,185773
2019-08-10,185773
2019-08-11,185773
2019-08-12,185773
2019-08-13,185773
2019-08-14,185773
2019-08-15,185773
2019-08-16,185773
2019-08-17,185773
2019-08-18,185773
2019-08-19,185773
2019-08-20,185773
2019-08-21,185773
2019-08-22,185773
2019-08-23,185773
2019-08-24,176738
2019-08-24,176738
2019-08-25,176738
2019-08-25,176738
2019-08-26,176738
2019-08-26,176738
2019-08-27,176738
2019-08-27,176738
2019-08-28,176738
2019-08-29,176738
2019-08-30,176738
2019-08-31,176738
2019-09-01,176738
2019-09-02,176738
2019-09-03,176738
2019-09-04,176738
2019-09-05,176738
2019-09-06,176738
2019-09-07,176738
2019-09-08,176738
2019-09-09,176738
2019-09-10,176738
2019-09-11,176738
2019-09-12,176738
2019-09-13,176738
2019-09-14,176738
2019-09-15,176738
2019-09-16,176738
2019-09-17,176738
2019-09-18,176738
2019-09-19,176738
2019-09-20,176738
2019-09-21,168402
2019-09-22,168402
2019-09-23,168402
2019-09-24,168402
2019-09-25,168402
2019-09-26,168402
2019-09-27,168402
2019-09-28,168402
2019-09-29,168402
2019-09-30,168402
2019-10-01,168402
2019-10-02,168402
2019-10-03,168402
2019-10-04,168402
2019-10-05,168402
2019-10-06,168402
2019-10-07,168402
2019-10-08,168402
2019-10-09,168402
2019-10-10,168402
2019-10-11,168402
2019-10-12,168402
2019-10-13,168402
2019-10-14,168402
2019-10-15,168402
2019-10-16,168402
2019-10-17,168402
2019-10-18,168402
2019-10-19,160122
2019-10-20,160122
2019-10-21,160122
2019-10-22,160122
2019-10-23,160122
2019-10-24,160122
2019-10-25,160122
2019-10-26,160122
2019-10-27,160122
2019-10-28,160122
2019-10-29,160122
2019-10-30,160122
2019-10-31,160122
2019-11-01,160122
2019-11-02,160122
2019-11-03,160122
2019-11-04,160122
2019-11-05,160122
2019-11-06,160122
2019-11-07,160122
2019-11-08,160122
2019-11-09,160122
2019-11-10,152541
2019-11-11,152541
2019-11-12,152541
2019-11-13,152541
2019-11-14,152541
2019-11-15,152541
2019-11-16,152541
2019-11-17,152541
2019-11-18,152541
2019-11-19,152541
2019-11-20,152541
2019-11-21,152541
2019-11-22,152541
2019-11-23,152541
2019-11-24,152541
2019-11-25,152541
2019-11-26,152541
2019-11-27,152541
2019-11-28,152541
2019-11-29,152541
2019-11-30,152541
2019-12-01,152541
2019-12-02,152541
2019-12-03,152541
2019-12-04,152541
2019-12-05,145366
2019-12-06,145366
2019-12-07,145366
2019-12-08,145366
2019-12-09,145366
2019-12-10,145366
2019-12-11,145366
2019-12-12,145366
2019-12-13,145366
2019-12-14,145366
2019-12-15,145366
2019-12-16,145366
2019-12-17,145366
2019-12-18,145366
2019-12-19,145366
2019-12-20,145366
2019-12-21,145366
2019-12-22,145366
2019-12-23,145366
2019-12-24,145366
2019-12-25,145366
2019-12-26,145366
2019-12-27,145366
2019-12-28,145366
2019-12-29,145366
2019-12-30,145366
2019-12-31,145366
2020-01-01,138489
2020-01-02,138489
2020-01-03,138489
2020-01-04,138489
2020-01-05,138489
2020-01-06,138489
2020-01-07,138489
2020-01-08,138489
2020-01-09,138489
2020-01-10,138489
2020-01-11,138489
2020-01-12,138489
2020-01-13,138489
2020-01-14,138489
2020-01-15,138489
2020-01-16,138489
2020-01-17,138489
2020-01-18,138489
2020-01-19,138489
2020-01-20,138489
2020-01-21,138489
2020-01-22,132083
2020-01-23,132083
2020-01-24,132083
2020-01-25,132083
2020-01-26,132083
2020-01-27,132083
2020-01-28,132083
2020-01-29,132083
2020-01-30,132083
2020-01-31,132083
2020-02-01,132083
2020-02-02,132083
2020-02-03,132083
2020-02-04,132083
2020-02-05,132083
2020-02-06,132083
2020-02-07,132083
2020-02-08,132083
2020-02-09,132083
2020-02-10,132083
2020-02-11,132083
2020-02-12,132083
2020-02-13,125768
2020-02-14,125768
2020-02-15,125768
2020-02-16,125768
2020-02-17,125768
2020-02-18,125768
2020-02-19,125768
2020-02-20,125768
2020-02-21,125768
2020-02-22,125768
2020-02-23,125768
2020-02-24,125768
2020-02-25,125768
2020-02-26,125768
2020-02-27,125768
2020-02-28,125768
2020-02-29,125768
2020-03-01,119941
2020-03-02,119941
2020-03-03,119941
2020-03-04,119941
2020-03-05,119941
2020-03-06,119941
2020-03-07,119941
2020-03-08,119941
2020-03-09,119941
2020-03-10,119941
2020-03-11,119941
2020-03-12,119941
2020-03-13,119941
2020-03-14,119941
2020-03-15,119941
2020-03-16,119941
2020-03-17,119941
2020-03-18,119941
2020-03-19,119941
2020-03-20,114327
2020-03-21,114327
2020-03-22,114327
2020-03-23,114327
2020-03-24,114327
2020-03-25,114327
2020-03-26,114327
2020-03-27,114327
2020-03-28,114327
2020-03-29,114327
2020-03-30,114327
2020-03-31,114327
2020-04-01,114327
2020-04-02,114327
2020-04-03,114327
2020-04-04,114327
2020-04-05,108887
2020-04-06,108887
2020-04-07,108887
2020-04-08,108887
2020-04-09,108887
2020-04-10,108887
2020-04-11,108887
2020-04-12,108887
2020-04-13,108887
2020-04-14,108887
2020-04-15,108887
2020-04-16,103795
2020-04-17,103795
2020-04-18,103795
2020-04-19,103795
2020-04-20,103795
2020-04-21,103795
2020-04-22,103795
2020-04-23,103795
2020-04-24,103795
2020-04-25,103795
2020-04-26,103795
2020-04-27,98916
2020-04-28,98916
2020-04-29,98916
2020-04-30,98916
2020-05-01,98916
2020-05-02,98916
2020-05-03,98916
2020-05-04,98916
2020-05-05,98916
2020-05-06,98916
2020-05-07,98916
2020-05-08,98916
2020-05-09,94340
2020-05-10,94340
2020-05-11,94340
2020-05-12,94340
2020-05-13,94340
