date_obj,Longbow price
2018-01-22,58
2018-01-23,56
2018-01-25,58
2018-01-26,58
2018-01-27,57
2018-01-28,57
2018-01-29,56
2018-01-31,56
2018-02-01,57
2018-02-02,57
2018-02-03,55
2018-02-04,58
2018-02-05,58
2018-02-06,58
2018-02-07,57
2018-02-08,57
2018-02-09,58
2018-02-10,58
2018-02-11,57
2018-02-12,59
2018-02-13,59
2018-02-14,58
2018-02-15,58
2018-02-16,58
2018-02-17,58
2018-02-18,57
2018-02-19,57
2018-02-20,57
2018-02-21,55
2018-02-22,55
2018-02-23,56
2018-02-24,56
2018-02-25,57
2018-02-26,59
2018-02-27,60
2018-02-28,60
2018-03-01,60
2018-03-02,61
2018-03-03,64
2018-03-04,64
2018-03-05,68
2018-03-06,71
2018-03-07,67
2018-03-08,67
2018-03-09,71
2018-03-10,71
2018-03-11,70
2018-03-12,69
2018-03-13,69
2018-03-14,68
2018-03-15,68
2018-03-16,71
2018-03-17,73
2018-03-18,71
2018-03-19,71
2018-03-20,73
2018-03-21,73
2018-03-23,77
2018-03-24,74
2018-03-25,71
2018-03-26,71
2018-03-27,68
2018-03-28,68
2018-03-29,67
2018-03-30,67
2018-03-31,69
2018-04-01,69
2018-04-02,72
2018-04-03,70
2018-04-04,68
2018-04-05,68
2018-04-06,66
2018-04-07,66
2018-04-08,70
2018-04-09,71
2018-04-10,71
2018-04-11,72
2018-04-12,71
2018-04-13,71
2018-04-14,68
2018-04-15,69
2018-04-16,69
2018-04-17,68
2018-04-18,68
2018-04-19,69
2018-04-20,66
2018-04-21,63
2018-04-22,63
2018-04-23,65
2018-04-24,65
2018-04-25,66
2018-04-26,66
2018-04-27,62
2018-04-28,62
2018-04-29,60
2018-04-30,62
2018-05-01,62
2018-05-04,59
2018-05-05,59
2018-05-06,59
2018-05-08,59
2018-05-09,60
2018-05-10,59
2018-05-11,59
2018-05-12,58
2018-05-13,58
2018-05-14,56
2018-05-15,56
2018-05-16,53
2018-05-17,53
2018-05-18,54
2018-05-19,54
2018-05-20,54
2018-05-21,56
2018-05-22,56
2018-05-23,59
2018-05-24,59
2018-05-25,62
2018-05-26,66
2018-05-27,66
2018-05-28,70
2018-05-29,74
2018-05-30,74
2018-05-31,75
2018-06-01,75
2018-06-02,74
2018-06-03,74
2018-06-04,76
2018-06-05,74
2018-06-06,71
2018-06-07,71
2018-06-08,69
2018-06-09,69
2018-06-10,67
2018-06-11,67
2018-06-12,65
2018-06-13,65
2018-06-14,62
2018-06-15,62
2018-06-16,64
2018-06-17,67
2018-06-18,68
2018-06-19,65
2018-06-20,65
2018-06-21,68
2018-06-22,67
2018-06-23,67
2018-06-24,65
2018-06-25,66
2018-06-26,66
2018-06-27,66
2018-06-28,68
2018-06-29,67
2018-06-30,67
2018-07-01,69
2018-07-02,69
2018-07-03,68
2018-07-04,68
2018-07-05,67
2018-07-06,69
2018-07-07,69
2018-07-08,71
2018-07-09,67
2018-07-10,67
2018-07-11,66
2018-07-12,66
2018-07-13,66
2018-07-14,70
2018-07-15,70
2018-07-16,72
2018-07-17,69
2018-07-18,69
2018-07-19,68
2018-07-20,68
2018-07-21,66
2018-07-22,66
2018-07-23,65
2018-07-24,65
2018-07-25,63
2018-07-26,63
2018-07-27,62
2018-07-28,62
2018-07-29,58
2018-07-30,55
2018-07-31,53
2018-08-01,53
2018-08-02,50
2018-08-03,48
2018-08-04,46
2018-08-05,46
2018-08-06,49
2018-08-07,49
2018-08-08,50
2018-08-09,50
2018-08-10,51
2018-08-11,50
2018-08-12,50
2018-08-14,48
2018-08-16,49
2018-08-17,47
2018-08-18,47
2018-08-19,47
2018-08-20,49
2018-08-21,47
2018-08-22,48
2018-08-23,51
2018-08-24,53
2018-08-25,51
2018-08-26,49
2018-08-27,50
2018-08-28,49
2018-08-29,47
2018-08-30,47
2018-08-31,46
2018-09-01,44
2018-09-02,45
2018-09-03,44
2018-09-04,43
2018-09-05,44
2018-09-06,44
2018-09-07,43
2018-09-08,43
2018-09-09,44
2018-09-10,45
2018-09-11,45
2018-09-12,45
2018-09-13,47
2018-09-14,47
2018-09-15,48
2018-09-16,48
2018-09-17,50
2018-09-18,53
2018-09-19,56
2018-09-20,56
2018-09-21,55
2018-09-22,54
2018-09-23,52
2018-09-24,53
2018-09-25,53
2018-09-26,52
2018-09-27,52
2018-09-28,52
2018-09-29,53
2018-09-30,51
2018-10-02,52
2018-10-03,51
2018-10-04,51
2018-10-05,50
2018-10-06,50
2018-10-07,50
2018-10-08,50
2018-10-09,51
2018-10-10,53
2018-10-11,56
2018-10-12,56
2018-10-13,55
2018-10-14,54
2018-10-15,52
2018-10-16,52
2018-10-17,55
2018-10-18,58
2018-10-19,58
2018-10-20,58
2018-10-21,57
2018-10-22,58
2018-10-23,58
2018-10-24,56
2018-10-25,55
2018-10-26,55
2018-10-27,54
2018-10-28,53
2018-10-29,53
2018-10-30,52
2018-10-31,51
2018-11-01,53
2018-11-03,55
2018-11-04,58
2018-11-05,57
2018-11-06,57
2018-11-07,55
2018-11-08,54
2018-11-09,55
2018-11-10,56
2018-11-11,59
2018-11-12,60
2018-11-13,61
2018-11-14,62
2018-11-15,62
2018-11-16,62
2018-11-17,60
2018-11-18,58
2018-11-19,56
2018-11-20,56
2018-11-21,53
2018-11-22,54
2018-11-23,57
2018-11-24,57
2018-11-25,57
2018-11-26,58
2018-11-27,58
2018-11-28,60
2018-11-29,61
2018-12-01,62
2018-12-02,63
2018-12-03,62
2018-12-04,65
2018-12-05,65
2018-12-07,58
2018-12-09,58
2018-12-10,57
2018-12-11,57
2018-12-12,56
2018-12-13,55
2018-12-14,53
2018-12-15,52
2018-12-16,50
2018-12-17,47
2018-12-18,44
2018-12-19,43
2018-12-20,44
2018-12-21,46
2018-12-22,47
2018-12-23,48
2018-12-24,47
2018-12-25,47
2018-12-26,45
2018-12-27,43
2018-12-28,42
2018-12-29,40
2018-12-30,39
2018-12-31,40
2019-01-01,38
2019-01-02,38
2019-01-03,37
2019-01-04,36
2019-01-05,37
2019-01-06,37
2019-01-08,37
2019-01-10,38
2019-01-11,39
2019-01-12,38
2019-01-13,38
2019-01-14,37
2019-01-15,35
2019-01-16,33
2019-01-17,31
2019-01-18,31
2019-01-19,32
2019-01-20,33
2019-01-21,33
2019-01-22,33
2019-01-23,34
2019-01-24,35
2019-01-25,35
2019-01-26,37
2019-01-27,37
2019-01-28,37
2019-01-29,38
2019-01-30,38
2019-01-31,40
2019-02-01,41
2019-02-02,42
2019-02-03,43
2019-02-04,44
2019-02-05,44
2019-02-06,46
2019-02-07,48
2019-02-08,49
2019-02-09,50
2019-02-10,52
2019-02-11,53
2019-02-12,54
2019-02-13,54
2019-02-14,54
2019-02-15,55
2019-02-16,56
2019-02-17,58
2019-02-18,61
2019-02-19,65
2019-02-20,64
2019-02-21,64
2019-02-22,63
2019-02-23,62
2019-02-24,61
2019-02-25,60
2019-02-26,59
2019-02-27,61
2019-02-28,60
2019-03-01,58
2019-03-02,57
2019-03-03,54
2019-03-04,54
2019-03-05,51
2019-03-06,51
2019-03-07,50
2019-03-08,50
2019-03-09,53
2019-03-10,56
2019-03-11,56
2019-03-12,57
2019-03-13,57
2019-03-14,59
2019-03-15,62
2019-03-16,65
2019-03-17,66
2019-03-18,64
2019-03-19,62
2019-03-20,61
2019-03-21,59
2019-03-22,58
2019-03-23,56
2019-03-24,53
2019-03-25,50
2019-03-26,48
2019-03-27,50
2019-03-28,51
2019-03-29,54
2019-03-30,54
2019-03-31,53
2019-04-01,56
2019-04-02,56
2019-04-03,55
2019-04-04,55
2019-04-05,55
2019-04-06,53
2019-04-07,53
2019-04-08,51
2019-04-09,54
2019-04-10,56
2019-04-11,55
2019-04-12,55
2019-04-13,57
2019-04-14,56
2019-04-15,54
2019-04-16,54
2019-04-17,55
2019-04-18,55
2019-04-19,52
2019-04-20,55
2019-04-21,58
2019-04-22,61
2019-04-23,58
2019-04-24,55
2019-04-25,52
2019-04-26,53
2019-04-27,56
2019-04-28,55
2019-04-29,55
2019-04-30,54
2019-05-01,54
2019-05-02,54
2019-05-03,52
2019-05-04,50
2019-05-05,50
2019-05-06,52
2019-05-07,53
2019-05-08,53
2019-05-09,56
2019-05-10,58
2019-05-11,57
2019-05-12,56
2019-05-13,56
2019-05-14,53
2019-05-15,52
2019-05-16,52
2019-05-17,52
2019-05-18,50
2019-05-19,48
2019-05-20,48
2019-05-21,50
2019-05-22,50
2019-05-23,53
2019-05-24,55
2019-05-25,58
2019-05-26,60
2019-05-27,61
2019-05-28,60
2019-05-29,60
2019-05-30,60
2019-05-31,60
2019-06-01,61
2019-06-02,60
2019-06-03,58
2019-06-04,58
2019-06-05,56
2019-06-06,57
2019-06-07,55
2019-06-08,54
2019-06-09,52
2019-06-10,52
2019-06-11,53
2019-06-12,54
2019-06-13,54
2019-06-14,52
2019-06-15,50
2019-06-16,48
2019-06-17,47
2019-06-18,45
2019-06-19,47
2019-06-20,47
2019-06-21,44
2019-06-22,41
2019-06-23,39
2019-06-24,38
2019-06-25,40
2019-06-26,41
2019-06-27,41
2019-06-28,41
2019-06-29,43
2019-06-30,41
2019-07-01,40
2019-07-02,40
2019-07-03,42
2019-07-04,44
2019-07-05,47
2019-07-06,50
2019-07-07,51
2019-07-08,49
2019-07-09,51
2019-07-10,49
2019-07-11,47
2019-07-12,47
2019-07-13,48
2019-07-14,46
2019-07-15,46
2019-07-16,46
2019-07-17,48
2019-07-18,50
2019-07-19,51
2019-07-20,54
2019-07-21,55
2019-07-22,55
2019-07-23,58
2019-07-24,56
2019-07-25,53
2019-07-26,50
2019-07-27,47
2019-07-28,45
2019-07-29,45
2019-07-30,45
2019-07-31,44
2019-08-01,42
2019-08-02,39
2019-08-03,38
2019-08-04,37
2019-08-05,37
2019-08-06,36
2019-08-07,36
2019-08-08,35
2019-08-09,35
2019-08-10,34
2019-08-11,33
2019-08-12,31
2019-08-13,30
2019-08-14,31
2019-08-15,30
2019-08-16,31
2019-08-17,31
2019-08-18,30
2019-08-19,32
2019-08-20,32
2019-08-21,33
2019-08-22,33
2019-08-23,34
2019-08-24,35
2019-08-24,35
2019-08-25,35
2019-08-25,35
2019-08-26,36
2019-08-26,36
2019-08-27,36
2019-08-27,36
2019-08-28,37
2019-08-29,39
2019-08-30,41
2019-08-31,41
2019-09-01,41
2019-09-02,41
2019-09-03,40
2019-09-04,40
2019-09-05,41
