date_obj,Caviar price
2015-11-06,530
2015-11-07,530
2015-11-08,530
2015-11-09,530
2015-11-10,530
2015-11-11,530
2015-11-12,530
2015-11-13,530
2015-11-14,530
2015-11-15,530
2015-11-16,530
2015-11-17,530
2015-11-18,530
2015-11-19,530
2015-11-20,530
2015-11-21,530
2015-11-22,530
2015-11-23,530
2015-11-24,530
2015-11-25,530
2015-11-26,530
2015-11-27,513
2015-11-28,513
2015-11-29,513
2015-11-30,513
2015-12-01,513
2015-12-02,513
2015-12-03,513
2015-12-04,513
2015-12-05,513
2015-12-06,513
2015-12-07,513
2015-12-08,513
2015-12-09,513
2015-12-10,513
2015-12-11,513
2015-12-12,513
2015-12-13,513
2015-12-14,513
2015-12-15,513
2015-12-16,513
2015-12-17,513
2015-12-18,513
2015-12-19,513
2015-12-20,513
2015-12-21,513
2015-12-22,491
2015-12-23,491
2015-12-24,491
2015-12-25,491
2015-12-26,491
2015-12-27,491
2015-12-28,491
2015-12-29,491
2015-12-30,491
2015-12-31,491
2016-01-01,491
2016-01-02,491
2016-01-03,491
2016-01-04,491
2016-01-05,491
2016-01-06,491
2016-01-07,491
2016-01-08,491
2016-01-09,491
2016-01-10,491
2016-01-11,468
2016-01-12,468
2016-01-13,468
2016-01-14,468
2016-01-15,468
2016-01-16,468
2016-01-17,468
2016-01-18,468
2016-01-19,468
2016-01-20,468
2016-01-21,468
2016-01-22,468
2016-01-23,468
2016-01-24,468
2016-01-25,468
2016-01-26,468
2016-01-27,468
2016-01-28,468
2016-01-29,468
2016-01-30,468
2016-01-31,446
2016-02-01,446
2016-02-02,446
2016-02-03,446
2016-02-04,446
2016-02-05,446
2016-02-06,446
2016-02-07,446
2016-02-08,446
2016-02-09,446
2016-02-10,446
2016-02-11,446
2016-02-12,446
2016-02-13,446
2016-02-14,446
2016-02-15,446
2016-02-16,446
2016-02-17,446
2016-02-18,446
2016-02-19,424
2016-02-20,424
2016-02-21,424
2016-02-22,424
2016-02-23,424
2016-02-24,424
2016-02-25,424
2016-02-26,424
2016-02-27,424
2016-02-28,424
2016-02-29,424
2016-03-01,424
2016-03-02,424
2016-03-03,424
2016-03-04,424
2016-03-05,430
2016-03-06,430
2016-03-07,430
2016-03-08,430
2016-03-09,430
2016-03-10,430
2016-03-11,430
2016-03-12,430
2016-03-13,430
2016-03-14,430
2016-03-15,430
2016-03-16,430
2016-03-17,430
2016-03-18,430
2016-03-19,430
2016-03-20,430
2016-03-21,430
2016-03-22,430
2016-03-23,410
2016-03-24,410
2016-03-25,410
2016-03-26,410
2016-03-27,410
2016-03-28,410
2016-03-29,410
2016-03-30,410
2016-03-31,410
2016-04-01,410
2016-04-02,410
2016-04-03,410
2016-04-04,410
2016-04-05,410
2016-04-06,410
2016-04-07,410
2016-04-08,410
2016-04-09,410
2016-04-10,410
2016-04-11,390
2016-04-12,390
2016-04-13,390
2016-04-14,390
2016-04-15,390
2016-04-16,390
2016-04-17,390
2016-04-18,390
2016-04-19,390
2016-04-20,390
2016-04-21,390
2016-04-22,390
2016-04-23,390
2016-04-24,390
2016-04-25,390
2016-04-26,390
2016-04-27,390
2016-04-28,390
2016-04-29,372
2016-04-30,372
2016-05-01,372
2016-05-02,372
2016-05-03,372
2016-05-04,372
2016-05-05,372
2016-05-06,372
2016-05-07,372
2016-05-08,372
2016-05-09,372
2016-05-10,372
2016-05-11,372
2016-05-12,372
2016-05-13,372
2016-05-14,372
2016-05-15,354
2016-05-16,354
2016-05-17,354
2016-05-18,354
2016-05-19,354
2016-05-22,354
2016-05-23,354
2016-05-24,354
2016-05-25,354
2016-05-26,354
2016-05-27,354
2016-05-28,354
2016-05-29,354
2016-05-30,354
2016-05-31,354
2016-06-01,337
2016-06-02,337
2016-06-03,337
2016-06-04,337
2016-06-05,337
2016-06-06,337
2016-06-07,337
2016-06-08,337
2016-06-09,337
2016-06-10,337
2016-06-11,337
2016-06-12,337
2016-06-13,337
2016-06-14,337
2016-06-15,337
2016-06-16,337
2016-06-17,322
2016-06-18,322
2016-06-19,322
2016-06-20,322
2016-06-21,322
2016-06-22,322
2016-06-23,322
2016-06-24,322
2016-06-25,322
2016-06-26,322
2016-06-27,322
2016-06-28,322
2016-06-29,322
2016-06-30,322
2016-07-01,322
2016-07-02,322
2016-07-03,306
2016-07-04,306
2016-07-05,306
2016-07-06,306
2016-07-07,306
2016-07-08,306
2016-07-09,292
2016-07-10,292
2016-07-11,292
2016-07-12,292
2016-07-13,292
2016-07-14,292
2016-07-15,292
2016-07-16,292
2016-07-17,292
2016-07-18,292
2016-07-23,280
2016-07-24,280
2016-07-25,280
2016-07-26,280
2016-07-27,280
2016-07-28,280
2016-07-29,280
2016-07-30,280
2016-07-31,280
2016-08-01,274
2016-08-02,274
2016-08-03,274
2016-08-04,274
2016-08-05,274
2016-08-06,274
2016-08-07,274
2016-08-08,274
2016-08-09,274
2016-08-10,260
2016-08-11,260
2016-08-12,260
2016-08-13,260
2016-08-14,260
2016-08-15,260
2016-08-16,260
2016-08-17,260
2016-08-18,260
2016-08-19,260
2016-08-20,260
2016-08-21,248
2016-08-22,248
2016-08-23,248
2016-08-24,248
2016-08-25,248
2016-08-26,248
2016-08-28,248
2016-08-31,235
2016-09-01,235
2016-09-02,235
2016-09-03,235
2016-09-04,235
2016-09-05,235
2016-09-06,235
2016-09-07,235
2016-09-08,235
2016-09-09,235
2016-09-10,235
2016-09-11,235
2016-09-12,227
2016-09-13,227
2016-09-14,227
2016-09-15,227
2016-09-16,227
2016-09-17,227
2016-09-18,227
2016-09-19,227
2016-09-20,227
2016-09-21,227
2016-09-22,227
2016-09-23,227
2016-09-24,216
2016-09-25,216
2016-09-26,216
2016-09-27,216
2016-09-28,216
2016-09-29,216
2016-09-30,216
2016-10-01,216
2016-10-02,216
2016-10-03,216
2016-10-04,216
2016-10-05,216
2016-10-06,206
2016-10-07,206
2016-10-08,206
2016-10-09,206
2016-10-10,206
2016-10-11,206
2016-10-12,206
2016-10-13,206
2016-10-14,206
2016-10-15,206
2016-10-16,206
2016-10-17,195
2016-10-18,195
2016-10-19,195
2016-10-20,195
2016-10-21,195
2016-10-22,195
2016-10-23,195
2016-10-24,195
2016-10-25,195
2016-10-26,195
2016-10-27,195
2016-10-28,195
2016-10-29,185
2016-10-30,185
2016-10-31,185
2016-11-01,185
2016-11-02,185
2016-11-03,185
2016-11-04,185
2016-11-05,185
2016-11-06,185
2016-11-07,185
2016-11-08,185
2016-11-09,182
2016-11-10,182
2016-11-11,182
2016-11-12,182
2016-11-13,182
2016-11-14,182
2016-11-15,182
2016-12-07,194
2016-12-08,194
2016-12-09,194
2016-12-10,194
2016-12-11,197
2016-12-12,197
2016-12-13,197
2016-12-14,197
2016-12-15,197
2016-12-16,197
2016-12-17,197
2016-12-18,197
2016-12-19,197
2016-12-20,197
2016-12-21,197
2016-12-22,198
2016-12-23,198
2016-12-24,198
2016-12-25,198
2016-12-26,198
2016-12-27,198
2016-12-28,198
2016-12-29,198
2016-12-30,198
2016-12-31,198
2017-01-01,194
2017-01-02,194
2017-01-03,194
2017-01-04,194
2017-01-05,194
2017-01-06,194
2017-01-07,194
2017-01-08,194
2017-01-09,194
2017-01-10,197
2017-01-11,197
2017-01-12,197
2017-01-13,197
2017-01-14,197
2017-01-15,197
2017-01-16,197
2017-01-17,197
2017-01-18,197
2017-01-19,195
2017-01-20,195
2017-01-21,195
2017-01-22,195
2017-01-23,195
2017-01-27,195
2017-01-28,191
2017-01-29,191
2017-01-30,191
2017-01-31,191
2017-02-01,191
2017-02-02,191
2017-02-03,191
2017-02-04,191
2017-02-05,191
2017-02-06,191
2017-02-07,190
2017-02-08,190
2017-02-09,190
2017-02-10,190
2017-02-11,190
2017-02-12,190
2017-02-13,190
2017-02-14,190
2017-02-15,190
2017-02-16,189
2017-02-18,189
2017-02-19,189
2017-02-20,189
2017-02-21,189
2017-02-22,189
2017-02-23,189
2017-02-24,189
2017-02-25,189
2017-02-26,189
2017-02-27,189
2017-02-28,189
2017-03-01,189
2017-03-02,189
2017-03-03,189
2017-03-04,189
2017-03-05,192
2017-03-06,192
2017-03-07,192
2017-03-08,192
2017-03-09,192
2017-03-10,192
2017-03-11,192
2017-03-12,192
2017-03-13,191
2017-03-14,191
2017-03-15,191
2017-03-16,191
2017-03-17,191
2017-03-18,191
2017-03-19,191
2017-03-20,191
2017-03-21,200
2017-03-22,200
2017-03-23,200
2017-03-24,200
2017-03-25,200
2017-03-26,200
2017-03-27,200
2017-03-28,200
2017-03-29,194
2017-03-30,194
2017-03-31,194
2017-04-01,194
2017-04-02,194
2017-04-03,194
2017-04-04,194
2017-04-12,184
2017-04-13,184
2017-04-14,184
2017-04-15,174
2017-04-16,174
2017-04-17,174
2017-04-18,174
2017-04-19,174
2017-04-20,174
2017-04-21,174
2017-04-22,174
2017-04-23,165
2017-04-24,165
2017-04-25,165
2017-04-26,165
2017-04-27,165
2017-04-28,165
2017-04-29,165
2017-04-30,158
2017-05-01,158
2017-05-02,158
2017-05-03,158
2017-05-04,158
2017-05-05,158
2017-05-06,158
2017-05-07,158
2017-05-08,158
2017-05-09,158
2017-05-10,158
2017-05-11,158
2017-05-12,162
2017-05-13,162
2017-05-14,162
2017-05-15,162
2017-05-16,162
2017-05-17,162
2017-05-18,162
2017-05-19,162
2017-05-20,165
2017-05-21,165
2017-05-22,165
2017-05-23,165
2017-05-24,165
2017-05-25,165
2017-05-26,165
2017-05-27,165
2017-05-28,165
2017-05-29,165
2017-05-30,165
2017-05-31,165
2017-06-01,165
2017-06-02,165
2017-06-03,165
2017-06-04,165
2017-06-05,166
2017-06-06,166
2017-06-07,166
2017-06-08,166
2017-06-09,166
2017-06-10,166
2017-06-11,166
2017-06-12,166
2017-06-13,161
2017-06-14,161
2017-06-15,161
2017-06-16,161
2017-06-17,161
2017-06-18,161
2017-06-19,161
2017-06-20,161
2017-06-21,158
2017-06-22,158
2017-06-23,158
2017-06-24,158
2017-06-25,158
2017-06-26,158
2017-06-27,158
2017-06-28,158
2017-06-29,158
2017-06-30,152
2017-07-01,152
2017-07-02,152
2017-07-03,152
2017-07-04,152
2017-07-05,152
2017-07-06,152
2017-07-07,152
2017-07-08,152
2017-07-13,153
2017-07-14,153
2017-07-15,153
2017-07-16,153
2017-07-17,159
2017-07-18,159
2017-07-19,159
2017-07-20,159
2017-07-21,159
2017-07-22,159
2017-07-23,159
2017-07-24,159
2017-07-25,167
2017-07-26,167
2017-07-27,167
2017-07-28,167
2017-07-29,167
2017-07-30,167
2017-07-31,167
2017-08-01,167
2017-08-02,176
2017-08-03,176
2017-08-04,176
2017-08-05,176
2017-08-06,176
2017-08-09,176
2017-08-10,173
2017-08-11,173
2017-08-12,173
2017-08-13,173
2017-08-14,173
2017-08-15,173
2017-08-16,173
2017-08-17,173
2017-08-18,173
2017-08-19,165
2017-08-20,165
2017-08-21,165
2017-08-22,165
2017-08-23,165
2017-08-24,165
2017-08-25,165
2017-08-26,174
2017-08-27,174
2017-08-28,174
2017-08-29,174
2017-08-30,174
2017-08-31,174
2017-09-01,174
2017-09-02,174
2017-09-03,174
2017-09-04,170
2017-09-05,170
2017-09-06,170
2017-09-07,170
2017-09-08,170
2017-09-09,166
2017-09-10,166
2017-09-11,166
2017-09-12,166
2017-09-13,166
2017-09-14,166
2017-09-15,175
2017-09-16,175
2017-09-17,175
2017-09-18,175
2017-09-19,175
2017-09-20,175
2017-09-21,175
2017-09-22,175
2017-09-23,175
2017-09-24,175
2017-09-25,175
2017-09-26,175
2017-09-27,175
2017-09-28,175
2017-09-29,170
2017-09-30,170
2017-10-01,170
2017-10-02,170
2017-10-03,170
2017-10-04,170
2017-10-05,170
2017-10-06,170
2017-10-07,163
2017-10-08,163
2017-10-09,163
2017-10-10,163
2017-10-11,163
2017-10-12,163
2017-10-13,163
2017-10-14,169
2017-10-15,169
2017-10-16,169
2017-10-17,169
2017-10-18,169
2017-10-19,169
2017-10-20,169
2017-10-21,169
2017-10-22,175
2017-10-23,175
2017-10-24,175
2017-10-25,175
2017-10-26,175
2017-10-27,175
2017-10-28,175
2017-10-29,175
2017-10-30,180
2017-10-31,180
2017-11-01,180
2017-11-02,180
2017-11-03,180
2017-11-04,180
2017-11-05,180
2017-11-06,184
2017-11-07,184
2017-11-08,184
2017-11-09,184
2017-11-10,184
2017-11-11,184
2017-11-12,184
2017-11-13,184
2017-11-14,194
2017-11-15,194
2017-11-16,194
2017-11-17,194
2017-11-18,194
2017-11-19,194
2017-11-20,194
2017-11-21,185
2017-11-22,185
2017-11-23,185
2017-11-24,185
2017-11-25,185
2017-11-26,185
2017-11-27,185
2017-11-28,185
2017-11-29,184
2017-11-30,184
2017-12-01,184
2017-12-02,184
2017-12-03,184
2017-12-04,184
2017-12-05,184
2017-12-06,184
2017-12-07,182
2017-12-08,182
2017-12-09,182
2017-12-10,182
2017-12-11,182
2017-12-12,182
2017-12-13,182
2017-12-14,182
2017-12-15,183
2017-12-16,183
2017-12-17,183
2017-12-18,183
2017-12-19,183
2017-12-20,183
2017-12-21,183
2017-12-22,173
2017-12-23,173
2017-12-24,173
2017-12-25,173
2017-12-26,173
2017-12-27,173
2017-12-28,173
2017-12-29,172
2017-12-30,172
2017-12-31,172
2018-01-01,172
2018-01-02,172
2018-01-03,172
2018-01-04,171
2018-01-05,171
2018-01-06,171
2018-01-07,171
2018-01-08,171
2018-01-09,171
2018-01-10,163
2018-01-11,163
2018-01-12,163
2018-01-13,163
2018-01-14,163
2018-01-15,163
2018-01-16,162
2018-01-17,162
2018-01-18,162
2018-01-19,162
2018-01-20,162
2018-01-21,162
2018-01-22,165
2018-01-23,165
2018-01-24,165
2018-01-25,170
2018-01-26,170
2018-01-27,170
2018-01-28,170
2018-01-29,170
2018-01-30,170
2018-01-31,170
2018-02-01,163
2018-02-02,163
2018-02-03,163
2018-02-04,165
2018-02-05,165
2018-02-06,165
2018-02-07,165
2018-02-08,172
2018-02-09,172
2018-02-10,172
2018-02-11,181
2018-02-12,181
2018-02-13,181
2018-02-14,181
2018-02-15,189
2018-02-16,189
2018-02-17,189
2018-02-18,189
2018-02-19,194
2018-02-20,194
2018-02-21,194
2018-02-22,194
2018-02-23,187
2018-02-24,187
2018-02-25,187
2018-02-26,187
2018-02-27,179
2018-02-28,179
2018-03-01,179
2018-03-02,181
2018-03-03,181
2018-03-04,181
2018-03-05,181
2018-03-06,186
2018-03-07,186
2018-03-08,186
2018-03-09,186
2018-03-10,189
2018-03-11,189
2018-03-12,189
2018-03-13,179
2018-03-14,179
2018-03-15,179
2018-03-16,179
2018-03-17,170
2018-03-18,170
2018-03-20,170
2018-03-21,168
2018-03-23,168
2018-03-24,168
2018-03-25,171
2018-03-26,171
2018-03-27,171
2018-03-28,171
2018-03-29,166
2018-03-30,166
2018-03-31,166
2018-04-01,166
2018-04-02,168
2018-04-03,168
2018-04-04,168
2018-04-05,168
2018-04-06,170
2018-04-07,170
2018-04-08,170
2018-04-09,170
2018-04-10,163
2018-04-11,163
2018-04-12,163
2018-04-13,163
2018-04-14,156
2018-04-15,156
2018-04-16,156
2018-04-17,158
2018-04-18,158
2018-04-19,158
2018-04-20,158
2018-04-21,158
2018-04-22,160
2018-04-23,160
2018-04-24,160
2018-04-25,160
2018-04-26,157
2018-04-27,157
2018-04-28,157
2018-04-29,163
2018-04-30,163
2018-05-01,163
2018-05-02,163
2018-05-03,161
2018-05-04,161
2018-05-05,161
2018-05-07,162
2018-05-08,162
2018-05-09,162
2018-05-10,162
2018-05-11,154
2018-05-12,154
2018-05-13,154
2018-05-14,154
2018-05-15,157
2018-05-16,157
2018-05-17,157
2018-05-18,157
2018-05-19,161
2018-05-20,161
2018-05-21,161
2018-05-22,161
2018-05-23,165
2018-05-24,165
2018-05-25,165
2018-05-26,165
2018-05-27,171
2018-05-28,171
2018-05-29,171
2018-05-30,171
2018-05-31,163
2018-06-01,163
2018-06-02,163
2018-06-03,163
2018-06-04,165
2018-06-05,165
2018-06-06,165
2018-06-07,165
2018-06-08,169
2018-06-09,169
2018-06-10,169
2018-06-11,169
2018-06-12,162
2018-06-13,162
2018-06-14,162
2018-06-15,162
2018-06-16,166
2018-06-17,166
2018-06-18,166
2018-06-19,166
2018-06-20,166
2018-06-21,167
2018-06-22,167
2018-06-23,167
2018-06-24,167
2018-06-25,164
2018-06-26,164
2018-06-27,164
2018-06-28,164
2018-06-29,164
2018-06-30,164
2018-07-01,164
2018-07-02,164
2018-07-03,173
2018-07-04,173
2018-07-05,173
2018-07-06,173
2018-07-07,178
2018-07-08,178
2018-07-09,178
2018-07-10,178
2018-07-11,177
2018-07-12,177
2018-07-13,177
2018-07-14,173
2018-07-15,173
2018-07-16,173
2018-07-17,173
2018-07-18,176
2018-07-19,176
2018-07-20,176
2018-07-21,176
2018-07-22,178
2018-07-23,178
2018-07-24,178
2018-07-25,172
2018-07-26,172
2018-07-27,172
2018-07-28,172
2018-07-29,170
2018-07-30,170
2018-07-31,170
2018-08-01,170
2018-08-02,169
2018-08-03,169
2018-08-04,169
2018-08-05,172
2018-08-06,172
2018-08-07,172
2018-08-08,175
2018-08-09,175
2018-08-10,175
2018-08-11,175
2018-08-12,175
2018-08-14,175
2018-08-16,175
2018-08-17,175
2018-08-18,175
2018-08-19,171
2018-08-20,171
2018-08-21,171
2018-08-22,165
2018-08-23,165
2018-08-24,165
2018-08-25,166
2018-08-26,166
2018-08-27,166
2018-08-28,164
2018-08-29,164
2018-08-30,164
2018-08-31,168
2018-09-01,168
2018-09-02,168
2018-09-03,162
2018-09-04,162
2018-09-05,162
2018-09-06,161
2018-09-07,161
2018-09-08,161
2018-09-09,159
2018-09-10,159
2018-09-11,159
2018-09-12,159
2018-09-13,155
2018-09-14,155
2018-09-15,155
2018-09-16,150
2018-09-17,150
2018-09-18,150
2018-09-19,148
2018-09-20,148
2018-09-21,148
2018-09-22,150
2018-09-23,150
2018-09-24,150
2018-09-25,147
2018-09-26,147
2018-09-27,147
2018-09-28,154
2018-09-29,154
2018-09-30,154
2018-10-01,162
2018-10-02,162
2018-10-03,162
2018-10-04,171
2018-10-05,171
2018-10-06,171
2018-10-07,180
2018-10-08,180
2018-10-09,180
2018-10-10,189
2018-10-11,189
2018-10-12,189
2018-10-13,199
2018-10-14,199
2018-10-15,199
2018-10-16,207
2018-10-17,207
2018-10-18,207
2018-10-19,210
2018-10-20,210
2018-10-21,210
2018-10-22,203
2018-10-23,203
2018-10-24,203
2018-10-25,203
2018-10-26,210
2018-10-27,210
2018-10-28,213
2018-10-29,213
2018-10-30,213
2018-10-31,224
2018-11-01,224
2018-11-03,226
2018-11-04,226
2018-11-05,218
2018-11-06,218
2018-11-07,218
2018-11-08,213
2018-11-09,213
2018-11-10,203
2018-11-11,203
2018-11-12,205
2018-11-13,205
2018-11-14,205
2018-11-15,208
2018-11-16,208
2018-11-17,201
2018-11-18,201
2018-11-19,201
2018-11-20,204
2018-11-21,204
2018-11-22,213
2018-11-23,213
2018-11-24,223
2018-11-25,223
2018-11-26,225
2018-11-27,225
2018-11-28,228
2018-11-29,228
2018-12-01,224
2018-12-02,224
2018-12-03,224
2018-12-04,214
2018-12-05,214
2018-12-07,223
2018-12-09,228
2018-12-10,226
2018-12-11,226
2018-12-12,224
2018-12-13,224
2018-12-14,216
2018-12-15,216
2018-12-16,208
2018-12-17,208
2018-12-18,207
2018-12-19,207
2018-12-20,210
2018-12-21,210
2018-12-22,217
2018-12-23,217
2018-12-24,223
2018-12-25,223
2018-12-26,223
2018-12-27,227
2018-12-28,227
2018-12-29,226
2018-12-30,226
2018-12-31,214
2019-01-01,214
2019-01-02,215
2019-01-03,215
2019-01-04,211
2019-01-05,211
2019-01-06,200
2019-01-08,194
2019-01-10,184
2019-01-11,184
2019-01-12,175
2019-01-13,175
2019-01-14,168
2019-01-15,168
2019-01-16,160
2019-01-17,160
2019-01-18,152
2019-01-19,152
2019-01-20,144
2019-01-21,144
2019-01-22,143
2019-01-23,143
2019-01-24,138
2019-01-25,138
2019-01-26,137
2019-01-27,137
2019-01-28,130
2019-01-29,130
2019-01-30,124
2019-01-31,124
2019-02-01,127
2019-02-02,127
2019-02-03,134
2019-02-04,134
2019-02-05,140
2019-02-06,140
2019-02-07,147
2019-02-08,147
2019-02-09,155
2019-02-10,155
2019-02-11,163
2019-02-12,163
2019-02-13,169
2019-02-14,169
2019-02-15,169
2019-02-16,175
2019-02-17,175
2019-02-18,167
2019-02-19,167
2019-02-20,165
2019-02-21,165
2019-02-22,171
2019-02-23,171
2019-02-24,168
2019-02-25,168
2019-02-26,162
2019-02-27,162
2019-02-28,162
2019-03-01,162
2019-03-02,168
2019-03-03,168
2019-03-04,172
2019-03-05,172
2019-03-06,181
2019-03-07,181
2019-03-08,181
2019-03-09,191
2019-03-10,191
2019-03-11,201
2019-03-12,201
2019-03-13,210
2019-03-14,210
2019-03-15,210
2019-03-16,221
2019-03-17,221
2019-03-18,232
2019-03-19,232
2019-03-20,244
2019-03-21,244
2019-03-22,244
2019-03-23,257
2019-03-24,257
2019-03-25,262
2019-03-26,262
2019-03-27,262
2019-03-28,261
2019-03-29,261
2019-03-30,261
2019-03-31,266
2019-04-01,266
2019-04-02,266
2019-04-03,274
2019-04-04,274
2019-04-05,261
2019-04-06,261
2019-04-07,261
2019-04-08,253
2019-04-09,253
2019-04-10,253
2019-04-11,244
2019-04-12,239
2019-04-13,239
2019-04-14,244
2019-04-15,244
2019-04-16,257
2019-04-17,257
2019-04-18,265
2019-04-19,265
2019-04-20,266
2019-04-21,266
2019-04-22,272
2019-04-23,272
2019-04-24,267
2019-04-25,267
2019-04-26,279
2019-04-27,279
2019-04-28,292
2019-04-29,292
2019-04-30,298
2019-05-01,298
2019-05-02,298
2019-05-03,290
2019-05-04,290
2019-05-05,288
2019-05-06,288
2019-05-07,299
2019-05-08,299
2019-05-09,299
2019-05-10,304
2019-05-11,304
2019-05-12,294
2019-05-13,294
2019-05-14,280
2019-05-15,280
2019-05-16,280
2019-05-17,285
2019-05-18,285
2019-05-19,270
2019-05-20,270
2019-05-21,262
2019-05-22,262
2019-05-23,250
2019-05-24,250
2019-05-25,243
2019-05-26,243
2019-05-27,242
2019-05-28,242
2019-05-29,229
2019-05-30,229
2019-05-31,229
2019-06-01,221
2019-06-02,221
2019-06-03,221
2019-06-04,222
2019-06-05,222
2019-06-06,229
2019-06-07,229
2019-06-08,229
2019-06-09,229
2019-06-10,229
2019-06-11,235
2019-06-12,235
2019-06-13,233
2019-06-14,233
2019-06-15,233
2019-06-16,235
2019-06-17,235
2019-06-18,235
2019-06-19,232
2019-06-20,232
2019-06-21,242
2019-06-22,242
2019-06-23,254
2019-06-24,254
2019-06-25,254
2019-06-26,267
2019-06-27,267
2019-06-28,268
2019-06-29,268
2019-06-30,258
2019-07-01,258
2019-07-02,258
2019-07-03,246
2019-07-04,246
2019-07-05,246
2019-07-06,242
2019-07-07,242
2019-07-08,242
2019-07-09,238
2019-07-10,238
2019-07-11,238
2019-07-12,227
2019-07-13,227
2019-07-14,217
2019-07-15,217
2019-07-16,217
2019-07-17,208
2019-07-18,208
2019-07-19,208
2019-07-20,198
2019-07-21,198
2019-07-22,193
2019-07-23,193
2019-07-24,193
2019-07-25,191
2019-07-26,191
2019-07-27,191
2019-07-28,198
2019-07-29,198
2019-07-30,204
2019-07-31,204
2019-08-01,204
2019-08-02,211
2019-08-03,211
2019-08-04,211
2019-08-05,222
2019-08-06,222
2019-08-07,232
2019-08-08,232
2019-08-09,232
2019-08-10,225
2019-08-11,225
2019-08-12,225
2019-08-13,213
2019-08-14,213
2019-08-15,204
2019-08-16,204
2019-08-17,201
2019-08-18,201
2019-08-19,198
2019-08-20,198
2019-08-21,190
2019-08-22,190
2019-08-23,180
2019-08-24,180
2019-08-24,180
2019-08-25,175
2019-08-25,175
2019-08-26,175
2019-08-27,175
