date_obj,Combat%20potion%20set price
2015-10-07,1506
2015-10-08,1506
2015-10-09,1506
2015-10-10,1506
2015-10-11,1506
2015-10-12,1506
2015-10-13,1506
2015-10-14,1506
2015-10-15,1506
2015-10-16,1506
2015-10-17,1506
2015-10-18,1506
2015-10-19,1506
2015-10-20,1506
2015-10-22,1506
2015-10-23,1506
2015-10-24,1506
2015-10-25,1506
2015-10-26,1506
2015-10-27,1506
2015-10-29,1506
2015-10-30,1506
2015-10-31,1506
2015-11-01,1506
2015-11-02,1506
2015-11-03,1506
2015-11-04,1506
2015-11-05,1539
2015-11-06,1539
2015-11-07,1539
2015-11-08,1539
2015-11-09,1539
2015-11-10,1539
2015-11-11,1539
2015-11-12,1539
2015-11-13,1539
2015-11-14,1539
2015-11-15,1539
2015-11-16,1539
2015-11-17,1539
2015-11-18,1539
2015-11-19,1539
2015-11-20,1539
2015-11-21,1539
2015-11-22,1539
2015-11-23,1539
2015-11-24,1539
2015-11-25,1539
2015-11-26,1539
2015-11-27,1539
2015-11-28,1539
2015-11-29,1539
2015-11-30,1539
2015-12-01,1539
2015-12-02,1539
2015-12-03,1539
2015-12-04,1539
2015-12-05,1539
2015-12-06,1539
2015-12-07,1539
2015-12-08,1539
2015-12-09,1539
2015-12-10,1602
2015-12-11,1602
2015-12-12,1602
2015-12-13,1602
2015-12-14,1602
2015-12-15,1602
2015-12-16,1602
2015-12-17,1602
2015-12-18,1602
2015-12-19,1602
2015-12-20,1602
2015-12-21,1602
2015-12-22,1602
2015-12-23,1602
2015-12-24,1602
2015-12-25,1602
2015-12-26,1602
2015-12-27,1602
2015-12-28,1602
2015-12-29,1602
2015-12-30,1602
2015-12-31,1602
2016-01-01,1602
2016-01-02,1602
2016-01-03,1602
2016-01-04,1602
2016-01-05,1602
2016-01-06,1602
2016-01-07,1602
2016-01-08,1630
2016-01-09,1630
2016-01-10,1630
2016-01-11,1630
2016-01-12,1630
2016-01-13,1630
2016-01-14,1630
2016-01-15,1630
2016-01-16,1630
2016-01-17,1630
2016-01-18,1630
2016-01-19,1630
2016-01-20,1630
2016-01-21,1630
2016-01-22,1630
2016-01-23,1630
2016-01-24,1630
2016-01-25,1630
2016-01-26,1630
2016-01-27,1630
2016-01-28,1630
2016-01-29,1630
2016-01-30,1630
2016-01-31,1630
2016-02-01,1630
2016-02-02,1630
2016-02-03,1658
2016-02-04,1658
2016-02-05,1658
2016-02-06,1658
2016-02-07,1658
2016-02-08,1658
2016-02-09,1658
2016-02-10,1658
2016-02-11,1658
2016-02-12,1658
2016-02-13,1658
2016-02-14,1658
2016-02-15,1658
2016-02-16,1658
2016-02-17,1658
2016-02-18,1658
2016-02-19,1658
2016-02-20,1658
2016-02-21,1658
2016-02-22,1658
2016-02-23,1658
2016-02-24,1658
2016-02-25,1658
2016-02-26,1658
2016-02-27,1658
2016-02-28,1658
2016-02-29,1658
2016-03-01,1658
2016-03-02,1604
2016-03-03,1604
2016-03-04,1604
2016-03-05,1604
2016-03-06,1604
2016-03-07,1604
2016-03-08,1604
2016-03-09,1604
2016-03-10,1604
2016-03-11,1604
2016-03-12,1604
2016-03-13,1604
2016-03-14,1604
2016-03-15,1604
2016-03-16,1604
2016-03-17,1604
2016-03-18,1604
2016-03-19,1604
2016-03-20,1604
2016-03-21,1604
2016-03-22,1604
2016-03-23,1604
2016-03-24,1604
2016-03-25,1604
2016-03-26,1604
2016-03-27,1604
2016-03-28,1604
2016-03-29,1604
2016-03-30,1604
2016-03-31,1578
2016-04-01,1578
2016-04-02,1578
2016-04-03,1578
2016-04-04,1578
2016-04-05,1578
2016-04-06,1578
2016-04-07,1578
2016-04-08,1578
2016-04-09,1578
2016-04-10,1578
2016-04-11,1578
2016-04-12,1578
2016-04-13,1578
2016-04-14,1578
2016-04-15,1578
2016-04-16,1578
2016-04-17,1578
2016-04-18,1578
2016-04-19,1578
2016-04-20,1578
2016-04-21,1578
2016-04-22,1578
2016-04-23,1578
2016-04-24,1578
2016-04-25,1578
2016-04-26,1578
2016-04-27,1578
2016-04-28,1578
2016-04-29,1578
2016-04-30,1578
2016-05-01,1578
2016-05-02,1557
2016-05-03,1557
2016-05-04,1557
2016-05-05,1557
2016-05-06,1557
2016-05-07,1557
2016-05-08,1557
2016-05-09,1557
2016-05-10,1557
2016-05-11,1557
2016-05-12,1557
2016-05-13,1557
2016-05-14,1557
2016-05-15,1557
2016-05-16,1557
2016-05-17,1557
2016-05-18,1557
2016-05-19,1557
2016-05-22,1557
2016-05-23,1557
2016-05-24,1557
2016-05-25,1557
2016-05-26,1557
2016-05-27,1590
2016-05-28,1590
2016-05-29,1590
2016-05-30,1590
2016-05-31,1590
2016-06-01,1590
2016-06-02,1590
2016-06-03,1590
2016-06-04,1590
2016-06-05,1590
2016-06-06,1590
2016-06-07,1590
2016-06-08,1590
2016-06-09,1590
2016-06-10,1590
2016-06-11,1590
2016-06-12,1590
2016-06-13,1590
2016-06-14,1590
2016-06-15,1590
2016-06-16,1590
2016-06-17,1590
2016-06-18,1590
2016-06-19,1590
2016-06-20,1590
2016-06-21,1590
2016-06-22,1590
2016-06-23,1590
2016-06-24,1590
2016-06-25,1590
2016-06-26,1553
2016-06-27,1553
2016-06-28,1553
2016-06-29,1553
2016-06-30,1553
2016-07-01,1553
2016-07-02,1553
2016-07-03,1553
2016-07-04,1553
2016-07-05,1553
2016-07-06,1553
2016-07-07,1553
2016-07-08,1553
2016-07-09,1553
2016-07-10,1553
2016-07-11,1553
2016-07-12,1553
2016-07-13,1553
2016-07-14,1553
2016-07-15,1553
2016-07-16,1553
2016-07-17,1553
2016-07-18,1553
2016-07-23,1553
2016-07-24,1553
2016-07-25,1505
2016-07-26,1505
2016-07-27,1505
2016-07-28,1505
2016-07-29,1505
2016-07-30,1505
2016-07-31,1505
2016-08-01,1505
2016-08-02,1505
2016-08-03,1505
2016-08-04,1505
2016-08-05,1505
2016-08-06,1505
2016-08-07,1505
2016-08-08,1505
2016-08-09,1505
2016-08-10,1505
2016-08-11,1505
2016-08-12,1505
2016-08-13,1505
2016-08-14,1505
2016-08-15,1505
2016-08-16,1505
2016-08-17,1505
2016-08-18,1505
2016-08-19,1505
2016-08-20,1505
2016-08-21,1505
2016-08-22,1505
2016-08-23,1505
2016-08-24,1505
2016-08-25,1505
2016-08-26,1505
2016-08-28,1505
2016-08-31,1479
2016-09-01,1479
2016-09-02,1479
2016-09-03,1479
2016-09-04,1479
2016-09-05,1479
2016-09-06,1479
2016-09-07,1479
2016-09-08,1479
2016-09-09,1479
2016-09-10,1479
2016-09-11,1479
2016-09-12,1479
2016-09-13,1479
2016-09-14,1479
2016-09-15,1479
2016-09-16,1479
2016-09-17,1479
2016-09-18,1479
2016-09-19,1479
2016-09-20,1479
2016-09-21,1479
2016-09-22,1479
2016-09-23,1479
2016-09-24,1479
2016-09-25,1479
2016-09-26,1479
2016-09-27,1479
2016-09-28,1479
2016-09-29,1479
2016-09-30,1479
2016-10-01,1479
2016-10-02,1479
2016-10-03,1479
2016-10-04,1479
2016-10-05,1479
2016-10-06,1479
2016-10-07,1479
2016-10-08,1479
2016-10-09,1479
2016-10-10,1479
2016-10-11,1479
2016-10-12,1501
2016-10-13,1501
2016-10-14,1501
2016-10-15,1501
2016-10-16,1501
2016-10-17,1501
2016-10-18,1501
2016-10-19,1501
2016-10-20,1501
2016-10-21,1501
2016-10-22,1501
2016-10-23,1501
2016-10-24,1501
2016-10-25,1501
2016-10-26,1501
2016-10-27,1501
2016-10-28,1501
2016-10-29,1501
2016-10-30,1501
2016-10-31,1501
2016-11-01,1501
2016-11-02,1501
2016-11-03,1501
2016-11-04,1501
2016-11-05,1501
2016-11-06,1501
2016-11-07,1501
2016-11-08,1501
2016-11-09,1501
2016-11-10,1501
2016-11-11,1501
2016-11-12,1501
2016-11-13,1501
2016-11-14,1501
2016-11-15,1501
2016-12-07,1483
2016-12-08,1483
2016-12-09,1483
2016-12-10,1483
2016-12-11,1483
2016-12-12,1483
2016-12-13,1483
2016-12-14,1483
2016-12-15,1483
2016-12-16,1483
2016-12-17,1483
2016-12-18,1483
2016-12-19,1483
2016-12-20,1483
2016-12-21,1483
2016-12-22,1483
2016-12-23,1483
2016-12-24,1483
2016-12-25,1483
2016-12-26,1483
2016-12-27,1480
2016-12-28,1480
2016-12-29,1480
2016-12-30,1480
2016-12-31,1480
2017-01-01,1480
2017-01-02,1480
2017-01-03,1480
2017-01-04,1480
2017-01-05,1480
2017-01-06,1480
2017-01-07,1480
2017-01-08,1480
2017-01-09,1480
2017-01-10,1480
2017-01-11,1480
2017-01-12,1480
2017-01-13,1480
2017-01-14,1480
2017-01-15,1480
2017-01-16,1480
2017-01-17,1480
2017-01-18,1480
2017-01-19,1480
2017-01-20,1480
2017-01-21,1480
2017-01-22,1480
2017-01-23,1480
2017-01-27,1480
2017-01-28,1480
2017-01-29,1442
2017-01-30,1442
2017-01-31,1442
2017-02-01,1442
2017-02-02,1442
2017-02-03,1442
2017-02-04,1442
2017-02-05,1442
2017-02-06,1442
2017-02-07,1442
2017-02-08,1442
2017-02-09,1442
2017-02-10,1442
2017-02-11,1442
2017-02-12,1442
2017-02-13,1442
2017-02-14,1442
2017-02-15,1442
2017-02-16,1442
2017-02-18,1442
2017-02-19,1442
2017-02-20,1426
2017-02-21,1426
2017-02-22,1426
2017-02-23,1426
2017-02-24,1426
2017-02-25,1426
2017-02-26,1426
2017-02-27,1426
2017-02-28,1426
2017-03-01,1426
2017-03-02,1426
2017-03-03,1426
2017-03-04,1426
2017-03-05,1426
2017-03-06,1426
2017-03-07,1426
2017-03-08,1426
2017-03-09,1426
2017-03-10,1426
2017-03-11,1426
2017-03-12,1426
2017-03-13,1426
2017-03-14,1426
2017-03-15,1426
2017-03-16,1426
2017-03-17,1426
2017-03-18,1400
2017-03-19,1400
2017-03-20,1400
2017-03-21,1400
2017-03-22,1400
2017-03-23,1400
2017-03-24,1400
2017-03-25,1400
2017-03-26,1400
2017-03-27,1400
2017-03-28,1400
2017-03-29,1400
2017-03-30,1400
2017-03-31,1400
2017-04-01,1400
2017-04-02,1400
2017-04-03,1400
2017-04-04,1400
2017-04-12,1400
2017-04-13,1400
2017-04-14,1400
2017-04-15,1400
2017-04-16,1400
2017-04-17,1400
2017-04-18,1400
2017-04-19,1400
2017-04-20,1400
2017-04-21,1400
2017-04-22,1376
2017-04-23,1376
2017-04-24,1376
2017-04-25,1376
2017-04-26,1376
2017-04-27,1376
2017-04-28,1376
2017-04-29,1376
2017-04-30,1376
2017-05-01,1376
2017-05-02,1376
2017-05-03,1376
2017-05-04,1376
2017-05-05,1376
2017-05-06,1376
2017-05-07,1376
2017-05-08,1376
2017-05-09,1376
2017-05-10,1376
2017-05-11,1376
2017-05-12,1376
2017-05-13,1376
2017-05-14,1376
2017-05-15,1376
2017-05-16,1376
2017-05-17,1376
2017-05-18,1376
2017-05-19,1376
2017-05-20,1376
2017-05-21,1376
2017-05-22,1376
2017-05-23,1376
2017-05-24,1376
2017-05-25,1376
2017-05-26,1376
2017-05-27,1376
2017-05-28,1376
2017-05-29,1376
2017-05-30,1376
2017-05-31,1352
2017-06-01,1352
2017-06-02,1352
2017-06-03,1352
2017-06-04,1352
2017-06-05,1352
2017-06-06,1352
2017-06-07,1352
2017-06-08,1352
2017-06-09,1352
2017-06-10,1352
2017-06-11,1352
2017-06-12,1352
2017-06-13,1352
2017-06-14,1352
2017-06-15,1352
2017-06-16,1352
2017-06-17,1352
2017-06-18,1352
2017-06-19,1352
2017-06-20,1352
2017-06-21,1352
2017-06-22,1352
2017-06-23,1352
2017-06-24,1352
2017-06-25,1352
2017-06-26,1352
2017-06-27,1352
2017-06-28,1352
2017-06-29,1352
2017-06-30,1352
2017-07-01,1352
2017-07-02,1352
2017-07-03,1352
2017-07-04,1352
2017-07-05,1352
2017-07-06,1352
2017-07-07,1352
2017-07-08,1352
2017-07-13,1323
2017-07-14,1323
2017-07-15,1323
2017-07-16,1323
2017-07-17,1323
2017-07-18,1323
2017-07-19,1323
2017-07-20,1323
2017-07-21,1323
2017-07-22,1323
2017-07-23,1323
2017-07-24,1323
2017-07-25,1323
2017-07-26,1323
2017-07-27,1323
2017-07-28,1323
2017-07-29,1323
2017-07-30,1323
2017-07-31,1323
2017-08-01,1323
2017-08-02,1323
2017-08-03,1323
2017-08-04,1323
2017-08-05,1323
2017-08-06,1323
2017-08-09,1323
2017-08-10,1323
2017-08-11,1323
2017-08-12,1323
2017-08-13,1323
2017-08-14,1288
2017-08-15,1288
2017-08-16,1288
2017-08-17,1288
2017-08-18,1288
2017-08-19,1288
2017-08-20,1288
2017-08-21,1288
2017-08-22,1288
2017-08-23,1288
2017-08-24,1288
2017-08-25,1288
2017-08-26,1288
2017-08-27,1288
2017-08-28,1288
2017-08-29,1288
2017-08-30,1288
2017-08-31,1288
2017-09-01,1288
2017-09-03,1288
2017-09-04,1288
2017-09-05,1288
2017-09-06,1288
2017-09-07,1288
2017-09-08,1288
2017-09-09,1288
2017-09-10,1288
2017-09-11,1288
2017-09-12,1288
2017-09-13,1288
2017-09-14,1288
2017-09-15,1288
2017-09-16,1288
2017-09-17,1288
2017-09-18,1288
2017-09-19,1288
2017-09-20,1263
2017-09-21,1263
2017-09-22,1263
2017-09-23,1263
2017-09-24,1263
2017-09-25,1263
2017-09-26,1263
2017-09-27,1263
2017-09-28,1263
2017-09-29,1263
2017-09-30,1263
2017-10-01,1263
2017-10-02,1263
2017-10-03,1263
2017-10-04,1263
2017-10-05,1263
2017-10-06,1263
2017-10-07,1263
2017-10-08,1263
2017-10-09,1263
2017-10-10,1263
2017-10-11,1263
2017-10-12,1263
2017-10-13,1263
2017-10-14,1263
2017-10-15,1263
2017-10-16,1263
2017-10-17,1263
2017-10-18,1263
2017-10-19,1263
2017-10-20,1263
2017-10-21,1263
2017-10-22,1263
2017-10-23,1263
2017-10-24,1263
2017-10-25,1263
2017-10-26,1263
2017-10-27,1202
2017-10-28,1202
2017-10-29,1202
2017-10-30,1202
2017-10-31,1202
2017-11-01,1202
2017-11-02,1202
2017-11-03,1202
2017-11-04,1202
2017-11-05,1202
2017-11-06,1202
2017-11-07,1202
2017-11-08,1202
2017-11-09,1202
2017-11-10,1202
2017-11-11,1202
2017-11-12,1202
2017-11-13,1202
2017-11-14,1202
2017-11-15,1202
2017-11-16,1202
2017-11-17,1202
2017-11-18,1202
2017-11-19,1202
2017-11-20,1202
2017-11-21,1202
2017-11-22,1202
2017-11-23,1202
2017-11-24,1202
2017-11-25,1202
2017-11-26,1202
2017-11-27,1202
2017-11-28,1142
2017-11-29,1142
2017-11-30,1142
2017-12-01,1142
2017-12-02,1142
2017-12-03,1142
2017-12-04,1142
2017-12-05,1142
2017-12-06,1142
2017-12-07,1142
2017-12-08,1142
2017-12-09,1142
2017-12-10,1142
2017-12-11,1142
2017-12-12,1142
2017-12-13,1142
2017-12-14,1142
2017-12-15,1142
2017-12-16,1142
2017-12-17,1142
2017-12-18,1142
2017-12-19,1142
2017-12-20,1142
2017-12-21,1142
2017-12-22,1142
2017-12-23,1142
2017-12-24,1142
2017-12-25,1142
2017-12-26,1142
2017-12-27,1142
2017-12-28,1142
2017-12-29,1142
2017-12-30,1142
2017-12-31,1142
2018-01-01,1142
2018-01-02,1142
2018-01-03,1095
2018-01-04,1095
2018-01-05,1095
2018-01-06,1095
2018-01-07,1095
2018-01-08,1095
2018-01-09,1095
2018-01-10,1095
2018-01-11,1095
2018-01-12,1095
2018-01-13,1095
2018-01-14,1095
2018-01-15,1095
2018-01-16,1095
2018-01-17,1095
2018-01-18,1095
2018-01-19,1095
2018-01-20,1095
2018-01-21,1095
2018-01-22,1095
2018-01-23,1095
2018-01-24,1087
2018-01-25,1087
2018-01-26,1087
2018-01-27,1087
2018-01-28,1087
2018-01-29,1087
2018-01-30,1087
2018-01-31,1087
2018-02-01,1087
2018-02-02,1087
2018-02-03,1087
2018-02-04,1087
2018-02-05,1087
2018-02-06,1087
2018-02-07,1087
2018-02-08,1087
2018-02-09,1087
2018-02-10,1087
2018-02-11,1087
2018-02-12,1087
2018-02-13,1088
2018-02-14,1088
2018-02-15,1088
2018-02-16,1088
2018-02-17,1088
2018-02-18,1088
2018-02-19,1088
2018-02-20,1088
2018-02-21,1088
2018-02-22,1088
2018-02-23,1088
2018-02-24,1088
2018-02-25,1088
2018-02-26,1088
2018-02-27,1088
2018-02-28,1088
2018-03-01,1088
2018-03-02,1088
2018-03-03,1088
2018-03-04,1088
2018-03-05,1088
2018-03-06,1088
2018-03-07,1095
2018-03-08,1095
2018-03-09,1095
2018-03-10,1095
2018-03-11,1095
2018-03-12,1095
2018-03-13,1095
2018-03-14,1095
2018-03-15,1095
2018-03-16,1095
2018-03-17,1095
2018-03-18,1095
2018-03-19,1095
2018-03-20,1095
2018-03-21,1095
2018-03-23,1095
2018-03-24,1095
2018-03-25,1095
2018-03-26,1095
2018-03-27,1095
2018-03-28,1095
2018-03-29,1095
2018-03-30,1077
2018-03-31,1077
2018-04-02,1077
2018-04-03,1077
2018-04-04,1077
2018-04-05,1077
2018-04-06,1077
2018-04-07,1077
2018-04-08,1077
2018-04-09,1077
2018-04-10,1077
2018-04-11,1077
2018-04-12,1077
2018-04-13,1077
2018-04-14,1077
2018-04-15,1077
2018-04-16,1077
2018-04-17,1077
2018-04-18,1077
2018-04-19,1077
2018-04-20,1077
2018-04-21,1077
2018-04-22,1077
2018-04-23,1077
2018-04-24,1054
2018-04-25,1054
2018-04-26,1054
2018-04-27,1054
2018-04-28,1054
2018-04-29,1054
2018-04-30,1054
2018-05-01,1054
2018-05-03,1054
2018-05-04,1054
2018-05-05,1054
2018-05-07,1054
2018-05-08,1054
2018-05-09,1054
2018-05-10,1054
2018-05-11,1054
2018-05-12,1054
2018-05-13,1054
2018-05-14,1054
2018-05-15,1054
2018-05-16,1054
2018-05-17,1054
2018-05-18,1054
2018-05-19,1072
2018-05-20,1072
2018-05-21,1072
2018-05-22,1072
2018-05-23,1072
2018-05-24,1072
2018-05-25,1072
2018-05-26,1072
2018-05-27,1072
2018-05-28,1072
2018-05-29,1072
2018-05-30,1072
2018-05-31,1072
2018-06-01,1072
2018-06-02,1072
2018-06-03,1072
2018-06-04,1072
2018-06-05,1072
2018-06-06,1072
2018-06-07,1072
2018-06-08,1034
2018-06-09,1034
2018-06-10,1034
2018-06-11,1034
2018-06-12,1034
2018-06-13,1034
2018-06-14,1034
2018-06-15,1034
2018-06-16,1034
2018-06-17,1034
2018-06-18,1034
2018-06-19,1034
2018-06-20,1034
2018-06-21,1034
2018-06-22,1034
2018-06-23,1034
2018-06-24,1034
2018-06-25,1034
2018-06-26,1034
2018-06-27,1034
2018-06-28,1034
2018-06-29,1034
2018-06-30,1034
2018-07-01,1034
2018-07-02,995
2018-07-03,995
2018-07-04,995
2018-07-05,995
2018-07-06,995
2018-07-07,995
2018-07-08,995
2018-07-09,995
2018-07-10,995
2018-07-11,995
2018-07-12,995
2018-07-13,995
2018-07-14,995
2018-07-15,995
2018-07-16,995
2018-07-17,995
2018-07-18,995
2018-07-19,995
2018-07-20,995
2018-07-21,995
2018-07-22,995
2018-07-23,995
2018-07-24,995
2018-07-25,995
2018-07-26,995
2018-07-27,995
2018-07-28,995
2018-07-29,995
2018-07-30,995
2018-07-31,995
2018-08-01,997
2018-08-02,997
2018-08-03,997
2018-08-04,997
2018-08-05,997
2018-08-06,997
2018-08-07,997
2018-08-08,997
2018-08-09,997
2018-08-10,997
2018-08-11,997
2018-08-12,997
2018-08-14,1013
2018-08-16,1013
2018-08-17,1013
2018-08-18,1013
2018-08-19,1013
2018-08-20,1013
2018-08-21,1013
2018-08-22,1013
2018-08-23,1013
2018-08-24,1013
2018-08-25,1013
2018-08-26,1013
2018-08-27,1013
2018-08-28,1013
2018-08-29,1013
2018-08-30,1018
2018-08-31,1018
2018-09-01,1018
2018-09-02,1018
2018-09-03,1018
2018-09-04,1018
2018-09-05,1018
2018-09-06,1018
2018-09-07,1018
2018-09-08,1018
2018-09-09,1018
2018-09-10,1018
2018-09-11,1018
2018-09-12,1018
2018-09-13,1018
2018-09-14,1018
2018-09-15,1034
2018-09-16,1034
2018-09-17,1034
2018-09-18,1034
2018-09-19,1034
2018-09-20,1034
2018-09-21,1034
2018-09-22,1034
2018-09-23,1034
2018-09-24,1034
2018-09-25,1034
2018-09-26,1034
2018-09-27,1034
2018-09-28,1034
2018-09-29,1049
2018-09-30,1049
2018-10-01,1049
2018-10-02,1049
2018-10-03,1049
2018-10-04,1049
2018-10-05,1049
2018-10-06,1049
2018-10-07,1049
2018-10-08,1049
2018-10-09,1049
2018-10-10,1049
2018-10-11,1049
2018-10-12,1049
2018-10-13,1049
2018-10-14,1049
2018-10-15,1077
2018-10-16,1077
2018-10-17,1077
2018-10-18,1077
2018-10-19,1077
2018-10-20,1077
2018-10-21,1077
2018-10-22,1077
2018-10-23,1077
2018-10-24,1077
2018-10-25,1077
2018-10-26,1077
2018-10-27,1077
2018-10-28,1077
2018-10-29,1077
2018-10-30,1077
2018-10-31,1077
2018-11-01,1102
2018-11-03,1102
2018-11-04,1102
2018-11-05,1102
2018-11-06,1102
2018-11-07,1102
2018-11-08,1102
2018-11-09,1102
2018-11-10,1121
2018-11-11,1121
2018-11-12,1121
2018-11-13,1121
2018-11-14,1121
2018-11-15,1121
2018-11-16,1121
2018-11-17,1121
2018-11-18,1126
2018-11-19,1126
2018-11-20,1126
2018-11-21,1126
2018-11-22,1126
2018-11-23,1126
2018-11-24,1126
2018-11-25,1133
2018-11-26,1133
2018-11-27,1133
2018-11-28,1133
2018-11-29,1133
2018-12-01,1133
2018-12-02,1119
2018-12-03,1119
2018-12-04,1119
2018-12-05,1119
2018-12-07,1119
2018-12-09,1119
2018-12-10,1119
2018-12-11,1130
2018-12-12,1130
2018-12-13,1130
2018-12-14,1130
2018-12-15,1130
2018-12-16,1130
2018-12-17,1130
2018-12-18,1130
2018-12-19,1095
2018-12-20,1095
2018-12-21,1095
2018-12-22,1095
2018-12-23,1095
2018-12-24,1095
2018-12-25,1095
2018-12-26,1052
2018-12-27,1052
2018-12-28,1052
2018-12-29,1052
2018-12-30,1052
2018-12-31,1052
2019-01-01,1052
2019-01-02,1052
2019-01-03,1011
2019-01-04,1011
2019-01-05,1011
2019-01-06,1011
2019-01-08,1011
2019-01-10,1011
2019-01-11,1011
2019-01-12,965
2019-01-13,965
2019-01-14,965
2019-01-15,965
2019-01-16,965
2019-01-17,965
2019-01-18,965
2019-01-19,965
2019-01-20,965
2019-01-21,965
2019-01-22,927
2019-01-23,927
2019-01-24,927
2019-01-25,927
2019-01-26,927
2019-01-27,927
2019-01-28,927
2019-01-29,927
2019-01-30,927
2019-01-31,927
2019-02-01,936
2019-02-02,936
2019-02-03,936
2019-02-04,936
2019-02-05,936
2019-02-06,936
2019-02-07,936
2019-02-08,936
2019-02-09,936
2019-02-10,936
2019-02-11,936
2019-02-12,936
2019-02-13,890
2019-02-14,890
2019-02-15,890
2019-02-16,890
2019-02-17,890
2019-02-18,890
2019-02-19,890
2019-02-20,890
2019-02-21,890
2019-02-22,890
2019-02-23,890
2019-02-24,890
2019-02-25,890
2019-02-26,890
2019-02-27,855
2019-02-28,855
2019-03-01,855
2019-03-02,855
2019-03-03,855
2019-03-04,855
2019-03-05,855
2019-03-06,855
2019-03-07,855
2019-03-08,855
2019-03-09,834
2019-03-10,834
2019-03-11,834
2019-03-12,834
2019-03-13,834
2019-03-14,834
2019-03-15,834
2019-03-16,834
2019-03-17,834
2019-03-18,834
2019-03-19,834
2019-03-20,834
2019-03-21,806
2019-03-22,806
2019-03-23,806
2019-03-24,806
2019-03-25,806
2019-03-26,806
2019-03-27,806
2019-03-28,806
2019-03-29,806
2019-03-30,806
2019-03-31,806
2019-04-01,806
2019-04-02,806
2019-04-03,792
2019-04-04,792
2019-04-05,792
2019-04-06,792
2019-04-07,792
2019-04-08,792
2019-04-09,792
