date_obj,Treasonous%20ring price
2015-07-08,3211389
2015-07-09,3211389
2015-07-10,3211389
2015-07-11,3355881
2015-07-12,3355881
2015-07-13,3355881
2015-07-14,3355881
2015-07-15,3466967
2015-07-16,3466967
2015-07-17,3466967
2015-07-18,3466967
2015-07-19,3522534
2015-07-20,3522534
2015-07-21,3522534
2015-07-22,3346455
2015-07-23,3346455
2015-07-24,3346455
2015-07-25,3346455
2015-07-26,3184945
2015-07-27,3184945
2015-07-28,3184945
2015-07-29,3082512
2015-07-30,3082512
2015-07-31,3082512
2015-08-01,3082512
2015-08-02,2994546
2015-08-03,2994546
2015-08-04,2994546
2015-08-05,2994546
2015-08-06,3134378
2015-08-07,3134378
2015-08-08,3134378
2015-08-09,3134378
2015-08-10,3228635
2015-08-11,3228635
2015-08-12,3228635
2015-08-13,3228635
2015-08-14,3131195
2015-08-15,3131195
2015-08-16,3131195
2015-08-17,3131195
2015-08-18,2980445
2015-08-19,2980445
2015-08-20,2980445
2015-08-21,2980445
2015-08-22,2831422
2015-08-23,2831422
2015-08-24,2831422
2015-08-25,2831422
2015-08-26,2692007
2015-08-27,2692007
2015-08-28,2692007
2015-08-29,2557406
2015-08-30,2557406
2015-08-31,2557406
2015-09-01,2431392
2015-09-02,2431392
2015-09-03,2431392
2015-09-04,2431392
2015-09-05,2309822
2015-09-06,2309822
2015-09-07,2309822
2015-09-08,2198880
2015-09-09,2198880
2015-09-10,2198880
2015-09-11,2114499
2015-09-12,2114499
2015-09-13,2114499
2015-09-14,2019131
2015-09-15,2019131
