date_obj,Tangled%20toad's%20legs price
2016-01-21,578
2016-01-22,578
2016-01-23,578
2016-01-24,578
2016-01-25,578
2016-01-26,604
2016-01-27,604
2016-01-28,604
2016-01-29,604
2016-01-30,604
2016-01-31,604
2016-02-01,604
2016-02-02,604
2016-02-03,604
2016-02-04,604
2016-02-05,604
2016-02-06,604
2016-02-07,604
2016-02-08,604
2016-02-09,604
2016-02-10,604
2016-02-11,604
2016-02-12,604
2016-02-13,604
2016-02-14,604
2016-02-15,604
2016-02-16,604
2016-02-17,604
2016-02-18,604
2016-02-19,604
2016-02-20,604
2016-02-21,604
2016-02-22,604
2016-02-23,604
2016-02-24,604
2016-02-25,604
2016-02-26,604
2016-02-27,604
2016-02-28,604
2016-02-29,604
2016-03-01,628
2016-03-02,628
2016-03-03,628
2016-03-04,628
2016-03-05,628
2016-03-06,628
2016-03-07,628
2016-03-08,628
2016-03-09,628
2016-03-10,628
2016-03-11,628
2016-03-12,628
2016-03-13,628
2016-03-14,628
2016-03-15,628
2016-03-16,628
2016-03-17,628
2016-03-18,628
2016-03-19,628
2016-03-20,628
2016-03-21,628
2016-03-22,628
2016-03-23,634
2016-03-24,634
2016-03-25,634
2016-03-26,634
2016-03-27,634
2016-03-28,634
2016-03-29,634
2016-03-30,634
2016-03-31,634
2016-04-01,634
2016-04-02,634
2016-04-03,634
2016-04-04,634
2016-04-05,634
2016-04-06,634
2016-04-07,634
2016-04-08,634
2016-04-09,634
2016-04-10,634
2016-04-11,634
2016-04-12,634
2016-04-13,650
2016-04-14,650
2016-04-15,650
2016-04-16,650
2016-04-17,650
2016-04-18,650
2016-04-19,650
2016-04-20,650
2016-04-21,650
2016-04-22,650
2016-04-23,650
2016-04-24,650
2016-04-25,650
2016-04-26,650
2016-04-27,650
2016-04-28,650
2016-04-29,650
2016-04-30,650
2016-05-01,650
2016-05-02,650
2016-05-03,650
2016-05-04,650
2016-05-05,650
2016-05-06,650
2016-05-07,681
2016-05-08,681
2016-05-09,681
2016-05-10,681
2016-05-11,681
2016-05-12,681
2016-05-13,681
2016-05-14,681
2016-05-15,681
2016-05-16,681
2016-05-17,681
2016-05-18,681
2016-05-19,681
2016-05-22,681
2016-05-23,681
2016-05-24,681
2016-05-25,681
2016-05-26,681
2016-05-27,681
2016-05-28,681
2016-05-29,681
2016-05-30,681
2016-05-31,681
2016-06-01,688
2016-06-02,688
2016-06-03,688
2016-06-04,688
2016-06-05,688
2016-06-06,688
2016-06-07,688
2016-06-08,688
2016-06-09,688
2016-06-10,688
2016-06-11,688
2016-06-12,688
2016-06-13,688
2016-06-14,688
2016-06-15,688
2016-06-16,688
2016-06-17,688
2016-06-18,688
2016-06-19,688
2016-06-20,688
2016-06-21,688
2016-06-22,688
2016-06-23,713
2016-06-24,713
2016-06-25,713
2016-06-26,713
2016-06-27,713
2016-06-28,713
2016-06-29,713
2016-06-30,713
2016-07-01,713
2016-07-02,713
2016-07-03,713
2016-07-04,713
2016-07-05,713
2016-07-06,713
2016-07-07,713
2016-07-08,713
2016-07-09,713
2016-07-10,713
2016-07-11,713
2016-07-12,713
2016-07-13,713
2016-07-14,713
2016-07-15,713
2016-07-16,713
2016-07-17,713
2016-07-18,713
2016-07-24,713
2016-07-25,733
2016-07-26,733
2016-07-27,733
2016-07-28,733
2016-07-29,733
2016-07-30,733
2016-07-31,733
2016-08-01,733
2016-08-02,733
2016-08-03,733
2016-08-04,733
2016-08-05,733
2016-08-06,733
2016-08-07,733
2016-08-08,733
2016-08-09,733
2016-08-10,733
2016-08-11,733
2016-08-12,733
2016-08-13,733
2016-08-14,733
2016-08-15,733
2016-08-16,733
2016-08-17,733
2016-08-18,733
2016-08-19,733
2016-08-20,733
2016-08-21,733
2016-08-22,733
2016-08-23,733
2016-08-24,733
2016-08-25,733
2016-08-26,733
2016-08-28,752
2016-08-31,752
2016-09-01,752
2016-09-02,752
2016-09-03,752
2016-09-04,752
2016-09-05,752
2016-09-06,752
2016-09-07,752
2016-09-08,752
2016-09-09,752
2016-09-10,752
2016-09-11,752
2016-09-12,752
2016-09-13,752
2016-09-14,752
2016-09-15,752
2016-09-16,752
2016-09-17,752
2016-09-18,752
2016-09-19,752
2016-09-20,752
2016-09-21,752
2016-09-22,752
2016-09-23,752
2016-09-24,752
2016-09-25,752
2016-09-26,752
2016-09-27,752
2016-09-28,752
2016-09-29,752
2016-09-30,752
2016-10-01,752
2016-10-02,752
2016-10-03,752
2016-10-04,785
2016-10-05,785
2016-10-06,785
2016-10-07,785
2016-10-08,785
2016-10-09,785
2016-10-10,785
2016-10-11,785
2016-10-12,785
2016-10-13,785
2016-10-14,785
2016-10-15,785
2016-10-16,785
2016-10-17,785
2016-10-18,785
2016-10-19,785
2016-10-20,785
2016-10-21,785
2016-10-22,785
2016-10-23,785
2016-10-24,785
2016-10-25,785
2016-10-26,785
2016-10-27,785
2016-10-28,785
2016-10-29,785
2016-10-30,785
2016-10-31,785
2016-11-01,785
2016-11-02,785
2016-11-03,785
2016-11-04,785
2016-11-05,813
2016-11-06,813
2016-11-07,813
2016-11-08,813
2016-11-09,813
2016-11-10,813
2016-11-11,813
2016-11-12,813
2016-11-13,813
2016-11-14,813
2016-12-08,843
2016-12-09,843
2016-12-10,843
2016-12-11,843
2016-12-12,843
2016-12-13,843
2016-12-14,843
2016-12-15,843
2016-12-16,843
2016-12-17,843
2016-12-18,843
2016-12-19,843
2016-12-20,843
2016-12-21,843
2016-12-22,843
2016-12-23,843
2016-12-24,843
2016-12-25,843
2016-12-26,843
2016-12-27,843
2016-12-28,843
2016-12-29,843
2016-12-30,843
2016-12-31,843
2017-01-01,843
2017-01-02,843
2017-01-03,843
2017-01-04,843
2017-01-05,843
2017-01-06,843
2017-01-07,843
2017-01-08,843
2017-01-09,843
2017-01-10,843
2017-01-11,882
2017-01-12,882
2017-01-13,882
2017-01-14,882
2017-01-15,882
2017-01-16,882
2017-01-17,882
2017-01-18,882
2017-01-19,882
2017-01-20,882
2017-01-21,882
2017-01-22,882
2017-01-27,882
2017-01-28,882
2017-01-29,882
2017-01-30,882
2017-01-31,882
2017-02-01,882
2017-02-02,882
2017-02-03,882
2017-02-04,882
2017-02-05,882
2017-02-06,882
2017-02-07,898
2017-02-08,898
2017-02-09,898
2017-02-10,898
2017-02-11,898
2017-02-12,898
2017-02-13,898
2017-02-14,898
2017-02-15,898
2017-02-16,898
2017-02-18,898
2017-02-19,898
2017-02-20,898
2017-02-21,898
2017-02-22,898
2017-02-23,898
2017-02-24,898
2017-02-25,898
2017-02-26,898
2017-02-27,898
2017-02-28,898
2017-03-01,898
2017-03-02,898
2017-03-03,898
2017-03-04,898
2017-03-05,898
2017-03-06,930
2017-03-07,930
2017-03-08,930
2017-03-09,930
2017-03-10,930
2017-03-11,930
2017-03-12,930
2017-03-13,930
2017-03-14,930
2017-03-15,930
2017-03-16,930
2017-03-17,930
2017-03-18,930
2017-03-19,930
2017-03-20,930
2017-03-21,930
2017-03-22,930
2017-03-23,930
2017-03-24,930
2017-03-25,930
2017-03-26,930
2017-03-27,930
2017-03-28,930
2017-03-29,939
2017-03-30,939
2017-03-31,939
2017-04-01,939
2017-04-02,939
2017-04-03,939
2017-04-04,939
2017-04-12,939
2017-04-13,939
2017-04-14,939
2017-04-15,939
2017-04-16,939
2017-04-17,939
2017-04-18,939
2017-04-19,939
2017-04-20,939
2017-04-21,939
2017-04-22,953
2017-04-23,953
2017-04-24,953
2017-04-25,953
2017-04-26,953
2017-04-27,953
2017-04-28,953
2017-04-29,953
2017-04-30,953
2017-05-01,953
2017-05-02,953
2017-05-03,953
2017-05-04,953
2017-05-05,953
2017-05-06,953
2017-05-07,953
2017-05-08,953
2017-05-09,953
2017-05-10,953
2017-05-11,953
2017-05-12,953
2017-05-13,953
2017-05-14,953
2017-05-15,953
2017-05-16,953
2017-05-17,953
2017-05-18,953
2017-05-19,953
2017-05-20,953
2017-05-21,953
2017-05-22,964
2017-05-23,964
2017-05-24,964
2017-05-25,964
2017-05-26,964
2017-05-27,964
2017-05-28,964
2017-05-29,964
2017-05-30,964
2017-05-31,964
2017-06-01,964
2017-06-02,964
2017-06-03,964
2017-06-06,964
2017-06-07,964
2017-06-08,964
2017-06-09,964
2017-06-10,964
2017-06-11,964
2017-06-12,964
2017-06-13,1008
2017-06-14,1008
2017-06-15,1008
2017-06-16,1008
2017-06-17,1008
2017-06-18,1008
2017-06-19,1008
2017-06-20,1008
2017-06-21,1008
2017-06-22,1008
2017-06-23,1008
2017-06-24,1008
2017-06-25,1008
2017-06-26,1008
2017-06-27,1008
2017-06-28,1008
2017-06-29,1008
2017-06-30,1008
2017-07-01,1008
2017-07-02,1008
2017-07-03,1008
2017-07-04,1008
2017-07-05,1008
2017-07-06,1008
2017-07-07,1008
2017-07-08,1008
2017-07-13,1030
2017-07-14,1030
2017-07-15,1030
2017-07-16,1030
2017-07-17,1030
2017-07-18,1030
2017-07-19,1030
2017-07-20,1030
2017-07-21,1030
2017-07-22,1030
2017-07-23,1030
2017-07-24,1030
2017-07-25,1030
2017-07-26,1030
2017-07-27,1030
2017-07-28,1030
2017-07-29,1030
2017-07-30,1030
2017-07-31,1030
2017-08-01,1030
2017-08-02,1030
2017-08-03,1030
2017-08-04,1030
2017-08-05,1078
2017-08-06,1078
2017-08-09,1078
2017-08-10,1078
2017-08-11,1078
2017-08-12,1078
2017-08-13,1078
2017-08-14,1078
2017-08-15,1078
2017-08-16,1078
2017-08-17,1078
2017-08-18,1078
2017-08-19,1078
2017-08-20,1078
2017-08-21,1078
2017-08-22,1078
2017-08-23,1078
2017-08-24,1078
2017-08-25,1078
2017-08-26,1078
2017-08-27,1078
2017-08-28,1078
2017-08-29,1078
2017-08-30,1078
2017-08-31,1078
2017-09-01,1078
2017-09-02,1078
2017-09-03,1078
2017-09-04,1108
2017-09-05,1108
2017-09-06,1108
2017-09-07,1108
2017-09-08,1108
2017-09-09,1108
2017-09-10,1108
2017-09-11,1108
2017-09-12,1108
2017-09-13,1108
2017-09-14,1108
2017-09-15,1108
2017-09-16,1108
2017-09-17,1108
2017-09-19,1108
2017-09-20,1108
2017-09-21,1108
2017-09-22,1108
2017-09-23,1108
2017-09-24,1108
2017-09-25,1108
2017-09-26,1108
2017-09-27,1108
2017-09-28,1108
2017-09-29,1108
2017-09-30,1108
2017-10-01,1108
2017-10-02,1108
2017-10-03,1142
2017-10-04,1142
2017-10-05,1142
2017-10-06,1142
2017-10-07,1142
2017-10-08,1142
2017-10-09,1142
2017-10-10,1142
2017-10-11,1142
2017-10-12,1142
2017-10-13,1142
2017-10-14,1142
2017-10-15,1142
2017-10-16,1142
2017-10-17,1142
2017-10-18,1142
2017-10-19,1142
2017-10-20,1142
2017-10-21,1142
2017-10-22,1142
2017-10-23,1142
2017-10-24,1142
2017-10-25,1142
2017-10-26,1142
2017-10-27,1110
2017-10-28,1110
2017-10-29,1110
2017-10-30,1110
2017-10-31,1110
2017-11-01,1110
2017-11-02,1110
2017-11-03,1110
2017-11-04,1110
2017-11-05,1110
2017-11-06,1110
2017-11-07,1110
2017-11-08,1110
2017-11-09,1110
2017-11-10,1110
2017-11-11,1110
2017-11-12,1110
2017-11-13,1110
2017-11-14,1110
2017-11-15,1110
2017-11-16,1110
2017-11-17,1110
2017-11-18,1110
2017-11-19,1110
2017-11-20,1110
2017-11-21,1147
2017-11-22,1147
2017-11-23,1147
2017-11-24,1147
2017-11-25,1147
2017-11-26,1147
2017-11-27,1147
2017-11-28,1147
2017-11-29,1147
2017-11-30,1147
2017-12-01,1147
2017-12-02,1147
2017-12-03,1147
2017-12-04,1147
2017-12-05,1147
2017-12-06,1147
2017-12-07,1147
2017-12-08,1147
2017-12-09,1147
2017-12-10,1147
2017-12-11,1147
2017-12-12,1147
2017-12-13,1147
2017-12-14,1147
2017-12-15,1147
2017-12-16,1147
2017-12-17,1147
2017-12-18,1147
2017-12-19,1147
2017-12-20,1200
2017-12-21,1200
2017-12-22,1200
2017-12-23,1200
2017-12-24,1200
2017-12-25,1200
2017-12-26,1200
2017-12-27,1200
2017-12-28,1200
2017-12-29,1200
2017-12-30,1200
2017-12-31,1200
2018-01-01,1200
2018-01-02,1200
2018-01-03,1200
2018-01-04,1200
2018-01-05,1200
2018-01-06,1200
2018-01-07,1200
2018-01-08,1200
2018-01-09,1200
2018-01-10,1200
2018-01-11,1200
2018-01-12,1200
2018-01-13,1200
2018-01-14,1258
2018-01-15,1258
2018-01-16,1258
2018-01-17,1258
2018-01-18,1258
2018-01-19,1258
2018-01-20,1258
2018-01-21,1258
2018-01-22,1258
2018-01-23,1258
2018-01-24,1258
2018-01-25,1258
2018-01-26,1258
2018-01-27,1258
2018-01-28,1258
2018-01-29,1258
2018-01-30,1258
2018-02-01,1258
2018-02-02,1258
2018-02-03,1258
2018-02-04,1258
2018-02-05,1258
2018-02-06,1258
2018-02-07,1258
2018-02-08,1258
2018-02-09,1258
2018-02-10,1258
2018-02-11,1258
2018-02-12,1314
2018-02-13,1314
2018-02-14,1314
2018-02-15,1314
2018-02-16,1314
2018-02-17,1314
2018-02-18,1314
2018-02-19,1314
2018-02-20,1314
2018-02-21,1314
2018-02-22,1314
2018-02-23,1314
2018-02-24,1314
2018-02-25,1314
2018-02-26,1314
2018-02-27,1314
2018-02-28,1314
2018-03-01,1314
2018-03-02,1314
2018-03-03,1314
2018-03-04,1314
2018-03-05,1314
2018-03-06,1379
2018-03-07,1379
2018-03-08,1379
2018-03-09,1379
2018-03-10,1379
2018-03-11,1379
2018-03-12,1379
2018-03-13,1379
2018-03-14,1379
2018-03-15,1379
2018-03-16,1379
2018-03-17,1379
2018-03-18,1379
2018-03-19,1379
2018-03-20,1379
2018-03-21,1379
2018-03-23,1379
2018-03-24,1379
2018-03-26,1437
2018-03-27,1437
2018-03-28,1437
2018-03-29,1437
2018-03-30,1437
2018-03-31,1437
2018-04-01,1437
2018-04-02,1437
2018-04-03,1437
2018-04-04,1437
2018-04-05,1437
2018-04-06,1437
2018-04-08,1437
2018-04-09,1437
2018-04-10,1437
2018-04-11,1437
2018-04-12,1437
2018-04-13,1437
2018-04-14,1437
2018-04-16,1437
2018-04-17,1437
2018-04-18,1437
2018-04-19,1437
2018-04-20,1437
2018-04-21,1437
2018-04-22,1508
2018-04-23,1508
2018-04-24,1508
2018-04-25,1508
2018-04-26,1508
2018-04-27,1508
2018-04-28,1508
2018-04-29,1508
2018-04-30,1508
2018-05-02,1508
2018-05-03,1508
2018-05-04,1508
2018-05-05,1508
2018-05-06,1508
2018-05-07,1508
2018-05-08,1508
2018-05-09,1508
2018-05-10,1508
2018-05-11,1508
2018-05-12,1508
2018-05-13,1508
2018-05-14,1508
2018-05-15,1574
2018-05-16,1574
2018-05-17,1574
2018-05-18,1574
2018-05-19,1574
2018-05-20,1574
2018-05-21,1574
2018-05-22,1574
2018-05-23,1574
2018-05-24,1574
2018-05-25,1574
2018-05-26,1574
2018-05-27,1574
2018-05-28,1574
2018-05-29,1574
2018-05-30,1574
2018-05-31,1574
2018-06-01,1574
2018-06-02,1574
2018-06-03,1574
2018-06-04,1574
2018-06-05,1628
2018-06-06,1628
2018-06-07,1628
2018-06-08,1628
2018-06-09,1628
2018-06-10,1628
2018-06-11,1628
2018-06-12,1628
2018-06-13,1628
2018-06-14,1628
2018-06-15,1628
2018-06-16,1628
2018-06-17,1628
2018-06-18,1628
2018-06-19,1628
2018-06-20,1628
2018-06-21,1628
2018-06-22,1628
2018-06-23,1628
2018-06-24,1628
2018-06-25,1628
2018-06-26,1681
2018-06-27,1681
2018-06-28,1681
2018-06-29,1681
2018-06-30,1681
2018-07-01,1681
2018-07-02,1681
2018-07-03,1681
2018-07-04,1681
2018-07-05,1681
2018-07-06,1681
2018-07-07,1681
2018-07-08,1681
2018-07-09,1681
2018-07-10,1681
2018-07-11,1681
2018-07-12,1681
2018-07-13,1681
2018-07-14,1681
2018-07-15,1681
2018-07-16,1681
2018-07-17,1681
2018-07-18,1681
2018-07-19,1681
2018-07-20,1681
2018-07-21,1681
2018-07-22,1681
2018-07-23,1681
2018-07-24,1681
2018-07-25,1681
2018-07-26,1681
2018-07-27,1669
2018-07-28,1669
2018-07-29,1669
2018-07-30,1669
2018-07-31,1669
2018-08-01,1669
2018-08-02,1669
2018-08-03,1669
2018-08-04,1669
2018-08-05,1669
2018-08-06,1669
2018-08-07,1669
2018-08-08,1669
2018-08-09,1669
2018-08-10,1736
2018-08-11,1736
2018-08-12,1736
2018-08-14,1736
2018-08-16,1736
2018-08-17,1736
2018-08-18,1736
2018-08-19,1736
2018-08-20,1736
2018-08-21,1736
2018-08-22,1736
2018-08-23,1736
2018-08-24,1736
2018-08-25,1809
2018-08-26,1809
2018-08-27,1809
2018-08-28,1809
2018-08-29,1809
2018-08-30,1809
2018-08-31,1809
2018-09-01,1809
2018-09-02,1809
2018-09-03,1809
2018-09-04,1809
2018-09-05,1809
2018-09-06,1809
2018-09-07,1809
2018-09-08,1809
2018-09-09,1809
2018-09-10,1809
2018-09-11,1898
2018-09-12,1898
2018-09-13,1898
2018-09-14,1898
2018-09-15,1898
2018-09-16,1898
2018-09-17,1898
2018-09-18,1898
2018-09-19,1898
2018-09-20,1898
2018-09-21,1898
2018-09-22,1898
2018-09-23,1898
2018-09-24,1898
2018-09-25,1898
2018-09-26,1993
2018-09-27,1993
2018-09-28,1993
2018-09-29,1993
2018-09-30,1993
2018-10-02,1993
2018-10-03,1993
2018-10-04,1993
2018-10-05,1993
2018-10-06,1993
2018-10-07,1993
2018-10-08,1993
2018-10-09,1993
2018-10-10,1993
2018-10-11,1993
2018-10-12,1993
2018-10-13,2032
2018-10-14,2032
2018-10-15,2032
2018-10-16,2032
2018-10-17,2032
2018-10-18,2032
2018-10-19,2032
2018-10-20,2032
2018-10-21,2032
2018-10-22,2032
2018-10-23,2032
2018-10-24,2032
2018-10-25,2032
2018-10-26,2032
2018-10-27,2032
2018-10-28,2032
2018-10-29,2127
2018-10-30,2127
2018-10-31,2127
2018-11-01,2127
2018-11-03,2127
2018-11-04,2127
2018-11-05,2127
2018-11-06,2127
2018-11-07,2127
2018-11-08,2127
2018-11-09,2127
2018-11-10,2127
2018-11-11,2127
2018-11-12,2127
2018-11-13,2127
2018-11-14,2212
2018-11-15,2212
2018-11-16,2212
2018-11-17,2212
2018-11-18,2212
2018-11-19,2212
2018-11-20,2212
2018-11-21,2212
2018-11-22,2212
2018-11-23,2212
2018-11-24,2212
2018-11-25,2280
2018-11-26,2280
2018-11-27,2280
2018-11-28,2280
2018-11-29,2280
2018-12-01,2280
2018-12-02,2280
2018-12-03,2280
2018-12-04,2280
2018-12-05,2280
2018-12-07,2280
2018-12-09,2342
2018-12-10,2342
2018-12-11,2342
2018-12-12,2342
2018-12-13,2342
2018-12-14,2342
2018-12-15,2342
2018-12-16,2342
2018-12-17,2342
2018-12-18,2342
2018-12-19,2342
2018-12-20,2342
2018-12-21,2342
2018-12-22,2452
2018-12-23,2452
2018-12-24,2452
2018-12-25,2452
2018-12-26,2452
2018-12-27,2452
2018-12-28,2452
2018-12-29,2452
2018-12-30,2452
2018-12-31,2452
2019-01-01,2452
2019-01-02,2540
2019-01-03,2540
2019-01-04,2540
2019-01-05,2540
2019-01-06,2540
2019-01-08,2540
2019-01-10,2540
2019-01-11,2540
2019-01-12,2540
2019-01-13,2592
2019-01-14,2592
2019-01-15,2592
2019-01-16,2592
2019-01-17,2592
2019-01-18,2592
2019-01-19,2592
2019-01-20,2592
2019-01-22,2592
2019-01-23,2592
2019-01-24,2592
2019-01-25,2671
2019-01-26,2671
2019-01-27,2671
2019-01-28,2671
2019-01-29,2671
2019-01-30,2671
2019-01-31,2671
2019-02-01,2671
2019-02-02,2671
2019-02-03,2671
2019-02-04,2671
2019-02-05,2730
2019-02-06,2730
2019-02-07,2730
2019-02-08,2730
2019-02-09,2730
2019-02-10,2730
2019-02-11,2730
2019-02-12,2730
2019-02-13,2730
2019-02-14,2730
2019-02-15,2730
2019-02-16,2784
2019-02-17,2784
2019-02-18,2784
2019-02-19,2784
2019-02-20,2784
2019-02-21,2784
2019-02-22,2784
2019-02-23,2784
2019-02-24,2784
2019-02-25,2784
2019-02-26,2784
2019-02-27,2784
2019-02-28,2784
2019-03-01,2784
2019-03-02,2784
2019-03-03,2784
2019-03-04,2784
2019-03-05,2784
2019-03-06,2784
2019-03-07,2784
2019-03-08,2784
2019-03-09,2784
2019-03-10,2784
2019-03-11,2784
2019-03-12,2784
2019-03-13,2784
2019-03-14,2816
2019-03-15,2816
2019-03-16,2816
2019-03-17,2816
2019-03-18,2816
2019-03-19,2816
2019-03-20,2816
2019-03-21,2816
2019-03-22,2816
2019-03-23,2816
2019-03-24,2816
2019-03-25,2816
2019-03-26,2816
2019-03-27,2816
2019-03-28,2712
2019-03-29,2712
2019-03-30,2712
2019-03-31,2712
2019-04-01,2712
2019-04-02,2712
2019-04-03,2712
2019-04-04,2712
2019-04-05,2712
2019-04-06,2712
2019-04-07,2712
2019-04-08,2712
2019-04-09,2712
2019-04-10,2712
2019-04-11,2692
2019-04-12,2692
2019-04-13,2692
2019-04-14,2692
2019-04-15,2692
2019-04-16,2692
2019-04-17,2692
2019-04-18,2692
2019-04-19,2692
2019-04-20,2692
2019-04-21,2692
2019-04-22,2692
2019-04-23,2778
2019-04-24,2778
2019-04-25,2778
2019-04-26,2778
2019-04-27,2778
2019-04-28,2778
2019-04-29,2778
2019-04-30,2778
2019-05-01,2778
2019-05-02,2778
2019-05-03,2778
2019-05-04,2778
2019-05-05,2778
2019-05-06,2778
2019-05-07,2897
2019-05-08,2897
2019-05-09,2897
2019-05-10,2897
2019-05-11,2897
2019-05-12,2897
2019-05-13,2897
2019-05-14,2897
2019-05-15,2897
2019-05-16,2897
2019-05-17,2897
2019-05-18,2897
2019-05-19,2897
2019-05-20,3037
2019-05-21,3037
2019-05-22,3037
2019-05-23,3037
2019-05-24,3037
2019-05-25,3037
2019-05-26,3037
2019-05-27,3037
2019-05-28,3037
2019-05-29,3037
2019-05-30,3037
2019-05-31,3037
2019-06-01,3037
2019-06-02,3037
2019-06-03,3044
2019-06-04,3044
2019-06-05,3044
2019-06-06,3044
2019-06-07,3044
2019-06-08,3044
2019-06-09,3044
2019-06-10,3044
2019-06-11,3044
2019-06-12,3044
2019-06-13,3044
2019-06-14,3044
2019-06-15,3044
2019-06-16,2972
