date_obj,Bronze%20set%20(sk) price
2016-07-17,704
2016-07-18,704
2016-07-23,704
2016-07-24,704
2016-07-25,704
2016-07-26,726
2016-07-27,726
2016-07-28,726
2016-07-29,726
2016-07-30,726
2016-07-31,726
2016-08-01,726
2016-08-02,726
2016-08-03,726
2016-08-04,713
2016-08-05,713
2016-08-06,713
2016-08-07,713
2016-08-08,713
2016-08-09,713
2016-08-10,713
2016-08-11,713
2016-08-12,713
2016-08-13,713
2016-08-14,713
2016-08-15,735
2016-08-16,735
2016-08-17,735
2016-08-18,735
2016-08-19,735
2016-08-20,735
2016-08-21,735
2016-08-22,735
2016-08-23,735
2016-08-24,735
2016-08-25,726
2016-08-26,726
2016-08-28,726
2016-08-31,726
2016-09-01,726
2016-09-02,726
2016-09-03,726
2016-09-04,713
2016-09-05,713
2016-09-06,713
2016-09-07,713
2016-09-08,713
2016-09-09,713
2016-09-10,713
2016-09-11,713
2016-09-12,713
2016-09-13,713
2016-09-14,713
2016-09-15,713
2016-09-16,713
2016-09-17,698
2016-09-18,698
2016-09-19,698
2016-09-20,698
2016-09-21,698
2016-09-22,698
2016-09-23,698
2016-09-24,698
2016-09-25,698
2016-09-26,698
2016-09-27,681
2016-09-28,681
2016-09-29,681
2016-09-30,681
2016-10-01,681
2016-10-02,681
2016-10-03,681
2016-10-04,681
2016-10-05,681
2016-10-06,662
2016-10-07,662
2016-10-08,662
2016-10-09,662
2016-10-10,662
2016-10-11,662
2016-10-12,662
2016-10-13,662
2016-10-14,662
2016-10-15,631
2016-10-16,631
2016-10-17,631
2016-10-18,631
2016-10-19,631
2016-10-20,631
2016-10-21,631
2016-10-22,631
2016-10-23,601
2016-10-24,601
2016-10-25,601
2016-10-26,601
2016-10-27,601
2016-10-28,601
2016-10-29,601
2016-10-30,601
2016-10-31,571
2016-11-01,571
2016-11-02,571
2016-11-03,571
2016-11-04,571
2016-11-05,571
2016-11-06,571
2016-11-07,571
2016-11-08,571
2016-11-09,544
2016-11-10,544
2016-11-11,544
2016-11-12,544
2016-11-13,544
2016-11-14,544
2016-11-15,544
2016-12-07,523
2016-12-08,523
2016-12-09,523
2016-12-10,523
2016-12-11,523
2016-12-12,523
2016-12-13,523
2016-12-14,523
2016-12-15,529
2016-12-16,529
2016-12-17,529
2016-12-18,529
2016-12-19,529
2016-12-20,529
2016-12-21,529
2016-12-22,529
2016-12-23,529
2016-12-24,529
2016-12-25,539
2016-12-26,539
2016-12-27,539
2016-12-28,539
2016-12-29,539
2016-12-30,539
2016-12-31,539
2017-01-01,539
2017-01-02,539
2017-01-03,539
2017-01-04,540
2017-01-05,540
2017-01-06,540
2017-01-07,540
2017-01-08,540
2017-01-09,540
2017-01-10,540
2017-01-11,540
2017-01-12,540
2017-01-13,540
2017-01-14,540
2017-01-15,559
2017-01-16,559
2017-01-17,559
2017-01-18,559
2017-01-19,559
2017-01-20,559
2017-01-21,559
2017-01-22,559
2017-01-23,559
2017-01-27,564
2017-01-28,564
2017-01-29,564
2017-01-30,564
2017-01-31,564
2017-02-01,564
2017-02-02,554
2017-02-03,554
2017-02-04,554
2017-02-05,554
2017-02-06,554
2017-02-07,554
2017-02-08,554
2017-02-09,554
2017-02-10,554
2017-02-11,560
2017-02-12,560
2017-02-13,560
2017-02-14,560
2017-02-15,560
2017-02-16,560
2017-02-18,560
2017-02-19,560
2017-02-20,560
2017-02-21,562
2017-02-22,562
2017-02-23,562
2017-02-24,562
2017-02-25,562
2017-02-26,562
2017-02-27,562
2017-02-28,562
2017-03-01,562
2017-03-02,562
2017-03-03,556
2017-03-04,556
2017-03-05,556
2017-03-06,556
2017-03-07,556
2017-03-08,556
2017-03-09,556
2017-03-10,556
2017-03-11,556
2017-03-12,555
2017-03-13,555
2017-03-14,555
2017-03-15,555
2017-03-16,555
2017-03-17,555
2017-03-18,555
2017-03-19,540
2017-03-20,540
2017-03-21,540
2017-03-22,540
2017-03-23,540
2017-03-24,540
2017-03-25,540
2017-03-26,540
2017-03-27,540
2017-03-28,562
2017-03-29,562
2017-03-30,562
2017-03-31,562
2017-04-01,562
2017-04-02,562
2017-04-03,562
2017-04-04,562
2017-04-12,585
2017-04-13,585
2017-04-14,585
2017-04-15,585
2017-04-16,588
2017-04-17,588
2017-04-18,588
2017-04-19,588
2017-04-20,588
2017-04-21,588
2017-04-22,588
2017-04-23,588
2017-04-24,587
2017-04-25,587
2017-04-26,587
2017-04-27,587
2017-04-28,587
2017-04-29,587
2017-04-30,587
2017-05-01,587
2017-05-02,558
2017-05-03,558
2017-05-04,558
2017-05-05,558
2017-05-06,558
2017-05-07,558
2017-05-08,558
2017-05-09,546
2017-05-10,546
2017-05-11,546
2017-05-12,546
2017-05-13,546
2017-05-14,546
2017-05-15,546
2017-05-16,546
2017-05-17,546
2017-05-18,546
2017-05-19,546
2017-05-20,561
2017-05-21,561
2017-05-22,561
2017-05-23,561
2017-05-24,561
2017-05-25,561
2017-05-26,561
2017-05-27,561
2017-05-28,561
2017-05-29,581
2017-05-30,581
2017-05-31,581
2017-06-01,581
2017-06-02,581
2017-06-03,581
2017-06-04,581
2017-06-05,581
2017-06-06,590
2017-06-07,590
2017-06-08,590
2017-06-09,590
2017-06-10,590
2017-06-11,590
2017-06-12,590
2017-06-13,590
2017-06-14,590
2017-06-15,590
2017-06-16,590
2017-06-17,590
2017-06-18,590
2017-06-19,590
2017-06-20,590
2017-06-21,590
2017-06-22,590
2017-06-23,590
2017-06-24,590
2017-06-25,590
2017-06-26,590
2017-06-27,604
2017-06-28,604
2017-06-29,604
2017-06-30,604
2017-07-01,604
2017-07-02,604
2017-07-03,604
2017-07-04,604
2017-07-05,604
2017-07-06,604
2017-07-07,604
2017-07-08,604
2017-07-13,619
2017-07-14,619
2017-07-15,619
2017-07-16,619
2017-07-17,619
2017-07-18,619
2017-07-19,619
2017-07-20,618
2017-07-21,618
2017-07-22,618
2017-07-23,618
2017-07-24,618
2017-07-25,618
2017-07-26,618
2017-07-27,618
2017-07-28,618
2017-07-29,618
2017-07-30,618
2017-07-31,618
2017-08-01,618
2017-08-02,618
2017-08-03,618
2017-08-04,618
2017-08-05,593
2017-08-06,593
2017-08-09,593
2017-08-10,593
2017-08-11,593
2017-08-12,593
2017-08-13,564
2017-08-14,564
2017-08-15,564
2017-08-16,564
2017-08-17,564
2017-08-18,564
2017-08-19,564
2017-08-20,564
2017-08-21,553
2017-08-22,553
2017-08-23,553
2017-08-24,553
2017-08-25,553
2017-08-26,553
2017-08-27,553
2017-08-28,553
2017-08-29,553
2017-08-30,561
2017-08-31,561
2017-09-01,561
2017-09-02,561
2017-09-03,561
2017-09-04,561
2017-09-05,561
2017-09-06,561
2017-09-07,555
2017-09-08,555
2017-09-09,555
2017-09-10,555
2017-09-11,555
2017-09-12,555
2017-09-13,555
2017-09-14,555
2017-09-15,555
2017-09-16,555
2017-09-17,546
2017-09-18,546
2017-09-19,546
2017-09-20,546
2017-09-21,546
2017-09-22,546
2017-09-23,546
2017-09-24,546
2017-09-25,546
2017-09-26,550
2017-09-27,550
2017-09-28,550
2017-09-29,550
2017-09-30,550
2017-10-01,550
2017-10-02,550
2017-10-03,550
2017-10-04,550
2017-10-05,550
2017-10-06,563
2017-10-07,563
2017-10-08,563
2017-10-09,563
2017-10-10,563
2017-10-11,563
2017-10-12,563
2017-10-13,563
2017-10-14,563
2017-10-15,563
2017-10-16,569
2017-10-17,569
2017-10-18,569
2017-10-19,569
2017-10-20,569
2017-10-21,569
2017-10-22,569
2017-10-23,569
2017-10-24,567
2017-10-25,567
2017-10-26,567
2017-10-27,567
2017-10-28,567
2017-10-29,567
2017-10-30,567
2017-10-31,577
2017-11-01,577
2017-11-02,577
2017-11-03,577
2017-11-04,577
2017-11-05,577
2017-11-06,577
2017-11-07,577
2017-11-08,577
2017-11-09,585
2017-11-10,585
2017-11-11,585
2017-11-12,585
2017-11-13,585
2017-11-14,585
2017-11-15,585
2017-11-16,585
2017-11-17,585
2017-11-18,585
2017-11-19,597
2017-11-20,597
2017-11-21,597
2017-11-22,597
2017-11-23,597
2017-11-24,597
2017-11-25,597
2017-11-26,597
2017-11-27,597
2017-11-28,597
2017-11-29,608
2017-11-30,608
2017-12-01,608
2017-12-02,608
2017-12-03,608
2017-12-04,608
2017-12-05,608
2017-12-06,608
2017-12-07,608
2017-12-08,613
2017-12-09,613
2017-12-10,613
2017-12-11,613
2017-12-12,613
2017-12-13,613
2017-12-14,613
2017-12-15,615
2017-12-16,615
2017-12-17,615
2017-12-18,615
2017-12-19,615
2017-12-20,615
2017-12-21,615
2017-12-22,615
2017-12-23,615
2017-12-24,634
2017-12-25,634
2017-12-26,634
2017-12-27,634
2017-12-28,634
2017-12-29,634
2017-12-30,634
2017-12-31,634
2018-01-01,646
2018-01-02,646
2018-01-03,646
2018-01-04,646
2018-01-05,646
2018-01-06,646
2018-01-07,635
2018-01-08,635
2018-01-09,635
2018-01-10,635
2018-01-11,635
2018-01-12,635
2018-01-13,639
2018-01-14,639
2018-01-15,639
2018-01-16,639
2018-01-17,639
2018-01-18,639
2018-01-19,639
2018-01-20,645
2018-01-21,645
2018-01-22,645
2018-01-23,645
2018-01-24,612
2018-01-25,612
2018-01-26,612
2018-01-27,612
2018-01-28,585
2018-01-29,585
2018-01-30,585
2018-01-31,557
2018-02-01,557
2018-02-02,557
2018-02-03,561
2018-02-04,561
2018-02-05,561
2018-02-06,561
2018-02-07,558
2018-02-08,558
2018-02-09,558
2018-02-10,558
2018-02-11,554
2018-02-12,554
2018-02-13,554
2018-02-14,536
2018-02-15,536
2018-02-16,536
2018-02-17,529
2018-02-18,529
2018-02-19,529
2018-02-20,520
2018-02-21,520
2018-02-22,520
2018-02-23,520
2018-02-24,525
2018-02-25,525
2018-02-26,525
2018-02-27,538
2018-02-28,538
2018-03-01,538
2018-03-02,538
2018-03-03,538
2018-03-04,538
2018-03-05,538
2018-03-06,538
2018-03-07,538
2018-03-08,538
2018-03-09,538
2018-03-10,555
2018-03-11,555
2018-03-12,555
2018-03-13,555
2018-03-14,554
2018-03-15,554
2018-03-16,554
2018-03-17,532
2018-03-18,532
2018-03-19,532
2018-03-20,507
2018-03-21,507
2018-03-23,507
2018-03-24,483
2018-03-25,483
2018-03-26,483
2018-03-27,458
2018-03-28,458
2018-03-29,458
2018-03-30,436
2018-03-31,436
2018-04-01,436
2018-04-02,414
2018-04-03,414
2018-04-04,414
2018-04-05,395
2018-04-06,395
2018-04-07,395
2018-04-08,395
2018-04-09,395
2018-04-10,395
2018-04-11,395
2018-04-12,390
2018-04-13,390
2018-04-14,390
2018-04-15,390
2018-04-16,390
2018-04-17,396
2018-04-18,396
2018-04-19,396
2018-04-20,396
2018-04-21,413
2018-04-22,413
2018-04-23,413
2018-04-24,413
2018-04-25,413
2018-04-26,424
2018-04-27,424
2018-04-28,424
2018-04-29,424
2018-04-30,436
2018-05-01,436
2018-05-02,436
2018-05-03,436
2018-05-04,436
2018-05-05,439
2018-05-06,439
2018-05-07,439
2018-05-08,439
2018-05-09,451
2018-05-10,451
2018-05-11,451
2018-05-12,458
2018-05-13,458
2018-05-14,458
2018-05-15,458
2018-05-16,460
2018-05-17,460
2018-05-18,460
2018-05-19,472
2018-05-20,472
2018-05-21,472
2018-05-22,472
2018-05-23,470
2018-05-24,470
2018-05-25,470
2018-05-26,470
2018-05-27,470
2018-05-28,470
2018-05-29,474
2018-05-30,474
2018-05-31,474
2018-06-01,474
2018-06-02,461
2018-06-03,461
2018-06-04,461
2018-06-05,439
2018-06-06,439
2018-06-07,439
2018-06-08,417
2018-06-09,417
2018-06-10,417
2018-06-11,417
2018-06-12,397
2018-06-13,397
2018-06-14,399
2018-06-15,399
2018-06-16,399
2018-06-17,386
2018-06-18,386
2018-06-19,386
2018-06-20,386
2018-06-21,392
2018-06-22,392
2018-06-23,392
2018-06-24,392
2018-06-25,395
2018-06-26,395
2018-06-27,395
2018-06-28,395
2018-06-29,383
2018-06-30,383
2018-07-01,383
2018-07-02,383
2018-07-03,380
2018-07-04,380
2018-07-05,380
2018-07-06,380
2018-07-07,364
2018-07-08,364
2018-07-09,364
2018-07-10,357
2018-07-11,357
2018-07-12,357
2018-07-13,357
2018-07-14,370
2018-07-15,370
2018-07-16,370
2018-07-17,370
2018-07-18,370
2018-07-19,370
2018-07-20,365
2018-07-21,365
2018-07-22,348
2018-07-23,348
2018-07-24,341
2018-07-25,341
2018-07-26,341
2018-07-27,338
2018-07-28,338
2018-07-29,338
2018-07-30,341
2018-07-31,341
2018-08-01,341
2018-08-02,346
2018-08-03,346
2018-08-04,346
2018-08-05,358
2018-08-06,358
2018-08-07,358
2018-08-08,373
2018-08-09,373
2018-08-10,373
2018-08-11,387
2018-08-12,387
2018-08-14,370
2018-08-16,370
2018-08-17,368
2018-08-18,368
2018-08-19,368
2018-08-20,371
2018-08-21,371
2018-08-22,371
2018-08-23,371
2018-08-24,385
2018-08-25,385
2018-08-26,385
2018-08-27,398
2018-08-28,398
2018-08-29,385
2018-08-30,385
2018-08-31,385
2018-09-01,378
2018-09-02,378
2018-09-03,378
2018-09-04,388
2018-09-05,388
2018-09-06,388
2018-09-07,398
2018-09-08,398
2018-09-09,398
2018-09-10,398
2018-09-11,398
2018-09-12,398
2018-09-13,398
2018-09-14,384
2018-09-15,384
2018-09-16,384
2018-09-17,366
2018-09-18,366
2018-09-19,349
2018-09-20,349
2018-09-21,349
2018-09-22,337
2018-09-23,337
2018-09-24,337
2018-09-25,337
2018-09-26,340
2018-09-27,340
2018-09-28,340
2018-09-29,341
2018-09-30,341
2018-10-01,341
2018-10-02,347
2018-10-03,347
2018-10-04,347
2018-10-05,340
2018-10-06,340
2018-10-07,348
2018-10-08,348
2018-10-09,348
2018-10-10,338
2018-10-11,338
2018-10-12,338
2018-10-13,338
2018-10-14,338
2018-10-15,338
2018-10-16,338
2018-10-17,353
2018-10-18,353
2018-10-19,353
2018-10-20,369
2018-10-21,369
2018-10-22,369
2018-10-23,369
2018-10-24,381
2018-10-25,381
2018-10-26,381
2018-10-27,395
2018-10-28,395
2018-10-29,395
2018-10-30,411
2018-10-31,401
2018-11-01,409
2018-11-03,394
2018-11-04,395
2018-11-05,393
2018-11-06,384
2018-11-07,369
2018-11-08,368
2018-11-09,377
2018-11-10,363
2018-11-11,344
2018-11-12,326
2018-11-13,309
2018-11-15,283
2018-11-16,268
2018-11-17,258
2018-11-18,246
2018-11-19,246
2018-11-20,233
2018-11-21,233
2018-11-22,222
2018-11-23,213
2018-11-24,205
2018-11-25,208
2018-11-26,208
2018-11-27,206
2018-11-28,204
2018-11-29,194
2018-12-01,185
2018-12-02,181
2018-12-03,181
2018-12-04,172
2018-12-05,164
2018-12-07,158
2018-12-09,156
2018-12-10,154
2018-12-11,154
2018-12-12,150
2018-12-13,148
2018-12-14,148
2018-12-15,147
2018-12-16,149
2018-12-17,149
2018-12-18,153
2018-12-19,153
2018-12-20,156
2018-12-21,156
2018-12-22,155
2018-12-23,158
2018-12-24,155
2018-12-25,155
2018-12-26,149
2018-12-27,141
2018-12-28,141
2018-12-29,138
2018-12-30,138
2018-12-31,135
2019-01-01,135
2019-01-02,132
2019-01-03,132
2019-01-04,128
2019-01-05,126
2019-01-06,123
2019-01-08,119
2019-01-10,116
2019-01-11,116
2019-01-12,116
2019-01-13,116
2019-01-14,114
2019-01-15,114
2019-01-16,110
2019-01-17,110
2019-01-18,109
2019-01-19,110
2019-01-20,110
2019-01-21,110
2019-01-22,109
2019-01-23,109
2019-01-24,111
2019-01-25,111
2019-01-26,113
2019-01-27,113
2019-01-28,108
2019-01-29,108
2019-01-30,105
2019-01-31,105
2019-02-01,105
2019-02-02,105
2019-02-03,109
2019-02-04,109
2019-02-05,114
2019-02-06,114
2019-02-07,118
2019-02-08,118
2019-02-09,119
2019-02-10,119
2019-02-11,124
2019-02-12,124
2019-02-13,130
2019-02-14,130
2019-02-15,134
2019-02-16,134
2019-02-17,134
2019-02-18,139
2019-02-19,139
2019-02-20,139
2019-02-21,144
2019-02-22,144
2019-02-23,151
2019-02-24,151
2019-02-25,156
2019-02-26,156
2019-02-27,156
2019-02-28,156
2019-03-01,156
2019-03-02,160
2019-03-03,160
2019-03-04,163
2019-03-05,163
2019-03-06,170
2019-03-07,170
2019-03-08,170
2019-03-09,170
2019-03-10,178
2019-03-11,178
2019-03-12,184
2019-03-13,184
2019-03-14,184
2019-03-15,187
2019-03-16,187
2019-03-17,192
2019-03-18,192
2019-03-19,192
2019-03-20,192
2019-03-21,198
2019-03-22,198
2019-03-23,204
2019-03-24,204
2019-03-25,204
2019-03-26,214
2019-03-27,214
2019-03-28,214
2019-03-29,224
2019-03-30,224
2019-03-31,224
2019-04-01,224
2019-04-02,224
2019-04-03,224
2019-04-04,224
2019-04-05,234
2019-04-06,234
2019-04-07,234
2019-04-08,244
2019-04-09,244
2019-04-10,244
2019-04-11,244
2019-04-12,255
2019-04-13,255
2019-04-14,255
2019-04-15,265
2019-04-16,265
2019-04-17,265
2019-04-18,270
2019-04-19,270
2019-04-20,273
2019-04-21,273
2019-04-22,273
2019-04-23,277
2019-04-24,277
2019-04-25,277
2019-04-26,285
2019-04-27,285
2019-04-28,285
2019-04-29,275
2019-04-30,275
2019-05-01,275
2019-05-02,261
2019-05-03,261
2019-05-04,256
2019-05-05,256
2019-05-06,256
2019-05-07,259
2019-05-08,259
2019-05-09,259
2019-05-10,264
2019-05-11,264
2019-05-12,264
2019-05-13,267
2019-05-14,267
2019-05-15,267
2019-05-16,279
2019-05-17,279
2019-05-18,279
2019-05-19,288
2019-05-20,288
2019-05-21,288
2019-05-22,290
2019-05-23,290
2019-05-24,290
2019-05-25,293
2019-05-26,293
2019-05-27,293
2019-05-28,294
2019-05-29,294
2019-05-30,294
2019-05-31,289
2019-06-01,289
2019-06-02,289
2019-06-03,288
2019-06-04,288
2019-06-05,288
2019-06-06,298
2019-06-07,298
2019-06-08,298
2019-06-09,308
2019-06-10,308
2019-06-11,308
2019-06-12,308
2019-06-13,313
2019-06-14,313
2019-06-15,313
2019-06-16,316
2019-06-17,316
2019-06-18,316
2019-06-19,316
2019-06-20,321
2019-06-21,321
2019-06-22,321
2019-06-23,321
2019-06-24,333
2019-06-25,333
2019-06-26,333
2019-06-27,332
2019-06-28,332
2019-06-29,332
2019-06-30,331
2019-07-01,331
2019-07-02,331
2019-07-03,331
2019-07-04,331
2019-07-05,347
2019-07-06,347
2019-07-07,347
2019-07-08,347
2019-07-09,361
2019-07-10,361
2019-07-11,361
