date_obj,Raw%20dark%20crab price
2019-04-09,1067
2019-04-10,1067
2019-04-11,1067
2019-04-12,1067
2019-04-13,1043
2019-04-14,1043
2019-04-15,1043
2019-04-16,1043
2019-04-17,1054
2019-04-18,1054
2019-04-19,1054
2019-04-20,1054
2019-04-21,1054
2019-04-22,1049
2019-04-23,1049
2019-04-24,1049
2019-04-25,1049
2019-04-26,1058
2019-04-27,1058
2019-04-28,1058
2019-04-29,1058
2019-04-30,1058
2019-05-01,1076
2019-05-02,1076
2019-05-03,1076
2019-05-04,1076
2019-05-05,1076
2019-05-06,1080
2019-05-07,1080
2019-05-08,1080
2019-05-09,1080
2019-05-10,1080
2019-05-11,1080
2019-05-12,1082
2019-05-13,1082
2019-05-14,1082
2019-05-15,1082
2019-05-16,1082
2019-05-17,1092
2019-05-18,1092
2019-05-19,1092
2019-05-20,1092
2019-05-21,1125
2019-05-22,1125
2019-05-23,1125
2019-05-24,1125
2019-05-25,1166
2019-05-26,1166
2019-05-27,1166
2019-05-28,1166
2019-05-29,1213
2019-05-30,1213
2019-05-31,1213
2019-06-01,1213
2019-06-02,1213
2019-06-03,1265
2019-06-04,1265
2019-06-05,1265
2019-06-06,1265
2019-06-07,1311
2019-06-08,1311
2019-06-09,1311
2019-06-10,1311
2019-06-11,1362
2019-06-12,1362
2019-06-13,1362
2019-06-14,1362
2019-06-15,1415
2019-06-16,1415
2019-06-17,1415
2019-06-18,1415
2019-06-19,1415
2019-06-20,1382
2019-06-21,1382
2019-06-22,1382
2019-06-23,1382
2019-06-24,1382
2019-06-25,1382
2019-06-26,1316
2019-06-27,1316
2019-06-28,1316
2019-06-29,1316
2019-06-30,1316
2019-07-01,1258
2019-07-02,1258
2019-07-03,1258
2019-07-04,1258
2019-07-05,1258
2019-07-06,1206
2019-07-07,1206
2019-07-08,1206
2019-07-09,1206
2019-07-10,1206
2019-07-11,1169
2019-07-12,1169
2019-07-13,1169
2019-07-14,1169
2019-07-15,1169
2019-07-16,1169
2019-07-17,1110
2019-07-18,1110
2019-07-19,1110
2019-07-20,1110
2019-07-21,1110
2019-07-22,1110
2019-07-23,1057
2019-07-24,1057
2019-07-25,1057
2019-07-26,1057
2019-07-27,1057
2019-07-28,1057
2019-07-29,1057
2019-07-30,1013
2019-07-31,1013
2019-08-01,1013
2019-08-02,1013
2019-08-03,1013
2019-08-04,1013
2019-08-05,964
2019-08-06,964
2019-08-07,964
2019-08-08,964
2019-08-09,964
2019-08-10,987
2019-08-11,987
2019-08-12,987
2019-08-13,987
2019-08-14,987
2019-08-15,987
2019-08-16,1017
2019-08-17,1017
2019-08-18,1017
2019-08-19,1017
2019-08-20,1017
2019-08-21,1017
2019-08-22,1042
2019-08-23,1042
2019-08-24,1042
2019-08-24,1042
2019-08-25,1042
2019-08-25,1042
2019-08-26,1042
2019-08-26,1042
2019-08-27,1042
2019-08-27,1042
2019-08-28,1042
2019-08-29,1077
2019-08-30,1077
2019-08-31,1077
2019-09-01,1077
2019-09-02,1077
2019-09-03,1077
2019-09-04,1085
2019-09-05,1085
2019-09-06,1085
2019-09-07,1085
2019-09-08,1085
2019-09-09,1085
2019-09-10,1085
2019-09-11,1075
2019-09-12,1075
2019-09-13,1075
2019-09-14,1075
2019-09-15,1075
2019-09-16,1103
2019-09-17,1103
2019-09-18,1103
2019-09-19,1103
2019-09-20,1103
2019-09-21,1103
2019-09-22,1121
2019-09-23,1121
2019-09-24,1121
2019-09-25,1121
2019-09-26,1121
2019-09-27,1121
2019-09-28,1087
2019-09-29,1087
2019-09-30,1087
2019-10-01,1087
2019-10-02,1087
2019-10-03,1102
2019-10-04,1102
2019-10-05,1102
2019-10-06,1102
2019-10-07,1102
2019-10-08,1102
2019-10-09,1101
2019-10-10,1101
2019-10-11,1101
2019-10-12,1101
2019-10-13,1101
2019-10-14,1092
2019-10-15,1092
2019-10-16,1092
2019-10-17,1092
2019-10-18,1092
2019-10-19,1092
2019-10-20,1090
2019-10-21,1090
2019-10-22,1090
2019-10-23,1090
2019-10-24,1090
2019-10-25,1090
2019-10-26,1085
2019-10-27,1085
2019-10-28,1085
2019-10-29,1085
2019-10-30,1085
2019-10-31,1085
2019-11-01,1058
2019-11-02,1058
2019-11-03,1058
2019-11-04,1058
2019-11-05,1058
2019-11-06,1058
2019-11-07,1090
2019-11-08,1090
2019-11-09,1090
2019-11-10,1090
2019-11-11,1090
2019-11-12,1118
2019-11-13,1118
2019-11-14,1118
2019-11-15,1118
2019-11-16,1162
2019-11-17,1162
2019-11-18,1162
2019-11-19,1162
2019-11-20,1211
2019-11-21,1211
2019-11-22,1211
2019-11-23,1211
2019-11-24,1211
2019-11-25,1257
2019-11-26,1257
2019-11-27,1257
2019-11-28,1257
2019-11-29,1257
2019-11-30,1259
2019-12-01,1259
2019-12-02,1259
2019-12-03,1259
2019-12-04,1259
2019-12-05,1259
2019-12-06,1290
2019-12-07,1290
2019-12-08,1290
2019-12-09,1290
2019-12-10,1290
2019-12-11,1321
2019-12-12,1321
2019-12-13,1321
2019-12-14,1321
2019-12-15,1321
2019-12-16,1348
2019-12-17,1348
2019-12-18,1348
2019-12-19,1348
2019-12-20,1348
2019-12-21,1348
2019-12-22,1317
2019-12-23,1317
2019-12-24,1317
2019-12-25,1317
2019-12-26,1317
2019-12-27,1317
2019-12-28,1257
2019-12-29,1257
2019-12-30,1257
2019-12-31,1257
2020-01-01,1257
2020-01-02,1294
2020-01-03,1294
2020-01-04,1294
2020-01-05,1294
2020-01-06,1339
2020-01-07,1339
2020-01-08,1339
2020-01-09,1339
2020-01-10,1339
2020-01-11,1368
2020-01-12,1368
2020-01-13,1368
2020-01-14,1368
2020-01-15,1368
2020-01-16,1343
2020-01-17,1343
2020-01-18,1343
2020-01-19,1343
2020-01-20,1343
2020-01-21,1343
2020-01-22,1342
2020-01-23,1342
2020-01-24,1342
2020-01-25,1342
2020-01-26,1330
2020-01-27,1330
2020-01-28,1330
2020-01-29,1330
2020-01-30,1330
2020-01-31,1345
2020-02-01,1345
2020-02-02,1345
2020-02-03,1345
2020-02-04,1336
2020-02-05,1336
2020-02-06,1336
2020-02-07,1336
2020-02-08,1336
2020-02-09,1322
2020-02-10,1322
2020-02-11,1322
2020-02-12,1322
2020-02-13,1329
2020-02-14,1329
2020-02-15,1329
2020-02-16,1329
2020-02-17,1329
2020-02-18,1315
2020-02-19,1315
2020-02-20,1315
2020-02-21,1315
2020-02-22,1315
2020-02-23,1280
2020-02-24,1280
2020-02-25,1280
2020-02-26,1308
2020-02-27,1308
2020-02-28,1308
2020-02-29,1308
2020-03-01,1309
2020-03-02,1309
2020-03-03,1309
2020-03-04,1309
2020-03-05,1326
2020-03-06,1326
2020-03-07,1326
2020-03-08,1326
2020-03-09,1380
2020-03-10,1380
2020-03-11,1380
2020-03-12,1380
2020-03-13,1371
2020-03-14,1371
2020-03-15,1371
2020-03-16,1371
2020-03-17,1363
2020-03-18,1363
2020-03-19,1363
2020-03-20,1363
2020-03-21,1378
2020-03-22,1378
2020-03-23,1378
2020-03-24,1405
2020-03-25,1405
2020-03-26,1405
2020-03-27,1440
2020-03-28,1440
2020-03-29,1440
2020-03-30,1388
2020-03-31,1388
2020-04-01,1388
2020-04-02,1392
2020-04-03,1392
2020-04-04,1392
2020-04-05,1433
2020-04-06,1433
2020-04-07,1419
2020-04-08,1419
2020-04-09,1389
2020-04-10,1389
2020-04-11,1389
2020-04-12,1389
2020-04-13,1389
2020-04-14,1389
2020-04-15,1368
2020-04-16,1368
2020-04-17,1368
2020-04-18,1339
2020-04-19,1339
2020-04-20,1325
2020-04-21,1325
2020-04-22,1337
2020-04-23,1337
2020-04-24,1337
2020-04-25,1299
2020-04-26,1299
2020-04-27,1265
2020-04-28,1265
2020-04-29,1265
2020-04-30,1241
2020-05-01,1241
2020-05-02,1241
2020-05-03,1300
2020-05-04,1300
2020-05-05,1300
2020-05-06,1276
2020-05-07,1276
2020-05-08,1276
2020-05-09,1247
2020-05-10,1247
2020-05-11,1247
2020-05-12,1222
2020-05-13,1222
