date_obj,Mystic%20gloves%20(dark) price
2019-03-28,6601
2019-03-29,6343
2019-03-30,6343
2019-03-31,6213
2019-04-01,6161
2019-04-02,6130
2019-04-03,6223
2019-04-04,6171
2019-04-05,6268
2019-04-06,6511
2019-04-07,6530
2019-04-08,6563
2019-04-09,6432
2019-04-10,6642
2019-04-11,6629
2019-04-12,6501
2019-04-13,6567
2019-04-14,6509
2019-04-15,6537
2019-04-16,6864
2019-04-17,6946
2019-04-18,6760
2019-04-19,6498
2019-04-20,6233
2019-04-21,6100
2019-04-22,6044
2019-04-23,5940
2019-04-24,6066
2019-04-25,6112
2019-04-26,6130
2019-04-27,6435
2019-04-28,6661
2019-04-29,6929
2019-04-30,7058
2019-05-01,7206
2019-05-02,7037
2019-05-03,6791
2019-05-04,6537
2019-05-05,6419
2019-05-06,6364
2019-05-07,6306
2019-05-08,6460
2019-05-09,6783
2019-05-10,6850
2019-05-11,6816
2019-05-12,6652
2019-05-13,6422
2019-05-14,6391
2019-05-15,6632
2019-05-16,6839
2019-05-17,6839
2019-05-18,7071
2019-05-19,7346
2019-05-20,7512
2019-05-21,7888
2019-05-22,8128
2019-05-23,7781
2019-05-24,7606
2019-05-25,7593
2019-05-26,7973
2019-05-27,8188
2019-05-28,8302
2019-05-29,8493
2019-05-30,8772
2019-05-31,9167
2019-06-01,9312
2019-06-02,9275
2019-06-03,9198
2019-06-04,8948
2019-06-05,8658
2019-06-06,8375
2019-06-07,7961
2019-06-08,7720
2019-06-09,7774
2019-06-10,7774
2019-06-11,7713
2019-06-12,8043
2019-06-13,8446
2019-06-14,8869
2019-06-15,9073
2019-06-16,8966
2019-06-17,8552
2019-06-18,8124
2019-06-19,7815
2019-06-20,7460
2019-06-21,7572
2019-06-22,7951
2019-06-23,8284
2019-06-24,8684
2019-06-25,9119
2019-06-26,9574
2019-06-27,9840
2019-06-28,9840
2019-06-29,9423
2019-06-30,9005
2019-07-01,8777
2019-07-02,8720
2019-07-03,9076
2019-07-04,9093
2019-07-05,9237
2019-07-06,9699
2019-07-07,10141
2019-07-08,9906
2019-07-09,9548
2019-07-10,9973
2019-07-11,10377
2019-07-12,9894
2019-07-13,9559
2019-07-14,9340
2019-07-15,9340
2019-07-16,8882
2019-07-17,8440
2019-07-18,8054
2019-07-19,7970
2019-07-20,7915
2019-07-21,7797
2019-07-22,7431
2019-07-23,7398
2019-07-24,7398
2019-07-25,7282
2019-07-26,6998
2019-07-27,6774
2019-07-28,6903
2019-07-29,6582
2019-07-30,6351
2019-07-31,6101
2019-08-01,6075
2019-08-02,6255
2019-08-03,6073
2019-08-04,6064
2019-08-05,6239
2019-08-06,6313
2019-08-07,6038
2019-08-08,5811
2019-08-09,5767
2019-08-10,5690
2019-08-11,5690
2019-08-12,5915
2019-08-13,6210
2019-08-14,6443
2019-08-15,6241
2019-08-16,6133
2019-08-17,6133
2019-08-18,6104
2019-08-19,5934
2019-08-20,5832
2019-08-21,5934
2019-08-22,5886
2019-08-23,5886
2019-08-24,5933
2019-08-24,5933
2019-08-25,5933
2019-08-25,5933
2019-08-26,5951
2019-08-26,5951
2019-08-27,5928
2019-08-27,5928
2019-08-28,5972
2019-08-29,6061
2019-08-30,5952
2019-08-31,5952
2019-09-01,5814
2019-09-02,5814
2019-09-03,5748
2019-09-04,5814
2019-09-05,6089
2019-09-06,6089
2019-09-07,6082
2019-09-08,6084
2019-09-09,6084
2019-09-10,6001
2019-09-11,6019
2019-09-12,6019
2019-09-13,6248
2019-09-14,6320
2019-09-15,6579
2019-09-16,6869
2019-09-17,7122
2019-09-18,7336
2019-09-19,7167
2019-09-20,7167
2019-09-21,7075
2019-09-22,7356
2019-09-23,7724
2019-09-24,7724
2019-09-25,8111
2019-09-26,8413
2019-09-27,8413
2019-09-28,8255
2019-09-29,8255
2019-09-30,8188
2019-10-01,8458
2019-10-02,8458
2019-10-03,8881
2019-10-04,8881
2019-10-05,8540
2019-10-06,8562
2019-10-07,8527
2019-10-08,8409
2019-10-09,8409
2019-10-10,8465
2019-10-11,8465
2019-10-12,8390
2019-10-13,8583
2019-10-14,8658
2019-10-15,8658
2019-10-16,8402
2019-10-17,8402
2019-10-18,8087
2019-10-19,7812
2019-10-20,7569
2019-10-21,7217
2019-10-22,7129
2019-10-23,7228
2019-10-24,7199
2019-10-25,7006
2019-10-26,6968
2019-10-27,7239
2019-10-28,7044
2019-10-29,7044
2019-10-30,6705
2019-10-31,6770
2019-11-01,7091
2019-11-02,7396
2019-11-03,7132
2019-11-04,6808
2019-11-05,6808
2019-11-06,6520
2019-11-07,6303
2019-11-08,6175
2019-11-09,6215
2019-11-10,6509
2019-11-11,6835
2019-11-12,6835
2019-11-13,7103
2019-11-14,7103
2019-11-15,7168
2019-11-16,7001
2019-11-17,7001
2019-11-18,6831
2019-11-19,6831
2019-11-20,6907
2019-11-21,6907
2019-11-22,6754
2019-11-23,6458
2019-11-24,6326
2019-11-25,6449
2019-11-26,6383
2019-11-27,6383
2019-11-28,6264
2019-11-29,6264
2019-11-30,6352
2019-12-01,6352
2019-12-02,6658
2019-12-03,6991
2019-12-04,7341
2019-12-05,7341
2019-12-06,7709
2019-12-07,8095
2019-12-08,8095
2019-12-09,8427
2019-12-10,8756
2019-12-11,9071
2019-12-12,9071
2019-12-13,8835
2019-12-14,8415
2019-12-15,8292
2019-12-16,8133
2019-12-17,7736
2019-12-18,7736
2019-12-19,7374
2019-12-20,7099
2019-12-21,6834
2019-12-22,6859
2019-12-23,6859
2019-12-24,7075
2019-12-25,7171
2019-12-26,7171
2019-12-27,6934
2019-12-28,6720
2019-12-29,6720
2019-12-30,6427
2019-12-31,6274
2020-01-01,6211
2020-01-02,6237
2020-01-03,6237
2020-01-04,6219
2020-01-05,5936
2020-01-06,6008
2020-01-07,6227
2020-01-08,6227
2020-01-09,6141
2020-01-10,6343
2020-01-11,6598
2020-01-12,6920
2020-01-13,6920
2020-01-14,7019
2020-01-15,7319
2020-01-16,7513
2020-01-17,7588
2020-01-18,7588
2020-01-19,7694
2020-01-20,7376
2020-01-21,7376
2020-01-22,7013
2020-01-23,6897
2020-01-24,6590
2020-01-25,6341
2020-01-26,6378
2020-01-27,6495
2020-01-28,6430
2020-01-29,6666
2020-01-30,6876
2020-01-31,6898
2020-02-01,6924
2020-02-02,7131
2020-02-03,7441
2020-02-04,7540
2020-02-05,7421
2020-02-06,7258
2020-02-07,7529
2020-02-08,7746
2020-02-09,7468
2020-02-10,7167
2020-02-11,6969
2020-02-12,6894
2020-02-13,6607
2020-02-14,6488
2020-02-15,6270
2020-02-16,6149
2020-02-17,6316
2020-02-18,6468
2020-02-19,6231
2020-02-20,6110
2020-02-21,6110
2020-02-22,6192
2020-02-23,6278
2020-02-24,6140
2020-02-25,5889
2020-02-26,5764
2020-02-27,5997
2020-02-28,6232
2020-02-29,6232
2020-03-01,6543
2020-03-02,6871
2020-03-03,7207
2020-03-04,7207
2020-03-05,7559
2020-03-06,7754
2020-03-07,7586
2020-03-08,7240
2020-03-09,7361
2020-03-10,7377
2020-03-11,7227
2020-03-12,7589
2020-03-13,7850
2020-03-14,7609
2020-03-15,7942
2020-03-16,8276
2020-03-17,8418
2020-03-18,8753
2020-03-19,8939
2020-03-20,8715
2020-03-21,8463
2020-03-22,8205
2020-03-23,7946
2020-03-24,7734
2020-03-25,7366
2020-03-26,7494
2020-03-27,7157
2020-03-28,7219
2020-03-29,7541
2020-03-30,7766
2020-03-31,8002
2020-04-01,8215
2020-04-02,8290
2020-04-03,8290
2020-04-04,8374
2020-04-05,8291
2020-04-06,8205
2020-04-07,8218
2020-04-08,8153
2020-04-09,7906
2020-04-10,7606
2020-04-11,7390
2020-04-12,7589
2020-04-13,7912
2020-04-14,7651
2020-04-15,7520
2020-04-16,7192
2020-04-17,7298
2020-04-18,7605
2020-04-19,7734
2020-04-20,7413
2020-04-21,7172
2020-04-22,7257
2020-04-23,7386
2020-04-24,7441
2020-04-25,7526
2020-04-26,7655
2020-04-27,7717
2020-04-28,8018
2020-04-29,8042
2020-04-30,7960
2020-05-01,7760
2020-05-02,7378
2020-05-03,7324
2020-05-04,6994
2020-05-05,6891
2020-05-06,6840
2020-05-07,6565
2020-05-08,6402
2020-05-09,6459
2020-05-10,6584
2020-05-11,6570
2020-05-12,6487
2020-05-13,6418
