date_obj,Draynor%20manor%20teleport%20(tablet) price
2017-02-16,3079
2017-02-18,3079
2017-02-19,2944
2017-02-20,2944
2017-02-21,2944
2017-02-22,2944
2017-02-23,2944
2017-02-24,2878
2017-02-25,2878
2017-02-26,2878
2017-02-27,2878
2017-02-28,3011
2017-03-01,3011
2017-03-02,3011
2017-03-03,3011
2017-03-04,3124
2017-03-05,3124
2017-03-06,3124
2017-03-07,3124
2017-03-08,3124
2017-03-09,3203
2017-03-10,3203
2017-03-11,3203
2017-03-12,3203
2017-03-13,3268
2017-03-14,3268
2017-03-15,3268
2017-03-16,3268
2017-03-17,3288
2017-03-18,3288
2017-03-19,3288
2017-03-20,3288
2017-03-21,3152
2017-03-22,3152
2017-03-23,3152
2017-03-24,3152
2017-03-25,3152
2017-03-26,3031
2017-03-27,3031
2017-03-28,3031
2017-03-29,3031
2017-03-30,2962
2017-03-31,2962
2017-04-01,2962
2017-04-02,2962
2017-04-03,2851
2017-04-04,2851
2017-04-12,2803
2017-04-13,2803
2017-04-14,2803
2017-04-15,2755
2017-04-16,2755
2017-04-17,2755
2017-04-18,2842
2017-04-19,2842
2017-04-20,2842
2017-04-21,2842
2017-04-22,2708
2017-04-23,2708
2017-04-24,2708
2017-04-25,2757
2017-04-26,2757
2017-04-27,2757
2017-04-28,2757
2017-04-29,2634
2017-04-30,2634
2017-05-01,2634
2017-05-02,2634
2017-05-03,2502
2017-05-04,2502
2017-05-05,2502
2017-05-06,2502
2017-05-07,2424
2017-05-08,2424
2017-05-09,2424
2017-05-10,2380
2017-05-11,2380
2017-05-12,2380
2017-05-13,2301
2017-05-14,2301
2017-05-15,2301
2017-05-16,2301
2017-05-17,2185
2017-05-18,2185
2017-05-19,2185
2017-05-20,2084
2017-05-21,2084
2017-05-22,2084
2017-05-23,2084
2017-05-24,2112
2017-05-25,2112
2017-05-26,2112
2017-05-27,2112
2017-05-28,2013
2017-05-29,2013
2017-05-30,2013
2017-05-31,2013
2017-06-01,1957
2017-06-02,1957
2017-06-03,1957
2017-06-04,1957
2017-06-05,1987
2017-06-06,1987
2017-06-07,1987
2017-06-08,2001
2017-06-09,2001
2017-06-10,2001
2017-06-11,2021
2017-06-12,2021
2017-06-13,2021
2017-06-14,2021
2017-06-15,1965
2017-06-16,1965
2017-06-17,1965
2017-06-18,1866
2017-06-19,1866
2017-06-20,1866
2017-06-21,1866
2017-06-22,1772
2017-06-23,1772
2017-06-24,1772
2017-06-25,1772
2017-06-26,1708
2017-06-27,1708
2017-06-28,1708
2017-06-29,1708
2017-06-30,1747
2017-07-01,1747
2017-07-02,1747
2017-07-03,1747
2017-07-04,1801
2017-07-05,1801
2017-07-06,1801
2017-07-07,1801
2017-07-08,1801
2017-07-13,1796
2017-07-14,1745
2017-07-15,1745
2017-07-16,1745
2017-07-17,1745
2017-07-18,1795
2017-07-19,1795
2017-07-20,1795
2017-07-21,1863
2017-07-22,1863
2017-07-23,1863
2017-07-24,1863
2017-07-25,1927
2017-07-26,1927
2017-07-27,1927
2017-07-28,1972
2017-07-29,1972
2017-07-30,1972
2017-07-31,1972
2017-08-01,2053
2017-08-02,2053
2017-08-03,2053
2017-08-04,2053
2017-08-05,2046
2017-08-06,2046
2017-08-09,2000
2017-08-10,2000
2017-08-11,2000
2017-08-12,1979
2017-08-13,1979
2017-08-14,1979
2017-08-15,1979
2017-08-16,1995
2017-08-17,1995
2017-08-18,1995
2017-08-19,1995
2017-08-20,1947
2017-08-21,1947
2017-08-22,1947
2017-08-23,1893
2017-08-24,1893
2017-08-25,1893
2017-08-26,1893
2017-08-27,1810
2017-08-28,1810
2017-08-29,1810
2017-08-30,1810
2017-08-31,1744
2017-09-01,1744
2017-09-03,1744
2017-09-04,1771
2017-09-05,1771
2017-09-06,1771
2017-09-07,1833
2017-09-08,1833
2017-09-09,1833
2017-09-10,1785
2017-09-11,1785
2017-09-12,1785
2017-09-13,1785
2017-09-14,1712
2017-09-15,1712
2017-09-16,1712
2017-09-17,1712
2017-09-18,1715
2017-09-19,1715
2017-09-20,1715
2017-09-21,1715
2017-09-22,1715
2017-09-23,1715
2017-09-24,1715
2017-09-25,1715
2017-09-26,1692
2017-09-27,1692
2017-09-28,1692
2017-09-29,1692
2017-09-30,1757
2017-10-01,1757
2017-10-02,1757
2017-10-03,1757
2017-10-04,1828
2017-10-05,1828
2017-10-06,1828
2017-10-07,1856
2017-10-08,1856
2017-10-09,1856
2017-10-10,1865
2017-10-11,1865
2017-10-12,1865
2017-10-13,1865
2017-10-14,1771
2017-10-15,1771
2017-10-16,1771
2017-10-17,1771
2017-10-18,1703
2017-10-19,1703
2017-10-20,1703
2017-10-21,1703
2017-10-22,1714
2017-10-23,1714
2017-10-24,1714
2017-10-25,1628
2017-10-26,1628
2017-10-27,1628
2017-10-28,1628
2017-10-29,1596
2017-10-30,1596
2017-10-31,1596
2017-11-01,1596
2017-11-02,1526
2017-11-03,1526
2017-11-04,1526
2017-11-05,1538
2017-11-06,1538
2017-11-07,1538
2017-11-08,1538
2017-11-09,1551
2017-11-10,1551
2017-11-11,1551
2017-11-12,1551
2017-11-13,1489
2017-11-14,1489
2017-11-15,1489
2017-11-16,1489
2017-11-17,1443
2017-11-18,1443
2017-11-19,1443
2017-11-20,1443
2017-11-21,1399
2017-11-22,1399
2017-11-23,1399
2017-11-24,1399
2017-11-25,1427
2017-11-26,1427
2017-11-27,1427
2017-11-28,1427
2017-11-29,1492
2017-11-30,1492
2017-12-01,1492
2017-12-02,1445
2017-12-03,1445
2017-12-04,1445
2017-12-05,1494
2017-12-06,1494
2017-12-07,1494
2017-12-08,1494
2017-12-09,1566
2017-12-10,1566
2017-12-11,1566
2017-12-12,1644
2017-12-13,1644
2017-12-14,1644
2017-12-15,1692
2017-12-16,1692
2017-12-17,1692
2017-12-18,1714
2017-12-19,1714
2017-12-20,1714
2017-12-21,1700
2017-12-22,1700
2017-12-23,1700
2017-12-24,1743
2017-12-25,1743
2017-12-26,1743
2017-12-27,1753
2017-12-28,1753
2017-12-29,1753
2017-12-30,1679
2017-12-31,1679
2018-01-01,1679
2018-01-02,1634
2018-01-03,1634
2018-01-04,1584
2018-01-05,1584
2018-01-06,1568
2018-01-07,1568
2018-01-08,1580
2018-01-09,1580
2018-01-10,1604
2018-01-11,1604
2018-01-12,1604
2018-01-13,1578
2018-01-14,1578
2018-01-15,1537
2018-01-16,1537
2018-01-17,1544
2018-01-18,1544
2018-01-19,1544
2018-01-20,1471
2018-01-21,1471
2018-01-22,1435
2018-01-23,1435
2018-01-25,1492
2018-01-26,1492
2018-01-27,1479
2018-01-28,1479
2018-01-29,1553
2018-01-30,1553
2018-01-31,1606
2018-02-01,1606
2018-02-02,1606
2018-02-03,1578
2018-02-04,1578
2018-02-05,1578
2018-02-06,1585
2018-02-07,1585
2018-02-08,1516
2018-02-09,1470
2018-02-10,1470
2018-02-11,1509
2018-02-12,1509
2018-02-13,1573
2018-02-14,1573
2018-02-15,1506
2018-02-16,1506
2018-02-17,1525
2018-02-18,1525
2018-02-19,1570
2018-02-20,1570
2018-02-21,1601
2018-02-22,1601
2018-02-23,1675
2018-02-24,1675
2018-02-25,1740
2018-02-26,1740
2018-02-27,1798
2018-02-28,1798
2018-03-01,1798
2018-03-02,1779
2018-03-03,1779
2018-03-04,1796
2018-03-05,1796
2018-03-06,1798
2018-03-07,1798
2018-03-09,1801
2018-03-10,1816
2018-03-11,1816
2018-03-12,1769
2018-03-13,1769
2018-03-14,1775
2018-03-15,1775
2018-03-16,1775
2018-03-17,1772
2018-03-18,1772
2018-03-20,1805
2018-03-21,1805
2018-03-23,1841
2018-03-24,1841
2018-03-25,1898
2018-03-26,1898
2018-03-27,1927
2018-03-28,1927
2018-03-29,1953
2018-03-30,1953
2018-03-31,1873
2018-04-01,1873
2018-04-02,1849
2018-04-03,1849
2018-04-04,1844
2018-04-05,1844
2018-04-06,1836
2018-04-07,1836
2018-04-08,1899
2018-04-09,1899
2018-04-10,1828
2018-04-11,1828
2018-04-12,1748
2018-04-13,1748
2018-04-14,1748
2018-04-15,1660
2018-04-16,1660
2018-04-17,1624
2018-04-18,1624
2018-04-19,1624
2018-04-20,1561
2018-04-21,1561
2018-04-22,1561
2018-04-23,1539
2018-04-24,1539
2018-04-25,1520
2018-04-26,1520
2018-04-27,1520
2018-04-28,1509
2018-04-29,1509
2018-04-30,1475
2018-05-01,1475
2018-05-03,1509
2018-05-04,1509
2018-05-05,1514
2018-05-07,1514
2018-05-08,1503
2018-05-09,1503
2018-05-10,1518
2018-05-11,1518
2018-05-12,1551
2018-05-13,1551
2018-05-14,1503
2018-05-15,1503
2018-05-16,1536
2018-05-17,1536
2018-05-18,1554
2018-05-19,1554
2018-05-20,1615
2018-05-21,1615
2018-05-22,1650
2018-05-23,1668
2018-05-24,1668
2018-05-25,1713
2018-05-26,1713
2018-05-27,1724
2018-05-28,1724
2018-05-29,1703
2018-05-30,1703
2018-05-31,1712
2018-06-01,1712
2018-06-02,1747
2018-06-03,1747
2018-06-04,1747
2018-06-05,1743
2018-06-06,1743
2018-06-07,1798
2018-06-08,1798
2018-06-09,1807
2018-06-10,1807
2018-06-11,1819
2018-06-12,1819
2018-06-13,1863
2018-06-14,1863
2018-06-15,1889
2018-06-16,1889
2018-06-17,1848
2018-06-18,1848
2018-06-19,1834
2018-06-20,1834
2018-06-21,1833
2018-06-22,1833
2018-06-23,1800
2018-06-24,1800
2018-06-25,1786
2018-06-26,1786
2018-06-27,1859
2018-06-28,1859
2018-06-29,1902
2018-06-30,1902
2018-07-01,1912
2018-07-02,1912
2018-07-03,1857
2018-07-04,1857
2018-07-05,1857
2018-07-06,1767
2018-07-07,1767
2018-07-08,1766
2018-07-09,1766
2018-07-10,1825
2018-07-11,1825
2018-07-12,1825
2018-07-13,1911
2018-07-14,1911
2018-07-15,1999
2018-07-16,1999
2018-07-17,1948
2018-07-18,1948
2018-07-19,1907
2018-07-20,1907
2018-07-21,1867
2018-07-22,1812
2018-07-23,1789
2018-07-24,1789
2018-07-25,1810
2018-07-26,1792
2018-07-27,1736
2018-07-28,1736
2018-07-29,1747
2018-07-30,1747
2018-07-31,1754
2018-08-01,1754
2018-08-02,1729
2018-08-03,1729
2018-08-04,1784
2018-08-05,1857
2018-08-06,1857
2018-08-07,1944
2018-08-08,1953
2018-08-09,1953
2018-08-10,1992
2018-08-11,1992
2018-08-12,2062
2018-08-14,2049
2018-08-16,2017
2018-08-17,1944
2018-08-18,1944
2018-08-19,1948
2018-08-20,1949
2018-08-21,1949
2018-08-22,2006
2018-08-23,2006
2018-08-24,1923
2018-08-25,1851
2018-08-26,1851
2018-08-27,1861
2018-08-28,1893
2018-08-29,1893
2018-08-30,1859
2018-08-31,1767
2018-09-01,1745
2018-09-02,1745
2018-09-03,1702
2018-09-04,1695
2018-09-05,1635
2018-09-06,1635
2018-09-07,1555
2018-09-08,1574
2018-09-09,1574
2018-09-10,1567
2018-09-11,1567
2018-09-12,1591
2018-09-13,1591
2018-09-14,1551
2018-09-15,1507
2018-09-16,1507
2018-09-17,1538
2018-09-18,1562
2018-09-19,1562
2018-09-20,1579
2018-09-21,1579
2018-09-22,1599
2018-09-23,1637
2018-09-24,1634
2018-09-25,1634
2018-09-26,1646
2018-09-27,1646
2018-09-28,1638
2018-09-29,1638
2018-09-30,1607
2018-10-01,1611
2018-10-02,1611
2018-10-03,1561
2018-10-04,1561
2018-10-05,1619
2018-10-06,1630
2018-10-07,1630
2018-10-08,1603
2018-10-09,1592
2018-10-10,1589
2018-10-11,1589
2018-10-12,1557
2018-10-13,1579
2018-10-14,1579
2018-10-15,1618
2018-10-16,1618
2018-10-17,1609
2018-10-18,1609
2018-10-19,1586
2018-10-20,1586
2018-10-21,1618
2018-10-22,1606
2018-10-23,1606
2018-10-24,1600
2018-10-25,1652
2018-10-26,1652
2018-10-27,1691
2018-10-28,1740
2018-10-29,1740
2018-10-30,1796
2018-10-31,1845
2018-11-01,1924
2018-11-03,2021
2018-11-04,2121
2018-11-05,2216
2018-11-06,2260
2018-11-07,2328
2018-11-08,2322
2018-11-09,2432
2018-11-10,2539
2018-11-11,2607
2018-11-12,2704
2018-11-13,2753
2018-11-14,2803
2018-11-15,2713
2018-11-16,2744
2018-11-17,2724
2018-11-18,2744
2018-11-19,2812
2018-11-20,2706
2018-11-21,2638
2018-11-22,2561
2018-11-23,2463
2018-11-24,2363
2018-11-25,2340
2018-11-26,2295
2018-11-27,2290
2018-11-28,2271
2018-11-29,2206
2018-12-01,2203
2018-12-02,2186
2018-12-03,2186
2018-12-04,2204
2018-12-05,2207
2018-12-07,2111
2018-12-09,2176
2018-12-10,2149
2018-12-11,2093
2018-12-12,2040
2018-12-13,2028
2018-12-14,2045
2018-12-15,2061
2018-12-16,2053
2018-12-17,2053
2018-12-18,2034
2018-12-19,2093
2018-12-20,1993
2018-12-21,2040
2018-12-22,2063
2018-12-23,2065
2018-12-24,2069
2018-12-25,2079
2018-12-26,2002
2018-12-27,2056
2018-12-28,2106
2018-12-29,2068
2018-12-30,2117
2018-12-31,2132
2019-01-01,2146
2019-01-02,2137
2019-01-03,2169
2019-01-04,2225
2019-01-05,2192
2019-01-06,2148
2019-01-08,2087
2019-01-10,2047
2019-01-11,2028
2019-01-12,2018
2019-01-13,2012
2019-01-14,2022
2019-01-15,1991
2019-01-16,1953
2019-01-17,1943
2019-01-18,1891
2019-01-19,1923
2019-01-20,1958
2019-01-21,1975
2019-01-22,1980
2019-01-23,1975
2019-01-24,1959
2019-01-25,1939
2019-01-26,1894
2019-01-27,1888
2019-01-28,1890
2019-01-29,1866
2019-01-30,1862
2019-01-31,1877
2019-02-01,1814
2019-02-02,1824
2019-02-03,1757
2019-02-04,1757
2019-02-05,1757
2019-02-06,1757
2019-02-07,1752
2019-02-08,1784
2019-02-09,1811
2019-02-10,1794
2019-02-11,1781
2019-02-12,1810
2019-02-13,1786
2019-02-14,1786
2019-02-15,1745
2019-02-16,1693
2019-02-17,1675
2019-02-18,1674
2019-02-19,1654
2019-02-20,1668
2019-02-21,1649
2019-02-22,1617
2019-02-23,1638
2019-02-24,1608
2019-02-25,1590
2019-02-26,1602
2019-02-27,1669
2019-02-28,1679
2019-03-01,1676
2019-03-02,1668
2019-03-03,1665
2019-03-04,1655
2019-03-05,1631
2019-03-06,1624
2019-03-07,1682
2019-03-08,1682
2019-03-09,1761
2019-03-10,1845
2019-03-11,1938
2019-03-12,2034
2019-03-13,2034
2019-03-14,2136
2019-03-15,2212
2019-03-16,2243
2019-03-17,2191
2019-03-18,2191
2019-03-19,2089
2019-03-20,1985
2019-03-21,1973
2019-03-22,1973
2019-03-23,2049
2019-03-24,2152
2019-03-25,2152
2019-03-26,2260
2019-03-27,2260
2019-03-28,2271
2019-03-29,2247
2019-03-30,2247
2019-03-31,2282
2019-04-01,2378
2019-04-02,2486
2019-04-03,2592
2019-04-04,2618
2019-04-05,2567
2019-04-06,2567
2019-04-07,2586
2019-04-08,2661
2019-04-09,2681
2019-04-10,2769
2019-04-11,2853
2019-04-12,2803
2019-04-13,2672
2019-04-14,2564
2019-04-15,2508
2019-04-16,2460
2019-04-17,2394
2019-04-18,2446
2019-04-19,2416
2019-04-20,2352
2019-04-21,2367
2019-04-22,2332
2019-04-23,2337
2019-04-24,2274
2019-04-25,2162
2019-04-26,2076
2019-04-27,2089
2019-04-28,2086
2019-04-29,2043
2019-04-30,1981
2019-05-01,1897
2019-05-02,1889
2019-05-03,1891
2019-05-04,1966
2019-05-05,2022
2019-05-06,2028
2019-05-07,1942
2019-05-08,1893
2019-05-09,1869
2019-05-10,1842
2019-05-11,1826
2019-05-12,1780
2019-05-13,1721
2019-05-14,1634
2019-05-15,1634
2019-05-16,1686
2019-05-17,1726
2019-05-18,1757
2019-05-19,1826
2019-05-20,1852
2019-05-21,1845
2019-05-22,1847
2019-05-23,1801
2019-05-24,1779
2019-05-25,1747
2019-05-26,1798
2019-05-27,1782
2019-05-28,1850
2019-05-29,1911
2019-05-30,2007
2019-05-31,2076
2019-06-01,2112
2019-06-02,2076
2019-06-03,2054
2019-06-04,2092
2019-06-05,2195
2019-06-06,2225
2019-06-07,2153
2019-06-08,2096
2019-06-09,2123
2019-06-10,2123
2019-06-11,2144
2019-06-12,2205
2019-06-13,2162
2019-06-14,2092
2019-06-15,1987
2019-06-16,1924
2019-06-17,1910
2019-06-18,1870
2019-06-19,1879
2019-06-20,1960
2019-06-21,1906
2019-06-22,1869
2019-06-23,1798
2019-06-24,1775
2019-06-25,1759
2019-06-26,1798
2019-06-27,1763
2019-06-28,1763
2019-06-29,1712
2019-06-30,1678
2019-07-01,1678
2019-07-02,1620
2019-07-03,1621
2019-07-04,1539
2019-07-05,1462
2019-07-06,1465
2019-07-07,1499
2019-07-08,1556
2019-07-09,1588
2019-07-10,1661
2019-07-11,1703
2019-07-12,1622
2019-07-13,1622
2019-07-14,1660
2019-07-15,1660
2019-07-16,1659
2019-07-17,1722
2019-07-18,1738
2019-07-19,1768
2019-07-20,1776
2019-07-21,1784
2019-07-22,1818
2019-07-23,1893
2019-07-24,1893
2019-07-25,1944
2019-07-26,1974
2019-07-27,2004
2019-07-28,1928
2019-07-29,1932
2019-07-30,1918
2019-07-31,1848
2019-08-01,1870
2019-08-02,1938
2019-08-03,2035
2019-08-04,2132
2019-08-05,2067
2019-08-06,1983
2019-08-07,1956
2019-08-08,2047
2019-08-09,2047
2019-08-10,2059
2019-08-11,2059
2019-08-12,1966
2019-08-13,1979
2019-08-14,1912
2019-08-15,1863
2019-08-16,1849
2019-08-17,1849
2019-08-18,1769
2019-08-19,1784
2019-08-20,1797
2019-08-21,1746
2019-08-22,1702
2019-08-23,1702
2019-08-24,1701
2019-08-24,1701
2019-08-25,1701
2019-08-25,1701
2019-08-26,1651
2019-08-27,1609
2019-08-27,1609
2019-08-28,1528
2019-08-29,1460
2019-08-30,1474
2019-08-31,1474
2019-09-01,1499
2019-09-02,1499
2019-09-03,1531
2019-09-04,1532
2019-09-05,1587
2019-09-06,1587
2019-09-07,1660
2019-09-08,1731
2019-09-09,1731
2019-09-10,1694
2019-09-11,1756
2019-09-12,1759
2019-09-13,1760
2019-09-14,1711
2019-09-15,1671
2019-09-16,1680
2019-09-17,1722
2019-09-18,1778
2019-09-19,1728
2019-09-20,1728
2019-09-21,1720
2019-09-22,1680
2019-09-23,1731
2019-09-24,1731
2019-09-25,1800
2019-09-26,1862
2019-09-27,1862
2019-09-28,1857
2019-09-29,1857
2019-09-30,1844
2019-10-01,1807
2019-10-02,1807
2019-10-03,1812
2019-10-04,1855
2019-10-05,1945
2019-10-06,1972
2019-10-07,1900
2019-10-08,1860
2019-10-09,1860
2019-10-10,1845
2019-10-11,1845
2019-10-12,1824
2019-10-13,1878
2019-10-14,1866
2019-10-15,1866
2019-10-16,1855
2019-10-17,1855
2019-10-18,1847
2019-10-19,1823
2019-10-20,1857
2019-10-21,1940
2019-10-22,1989
2019-10-23,1975
2019-10-24,2054
2019-10-25,2149
2019-10-26,2100
2019-10-27,1997
2019-10-28,1913
2019-10-29,1913
2019-10-30,1821
2019-10-31,1869
2019-11-01,1858
2019-11-02,1799
2019-11-03,1810
2019-11-04,1802
2019-11-05,1802
2019-11-06,1777
2019-11-07,1802
2019-11-08,1864
2019-11-09,1888
2019-11-10,1901
2019-11-11,1893
2019-11-12,1915
2019-11-13,1915
2019-11-14,1995
2019-11-15,2070
2019-11-16,2108
2019-11-17,2108
2019-11-18,2119
2019-11-19,2119
2019-11-20,2086
2019-11-21,2086
2019-11-22,2103
2019-11-23,2083
2019-11-24,2154
2019-11-25,2258
2019-11-26,2371
2019-11-27,2371
2019-11-28,2474
2019-11-29,2474
2019-11-30,2479
2019-12-01,2421
2019-12-02,2390
2019-12-03,2349
2019-12-04,2365
2019-12-05,2365
2019-12-06,2321
2019-12-07,2269
2019-12-08,2269
2019-12-09,2215
2019-12-10,2170
2019-12-11,2107
2019-12-12,2107
2019-12-13,2081
2019-12-14,2088
2019-12-15,2065
2019-12-16,2125
2019-12-17,2132
2019-12-18,2132
2019-12-19,2050
2019-12-20,1996
2019-12-21,1997
2019-12-22,1937
2019-12-23,1937
2019-12-24,1916
2019-12-25,1968
2019-12-26,1968
2019-12-27,2019
2019-12-28,2100
2019-12-29,2171
2019-12-30,2182
2019-12-31,2292
2020-01-01,2407
2020-01-02,2471
2020-01-03,2524
2020-01-04,2539
2020-01-05,2517
2020-01-06,2563
2020-01-07,2675
2020-01-08,2675
2020-01-09,2609
2020-01-10,2516
2020-01-11,2402
2020-01-12,2328
2020-01-13,2328
2020-01-14,2336
2020-01-15,2335
2020-01-16,2327
2020-01-17,2210
2020-01-18,2210
2020-01-19,2131
2020-01-20,2073
2020-01-21,2073
2020-01-22,2096
2020-01-23,2116
2020-01-24,2080
2020-01-25,2131
2020-01-26,2105
2020-01-27,2113
2020-01-28,2133
2020-01-29,2178
2020-01-30,2214
2020-01-31,2229
2020-02-01,2248
2020-02-02,2262
2020-02-03,2227
2020-02-04,2167
2020-02-05,2071
2020-02-06,1970
2020-02-07,1871
2020-02-08,1777
2020-02-09,1789
2020-02-10,1822
2020-02-11,1873
2020-02-12,1939
2020-02-13,2003
2020-02-14,1975
2020-02-15,1901
2020-02-16,1846
2020-02-17,1841
2020-02-18,1870
2020-02-19,1925
2020-02-20,2019
2020-02-21,2019
2020-02-22,1951
2020-02-23,1882
2020-02-24,1814
2020-02-25,1839
2020-02-26,1881
2020-02-27,1976
2020-02-28,2067
2020-02-29,2067
2020-03-01,2149
2020-03-02,2181
2020-03-03,2228
2020-03-04,2228
2020-03-05,2229
2020-03-06,2183
2020-03-07,2143
2020-03-08,2079
2020-03-09,2039
2020-03-10,2025
2020-03-11,2026
2020-03-12,2094
2020-03-13,2189
2020-03-14,2234
2020-03-15,2281
2020-03-16,2290
2020-03-17,2301
2020-03-18,2292
2020-03-19,2350
2020-03-20,2382
2020-03-21,2419
2020-03-22,2414
2020-03-23,2438
2020-03-24,2455
2020-03-25,2460
2020-03-26,2416
2020-03-27,2316
2020-03-28,2200
2020-03-29,2113
2020-03-30,2162
2020-03-31,2213
2020-04-01,2264
2020-04-02,2298
2020-04-03,2298
2020-04-04,2258
2020-04-05,2277
2020-04-06,2227
2020-04-07,2307
2020-04-08,2370
2020-04-09,2288
2020-04-10,2283
2020-04-11,2274
2020-04-12,2204
2020-04-13,2236
2020-04-14,2241
2020-04-15,2162
2020-04-16,2108
2020-04-17,2124
2020-04-18,2171
2020-04-19,2130
2020-04-20,2237
2020-04-21,2181
2020-04-22,2154
2020-04-23,2168
2020-04-24,2165
2020-04-25,2102
2020-04-26,2097
2020-04-27,2045
2020-04-28,2010
2020-04-29,2008
2020-04-30,2009
2020-05-01,1925
2020-05-02,1940
2020-05-03,1941
