date_obj,Purple%20elegant%20legs price
2016-11-05,3020
2016-11-06,3043
2016-11-07,3043
2016-11-08,3043
2016-11-09,3043
2016-11-10,2999
2016-11-11,2999
2016-11-12,2999
2016-11-13,2999
2016-11-14,3036
2016-12-08,3332
2016-12-09,3332
2016-12-10,3332
2016-12-11,3374
2016-12-12,3374
2016-12-13,3374
2016-12-14,3318
2016-12-15,3318
2016-12-16,3318
2016-12-17,3231
2016-12-18,3231
2016-12-19,3231
2016-12-20,3171
2016-12-21,3296
2016-12-22,3296
2016-12-23,3415
2016-12-24,3415
2016-12-25,3535
2016-12-26,3535
2016-12-27,3695
2016-12-28,3695
2016-12-29,3874
2016-12-30,3874
2016-12-31,4032
2017-01-01,4032
2017-01-02,4139
2017-01-03,4139
2017-01-04,4139
2017-01-05,4233
2017-01-06,4233
2017-01-07,4227
2017-01-08,4227
2017-01-09,4227
2017-01-10,4223
2017-01-11,4223
2017-01-12,4171
2017-01-13,4171
2017-01-14,4171
2017-01-15,4193
2017-01-16,4193
2017-01-17,4149
2017-01-18,4149
2017-01-19,4149
2017-01-20,4046
2017-01-21,4046
2017-01-22,4046
2017-01-27,3834
2017-01-28,3679
2017-01-29,3679
2017-01-30,3679
2017-01-31,3595
2017-02-01,3595
2017-02-02,3595
2017-02-03,3451
2017-02-04,3451
2017-02-05,3366
2017-02-06,3366
2017-02-07,3366
2017-02-08,3347
2017-02-09,3347
2017-02-10,3347
2017-02-11,3498
2017-02-12,3498
2017-02-13,3498
2017-02-14,3550
2017-02-15,3550
2017-02-16,3610
2017-02-18,3610
2017-02-19,3688
2017-02-20,3688
2017-02-21,3688
2017-02-22,3688
2017-02-23,3776
2017-02-24,3776
2017-02-25,3776
2017-02-26,3683
2017-02-27,3683
2017-02-28,3585
2017-03-01,3585
2017-03-02,3585
2017-03-03,3532
2017-03-04,3532
2017-03-05,3532
2017-03-06,3467
2017-03-07,3467
2017-03-08,3467
2017-03-09,3452
2017-03-10,3452
2017-03-11,3377
2017-03-12,3377
2017-03-13,3247
2017-03-14,3247
2017-03-15,3289
2017-03-16,3289
2017-03-17,3289
2017-03-18,3220
2017-03-19,3220
2017-03-20,3163
2017-03-21,3163
2017-03-22,3163
2017-03-23,3067
2017-03-24,3067
2017-03-25,3067
2017-03-26,2951
2017-03-27,2951
2017-03-28,2951
2017-03-29,2903
2017-03-30,2903
2017-03-31,2903
2017-04-01,2812
2017-04-02,2812
2017-04-03,2761
2017-04-04,2761
2017-04-12,2607
2017-04-13,2607
2017-04-14,2607
2017-04-15,2493
2017-04-16,2493
2017-04-17,2489
2017-04-18,2489
2017-04-19,2489
2017-04-20,2487
2017-04-21,2487
2017-04-22,2487
2017-04-23,2363
2017-04-24,2363
2017-04-25,2330
2017-04-26,2330
2017-04-27,2330
2017-04-28,2313
2017-04-29,2313
2017-04-30,2228
2017-05-01,2228
2017-05-02,2159
2017-05-03,2159
2017-05-04,2159
2017-05-05,2099
2017-05-06,2099
2017-05-07,2099
2017-05-08,2056
2017-05-09,2056
2017-05-10,2029
2017-05-11,2029
2017-05-12,2029
2017-05-13,2002
2017-05-14,2002
2017-05-15,2002
2017-05-16,1991
2017-05-17,1991
2017-05-18,1991
2017-05-19,1939
2017-05-20,1939
2017-05-21,1879
2017-05-22,1879
2017-05-23,1879
2017-05-24,1816
2017-05-25,1816
2017-05-26,1816
2017-05-27,1798
2017-05-28,1798
2017-05-29,1798
2017-05-30,1747
2017-05-31,1747
2017-06-01,1747
2017-06-02,1704
2017-06-03,1704
2017-06-06,1649
2017-06-07,1649
2017-06-08,1685
2017-06-09,1685
2017-06-10,1732
2017-06-11,1732
2017-06-12,1732
2017-06-13,1687
2017-06-14,1687
2017-06-15,1687
2017-06-16,1618
2017-06-17,1618
2017-06-18,1618
2017-06-19,1610
2017-06-20,1610
2017-06-21,1540
2017-06-22,1540
2017-06-23,1540
2017-06-24,1540
2017-06-25,1517
2017-06-26,1517
2017-06-27,1496
2017-06-28,1496
2017-06-29,1496
2017-06-30,1496
2017-07-01,1473
2017-07-02,1473
2017-07-03,1473
2017-07-04,1453
2017-07-05,1453
2017-07-06,1453
2017-07-07,1453
2017-07-08,1415
2017-07-13,1356
2017-07-14,1317
2017-07-15,1317
2017-07-16,1317
2017-07-17,1289
2017-07-18,1289
2017-07-19,1289
2017-07-20,1320
2017-07-21,1320
2017-07-22,1320
2017-07-23,1364
2017-07-24,1364
2017-07-25,1364
2017-07-26,1415
2017-07-27,1415
2017-07-28,1415
2017-07-29,1446
2017-07-30,1446
2017-07-31,1446
2017-08-01,1412
2017-08-02,1412
2017-08-03,1412
2017-08-04,1464
2017-08-05,1464
2017-08-06,1464
2017-08-09,1506
2017-08-10,1521
2017-08-11,1521
2017-08-12,1521
2017-08-13,1521
2017-08-14,1505
2017-08-15,1505
2017-08-16,1505
2017-08-17,1500
2017-08-18,1500
2017-08-19,1500
2017-08-20,1491
2017-08-22,1491
2017-08-23,1494
2017-08-24,1494
2017-08-25,1494
2017-08-26,1486
2017-08-27,1486
2017-08-28,1486
2017-08-29,1465
2017-08-30,1465
2017-08-31,1465
2017-09-01,1439
2017-09-02,1439
2017-09-03,1439
2017-09-04,1424
2017-09-05,1424
2017-09-06,1424
2017-09-07,1398
2017-09-08,1398
2017-09-09,1398
2017-09-10,1352
2017-09-11,1352
2017-09-12,1352
2017-09-13,1338
2017-09-14,1338
2017-09-15,1338
2017-09-16,1285
2017-09-17,1285
2017-09-19,1243
2017-09-20,1243
2017-09-21,1209
2017-09-22,1209
2017-09-23,1209
2017-09-24,1188
2017-09-25,1188
2017-09-26,1188
2017-09-27,1188
2017-09-28,1212
2017-09-29,1212
2017-09-30,1212
2017-10-01,1187
2017-10-02,1187
2017-10-03,1187
2017-10-04,1162
2017-10-05,1162
2017-10-06,1162
2017-10-07,1164
2017-10-08,1164
2017-10-09,1164
2017-10-10,1170
2017-10-11,1170
2017-10-12,1170
2017-10-13,1179
2017-10-14,1179
2017-10-15,1179
2017-10-16,1150
2017-10-17,1150
2017-10-18,1150
2017-10-19,1128
2017-10-20,1128
2017-10-21,1128
2017-10-22,1102
2017-10-23,1102
2017-10-24,1102
2017-10-25,1074
2017-10-26,1074
2017-10-27,1074
2017-10-28,1074
2017-10-29,1096
2017-10-30,1096
2017-10-31,1096
2017-11-01,1096
2017-11-02,1111
2017-11-03,1111
2017-11-04,1084
2017-11-05,1084
2017-11-06,1084
2017-11-07,1084
2017-11-08,1084
2017-11-09,1098
2017-11-10,1098
2017-11-11,1098
2017-11-12,1101
2017-11-13,1101
2017-11-14,1101
2017-11-15,1071
2017-11-16,1071
2017-11-17,1071
2017-11-18,1051
2017-11-19,1051
2017-11-20,1051
2017-11-21,1025
2017-11-22,1025
2017-11-23,1025
2017-11-24,1025
2017-11-25,1020
2017-11-26,1020
2017-11-27,1020
2017-11-28,1020
2017-11-29,1021
2017-11-30,1021
2017-12-01,1021
2017-12-02,1021
2017-12-03,1013
2017-12-04,1013
2017-12-05,1013
2017-12-06,1030
2017-12-07,1030
2017-12-08,1030
2017-12-09,1030
2017-12-10,1033
2017-12-11,1033
2017-12-12,1033
2017-12-14,1033
2017-12-15,1033
2017-12-16,1033
2017-12-17,1021
2017-12-18,1021
2017-12-19,1021
2017-12-20,1017
2017-12-21,1017
2017-12-22,1017
2017-12-23,1049
2017-12-24,1049
2017-12-25,1049
2017-12-26,1035
2017-12-27,1035
2017-12-28,1035
2017-12-29,1008
2017-12-30,1008
2017-12-31,1008
2018-01-01,977
2018-01-02,977
2018-01-03,998
2018-01-04,998
2018-01-05,995
2018-01-06,995
2018-01-07,997
2018-01-08,997
2018-01-09,997
2018-01-10,1017
2018-01-11,1017
2018-01-12,1061
2018-01-13,1061
2018-01-14,1109
2018-01-15,1109
2018-01-16,1141
2018-01-17,1141
2018-01-18,1129
2018-01-19,1129
2018-01-20,1129
2018-01-21,1125
2018-01-22,1125
2018-01-23,1144
2018-01-24,1144
2018-01-25,1144
2018-01-26,1172
2018-01-27,1172
2018-01-28,1197
2018-01-29,1197
2018-01-31,1240
2018-02-01,1240
2018-02-02,1221
2018-02-03,1221
2018-02-04,1235
2018-02-05,1235
2018-02-06,1235
2018-02-07,1247
2018-02-08,1247
2018-02-09,1247
2018-02-10,1222
2018-02-11,1222
2018-02-12,1197
2018-02-13,1197
2018-02-14,1197
2018-02-15,1193
2018-02-16,1193
2018-02-17,1193
2018-02-18,1217
2018-02-19,1217
2018-02-20,1227
2018-02-21,1227
2018-02-22,1227
2018-02-23,1242
2018-02-24,1242
2018-02-25,1236
2018-02-26,1236
2018-02-27,1222
2018-02-28,1222
2018-03-01,1222
2018-03-02,1206
2018-03-03,1206
2018-03-04,1206
2018-03-05,1202
2018-03-06,1202
2018-03-07,1202
2018-03-08,1225
2018-03-09,1225
2018-03-10,1225
2018-03-11,1233
2018-03-12,1233
2018-03-13,1233
2018-03-14,1240
2018-03-15,1240
2018-03-16,1240
2018-03-17,1235
2018-03-18,1235
2018-03-19,1235
2018-03-20,1272
2018-03-21,1272
2018-03-23,1272
2018-03-24,1320
2018-03-26,1320
2018-03-27,1385
2018-03-28,1385
2018-03-29,1385
2018-03-30,1450
2018-03-31,1450
2018-04-01,1450
2018-04-02,1489
2018-04-03,1489
2018-04-04,1504
2018-04-05,1504
2018-04-06,1504
2018-04-08,1526
2018-04-09,1526
2018-04-10,1526
2018-04-11,1531
2018-04-12,1531
2018-04-13,1531
2018-04-14,1508
2018-04-15,1508
2018-04-16,1480
2018-04-17,1480
2018-04-18,1480
2018-04-19,1423
2018-04-20,1423
2018-04-21,1423
2018-04-22,1376
2018-04-23,1376
2018-04-24,1376
2018-04-25,1341
2018-04-26,1341
2018-04-27,1341
2018-04-28,1372
2018-04-29,1372
2018-04-30,1382
2018-05-01,1382
2018-05-02,1382
2018-05-03,1382
2018-05-04,1331
2018-05-05,1295
2018-05-06,1295
2018-05-07,1295
2018-05-08,1297
2018-05-09,1297
2018-05-10,1297
2018-05-11,1285
2018-05-12,1285
2018-05-13,1285
2018-05-14,1251
2018-05-15,1251
2018-05-16,1251
2018-05-17,1262
2018-05-18,1262
2018-05-19,1225
2018-05-20,1225
2018-05-21,1225
2018-05-22,1245
2018-05-23,1245
2018-05-24,1293
2018-05-25,1293
2018-05-26,1293
2018-05-27,1317
2018-05-28,1317
2018-05-29,1351
2018-05-30,1351
2018-05-31,1351
2018-06-01,1393
2018-06-02,1393
2018-06-03,1400
2018-06-04,1400
2018-06-05,1405
2018-06-06,1405
2018-06-07,1405
2018-06-08,1439
2018-06-09,1439
2018-06-10,1460
2018-06-11,1460
2018-06-12,1460
2018-06-13,1457
2018-06-14,1457
2018-06-15,1457
2018-06-16,1385
2018-06-17,1385
2018-06-18,1400
2018-06-19,1400
2018-06-20,1400
2018-06-21,1402
2018-06-22,1402
2018-06-23,1402
2018-06-24,1394
2018-06-25,1394
2018-06-26,1394
2018-06-27,1394
2018-06-28,1414
2018-06-29,1414
2018-06-30,1414
2018-07-01,1415
2018-07-02,1415
2018-07-03,1415
2018-07-04,1415
2018-07-05,1423
2018-07-06,1423
2018-07-07,1423
2018-07-08,1394
2018-07-09,1394
2018-07-10,1392
2018-07-11,1392
2018-07-12,1392
2018-07-13,1392
2018-07-14,1408
2018-07-15,1408
2018-07-16,1408
2018-07-17,1395
2018-07-18,1395
2018-07-19,1395
2018-07-20,1391
2018-07-21,1391
2018-07-22,1422
2018-07-23,1422
2018-07-24,1398
2018-07-25,1398
2018-07-26,1424
2018-07-27,1424
2018-07-28,1450
2018-07-29,1450
2018-07-30,1456
2018-07-31,1456
2018-08-01,1451
2018-08-02,1451
2018-08-03,1505
2018-08-04,1505
2018-08-05,1575
2018-08-06,1575
2018-08-07,1654
2018-08-08,1654
2018-08-09,1724
2018-08-10,1724
2018-08-11,1724
2018-08-12,1791
2018-08-14,1872
2018-08-16,1872
2018-08-17,1962
2018-08-18,1962
2018-08-19,2046
2018-08-20,2046
2018-08-21,2146
2018-08-22,2146
2018-08-23,2175
2018-08-24,2175
2018-08-25,2097
2018-08-26,2097
2018-08-27,2019
2018-08-28,2019
2018-08-29,2042
2018-08-30,2042
2018-08-31,2074
2018-09-01,2074
2018-09-02,2072
2018-09-03,2072
2018-09-04,2110
2018-09-05,2110
2018-09-06,2110
2018-09-07,2047
2018-09-08,2047
2018-09-09,2047
2018-09-10,2024
2018-09-11,2024
2018-09-12,2024
2018-09-13,2009
2018-09-14,2009
2018-09-15,2045
2018-09-16,2045
2018-09-17,2045
2018-09-18,2012
2018-09-19,2012
2018-09-20,2012
2018-09-21,1967
2018-09-22,1967
2018-09-23,2009
2018-09-24,2009
2018-09-25,2009
2018-09-26,2070
2018-09-27,2070
2018-09-28,2101
2018-09-29,2101
2018-09-30,2097
2018-10-02,2097
2018-10-03,2058
2018-10-04,2058
2018-10-05,2058
2018-10-06,2002
2018-10-07,2002
2018-10-08,1917
2018-10-09,1917
2018-10-10,1853
2018-10-11,1853
2018-10-12,1853
2018-10-13,1800
2018-10-14,1800
2018-10-15,1722
2018-10-16,1722
2018-10-17,1649
2018-10-18,1649
2018-10-19,1626
2018-10-20,1626
2018-10-21,1626
2018-10-22,1566
2018-10-23,1566
2018-10-24,1566
2018-10-25,1553
2018-10-26,1553
2018-10-27,1553
2018-10-28,1517
2018-10-29,1517
2018-10-30,1517
2018-10-31,1474
2018-11-01,1474
2018-11-03,1438
2018-11-04,1409
2018-11-05,1434
2018-11-06,1434
2018-11-07,1433
2018-11-08,1433
2018-11-09,1399
2018-11-10,1382
2018-11-11,1382
2018-11-12,1357
2018-11-13,1357
2018-11-14,1403
2018-11-15,1403
2018-11-16,1372
2018-11-17,1372
2018-11-18,1353
2018-11-19,1353
2018-11-20,1373
2018-11-21,1373
2018-11-22,1384
2018-11-23,1384
2018-11-24,1366
2018-11-25,1366
2018-11-26,1402
2018-11-27,1402
2018-11-28,1380
2018-11-29,1387
2018-12-01,1362
2018-12-02,1368
2018-12-03,1368
2018-12-04,1383
2018-12-05,1383
2018-12-07,1437
2018-12-09,1466
2018-12-10,1527
2018-12-11,1527
2018-12-12,1589
2018-12-13,1589
2018-12-14,1645
2018-12-15,1645
2018-12-16,1663
2018-12-17,1663
2018-12-18,1693
2018-12-19,1693
2018-12-20,1756
2018-12-21,1756
2018-12-22,1844
2018-12-23,1852
2018-12-24,1852
2018-12-25,1795
2018-12-26,1795
2018-12-27,1843
2018-12-28,1843
2018-12-29,1818
2018-12-30,1818
2018-12-31,1758
2019-01-01,1758
2019-01-02,1756
2019-01-03,1756
2019-01-04,1755
2019-01-05,1774
2019-01-06,1717
2019-01-08,1701
2019-01-10,1723
2019-01-11,1723
2019-01-12,1728
2019-01-13,1728
2019-01-14,1726
2019-01-15,1726
2019-01-16,1809
2019-01-17,1809
2019-01-18,1880
2019-01-19,1880
2019-01-20,1910
2019-01-21,1910
2019-01-22,1971
2019-01-23,1971
2019-01-24,2012
2019-01-25,2012
2019-01-26,2079
2019-01-27,2079
2019-01-28,2168
2019-01-29,2180
2019-01-30,2180
2019-01-31,2180
2019-02-01,2186
2019-02-02,2186
2019-02-03,2225
2019-02-04,2225
2019-02-05,2216
2019-02-06,2216
2019-02-07,2105
2019-02-08,2105
2019-02-09,1999
2019-02-10,1999
2019-02-11,1899
2019-02-12,1899
2019-02-13,1810
2019-02-14,1810
2019-02-15,1753
2019-02-16,1753
2019-02-17,1743
2019-02-18,1743
2019-02-19,1749
2019-02-20,1749
2019-02-21,1699
2019-02-22,1699
2019-02-23,1732
2019-02-24,1732
2019-02-25,1734
2019-02-26,1734
2019-02-27,1750
2019-02-28,1750
2019-03-01,1685
2019-03-02,1685
2019-03-03,1703
2019-03-04,1703
2019-03-05,1743
2019-03-06,1743
2019-03-07,1820
2019-03-08,1820
2019-03-09,1827
2019-03-10,1772
2019-03-11,1772
2019-03-12,1764
2019-03-13,1764
2019-03-14,1846
2019-03-15,1846
2019-03-16,1846
2019-03-17,1926
2019-03-18,1926
2019-03-19,2013
2019-03-20,2013
2019-03-21,2107
2019-03-22,2107
2019-03-23,2187
2019-03-24,2187
2019-03-25,2132
2019-03-26,2132
2019-03-27,2116
2019-03-28,2116
2019-03-29,2024
2019-03-30,2024
2019-03-31,2024
2019-04-01,1967
2019-04-02,1967
2019-04-03,1896
2019-04-04,1896
2019-04-05,1923
