date_obj,Burnt%20bones price
2015-08-22,122
2015-08-23,122
2015-08-24,122
2015-08-25,122
2015-08-26,122
2015-08-27,122
2015-08-28,122
2015-08-29,122
2015-08-30,122
2015-08-31,121
2015-09-01,121
2015-09-02,121
2015-09-03,121
2015-09-04,121
2015-09-05,121
2015-09-06,121
2015-09-07,121
2015-09-08,121
2015-09-09,121
2015-09-10,121
2015-09-11,121
2015-09-12,121
2015-09-13,121
2015-09-14,121
2015-09-15,121
2015-09-16,121
2015-09-17,121
2015-09-18,121
2015-09-19,121
2015-09-20,121
2015-09-21,121
2015-09-22,121
2015-09-23,121
2015-09-24,121
2015-09-25,121
2015-09-27,121
2015-09-28,121
2015-09-29,121
2015-09-30,123
2015-10-05,123
2015-10-06,123
2015-10-07,123
2015-10-08,123
2015-10-09,123
2015-10-10,123
2015-10-11,123
2015-10-12,123
2015-10-13,123
2015-10-14,123
2015-10-15,123
2015-10-16,123
2015-10-17,123
2015-10-18,123
2015-10-19,123
2015-10-20,123
2015-10-22,123
2015-10-23,123
2015-10-24,123
2015-10-25,123
2015-10-26,123
2015-10-27,123
2015-10-29,127
2015-10-30,127
2015-10-31,127
2015-11-01,127
2015-11-02,127
2015-11-03,127
2015-11-04,127
2015-11-05,127
2015-11-06,127
2015-11-07,127
2015-11-08,127
2015-11-09,127
2015-11-10,127
2015-11-11,127
2015-11-12,127
2015-11-13,127
2015-11-14,127
2015-11-15,127
2015-11-16,127
2015-11-17,127
2015-11-18,127
2015-11-19,127
2015-11-20,127
2015-11-21,127
2015-11-22,127
2015-11-23,127
2015-11-24,127
2015-11-25,127
2015-11-26,127
2015-11-27,128
2015-11-28,128
2015-11-29,128
2015-11-30,128
2015-12-01,128
2015-12-02,128
2015-12-03,128
2015-12-04,128
2015-12-05,128
2015-12-06,128
2015-12-07,128
2015-12-08,128
2015-12-09,128
2015-12-10,128
2015-12-11,128
2015-12-12,128
2015-12-13,128
2015-12-14,128
2015-12-15,128
2015-12-16,128
2015-12-17,128
2015-12-18,128
2015-12-19,128
2015-12-20,128
2015-12-21,130
2015-12-22,130
2015-12-23,130
2015-12-24,130
2015-12-25,130
2015-12-26,130
2015-12-27,130
2015-12-28,130
2015-12-29,130
2015-12-30,130
2015-12-31,130
2016-01-01,130
2016-01-02,130
2016-01-03,130
2016-01-04,130
2016-01-05,130
2016-01-06,130
2016-01-07,130
2016-01-08,130
2016-01-09,130
2016-01-10,130
2016-01-11,130
2016-01-12,130
2016-01-13,130
2016-01-14,133
2016-01-15,133
2016-01-16,133
2016-01-17,133
2016-01-18,133
2016-01-19,133
2016-01-20,133
2016-01-21,133
2016-01-22,133
2016-01-23,133
2016-01-24,133
2016-01-25,133
2016-01-26,133
2016-01-27,133
2016-01-28,133
2016-01-29,133
2016-01-30,133
2016-01-31,133
2016-02-01,133
2016-02-02,133
2016-02-03,133
2016-02-04,133
2016-02-05,133
2016-02-06,135
2016-02-07,135
2016-02-08,135
2016-02-09,135
2016-02-10,135
2016-02-11,135
2016-02-12,135
2016-02-13,135
2016-02-14,135
2016-02-15,135
2016-02-16,135
2016-02-17,135
2016-02-18,135
2016-02-19,135
2016-02-20,135
2016-02-21,135
2016-02-22,135
2016-02-23,135
2016-02-24,135
2016-02-25,135
2016-02-26,135
2016-02-27,135
2016-02-28,135
2016-02-29,140
2016-03-01,140
2016-03-02,140
2016-03-03,140
2016-03-04,140
2016-03-05,140
2016-03-06,140
2016-03-07,140
2016-03-08,140
2016-03-09,140
2016-03-10,140
2016-03-11,140
2016-03-12,140
2016-03-13,140
2016-03-14,140
2016-03-15,140
2016-03-16,140
2016-03-17,140
2016-03-18,140
2016-03-19,140
2016-03-20,140
2016-03-21,140
2016-03-22,140
2016-03-23,140
2016-03-24,140
2016-03-25,143
2016-03-26,143
2016-03-27,143
2016-03-28,143
2016-03-29,143
2016-03-30,143
2016-03-31,143
2016-04-01,143
2016-04-02,143
2016-04-03,143
2016-04-04,143
2016-04-05,143
2016-04-06,143
2016-04-07,143
2016-04-08,143
2016-04-09,143
2016-04-10,143
2016-04-11,143
2016-04-12,143
2016-04-13,143
2016-04-14,143
2016-04-15,143
2016-04-16,143
2016-04-17,146
2016-04-18,146
2016-04-19,146
2016-04-20,146
2016-04-21,146
2016-04-22,146
2016-04-23,146
2016-04-24,146
2016-04-25,146
2016-04-26,146
2016-04-27,146
2016-04-28,146
2016-04-29,146
2016-04-30,146
2016-05-01,146
2016-05-02,146
2016-05-03,146
2016-05-04,146
2016-05-05,146
2016-05-06,146
2016-05-07,146
2016-05-08,146
2016-05-09,151
2016-05-10,151
2016-05-11,151
2016-05-12,151
2016-05-13,151
2016-05-14,151
2016-05-15,151
2016-05-16,151
2016-05-17,151
2016-05-18,151
2016-05-19,151
2016-05-22,151
2016-05-23,151
2016-05-24,151
2016-05-25,151
2016-05-26,151
2016-05-27,151
2016-05-28,151
2016-05-29,151
2016-05-30,151
2016-05-31,151
2016-06-01,158
2016-06-02,158
2016-06-03,158
2016-06-04,158
2016-06-05,158
2016-06-06,158
2016-06-07,158
2016-06-08,158
2016-06-09,158
2016-06-10,158
2016-06-11,158
2016-06-12,158
2016-06-13,158
2016-06-14,158
2016-06-15,158
2016-06-16,158
2016-06-17,158
2016-06-18,158
2016-06-19,158
2016-06-20,158
2016-06-21,164
2016-06-22,164
2016-06-23,164
2016-06-24,164
2016-06-25,164
2016-06-26,164
2016-06-27,164
2016-06-28,164
2016-06-29,164
2016-06-30,164
2016-07-01,164
2016-07-02,164
2016-07-03,164
2016-07-04,164
2016-07-05,164
2016-07-06,164
2016-07-07,164
2016-07-08,164
2016-07-09,164
2016-07-10,164
2016-07-11,171
2016-07-12,171
2016-07-13,171
2016-07-14,171
2016-07-15,171
2016-07-16,171
2016-07-17,171
2016-07-18,171
2016-07-23,171
2016-07-24,171
2016-07-25,171
2016-07-26,171
2016-07-27,171
2016-07-28,171
2016-07-29,171
2016-07-30,171
2016-07-31,171
2016-08-01,171
2016-08-02,171
2016-08-03,171
2016-08-04,171
2016-08-05,171
2016-08-06,170
2016-08-07,170
2016-08-08,170
2016-08-09,170
2016-08-10,170
2016-08-11,170
2016-08-12,170
2016-08-13,170
2016-08-14,170
2016-08-15,170
2016-08-16,170
2016-08-17,170
2016-08-18,170
2016-08-19,170
2016-08-20,170
2016-08-21,170
2016-08-22,170
2016-08-23,170
2016-08-24,170
2016-08-25,170
2016-08-26,170
2016-08-28,170
2016-08-31,170
2016-09-01,170
2016-09-02,170
2016-09-03,170
2016-09-04,170
2016-09-05,174
2016-09-06,174
2016-09-07,174
2016-09-08,174
2016-09-09,174
2016-09-10,174
2016-09-11,174
2016-09-12,174
2016-09-13,174
2016-09-14,174
2016-09-15,174
2016-09-16,174
2016-09-17,174
2016-09-18,174
2016-09-19,174
2016-09-20,174
2016-09-21,174
2016-09-22,174
2016-09-23,174
2016-09-24,174
2016-09-25,174
2016-09-26,174
2016-09-27,174
2016-09-28,174
2016-09-29,174
2016-09-30,174
2016-10-01,174
2016-10-02,174
2016-10-03,174
2016-10-04,174
2016-10-05,174
2016-10-06,174
2016-10-07,174
2016-10-08,175
2016-10-09,175
2016-10-10,175
2016-10-11,175
2016-10-12,175
2016-10-13,175
2016-10-14,175
2016-10-15,175
2016-10-16,175
2016-10-17,175
2016-10-18,175
2016-10-19,175
2016-10-20,175
2016-10-21,175
2016-10-22,175
2016-10-23,175
2016-10-24,175
2016-10-25,175
2016-10-26,175
2016-10-27,175
2016-10-28,175
2016-10-29,175
2016-10-30,175
2016-10-31,175
2016-11-01,175
2016-11-02,175
2016-11-03,175
2016-11-04,178
2016-11-05,178
2016-11-06,178
2016-11-07,178
2016-11-08,178
2016-11-09,178
2016-11-10,178
2016-11-11,178
2016-11-12,178
2016-11-13,178
2016-11-14,178
2016-11-15,178
2016-12-07,176
2016-12-08,176
2016-12-09,176
2016-12-10,176
2016-12-11,176
2016-12-12,176
2016-12-13,176
2016-12-14,176
2016-12-15,176
2016-12-16,176
2016-12-17,176
2016-12-18,176
2016-12-19,176
2016-12-20,176
2016-12-21,181
2016-12-22,181
2016-12-23,181
2016-12-24,181
2016-12-25,181
2016-12-26,181
2016-12-27,181
2016-12-28,181
2016-12-29,181
2016-12-30,181
2016-12-31,181
2017-01-01,181
2017-01-02,181
2017-01-03,181
2017-01-04,181
2017-01-05,181
2017-01-06,181
2017-01-07,181
2017-01-08,181
2017-01-09,181
2017-01-10,181
2017-01-11,181
2017-01-12,181
2017-01-13,181
2017-01-14,182
2017-01-15,182
2017-01-16,182
2017-01-17,182
2017-01-18,182
2017-01-19,182
2017-01-20,182
2017-01-21,182
2017-01-22,182
2017-01-23,182
2017-01-27,182
2017-01-28,182
2017-01-29,182
2017-01-30,182
2017-01-31,182
2017-02-01,182
2017-02-02,182
2017-02-03,181
2017-02-04,181
2017-02-05,181
2017-02-06,181
2017-02-07,181
2017-02-08,181
2017-02-09,181
2017-02-10,181
2017-02-11,181
2017-02-12,181
2017-02-13,181
2017-02-14,181
2017-02-15,181
2017-02-16,181
2017-02-18,181
2017-02-19,181
2017-02-20,181
2017-02-21,181
2017-02-22,181
2017-02-23,181
2017-02-24,181
2017-02-25,181
2017-02-26,181
2017-02-27,181
2017-02-28,181
2017-03-01,181
2017-03-02,181
2017-03-03,181
2017-03-04,181
2017-03-05,181
2017-03-06,181
2017-03-07,181
2017-03-08,181
2017-03-09,181
2017-03-10,181
2017-03-11,181
2017-03-12,181
2017-03-13,181
2017-03-14,181
2017-03-15,181
2017-03-16,181
2017-03-17,181
2017-03-18,187
2017-03-19,187
2017-03-20,187
2017-03-21,187
2017-03-22,187
2017-03-23,187
2017-03-24,187
2017-03-25,187
2017-03-26,187
2017-03-27,187
2017-03-28,187
2017-03-29,187
2017-03-30,187
2017-03-31,187
2017-04-01,187
2017-04-02,187
2017-04-03,187
2017-04-04,187
2017-04-12,192
2017-04-13,192
2017-04-14,192
2017-04-15,192
2017-04-16,192
2017-04-17,192
2017-04-18,192
2017-04-19,192
2017-04-20,192
2017-04-21,192
2017-04-22,192
2017-04-23,192
2017-04-24,192
2017-04-25,201
2017-04-26,201
2017-04-27,201
2017-04-28,201
2017-04-29,201
2017-04-30,201
2017-05-01,201
2017-05-02,201
2017-05-03,201
2017-05-04,201
2017-05-05,201
2017-05-06,201
2017-05-07,201
2017-05-08,201
2017-05-09,201
2017-05-10,201
2017-05-11,201
2017-05-12,201
2017-05-13,201
2017-05-14,201
2017-05-15,209
2017-05-16,209
2017-05-17,209
2017-05-18,209
2017-05-19,209
2017-05-20,209
2017-05-21,209
2017-05-22,209
2017-05-23,209
2017-05-24,209
2017-05-25,209
2017-05-26,209
2017-05-27,209
2017-05-28,209
2017-05-29,209
2017-05-30,209
2017-05-31,209
2017-06-01,209
2017-06-02,209
2017-06-03,209
2017-06-04,212
2017-06-05,212
2017-06-06,212
2017-06-07,212
2017-06-08,212
2017-06-09,212
2017-06-10,212
2017-06-11,212
2017-06-12,212
2017-06-13,212
2017-06-14,212
2017-06-15,212
2017-06-16,212
2017-06-17,212
2017-06-18,212
2017-06-19,212
2017-06-20,212
2017-06-21,212
2017-06-22,212
2017-06-23,212
2017-06-24,218
2017-06-25,218
2017-06-26,218
2017-06-27,218
2017-06-28,218
2017-06-29,218
2017-06-30,218
2017-07-01,218
2017-07-02,218
2017-07-03,218
2017-07-04,218
2017-07-05,218
2017-07-06,218
2017-07-07,218
2017-07-08,218
2017-07-13,218
2017-07-14,214
2017-07-15,214
2017-07-16,214
2017-07-17,214
2017-07-18,214
2017-07-19,214
2017-07-20,214
2017-07-21,214
2017-07-22,214
2017-07-23,214
2017-07-24,214
2017-07-25,214
2017-07-26,214
2017-07-27,214
2017-07-28,214
2017-07-29,214
2017-07-30,214
2017-07-31,214
2017-08-01,214
2017-08-02,219
2017-08-03,219
2017-08-04,219
2017-08-05,219
2017-08-06,219
2017-08-09,219
2017-08-10,219
2017-08-11,219
2017-08-12,219
2017-08-13,219
2017-08-14,219
2017-08-15,219
2017-08-16,219
2017-08-17,219
2017-08-18,219
2017-08-19,219
2017-08-20,217
2017-08-21,217
2017-08-22,217
2017-08-23,217
2017-08-24,217
2017-08-25,217
2017-08-26,217
2017-08-27,217
2017-08-28,217
2017-08-29,217
2017-08-30,217
2017-08-31,217
2017-09-01,217
2017-09-02,217
2017-09-03,217
2017-09-04,217
2017-09-05,217
2017-09-06,221
2017-09-07,221
2017-09-08,221
2017-09-09,221
2017-09-10,221
2017-09-11,221
2017-09-12,221
2017-09-13,221
2017-09-14,221
2017-09-15,221
2017-09-16,221
2017-09-17,221
2017-09-18,221
2017-09-19,221
2017-09-20,221
2017-09-21,221
2017-09-22,221
2017-09-23,223
2017-09-24,223
2017-09-25,223
2017-09-26,223
2017-09-27,223
2017-09-28,223
2017-09-29,223
2017-09-30,223
2017-10-01,223
2017-10-02,223
2017-10-03,223
2017-10-04,223
2017-10-05,223
2017-10-06,223
2017-10-07,223
2017-10-08,223
2017-10-09,223
2017-10-11,227
2017-10-12,227
2017-10-13,227
2017-10-14,227
2017-10-15,227
2017-10-16,227
2017-10-17,227
2017-10-18,227
2017-10-19,227
2017-10-20,227
2017-10-21,227
2017-10-22,227
2017-10-23,227
2017-10-24,227
2017-10-25,227
2017-10-26,227
2017-10-27,227
2017-10-28,227
2017-10-29,223
2017-10-30,223
2017-10-31,223
2017-11-01,223
2017-11-02,223
2017-11-03,223
2017-11-04,223
2017-11-05,223
2017-11-06,223
2017-11-07,223
2017-11-08,223
2017-11-09,223
2017-11-10,223
2017-11-11,223
2017-11-12,223
2017-11-13,223
2017-11-14,223
2017-11-15,223
2017-11-16,221
2017-11-17,221
2017-11-18,221
2017-11-19,221
2017-11-20,221
2017-11-21,221
2017-11-22,221
2017-11-23,221
2017-11-24,221
2017-11-25,221
2017-11-26,221
2017-11-27,221
2017-11-28,221
2017-11-29,221
2017-11-30,221
2017-12-01,221
2017-12-02,221
2017-12-03,221
2017-12-04,221
2017-12-05,224
2017-12-06,224
2017-12-07,224
2017-12-08,224
2017-12-09,224
2017-12-10,224
2017-12-11,224
2017-12-12,224
2017-12-13,224
2017-12-14,224
2017-12-15,224
2017-12-16,224
2017-12-17,224
2017-12-18,224
2017-12-19,224
2017-12-20,224
2017-12-21,222
2017-12-22,222
2017-12-23,222
2017-12-24,222
2017-12-25,222
2017-12-26,222
2017-12-27,222
2017-12-28,222
2017-12-29,222
2017-12-30,222
2017-12-31,222
2018-01-01,222
2018-01-02,222
2018-01-03,222
2018-01-04,222
2018-01-05,226
2018-01-06,226
2018-01-07,226
2018-01-08,226
2018-01-09,226
2018-01-10,226
2018-01-11,226
2018-01-12,226
2018-01-13,226
2018-01-14,226
2018-01-15,226
2018-01-16,226
2018-01-17,226
2018-01-18,220
2018-01-19,220
2018-01-20,220
2018-01-21,220
2018-01-22,220
2018-01-23,220
2018-01-24,220
2018-01-25,220
2018-01-26,220
2018-01-27,218
2018-01-28,218
2018-01-29,218
2018-01-30,218
2018-01-31,218
2018-02-01,218
2018-02-02,218
2018-02-03,218
2018-02-04,215
2018-02-05,215
2018-02-06,215
2018-02-07,215
2018-02-08,215
2018-02-09,215
2018-02-10,215
2018-02-11,215
2018-02-12,215
2018-02-13,211
2018-02-14,211
2018-02-15,211
2018-02-16,211
2018-02-17,211
2018-02-18,211
2018-02-19,211
2018-02-20,211
2018-02-21,209
2018-02-22,209
2018-02-23,209
2018-02-24,209
2018-02-25,209
2018-02-26,209
2018-02-27,209
2018-02-28,209
2018-03-01,209
2018-03-02,202
2018-03-03,202
2018-03-04,202
2018-03-05,202
2018-03-06,202
2018-03-07,202
2018-03-08,202
2018-03-09,202
2018-03-10,202
2018-03-11,207
2018-03-12,207
2018-03-13,207
2018-03-14,207
2018-03-15,207
2018-03-16,207
2018-03-17,207
2018-03-18,207
2018-03-19,207
2018-03-20,209
2018-03-21,209
2018-03-23,209
2018-03-24,209
2018-03-25,209
2018-03-26,209
2018-03-27,209
2018-03-28,209
2018-03-29,208
2018-03-30,208
2018-03-31,208
2018-04-01,208
2018-04-02,208
2018-04-03,208
2018-04-04,208
2018-04-05,208
2018-04-06,208
2018-04-07,206
2018-04-08,206
2018-04-09,206
2018-04-10,206
2018-04-11,206
2018-04-12,206
2018-04-13,206
2018-04-14,206
2018-04-15,211
2018-04-16,211
2018-04-17,211
2018-04-18,211
2018-04-19,211
2018-04-20,211
2018-04-21,211
2018-04-22,211
2018-04-23,211
2018-04-24,211
2018-04-25,214
2018-04-26,214
2018-04-27,214
2018-04-28,214
2018-04-29,214
2018-04-30,214
2018-05-01,214
2018-05-02,214
2018-05-03,214
2018-05-04,214
2018-05-05,210
2018-05-06,210
2018-05-07,210
2018-05-08,210
2018-05-09,210
2018-05-10,210
2018-05-11,210
2018-05-12,210
2018-05-13,203
2018-05-14,203
2018-05-15,203
2018-05-16,203
2018-05-17,203
2018-05-18,203
2018-05-19,203
2018-05-20,209
2018-05-21,209
2018-05-22,209
2018-05-23,209
2018-05-24,209
2018-05-25,209
2018-05-26,209
2018-05-27,209
2018-05-28,209
2018-05-29,209
2018-05-30,209
2018-05-31,209
2018-06-01,209
2018-06-02,209
2018-06-03,216
2018-06-04,216
2018-06-05,216
2018-06-06,216
2018-06-07,216
2018-06-08,216
2018-06-09,216
2018-06-10,216
2018-06-11,216
2018-06-12,216
2018-06-13,214
2018-06-14,214
2018-06-15,214
2018-06-16,214
2018-06-17,214
2018-06-18,214
2018-06-19,214
2018-06-20,214
2018-06-21,214
2018-06-22,213
2018-06-23,213
2018-06-24,213
2018-06-25,213
2018-06-26,213
2018-06-27,213
2018-06-28,213
2018-06-29,213
2018-06-30,213
2018-07-01,208
2018-07-02,208
2018-07-03,208
2018-07-04,208
2018-07-05,208
2018-07-06,208
2018-07-07,208
2018-07-08,208
2018-07-09,210
2018-07-10,210
2018-07-11,210
2018-07-12,210
2018-07-13,210
2018-07-14,210
2018-07-15,210
2018-07-16,210
2018-07-17,210
2018-07-18,209
2018-07-19,209
2018-07-20,209
2018-07-21,209
2018-07-22,209
2018-07-23,209
2018-07-24,209
2018-07-25,206
2018-07-26,206
2018-07-27,206
2018-07-28,206
2018-07-29,206
2018-07-30,206
2018-07-31,206
2018-08-01,206
2018-08-02,210
2018-08-03,210
2018-08-04,210
2018-08-05,210
2018-08-06,210
2018-08-07,210
2018-08-08,210
2018-08-09,210
2018-08-10,210
2018-08-11,210
2018-08-12,210
2018-08-14,210
2018-08-16,210
2018-08-17,204
2018-08-18,204
2018-08-19,204
2018-08-20,204
2018-08-21,204
2018-08-22,204
2018-08-23,204
2018-08-24,202
2018-08-25,202
2018-08-26,202
2018-08-27,202
2018-08-28,202
2018-08-29,202
2018-08-30,197
2018-08-31,197
2018-09-01,197
2018-09-02,197
2018-09-03,197
2018-09-04,197
2018-09-05,200
2018-09-06,200
2018-09-07,200
2018-09-08,200
2018-09-09,200
2018-09-10,200
2018-09-11,199
2018-09-12,199
2018-09-13,199
2018-09-14,199
2018-09-15,199
2018-09-16,204
2018-09-17,204
2018-09-18,204
2018-09-19,204
2018-09-20,204
2018-09-21,204
2018-09-22,204
2018-09-23,204
2018-09-24,204
2018-09-25,204
2018-09-26,209
2018-09-27,209
2018-09-28,209
2018-09-29,209
2018-09-30,209
2018-10-01,209
2018-10-02,212
2018-10-03,212
2018-10-04,212
2018-10-05,212
2018-10-06,212
2018-10-07,212
2018-10-08,215
2018-10-09,215
2018-10-10,215
2018-10-11,215
2018-10-12,215
2018-10-13,215
2018-10-14,217
2018-10-15,217
2018-10-16,217
2018-10-17,217
2018-10-18,217
2018-10-19,217
2018-10-20,217
2018-10-21,222
2018-10-22,222
2018-10-23,222
2018-10-24,222
2018-10-25,232
2018-10-26,232
2018-10-27,232
2018-10-28,232
2018-10-29,244
2018-10-30,244
2018-10-31,244
2018-11-01,244
2018-11-03,236
2018-11-04,236
2018-11-05,232
2018-11-06,232
2018-11-07,232
2018-11-08,227
2018-11-09,227
2018-11-10,228
2018-11-11,228
2018-11-12,226
2018-11-13,226
2018-11-15,227
2018-11-16,227
2018-11-17,229
2018-11-18,229
2018-11-19,224
2018-11-20,224
2018-11-21,224
2018-11-22,221
2018-11-23,221
2018-11-24,228
2018-11-25,228
2018-11-26,225
2018-11-27,225
2018-11-28,224
2018-11-29,224
2018-12-01,220
2018-12-02,220
2018-12-03,220
2018-12-04,216
2018-12-05,216
2018-12-07,209
2018-12-09,209
2018-12-10,209
2018-12-11,209
2018-12-12,202
2018-12-13,202
2018-12-14,202
2018-12-15,205
2018-12-16,205
2018-12-17,205
2018-12-18,209
2018-12-19,209
2018-12-20,209
2018-12-21,213
2018-12-22,213
2018-12-23,213
2018-12-24,208
2018-12-25,208
2018-12-26,208
2018-12-27,204
2018-12-28,204
2018-12-29,204
2018-12-30,206
2018-12-31,206
2019-01-01,206
2019-01-02,205
2019-01-03,205
2019-01-04,205
2019-01-05,203
2019-01-06,203
2019-01-08,196
2019-01-10,196
2019-01-11,199
2019-01-12,199
2019-01-13,199
2019-01-14,205
2019-01-15,205
2019-01-16,205
2019-01-17,211
2019-01-18,211
2019-01-19,211
2019-01-20,217
2019-01-21,217
2019-01-22,217
2019-01-23,223
2019-01-24,223
2019-01-25,223
2019-01-26,233
2019-01-27,233
2019-01-28,233
2019-01-29,235
2019-01-30,235
2019-01-31,235
2019-02-01,246
2019-02-02,246
2019-02-03,246
2019-02-04,246
2019-02-05,254
2019-02-06,254
2019-02-07,254
2019-02-08,254
2019-02-09,252
2019-02-10,252
2019-02-11,252
2019-02-12,252
2019-02-13,249
2019-02-14,249
2019-02-15,249
2019-02-16,249
2019-02-17,245
2019-02-18,245
2019-02-19,245
2019-02-20,245
2019-02-21,240
2019-02-22,240
2019-02-23,240
2019-02-24,240
2019-02-25,238
2019-02-26,238
2019-02-27,238
2019-02-28,238
2019-03-01,238
2019-03-02,237
2019-03-03,237
2019-03-04,237
2019-03-05,241
2019-03-06,241
2019-03-07,241
2019-03-08,241
2019-03-09,241
2019-03-10,248
2019-03-11,248
2019-03-12,248
2019-03-13,248
2019-03-14,255
2019-03-15,255
2019-03-16,255
2019-03-17,255
2019-03-18,258
2019-03-19,258
2019-03-20,258
2019-03-21,258
2019-03-22,260
2019-03-23,260
2019-03-24,260
2019-03-25,260
2019-03-26,254
2019-03-27,254
2019-03-28,254
2019-03-29,254
2019-03-30,254
2019-03-31,255
2019-04-01,255
2019-04-02,255
2019-04-03,255
2019-04-04,254
2019-04-05,254
2019-04-06,254
2019-04-07,254
2019-04-08,256
2019-04-09,256
2019-04-10,256
2019-04-11,256
2019-04-12,247
2019-04-13,247
2019-04-14,247
2019-04-15,247
2019-04-16,246
2019-04-17,246
2019-04-18,246
2019-04-19,246
2019-04-20,246
2019-04-21,247
2019-04-22,247
2019-04-23,247
2019-04-24,247
2019-04-25,251
2019-04-26,251
2019-04-27,251
2019-04-28,251
2019-04-29,263
2019-04-30,263
2019-05-01,263
2019-05-02,263
2019-05-03,276
2019-05-04,276
2019-05-05,276
2019-05-06,276
2019-05-07,285
2019-05-08,285
2019-05-09,285
2019-05-10,285
2019-05-11,285
2019-05-12,281
2019-05-13,281
2019-05-14,281
2019-05-15,281
2019-05-16,275
2019-05-17,275
2019-05-18,275
2019-05-19,275
2019-05-20,264
2019-05-21,264
2019-05-22,264
2019-05-23,264
2019-05-24,253
2019-05-25,253
2019-05-26,253
2019-05-27,253
2019-05-28,253
2019-05-29,253
2019-05-30,253
2019-05-31,253
2019-06-01,253
2019-06-02,249
2019-06-03,249
2019-06-04,249
2019-06-05,249
2019-06-06,238
2019-06-07,238
2019-06-08,238
2019-06-09,238
2019-06-10,238
2019-06-11,240
2019-06-12,240
2019-06-13,240
2019-06-14,240
2019-06-15,240
2019-06-16,247
2019-06-17,247
2019-06-18,247
2019-06-19,247
2019-06-20,247
2019-06-21,242
2019-06-22,242
2019-06-23,242
2019-06-24,242
2019-06-25,238
2019-06-26,238
2019-06-27,238
2019-06-28,238
2019-06-29,238
2019-06-30,234
2019-07-01,234
2019-07-02,234
2019-07-03,234
2019-07-04,234
2019-07-05,234
2019-07-06,234
2019-07-07,234
2019-07-08,234
2019-07-09,234
2019-07-10,241
2019-07-11,241
2019-07-12,241
2019-07-13,241
2019-07-14,249
2019-07-15,249
2019-07-16,249
2019-07-17,249
2019-07-18,249
2019-07-19,243
2019-07-20,243
2019-07-21,243
2019-07-22,243
2019-07-23,247
2019-07-24,247
2019-07-25,247
2019-07-26,247
2019-07-27,247
2019-07-28,250
2019-07-29,250
2019-07-30,250
2019-07-31,250
2019-08-01,250
2019-08-02,259
2019-08-03,259
2019-08-04,259
2019-08-05,259
2019-08-06,259
2019-08-07,261
2019-08-08,261
2019-08-09,261
2019-08-10,261
2019-08-11,261
2019-08-12,258
2019-08-13,258
2019-08-14,258
2019-08-15,258
2019-08-16,250
2019-08-17,250
2019-08-18,250
2019-08-19,250
2019-08-20,250
2019-08-21,244
2019-08-22,244
2019-08-23,244
2019-08-24,244
2019-08-24,244
2019-08-25,244
2019-08-25,244
2019-08-26,235
