date_obj,Raw%20summer%20pie price
2016-10-27,1771
2016-10-28,1771
2016-10-29,1771
2016-10-30,1771
2016-10-31,1771
2016-11-01,1771
2016-11-02,1771
2016-11-03,1771
2016-11-04,1771
2016-11-05,1771
2016-11-06,1771
2016-11-07,1771
2016-11-08,1859
2016-11-09,1859
2016-11-10,1859
2016-11-11,1859
2016-11-12,1859
2016-11-13,1859
2016-11-14,1859
2016-12-08,1978
2016-12-09,1978
2016-12-10,1978
2016-12-11,1978
2016-12-12,1978
2016-12-13,1978
2016-12-14,1978
2016-12-15,1978
2016-12-16,2007
2016-12-17,2007
2016-12-18,2007
2016-12-19,2007
2016-12-20,2007
2016-12-21,2007
2016-12-22,2007
2016-12-23,2007
2016-12-24,2007
2016-12-25,2007
2016-12-26,2007
2016-12-27,2007
2016-12-28,1959
2016-12-29,1959
2016-12-30,1959
2016-12-31,1959
2017-01-01,1959
2017-01-02,1959
2017-01-03,1959
2017-01-04,1959
2017-01-05,1959
2017-01-06,1959
2017-01-07,1959
2017-01-08,1881
2017-01-09,1881
2017-01-10,1881
2017-01-11,1881
2017-01-12,1881
2017-01-13,1881
2017-01-14,1881
2017-01-15,1881
2017-01-16,1881
2017-01-17,1881
2017-01-18,1799
2017-01-19,1799
2017-01-20,1799
2017-01-21,1799
2017-01-22,1799
2017-01-27,1799
2017-01-28,1799
2017-01-29,1799
2017-01-30,1799
2017-01-31,1799
2017-02-01,1799
2017-02-02,1799
2017-02-03,1799
2017-02-04,1799
2017-02-05,1799
2017-02-06,1784
2017-02-07,1784
2017-02-08,1784
2017-02-09,1784
2017-02-10,1784
2017-02-11,1784
2017-02-12,1784
2017-02-13,1784
2017-02-14,1784
2017-02-15,1828
2017-02-16,1828
2017-02-18,1828
2017-02-19,1828
2017-02-20,1828
2017-02-21,1828
2017-02-22,1828
2017-02-23,1828
2017-02-24,1828
2017-02-25,1759
2017-02-26,1759
2017-02-27,1759
2017-02-28,1759
2017-03-01,1759
2017-03-02,1759
2017-03-03,1759
2017-03-04,1759
2017-03-05,1759
2017-03-06,1759
2017-03-07,1671
2017-03-08,1671
2017-03-09,1671
2017-03-10,1671
2017-03-11,1671
2017-03-12,1671
2017-03-13,1671
2017-03-14,1671
2017-03-15,1671
2017-03-16,1671
2017-03-17,1686
2017-03-18,1686
2017-03-19,1686
2017-03-20,1686
2017-03-21,1686
2017-03-22,1686
2017-03-23,1686
2017-03-24,1686
2017-03-25,1762
2017-03-26,1762
2017-03-27,1762
2017-03-28,1762
2017-03-29,1762
2017-03-30,1762
2017-03-31,1762
2017-04-01,1762
2017-04-02,1762
2017-04-03,1846
2017-04-04,1846
2017-04-12,1865
2017-04-13,1865
2017-04-14,1865
2017-04-15,1865
2017-04-16,1865
2017-04-17,1865
2017-04-18,1865
2017-04-19,1780
2017-04-20,1780
2017-04-21,1780
2017-04-22,1780
2017-04-23,1780
2017-04-24,1780
2017-04-25,1780
2017-04-26,1780
2017-04-27,1746
2017-04-28,1746
2017-04-29,1746
2017-04-30,1746
2017-05-01,1746
2017-05-02,1746
2017-05-03,1746
2017-05-04,1746
2017-05-05,1680
2017-05-06,1680
2017-05-07,1680
2017-05-08,1680
2017-05-09,1680
2017-05-10,1680
2017-05-11,1680
2017-05-12,1680
2017-05-13,1680
2017-05-14,1608
2017-05-15,1608
2017-05-16,1608
2017-05-17,1608
2017-05-18,1608
2017-05-19,1608
2017-05-20,1608
2017-05-21,1608
2017-05-22,1608
2017-05-23,1552
2017-05-24,1552
2017-05-25,1552
2017-05-26,1552
2017-05-27,1552
2017-05-28,1552
2017-05-29,1552
2017-05-30,1552
2017-05-31,1552
2017-06-01,1608
2017-06-02,1608
2017-06-03,1608
2017-06-06,1608
2017-06-07,1608
2017-06-08,1608
2017-06-09,1608
2017-06-10,1663
2017-06-11,1663
2017-06-12,1663
2017-06-13,1663
2017-06-14,1663
2017-06-15,1663
2017-06-16,1663
2017-06-17,1663
2017-06-18,1663
2017-06-19,1596
2017-06-20,1596
2017-06-21,1596
2017-06-22,1596
2017-06-23,1596
2017-06-24,1596
2017-06-25,1596
2017-06-26,1596
2017-06-27,1536
2017-06-28,1536
2017-06-29,1536
2017-06-30,1536
2017-07-01,1536
2017-07-02,1536
2017-07-03,1536
2017-07-04,1536
2017-07-05,1536
2017-07-06,1510
2017-07-07,1510
2017-07-08,1510
2017-07-13,1510
2017-07-14,1510
2017-07-15,1439
2017-07-16,1439
2017-07-17,1439
2017-07-18,1439
2017-07-19,1439
2017-07-20,1439
2017-07-21,1439
2017-07-22,1439
2017-07-23,1375
2017-07-24,1375
2017-07-25,1375
2017-07-26,1375
2017-07-27,1375
2017-07-28,1375
2017-07-29,1375
2017-07-30,1375
2017-07-31,1375
2017-08-01,1375
2017-08-02,1344
2017-08-03,1344
2017-08-04,1344
2017-08-05,1344
2017-08-06,1344
2017-08-09,1344
2017-08-10,1344
2017-08-11,1316
2017-08-12,1316
2017-08-13,1316
2017-08-14,1316
2017-08-15,1316
2017-08-16,1316
2017-08-17,1316
2017-08-18,1316
2017-08-19,1316
2017-08-20,1316
2017-08-22,1315
2017-08-23,1315
2017-08-24,1315
2017-08-25,1315
2017-08-26,1315
2017-08-27,1315
2017-08-28,1315
2017-08-29,1315
2017-08-30,1358
2017-08-31,1358
2017-09-01,1358
2017-09-02,1358
2017-09-03,1358
2017-09-04,1358
2017-09-05,1358
2017-09-06,1358
2017-09-07,1417
2017-09-08,1417
2017-09-09,1417
2017-09-10,1417
2017-09-11,1417
2017-09-12,1417
2017-09-13,1417
2017-09-14,1417
2017-09-15,1417
2017-09-16,1417
2017-09-17,1467
2017-09-19,1467
2017-09-20,1467
2017-09-21,1467
2017-09-22,1467
2017-09-23,1467
2017-09-24,1467
2017-09-25,1467
2017-09-26,1449
2017-09-27,1449
2017-09-28,1449
2017-09-29,1449
2017-09-30,1449
2017-10-01,1449
2017-10-02,1449
2017-10-03,1449
2017-10-04,1449
2017-10-05,1449
2017-10-06,1376
2017-10-07,1376
2017-10-08,1376
2017-10-09,1376
2017-10-10,1376
2017-10-11,1376
2017-10-12,1376
2017-10-13,1376
2017-10-14,1376
2017-10-15,1308
2017-10-16,1308
2017-10-17,1308
2017-10-18,1308
2017-10-19,1308
2017-10-20,1308
2017-10-21,1308
2017-10-22,1308
2017-10-23,1308
2017-10-24,1242
2017-10-25,1242
2017-10-26,1242
2017-10-27,1242
2017-10-28,1242
2017-10-29,1242
2017-10-30,1242
2017-10-31,1242
2017-11-01,1242
2017-11-02,1242
2017-11-03,1188
2017-11-04,1188
2017-11-05,1188
2017-11-06,1188
2017-11-07,1188
2017-11-08,1188
2017-11-09,1188
2017-11-10,1188
2017-11-11,1188
2017-11-12,1128
2017-11-13,1128
2017-11-14,1128
2017-11-15,1128
2017-11-16,1128
2017-11-17,1128
2017-11-18,1128
2017-11-19,1128
2017-11-20,1128
2017-11-21,1128
2017-11-22,1129
2017-11-23,1129
2017-11-24,1129
2017-11-25,1129
2017-11-26,1129
2017-11-27,1129
2017-11-28,1129
2017-11-29,1129
2017-11-30,1129
2017-12-01,1100
2017-12-02,1100
2017-12-03,1100
2017-12-04,1100
2017-12-05,1100
2017-12-06,1100
2017-12-07,1100
2017-12-08,1100
2017-12-09,1100
2017-12-10,1052
2017-12-11,1052
2017-12-12,1052
2017-12-14,1052
2017-12-15,1052
2017-12-16,1052
2017-12-17,1052
2017-12-18,1052
2017-12-19,1052
2017-12-20,1005
2017-12-21,1005
2017-12-22,1005
2017-12-23,1005
2017-12-24,1005
2017-12-25,1005
2017-12-26,1005
2017-12-27,1005
2017-12-28,1005
2017-12-29,1027
2017-12-30,1027
2017-12-31,1027
2018-01-01,1027
2018-01-02,1027
2018-01-03,1027
2018-01-04,1027
2018-01-05,1027
2018-01-06,1027
2018-01-07,1001
2018-01-08,1001
2018-01-09,1001
2018-01-10,1001
2018-01-11,1001
2018-01-12,1001
2018-01-13,1001
2018-01-14,1001
2018-01-15,997
2018-01-16,997
2018-01-17,997
2018-01-18,997
2018-01-19,997
2018-01-20,997
2018-01-21,997
2018-01-22,997
2018-01-23,997
2018-01-24,997
2018-01-25,997
2018-01-26,997
2018-01-27,997
2018-01-28,1010
2018-01-29,1010
2018-01-31,1010
2018-02-01,1010
2018-02-02,1010
2018-02-03,1051
2018-02-04,1051
2018-02-05,1051
2018-02-06,1051
2018-02-07,1051
2018-02-08,1051
2018-02-09,1095
2018-02-10,1095
2018-02-11,1095
2018-02-12,1095
2018-02-13,1095
2018-02-14,1140
2018-02-15,1140
2018-02-16,1140
2018-02-17,1140
2018-02-18,1140
2018-02-19,1146
2018-02-20,1146
2018-02-21,1146
2018-02-22,1146
2018-02-23,1146
2018-02-24,1146
2018-02-25,1164
2018-02-26,1164
2018-02-27,1164
2018-02-28,1164
2018-03-01,1164
2018-03-02,1191
2018-03-03,1191
2018-03-04,1191
2018-03-05,1191
2018-03-06,1152
2018-03-07,1152
2018-03-08,1152
2018-03-09,1152
2018-03-10,1152
2018-03-11,1094
2018-03-12,1094
2018-03-13,1094
2018-03-14,1094
2018-03-15,1094
2018-03-16,1132
2018-03-17,1132
2018-03-18,1132
2018-03-19,1132
2018-03-20,1132
2018-03-21,1177
2018-03-23,1177
2018-03-24,1177
2018-03-26,1177
2018-03-27,1220
2018-03-28,1220
2018-03-29,1220
2018-03-30,1220
2018-03-31,1220
2018-04-01,1220
2018-04-02,1243
2018-04-03,1243
2018-04-04,1243
2018-04-05,1243
2018-04-06,1243
2018-04-08,1218
2018-04-09,1218
2018-04-10,1218
2018-04-11,1218
2018-04-12,1218
2018-04-13,1169
2018-04-14,1169
2018-04-15,1169
2018-04-16,1169
2018-04-17,1169
2018-04-18,1169
2018-04-19,1186
2018-04-20,1186
2018-04-21,1186
2018-04-22,1186
2018-04-23,1186
2018-04-24,1141
2018-04-25,1141
2018-04-26,1141
2018-04-27,1141
2018-04-28,1141
2018-04-29,1141
2018-04-30,1108
2018-05-01,1108
2018-05-02,1108
2018-05-03,1108
2018-05-04,1108
2018-05-05,1108
2018-05-06,1108
2018-05-07,1122
2018-05-08,1122
2018-05-09,1122
2018-05-10,1122
2018-05-11,1122
2018-05-12,1122
2018-05-13,1137
2018-05-14,1137
2018-05-15,1137
2018-05-16,1137
2018-05-17,1137
2018-05-18,1140
2018-05-19,1140
2018-05-20,1140
2018-05-21,1140
2018-05-22,1140
2018-05-23,1129
2018-05-24,1129
2018-05-25,1129
2018-05-26,1129
2018-05-27,1129
2018-05-28,1117
2018-05-29,1117
2018-05-30,1117
2018-05-31,1117
2018-06-01,1117
2018-06-02,1125
2018-06-03,1125
2018-06-04,1125
2018-06-05,1125
2018-06-06,1125
2018-06-07,1112
2018-06-08,1112
2018-06-09,1112
2018-06-10,1112
2018-06-11,1112
2018-06-12,1093
2018-06-13,1093
2018-06-14,1093
2018-06-15,1093
2018-06-16,1093
2018-06-17,1137
2018-06-18,1137
2018-06-19,1137
2018-06-20,1137
2018-06-21,1137
2018-06-22,1085
2018-06-23,1085
2018-06-24,1085
2018-06-25,1085
2018-06-26,1085
2018-06-27,1085
2018-06-28,1096
2018-06-29,1096
2018-06-30,1096
2018-07-01,1096
2018-07-02,1096
2018-07-03,1147
2018-07-04,1147
2018-07-05,1147
2018-07-06,1147
2018-07-07,1147
2018-07-08,1193
2018-07-09,1193
2018-07-10,1193
2018-07-11,1193
2018-07-12,1193
2018-07-13,1193
2018-07-14,1246
2018-07-15,1246
2018-07-16,1246
2018-07-17,1308
2018-07-18,1308
2018-07-19,1308
2018-07-20,1308
2018-07-21,1372
2018-07-22,1372
2018-07-23,1372
2018-07-24,1440
2018-07-25,1440
2018-07-26,1440
2018-07-27,1503
2018-07-28,1503
2018-07-29,1503
2018-07-30,1503
2018-07-31,1573
2018-08-01,1573
2018-08-02,1573
2018-08-03,1573
2018-08-04,1577
2018-08-05,1577
2018-08-06,1577
2018-08-07,1577
2018-08-08,1622
2018-08-09,1622
2018-08-10,1622
2018-08-11,1622
2018-08-12,1548
2018-08-14,1548
2018-08-16,1541
2018-08-17,1541
2018-08-18,1541
2018-08-19,1496
2018-08-20,1496
2018-08-21,1496
2018-08-22,1513
2018-08-23,1513
2018-08-24,1513
2018-08-25,1513
2018-08-26,1588
2018-08-27,1588
2018-08-28,1588
2018-08-29,1662
2018-08-30,1662
2018-08-31,1662
2018-09-01,1740
2018-09-02,1740
2018-09-03,1740
2018-09-04,1740
2018-09-05,1823
2018-09-06,1823
2018-09-07,1823
2018-09-08,1823
2018-09-09,1910
2018-09-10,1910
2018-09-11,1910
2018-09-12,1910
2018-09-13,1977
2018-09-14,1977
2018-09-15,1977
2018-09-16,1977
2018-09-17,1919
2018-09-18,1919
2018-09-19,1919
2018-09-20,1919
2018-09-21,1853
2018-09-22,1853
2018-09-23,1853
2018-09-24,1763
2018-09-25,1763
2018-09-26,1763
2018-09-27,1763
2018-09-28,1734
2018-09-29,1734
2018-09-30,1734
2018-10-02,1681
2018-10-03,1681
2018-10-04,1681
2018-10-05,1681
2018-10-06,1721
2018-10-07,1721
2018-10-08,1721
2018-10-09,1721
2018-10-10,1736
2018-10-11,1736
2018-10-12,1736
2018-10-13,1812
2018-10-14,1812
2018-10-15,1812
2018-10-16,1812
2018-10-17,1902
2018-10-18,1902
2018-10-19,1902
2018-10-20,1987
2018-10-21,1987
2018-10-22,1987
2018-10-23,1987
2018-10-24,2080
2018-10-25,2080
2018-10-26,2080
2018-10-27,2080
2018-10-28,2086
2018-10-29,2086
2018-10-30,2086
2018-10-31,2086
2018-11-01,2012
2018-11-03,2012
2018-11-04,2012
2018-11-05,2029
2018-11-06,2029
2018-11-07,2029
2018-11-08,2029
2018-11-09,2029
2018-11-10,2029
2018-11-11,2029
2018-11-12,1940
2018-11-13,1940
2018-11-14,1940
2018-11-15,1940
2018-11-16,1844
2018-11-17,1844
2018-11-18,1844
2018-11-19,1844
2018-11-20,1772
2018-11-21,1772
2018-11-22,1772
2018-11-23,1772
2018-11-24,1713
2018-11-25,1713
2018-11-26,1713
2018-11-27,1631
2018-11-28,1631
2018-11-29,1631
2018-12-01,1568
2018-12-02,1494
2018-12-03,1494
2018-12-05,1494
2018-12-07,1437
2018-12-09,1437
2018-12-10,1374
2018-12-11,1374
2018-12-12,1374
2018-12-13,1374
2018-12-14,1406
2018-12-15,1406
2018-12-16,1406
2018-12-17,1474
2018-12-18,1474
2018-12-19,1474
2018-12-20,1474
2018-12-21,1535
2018-12-22,1535
2018-12-23,1535
2018-12-24,1600
2018-12-25,1600
2018-12-26,1600
2018-12-27,1590
2018-12-28,1590
2018-12-29,1590
2018-12-30,1558
2018-12-31,1558
2019-01-01,1558
2019-01-02,1575
2019-01-03,1575
2019-01-04,1575
2019-01-05,1586
2019-01-06,1586
2019-01-08,1593
2019-01-10,1593
2019-01-11,1563
2019-01-12,1563
2019-01-13,1563
2019-01-14,1487
2019-01-15,1487
2019-01-16,1487
2019-01-17,1434
2019-01-18,1434
2019-01-19,1434
2019-01-20,1421
2019-01-21,1421
2019-01-22,1421
2019-01-23,1456
2019-01-24,1456
2019-01-25,1456
2019-01-26,1459
2019-01-27,1459
2019-01-28,1459
2019-01-29,1429
2019-01-30,1429
2019-01-31,1429
2019-02-01,1474
2019-02-02,1474
2019-02-03,1474
2019-02-04,1470
2019-02-05,1470
2019-02-06,1470
2019-02-07,1462
2019-02-08,1462
2019-02-09,1462
2019-02-10,1449
2019-02-11,1449
2019-02-12,1449
2019-02-13,1411
2019-02-14,1411
2019-02-15,1411
2019-02-16,1350
2019-02-17,1350
2019-02-18,1350
2019-02-19,1283
2019-02-20,1283
2019-02-21,1283
2019-02-22,1292
2019-02-23,1292
2019-02-24,1292
2019-02-25,1349
2019-02-26,1349
2019-02-27,1349
2019-02-28,1349
2019-03-01,1349
2019-03-02,1349
2019-03-03,1347
2019-03-04,1347
2019-03-05,1347
2019-03-06,1323
2019-03-07,1323
2019-03-08,1323
2019-03-09,1323
2019-03-10,1386
2019-03-11,1386
2019-03-12,1386
2019-03-13,1386
2019-03-14,1447
2019-03-15,1447
2019-03-16,1447
2019-03-17,1501
2019-03-18,1501
2019-03-19,1501
2019-03-20,1520
2019-03-21,1520
2019-03-22,1520
2019-03-23,1526
2019-03-24,1526
2019-03-25,1526
2019-03-26,1526
2019-03-27,1542
2019-03-28,1542
2019-03-29,1525
2019-03-30,1525
2019-03-31,1525
2019-04-01,1488
2019-04-02,1488
2019-04-03,1488
2019-04-04,1488
2019-04-05,1431
2019-04-06,1431
2019-04-07,1431
