date_obj,Cooked%20chompy%20(roasted) price
2018-12-24,7212
2018-12-25,7212
2018-12-26,7473
2018-12-27,7473
2018-12-28,7473
2018-12-29,7473
2018-12-30,7473
2018-12-31,7473
2019-01-01,7473
2019-01-02,7473
2019-01-03,7473
2019-01-04,7473
2019-01-05,7473
2019-01-06,7473
2019-01-08,7473
2019-01-10,7473
2019-01-11,7473
2019-01-12,7473
2019-01-13,7473
2019-01-14,7473
2019-01-15,7473
2019-01-16,7473
2019-01-17,7473
2019-01-18,7473
2019-01-19,7473
2019-01-20,7473
2019-01-21,7473
2019-01-22,7473
2019-01-23,7473
2019-01-24,7473
2019-01-25,7473
2019-01-26,7473
2019-01-27,7473
2019-01-28,7473
2019-01-29,7473
2019-01-30,7473
2019-01-31,7473
2019-02-01,7473
2019-02-02,7473
2019-02-03,7473
2019-02-04,7473
2019-02-05,7473
2019-02-06,7473
2019-02-07,7473
2019-02-08,7473
2019-02-09,7473
2019-02-10,7473
2019-02-11,7473
2019-02-12,7473
2019-02-13,7473
2019-02-14,7473
2019-02-15,7473
2019-02-16,7473
2019-02-17,7473
2019-02-18,7473
2019-02-19,7473
2019-02-20,7473
2019-02-21,7473
2019-02-22,7473
2019-02-23,7473
2019-02-24,7473
2019-02-25,7473
2019-02-26,7473
2019-02-27,7473
2019-02-28,7473
2019-03-01,7473
2019-03-02,7473
2019-03-03,7473
2019-03-04,7473
2019-03-05,7473
2019-03-06,7473
2019-03-07,7473
2019-03-08,7473
2019-03-09,7473
2019-03-10,7473
2019-03-11,7473
2019-03-12,7473
2019-03-13,7473
2019-03-14,7473
2019-03-15,7473
2019-03-16,7473
2019-03-17,7473
2019-03-18,7473
2019-03-19,7473
2019-03-20,7473
2019-03-21,7473
2019-03-22,7473
2019-03-23,7473
2019-03-24,7473
2019-03-25,7473
2019-03-26,7473
2019-03-27,7473
2019-03-28,7473
2019-03-29,7473
2019-03-30,7473
2019-03-31,7473
2019-04-01,7473
2019-04-02,7473
2019-04-03,7473
2019-04-04,7473
2019-04-05,7473
2019-04-06,7473
2019-04-07,7473
2019-04-08,7473
2019-04-09,7473
2019-04-10,7473
2019-04-11,7473
2019-04-12,7473
2019-04-13,7473
2019-04-14,7473
2019-04-15,7473
2019-04-16,7473
2019-04-17,7473
2019-04-18,7473
2019-04-19,7473
2019-04-20,7473
2019-04-21,7473
2019-04-22,7473
2019-04-23,7473
2019-04-24,7473
2019-04-25,7473
2019-04-26,7473
2019-04-27,7473
2019-04-28,7473
2019-04-29,7473
2019-04-30,7473
2019-05-01,7473
2019-05-02,7473
2019-05-03,7473
2019-05-04,7473
2019-05-05,7473
2019-05-06,7473
2019-05-07,7473
2019-05-08,7473
2019-05-09,7473
2019-05-10,7473
2019-05-11,7473
2019-05-12,7473
2019-05-13,7473
2019-05-14,7473
2019-05-15,7473
2019-05-16,7473
2019-05-17,7473
2019-05-18,7473
2019-05-19,7473
2019-05-20,7473
2019-05-21,7473
2019-05-22,7473
2019-05-23,7473
2019-05-24,7473
2019-05-25,7473
2019-05-26,7473
2019-05-27,7473
2019-05-28,7473
2019-05-29,7473
2019-05-30,7473
2019-05-31,7473
2019-06-01,7473
2019-06-02,7473
2019-06-03,7473
2019-06-04,7473
2019-06-05,7473
2019-06-06,7473
2019-06-07,7473
2019-06-08,7473
2019-06-09,7473
2019-06-10,7473
2019-06-11,7473
2019-06-12,7473
2019-06-13,7473
2019-06-14,7473
2019-06-15,7473
2019-06-16,7473
2019-06-17,7473
2019-06-18,7473
2019-06-19,7473
2019-06-20,7473
2019-06-21,7473
2019-06-22,7473
2019-06-23,7473
2019-06-24,7473
2019-06-25,7473
2019-06-26,7473
2019-06-27,7473
2019-06-28,7473
2019-06-29,7473
2019-06-30,7473
2019-07-01,7473
2019-07-02,7473
2019-07-03,7473
2019-07-04,7473
2019-07-05,7473
2019-07-06,7473
2019-07-07,7473
2019-07-08,7473
2019-07-09,7473
2019-07-10,7473
2019-07-11,7473
2019-07-12,7473
2019-07-13,7473
2019-07-14,7473
2019-07-15,7473
2019-07-16,7473
2019-07-17,7473
2019-07-18,7473
2019-07-19,7473
2019-07-20,7473
2019-07-21,7473
2019-07-22,7473
2019-07-23,7473
2019-07-24,7473
2019-07-25,7473
2019-07-26,7473
2019-07-27,7473
2019-07-28,7473
2019-07-29,7473
2019-07-30,7473
2019-07-31,7473
2019-08-01,7473
2019-08-02,7473
2019-08-03,7473
2019-08-04,7473
2019-08-05,7473
2019-08-06,7473
2019-08-07,7834
2019-08-08,7834
2019-08-09,7834
2019-08-10,7834
2019-08-11,7834
2019-08-12,7834
2019-08-13,7834
2019-08-14,7834
2019-08-15,7834
2019-08-16,7834
2019-08-17,7834
2019-08-18,7834
2019-08-19,7834
2019-08-20,7834
2019-08-21,7834
2019-08-22,7834
2019-08-23,7834
2019-08-24,7834
2019-08-24,7834
2019-08-25,7834
2019-08-25,7834
2019-08-26,7834
2019-08-27,7834
2019-08-27,7834
2019-08-28,7834
2019-08-29,7834
2019-08-30,7834
2019-08-31,7834
2019-09-01,7834
2019-09-02,7834
2019-09-03,7834
2019-09-04,7834
2019-09-05,7834
2019-09-06,7834
2019-09-07,7834
2019-09-08,7834
2019-09-09,7834
2019-09-10,7834
2019-09-11,7834
2019-09-12,7834
2019-09-13,7834
2019-09-14,7834
2019-09-15,7834
2019-09-16,7834
2019-09-17,7834
2019-09-18,7834
2019-09-19,7834
2019-09-20,7834
2019-09-21,7834
2019-09-22,7834
2019-09-23,7834
2019-09-24,7834
2019-09-25,7834
2019-09-26,7834
2019-09-27,7834
2019-09-28,7834
2019-09-29,7834
2019-09-30,7834
2019-10-01,7834
2019-10-02,7834
2019-10-03,7834
2019-10-04,7834
2019-10-05,7834
2019-10-06,7834
2019-10-07,7834
2019-10-08,7834
2019-10-09,7834
2019-10-10,7834
2019-10-11,7834
2019-10-12,7834
2019-10-13,7834
2019-10-14,7834
2019-10-15,7834
2019-10-16,7834
2019-10-17,7834
2019-10-18,7834
2019-10-19,7834
2019-10-20,7834
2019-10-21,7834
2019-10-22,7834
2019-10-23,7834
2019-10-24,7834
2019-10-25,7834
2019-10-26,7834
2019-10-27,7834
2019-10-28,7834
2019-10-29,7834
2019-10-30,7834
2019-10-31,7834
2019-11-01,7834
2019-11-02,7834
2019-11-03,7834
2019-11-04,7834
2019-11-05,7834
2019-11-06,7834
2019-11-07,7834
2019-11-08,7834
2019-11-09,7834
2019-11-10,7834
2019-11-11,7834
2019-11-12,7834
2019-11-13,7834
2019-11-14,7834
2019-11-15,7834
2019-11-16,7834
2019-11-17,7834
2019-11-18,7834
2019-11-19,7834
2019-11-20,7834
2019-11-21,7834
2019-11-22,7834
2019-11-23,7834
2019-11-24,7834
2019-11-25,7834
2019-11-26,7834
2019-11-27,7834
2019-11-28,7834
2019-11-29,7834
2019-11-30,7834
2019-12-01,7834
2019-12-02,7834
2019-12-03,7834
2019-12-04,7834
2019-12-05,7834
2019-12-06,7834
2019-12-07,7834
2019-12-08,7834
2019-12-09,7834
2019-12-10,7834
2019-12-11,7834
2019-12-12,7834
2019-12-13,7834
2019-12-14,7834
2019-12-15,7834
2019-12-16,7834
2019-12-17,7834
2019-12-18,7834
2019-12-19,7834
2019-12-20,7834
2019-12-21,7834
2019-12-22,7834
2019-12-23,7834
2019-12-24,7834
2019-12-25,7834
2019-12-26,7834
2019-12-27,7834
2019-12-28,7834
2019-12-29,7834
2019-12-30,7834
2019-12-31,7834
2020-01-01,7834
2020-01-02,7834
2020-01-03,7834
2020-01-04,7834
2020-01-05,7834
2020-01-06,7834
2020-01-07,7834
2020-01-08,7834
2020-01-09,7834
2020-01-10,7834
2020-01-11,7834
2020-01-12,7834
2020-01-13,7834
2020-01-14,7834
2020-01-15,7834
2020-01-16,7834
2020-01-17,7834
2020-01-18,7834
2020-01-19,7834
2020-01-20,7834
2020-01-21,7834
2020-01-22,7834
2020-01-23,7834
2020-01-24,7834
2020-01-25,7834
2020-01-26,7834
2020-01-27,7834
2020-01-28,7834
2020-01-29,8189
2020-01-30,8189
2020-01-31,8189
2020-02-01,8189
2020-02-02,8189
2020-02-03,8189
2020-02-04,8189
2020-02-05,8189
2020-02-06,8189
2020-02-07,8189
2020-02-08,8189
2020-02-09,8189
2020-02-10,8189
2020-02-11,8189
2020-02-12,8189
2020-02-13,8189
2020-02-14,8189
2020-02-15,8189
2020-02-16,8189
2020-02-17,8189
2020-02-18,8189
2020-02-19,8189
2020-02-20,8189
2020-02-21,8189
2020-02-22,8189
2020-02-23,8189
2020-02-24,8189
2020-02-25,8189
2020-02-26,8189
2020-02-27,8189
2020-02-28,8189
2020-02-29,8189
2020-03-01,8189
2020-03-02,8189
2020-03-03,8189
2020-03-04,8189
2020-03-05,8189
2020-03-06,8189
2020-03-07,8189
2020-03-08,8189
2020-03-09,8189
2020-03-10,8189
2020-03-11,8189
2020-03-12,8189
2020-03-13,8189
2020-03-14,8189
2020-03-15,8189
2020-03-16,8189
2020-03-17,8189
2020-03-18,8189
2020-03-19,8189
2020-03-20,8189
2020-03-21,8189
2020-03-22,8189
2020-03-23,8189
2020-03-24,8189
2020-03-25,8189
2020-03-26,8189
2020-03-27,8189
2020-03-28,8189
2020-03-29,8189
2020-03-30,8189
2020-03-31,8189
2020-04-01,8189
2020-04-02,8189
2020-04-03,8189
2020-04-04,8189
2020-04-05,8189
2020-04-06,8189
2020-04-07,8189
2020-04-08,8189
2020-04-09,8189
2020-04-10,8189
2020-04-11,8189
2020-04-12,8189
2020-04-13,8189
2020-04-14,8189
2020-04-15,8189
2020-04-16,8189
2020-04-17,8189
2020-04-18,8189
2020-04-19,8189
2020-04-20,8189
2020-04-21,8189
2020-04-22,8189
2020-04-23,8189
2020-04-24,8189
2020-04-25,8189
2020-04-26,8189
2020-04-27,8189
2020-04-28,8189
2020-04-29,8189
2020-04-30,8189
2020-05-01,8189
2020-05-02,8189
2020-05-03,8189
2020-05-04,8189
2020-05-05,8189
2020-05-06,8189
2020-05-07,8189
2020-05-08,8189
2020-05-09,8189
2020-05-10,8189
2020-05-11,8189
2020-05-12,8189
2020-05-13,8444
