date_obj,Greater%20demon%20mask price
2017-06-20,76312
2017-06-21,76312
2017-06-22,76312
2017-06-23,76312
2017-06-24,76312
2017-06-25,76312
2017-06-26,76312
2017-06-27,73292
2017-06-28,73292
2017-06-29,73292
2017-06-30,73292
2017-07-01,73292
2017-07-02,73292
2017-07-03,73292
2017-07-04,73292
2017-07-05,73292
2017-07-06,69628
2017-07-07,69628
2017-07-08,69628
2017-07-13,68790
2017-07-14,68790
2017-07-15,68790
2017-07-16,68790
2017-07-17,68790
2017-07-18,68790
2017-07-19,68790
2017-07-20,67478
2017-07-21,67478
2017-07-22,67478
2017-07-23,67478
2017-07-24,67478
2017-07-25,67478
2017-07-26,67478
2017-07-27,67478
2017-07-28,65454
2017-07-29,65454
2017-07-30,65454
2017-07-31,65454
2017-08-01,65454
2017-08-02,65454
2017-08-03,65454
2017-08-04,65454
2017-08-05,62467
2017-08-06,62467
2017-08-09,62467
2017-08-10,62467
2017-08-11,62467
2017-08-12,62467
2017-08-13,62467
2017-08-14,60503
2017-08-15,60503
2017-08-16,60503
2017-08-17,60503
2017-08-18,60503
2017-08-19,60503
2017-08-20,60503
2017-08-21,60503
2017-08-22,59090
2017-08-23,59090
2017-08-24,59090
2017-08-25,59090
2017-08-26,59090
2017-08-27,59090
2017-08-28,59090
2017-08-29,59090
2017-08-30,59416
2017-08-31,59416
2017-09-01,59416
2017-09-02,59416
2017-09-03,59416
2017-09-04,59416
2017-09-05,59416
2017-09-06,58161
2017-09-07,58161
2017-09-08,58161
2017-09-09,58161
2017-09-10,58161
2017-09-11,58161
2017-09-12,58161
2017-09-13,58161
2017-09-14,56096
2017-09-15,56096
2017-09-16,56096
2017-09-17,56096
2017-09-18,56096
2017-09-19,56096
2017-09-20,56096
2017-09-21,56096
2017-09-22,54263
2017-09-23,54263
2017-09-24,54263
2017-09-25,54263
2017-09-26,54263
2017-09-27,54263
2017-09-28,54263
2017-09-29,54263
2017-09-30,54263
2017-10-01,52279
2017-10-02,52279
2017-10-03,52279
2017-10-04,52279
2017-10-05,52279
2017-10-06,52279
2017-10-07,52279
2017-10-08,52279
2017-10-09,50793
2017-10-10,50793
2017-10-11,50793
2017-10-12,50793
2017-10-13,50793
2017-10-14,50793
2017-10-15,50793
2017-10-16,50793
2017-10-17,50416
2017-10-18,50416
2017-10-19,50416
2017-10-20,50416
2017-10-21,50416
2017-10-22,50416
2017-10-23,50416
2017-10-24,50416
2017-10-25,50416
2017-10-26,49957
2017-10-27,49957
2017-10-28,49957
2017-10-29,49957
2017-10-30,49957
2017-10-31,49957
2017-11-01,49957
2017-11-02,49957
2017-11-03,48958
2017-11-04,48958
2017-11-05,48958
2017-11-06,48958
2017-11-07,48958
2017-11-08,48958
2017-11-09,48958
2017-11-10,48958
2017-11-11,48958
2017-11-12,48958
2017-11-13,49036
2017-11-14,49036
2017-11-15,49036
2017-11-16,49036
2017-11-17,49036
2017-11-18,49036
2017-11-19,49036
2017-11-20,49036
2017-11-21,49036
2017-11-22,49036
2017-11-23,49036
2017-11-24,49036
2017-11-25,47897
2017-11-26,47897
2017-11-27,47897
2017-11-28,47897
2017-11-29,47897
2017-11-30,47897
2017-12-01,47897
2017-12-02,47897
2017-12-03,47897
2017-12-04,46552
2017-12-05,46552
2017-12-06,46552
2017-12-07,46552
2017-12-08,46552
2017-12-09,46552
2017-12-10,46552
2017-12-11,46552
2017-12-12,46552
2017-12-13,45549
2017-12-14,45549
2017-12-15,45549
2017-12-16,45549
2017-12-17,45549
2017-12-18,45549
2017-12-19,45549
2017-12-20,45549
2017-12-21,45549
2017-12-22,43707
2017-12-23,43707
2017-12-24,43707
2017-12-25,43707
2017-12-26,43707
2017-12-27,43707
2017-12-28,43707
2017-12-29,43707
2017-12-30,41985
2017-12-31,41985
2018-01-01,41985
2018-01-02,41985
2018-01-03,41985
2018-01-04,41985
2018-01-05,41985
2018-01-06,40131
2018-01-07,40131
2018-01-08,40131
2018-01-09,40131
2018-01-10,40131
2018-01-11,40131
2018-01-12,40131
2018-01-13,38550
2018-01-14,38550
2018-01-15,38550
2018-01-16,38550
2018-01-17,38550
2018-01-18,38550
2018-01-19,38550
2018-01-20,36675
2018-01-21,36675
2018-01-22,36675
2018-01-23,36675
2018-01-25,34888
2018-01-26,34888
2018-01-27,34888
2018-01-28,33316
2018-01-29,33316
2018-01-30,33316
2018-01-31,33316
2018-02-01,31745
2018-02-02,31745
2018-02-03,31745
2018-02-04,30157
2018-02-05,30157
2018-02-06,30157
2018-02-07,28745
2018-02-08,28745
2018-02-09,28745
2018-02-10,27701
2018-02-11,27701
2018-02-12,26847
2018-02-13,26847
2018-02-14,26847
2018-02-15,26847
2018-02-16,26175
2018-02-17,26175
2018-02-18,26175
2018-02-19,25047
2018-02-20,25047
2018-02-21,25047
2018-02-22,25047
2018-02-23,24998
2018-02-24,24998
2018-02-25,24998
2018-02-26,24858
2018-02-27,24858
2018-02-28,24858
2018-03-01,25409
2018-03-02,25409
2018-03-03,25409
2018-03-04,25409
2018-03-05,26200
2018-03-06,26200
2018-03-07,26200
2018-03-08,25561
2018-03-09,25561
2018-03-10,25561
2018-03-11,26146
2018-03-12,26146
2018-03-13,26146
2018-03-14,26146
2018-03-15,26704
2018-03-16,26704
2018-03-17,26704
2018-03-18,26704
2018-03-19,26040
2018-03-20,26040
2018-03-21,26040
2018-03-23,25296
2018-03-24,25296
2018-03-25,25296
2018-03-26,24687
2018-03-27,24687
2018-03-28,24687
2018-03-29,24687
2018-03-30,23934
2018-03-31,23934
2018-04-01,23934
2018-04-02,22973
2018-04-03,22973
2018-04-04,22973
2018-04-05,22973
2018-04-06,22351
2018-04-07,22351
2018-04-08,22351
2018-04-09,22351
2018-04-10,22428
2018-04-11,22428
2018-04-12,22428
2018-04-13,22428
2018-04-14,21471
2018-04-15,21471
2018-04-16,21471
2018-04-17,20501
2018-04-18,20501
2018-04-19,20501
2018-04-20,20501
2018-04-21,19686
2018-04-22,19686
2018-04-23,19686
2018-04-24,19686
2018-04-25,18917
2018-04-26,18917
2018-04-27,18917
2018-04-28,18917
2018-04-29,18329
2018-04-30,18329
2018-05-01,18329
2018-05-04,19095
2018-05-05,19095
2018-05-06,19095
2018-05-07,18755
2018-05-08,18755
2018-05-09,18755
2018-05-10,19134
2018-05-11,19134
2018-05-12,19134
2018-05-13,19134
2018-05-14,19111
2018-05-15,19111
2018-05-16,19111
2018-05-17,19111
2018-05-18,19417
2018-05-19,19417
2018-05-20,19417
2018-05-21,19176
2018-05-22,19176
2018-05-23,19176
2018-05-24,18931
2018-05-25,18931
2018-05-26,18931
2018-05-27,18931
2018-05-28,19318
2018-05-29,19318
2018-05-30,19318
2018-05-31,19318
2018-06-01,18939
2018-06-02,18939
2018-06-03,18939
2018-06-04,18860
2018-06-05,18860
2018-06-06,18860
2018-06-07,18860
2018-06-08,18694
2018-06-09,18694
2018-06-10,18694
2018-06-11,18694
2018-06-12,18562
2018-06-13,18562
2018-06-14,18562
2018-06-15,18562
2018-06-16,18614
2018-06-17,18614
2018-06-18,18614
2018-06-19,18614
2018-06-20,18614
2018-06-21,18691
2018-06-22,18691
2018-06-23,18691
2018-06-24,18691
2018-06-25,19133
2018-06-26,19133
2018-06-27,19133
2018-06-28,19133
2018-06-29,19133
2018-06-30,18919
2018-07-01,18919
2018-07-02,18919
2018-07-03,18919
2018-07-04,19763
2018-07-05,19763
2018-07-06,19763
2018-07-07,19763
2018-07-08,20704
2018-07-09,20704
2018-07-10,20704
2018-07-11,21678
2018-07-12,21678
2018-07-13,21678
2018-07-14,21678
2018-07-15,22633
2018-07-16,22633
2018-07-17,22633
2018-07-18,22633
2018-07-19,23439
2018-07-20,23439
2018-07-21,23439
2018-07-22,24462
2018-07-23,24462
2018-07-24,24462
2018-07-25,24462
2018-07-26,25600
2018-07-27,25600
2018-07-28,25600
2018-07-29,25600
2018-07-30,26816
2018-07-31,26816
2018-08-01,26816
2018-08-02,28106
2018-08-03,28106
2018-08-04,28106
2018-08-05,29417
2018-08-06,29417
2018-08-07,29417
2018-08-08,30581
2018-08-09,30581
2018-08-10,30581
2018-08-11,30581
2018-08-12,31893
2018-08-14,31893
2018-08-16,33260
2018-08-17,33260
2018-08-18,33260
2018-08-19,34090
2018-08-20,34090
2018-08-21,34090
2018-08-22,34355
2018-08-23,34355
2018-08-24,34355
2018-08-25,34380
2018-08-26,34380
2018-08-27,34380
2018-08-28,34366
2018-08-29,34366
2018-08-30,34366
2018-08-31,34175
2018-09-01,34175
2018-09-02,34175
2018-09-03,32665
2018-09-04,32665
2018-09-05,31115
2018-09-06,31115
2018-09-07,31115
2018-09-08,30647
2018-09-09,30647
2018-09-10,30647
2018-09-11,30647
2018-09-12,30184
2018-09-13,30184
2018-09-14,30184
2018-09-15,29528
2018-09-16,29528
2018-09-17,29528
2018-09-18,29528
2018-09-19,29826
2018-09-20,29826
2018-09-21,29826
2018-09-22,29962
2018-09-23,29962
2018-09-24,29962
2018-09-25,29962
2018-09-26,28973
2018-09-27,28973
2018-09-28,28973
2018-09-29,28973
2018-09-30,28206
2018-10-01,28206
2018-10-02,28206
2018-10-03,27541
2018-10-04,27541
2018-10-05,27541
2018-10-06,28133
2018-10-07,28133
2018-10-08,28133
2018-10-09,28490
2018-10-10,28490
2018-10-11,28490
2018-10-12,29282
2018-10-13,29282
2018-10-14,29282
2018-10-15,29079
2018-10-16,29079
2018-10-17,29079
2018-10-18,30095
2018-10-19,30095
2018-10-20,30095
2018-10-21,30095
2018-10-22,29873
2018-10-23,29873
2018-10-24,29873
2018-10-25,29569
2018-10-26,29569
2018-10-27,29569
2018-10-28,29664
2018-10-29,29664
2018-10-30,29664
2018-10-31,29787
2018-11-01,29787
2018-11-03,29700
2018-11-04,29700
2018-11-05,29979
2018-11-06,29979
2018-11-07,30497
2018-11-08,30497
2018-11-09,30430
2018-11-10,30430
2018-11-11,31045
2018-11-12,31709
2018-11-13,31709
2018-11-14,33001
2018-11-15,33001
2018-11-16,34538
2018-11-17,34538
2018-11-18,36023
2018-11-19,36023
2018-11-20,37499
2018-11-21,37499
2018-11-22,38726
2018-11-23,38726
2018-11-24,39337
2018-11-25,39337
2018-11-26,39966
2018-11-27,39966
2018-11-28,39724
2018-11-29,39724
2018-12-01,39625
2018-12-02,41034
2018-12-03,41034
2018-12-04,41034
2018-12-05,41898
2018-12-07,41898
2018-12-09,43055
2018-12-10,43881
2018-12-11,43881
2018-12-12,43881
2018-12-13,44390
2018-12-14,44390
2018-12-15,44390
2018-12-16,42297
2018-12-17,42297
2018-12-18,42297
2018-12-19,40438
2018-12-20,40438
2018-12-21,40438
2018-12-22,39409
2018-12-23,39409
2018-12-24,38307
2018-12-25,38307
2018-12-26,38307
2018-12-27,37601
2018-12-28,37601
2018-12-29,35785
2018-12-30,35785
2018-12-31,34315
2019-01-01,34315
2019-01-02,32758
2019-01-03,32758
2019-01-04,32758
2019-01-05,31472
2019-01-06,31472
2019-01-08,30665
2019-01-10,29650
2019-01-11,29010
2019-01-12,29010
2019-01-13,27984
2019-01-14,27984
2019-01-15,26659
2019-01-16,26659
2019-01-17,25452
2019-01-18,25452
2019-01-19,24743
2019-01-20,24743
2019-01-21,24743
2019-01-22,23953
2019-01-23,23953
2019-01-24,23953
2019-01-25,23458
2019-01-26,23458
2019-01-27,22605
2019-01-28,22605
2019-01-29,21679
2019-01-30,21679
2019-01-31,21679
2019-02-01,20697
2019-02-02,20697
2019-02-03,20522
2019-02-04,20522
2019-02-05,19824
2019-02-06,19824
2019-02-07,19801
2019-02-08,19801
2019-02-09,19801
2019-02-10,19144
2019-02-11,19144
2019-02-12,19144
2019-02-13,18444
2019-02-14,18444
2019-02-15,18444
2019-02-16,17825
2019-02-17,17825
2019-02-18,17825
2019-02-19,17549
2019-02-20,17549
2019-02-21,17778
2019-02-22,17778
2019-02-23,17722
2019-02-24,17722
2019-02-25,17343
2019-02-26,17343
2019-02-27,17343
2019-02-28,17343
2019-03-01,17674
2019-03-02,17674
2019-03-03,17674
2019-03-04,17600
2019-03-05,17600
2019-03-06,17600
2019-03-07,17430
2019-03-08,17430
2019-03-09,17430
2019-03-10,17430
2019-03-11,17926
2019-03-12,17926
2019-03-13,17926
2019-03-14,18598
2019-03-15,18598
2019-03-16,18598
2019-03-17,19208
2019-03-18,19208
2019-03-19,19208
2019-03-20,19208
2019-03-21,19616
2019-03-22,19616
2019-03-23,19616
2019-03-24,19805
2019-03-25,19805
2019-03-26,19805
2019-03-27,19805
2019-03-28,19612
2019-03-29,19612
2019-03-30,19612
2019-03-31,19231
2019-04-01,19231
2019-04-02,19231
2019-04-03,18942
2019-04-04,18942
2019-04-05,18942
2019-04-06,18314
2019-04-07,18314
2019-04-08,17828
2019-04-09,17828
2019-04-10,17828
2019-04-11,18412
2019-04-12,18412
2019-04-13,18944
2019-04-14,18944
2019-04-15,19805
2019-04-16,19805
2019-04-17,19805
2019-04-18,20501
2019-04-19,20501
2019-04-20,20422
2019-04-21,20422
2019-04-22,20422
2019-04-23,21260
2019-04-24,21260
2019-04-25,21260
2019-04-26,21778
2019-04-27,21778
2019-04-28,21778
2019-04-29,21681
2019-04-30,21681
2019-05-01,21681
2019-05-02,21924
2019-05-03,21924
2019-05-04,22521
2019-05-05,22521
2019-05-06,22521
2019-05-07,23293
2019-05-08,23293
2019-05-09,23293
2019-05-10,23258
2019-05-11,23258
2019-05-12,23258
2019-05-13,22237
2019-05-14,22237
2019-05-15,22237
2019-05-16,21757
2019-05-17,21757
2019-05-18,21757
2019-05-19,20943
2019-05-20,20943
2019-05-21,20943
2019-05-22,20482
2019-05-23,20482
2019-05-24,20482
2019-05-25,19982
2019-05-26,19982
2019-05-27,19982
2019-05-28,19162
2019-05-29,19162
2019-05-30,19162
2019-05-31,18265
2019-06-01,18265
2019-06-02,18265
2019-06-03,17413
2019-06-04,17413
2019-06-05,16856
2019-06-06,16856
2019-06-07,16856
2019-06-08,16069
2019-06-09,16069
2019-06-10,16069
2019-06-11,15348
2019-06-12,15348
2019-06-13,14813
2019-06-14,14813
2019-06-15,14813
2019-06-16,14495
2019-06-17,14495
2019-06-18,14495
2019-06-19,14311
2019-06-20,14311
2019-06-21,14311
2019-06-22,13640
2019-06-23,13640
2019-06-24,13640
2019-06-25,13427
2019-06-26,13427
2019-06-27,13427
2019-06-28,13271
2019-06-29,13271
2019-06-30,12886
2019-07-01,12886
2019-07-02,12886
2019-07-03,12883
2019-07-04,12883
2019-07-05,12883
2019-07-06,13122
2019-07-07,13122
2019-07-08,13122
2019-07-09,13527
2019-07-10,13527
2019-07-11,13527
2019-07-12,13423
2019-07-13,13423
2019-07-14,13423
2019-07-15,13423
2019-07-16,13239
2019-07-17,13239
2019-07-18,13239
2019-07-19,12951
2019-07-20,12951
2019-07-21,12951
2019-07-22,13286
2019-07-23,13286
2019-07-24,13286
2019-07-25,13286
2019-07-26,13920
2019-07-27,13920
2019-07-28,13920
2019-07-29,14544
2019-07-30,14544
2019-07-31,14544
2019-08-01,15234
2019-08-02,15234
2019-08-03,15234
2019-08-04,15921
2019-08-05,15921
2019-08-06,15921
2019-08-07,16651
2019-08-08,16651
2019-08-09,16651
2019-08-10,17353
2019-08-11,17353
2019-08-12,17353
2019-08-13,17353
2019-08-14,18169
2019-08-15,18169
2019-08-16,18169
2019-08-17,19016
2019-08-18,19016
2019-08-19,19016
2019-08-20,19435
2019-08-21,19435
2019-08-22,19435
2019-08-23,19706
2019-08-24,19706
2019-08-24,19706
2019-08-25,19706
2019-08-25,19706
2019-08-26,19706
2019-08-27,20398
2019-08-27,20398
2019-08-28,20398
2019-08-29,20398
2019-08-30,20398
2019-08-31,21279
2019-09-01,21279
2019-09-02,21279
2019-09-03,21162
2019-09-04,21162
2019-09-05,21162
2019-09-06,21162
2019-09-07,21162
2019-09-08,21754
2019-09-09,21754
2019-09-10,21754
2019-09-11,21754
2019-09-12,21754
2019-09-13,22784
2019-09-14,22784
2019-09-15,22784
2019-09-16,22784
2019-09-17,23789
2019-09-18,23789
2019-09-19,23789
2019-09-20,23789
2019-09-21,24934
2019-09-22,24934
2019-09-23,24934
2019-09-24,24934
2019-09-25,26118
2019-09-26,26118
2019-09-27,26118
2019-09-28,27007
2019-09-29,27007
2019-09-30,27007
2019-10-01,27007
2019-10-02,27940
2019-10-03,27940
2019-10-04,27940
2019-10-05,27940
2019-10-06,28816
2019-10-07,28816
2019-10-08,28816
2019-10-09,28816
2019-10-10,29019
2019-10-11,29019
2019-10-12,29019
2019-10-13,29601
2019-10-14,29601
2019-10-15,29601
2019-10-16,29601
2019-10-17,29834
2019-10-18,29834
2019-10-19,29834
2019-10-20,29834
2019-10-21,29575
2019-10-22,29575
2019-10-23,29575
2019-10-24,29575
2019-10-25,29179
2019-10-26,29179
2019-10-27,29179
2019-10-28,29179
2019-10-29,28429
2019-10-30,28429
2019-10-31,28429
2019-11-01,27113
2019-11-02,27113
2019-11-03,27113
2019-11-04,25887
2019-11-05,25887
2019-11-06,25887
2019-11-07,25887
2019-11-08,25887
2019-11-09,24685
2019-11-10,24685
2019-11-11,24685
2019-11-12,24685
2019-11-13,23700
2019-11-14,23700
2019-11-15,23700
2019-11-16,23700
2019-11-17,22640
2019-11-18,22640
2019-11-19,22640
2019-11-20,21677
2019-11-21,21677
2019-11-22,21677
2019-11-23,21677
2019-11-24,20685
2019-11-25,20685
2019-11-26,20685
2019-11-27,20685
2019-11-28,19690
2019-11-29,19690
2019-11-30,19690
2019-12-01,19690
2019-12-02,18783
2019-12-03,18783
2019-12-04,18783
2019-12-05,18783
2019-12-06,18783
2019-12-07,17903
2019-12-08,17903
2019-12-09,17903
2019-12-10,17506
2019-12-11,17506
2019-12-12,17506
2019-12-13,17506
2019-12-14,17506
2019-12-15,17017
2019-12-16,17017
2019-12-17,17017
2019-12-18,17017
2019-12-19,16603
2019-12-20,16603
2019-12-21,16603
2019-12-22,16603
2019-12-23,16227
2019-12-24,16227
2019-12-25,16227
2019-12-26,16227
2019-12-27,15876
2019-12-28,15876
2019-12-29,15876
2019-12-30,15876
2019-12-31,15712
2020-01-01,15712
2020-01-02,15712
2020-01-03,15712
2020-01-04,14932
2020-01-05,14932
2020-01-06,14932
2020-01-07,14462
2020-01-08,14462
2020-01-09,14462
2020-01-10,14462
2020-01-11,14020
2020-01-12,14020
2020-01-13,14020
2020-01-14,14020
2020-01-15,13375
2020-01-16,13375
2020-01-17,13375
2020-01-18,12771
2020-01-19,12771
2020-01-20,12771
2020-01-21,12224
2020-01-22,12224
2020-01-23,12224
2020-01-24,11709
2020-01-25,11709
2020-01-26,11709
2020-01-27,11178
2020-01-28,11178
2020-01-29,11178
2020-01-30,10694
2020-01-31,10694
2020-02-01,10694
2020-02-02,10218
2020-02-03,10218
2020-02-04,10218
2020-02-05,9742
2020-02-06,9742
2020-02-07,9742
2020-02-08,9305
2020-02-09,9305
2020-02-10,8942
2020-02-11,8942
2020-02-12,8942
2020-02-13,8942
2020-02-14,8580
2020-02-15,8580
2020-02-16,8580
2020-02-17,8580
2020-02-18,8305
2020-02-19,8305
2020-02-20,8305
2020-02-21,8305
2020-02-22,8089
2020-02-23,8089
2020-02-24,8089
2020-02-25,7799
2020-02-26,7799
2020-02-27,7799
2020-02-28,7442
2020-02-29,7442
2020-03-01,7442
2020-03-02,7442
2020-03-03,7435
2020-03-04,7435
2020-03-05,7435
2020-03-06,7611
2020-03-07,7611
2020-03-08,7611
2020-03-09,7611
2020-03-10,7663
2020-03-11,7663
2020-03-12,7663
2020-03-13,7663
2020-03-14,7526
2020-03-15,7526
2020-03-16,7526
2020-03-17,7642
2020-03-18,7642
2020-03-19,7642
2020-03-20,7588
2020-03-21,7588
2020-03-22,7813
2020-03-23,7813
2020-03-24,7813
2020-03-25,7970
2020-03-26,7970
2020-03-27,8295
2020-03-28,8295
2020-03-29,8099
2020-03-30,8099
2020-03-31,8099
2020-04-01,8173
2020-04-02,8173
2020-04-03,8173
2020-04-04,8208
2020-04-05,8208
2020-04-06,8074
2020-04-07,8074
2020-04-08,8074
2020-04-09,7932
2020-04-10,7932
2020-04-11,7932
2020-04-12,7822
2020-04-13,7822
2020-04-14,7934
2020-04-15,7934
2020-04-16,7981
2020-04-17,7981
2020-04-18,8052
2020-04-19,8052
2020-04-20,7869
2020-04-21,7869
2020-04-22,7490
2020-04-23,7490
2020-04-24,7278
2020-04-25,7278
2020-04-26,7377
2020-04-27,7377
2020-04-28,7570
2020-04-29,7570
2020-04-30,7861
2020-05-01,7861
2020-05-02,7861
2020-05-03,8165
2020-05-04,8165
2020-05-05,8165
2020-05-06,8342
2020-05-07,8342
2020-05-08,8342
2020-05-09,8294
2020-05-10,8294
2020-05-11,8294
2020-05-12,8564
2020-05-13,8564
