date_obj,Tiara%20mould price
2015-07-18,158
2015-07-19,158
2015-07-20,158
2015-07-21,158
2015-07-22,158
2015-07-23,158
2015-07-24,158
2015-07-25,158
2015-07-26,158
2015-07-27,158
2015-07-28,151
2015-07-29,151
2015-07-30,151
2015-07-31,151
2015-08-01,151
2015-08-02,151
2015-08-03,151
2015-08-04,151
2015-08-05,151
2015-08-06,151
2015-08-07,151
2015-08-08,148
2015-08-09,148
2015-08-10,148
2015-08-11,148
2015-08-12,148
2015-08-13,148
2015-08-14,148
2015-08-15,148
2015-08-16,148
2015-08-17,148
2015-08-18,148
2015-08-19,148
2015-08-20,148
2015-08-21,148
2015-08-22,148
2015-08-23,148
2015-08-24,145
2015-08-25,145
2015-08-26,145
2015-08-27,145
2015-08-28,145
2015-08-29,145
2015-08-30,145
2015-08-31,145
2015-09-01,145
2015-09-02,145
2015-09-03,145
2015-09-04,145
2015-09-05,145
2015-09-06,145
2015-09-07,145
2015-09-08,145
2015-09-09,145
2015-09-10,145
2015-09-11,145
2015-09-12,142
2015-09-13,142
2015-09-14,142
2015-09-15,142
2015-09-16,142
2015-09-17,142
2015-09-18,142
2015-09-19,142
2015-09-20,142
2015-09-21,142
2015-09-22,142
2015-09-23,142
2015-09-24,142
2015-09-25,142
2015-09-27,142
2015-09-28,142
2015-09-29,141
2015-09-30,141
2015-10-05,141
2015-10-06,141
2015-10-07,141
2015-10-08,141
2015-10-09,141
2015-10-10,141
2015-10-11,141
2015-10-12,141
2015-10-13,141
2015-10-14,141
2015-10-15,140
2015-10-16,140
2015-10-17,140
2015-10-18,140
2015-10-19,140
2015-10-20,140
2015-10-22,140
2015-10-23,140
2015-10-24,140
2015-10-25,140
2015-10-26,140
2015-10-27,140
2015-10-29,140
2015-10-30,140
2015-10-31,140
2015-11-01,140
2015-11-02,138
2015-11-03,138
2015-11-04,138
2015-11-05,138
2015-11-06,138
2015-11-07,138
2015-11-08,138
2015-11-09,138
2015-11-10,138
2015-11-11,138
2015-11-12,138
2015-11-13,138
2015-11-14,138
2015-11-15,138
2015-11-16,138
2015-11-17,138
2015-11-18,138
2015-11-19,138
2015-11-20,138
2015-11-21,138
2015-11-22,138
2015-11-23,138
2015-11-24,138
2015-11-25,138
2015-11-26,138
2015-11-27,138
2015-11-28,138
2015-11-29,138
2015-11-30,138
2015-12-01,138
2015-12-02,138
2015-12-03,138
2015-12-04,138
2015-12-05,138
2015-12-06,138
2015-12-07,138
2015-12-08,138
2015-12-09,138
2015-12-10,138
2015-12-11,138
2015-12-13,138
2015-12-14,138
2015-12-15,138
2015-12-16,138
2015-12-17,138
2015-12-18,138
2015-12-19,138
2015-12-20,138
2015-12-21,141
2015-12-22,141
2015-12-23,141
2015-12-24,141
2015-12-25,141
2015-12-26,141
2015-12-27,141
2015-12-28,141
2015-12-29,141
2015-12-30,141
2015-12-31,141
2016-01-01,141
2016-01-02,141
2016-01-03,148
2016-01-04,148
2016-01-05,148
2016-01-06,148
2016-01-07,148
2016-01-08,148
2016-01-09,148
2016-01-10,148
2016-01-11,148
2016-01-12,148
2016-01-13,148
2016-01-14,148
2016-01-15,155
2016-01-16,155
2016-01-17,155
2016-01-18,155
2016-01-19,155
2016-01-20,155
2016-01-21,155
2016-01-22,155
2016-01-23,155
2016-01-24,155
2016-01-25,155
2016-01-26,155
2016-01-27,155
2016-01-28,157
2016-01-29,157
2016-01-30,157
2016-01-31,157
2016-02-01,157
2016-02-02,157
2016-02-03,157
2016-02-04,157
2016-02-05,157
2016-02-06,157
2016-02-07,157
2016-02-08,157
2016-02-09,157
2016-02-10,156
2016-02-11,156
2016-02-12,156
2016-02-13,156
2016-02-14,156
2016-02-15,156
2016-02-16,156
2016-02-17,156
2016-02-18,156
2016-02-19,156
2016-02-20,156
2016-02-21,156
2016-02-22,156
2016-02-23,156
2016-02-24,156
2016-02-25,156
2016-02-26,156
2016-02-27,156
2016-02-28,156
2016-02-29,156
2016-03-01,156
2016-03-02,156
2016-03-03,156
2016-03-04,156
2016-03-05,156
2016-03-06,156
2016-03-07,156
2016-03-08,156
2016-03-09,156
2016-03-10,156
2016-03-11,156
2016-03-12,156
2016-03-13,156
2016-03-14,156
2016-03-15,156
2016-03-16,156
2016-03-17,155
2016-03-18,155
2016-03-19,155
2016-03-20,155
2016-03-21,155
2016-03-22,155
2016-03-23,155
2016-03-24,155
2016-03-25,155
2016-03-26,155
2016-03-27,155
2016-03-28,153
2016-03-29,153
2016-03-30,153
2016-03-31,153
2016-04-01,153
2016-04-02,153
2016-04-03,153
2016-04-04,153
2016-04-05,153
2016-04-06,153
2016-04-07,153
2016-04-08,153
2016-04-09,153
2016-04-10,152
2016-04-11,152
2016-04-12,152
2016-04-13,152
2016-04-14,152
2016-04-15,152
2016-04-16,152
2016-04-17,152
2016-04-18,152
2016-04-19,152
2016-04-20,152
2016-04-21,151
2016-04-22,151
2016-04-23,151
2016-04-24,151
2016-04-25,151
2016-04-26,151
2016-04-27,151
2016-04-28,151
2016-04-29,151
2016-04-30,151
2016-05-01,151
2016-05-02,151
2016-05-03,151
2016-05-04,151
2016-05-05,151
2016-05-06,151
2016-05-07,151
2016-05-08,151
2016-05-09,151
2016-05-10,151
2016-05-11,151
2016-05-12,151
2016-05-13,147
2016-05-14,147
2016-05-15,147
2016-05-16,147
2016-05-17,147
2016-05-18,147
2016-05-19,147
2016-05-22,147
2016-05-23,148
2016-05-24,148
2016-05-25,148
2016-05-26,148
2016-05-27,148
2016-05-28,148
2016-05-29,148
2016-05-30,148
2016-05-31,148
2016-06-01,143
2016-06-02,143
2016-06-03,143
2016-06-04,143
2016-06-05,143
2016-06-06,143
2016-06-07,143
2016-06-08,143
2016-06-09,143
2016-06-10,141
2016-06-11,141
2016-06-12,141
2016-06-13,141
2016-06-14,141
2016-06-15,141
2016-06-16,141
2016-06-17,141
2016-06-18,141
2016-06-19,138
2016-06-20,138
2016-06-21,138
2016-06-22,138
2016-06-23,138
2016-06-24,138
2016-06-25,138
2016-06-26,138
2016-06-27,138
2016-06-28,138
2016-06-29,134
2016-06-30,134
2016-07-01,134
2016-07-02,134
2016-07-03,134
2016-07-04,134
2016-07-05,134
2016-07-06,134
2016-07-07,134
2016-07-08,131
2016-07-09,131
2016-07-10,131
2016-07-11,131
2016-07-12,131
2016-07-13,131
2016-07-14,131
2016-07-15,131
2016-07-16,131
2016-07-17,131
2016-07-18,127
2016-07-24,127
2016-07-25,127
2016-07-26,127
2016-07-27,127
2016-07-28,127
2016-07-29,128
2016-07-30,128
2016-07-31,128
2016-08-01,128
2016-08-02,128
2016-08-03,128
2016-08-04,128
2016-08-05,128
2016-08-06,128
2016-08-07,128
2016-08-08,128
2016-08-09,126
2016-08-10,126
2016-08-11,126
2016-08-12,126
2016-08-13,126
2016-08-14,126
2016-08-15,126
2016-08-16,126
2016-08-17,126
2016-08-18,126
2016-08-19,126
2016-08-20,126
2016-08-21,127
2016-08-22,127
2016-08-23,127
2016-08-24,127
2016-08-25,127
2016-08-26,127
2016-08-28,127
2016-08-31,127
2016-09-01,127
2016-09-02,128
2016-09-03,128
2016-09-04,128
2016-09-05,128
2016-09-06,128
2016-09-07,128
2016-09-08,128
2016-09-09,128
2016-09-10,128
2016-09-11,128
2016-09-12,128
2016-09-13,128
2016-09-14,128
2016-09-15,131
2016-09-16,131
2016-09-17,131
2016-09-18,131
2016-09-19,131
2016-09-20,131
2016-09-21,131
2016-09-22,131
2016-09-23,131
2016-09-24,131
2016-09-25,131
2016-09-26,131
2016-09-27,131
2016-09-28,131
2016-09-29,131
2016-09-30,129
2016-10-01,129
2016-10-02,129
2016-10-03,129
2016-10-04,129
2016-10-05,129
2016-10-06,129
2016-10-07,129
2016-10-08,129
2016-10-09,129
2016-10-10,129
2016-10-11,129
2016-10-12,129
2016-10-13,129
2016-10-14,126
2016-10-15,126
2016-10-16,126
2016-10-17,126
2016-10-18,126
2016-10-19,126
2016-10-20,126
2016-10-21,126
2016-10-22,126
2016-10-23,126
2016-10-24,126
2016-10-25,126
2016-10-26,123
2016-10-27,123
2016-10-28,123
2016-10-29,123
2016-10-30,123
2016-10-31,123
2016-11-01,123
2016-11-02,123
2016-11-03,123
2016-11-04,123
2016-11-05,123
2016-11-06,123
2016-11-07,123
2016-11-08,116
2016-11-09,116
2016-11-10,116
2016-11-11,116
2016-11-12,116
2016-11-13,116
2016-11-14,116
2016-12-08,118
2016-12-09,119
2016-12-10,119
2016-12-11,119
2016-12-12,119
2016-12-13,119
2016-12-14,119
2016-12-15,119
2016-12-16,119
2016-12-17,119
2016-12-18,119
2016-12-19,119
2016-12-20,119
2016-12-21,119
2016-12-22,119
2016-12-23,119
2016-12-24,119
2016-12-25,119
2016-12-26,119
2016-12-27,119
2016-12-28,118
2016-12-29,118
2016-12-30,118
2016-12-31,118
2017-01-01,118
2017-01-02,118
2017-01-03,118
2017-01-04,118
2017-01-05,118
2017-01-06,118
2017-01-07,114
2017-01-08,114
2017-01-09,114
2017-01-10,114
2017-01-11,114
2017-01-12,114
2017-01-13,114
2017-01-14,114
2017-01-15,112
2017-01-16,112
2017-01-17,112
2017-01-18,112
2017-01-19,112
2017-01-20,112
2017-01-21,112
2017-01-22,112
2017-01-27,113
2017-01-28,113
2017-01-29,113
2017-01-30,113
2017-01-31,113
2017-02-01,113
2017-02-02,112
2017-02-03,112
2017-02-04,112
2017-02-05,112
2017-02-06,112
2017-02-07,112
2017-02-08,112
2017-02-09,112
2017-02-10,112
2017-02-11,111
2017-02-12,111
2017-02-13,111
2017-02-14,111
2017-02-15,111
2017-02-16,111
2017-02-18,111
2017-02-19,111
2017-02-20,114
2017-02-21,114
2017-02-22,114
2017-02-23,114
2017-02-24,114
2017-02-25,114
2017-02-26,114
2017-02-27,114
2017-02-28,114
2017-03-01,114
2017-03-02,114
2017-03-03,114
2017-03-04,114
2017-03-05,114
2017-03-06,114
2017-03-07,114
2017-03-08,114
2017-03-09,114
2017-03-10,114
2017-03-11,110
2017-03-12,110
2017-03-13,110
2017-03-14,110
2017-03-15,110
2017-03-16,110
2017-03-17,110
2017-03-18,110
2017-03-19,104
2017-03-20,104
2017-03-21,104
2017-03-22,104
2017-03-23,104
2017-03-24,104
2017-03-25,104
2017-03-26,104
2017-03-27,104
2017-03-28,98
2017-03-29,98
2017-03-30,98
2017-03-31,98
2017-04-01,98
2017-04-02,98
2017-04-03,98
2017-04-04,98
2017-04-12,96
2017-04-13,96
2017-04-14,96
2017-04-15,98
2017-04-16,98
2017-04-17,98
2017-04-18,98
2017-04-19,98
2017-04-20,98
2017-04-21,98
2017-04-22,98
2017-04-23,98
2017-04-24,101
2017-04-25,101
2017-04-26,101
2017-04-27,101
2017-04-28,101
2017-04-29,101
2017-04-30,101
2017-05-01,101
2017-05-02,101
2017-05-03,99
2017-05-04,99
2017-05-05,99
2017-05-06,99
2017-05-07,99
2017-05-08,99
2017-05-09,99
2017-05-10,99
2017-05-11,99
2017-05-12,100
2017-05-13,100
2017-05-14,100
2017-05-15,100
2017-05-16,100
2017-05-17,100
2017-05-18,100
2017-05-19,100
2017-05-20,100
2017-05-21,100
2017-05-22,101
2017-05-23,101
2017-05-24,101
2017-05-25,101
2017-05-26,101
2017-05-27,101
2017-05-28,101
2017-05-29,101
2017-05-30,101
2017-05-31,105
2017-06-01,105
2017-06-02,105
2017-06-03,105
2017-06-06,105
2017-06-07,105
2017-06-08,105
2017-06-09,104
2017-06-10,104
2017-06-11,104
2017-06-12,104
2017-06-13,104
2017-06-14,104
2017-06-15,104
2017-06-16,104
2017-06-17,102
2017-06-18,102
2017-06-19,102
2017-06-20,102
2017-06-21,102
2017-06-22,102
2017-06-23,102
2017-06-24,102
2017-06-25,102
2017-06-26,102
2017-06-27,102
2017-06-28,102
2017-06-29,102
2017-06-30,102
2017-07-01,102
2017-07-02,102
2017-07-03,102
2017-07-04,102
2017-07-05,99
2017-07-06,99
2017-07-07,99
2017-07-08,99
2017-07-13,99
2017-07-14,100
2017-07-15,100
2017-07-16,100
2017-07-17,100
2017-07-18,100
2017-07-19,100
2017-07-20,100
2017-07-21,100
2017-07-22,98
2017-07-23,98
2017-07-24,98
2017-07-25,98
2017-07-26,98
2017-07-27,98
2017-07-28,98
2017-07-29,98
2017-07-30,93
2017-07-31,93
2017-08-01,93
2017-08-02,93
2017-08-03,93
2017-08-04,93
2017-08-05,93
2017-08-06,93
2017-08-09,88
2017-08-10,88
2017-08-11,88
2017-08-12,88
2017-08-13,88
2017-08-14,88
2017-08-15,88
2017-08-16,88
2017-08-17,83
2017-08-18,83
2017-08-19,83
2017-08-20,83
2017-08-21,83
2017-08-22,83
2017-08-23,83
2017-08-24,83
2017-08-25,83
2017-08-26,78
2017-08-27,78
2017-08-28,78
2017-08-29,78
2017-08-30,78
2017-08-31,78
2017-09-01,78
2017-09-02,78
2017-09-03,78
2017-09-04,79
2017-09-05,79
2017-09-06,79
2017-09-07,79
2017-09-08,79
2017-09-09,79
2017-09-10,79
2017-09-11,79
2017-09-12,78
2017-09-13,78
2017-09-14,78
2017-09-15,78
2017-09-16,78
2017-09-17,78
2017-09-19,78
2017-09-20,78
2017-09-21,77
2017-09-22,77
2017-09-23,77
2017-09-24,77
2017-09-25,77
2017-09-26,77
2017-09-27,77
2017-09-28,77
2017-09-29,77
2017-09-30,78
2017-10-01,78
2017-10-02,78
2017-10-03,78
2017-10-04,78
2017-10-05,78
2017-10-06,78
2017-10-07,78
2017-10-08,78
2017-10-09,81
2017-10-10,81
2017-10-11,81
2017-10-12,81
2017-10-13,81
2017-10-14,81
2017-10-15,81
2017-10-16,81
2017-10-17,81
2017-10-18,83
2017-10-19,83
2017-10-20,83
2017-10-21,83
2017-10-22,83
2017-10-23,83
2017-10-24,83
2017-10-25,83
2017-10-26,84
2017-10-27,84
2017-10-28,84
2017-10-29,84
2017-10-30,84
2017-10-31,84
2017-11-01,84
2017-11-02,84
2017-11-03,84
2017-11-04,81
2017-11-05,81
2017-11-06,81
2017-11-07,81
2017-11-08,81
2017-11-09,81
2017-11-10,81
2017-11-11,81
2017-11-12,79
2017-11-13,79
2017-11-14,79
2017-11-15,79
2017-11-16,79
2017-11-17,79
2017-11-18,79
2017-11-19,79
2017-11-20,79
2017-11-21,80
2017-11-22,80
2017-11-23,80
2017-11-24,80
2017-11-25,80
2017-11-26,80
2017-11-27,80
2017-11-28,80
2017-11-29,80
2017-11-30,81
2017-12-01,81
2017-12-02,81
2017-12-03,81
2017-12-04,81
2017-12-05,81
2017-12-06,81
2017-12-07,82
2017-12-08,82
2017-12-09,82
2017-12-10,82
2017-12-11,82
2017-12-12,82
2017-12-13,82
2017-12-14,82
2017-12-15,81
2017-12-16,81
2017-12-17,81
2017-12-18,81
2017-12-19,81
2017-12-20,81
2017-12-21,81
2017-12-22,81
2017-12-23,81
2017-12-24,77
2017-12-25,77
2017-12-26,77
2017-12-27,77
2017-12-28,77
2017-12-29,77
2017-12-30,77
2017-12-31,77
2018-01-01,77
2018-01-02,77
2018-01-03,77
2018-01-04,77
2018-01-05,77
2018-01-06,77
2018-01-07,77
2018-01-08,77
2018-01-09,77
2018-01-10,77
2018-01-11,77
2018-01-12,77
2018-01-13,78
2018-01-14,78
2018-01-15,78
2018-01-16,78
2018-01-17,78
2018-01-18,78
2018-01-19,80
2018-01-20,80
2018-01-21,80
2018-01-22,80
2018-01-23,80
2018-01-24,79
2018-01-25,79
2018-01-26,79
2018-01-27,79
2018-01-28,79
2018-01-29,79
2018-01-30,77
2018-02-01,77
2018-02-02,77
2018-02-03,77
2018-02-04,77
2018-02-05,77
2018-02-06,77
2018-02-07,77
2018-02-08,77
2018-02-09,77
2018-02-10,77
2018-02-11,77
2018-02-12,77
2018-02-13,77
2018-02-14,77
2018-02-15,77
2018-02-16,77
2018-02-17,77
2018-02-18,77
2018-02-19,77
2018-02-20,77
2018-02-21,77
2018-02-22,77
2018-02-23,77
2018-02-24,77
2018-02-25,77
2018-02-26,77
2018-02-27,77
2018-02-28,77
2018-03-01,77
2018-03-02,77
2018-03-03,77
2018-03-04,77
2018-03-05,77
2018-03-06,77
2018-03-07,77
2018-03-08,77
2018-03-09,77
2018-03-10,77
2018-03-11,77
2018-03-12,78
2018-03-13,78
2018-03-14,78
2018-03-15,78
2018-03-16,78
2018-03-17,78
2018-03-18,78
2018-03-19,78
2018-03-20,78
2018-03-21,78
2018-03-23,78
2018-03-24,75
2018-03-26,75
2018-03-27,75
2018-03-28,75
2018-03-29,73
2018-03-30,73
2018-03-31,73
2018-04-01,73
2018-04-02,73
2018-04-03,73
2018-04-04,72
2018-04-05,72
2018-04-06,72
2018-04-08,72
2018-04-09,72
2018-04-10,70
2018-04-11,70
2018-04-12,70
2018-04-13,70
2018-04-14,70
2018-04-16,70
2018-04-17,70
2018-04-18,70
2018-04-19,70
2018-04-20,70
2018-04-21,70
2018-04-22,70
2018-04-23,68
2018-04-24,68
2018-04-25,68
2018-04-26,68
2018-04-27,68
2018-04-28,68
2018-04-29,68
2018-04-30,66
2018-05-02,66
2018-05-03,66
2018-05-04,66
2018-05-05,66
2018-05-06,66
2018-05-07,66
2018-05-08,66
2018-05-09,66
2018-05-10,66
2018-05-11,66
2018-05-12,66
2018-05-13,66
2018-05-14,64
2018-05-15,64
2018-05-16,64
2018-05-17,64
2018-05-18,64
2018-05-19,64
2018-05-20,63
2018-05-21,63
2018-05-22,63
2018-05-23,63
2018-05-24,63
2018-05-25,63
2018-05-26,62
2018-05-27,62
2018-05-28,62
2018-05-29,62
2018-05-30,62
2018-05-31,62
2018-06-01,62
2018-06-02,62
2018-06-03,62
2018-06-04,62
2018-06-05,62
2018-06-06,62
2018-06-07,62
2018-06-08,62
2018-06-09,62
2018-06-10,62
2018-06-11,62
2018-06-12,62
2018-06-13,60
2018-06-14,60
2018-06-15,60
2018-06-16,60
2018-06-17,60
2018-06-18,60
2018-06-19,61
2018-06-20,61
2018-06-21,61
2018-06-22,61
2018-06-23,61
2018-06-24,61
2018-06-25,61
2018-06-26,61
2018-06-27,61
2018-06-28,61
2018-06-29,61
2018-06-30,61
2018-07-01,64
2018-07-02,64
2018-07-03,64
2018-07-04,64
2018-07-05,64
2018-07-06,64
2018-07-07,64
2018-07-08,64
2018-07-09,64
2018-07-10,64
2018-07-11,64
2018-07-12,64
2018-07-13,64
2018-07-14,64
2018-07-15,64
2018-07-16,64
2018-07-17,64
2018-07-18,64
2018-07-19,64
2018-07-20,64
2018-07-21,64
2018-07-22,64
2018-07-23,63
2018-07-24,63
2018-07-25,63
2018-07-26,63
2018-07-27,63
2018-07-28,63
2018-07-29,64
2018-07-30,64
2018-07-31,64
2018-08-01,64
2018-08-02,64
2018-08-03,64
2018-08-04,64
2018-08-05,64
2018-08-06,64
2018-08-07,64
2018-08-08,63
2018-08-09,63
2018-08-10,63
2018-08-11,63
2018-08-12,63
2018-08-14,62
2018-08-16,62
2018-08-17,62
2018-08-18,62
2018-08-19,62
2018-08-20,62
2018-08-21,62
2018-08-22,62
2018-08-23,62
2018-08-24,60
2018-08-25,60
2018-08-26,60
2018-08-27,60
2018-08-28,60
2018-08-29,59
2018-08-30,59
2018-08-31,59
2018-09-01,59
2018-09-02,59
2018-09-03,58
2018-09-04,58
2018-09-05,58
2018-09-06,58
2018-09-07,58
2018-09-08,58
2018-09-09,58
2018-09-10,58
2018-09-11,58
2018-09-12,58
2018-09-13,58
2018-09-14,59
2018-09-15,59
2018-09-16,59
2018-09-17,59
2018-09-18,59
2018-09-19,61
2018-09-20,61
2018-09-21,61
2018-09-22,61
2018-09-23,61
2018-09-24,65
2018-09-25,65
2018-09-26,65
2018-09-27,65
2018-09-28,65
2018-09-29,65
2018-09-30,68
2018-10-02,68
2018-10-03,68
2018-10-04,68
2018-10-05,69
2018-10-06,69
2018-10-07,69
2018-10-08,69
2018-10-09,69
2018-10-10,69
2018-10-11,69
2018-10-12,69
2018-10-13,69
2018-10-14,70
2018-10-15,70
2018-10-16,70
2018-10-17,70
2018-10-18,70
2018-10-19,69
2018-10-20,69
2018-10-21,69
2018-10-22,69
2018-10-23,69
2018-10-24,69
2018-10-25,69
2018-10-26,69
2018-10-27,69
2018-10-28,69
2018-10-29,69
2018-10-30,73
2018-10-31,73
2018-11-01,73
2018-11-03,73
2018-11-04,74
2018-11-05,74
2018-11-06,74
2018-11-07,74
2018-11-08,74
2018-11-09,74
2018-11-10,74
2018-11-11,75
2018-11-12,75
2018-11-13,75
2018-11-14,77
2018-11-15,77
2018-11-16,77
2018-11-17,79
2018-11-18,79
2018-11-19,79
2018-11-20,81
2018-11-21,81
2018-11-22,81
2018-11-23,84
2018-11-24,84
2018-11-25,87
2018-11-26,87
2018-11-27,87
2018-11-28,86
2018-11-29,86
2018-12-01,91
2018-12-02,91
2018-12-03,91
2018-12-04,96
2018-12-05,96
2018-12-07,96
2018-12-09,96
2018-12-10,101
2018-12-11,101
2018-12-12,101
2018-12-13,101
2018-12-14,103
2018-12-15,103
2018-12-16,103
2018-12-17,103
2018-12-18,106
2018-12-19,106
2018-12-20,106
2018-12-21,106
2018-12-22,108
2018-12-23,108
2018-12-24,108
2018-12-25,105
2018-12-26,105
2018-12-27,105
2018-12-28,105
2018-12-29,105
2018-12-30,105
2018-12-31,104
2019-01-01,104
2019-01-02,104
2019-01-03,103
2019-01-04,103
2019-01-05,103
2019-01-06,104
2019-01-08,104
2019-01-10,104
2019-01-11,104
2019-01-12,104
2019-01-13,104
2019-01-14,104
2019-01-15,101
2019-01-16,101
2019-01-17,101
2019-01-18,98
2019-01-19,98
2019-01-20,98
2019-01-21,97
2019-01-22,97
2019-01-23,97
2019-01-24,95
2019-01-25,95
2019-01-26,95
2019-01-27,96
2019-01-28,96
2019-01-29,96
2019-01-30,97
2019-01-31,97
2019-02-01,97
2019-02-02,97
2019-02-03,98
2019-02-04,98
2019-02-05,98
2019-02-06,98
2019-02-07,101
2019-02-08,101
2019-02-09,101
2019-02-10,101
2019-02-11,106
2019-02-12,106
2019-02-13,106
2019-02-14,106
2019-02-15,109
2019-02-16,109
2019-02-17,109
2019-02-18,109
2019-02-19,112
2019-02-20,112
2019-02-21,112
2019-02-22,112
2019-02-23,115
2019-02-24,115
2019-02-25,115
2019-02-26,117
2019-02-27,117
2019-02-28,117
2019-03-01,117
2019-03-02,117
2019-03-03,120
2019-03-04,120
2019-03-05,120
2019-03-06,123
2019-03-07,123
2019-03-08,123
2019-03-09,123
2019-03-10,130
2019-03-11,130
2019-03-12,130
2019-03-13,130
2019-03-14,135
2019-03-15,135
2019-03-16,135
2019-03-17,133
2019-03-18,133
2019-03-19,133
2019-03-20,133
2019-03-21,130
2019-03-22,130
2019-03-23,130
2019-03-24,125
2019-03-25,125
2019-03-26,125
2019-03-27,125
2019-03-28,121
2019-03-29,121
2019-03-30,121
2019-03-31,121
2019-04-01,123
2019-04-02,123
2019-04-03,123
2019-04-04,123
2019-04-05,124
2019-04-06,124
2019-04-07,124
2019-04-08,124
2019-04-09,126
2019-04-10,126
2019-04-11,126
2019-04-12,126
2019-04-13,125
2019-04-14,125
2019-04-15,125
2019-04-16,125
2019-04-17,128
2019-04-18,128
2019-04-19,128
2019-04-20,128
2019-04-21,133
2019-04-22,133
2019-04-23,133
2019-04-24,133
2019-04-25,132
2019-04-26,132
2019-04-27,132
2019-04-28,132
2019-04-29,133
2019-04-30,133
2019-05-01,133
2019-05-02,133
2019-05-03,135
2019-05-04,135
2019-05-05,135
2019-05-06,135
2019-05-07,134
2019-05-08,134
2019-05-09,134
2019-05-10,134
2019-05-11,134
2019-05-12,130
2019-05-13,130
2019-05-14,130
2019-05-15,130
2019-05-16,129
2019-05-17,129
2019-05-18,129
2019-05-19,129
2019-05-20,130
2019-05-21,130
2019-05-22,130
2019-05-23,130
2019-05-24,130
2019-05-25,126
2019-05-26,126
2019-05-27,126
2019-05-28,126
2019-05-29,126
2019-05-30,126
2019-05-31,126
2019-06-01,126
2019-06-02,122
2019-06-03,122
2019-06-04,122
2019-06-05,122
2019-06-06,126
2019-06-07,126
2019-06-08,126
2019-06-09,126
2019-06-10,132
2019-06-11,132
2019-06-12,132
2019-06-13,132
2019-06-14,133
2019-06-15,133
2019-06-16,133
2019-06-17,133
2019-06-18,132
2019-06-19,132
2019-06-20,132
2019-06-21,132
2019-06-22,133
2019-06-23,133
2019-06-24,133
2019-06-25,133
2019-06-26,133
2019-06-27,132
2019-06-28,132
2019-06-29,132
2019-06-30,132
2019-07-01,132
2019-07-02,130
2019-07-03,130
2019-07-04,130
2019-07-05,130
2019-07-06,130
2019-07-07,130
2019-07-08,130
2019-07-09,130
2019-07-10,130
2019-07-11,130
2019-07-12,128
2019-07-13,128
2019-07-14,128
2019-07-15,128
2019-07-16,128
2019-07-17,128
2019-07-18,128
2019-07-19,128
2019-07-20,128
2019-07-21,128
2019-07-22,128
2019-07-23,128
2019-07-24,128
2019-07-25,128
2019-07-26,128
2019-07-27,128
2019-07-28,131
2019-07-29,131
2019-07-30,131
2019-07-31,131
2019-08-01,129
2019-08-02,129
2019-08-03,129
2019-08-04,129
2019-08-05,130
2019-08-06,130
2019-08-07,130
2019-08-08,130
2019-08-09,130
2019-08-10,135
2019-08-11,135
2019-08-12,135
2019-08-13,135
2019-08-14,135
2019-08-15,140
2019-08-16,140
2019-08-17,140
2019-08-18,140
2019-08-19,142
2019-08-20,142
2019-08-21,142
2019-08-22,142
2019-08-23,142
2019-08-24,145
2019-08-24,145
2019-08-25,145
2019-08-25,145
2019-08-26,145
2019-08-26,145
2019-08-27,145
2019-08-27,145
2019-08-28,145
2019-08-29,146
2019-08-30,146
2019-08-31,146
2019-09-01,146
2019-09-02,146
2019-09-03,146
2019-09-04,146
2019-09-05,146
