date_obj,Fayrg%20bones price
2015-12-27,3905
2015-12-28,3905
2015-12-29,3905
2015-12-30,3905
2015-12-31,4035
2016-01-01,4035
2016-01-02,4035
2016-01-03,4035
2016-01-04,4035
2016-01-05,4035
2016-01-06,4035
2016-01-07,4035
2016-01-08,4035
2016-01-09,4035
2016-01-10,4035
2016-01-11,4035
2016-01-12,4035
2016-01-13,4035
2016-01-14,4035
2016-01-15,4035
2016-01-16,4035
2016-01-17,4194
2016-01-18,4194
2016-01-19,4194
2016-01-20,4194
2016-01-21,4194
2016-01-22,4194
2016-01-23,4194
2016-01-24,4194
2016-01-25,4194
2016-01-26,4194
2016-01-27,4194
2016-01-28,4194
2016-01-29,4194
2016-01-30,4194
2016-01-31,4194
2016-02-01,4194
2016-02-02,4194
2016-02-03,4194
2016-02-04,4194
2016-02-05,4194
2016-02-06,4275
2016-02-07,4275
2016-02-08,4275
2016-02-09,4275
2016-02-10,4275
2016-02-11,4275
2016-02-12,4275
2016-02-13,4275
2016-02-14,4275
2016-02-15,4275
2016-02-16,4275
2016-02-17,4275
2016-02-18,4275
2016-02-19,4275
2016-02-20,4275
2016-02-21,4275
2016-02-22,4275
2016-02-23,4275
2016-02-24,4275
2016-02-25,4372
2016-02-26,4372
2016-02-27,4372
2016-02-28,4372
2016-02-29,4372
2016-03-01,4372
2016-03-02,4372
2016-03-03,4372
2016-03-04,4372
2016-03-05,4372
2016-03-06,4372
2016-03-07,4372
2016-03-08,4372
2016-03-09,4372
2016-03-10,4372
2016-03-11,4372
2016-03-12,4372
2016-03-13,4372
2016-03-14,4372
2016-03-15,4372
2016-03-16,4372
2016-03-17,4372
2016-03-18,4486
2016-03-19,4486
2016-03-20,4486
2016-03-21,4486
2016-03-22,4486
2016-03-23,4486
2016-03-24,4486
2016-03-25,4486
2016-03-26,4486
2016-03-27,4486
2016-03-28,4486
2016-03-29,4486
2016-03-30,4486
2016-03-31,4486
2016-04-01,4486
2016-04-02,4486
2016-04-03,4486
2016-04-04,4486
2016-04-05,4486
2016-04-06,4486
2016-04-07,4486
2016-04-08,4641
2016-04-09,4641
2016-04-10,4641
2016-04-11,4641
2016-04-12,4641
2016-04-13,4641
2016-04-14,4641
2016-04-15,4641
2016-04-16,4641
2016-04-17,4641
2016-04-18,4641
2016-04-19,4641
2016-04-20,4641
2016-04-21,4641
2016-04-22,4641
2016-04-23,4641
2016-04-24,4641
2016-04-25,4641
2016-04-26,4641
2016-04-27,4641
2016-04-28,4641
2016-04-29,4641
2016-04-30,4641
2016-05-01,4641
2016-05-02,4690
2016-05-03,4690
2016-05-04,4690
2016-05-05,4690
2016-05-06,4690
2016-05-07,4690
2016-05-08,4690
2016-05-09,4690
2016-05-10,4690
2016-05-11,4690
2016-05-12,4690
2016-05-13,4690
2016-05-14,4690
2016-05-15,4690
2016-05-16,4690
2016-05-17,4690
2016-05-18,4690
2016-05-19,4690
2016-05-22,4690
2016-05-23,4690
2016-05-24,4690
2016-05-25,4690
2016-05-26,4690
2016-05-27,4864
2016-05-28,4864
2016-05-29,4864
2016-05-30,4864
2016-05-31,4864
2016-06-01,4864
2016-06-02,4864
2016-06-03,4864
2016-06-04,4864
2016-06-05,4864
2016-06-06,4864
2016-06-07,4864
2016-06-08,4864
2016-06-09,4864
2016-06-10,4864
2016-06-11,4864
2016-06-12,4864
2016-06-13,4864
2016-06-14,4864
2016-06-15,4864
2016-06-16,4864
2016-06-17,5033
2016-06-18,5033
2016-06-19,5033
2016-06-20,5033
2016-06-21,5033
2016-06-22,5033
2016-06-23,5033
2016-06-24,5033
2016-06-25,5033
2016-06-26,5033
2016-06-27,5033
2016-06-28,5033
2016-06-29,5033
2016-06-30,5033
2016-07-01,5033
2016-07-02,5033
2016-07-03,5033
2016-07-04,5033
2016-07-05,5033
2016-07-06,5033
2016-07-07,5033
2016-07-08,5033
2016-07-09,5233
2016-07-10,5233
2016-07-11,5233
2016-07-12,5233
2016-07-13,5233
2016-07-14,5233
2016-07-15,5233
2016-07-16,5233
2016-07-17,5233
2016-07-18,5233
2016-07-23,5233
2016-07-24,5233
2016-07-25,5233
2016-07-26,5233
2016-07-27,5233
2016-07-28,5233
2016-07-29,5233
2016-07-30,5233
2016-07-31,5233
2016-08-01,5233
2016-08-02,5233
2016-08-03,5174
2016-08-04,5174
2016-08-05,5174
2016-08-06,5174
2016-08-07,5174
2016-08-08,5174
2016-08-09,5174
2016-08-10,5174
2016-08-11,5174
2016-08-12,5174
2016-08-13,5174
2016-08-14,5174
2016-08-15,5174
2016-08-16,5174
2016-08-17,5174
2016-08-18,5174
2016-08-19,5174
2016-08-20,5231
2016-08-21,5231
2016-08-22,5231
2016-08-23,5231
2016-08-24,5231
2016-08-25,5231
2016-08-26,5231
2016-08-28,5231
2016-08-31,5231
2016-09-01,5231
2016-09-02,5231
2016-09-03,5231
2016-09-04,5231
2016-09-05,5231
2016-09-06,5231
2016-09-07,5231
2016-09-08,5231
2016-09-09,5231
2016-09-10,5231
2016-09-11,5231
2016-09-12,5231
2016-09-13,5231
2016-09-14,5231
2016-09-15,5231
2016-09-16,5066
2016-09-17,5066
2016-09-18,5066
2016-09-19,5066
2016-09-20,5066
2016-09-21,5066
2016-09-22,5066
2016-09-23,5066
2016-09-24,5066
2016-09-25,5066
2016-09-26,5066
2016-09-27,5066
2016-09-28,5066
2016-09-29,5066
2016-09-30,5066
2016-10-01,5066
2016-10-02,5066
2016-10-03,5066
2016-10-04,5066
2016-10-05,5066
2016-10-06,5066
2016-10-07,5066
2016-10-08,5066
2016-10-09,5066
2016-10-10,5066
2016-10-11,5066
2016-10-12,5066
2016-10-13,5066
2016-10-14,5066
2016-10-15,5238
2016-10-16,5238
2016-10-17,5238
2016-10-18,5238
2016-10-19,5238
2016-10-20,5238
2016-10-21,5238
2016-10-22,5238
2016-10-23,5238
2016-10-24,5238
2016-10-25,5238
2016-10-26,5238
2016-10-27,5238
2016-10-28,5238
2016-10-29,5238
2016-10-30,5238
2016-10-31,5238
2016-11-01,5238
2016-11-02,5238
2016-11-03,5238
2016-11-04,5238
2016-11-05,5238
2016-11-06,5238
2016-11-07,5238
2016-11-08,5208
2016-11-09,5208
2016-11-10,5208
2016-11-11,5208
2016-11-12,5208
2016-11-13,5208
2016-11-14,5208
2016-11-15,5208
2016-12-07,5145
2016-12-08,5145
2016-12-09,5145
2016-12-10,5145
2016-12-11,5145
2016-12-12,5145
2016-12-13,5145
2016-12-14,5145
2016-12-15,5145
2016-12-16,5145
2016-12-17,5145
2016-12-18,5145
2016-12-19,5145
2016-12-20,5145
2016-12-21,5145
2016-12-22,5145
2016-12-23,5145
2016-12-24,5291
2016-12-25,5291
2016-12-26,5291
2016-12-27,5291
2016-12-28,5291
2016-12-29,5291
2016-12-30,5291
2016-12-31,5291
2017-01-01,5291
2017-01-02,5291
2017-01-03,5291
2017-01-04,5291
2017-01-05,5291
2017-01-06,5291
2017-01-07,5291
2017-01-08,5291
2017-01-09,5291
2017-01-10,5291
2017-01-11,5291
2017-01-12,5144
2017-01-13,5144
2017-01-14,5144
2017-01-15,5144
2017-01-16,5144
2017-01-17,5144
2017-01-18,5144
2017-01-19,5144
2017-01-20,5144
2017-01-21,5144
2017-01-22,5144
2017-01-23,5144
2017-01-27,5144
2017-01-28,5144
2017-01-29,5144
2017-01-30,5144
2017-01-31,5144
2017-02-01,5197
2017-02-02,5197
2017-02-03,5197
2017-02-04,5197
2017-02-05,5197
2017-02-06,5197
2017-02-07,5197
2017-02-08,5197
2017-02-09,5197
2017-02-10,5197
2017-02-11,5197
2017-02-12,5197
2017-02-13,5197
2017-02-14,5197
2017-02-15,5197
2017-02-16,5197
2017-02-18,5197
2017-02-19,5197
2017-02-20,5197
2017-02-21,5238
2017-02-22,5238
2017-02-23,5238
2017-02-24,5238
2017-02-25,5238
2017-02-26,5238
2017-02-27,5238
2017-02-28,5238
2017-03-01,5238
2017-03-02,5238
2017-03-03,5238
2017-03-04,5238
2017-03-05,5238
2017-03-06,5238
2017-03-07,5238
2017-03-08,5238
2017-03-09,5238
2017-03-10,5238
2017-03-11,5238
2017-03-12,5238
2017-03-13,5201
2017-03-14,5201
2017-03-15,5201
2017-03-16,5201
2017-03-17,5201
2017-03-18,5201
2017-03-19,5201
2017-03-20,5201
2017-03-21,5201
2017-03-22,5201
2017-03-23,5201
2017-03-24,5201
2017-03-25,5201
2017-03-26,5201
2017-03-27,5201
2017-03-28,5201
2017-03-29,5201
2017-03-30,5201
2017-03-31,4971
2017-04-01,4971
2017-04-02,4971
2017-04-03,4971
2017-04-04,4971
2017-04-12,4971
2017-04-13,4971
2017-04-14,4971
2017-04-15,4971
2017-04-16,4971
2017-04-17,4971
2017-04-18,4951
2017-04-19,4951
2017-04-20,4951
2017-04-21,4951
2017-04-22,4951
2017-04-23,4951
2017-04-24,4951
2017-04-25,4951
2017-04-26,4951
2017-04-27,4951
2017-04-28,4951
2017-04-29,4951
2017-04-30,4951
2017-05-01,4951
2017-05-02,4951
2017-05-03,4951
2017-05-04,4951
2017-05-05,4951
2017-05-06,4951
2017-05-07,4951
2017-05-08,4951
2017-05-09,4901
2017-05-10,4901
2017-05-11,4901
2017-05-12,4901
2017-05-13,4901
2017-05-14,4901
2017-05-15,4901
2017-05-16,4901
2017-05-17,4901
2017-05-18,4901
2017-05-19,4901
2017-05-20,4901
2017-05-21,4901
2017-05-22,4901
2017-05-23,4901
2017-05-24,4901
2017-05-25,4901
2017-05-26,4901
2017-05-27,4901
2017-05-28,4901
2017-05-29,4901
2017-05-30,4901
2017-05-31,5072
2017-06-01,5072
2017-06-02,5072
2017-06-03,5072
2017-06-04,5072
2017-06-05,5072
2017-06-06,5072
2017-06-07,5072
2017-06-08,5072
2017-06-09,5072
2017-06-10,5072
2017-06-11,5072
2017-06-12,5072
2017-06-13,5072
2017-06-14,5072
2017-06-15,5072
2017-06-16,5072
2017-06-17,5072
2017-06-18,5072
2017-06-19,4891
2017-06-20,4891
2017-06-21,4891
2017-06-22,4891
2017-06-23,4891
2017-06-24,4891
2017-06-25,4891
2017-06-26,4891
2017-06-27,4891
2017-06-28,4891
2017-06-29,4891
2017-06-30,4891
2017-07-01,4891
2017-07-02,4891
2017-07-03,4891
2017-07-04,4891
2017-07-05,4891
2017-07-06,4891
2017-07-07,4891
2017-07-08,4891
2017-07-13,4913
2017-07-14,4913
2017-07-15,4913
2017-07-16,4913
2017-07-17,4913
2017-07-18,4913
2017-07-19,4913
2017-07-20,4913
2017-07-21,4913
2017-07-22,4913
2017-07-23,4913
2017-07-24,4913
2017-07-25,4913
2017-07-26,4913
2017-07-27,4913
2017-07-28,4913
2017-07-29,4913
2017-07-30,4899
2017-07-31,4899
2017-08-01,4899
2017-08-02,4899
2017-08-03,4899
2017-08-04,4899
2017-08-05,4899
2017-08-06,4899
2017-08-09,4899
2017-08-10,4899
2017-08-11,4899
2017-08-12,4899
2017-08-13,4899
2017-08-14,4899
2017-08-15,4899
2017-08-16,4899
2017-08-17,4899
2017-08-18,4899
2017-08-19,4879
2017-08-20,4879
2017-08-21,4879
2017-08-22,4879
2017-08-23,4879
2017-08-24,4879
2017-08-25,4879
2017-08-26,4879
2017-08-27,4879
2017-08-28,4879
2017-08-29,4879
2017-08-30,4879
2017-08-31,4879
2017-09-01,4879
2017-09-02,4879
2017-09-03,4879
2017-09-04,4879
2017-09-05,5004
2017-09-06,5004
2017-09-07,5004
2017-09-08,5004
2017-09-09,5004
2017-09-10,5004
2017-09-11,5004
2017-09-12,5004
2017-09-13,5004
2017-09-14,5004
2017-09-15,5004
2017-09-16,5004
2017-09-17,5004
2017-09-18,5004
2017-09-19,5004
2017-09-20,5004
2017-09-21,5004
2017-09-22,5004
2017-09-23,5004
2017-09-24,4905
2017-09-25,4905
2017-09-26,4905
2017-09-27,4905
2017-09-28,4905
2017-09-29,4905
2017-09-30,4905
2017-10-01,4905
2017-10-02,4905
2017-10-03,4905
2017-10-04,4905
2017-10-05,4905
2017-10-06,4905
2017-10-07,4905
2017-10-08,4905
2017-10-09,4905
2017-10-10,4905
2017-10-11,4905
2017-10-12,4935
2017-10-13,4935
2017-10-14,4935
2017-10-15,4935
2017-10-16,4935
2017-10-17,4935
2017-10-18,4935
2017-10-19,4935
2017-10-20,4935
2017-10-21,4935
2017-10-22,4935
2017-10-23,4935
2017-10-24,4935
2017-10-25,4935
2017-10-26,4935
2017-10-27,4935
2017-10-28,4935
2017-10-29,4935
2017-10-30,4935
2017-10-31,4935
2017-11-01,4715
2017-11-02,4715
2017-11-03,4715
2017-11-04,4715
2017-11-05,4715
2017-11-06,4715
2017-11-07,4715
2017-11-08,4715
2017-11-09,4715
2017-11-10,4715
2017-11-11,4715
2017-11-12,4715
2017-11-13,4715
2017-11-14,4715
2017-11-15,4715
2017-11-16,4715
2017-11-17,4715
2017-11-18,4715
2017-11-19,4715
2017-11-20,4715
2017-11-21,4751
2017-11-22,4751
2017-11-23,4751
2017-11-24,4751
2017-11-25,4751
2017-11-26,4751
2017-11-27,4751
2017-11-28,4751
2017-11-29,4751
2017-11-30,4751
2017-12-01,4751
2017-12-02,4751
2017-12-03,4751
2017-12-04,4751
2017-12-05,4751
2017-12-06,4751
2017-12-07,4751
2017-12-08,4751
2017-12-09,4751
2017-12-10,4609
2017-12-11,4609
2017-12-12,4609
2017-12-13,4609
2017-12-14,4609
2017-12-15,4609
2017-12-16,4609
2017-12-17,4609
2017-12-18,4609
2017-12-19,4609
2017-12-20,4609
2017-12-21,4609
2017-12-22,4609
2017-12-23,4609
2017-12-24,4609
2017-12-25,4609
2017-12-26,4579
2017-12-27,4579
2017-12-28,4579
2017-12-29,4579
2017-12-30,4579
2017-12-31,4579
2018-01-01,4579
2018-01-02,4579
2018-01-03,4579
2018-01-04,4579
2018-01-05,4579
2018-01-06,4579
2018-01-07,4579
2018-01-08,4579
2018-01-09,4579
2018-01-10,4579
2018-01-11,4679
2018-01-12,4679
2018-01-13,4679
2018-01-14,4679
2018-01-15,4679
2018-01-16,4679
2018-01-17,4679
2018-01-18,4679
2018-01-19,4679
2018-01-20,4679
2018-01-21,4679
2018-01-22,4679
2018-01-23,4679
2018-01-25,4476
2018-01-26,4476
2018-01-27,4476
2018-01-28,4476
2018-01-29,4476
2018-01-30,4476
2018-01-31,4476
2018-02-01,4275
2018-02-02,4275
2018-02-03,4275
2018-02-04,4275
2018-02-05,4275
2018-02-06,4275
2018-02-07,4275
2018-02-08,4275
2018-02-09,4138
2018-02-10,4138
2018-02-11,4138
2018-02-12,4138
2018-02-13,4138
2018-02-14,4138
2018-02-15,4138
2018-02-16,4138
2018-02-17,4138
2018-02-18,4138
2018-02-19,4014
2018-02-20,4014
2018-02-21,4014
2018-02-22,4014
2018-02-23,4014
2018-02-24,4014
2018-02-25,4014
2018-02-26,4014
2018-02-27,4014
2018-02-28,4014
2018-03-01,3841
2018-03-02,3841
2018-03-03,3841
2018-03-04,3841
2018-03-05,3841
2018-03-06,3841
2018-03-07,3841
2018-03-08,3841
2018-03-09,3841
2018-03-10,3951
2018-03-11,3951
2018-03-12,3951
2018-03-13,3951
2018-03-14,3951
2018-03-15,3951
2018-03-16,3951
2018-03-17,3951
2018-03-18,3951
2018-03-20,3795
2018-03-21,3795
2018-03-23,3795
2018-03-24,3795
2018-03-25,3795
2018-03-26,3795
2018-03-27,3795
2018-03-28,3795
2018-03-29,3795
2018-03-30,3686
2018-03-31,3686
2018-04-01,3686
2018-04-02,3686
2018-04-03,3686
2018-04-04,3686
2018-04-05,3686
2018-04-06,3686
2018-04-07,3686
2018-04-08,3686
2018-04-09,3686
2018-04-10,3772
2018-04-11,3772
2018-04-12,3772
2018-04-13,3772
2018-04-14,3772
2018-04-15,3772
2018-04-16,3772
2018-04-17,3772
2018-04-18,3772
2018-04-19,3772
2018-04-20,3929
2018-04-21,3929
2018-04-22,3929
2018-04-23,3929
2018-04-24,3929
2018-04-25,3929
2018-04-26,3929
2018-04-27,3929
2018-04-28,3929
2018-04-29,3929
2018-04-30,3929
2018-05-01,3929
2018-05-03,3929
2018-05-04,3929
2018-05-05,4055
2018-05-06,4055
2018-05-07,4055
2018-05-08,4055
2018-05-09,4055
2018-05-10,4055
2018-05-11,4055
2018-05-12,4055
2018-05-13,4055
2018-05-14,4055
2018-05-15,4055
2018-05-16,4055
2018-05-17,4055
2018-05-18,4078
2018-05-19,4078
2018-05-20,4078
2018-05-21,4078
2018-05-22,4078
2018-05-23,4078
2018-05-24,4078
2018-05-25,4078
2018-05-26,4078
2018-05-27,4078
2018-05-28,4039
2018-05-29,4039
2018-05-30,4039
2018-05-31,4039
2018-06-01,4039
2018-06-02,4039
2018-06-03,4039
2018-06-04,4039
2018-06-05,4039
2018-06-06,4063
2018-06-07,4063
2018-06-08,4063
2018-06-09,4063
2018-06-10,4063
2018-06-11,4063
2018-06-12,4063
2018-06-13,4063
2018-06-14,4063
2018-06-15,4063
2018-06-16,4063
2018-06-17,3881
2018-06-18,3881
2018-06-19,3881
2018-06-20,3881
2018-06-21,3881
2018-06-22,3881
2018-06-23,3881
2018-06-24,3881
2018-06-25,3881
2018-06-26,3881
2018-06-27,3881
2018-06-28,3974
2018-06-29,3974
2018-06-30,3974
2018-07-01,3974
2018-07-02,3974
2018-07-03,3974
2018-07-04,3974
2018-07-05,3974
2018-07-06,3974
2018-07-07,3974
2018-07-08,3974
2018-07-09,3974
2018-07-10,3908
2018-07-11,3908
2018-07-12,3908
2018-07-13,3908
2018-07-14,3908
2018-07-15,3908
2018-07-16,3908
2018-07-17,3908
2018-07-18,3908
2018-07-19,3908
2018-07-20,4012
2018-07-21,4012
2018-07-22,4012
2018-07-23,4012
2018-07-24,4012
2018-07-25,4012
2018-07-26,4012
2018-07-27,4012
2018-07-28,4012
2018-07-29,4174
2018-07-30,4174
2018-07-31,4174
2018-08-01,4174
2018-08-02,4174
2018-08-03,4174
2018-08-04,4174
2018-08-05,4174
2018-08-06,4174
2018-08-07,4180
2018-08-08,4180
2018-08-09,4180
2018-08-10,4180
2018-08-11,4180
2018-08-12,4180
2018-08-14,4309
2018-08-16,4309
2018-08-17,4309
2018-08-18,4309
2018-08-19,4309
2018-08-20,4309
2018-08-21,4309
2018-08-22,4309
2018-08-23,4428
2018-08-24,4428
2018-08-25,4428
2018-08-26,4428
2018-08-27,4428
2018-08-28,4428
2018-08-29,4428
2018-08-30,4428
2018-08-31,4428
2018-09-01,4290
2018-09-02,4290
2018-09-03,4290
2018-09-04,4290
2018-09-05,4290
2018-09-06,4290
2018-09-07,4290
2018-09-08,4290
2018-09-09,4417
2018-09-10,4417
2018-09-11,4417
2018-09-12,4417
2018-09-13,4417
2018-09-14,4417
2018-09-15,4417
2018-09-16,4417
2018-09-17,4491
2018-09-18,4491
2018-09-19,4491
2018-09-20,4491
2018-09-21,4491
2018-09-22,4491
2018-09-23,4491
2018-09-24,4491
2018-09-25,4581
2018-09-26,4581
2018-09-27,4581
2018-09-28,4581
2018-09-29,4581
2018-09-30,4581
2018-10-01,4581
2018-10-02,4581
2018-10-03,4532
2018-10-04,4532
2018-10-05,4532
2018-10-06,4532
2018-10-07,4532
2018-10-08,4532
2018-10-09,4532
2018-10-10,4534
2018-10-11,4534
2018-10-12,4534
2018-10-13,4534
2018-10-14,4534
2018-10-15,4534
2018-10-16,4534
2018-10-17,4534
2018-10-18,4534
2018-10-19,4583
2018-10-20,4583
2018-10-21,4583
2018-10-22,4583
2018-10-23,4583
2018-10-24,4583
2018-10-25,4583
2018-10-26,4417
2018-10-27,4417
2018-10-28,4417
2018-10-29,4417
2018-10-30,4417
2018-10-31,4417
2018-11-01,4387
2018-11-03,4387
2018-11-04,4387
2018-11-05,4387
2018-11-06,4534
2018-11-07,4534
2018-11-08,4534
2018-11-09,4534
2018-11-10,4534
2018-11-11,4594
2018-11-12,4594
2018-11-13,4594
2018-11-14,4594
2018-11-15,4737
2018-11-16,4737
2018-11-17,4737
2018-11-18,4737
2018-11-19,4737
2018-11-20,4659
2018-11-21,4659
2018-11-22,4659
2018-11-23,4659
2018-11-24,4525
2018-11-25,4525
2018-11-26,4525
2018-11-27,4525
2018-11-28,4441
2018-11-29,4441
2018-12-01,4446
2018-12-02,4347
2018-12-03,4347
2018-12-05,4467
2018-12-07,4467
2018-12-09,4326
2018-12-10,4326
2018-12-11,4287
2018-12-12,4287
2018-12-13,4287
2018-12-14,4181
2018-12-15,4181
2018-12-16,4181
2018-12-17,4087
2018-12-18,4087
2018-12-19,4087
2018-12-20,4202
2018-12-21,4202
2018-12-22,4202
2018-12-23,4061
2018-12-24,4061
2018-12-25,4061
2018-12-26,4061
2018-12-27,4001
2018-12-28,4001
2018-12-29,4001
2018-12-30,4001
2018-12-31,3867
2019-01-01,3867
2019-01-02,3867
2019-01-03,3900
2019-01-04,3900
2019-01-05,3900
2019-01-06,3973
2019-01-08,3973
2019-01-10,3943
2019-01-11,3943
2019-01-12,3943
2019-01-13,3848
2019-01-14,3848
2019-01-15,3848
2019-01-16,3887
2019-01-17,3887
2019-01-18,3887
2019-01-19,3974
2019-01-20,3974
2019-01-21,3974
2019-01-22,3974
2019-01-23,3960
2019-01-24,3960
2019-01-25,3960
2019-01-26,3960
2019-01-27,4008
2019-01-28,4008
2019-01-29,4008
2019-01-30,4008
2019-01-31,4101
2019-02-01,4101
2019-02-02,4101
2019-02-03,4101
2019-02-04,4101
2019-02-05,3951
2019-02-06,3951
2019-02-07,3951
2019-02-08,3951
2019-02-09,3998
2019-02-10,3998
2019-02-11,3998
2019-02-12,3998
2019-02-13,3821
2019-02-14,3821
2019-02-15,3821
2019-02-16,3821
2019-02-17,3921
2019-02-18,3921
2019-02-19,3921
2019-02-20,3921
2019-02-21,3778
2019-02-22,3778
2019-02-23,3778
2019-02-24,3778
2019-02-25,3778
2019-02-26,3652
2019-02-27,3652
2019-02-28,3652
2019-03-01,3652
2019-03-02,3652
2019-03-03,3652
2019-03-04,3550
2019-03-05,3550
2019-03-06,3550
2019-03-07,3550
2019-03-08,3550
2019-03-09,3390
2019-03-10,3390
2019-03-11,3390
2019-03-12,3390
2019-03-13,3390
2019-03-14,3267
2019-03-15,3267
2019-03-16,3267
2019-03-17,3267
2019-03-18,3267
2019-03-19,3317
2019-03-20,3317
2019-03-21,3317
2019-03-22,3317
2019-03-23,3242
2019-03-24,3242
2019-03-25,3242
2019-03-26,3242
2019-03-27,3242
