date_obj,Ruby price
2019-04-24,969
2019-04-25,991
2019-04-26,997
2019-04-27,1001
2019-04-28,1015
2019-04-29,1003
2019-04-30,993
2019-05-01,983
2019-05-02,981
2019-05-03,986
2019-05-04,985
2019-05-05,990
2019-05-06,991
2019-05-07,986
2019-05-08,985
2019-05-09,990
2019-05-10,992
2019-05-11,998
2019-05-12,1008
2019-05-13,1019
2019-05-14,1014
2019-05-15,1005
2019-05-16,1005
2019-05-17,1007
2019-05-18,1001
2019-05-19,990
2019-05-20,986
2019-05-21,983
2019-05-22,985
2019-05-23,1001
2019-05-24,1021
2019-05-25,1034
2019-05-26,1035
2019-05-27,1031
2019-05-28,1018
2019-05-29,1007
2019-05-30,989
2019-05-31,971
2019-06-01,984
2019-06-02,993
2019-06-03,995
2019-06-04,996
2019-06-05,998
2019-06-06,1012
2019-06-07,1027
2019-06-08,1037
2019-06-09,1015
2019-06-10,1003
2019-06-11,993
2019-06-12,994
2019-06-13,998
2019-06-14,1005
2019-06-15,1002
2019-06-16,1001
2019-06-17,1000
2019-06-18,997
2019-06-19,1009
2019-06-20,1009
2019-06-21,1003
2019-06-22,1006
2019-06-23,1000
2019-06-24,997
2019-06-25,996
2019-06-26,997
2019-06-27,997
2019-06-28,1010
2019-06-29,1002
2019-06-30,1003
2019-07-01,1006
2019-07-02,1005
2019-07-03,995
2019-07-04,1001
2019-07-05,1012
2019-07-06,1000
2019-07-07,1001
2019-07-08,1002
2019-07-09,1025
2019-07-10,1041
2019-07-11,1020
2019-07-12,1016
2019-07-13,1024
2019-07-14,1018
2019-07-15,1010
2019-07-16,1004
2019-07-17,1002
2019-07-18,1002
2019-07-19,1002
2019-07-20,1006
2019-07-21,1008
2019-07-22,1003
2019-07-23,996
2019-07-24,991
2019-07-25,988
2019-07-26,980
2019-07-27,960
2019-07-28,954
2019-07-29,968
2019-07-30,972
2019-07-31,975
2019-08-01,965
2019-08-02,946
2019-08-03,943
2019-08-04,932
2019-08-05,917
2019-08-06,896
2019-08-07,908
2019-08-08,923
2019-08-09,930
2019-08-10,920
2019-08-11,925
2019-08-12,922
2019-08-13,916
2019-08-14,911
2019-08-15,912
2019-08-16,925
2019-08-17,906
2019-08-18,920
2019-08-19,946
2019-08-20,943
2019-08-21,949
2019-08-22,959
2019-08-23,958
2019-08-24,947
2019-08-24,947
2019-08-25,938
2019-08-25,938
2019-08-26,940
2019-08-26,940
2019-08-27,944
2019-08-27,944
2019-08-28,961
2019-08-29,970
2019-08-30,962
2019-08-31,943
2019-09-01,935
2019-09-02,940
2019-09-03,953
2019-09-04,969
2019-09-05,987
2019-09-06,994
2019-09-07,1002
2019-09-08,996
2019-09-09,988
2019-09-10,983
2019-09-11,970
2019-09-12,964
2019-09-13,971
2019-09-14,970
2019-09-15,972
2019-09-16,980
2019-09-17,975
2019-09-18,969
2019-09-19,975
2019-09-20,972
2019-09-21,968
2019-09-22,968
2019-09-23,972
2019-09-24,982
2019-09-25,984
2019-09-26,982
2019-09-27,979
2019-09-28,980
2019-09-29,968
2019-09-30,968
2019-10-01,968
2019-10-02,965
2019-10-03,967
2019-10-04,970
2019-10-05,965
2019-10-06,955
2019-10-07,958
2019-10-08,950
2019-10-09,939
2019-10-10,920
2019-10-11,920
2019-10-12,904
2019-10-13,896
2019-10-14,922
2019-10-15,919
2019-10-16,945
2019-10-17,954
2019-10-18,956
2019-10-19,947
2019-10-20,947
2019-10-21,952
2019-10-22,949
2019-10-23,944
2019-10-24,934
2019-10-25,919
2019-10-26,928
2019-10-27,927
2019-10-28,927
2019-10-29,926
2019-10-30,935
2019-10-31,937
2019-11-01,939
2019-11-02,920
2019-11-03,918
2019-11-04,906
2019-11-05,903
2019-11-06,909
2019-11-07,916
2019-11-08,923
2019-11-09,925
2019-11-10,921
2019-11-11,916
2019-11-12,918
2019-11-13,918
2019-11-14,919
2019-11-15,925
2019-11-16,932
2019-11-17,930
2019-11-18,921
2019-11-19,917
2019-11-20,911
2019-11-21,907
2019-11-22,898
2019-11-23,903
2019-11-24,903
2019-11-25,898
2019-11-26,902
2019-11-27,899
2019-11-28,904
2019-11-29,911
2019-11-30,909
2019-12-01,904
2019-12-02,902
2019-12-03,903
2019-12-04,900
2019-12-05,905
2019-12-06,898
2019-12-07,894
2019-12-08,900
2019-12-09,894
2019-12-10,892
2019-12-11,893
2019-12-12,891
2019-12-13,905
2019-12-14,917
2019-12-15,926
2019-12-16,935
2019-12-17,928
2019-12-18,926
2019-12-19,943
2019-12-20,970
2019-12-21,970
2019-12-22,961
2019-12-23,961
2019-12-24,946
2019-12-25,931
2019-12-26,922
2019-12-27,917
2019-12-28,917
2019-12-29,922
2019-12-30,940
2019-12-31,943
2020-01-01,929
2020-01-02,914
2020-01-03,892
2020-01-04,876
2020-01-05,878
2020-01-06,885
2020-01-07,891
2020-01-08,898
2020-01-09,909
2020-01-10,918
2020-01-11,922
2020-01-12,904
2020-01-13,904
2020-01-14,904
2020-01-15,906
2020-01-16,914
2020-01-17,919
2020-01-18,931
2020-01-19,935
2020-01-20,923
2020-01-21,916
2020-01-22,911
2020-01-23,904
2020-01-24,898
2020-01-25,894
2020-01-26,904
2020-01-27,912
2020-01-28,915
2020-01-29,923
2020-01-30,931
2020-01-31,967
2020-02-01,952
2020-02-02,920
2020-02-03,917
2020-02-04,922
2020-02-05,916
2020-02-06,900
2020-02-07,882
2020-02-08,871
2020-02-09,875
2020-02-10,871
2020-02-11,868
2020-02-12,883
2020-02-13,906
2020-02-14,915
2020-02-15,914
2020-02-16,922
2020-02-17,919
2020-02-18,949
2020-02-19,931
2020-02-20,918
2020-02-21,916
2020-02-22,912
2020-02-23,896
2020-02-24,898
2020-02-25,903
2020-02-26,897
2020-02-27,902
2020-02-28,909
2020-02-29,903
2020-03-01,897
2020-03-02,896
2020-03-03,904
2020-03-04,903
2020-03-05,911
2020-03-06,923
2020-03-07,919
2020-03-08,920
2020-03-09,926
2020-03-10,929
2020-03-11,925
2020-03-12,926
2020-03-13,941
2020-03-14,941
2020-03-15,930
2020-03-16,928
2020-03-17,924
2020-03-18,936
2020-03-19,940
2020-03-20,926
2020-03-21,918
2020-03-22,901
2020-03-23,905
2020-03-24,912
2020-03-25,909
2020-03-26,920
2020-03-27,919
2020-03-28,917
2020-03-29,922
2020-03-30,928
2020-03-31,940
2020-04-01,953
2020-04-02,962
2020-04-03,947
2020-04-04,948
2020-04-05,953
2020-04-06,928
2020-04-07,923
2020-04-08,926
2020-04-09,933
2020-04-10,938
2020-04-11,922
2020-04-12,914
2020-04-13,922
2020-04-14,936
2020-04-15,964
2020-04-16,955
2020-04-17,954
2020-04-18,937
2020-04-19,947
2020-04-20,968
2020-04-21,969
2020-04-22,976
2020-04-23,990
2020-04-24,994
2020-04-25,1010
2020-04-26,1006
2020-04-27,996
2020-04-28,986
2020-04-29,983
2020-04-30,967
2020-05-01,963
2020-05-02,967
2020-05-03,975
2020-05-04,973
2020-05-05,977
2020-05-06,983
2020-05-07,987
2020-05-08,988
2020-05-09,996
2020-05-10,1010
2020-05-11,1005
2020-05-12,993
2020-05-13,991
