date_obj,Adamant%20trimmed%20set%20(sk) price
2015-11-02,54787
2015-11-03,54787
2015-11-04,54787
2015-11-05,54787
2015-11-06,54787
2015-11-07,54787
2015-11-08,54787
2015-11-09,54787
2015-11-10,54787
2015-11-11,54787
2015-11-12,54787
2015-11-13,54787
2015-11-14,55789
2015-11-15,55789
2015-11-16,55789
2015-11-17,55789
2015-11-18,55789
2015-11-19,55789
2015-11-20,55789
2015-11-21,55789
2015-11-22,55789
2015-11-23,55789
2015-11-24,55789
2015-11-25,55789
2015-11-26,55789
2015-11-27,55789
2015-11-28,55789
2015-11-29,55789
2015-11-30,55789
2015-12-01,55789
2015-12-02,55789
2015-12-03,55789
2015-12-04,55789
2015-12-05,55789
2015-12-06,55789
2015-12-07,55789
2015-12-08,55789
2015-12-09,55789
2015-12-10,55789
2015-12-11,55789
2015-12-12,55789
2015-12-13,55789
2015-12-14,55789
2015-12-15,55789
2015-12-16,55789
2015-12-17,55789
2015-12-18,55789
2015-12-19,55789
2015-12-20,55789
2015-12-21,55789
2015-12-22,55789
2015-12-23,55789
2015-12-24,55789
2015-12-25,55789
2015-12-26,55789
2015-12-27,55789
2015-12-28,55789
2015-12-29,55789
2015-12-30,57328
2015-12-31,57328
2016-01-01,57328
2016-01-02,57328
2016-01-03,57328
2016-01-04,57328
2016-01-05,57328
2016-01-06,57328
2016-01-07,57328
2016-01-08,57328
2016-01-09,57328
2016-01-10,57328
2016-01-11,57328
2016-01-12,57328
2016-01-13,57328
2016-01-14,57328
2016-01-15,57328
2016-01-16,57328
2016-01-17,57328
2016-01-18,57328
2016-01-19,57328
2016-01-20,57328
2016-01-21,57328
2016-01-22,57328
2016-01-23,57328
2016-01-24,57328
2016-01-25,57328
2016-01-26,57328
2016-01-27,57328
2016-01-28,57328
2016-01-29,57328
2016-01-30,57328
2016-01-31,57328
2016-02-01,57328
2016-02-02,57328
2016-02-03,57328
2016-02-04,57328
2016-02-05,57328
2016-02-06,57328
2016-02-07,57328
2016-02-08,57328
2016-02-09,57328
2016-02-10,57328
2016-02-11,57328
2016-02-12,57328
2016-02-13,57328
2016-02-14,57328
2016-02-15,58245
2016-02-16,58245
2016-02-17,58245
2016-02-18,58245
2016-02-19,58245
2016-02-20,58245
2016-02-21,58245
2016-02-22,58245
2016-02-23,58245
2016-02-24,58245
2016-02-25,58245
2016-02-26,58245
2016-02-27,58245
2016-02-28,58245
2016-02-29,58245
2016-03-01,58245
2016-03-02,58245
2016-03-03,58245
2016-03-04,58245
2016-03-05,58245
2016-03-06,58245
2016-03-07,58245
2016-03-08,58245
2016-03-09,58245
2016-03-10,58245
2016-03-11,58245
2016-03-12,58245
2016-03-13,58245
2016-03-14,58245
2016-03-15,58245
2016-03-16,58245
2016-03-17,58245
2016-03-18,58245
2016-03-19,58245
2016-03-20,58245
2016-03-21,58245
2016-03-22,58245
2016-03-23,58245
2016-03-24,58245
2016-03-25,58245
2016-03-26,58245
2016-03-27,58245
2016-03-28,58245
2016-03-29,58245
2016-03-30,58245
2016-03-31,58245
2016-04-01,59715
2016-04-02,59715
2016-04-03,59715
2016-04-04,59715
2016-04-05,59715
2016-04-06,59715
2016-04-07,59715
2016-04-08,59715
2016-04-09,59715
2016-04-10,59715
2016-04-11,59715
2016-04-12,59715
2016-04-13,59715
2016-04-14,59715
2016-04-15,59715
2016-04-16,59715
2016-04-17,59715
2016-04-18,59715
2016-04-19,59715
2016-04-20,59715
2016-04-21,59715
2016-04-22,59715
2016-04-23,59715
2016-04-24,59715
2016-04-25,59715
2016-04-26,59715
2016-04-27,59715
2016-04-28,59715
2016-04-29,59715
2016-04-30,59715
2016-05-01,59715
2016-05-02,59715
2016-05-03,59715
2016-05-04,59715
2016-05-05,59715
2016-05-06,59715
2016-05-07,59715
2016-05-08,59715
2016-05-09,59715
2016-05-10,59715
2016-05-11,59715
2016-05-12,59715
2016-05-13,59715
2016-05-14,59715
2016-05-15,59715
2016-05-16,59715
2016-05-17,59715
2016-05-18,59715
2016-05-19,59715
2016-05-21,59715
2016-05-22,59715
2016-05-23,59715
2016-05-24,60507
2016-05-25,60507
2016-05-26,60507
2016-05-27,60507
2016-05-28,60507
2016-05-29,60507
2016-05-30,60507
2016-05-31,60507
2016-06-01,60507
2016-06-02,60507
2016-06-03,60507
2016-06-04,60507
2016-06-05,60507
2016-06-06,60507
2016-06-07,60507
2016-06-08,60507
2016-06-09,60507
2016-06-10,60507
2016-06-11,60507
2016-06-12,60507
2016-06-13,60507
2016-06-14,60507
2016-06-15,60507
2016-06-16,60507
2016-06-17,60507
2016-06-18,60507
2016-06-19,60507
2016-06-20,60507
2016-06-21,60507
2016-06-22,60507
2016-06-23,60507
2016-06-24,60507
2016-06-25,60507
2016-06-26,60507
2016-06-27,60507
2016-06-28,60507
2016-06-29,60507
2016-06-30,60507
2016-07-01,60507
2016-07-02,60074
2016-07-03,60074
2016-07-04,60074
2016-07-05,60074
2016-07-06,60074
2016-07-07,60074
2016-07-08,60074
2016-07-09,60074
2016-07-10,60074
2016-07-11,60074
2016-07-12,60074
2016-07-13,60074
2016-07-14,60074
2016-07-15,60074
2016-07-16,60074
2016-07-17,60074
2016-07-18,60074
2016-07-23,60074
2016-07-24,60074
2016-07-25,60074
2016-07-26,60074
2016-07-27,60074
2016-07-28,60074
2016-07-29,60074
2016-07-30,60074
2016-07-31,60074
2016-08-01,60074
2016-08-02,60074
2016-08-03,60074
2016-08-04,60074
2016-08-05,60074
2016-08-06,60074
2016-08-07,60074
2016-08-08,60074
2016-08-09,60074
2016-08-10,60074
2016-08-11,60074
2016-08-12,60074
2016-08-13,60074
2016-08-14,60074
2016-08-15,60074
2016-08-16,60074
2016-08-17,60074
2016-08-18,60074
2016-08-19,60074
2016-08-20,60074
2016-08-21,60074
2016-08-22,60074
2016-08-23,60074
2016-08-24,60074
2016-08-25,60074
2016-08-26,60074
2016-08-28,60074
2016-08-31,59281
2016-09-01,59281
2016-09-02,59281
2016-09-03,59281
2016-09-04,59281
2016-09-05,59281
2016-09-06,59281
2016-09-07,59281
2016-09-08,59281
2016-09-09,59281
2016-09-10,59281
2016-09-11,59281
2016-09-12,59281
2016-09-13,59281
2016-09-14,59281
2016-09-15,59281
2016-09-16,59281
2016-09-17,59281
2016-09-18,59281
2016-09-19,59281
2016-09-20,59281
2016-09-21,59281
2016-09-22,59281
2016-09-23,59281
2016-09-24,59281
2016-09-25,59281
2016-09-26,59281
2016-09-27,59281
2016-09-28,59281
2016-09-29,59281
2016-09-30,59281
2016-10-01,59281
2016-10-02,59281
2016-10-03,59281
2016-10-04,59281
2016-10-05,59281
2016-10-06,59281
2016-10-07,59281
2016-10-08,59281
2016-10-09,59281
2016-10-10,59281
2016-10-11,59281
2016-10-12,59281
2016-10-13,59281
2016-10-14,59281
2016-10-15,59281
2016-10-16,59281
2016-10-17,59281
2016-10-18,59281
2016-10-19,59281
2016-10-20,59281
2016-10-21,59281
2016-10-22,57997
2016-10-23,57997
2016-10-24,57997
2016-10-25,57997
2016-10-26,57997
2016-10-27,57997
2016-10-28,57997
2016-10-29,57997
2016-10-30,57997
2016-10-31,57997
2016-11-01,57997
2016-11-02,57997
2016-11-03,57997
2016-11-04,57997
2016-11-05,57997
2016-11-06,57997
2016-11-07,57997
2016-11-08,57997
2016-11-09,57997
2016-11-10,57997
2016-11-11,57997
2016-11-12,57997
2016-11-13,57997
2016-11-14,57997
2016-11-15,57997
2016-12-07,57997
2016-12-08,57402
2016-12-09,57402
2016-12-10,57402
2016-12-11,57402
2016-12-12,57402
2016-12-13,57402
2016-12-14,57402
2016-12-15,57402
2016-12-16,57402
2016-12-17,57402
2016-12-18,57402
2016-12-19,57402
2016-12-20,57402
2016-12-21,57402
2016-12-22,57402
2016-12-23,57402
2016-12-24,57402
2016-12-25,57402
2016-12-26,57402
2016-12-27,57402
2016-12-28,57402
2016-12-29,57402
2016-12-30,57402
2016-12-31,57402
2017-01-01,57402
2017-01-02,57402
2017-01-03,57402
2017-01-04,57402
2017-01-05,57402
2017-01-06,57402
2017-01-07,57402
2017-01-08,57402
2017-01-09,57402
2017-01-10,57402
2017-01-11,57402
2017-01-12,57402
2017-01-13,57402
2017-01-14,57402
2017-01-15,56704
2017-01-16,56704
2017-01-17,56704
2017-01-18,56704
2017-01-19,56704
2017-01-20,56704
2017-01-21,56704
2017-01-22,56704
2017-01-23,56704
2017-01-27,56704
2017-01-28,56704
2017-01-29,56704
2017-01-30,56704
2017-01-31,56704
2017-02-01,56704
2017-02-02,56704
2017-02-03,56704
2017-02-04,56704
2017-02-05,56704
2017-02-06,56704
2017-02-07,56704
2017-02-08,56704
2017-02-09,56704
2017-02-10,56704
2017-02-11,56704
2017-02-12,56704
2017-02-13,56704
2017-02-14,56704
2017-02-15,56704
2017-02-16,56704
2017-02-17,56704
2017-02-18,56704
2017-02-19,56704
2017-02-20,56704
2017-02-21,56704
2017-02-22,56704
2017-02-23,56704
2017-02-24,56704
2017-02-25,56704
2017-02-26,55551
2017-02-27,55551
2017-02-28,55551
2017-03-01,55551
2017-03-02,55551
2017-03-03,55551
2017-03-04,55551
2017-03-05,55551
2017-03-06,55551
2017-03-07,55551
2017-03-08,55551
2017-03-09,55551
2017-03-10,55551
2017-03-11,55551
2017-03-12,55551
2017-03-13,55551
2017-03-14,55551
2017-03-15,55551
2017-03-16,55551
2017-03-17,55551
2017-03-18,55551
2017-03-19,55551
2017-03-20,55551
2017-03-21,55551
2017-03-22,55551
2017-03-23,55551
2017-03-24,55551
2017-03-25,55551
2017-03-26,55551
2017-03-27,55551
2017-03-28,55551
2017-03-29,55551
2017-03-30,55551
2017-03-31,55551
2017-04-01,55551
2017-04-02,55551
2017-04-03,54035
2017-04-04,54035
2017-04-05,54035
2017-04-12,54035
2017-04-13,54035
2017-04-14,54035
2017-04-15,54035
2017-04-16,54035
2017-04-17,54035
2017-04-18,54035
2017-04-19,54035
2017-04-20,54035
2017-04-21,54035
2017-04-22,54035
2017-04-23,54035
2017-04-24,54035
2017-04-25,54035
2017-04-26,54035
2017-04-27,54035
2017-04-28,54035
2017-04-29,54035
2017-04-30,54035
2017-05-01,54035
2017-05-02,54035
2017-05-03,54035
2017-05-04,54035
2017-05-05,54035
2017-05-06,54035
2017-05-07,54035
2017-05-08,54035
2017-05-09,54035
2017-05-10,54035
2017-05-11,52959
2017-05-12,52959
2017-05-13,52959
2017-05-14,52959
2017-05-15,52959
2017-05-16,52959
2017-05-17,52959
2017-05-18,52959
2017-05-19,52959
2017-05-20,52959
2017-05-21,52959
2017-05-22,52959
2017-05-23,52959
2017-05-24,52959
2017-05-25,52959
2017-05-26,52959
2017-05-27,52959
2017-05-28,52959
2017-05-29,52959
2017-05-30,52959
2017-05-31,52959
2017-06-01,52959
2017-06-02,52959
2017-06-03,52959
2017-06-04,52959
2017-06-05,52959
2017-06-06,52959
2017-06-07,52959
2017-06-08,52959
2017-06-09,52959
2017-06-10,52959
2017-06-11,52959
2017-06-12,52959
2017-06-13,52959
2017-06-14,52959
2017-06-15,52959
2017-06-16,52959
2017-06-17,50450
2017-06-18,50450
2017-06-19,50450
2017-06-20,50450
2017-06-21,50450
2017-06-22,50450
2017-06-23,50450
2017-06-24,50450
2017-06-25,50450
2017-06-26,50450
2017-06-27,50450
2017-06-28,50450
2017-06-29,50450
2017-06-30,50450
2017-07-01,50450
2017-07-02,50450
2017-07-03,50450
2017-07-04,50450
2017-07-05,50450
2017-07-06,50450
2017-07-07,50450
2017-07-08,50450
2017-07-09,50450
2017-07-13,50450
2017-07-14,50450
2017-07-15,50450
2017-07-16,50450
2017-07-17,50450
2017-07-18,50450
2017-07-19,50450
2017-07-20,50450
2017-07-21,50450
2017-07-22,50450
2017-07-23,50450
2017-07-24,50450
2017-07-25,50450
2017-07-26,50450
2017-07-27,50450
2017-07-28,50450
2017-07-29,48093
2017-07-30,48093
2017-07-31,48093
2017-08-01,48093
2017-08-02,48093
2017-08-03,48093
2017-08-04,48093
2017-08-05,48093
2017-08-06,48093
2017-08-07,48093
2017-08-08,48093
2017-08-09,48093
2017-08-10,48093
2017-08-11,48093
2017-08-12,48093
2017-08-13,48093
2017-08-14,48093
2017-08-15,48093
2017-08-16,48093
2017-08-17,48093
2017-08-18,48093
2017-08-19,48093
2017-08-20,48093
2017-08-21,48093
2017-08-22,48093
2017-08-23,48093
2017-08-24,48093
2017-08-25,48093
2017-08-26,48093
2017-08-27,48093
2017-08-28,48093
2017-08-29,48093
2017-08-30,48093
2017-08-31,48093
2017-09-01,48093
2017-09-02,48093
2017-09-03,48093
2017-09-04,48093
2017-09-05,48093
2017-09-06,48093
2017-09-07,48093
2017-09-08,48093
2017-09-09,48093
2017-09-10,48093
2017-09-11,48841
2017-09-12,48841
2017-09-13,48841
2017-09-14,48841
2017-09-15,48841
2017-09-16,48841
2017-09-17,48841
2017-09-18,48841
2017-09-19,48841
2017-09-20,48841
2017-09-21,48841
2017-09-22,48841
2017-09-23,48841
2017-09-24,48841
2017-09-25,48841
2017-09-26,48841
2017-09-27,48841
2017-09-28,48841
2017-09-29,48841
2017-09-30,48841
2017-10-01,48841
2017-10-02,48841
2017-10-03,48841
2017-10-04,48841
2017-10-05,48841
2017-10-06,48841
2017-10-07,48841
2017-10-08,48841
2017-10-09,48841
2017-10-10,48841
2017-10-11,48841
2017-10-12,48841
2017-10-13,48841
2017-10-14,48841
2017-10-15,48841
2017-10-16,48841
2017-10-17,48841
2017-10-18,48841
2017-10-19,48841
2017-10-20,48841
2017-10-21,49414
2017-10-22,49414
2017-10-23,49414
2017-10-24,49414
2017-10-25,49414
2017-10-26,49414
2017-10-27,49414
2017-10-28,49414
2017-10-29,49414
2017-10-30,49414
2017-10-31,49414
2017-11-01,49414
2017-11-02,49414
2017-11-03,49414
2017-11-04,49414
2017-11-05,49414
2017-11-06,49414
2017-11-07,49414
2017-11-08,49414
2017-11-09,49414
2017-11-10,49414
2017-11-11,49414
2017-11-12,49414
2017-11-13,49414
2017-11-14,49414
2017-11-15,49414
2017-11-16,49414
2017-11-17,49414
2017-11-18,49414
2017-11-19,49414
2017-11-20,49414
2017-11-21,49414
2017-11-22,49414
2017-11-23,49414
2017-11-24,49414
2017-11-25,49414
2017-11-26,49414
2017-11-27,49414
2017-11-28,49414
2017-11-29,49414
2017-11-30,49318
2017-12-01,49318
2017-12-02,49318
2017-12-03,49318
2017-12-04,49318
2017-12-05,49318
2017-12-06,49318
2017-12-07,49318
2017-12-08,49318
2017-12-09,49318
2017-12-10,49318
2017-12-11,49318
2017-12-12,49318
2017-12-13,49318
2017-12-14,49318
2017-12-15,49318
2017-12-16,49318
2017-12-17,49318
2017-12-18,49318
2017-12-19,49318
2017-12-20,49318
2017-12-21,49318
2017-12-22,49318
2017-12-23,49318
2017-12-24,49318
2017-12-25,49318
2017-12-26,49318
2017-12-27,49318
2017-12-28,49318
2017-12-29,49318
2017-12-30,49318
2017-12-31,49318
2018-01-01,50519
2018-01-02,50519
2018-01-03,50519
2018-01-04,50519
2018-01-05,50519
2018-01-06,50519
2018-01-07,50519
2018-01-08,50519
2018-01-09,50519
2018-01-10,50519
2018-01-11,50519
2018-01-12,50519
2018-01-13,50519
2018-01-14,50519
2018-01-15,50519
2018-01-16,50519
2018-01-17,50519
2018-01-18,50519
2018-01-19,50519
2018-01-20,50519
2018-01-21,50519
2018-01-22,50519
2018-01-23,50519
2018-01-24,48894
2018-01-25,48894
2018-01-26,48894
2018-01-27,48894
2018-01-28,48894
2018-01-29,48894
2018-01-30,48894
2018-01-31,48894
2018-02-01,48894
2018-02-02,48894
2018-02-03,48894
2018-02-04,48894
2018-02-05,48894
2018-02-06,48493
2018-02-07,48493
2018-02-08,48493
2018-02-09,48493
2018-02-10,48493
2018-02-11,48493
2018-02-12,48493
2018-02-13,48493
2018-02-14,48493
2018-02-15,48493
2018-02-16,48493
2018-02-17,48493
2018-02-18,48493
2018-02-19,48493
2018-02-20,48347
2018-02-21,48347
2018-02-22,48347
2018-02-23,48347
2018-02-24,48347
2018-02-25,48347
2018-02-26,48347
2018-02-27,48347
2018-02-28,48347
2018-03-01,48347
2018-03-02,48347
2018-03-03,47690
2018-03-04,47690
2018-03-05,47690
2018-03-06,47690
2018-03-07,47690
2018-03-08,47690
2018-03-09,47690
2018-03-10,47690
2018-03-11,47690
2018-03-12,47690
2018-03-13,47690
2018-03-14,47690
2018-03-15,47690
2018-03-16,46963
2018-03-17,46963
2018-03-18,46963
2018-03-19,46963
2018-03-20,46963
2018-03-21,46963
2018-03-22,46963
2018-03-23,46963
2018-03-24,46963
2018-03-25,46963
2018-03-26,46963
2018-03-27,46963
2018-03-28,46963
2018-03-29,45148
2018-03-30,45148
2018-03-31,45148
2018-04-01,45148
2018-04-02,45148
2018-04-03,45148
2018-04-04,45148
2018-04-05,45148
2018-04-06,45148
2018-04-07,45148
2018-04-08,45148
2018-04-09,45148
2018-04-10,45148
2018-04-11,46341
2018-04-12,46341
2018-04-13,46341
2018-04-14,46341
2018-04-15,46341
2018-04-16,46341
2018-04-17,46341
2018-04-18,46341
2018-04-19,46341
2018-04-20,46341
2018-04-21,46341
2018-04-22,46341
2018-04-23,46341
2018-04-24,47311
2018-04-25,47311
2018-04-26,47311
2018-04-27,47311
2018-04-28,47311
2018-04-29,47311
2018-04-30,47311
2018-05-01,47311
2018-05-02,47311
2018-05-03,47311
2018-05-04,47311
2018-05-05,46398
2018-05-06,46398
2018-05-07,46398
2018-05-08,46398
2018-05-09,46398
2018-05-10,46398
2018-05-11,46398
2018-05-12,46398
2018-05-13,44115
2018-05-14,44115
2018-05-15,44115
2018-05-16,44115
2018-05-17,44115
2018-05-18,44115
2018-05-19,42263
2018-05-20,42263
2018-05-21,42263
2018-05-22,42263
2018-05-23,42263
2018-05-24,42263
2018-05-25,42263
2018-05-26,42263
2018-05-27,42263
2018-05-28,40212
2018-05-29,40212
2018-05-30,40212
2018-05-31,40212
2018-06-01,40212
2018-06-02,40212
2018-06-03,40212
2018-06-04,40212
2018-06-05,40212
2018-06-06,38286
2018-06-07,38286
2018-06-08,38286
2018-06-09,38286
2018-06-10,38286
2018-06-11,38286
2018-06-12,38286
2018-06-13,38286
2018-06-14,38286
2018-06-15,38286
2018-06-16,38286
2018-06-17,36433
2018-06-18,36433
2018-06-19,36433
2018-06-20,36433
2018-06-21,36433
2018-06-22,36433
2018-06-23,36433
2018-06-24,36433
2018-06-25,36433
2018-06-26,36433
2018-06-27,36433
2018-06-28,36435
2018-06-29,36435
2018-06-30,36435
2018-07-01,36435
2018-07-02,36435
2018-07-03,36435
2018-07-04,36435
2018-07-05,36435
2018-07-06,36435
2018-07-07,36435
2018-07-08,36435
2018-07-09,36435
2018-07-10,36033
2018-07-11,36033
2018-07-12,36033
2018-07-13,36033
2018-07-14,36033
2018-07-15,36033
2018-07-16,36033
2018-07-17,36033
2018-07-18,36033
2018-07-19,36033
2018-07-20,35528
2018-07-21,35528
2018-07-22,35528
2018-07-23,35528
2018-07-24,35528
2018-07-25,35528
2018-07-26,35528
2018-07-27,35528
2018-07-28,34722
2018-07-29,34722
2018-07-30,34722
2018-07-31,34722
2018-08-01,34722
2018-08-02,34722
2018-08-03,34722
2018-08-04,34722
2018-08-05,33561
2018-08-06,33561
2018-08-07,33561
2018-08-08,33561
2018-08-09,33561
2018-08-10,33561
2018-08-11,33561
2018-08-12,33740
2018-08-14,33740
2018-08-16,33740
2018-08-17,33740
2018-08-18,33740
2018-08-19,33194
2018-08-20,33194
2018-08-21,33194
2018-08-22,33194
2018-08-23,33194
2018-08-24,33194
2018-08-25,32634
2018-08-26,32634
2018-08-27,32634
2018-08-28,32634
2018-08-29,32634
2018-08-30,32634
2018-08-31,32227
2018-09-01,32227
2018-09-02,32227
2018-09-03,32227
2018-09-04,32227
2018-09-05,32227
2018-09-06,32227
2018-09-07,32296
2018-09-08,32296
2018-09-09,32296
2018-09-10,32296
2018-09-11,32296
2018-09-12,32296
2018-09-13,32296
2018-09-14,33020
2018-09-15,33020
2018-09-16,33020
2018-09-17,33020
2018-09-18,33020
2018-09-19,33020
2018-09-20,32946
2018-09-21,32946
2018-09-22,32946
2018-09-23,32946
2018-09-24,32946
2018-09-25,32946
2018-09-26,32946
2018-09-27,32529
2018-09-28,32529
2018-09-29,32529
2018-09-30,32529
2018-10-01,32529
2018-10-02,32330
2018-10-03,32330
2018-10-04,32330
2018-10-05,32330
2018-10-06,32330
2018-10-07,32330
2018-10-08,32056
2018-10-09,32056
2018-10-10,32056
2018-10-11,32056
2018-10-12,32056
2018-10-13,32056
2018-10-14,32056
2018-10-15,31679
2018-10-16,31679
2018-10-17,31679
2018-10-18,31679
2018-10-19,31679
2018-10-20,31679
2018-10-21,31679
2018-10-22,32087
2018-10-23,32087
2018-10-24,32087
2018-10-25,32087
2018-10-26,32087
2018-10-27,32087
2018-10-28,32087
2018-10-29,32087
2018-10-30,33038
2018-10-31,33038
2018-11-01,33038
2018-11-03,33750
2018-11-04,33750
2018-11-05,34937
2018-11-06,34937
2018-11-07,36396
2018-11-08,36396
2018-11-09,37791
2018-11-10,37791
2018-11-11,39145
2018-11-12,39145
2018-11-13,40575
2018-11-14,40575
2018-11-15,42110
2018-11-16,42110
2018-11-17,43786
2018-11-18,43786
2018-11-19,43786
2018-11-20,45365
2018-11-21,45365
2018-11-22,45365
2018-11-23,45365
2018-11-24,46494
2018-11-25,46494
2018-11-26,46494
2018-11-27,47686
2018-11-28,47686
2018-11-29,47686
2018-12-01,49404
2018-12-02,49404
2018-12-03,49404
2018-12-04,49404
2018-12-05,51211
2018-12-07,51211
2018-12-09,53112
2018-12-10,53112
2018-12-11,53112
2018-12-12,53112
2018-12-13,53112
2018-12-14,55152
2018-12-15,55152
2018-12-16,55152
2018-12-17,55152
2018-12-18,55152
2018-12-19,55152
2018-12-20,57324
2018-12-21,57324
2018-12-22,57324
2018-12-23,57324
2018-12-24,57324
2018-12-25,57324
2018-12-26,58813
2018-12-27,58813
2018-12-28,58813
2018-12-29,58813
2018-12-30,58813
2018-12-31,57909
2019-01-01,57909
2019-01-02,57909
2019-01-03,57909
2019-01-04,57909
2019-01-05,57909
2019-01-06,57415
2019-01-08,57415
2019-01-10,57415
2019-01-11,57415
2019-01-12,55992
2019-01-13,55992
2019-01-14,55992
2019-01-15,55992
2019-01-16,53690
2019-01-17,53690
2019-01-18,53690
2019-01-19,53690
2019-01-20,51166
2019-01-21,51166
2019-01-22,51166
2019-01-23,51166
2019-01-24,51166
2019-01-25,50988
2019-01-26,50988
2019-01-27,50988
2019-01-28,50988
2019-01-29,50988
2019-01-30,49179
2019-01-31,49179
2019-02-01,49179
2019-02-02,49179
2019-02-03,49179
2019-02-04,49179
2019-02-05,47634
2019-02-06,47634
2019-02-07,47634
2019-02-08,47634
2019-02-09,47634
2019-02-10,47634
2019-02-11,45703
2019-02-12,45703
2019-02-13,45703
2019-02-14,45703
2019-02-15,45703
2019-02-16,43561
2019-02-17,43561
2019-02-18,43561
2019-02-19,43561
2019-02-20,43561
2019-02-21,43561
2019-02-22,41616
2019-02-23,41616
2019-02-24,41616
2019-02-25,41616
2019-02-26,41616
2019-02-27,41616
2019-02-28,41616
2019-03-01,41616
2019-03-02,41616
2019-03-03,41616
2019-03-04,41616
2019-03-05,41616
2019-03-06,39802
2019-03-07,39802
2019-03-08,39802
2019-03-09,39802
2019-03-10,39802
2019-03-11,39802
2019-03-12,38125
2019-03-13,38125
