date_obj,Cannon%20stand price
2015-07-18,184628
2015-07-19,184628
2015-07-20,184628
2015-07-21,184628
2015-07-22,185435
2015-07-23,185435
2015-07-24,185435
2015-07-25,185435
2015-07-26,184620
2015-07-27,184620
2015-07-28,184620
2015-07-29,183513
2015-07-30,183513
2015-07-31,183513
2015-08-01,183513
2015-08-02,183432
2015-08-03,183432
2015-08-04,183432
2015-08-05,183432
2015-08-06,182951
2015-08-07,182951
2015-08-08,182951
2015-08-09,184464
2015-08-10,184464
2015-08-11,184464
2015-08-12,184464
2015-08-13,184464
2015-08-14,185795
2015-08-15,185795
2015-08-16,185795
2015-08-17,185795
2015-08-18,185795
2015-08-19,185795
2015-08-20,185323
2015-08-21,185323
2015-08-22,185323
2015-08-23,185323
2015-08-24,185323
2015-08-25,185323
2015-08-26,184088
2015-08-27,184088
2015-08-28,184088
2015-08-29,184088
2015-08-30,184088
2015-08-31,180762
2015-09-01,180762
2015-09-02,180762
2015-09-03,180762
2015-09-04,180762
2015-09-05,180762
2015-09-06,177195
2015-09-07,177195
2015-09-08,177195
2015-09-09,177195
2015-09-10,177195
2015-09-11,175263
2015-09-12,175263
2015-09-13,175263
2015-09-14,175263
2015-09-15,175263
2015-09-16,175263
2015-09-17,178197
2015-09-18,178197
2015-09-19,178197
2015-09-20,178197
2015-09-21,178197
2015-09-22,178197
2015-09-23,177495
2015-09-24,177495
2015-09-25,177495
2015-09-27,177495
2015-09-28,177495
2015-09-29,177495
2015-09-30,178912
2015-10-05,178912
2015-10-06,176981
2015-10-07,176981
2015-10-08,176981
2015-10-09,176981
2015-10-10,176981
2015-10-11,176981
2015-10-12,179708
2015-10-13,179708
2015-10-14,179708
2015-10-15,179708
2015-10-16,179708
2015-10-17,179708
2015-10-18,179708
2015-10-19,177895
2015-10-20,177895
2015-10-22,177895
2015-10-23,177895
2015-10-24,177895
2015-10-25,180489
2015-10-26,180489
2015-10-27,180489
2015-10-29,180489
2015-10-30,180489
2015-10-31,177588
2015-11-01,177588
2015-11-02,177588
2015-11-03,177588
2015-11-04,177588
2015-11-05,177588
2015-11-06,177588
2015-11-07,176078
2015-11-08,176078
2015-11-09,176078
2015-11-10,176078
2015-11-11,176078
2015-11-12,176078
2015-11-13,176078
2015-11-14,175949
2015-11-15,175949
2015-11-16,175949
2015-11-17,175949
2015-11-18,175949
2015-11-19,175949
2015-11-20,179104
2015-11-21,179104
2015-11-22,179104
2015-11-23,179104
2015-11-24,179104
2015-11-25,179104
2015-11-26,179148
2015-11-27,179148
2015-11-28,179148
2015-11-29,179148
2015-11-30,179148
2015-12-01,180636
2015-12-02,180636
2015-12-03,180636
2015-12-04,180636
2015-12-05,180636
2015-12-06,181631
2015-12-07,181631
2015-12-08,181631
2015-12-09,181631
2015-12-10,181631
2015-12-11,181631
2015-12-12,181296
2015-12-13,181296
2015-12-14,181296
2015-12-15,181296
2015-12-16,181296
2015-12-17,179634
2015-12-18,179634
2015-12-19,179634
2015-12-20,179634
2015-12-21,179634
2015-12-22,179729
2015-12-23,179729
2015-12-24,179729
2015-12-25,179729
2015-12-26,179729
2015-12-27,182362
2015-12-28,182362
2015-12-29,182362
2015-12-30,182362
2015-12-31,182362
2016-01-01,181145
2016-01-02,181145
2016-01-03,181145
2016-01-04,181145
2016-01-05,182169
2016-01-06,182169
2016-01-07,182169
2016-01-08,182169
2016-01-09,182169
2016-01-10,183258
2016-01-11,183258
2016-01-12,183258
2016-01-13,183258
2016-01-14,183258
2016-01-15,185031
2016-01-16,185031
2016-01-17,185031
2016-01-18,185031
2016-01-19,185031
2016-01-20,184842
2016-01-21,184842
2016-01-22,184842
2016-01-23,184842
2016-01-24,184632
2016-01-25,184632
2016-01-26,184632
2016-01-27,184632
2016-01-28,185340
2016-01-29,185340
2016-01-30,185340
2016-01-31,185340
2016-02-01,181984
2016-02-02,181984
2016-02-03,181984
2016-02-04,181984
2016-02-05,181984
2016-02-06,181364
2016-02-07,181364
2016-02-08,181364
2016-02-09,181364
2016-02-10,181364
2016-02-11,181680
2016-02-12,181680
2016-02-13,181680
2016-02-14,181680
2016-02-15,182976
2016-02-16,182976
2016-02-17,182976
2016-02-18,182976
2016-02-19,182976
2016-02-20,184410
2016-02-21,184410
2016-02-22,184410
2016-02-23,184410
2016-02-24,184157
2016-02-25,184157
2016-02-26,184157
2016-02-27,184157
2016-02-28,184262
2016-02-29,184262
2016-03-01,184262
2016-03-02,184262
2016-03-03,185537
2016-03-04,185537
2016-03-05,185537
2016-03-06,185537
2016-03-07,185596
2016-03-08,185596
2016-03-09,185596
2016-03-10,185596
2016-03-11,184734
2016-03-12,184734
2016-03-13,184734
2016-03-14,184734
2016-03-15,181309
2016-03-16,181309
2016-03-17,181309
2016-03-18,181309
2016-03-19,180830
2016-03-20,180830
2016-03-21,180830
2016-03-22,180830
2016-03-23,181001
2016-03-24,181001
2016-03-25,181001
2016-03-26,181001
2016-03-27,179948
2016-03-28,179948
2016-03-29,179948
2016-03-30,179948
2016-03-31,178494
2016-04-01,178494
2016-04-02,178494
2016-04-03,178494
2016-04-04,178177
2016-04-05,178177
2016-04-06,178177
2016-04-07,178177
2016-04-08,179495
2016-04-09,179495
2016-04-10,179495
2016-04-11,179495
2016-04-12,179871
2016-04-13,179871
2016-04-14,179871
2016-04-15,179871
2016-04-16,178951
2016-04-17,178951
2016-04-18,178951
2016-04-19,178951
2016-04-20,178667
2016-04-21,178667
2016-04-22,178667
2016-04-23,178667
2016-04-24,178667
2016-04-25,179213
2016-04-26,179213
2016-04-27,179213
2016-04-28,179213
2016-04-29,179213
2016-04-30,179138
2016-05-01,179138
2016-05-02,179138
2016-05-03,179138
2016-05-04,179678
2016-05-05,179678
2016-05-06,179678
2016-05-07,179678
2016-05-08,180864
2016-05-09,180864
2016-05-10,180864
2016-05-11,180864
2016-05-12,178600
2016-05-13,178600
2016-05-14,178600
2016-05-15,176171
2016-05-16,176171
2016-05-17,176171
2016-05-18,176171
2016-05-19,177364
2016-05-22,177364
2016-05-23,177308
2016-05-24,177308
2016-05-25,177308
2016-05-26,177308
2016-05-27,176436
2016-05-28,176436
2016-05-29,176436
2016-05-30,176436
2016-05-31,176637
2016-06-01,176637
2016-06-02,176637
2016-06-03,176637
2016-06-04,176813
2016-06-05,176813
2016-06-06,176813
2016-06-07,176813
2016-06-08,175315
2016-06-09,175315
2016-06-10,175315
2016-06-11,175315
2016-06-12,175395
2016-06-13,175395
2016-06-14,175395
2016-06-15,175395
2016-06-16,177421
2016-06-17,177421
2016-06-18,177421
2016-06-19,178274
2016-06-20,178274
2016-06-21,178274
2016-06-22,178274
2016-06-23,178804
2016-06-24,178804
2016-06-25,178804
2016-06-26,178804
2016-06-27,179220
2016-06-28,179220
2016-06-29,179220
2016-06-30,179220
2016-07-01,179113
2016-07-02,179113
2016-07-03,179113
2016-07-04,179113
2016-07-05,177452
2016-07-06,177452
2016-07-07,177452
2016-07-08,177452
2016-07-09,177473
2016-07-10,177473
2016-07-11,177473
2016-07-12,177473
2016-07-13,179171
2016-07-14,179171
2016-07-15,179171
2016-07-16,179171
2016-07-17,180187
2016-07-18,180187
2016-07-23,178019
2016-07-24,178019
2016-07-25,178019
2016-07-26,178019
2016-07-27,176909
2016-07-28,176909
2016-07-29,176909
2016-07-30,176909
2016-07-31,176909
2016-08-01,173733
2016-08-02,173733
2016-08-03,173733
2016-08-04,173733
2016-08-05,173733
2016-08-06,174325
2016-08-07,174325
2016-08-08,174325
2016-08-09,174325
2016-08-10,177239
2016-08-11,177239
2016-08-12,177239
2016-08-13,177239
2016-08-14,177239
2016-08-15,179223
2016-08-16,179223
2016-08-17,179223
2016-08-18,179223
2016-08-19,179223
2016-08-20,179198
2016-08-21,179198
2016-08-22,179198
2016-08-23,179198
2016-08-24,182743
2016-08-25,182743
2016-08-26,182743
2016-08-28,182743
2016-08-31,184558
2016-09-01,184558
2016-09-02,184558
2016-09-03,184683
2016-09-04,184683
2016-09-05,184683
2016-09-06,184683
2016-09-07,184524
2016-09-08,184524
2016-09-09,184524
2016-09-10,184524
2016-09-11,184524
2016-09-12,185100
2016-09-13,185100
2016-09-14,185100
2016-09-15,185100
2016-09-16,185100
2016-09-17,188371
2016-09-18,188371
2016-09-19,188371
2016-09-20,188371
2016-09-21,188371
2016-09-22,188993
2016-09-23,188993
2016-09-24,188993
2016-09-25,188993
2016-09-26,188993
2016-09-27,190418
2016-09-28,190418
2016-09-29,190418
2016-09-30,190418
2016-10-01,190728
2016-10-02,190728
2016-10-03,190728
2016-10-04,190728
2016-10-05,190728
2016-10-06,190907
2016-10-07,190907
2016-10-08,190907
2016-10-09,190907
2016-10-10,190907
2016-10-11,189737
2016-10-12,189737
2016-10-13,189737
2016-10-14,189737
2016-10-15,189737
2016-10-16,188065
2016-10-17,188065
2016-10-18,188065
2016-10-19,188065
2016-10-20,188613
2016-10-21,188613
2016-10-22,188613
2016-10-23,188613
2016-10-24,190039
2016-10-25,190039
2016-10-26,190039
2016-10-27,190039
2016-10-28,190039
2016-10-29,187578
2016-10-30,187578
2016-10-31,187578
2016-11-01,187578
2016-11-02,189052
2016-11-03,189052
2016-11-04,189052
2016-11-05,189052
2016-11-06,186694
2016-11-07,186694
2016-11-08,186694
2016-11-09,186694
2016-11-10,185475
2016-11-11,185475
2016-11-12,185475
2016-11-13,185475
2016-11-14,185475
2016-11-15,184480
2016-12-07,179883
2016-12-08,179883
2016-12-09,184011
2016-12-10,184011
2016-12-11,184011
2016-12-12,184011
2016-12-13,186028
2016-12-14,186028
2016-12-15,186028
2016-12-16,186028
2016-12-17,187425
2016-12-18,187425
2016-12-19,187425
2016-12-20,187425
2016-12-21,187738
2016-12-22,187738
2016-12-23,187738
2016-12-24,187738
2016-12-25,186122
2016-12-26,186122
2016-12-27,186122
2016-12-28,186122
2016-12-29,185577
2016-12-30,185577
2016-12-31,185577
2017-01-01,185577
2017-01-02,183081
2017-01-03,183081
2017-01-04,183081
2017-01-05,179601
2017-01-06,179601
2017-01-07,179601
2017-01-08,175155
2017-01-09,175155
2017-01-10,175155
2017-01-11,182445
2017-01-12,182445
2017-01-13,182445
2017-01-14,185215
2017-01-15,185215
2017-01-16,185215
2017-01-17,185315
2017-01-18,185315
2017-01-19,185315
2017-01-20,185315
2017-01-21,185020
2017-01-22,185020
2017-01-23,185020
2017-01-27,186200
2017-01-28,186200
2017-01-29,186200
2017-01-30,187372
2017-01-31,187372
2017-02-01,187372
2017-02-02,185989
2017-02-03,185989
2017-02-04,185989
2017-02-05,187146
2017-02-06,187146
2017-02-07,187146
2017-02-08,185510
2017-02-09,185510
2017-02-10,185510
2017-02-11,183424
2017-02-12,183424
2017-02-13,183424
2017-02-14,186183
2017-02-15,186183
2017-02-16,186183
2017-02-18,184721
2017-02-19,184721
2017-02-20,184721
2017-02-21,185976
2017-02-22,185976
2017-02-23,185976
2017-02-24,185976
2017-02-25,186784
2017-02-26,186784
2017-02-27,186784
2017-02-28,187847
2017-03-01,187847
2017-03-02,187847
2017-03-03,187847
2017-03-04,188202
2017-03-05,188202
2017-03-06,188202
2017-03-07,187655
2017-03-08,187655
2017-03-09,187655
2017-03-10,187655
2017-03-11,186214
2017-03-12,186214
2017-03-13,186214
2017-03-14,186805
2017-03-15,186805
2017-03-16,186805
2017-03-17,183885
2017-03-18,183885
2017-03-19,183885
2017-03-20,183111
2017-03-21,183111
2017-03-22,183111
2017-03-23,184955
2017-03-24,184955
2017-03-25,184955
2017-03-26,187040
2017-03-27,187040
2017-03-28,187040
2017-03-29,187995
2017-03-30,187995
2017-03-31,187995
2017-04-01,187271
2017-04-02,187271
2017-04-03,187271
2017-04-04,187872
2017-04-12,183318
2017-04-13,183318
2017-04-14,183318
2017-04-15,184625
2017-04-16,184625
2017-04-17,186582
2017-04-18,186582
2017-04-19,186582
2017-04-20,187825
2017-04-21,187825
2017-04-22,187825
2017-04-23,188659
2017-04-24,188659
2017-04-25,188428
2017-04-26,188428
2017-04-27,188428
2017-04-28,188207
2017-04-29,188207
2017-04-30,188207
2017-05-01,188488
2017-05-02,188488
2017-05-03,188488
2017-05-04,189025
2017-05-05,189025
2017-05-06,189025
2017-05-07,184168
2017-05-08,184168
2017-05-09,184168
2017-05-10,184408
2017-05-11,184408
2017-05-12,184408
2017-05-13,186741
2017-05-14,186741
2017-05-15,186741
2017-05-16,188061
2017-05-17,188061
2017-05-18,188061
2017-05-19,188061
2017-05-20,187802
2017-05-21,187802
2017-05-22,187802
2017-05-23,187802
2017-05-24,188701
2017-05-25,188701
2017-05-26,188701
2017-05-27,185080
2017-05-28,185080
2017-05-29,185080
2017-05-30,178891
2017-05-31,178891
2017-06-01,178891
2017-06-02,180167
2017-06-03,180167
2017-06-04,180167
2017-06-05,183470
2017-06-06,183470
2017-06-07,184551
2017-06-08,184551
2017-06-09,184551
2017-06-10,180597
2017-06-11,180597
2017-06-12,180597
2017-06-13,179044
2017-06-14,179044
2017-06-15,179044
2017-06-16,182866
2017-06-17,182866
2017-06-18,182866
2017-06-19,182866
2017-06-20,185987
2017-06-21,185987
2017-06-22,185987
2017-06-23,185987
2017-06-24,185583
2017-06-25,185583
2017-06-26,185583
2017-06-27,185565
2017-06-28,185565
2017-06-29,185565
2017-06-30,186740
2017-07-01,186740
2017-07-02,186740
2017-07-03,182866
2017-07-04,182866
2017-07-05,182866
2017-07-06,183108
2017-07-07,183108
2017-07-08,183108
2017-07-13,186624
2017-07-14,186624
2017-07-15,184868
2017-07-16,184868
2017-07-17,184868
2017-07-18,187243
2017-07-19,187243
2017-07-20,187243
2017-07-21,188880
2017-07-22,188880
2017-07-23,188880
2017-07-24,188996
2017-07-25,188996
2017-07-26,188996
2017-07-27,190558
2017-07-28,190558
2017-07-29,190558
2017-07-30,191169
2017-07-31,191169
2017-08-01,191169
2017-08-02,191944
2017-08-03,191944
2017-08-04,191944
2017-08-05,192216
2017-08-06,192216
2017-08-09,190736
2017-08-10,189550
2017-08-11,189550
2017-08-12,189550
2017-08-13,189501
2017-08-14,189501
2017-08-15,189501
2017-08-16,187804
2017-08-17,187804
2017-08-18,187804
2017-08-19,185807
2017-08-20,185807
2017-08-21,185807
2017-08-22,186930
2017-08-23,186930
2017-08-24,186930
2017-08-25,185382
2017-08-26,185382
2017-08-27,184231
2017-08-28,184231
2017-08-29,184231
2017-08-30,184676
2017-08-31,184676
2017-09-01,184676
2017-09-02,182981
2017-09-03,182981
2017-09-04,182981
2017-09-05,184285
2017-09-06,184285
2017-09-07,184151
2017-09-08,184151
2017-09-09,184151
2017-09-10,185001
2017-09-11,185001
2017-09-12,185001
2017-09-13,185752
2017-09-14,185752
2017-09-15,185752
2017-09-16,183234
2017-09-17,183234
2017-09-18,182162
2017-09-19,182162
2017-09-20,182162
2017-09-21,183617
2017-09-22,183617
2017-09-23,183617
2017-09-24,182546
2017-09-25,182546
2017-09-26,182546
2017-09-27,185307
2017-09-28,185307
2017-09-29,186722
2017-09-30,186722
2017-10-01,186722
2017-10-02,187081
2017-10-03,187081
2017-10-04,187081
2017-10-05,185100
2017-10-06,185100
2017-10-07,185100
2017-10-08,183782
2017-10-09,183782
2017-10-10,183782
2017-10-11,186546
2017-10-12,186546
2017-10-13,188298
2017-10-14,188298
2017-10-15,188298
2017-10-16,186359
2017-10-17,186359
2017-10-18,186359
2017-10-19,184672
2017-10-20,184672
2017-10-21,184672
2017-10-22,182460
2017-10-23,182460
2017-10-24,182460
2017-10-25,187378
2017-10-26,187378
2017-10-27,187378
2017-10-28,187046
2017-10-29,187046
2017-10-30,181859
2017-10-31,181859
2017-11-01,181859
2017-11-02,182254
2017-11-03,182254
2017-11-04,181469
2017-11-05,181469
2017-11-06,181469
2017-11-07,182596
2017-11-08,182596
2017-11-09,182804
2017-11-10,182804
2017-11-11,182804
2017-11-12,181605
2017-11-13,181605
2017-11-14,181605
2017-11-15,186941
2017-11-16,186941
2017-11-17,186941
2017-11-18,187178
2017-11-19,187178
2017-11-20,188797
2017-11-21,188797
2017-11-22,188797
2017-11-23,188319
2017-11-24,188319
2017-11-25,188319
2017-11-26,187371
2017-11-27,187371
2017-11-28,187371
2017-11-29,188862
2017-11-30,188862
2017-12-01,188035
2017-12-02,188035
2017-12-03,188035
2017-12-04,187090
2017-12-05,187090
2017-12-06,188385
2017-12-07,188385
2017-12-08,188385
2017-12-09,186930
2017-12-10,186930
2017-12-11,185939
2017-12-12,185939
2017-12-13,185939
2017-12-14,185694
2017-12-15,185694
2017-12-16,187403
2017-12-17,187403
2017-12-18,186852
2017-12-19,186852
2017-12-20,186852
2017-12-21,186346
2017-12-22,186346
2017-12-23,186346
2017-12-24,187009
2017-12-25,187009
2017-12-26,187009
2017-12-27,184164
2017-12-28,184164
2017-12-29,184164
2017-12-30,184740
2017-12-31,184740
2018-01-01,184740
2018-01-02,183708
2018-01-03,183708
2018-01-04,185028
2018-01-05,185028
2018-01-06,184592
2018-01-07,184592
2018-01-08,184114
2018-01-09,184114
2018-01-10,185670
2018-01-11,185670
2018-01-12,186249
2018-01-13,186249
2018-01-14,184822
2018-01-15,184822
2018-01-16,184684
2018-01-17,184684
2018-01-18,185829
2018-01-19,185829
2018-01-20,185829
2018-01-21,185566
2018-01-22,185566
2018-01-23,184626
2018-01-24,184626
2018-01-25,186321
2018-01-26,186321
2018-01-27,182588
2018-01-28,182588
2018-01-29,183493
2018-01-30,183493
2018-01-31,184701
2018-02-01,184701
2018-02-02,184701
2018-02-03,182719
2018-02-04,182719
2018-02-05,186517
2018-02-06,186517
2018-02-07,186549
2018-02-08,186549
2018-02-09,185873
2018-02-10,185873
2018-02-11,186063
2018-02-12,186063
2018-02-13,183701
2018-02-14,184007
2018-02-15,187537
2018-02-16,187537
2018-02-17,186651
2018-02-18,186651
2018-02-19,188310
2018-02-20,188310
2018-02-21,186803
2018-02-22,186803
2018-02-23,185441
2018-02-24,185441
2018-02-25,185850
2018-02-26,185850
2018-02-27,186232
2018-02-28,186232
2018-03-01,187383
2018-03-02,187048
2018-03-03,187048
2018-03-04,185921
2018-03-05,186190
2018-03-06,186190
2018-03-07,187114
2018-03-08,187114
2018-03-09,186308
2018-03-10,186308
2018-03-11,186220
2018-03-12,186220
2018-03-13,185617
2018-03-14,185617
2018-03-15,184137
2018-03-16,184137
2018-03-17,185482
2018-03-18,185482
2018-03-20,187086
2018-03-21,187086
2018-03-23,186561
2018-03-24,184905
2018-03-25,184905
2018-03-26,187358
2018-03-27,185612
2018-03-28,185612
2018-03-29,187960
2018-03-30,187960
2018-03-31,186599
2018-04-01,186599
2018-04-02,186731
2018-04-03,186731
2018-04-04,185864
2018-04-05,185864
2018-04-06,186078
2018-04-07,186078
2018-04-08,188341
2018-04-09,188341
2018-04-10,186521
2018-04-11,186521
2018-04-12,186314
2018-04-13,186314
2018-04-14,183141
2018-04-15,186662
2018-04-16,186662
2018-04-17,188997
2018-04-18,188997
2018-04-19,188997
2018-04-20,187780
2018-04-21,187780
2018-04-22,188038
2018-04-23,188038
2018-04-24,186413
2018-04-25,186413
2018-04-26,186717
2018-04-27,186717
2018-04-28,185957
2018-04-29,185957
2018-04-30,187446
2018-05-01,187446
2018-05-02,185472
2018-05-03,185472
2018-05-04,188514
2018-05-05,186897
2018-05-06,186897
2018-05-07,187718
2018-05-08,187718
2018-05-09,185208
2018-05-10,185208
2018-05-11,187511
2018-05-12,187511
2018-05-13,186531
2018-05-14,186531
2018-05-15,189503
2018-05-16,189503
2018-05-17,188916
2018-05-18,188563
2018-05-19,188563
2018-05-20,186652
2018-05-21,187023
2018-05-22,187023
2018-05-23,187633
2018-05-24,187633
2018-05-25,187110
2018-05-26,188845
2018-05-27,188845
2018-05-28,189017
2018-05-29,189017
2018-05-30,188445
2018-05-31,188445
2018-06-01,187151
2018-06-02,187358
2018-06-03,187358
2018-06-04,188108
2018-06-05,188028
2018-06-06,186179
2018-06-07,186179
2018-06-08,186183
2018-06-09,186183
2018-06-10,187024
2018-06-11,187024
2018-06-12,186868
2018-06-13,187187
2018-06-14,187187
2018-06-15,187906
2018-06-16,187906
2018-06-17,187356
2018-06-18,187356
2018-06-19,187424
2018-06-20,187424
2018-06-21,187682
2018-06-22,187682
2018-06-23,187562
2018-06-24,187562
2018-06-25,188131
2018-06-26,188131
2018-06-27,189198
2018-06-28,189198
2018-06-29,188576
2018-06-30,188576
2018-07-01,188817
2018-07-02,188817
2018-07-03,187490
2018-07-04,187490
2018-07-05,185786
2018-07-06,187150
2018-07-07,187150
2018-07-08,185036
2018-07-09,185036
2018-07-10,185103
2018-07-11,185103
2018-07-12,185103
2018-07-13,186342
2018-07-14,185793
2018-07-15,185793
2018-07-16,188198
2018-07-17,187650
2018-07-18,187650
2018-07-19,187006
2018-07-20,187006
2018-07-21,185499
2018-07-22,188362
2018-07-23,186145
2018-07-24,186145
2018-07-25,187546
2018-07-26,187546
2018-07-27,186837
2018-07-28,186837
2018-07-29,186334
2018-07-30,186334
2018-07-31,187732
2018-08-01,187732
2018-08-02,185665
2018-08-03,185665
2018-08-04,186749
2018-08-05,186749
2018-08-06,189622
2018-08-07,189622
2018-08-08,187833
2018-08-09,187833
2018-08-10,189026
2018-08-11,189026
2018-08-12,189322
2018-08-14,186003
2018-08-16,186823
2018-08-17,187610
2018-08-18,187610
2018-08-19,186770
2018-08-20,188352
2018-08-21,188352
2018-08-22,187945
2018-08-23,187945
2018-08-24,187455
2018-08-25,186886
2018-08-26,186886
2018-08-27,187638
2018-08-28,186974
2018-08-29,186974
2018-08-30,187288
2018-08-31,187954
2018-09-01,186139
2018-09-02,186139
2018-09-03,186475
2018-09-04,184859
2018-09-05,186793
2018-09-06,186793
2018-09-07,186044
2018-09-08,186605
2018-09-09,186605
2018-09-10,185348
2018-09-11,185348
2018-09-12,186557
2018-09-13,186557
2018-09-14,186939
2018-09-15,187860
2018-09-16,187860
2018-09-17,189610
2018-09-18,189411
2018-09-19,189411
2018-09-20,189522
2018-09-21,189522
2018-09-22,189306
2018-09-23,189306
2018-09-24,188864
2018-09-25,188864
2018-09-26,188812
2018-09-27,188812
2018-09-28,188436
2018-09-29,188436
2018-09-30,185587
2018-10-01,186330
2018-10-02,186330
2018-10-03,187913
2018-10-04,187913
2018-10-05,188791
2018-10-06,190484
2018-10-07,190484
2018-10-08,187732
2018-10-09,187732
2018-10-10,187788
2018-10-11,187788
2018-10-12,185713
2018-10-13,184839
2018-10-14,184839
2018-10-15,187360
2018-10-16,187360
2018-10-17,187871
2018-10-18,186026
2018-10-19,187230
2018-10-20,187230
2018-10-21,188756
2018-10-22,189017
2018-10-23,189017
2018-10-24,187372
2018-10-25,187372
2018-10-26,187772
2018-10-27,188045
2018-10-28,188475
2018-10-29,188475
2018-10-30,189132
2018-10-31,188873
2018-11-01,190121
2018-11-03,187864
2018-11-04,187864
2018-11-05,187726
2018-11-06,188796
2018-11-07,188796
2018-11-08,187739
2018-11-09,187739
2018-11-10,189476
2018-11-11,189476
2018-11-12,189977
2018-11-13,190645
2018-11-14,190645
2018-11-15,187341
2018-11-16,188417
2018-11-17,188417
2018-11-18,187507
2018-11-19,186175
2018-11-20,184121
2018-11-21,184121
2018-11-22,184455
2018-11-23,186693
2018-11-24,187192
2018-11-25,187452
2018-11-26,187452
2018-11-27,186735
2018-11-28,187952
2018-11-29,187783
2018-12-01,187211
2018-12-02,186855
2018-12-03,186855
2018-12-04,185680
2018-12-05,183919
2018-12-07,185393
2018-12-09,186648
2018-12-10,186211
2018-12-11,186597
2018-12-12,187233
2018-12-13,186897
2018-12-14,186659
2018-12-15,189212
2018-12-16,186564
2018-12-17,186564
2018-12-18,184991
2018-12-19,186212
2018-12-20,187170
2018-12-21,187967
2018-12-22,190238
2018-12-23,188324
2018-12-24,186182
2018-12-25,186182
2018-12-26,184862
2018-12-27,185656
2018-12-28,185656
2018-12-29,187350
2018-12-30,189198
2018-12-31,189924
2019-01-01,189924
2019-01-02,189235
2019-01-03,187427
2019-01-04,186922
2019-01-05,187910
2019-01-06,189439
2019-01-08,186726
2019-01-10,187484
2019-01-11,188405
2019-01-12,188543
2019-01-13,187939
2019-01-14,187300
2019-01-15,188118
2019-01-16,188092
2019-01-17,186737
2019-01-18,186224
2019-01-19,187010
2019-01-20,187303
2019-01-21,187363
2019-01-22,187256
2019-01-23,186980
2019-01-24,187287
2019-01-25,185761
2019-01-26,185729
2019-01-27,186399
2019-01-28,186500
2019-01-29,184533
2019-01-30,185101
2019-01-31,185101
2019-02-01,186324
2019-02-02,186878
2019-02-03,186786
2019-02-04,186786
2019-02-05,186089
2019-02-06,186089
2019-02-07,186362
2019-02-08,187188
2019-02-09,186844
2019-02-10,187936
2019-02-11,187436
2019-02-12,186486
2019-02-13,185105
2019-02-14,185105
2019-02-15,185494
2019-02-16,187689
2019-02-17,187088
2019-02-18,188439
2019-02-19,187861
2019-02-20,187633
2019-02-21,186653
2019-02-22,186972
2019-02-23,186710
2019-02-24,186914
2019-02-25,187815
2019-02-26,188449
2019-02-27,188449
2019-02-28,188449
2019-03-01,187217
2019-03-02,184007
2019-03-03,183955
2019-03-04,185170
2019-03-05,185774
2019-03-06,186459
2019-03-07,187008
2019-03-08,187008
2019-03-09,187592
2019-03-10,188244
2019-03-11,188486
2019-03-12,188991
2019-03-13,188991
2019-03-14,187399
2019-03-15,187399
2019-03-16,185592
2019-03-17,186633
2019-03-18,186633
2019-03-19,187613
2019-03-20,187248
2019-03-21,187354
2019-03-22,187354
2019-03-23,186499
2019-03-24,186483
2019-03-25,186483
